,Concept_ID,hi,mhr
689,Leine::N,रस्सी,вӱра́ҥ
690,Decke::N,रज़ाई,леве́дыш
691,Decke::N,रज़ाई,одея́л
692,Kissen::N,तकिया,кӱ́пчык
693,Kissen::N,गाद्दा,кӱ́пчык
694,Tuch::N,रूमाल,шо́выч
695,Tuch::N,वस्त्र,шо́выч
696,Handtuch::N,अँगोछा,со́лык
697,Kraft::N,ज़ोर,вий
698,Kraft::N,ज़ोर,куа́т
699,Kraft::N,शक्ति,вий
700,Kraft::N,शक्ति,куа́т
701,Stärke::N,बल,куа́т
702,Stärke::N,बल,карма́н
703,Stärke::N,ताक़त,куа́т
704,Stärke::N,ताक़त,карма́н
705,Gesundheit::N,स्वास्थ्य,таза́лык
706,Gesundheit::N,तंदुरुस्ती,таза́лык
707,Krankheit::N,रोग,чер
708,Krankheit::N,बीमारी,чер
709,Schmerz::N,दर्द,ко́рштыш
710,Schmerz::N,पीड़ा,ко́рштыш
711,Wunde::N,घाव,су́сыр
712,Wunde::N,ज़ख़्म,су́сыр
713,Fieber::N,ज्वर,йӱштыму́ж
714,Fieber::N,ज्वर,лихора́дке
715,Fieber::N,बुख़ार,йӱштыму́ж
716,Fieber::N,बुख़ार,лихора́дке
717,Arznei::N,दवा,эм
718,Arznei::N,औषाधि,эм
719,Brücke::N,पुल,кӱва́р
720,Brücke::N,सेतु,кӱва́р
721,Brunnen::N,कुआँ,вӱдвыне́м
722,Weide::N,चरागाह,нурше́р
723,Pfad::N,पथ,йолго́рно
724,Pfad::N,पथ,сокма́к
725,Pfad::N,पगडंडी,йолго́рно
726,Pfad::N,पगडंडी,сокма́к
727,Weg::N,मार्ग,ко́рно
728,Straße::N,राह,ко́рно
729,Straße::N,रास्ता,ко́рно
730,Dorf::N,गाँव,ял
731,Dorf::N,ग्राम,ял
732,Stadt::N,शहर,ола́
733,Brief::N,ख़त,се́рыш
734,Brief::N,पत्र,се́рыш
735,Brief::N,चिट्ठी,се́рыш
736,Buch::N,किताब,книга́
737,Buch::N,पुस्तक,книга́
738,Buchstabe::N,अक्षर,буква́
739,Zeitung::N,अख़बार,газе́т
740,Zeitung::N,समाचार-पत्र,газе́т
741,Leben::N,जीवन,и́лыш
742,Leben::N,ज़िंदगी,и́лыш
743,Tod::N,मौत,колыма́ш
744,Tod::N,मृत्यु,колыма́ш
745,Grab::N,क़ब्र,шӱга́р
746,Kirche::N,चर्च,че́рке
747,Kirche::N,गिरजा,че́рке
748,Sünde::N,पाप,су́лык
749,Sünde::N,गुनाह,су́лык
750,Gott::N,देव,ю́мо
751,Gott::N,ईश्वर,ю́мо
752,Arbeiter::N,मज़दूर,паша́зе
753,Chef::N,अध्यक्ष,тӧра́
754,Meister::N,शिल्पज्ञ,маста́р
755,Arzt::N,वैद्य,врач
756,Arzt::N,डॉक्टर,врач
757,Arzt::N,चिकित्सक,врач
758,Lehrer::N,शिक्षक,ту́ныктышо
759,Lehrer::N,अध्यापक,ту́ныктышо
760,Geld::N,धन,окса́
761,Geld::N,पैसा,окса́
762,Geschäft::N,सौदा,сатулыма́ш
763,Geschäft::N,व्यापार,сатулыма́ш
764,Laden::N,दुकान,ке́выт
765,Preis::N,दाम,ак
766,Preis::N,मूल्य,ак
767,Ware::N,माल,сату́
768,Ware::N,पण्य,сату́
769,Nutzen::N,लाभ,пайда́
770,Nutzen::N,फ़ायदा,пайда́
771,Reichtum::N,धन,поя́нлык
772,Reichtum::N,दौलत,поя́нлык
773,Welt::N,विश्व,тӱня́
774,Welt::N,दुनिया,тӱня́
775,Land::N,देश,эл
776,Land::N,मुल्क,эл
777,Staat::N,राज्य,кугыжа́ныш
778,Staat::N,राष्ट्र,кугыжа́ныш
779,König::N,राजा,кугыжа́
780,König::N,बादशाह,кугыжа́
781,Macht::N,शासन,власть
782,Macht::N,सत्ता,власть
783,Grenze::N,सरहद,грани́ца
784,Krieg::N,जंग,сар
785,Krieg::N,युद्ध,сар
786,Feind::N,शत्रु,тушма́н
787,Feind::N,दुश्मन,тушма́н
788,Gewalt::N,हिंसा,виешлыма́ш
789,Kampf::N,लड़ाई,кредалма́ш
790,Kampf::N,संघर्ष,кредалма́ш
791,Bogen[Waffe]::N,कमान,юҥе́ж
792,Pfeil::N,बान,пикш
793,Gewehr::N,बंदूक़,пыча́л
794,Fehler::N,भूल,йо́ҥылыш
795,Fehler::N,ग़लती,йо́ҥылыш
796,Lüge::N,झूठ,шоя́к
797,Lüge::N,असत्य,шоя́к
798,Schaden::N,हानि,зия́н
799,Schaden::N,नुक़सान,зия́н
800,Unglück::N,मुसीबत,эҥге́к
801,Unglück::N,विपात्ति,эҥге́к
802,Schuld::N,दोष,тита́к
803,Schuld::N,दोष,йола́
804,Schuld::N,क़सूर,тита́к
805,Schuld::N,क़सूर,йола́
806,Alter::N,आयु,ийго́т
807,Alter::N,उम्र,ийго́т
808,Schluss::N,अंत,муча́ш
809,Schluss::N,समाप्ति,муча́ш
810,Zeit::N,काल,жап
811,Zeit::N,काल,па́гыт
812,Zeit::N,वक़्त,жап
813,Zeit::N,वक़्त,па́гыт
814,Tag::N,दिन,ке́че
815,Tag::N,रोज़,ке́че
816,Morgen::N,सुबह,эр
817,Mittag::N,दोपहर,кечыва́л
818,Mittag::N,मध्याह्न,кечыва́л
819,Abend::N,शाम,кас
820,Abend::N,संध्या,кас
821,Nacht::N,रात,йӱд
822,Nacht::N,रात्रि,йӱд
823,Woche::N,हफ़्ता,арня́
824,Monat::N,मास,ты́лзе
825,Monat::N,महीना,ты́лзе
826,Jahr::N,बरस,ий
827,Jahr::N,वर्ष,ий
828,Frühling::N,वसंत,шо́шо
829,Sommer::N,गरमी,кеҥе́ж
830,Sommer::N,ग्रीष्म,кеҥе́ж
831,Herbst::N,शरत्,шы́же
832,Herbst::N,पतझड़,шы́же
833,Winter::N,जाड़ा,те́ле
834,Winter::N,सर्दियाँ,те́ле
835,Januar::N,जनवरी,шоркыйол
836,Januar::N,जनवरी,идалыкву́й
837,Januar::N,जनवरी,янва́рь
838,Februar::N,फ़रवरी,пургыж
839,Februar::N,फ़रवरी,февра́ль
840,März::N,मार्च,ӱярня
841,März::N,मार्च,март
842,April::N,अप्रैल,апре́ль
843,Mai::N,मई,ага
844,Mai::N,मई,май
845,Juni::N,जून,пеледыш
846,Juni::N,जून,ию́нь
847,Juli::N,जुलाई,сӱрем
848,Juli::N,जुलाई,ию́ль
849,August::N,अगस्त,сорла
850,August::N,अगस्त,агарма́н
851,August::N,अगस्त,а́вгуст
852,September::N,सितंबर,идым
853,September::N,सितंबर,сентя́брь
854,Oktober::N,अक्तूबर,шыжа
855,Oktober::N,अक्तूबर,октя́брь
856,November::N,नवंबर,кылме тылзе
857,November::N,नवंबर,ноя́брь
858,Dezember::N,दिसंबर,дека́брь
859,Montag::N,पीर,шо́чмо
860,Montag::N,सोमवार,шо́чмо
861,Dienstag::N,मंगलवार,ку́шкыжмо
862,Mittwoch::N,बुधवार,вӱрге́че
863,Donnerstag::N,गुरुवार,изарня́
864,Donnerstag::N,बृहस्पतिवार,изарня́
865,Freitag::N,शुक्रवार,кугарня́
866,Samstag::N,सनीचर,шуматке́че
867,Samstag::N,शनिवार,шуматке́че
868,Sonntag::N,इतवार,рушарня́
869,Sonntag::N,रविवार,рушарня́
870,groß::A,बड़ा,кугу́
871,klein::A,कम,изи́
872,klein::A,छोटा,изи́
873,lang::A,लंबा,кужу́
874,lang::A,दीर्घ,кужу́
875,kurz::A,लधु,кӱ́чык
876,kurz::A,छोटा,кӱ́чык
877,breit::A,चौड़ा,кумда́
878,schmal::A,तंग,а́ҥысыр
879,schmal::A,सँकरा,а́ҥысыр
880,dicht::A,सघन,ну́гыдо
881,dick[Gegenstand]::A,मोटा,кӱ́жгӧ
882,dünn::A,महीन,ви́чкыж
883,dünn::A,बारीक,ви́чкыж
884,fein::A,कोमल,ты́гыде
885,fein::A,सूक्ष्म,ты́гыде
886,fest::A,दृढ़,чо́ткыдо
887,fest::A,मज़बूत,чо́ткыдо
888,flach::A,चपटा,лапка́
889,glatt::A,चौरस,яклака́
890,glatt::A,चिकना,яклака́
891,hart::A,कठोर,пе́ҥгыде
892,hart::A,सख़्त,пе́ҥгыде
893,weich::A,नरम,пу́шкыдо
894,weich::A,मुलायम,пу́шкыдо
895,rund::A,गोल,йырге́шке
896,rund::A,वर्तुल,йырге́шке
897,spitz::A,नुकीला,коша́р
898,scharf::A,पैना,пӱ́сӧ
899,stumpf::A,भोथरा,токма́к
900,schwer::A,भारी,не́ле
901,schwer::A,वज़नी,не́ле
902,schön::A,सुंदर,сы́лне
903,heiß::A,उष्ण,шо́кшо
904,warm::A,गरम,ле́ве
905,kalt::A,सर्द,йӱ́штӧ
906,kühl::A,ठंडा,юа́лге
907,kühl::A,ठंडा,южгата́
908,frisch::A,तर,свежа́
909,frisch::A,ताज़ा,свежа́
910,feucht::A,नम,вӱ́дыжгӧ
911,feucht::A,भीगा,вӱ́дыжгӧ
912,nass::A,गीला,нӧ́рӧ
913,trocken::A,सूखा,ку́кшо
914,trocken::A,ख़ुश्क,ку́кшо
915,voll::A,भरा,тич
916,voll::A,पूरा,тич
917,leer::A,ख़ाली,яра́
918,offen::A,खुला,виш
919,geschlossen::A,बंद,пе́тырыме
920,geschlossen::A,बंद,тӱ́чмӧ
921,sauber::A,साफ़,ару́
922,sauber::A,साफ़,янда́р
923,sauber::A,सुथरा,ару́
924,sauber::A,सुथरा,янда́р
925,schmutzig::A,गंदा,лавыра́н
926,schmutzig::A,गंदा,ла́выргыше
927,roh::A,कच्चा,кӱ́чымӧ
928,reif::A,पक्व,лӧза́
929,reif::A,पक्का,лӧза́
930,lecker::A,मज़ेदार,ту́тло
931,lecker::A,स्वादिष्ट,ту́тло
932,süß::A,मीठा,ше́ре
933,bitter::A,कटु,ко́чо
934,bitter::A,कड़वा,ко́чо
935,sauer::A,खट्टा,шо́по
936,hell::A,रोशन,во́лгыдо
937,dunkel::A,अँधेरा,пычке́мыш
938,schwarz::A,काला,шола́
939,schwarz::A,स्याह,шола́
940,weiß::A,सफ़ेद,ош
941,rot::A,लाल,йошка́р
942,rot::A,सुर्ख़,йошка́р
943,gelb::A,पीला,сар
944,gelb::A,ज़र्द,сар
945,blau::A,नीला,ка́нде
946,blau::A,आसमानी,ка́нде
947,grün::A,हरा,ужа́р
948,grau::A,धूसर,сур
949,bunt::A,रंगीन,олача́
950,bunt::A,बहुरंगा,олача́
951,billig::A,सस्ता,шу́лдо
952,teuer::A,महँगा,ше́рге
953,wertvoll::A,क़ीमती,шергака́н
954,wertvoll::A,मूल्यवान्,шергака́н
955,blind::A,अंधा,со́кыр
956,taub::A,बहरा,соҥгыра́
957,kräftig::A,ताक़तवर,куа́тле
958,kräftig::A,शक्तिशाली,куа́тле
959,stark::A,प्रबल,вия́н
960,stark::A,बलवान्,вия́н
961,schwach::A,कमज़ोर,а́лдыме
962,fett::A,मोटा,коя́
963,fett::A,मांसल,коя́
964,schlank::A,पतला,йоштката́
965,schlank::A,पतला,яжу́
966,schlank::A,छरहरा,йоштката́
967,schlank::A,छरहरा,яжу́
968,hübsch::A,सुंदर,чеве́р
969,hübsch::A,ख़ूबसूरत,чеве́р
970,böse::A,पापी,шы́де
971,böse::A,दुष्ट,шы́де
972,dumm::A,मूर्ख,аҥыра́
973,dumm::A,बुद्धू,аҥыра́
974,faul::A,आलसी,його
975,faul::A,सुस्त,його
976,fleißig::A,मेहनती,ты́ршыше
977,fleißig::A,परिश्रमी,ты́ршыше
978,geizig::A,कृपण,чаҥга́
979,geizig::A,कंजूस,чаҥга́
980,klug::A,समझदार,уша́н
981,klug::A,होशियार,уша́н
982,klug::A,अक़्लमंद,уша́н
983,geschickt::A,किशल,уста́
984,lieb::A,प्रिय,ала́л
985,lieb::A,प्यारा,ала́л
986,lustig::A,हँसमुख,весела́
987,lustig::A,ख़ुशदिल,весела́
988,sanft::A,नम्र,ны́жылге
989,hungrig::A,भूखा,шу́жышо
990,krank::A,बीमार,че́рле
991,krank::A,अस्वस्थ,че́рле
992,nackt::A,नग्न,чарама́т
993,traurig::A,उदास,ойга́н
994,traurig::A,रंजीदा,ойга́н
995,lebendig::A,जीता,и́лыше
996,lebendig::A,ज़िंदा,и́лыше
997,gut::A,अच्छा,сай
998,schlecht::A,बुरा,уда́
999,schlecht::A,बुरा,шӱ́кшӧ
1000,schlecht::A,ख़राब,уда́
1001,schlecht::A,ख़राब,шӱ́кшӧ
1002,richtig::A,ठीक,чы́нле
1003,schlimm::A,बुरा,аля́к
1004,schlimm::A,बुरा,тыра́н
1005,schlimm::A,अप्रिय,аля́к
1006,schlimm::A,अप्रिय,тыра́н
1007,wahr::A,सच,чы́нле
1008,wahr::A,सच,настоя́щий
1009,alt::A,पुराना,то́што
1010,neu::A,नया,у
1011,ehemalig::A,भूतपूर्व,о́нчычсо
1012,ehemalig::A,भूतपूर्व,онда́кысе
1013,alt[Lebewesen]::A,बूढ़ा,шо́нто
1014,alt[Lebewesen]::A,वृद्ध,шо́нто
1015,jung::A,जवान,са́мырык
1016,arm::A,ग़रीब,нужна́
1017,reich::A,धनी,поя́н
1018,reich::A,अमीर,поя́н
1019,bekannt::A,मालूम,па́лыме
1020,berühmt::A,मशहूर,лӱ́млӧ
1021,berühmt::A,प्रसिद्ध,лӱ́млӧ
1022,fremd::A,विदेशी,йот
1023,fremd::A,अपरिचित,йот
1024,verschieden::A,अलग,тӱ́рлӧ
1025,verschieden::A,भिन्न,тӱ́рлӧ
1026,nah::A,नज़दीकी,ли́шыл
1027,fern::A,दूर,тора́
1028,fern::A,दूर,мӱ́ндыр
1029,fern::A,दूरस्थ,тора́
1030,fern::A,दूरस्थ,мӱ́ндыр
1031,linker::A,बायाँ,шола́
1032,rechter::A,दायाँ,пурла́
1033,rechter::A,दाहिना,пурла́
1034,anderer::A,अन्य,вес
1035,anderer::A,अन्य,мо́ло
1036,anderer::A,दूसरा,вес
1037,anderer::A,दूसरा,мо́ло
1038,erster::A,पहला,и́кымше
1039,erster::A,प्रथम,и́кымше
1040,zweiter::A,दूसरा,ко́кымшо
1041,zweiter::A,द्वितीय,ко́кымшо
1042,dritter::A,तीसरा,ку́мшо
1043,letzter::A,अंतिम,пыта́ртыш
1044,letzter::A,आख़िरी,пыта́ртыш
1045,allein::ADV,तनहा,шкет
1046,allein::ADV,अकेले,шкет
1047,auf einmal::ADV,वक़्त में,икана́ште
1048,zusammen::ADV,एक साथ,пырля́
1049,zusammen::ADV,साथ साथ,пырля́
1050,lange::ADV,देर तक,кужу́н
1051,plötzlich::ADV,सहसा,кенета́
1052,plötzlich::ADV,अचानक,кенета́
1053,sofort::ADV,तुरंत,кызыта́к
1054,später::ADV,बाद को,варара́к
1055,später::ADV,बाद में,варара́к
1056,jetzt::ADV,अब,ы́нде
1057,jetzt::ADV,अब,кы́зыт
1058,jetzt::ADV,अभी,ы́нде
1059,jetzt::ADV,अभी,кы́зыт
1060,heute::ADV,आज,та́че
1061,morgen::ADV,कल,эрла́
1062,bald::ADV,जल्दी,вашке́
1063,dann::ADV,तब,вара́
1064,gestern::ADV,कल,теҥге́че
1065,einst::ADV,एक दिन,икана́
1066,einst::ADV,पहले कभी,икана́
1067,damals::ADV,उस समय,туна́м
1068,damals::ADV,उन दिनों,туна́м
1069,danach::ADV,इसके बाद,вара́
1070,danach::ADV,इसके पश्चात्,вара́
1071,vorher::ADV,पहले,о́нчыч
1072,vorher::ADV,पेशतर,о́нчыч
1073,zuerst::ADV,पहले,онда́к
1074,einmal::ADV,एक बार,икана́
1075,einmal::ADV,एक दफ़ा,икана́
1076,manchmal::ADV,कभी कभी,ка́шын
1077,manchmal::ADV,कभी कभी,кокла́н
1078,oft::ADV,अक्सर,чӱ́чкыдын
1079,immer::ADV,सदा,эре́
1080,immer::ADV,सदा,ту́тыш
1081,immer::ADV,हमेशा,эре́
1082,immer::ADV,हमेशा,ту́тыш
1083,niemals::ADV,कभी नहीं,ок нигуна́м
1084,niemals::ADV,कदापि नहीं,ок нигуна́м
1085,hier::ADV,इधर,ты́ште
1086,hier::ADV,यहाँ,ты́ште
1087,hierhin::ADV,इधर को,ты́шке
1088,hierhin::ADV,इधर को,тыш
1089,hierhin::ADV,यहाँ को,ты́шке
1090,hierhin::ADV,यहाँ को,тыш
1091,von hier::ADV,यहाँ से,тыше́ч
1092,von hier::ADV,यहाँ से,тыве́ч
1093,dort::ADV,उधर,ту́што
1094,dort::ADV,वहाँ,ту́што
1095,dorthin::ADV,उधर को,туш
1096,dorthin::ADV,उधर को,ту́шко
1097,dorthin::ADV,वहाँ को,туш
1098,dorthin::ADV,वहाँ को,ту́шко
1099,geradeaus::ADV,सीधे,вик
1100,vorwärts::ADV,आगे,о́нчыко
1101,vorwärts::ADV,आगे को,о́нчыко
1102,rückwärts::ADV,पीछे को,шеҥге́к
1103,zurück::ADV,वापस,мӧҥге́ш
1104,unten::ADV,नीचे,ӱ́лнӧ
1105,unten::ADV,नीचे,йыма́лне
1106,hinab::ADV,नीचे को,йыма́к
1107,oben::ADV,ऊपर,кӱ́шнӧ
1108,oben::ADV,ऊपर,ӱмба́лне
1109,hinauf::ADV,ऊपर को,кӱ́ш
1110,hinauf::ADV,ऊपर को,кӱ́шкӧ
1111,überall::ADV,हर जगह,чыла́ вере́
1112,überall::ADV,हर स्थान,чыла́ вере́
1113,nicht::ADV,न,ок
1114,nicht::ADV,न,о́геш
1115,nicht::ADV,नहीं,ок
1116,nicht::ADV,नहीं,о́геш
1117,ein wenig::ADV,कुछ,изи́ш
1118,ein wenig::ADV,ज़रा,изи́ш
1119,ein wenig::ADV,थोड़ा,изи́ш
1120,kaum::ADV,लगभग नहीं,пыкше́
1121,kaum::ADV,बराबर नहीं,пыкше́
1122,sehr::ADV,बहुत,чот
1123,so::ADV,ऐसा,тыге́
1124,noch::ADV,अभी तक,а́ле
1125,nur::ADV,केवल,гына́
1126,nur::ADV,सिर्फ़,гына́
1127,schon::ADV,चुकना,ы́нде
1128,wieder::ADV,फिर,ада́к
1129,wieder::ADV,दुबारा,ада́к
1130,vergebens::ADV,व्यर्थ,ара́м
1131,vor::PRP,के आगे,о́нчыч
1132,vor::PRP,के सामने,о́нчыч
1133,hinter::PRP,के पीछे,шеҥге́лне
1134,unter::PRP,के तले,йыма́лне
1135,unter::PRP,के नीचे,йыма́лне
1136,durch::PRP,के पार,вошт
1137,neben::PRP,के पास,вокте́н
1138,neben::PRP,की बग़ल में,вокте́н
1139,zwischen::PRP,के बीच,кокла́ште
1140,wegen::PRP,के कारण,верч
1141,wegen::PRP,की वजह से,верч
1142,dies::PRN,यह,ти́де
1143,das::PRN,वह,са́де
1144,alles::PRN,सब,чыла́
1145,alles::PRN,सब कुछ,чыла́
1146,ich::PRN,मैं,мый
1147,du::PRN,तू,тый
1148,er::PRN,यह,ту́до
1149,wir::PRN,हम,ме
1150,ihr::PRN,तुम,те
1151,sie::PRN,ये,ну́но
1152,was::FPRN,क्या,мо
1153,wer::FPRN,कौन,кӧ
1154,wo::FADV,किधर,куша́н
1155,wohin::FADV,किधर,куш
1156,wohin::FADV,किधर,ку́шко
1157,wie::FADV,कैसे,кузе́
1158,warum::FADV,क्यों,мо
1159,warum::FADV,क्यों,мола́н
1160,wieviel::FNUM,कितना,куна́р
1161,eins::NUM,एक,ик
1162,zwei::NUM,दो,ко́кыт
1163,drei::NUM,तीन,кум
1164,vier::NUM,चार,ныл
1165,fünf::NUM,पाँच,вич
1166,sechs::NUM,छह,куд
1167,sieben::NUM,सात,шым
1168,acht::NUM,आठ,канда́ш
1169,neun::NUM,नौ,инде́ш
1170,zehn::NUM,दस,лу
1171,elf::NUM,ग्यारह,лати́к
1172,zwölf::NUM,बारह,латко́к
1173,zwanzig::NUM,बीस,ко́ло
1174,dreißig::NUM,तीस,ку́мло
1175,vierzig::NUM,चालीस,ны́лле
1176,fünfzig::NUM,पचास,ви́тле
1177,sechzig::NUM,साठ,ку́дло
1178,siebzig::NUM,सत्तर,шы́мле
1179,achtzig::NUM,अस्सी,канда́шле
1180,neunzig::NUM,नव्वे,инде́шле
1181,hundert::NUM,सौ,шӱ́дӧ
1182,tausend::NUM,हज़ार,тӱже́м
1183,und::CNJ,और,да
1184,und::CNJ,और,ден
1185,oder::CNJ,या,я
1186,oder::CNJ,या,а́ле
1187,stehen::V,खड़ा होना,шога́ш
1188,sitzen::V,बैठना,шинча́ш
1189,liegen::V,लेटना,кия́ш
1190,hängen::V,लटकना,кеча́ш
1191,werden::V,बनना,лия́ш
1192,passieren::V,होना,лия́ш
1193,beginnen::V,आरंभ होना,тӱҥгала́ш
1194,beginnen::V,प्रारंभ होना,тӱҥгала́ш
1195,enden::V,अंत होना,пыта́ш
1196,enden::V,ख़तम होना,пыта́ш
1197,wechseln::V,बदलना,вашталта́ш
1198,aufgehen[Sonne]::V,चढ़ना,лекта́ш
1199,aufgehen[Sonne]::V,उदित होना,лекта́ш
1200,untergehen[Sonne]::V,अस्त हो जाना,шинча́ш
1201,scheinen[Sonne]::V,रोशनी देना,волгалта́ш
1202,donnern::V,गरजना,кӱдырта́ш
1203,donnern::V,गरजना,сургалта́ш
1204,wehen::V,चलना,пуа́ш
1205,strömen::V,बहना,шийалтара́ш
1206,strömen::V,प्रवाहित होना,шийалтара́ш
1207,fließen::V,बहना,йога́ш
1208,fließen::V,प्रवाहित होना,йога́ш
1209,sich drehen::V,घूमना,пӧрда́ш
1210,schwanken::V,हिलना,лӱҥга́ш
1211,schwanken::V,हिलना,тайныла́ш
1212,schwingen::V,हिलना,рӱпшалта́ш
1213,fallen::V,गिरना,воза́ш
1214,fallen::V,गिरना,йӧрла́ш
1215,brennen::V,जलना,йӱла́ш
1216,rauchen::V,धुआँ उड़ाना,шикша́ш
1217,regnen::V,बरसना,йӱра́ш
1218,gefrieren::V,जमना,кылма́ш
1219,gefrieren::V,जमना,ияҥа́ш
1220,tauen::V,गलना,шула́ш
1221,tauen::V,पिघलना,шула́ш
1222,schmelzen::V,गलना,лева́ш
1223,schmelzen::V,पिघलना,лева́ш
1224,trocknen::V,सूखना,кошка́ш
1225,sieden::V,उबलना,шола́ш
1226,faulen::V,गलना,шӱя́ш
1227,faulen::V,सड़ना,шӱя́ш
1228,verfaulen::V,गलना,шӱйы́н шуа́ш
1229,verfaulen::V,सड़ना,шӱйы́н шуа́ш
1230,reißen::V,फटना,кӱрла́ш
1231,versinken::V,डूबना,пуре́н кая́ш
1232,vergehen::V,बीतना,эрте́н кая́ш
1233,vergehen::V,गुज़रना,эрте́н кая́ш
1234,erscheinen::V,दिखाई देना,толы́н лекта́ш
1235,verschwinden::V,ग़ायब होना,йома́ш
1236,sinken::V,घटना,пуча́ш
1237,sinken::V,उतरना,пуча́ш
1238,abnehmen::V,घटना,пуча́ш
1239,zunehmen::V,बढ़ना,шукема́ш
1240,steigen::V,बढ़ना,нӧлталта́ш
1241,wachsen::V,उगना,кушка́ш
1242,glänzen::V,चमकना,йылгыжа́ш
1243,funkeln::V,जगमगाना,чолга́ш
1244,funkeln::V,टिमटिमाना,чолга́ш
1245,lärmen::V,शोर मचाना,рӱшка́ш
1246,läuten::V,बजना,мура́ш
1247,klingeln::V,बजना,йыҥгырта́ш
1248,klirren::V,झनझनाना,чылдыртата́ш
1249,brausen::V,साँय-साँय करना,лӱшка́ш
1250,rauschen::V,सरसराना,лыжга́ш
1251,klingen::V,बजना,йоҥга́ш
1252,bellen::V,भौंकना,опта́ш
1253,heulen::V,गुर्राना,урмыжа́ш
1254,blasen::V,फूँकना,пуала́ш
1255,pfeifen::V,सीटी देना,шӱ́шкаш
1256,schreien::V,चिल्लाना,кычкыра́ш
1257,stöhnen::V,कराहना,йыҥыса́ш
1258,stöhnen::V,आहें भरना,йыҥыса́ш
1259,zittern::V,काँपना,чытыра́ш
1260,leben::V,जीना,ила́ш
1261,geboren werden::V,पैदा होना,шоча́ш
1262,atmen::V,साँस लेना,шӱла́ш
1263,trinken::V,पीना,йӱа́ш
1264,essen::V,खाना,кочка́ш
1265,schlucken::V,निगलना,нела́ш
1266,müde werden::V,थकना,ноя́ш
1267,müde werden::V,उकताना,ноя́ш
1268,einschlafen::V,सो जाना,мале́н колта́ш
1269,schlafen::V,सोना,мала́ш
1270,aufwachen::V,जागना,помыжалта́ш
1271,aufstehen::V,उठना,кынела́ш
1272,sich erholen::V,सुस्ताना,кана́ш
1273,sich erholen::V,आराम करना,кана́ш
1274,krank werden::V,बीमार पड़ना,черлане́н воза́ш
1275,krank sein::V,बीमार होना,черлане́н кия́ш
1276,schmerzen::V,दुखना,коршта́ш
1277,schmerzen::V,दर्द करना,коршта́ш
1278,husten::V,खाँसना,кокыра́ш
1279,genesen::V,ठीक हो जाना,тӱрла́ш
1280,genesen::V,ठीक हो जाना,тазаҥа́ш
1281,genesen::V,स्वस्थ हो जाना,тӱрла́ш
1282,genesen::V,स्वस्थ हो जाना,тазаҥа́ш
1283,sterben::V,मरना,кола́ш
1284,umkommen::V,मरना,вуй йома́ш
1285,sich bewegen::V,चलना,кошта́ш
1286,sich bewegen::V,हिलना,кошта́ш
1287,sich rühren::V,हिलना,тарвана́ш
1288,sich erheben::V,उठना,кынела́ш
1289,sich setzen::V,बैठना,шинча́ш
1290,hinfallen::V,गिरना,йӧрла́ш
1291,laufen::V,चलना,кошта́ш
1292,schreiten::V,क़दम जाना,ошкыла́ш
1293,spazierengehen::V,सैर करना,гуля́яш
1294,eilen::V,तेज़ी से जाना,вашка́ш
1295,eilen::V,शीघ्रता से चलना,вашка́ш
1296,sich beeilen::V,जल्दी करना,вашкешта́ш
1297,sich beeilen::V,शीघ्रता करना,вашкешта́ш
1298,sausen::V,बड़ी तेज़ी से चलना,юлтка́ш
1299,rennen::V,भागना,куржтала́ш
1300,rennen::V,दौड़ना,куржтала́ш
1301,springen::V,उछलना,тӧршта́ш
1302,klettern::V,चढ़ना,кӱза́ш
1303,schaukeln::V,झूलना,лӱҥгалта́ш
1304,kriechen::V,रेंगना,нушка́ш
1305,schwimmen::V,तैरना,ия́ш
1306,tauchen::V,डूबना,шуҥгалта́ш
1307,rudern::V,खेना,удыра́ш
1308,rudern::V,चप्पू चलाना,удыра́ш
1309,fahren::V,चलना,кудала́ш
1310,fahren::V,यात्रा करना,кудала́ш
1311,fliegen::V,उड़ना,чоҥешта́ш
1312,gehen::V,जाना,кая́ш
1313,weggehen::V,चला जाना,кораҥа́ш
1314,weggehen::V,बाहर जाना,кораҥа́ш
1315,abfahren::V,छूटना,лекта́ш
1316,abfahren::V,रवाना होना,лекта́ш
1317,anhalten::V,रुकना,чарна́ш
1318,anhalten::V,खड़ा होना,чарна́ш
1319,hineingehen::V,घुसना,пура́ш
1320,hineingehen::V,अंदर जाना,пура́ш
1321,eintreten::V,प्रवेश करना,пура́ш
1322,kommen::V,आना,тола́ш
1323,ankommen::V,पहुँचना,шуа́ш
1324,zurückkommen::V,लौटना,пӧртыла́ш
1325,zurückkommen::V,वापस आना,пӧртыла́ш
1326,bleiben::V,रहना,кода́ш
1327,bleiben::V,रुकना,кода́ш
1328,warten::V,इंतज़ार करना,вуча́ш
1329,erwarten::V,प्रतीक्षा करना,вуча́ш
1330,suchen::V,ढूँढ़ना,кычала́ш
1331,finden::V,पाना,муа́ш
1332,finden::V,ढूँढ़ निकालना,муа́ш
1333,versuchen::V,कोशिश करना,толаша́ш
1334,vorbereiten::V,तैयार करना,ямдыла́ш
1335,lieben::V,प्यार करना,йӧрата́ш
1336,mögen::V,पसंद होना,йӧрата́ш
1337,lachen::V,हँसना,воштыла́ш
1338,rühren::V,छूना,ку́мыл тарвата́ш
1339,weinen::V,रोना,шорта́ш
1340,schimpfen::V,गाली देना,каргаша́ш
