,Concept_ID,xal,ko
809,erscheinen::V,һарх,나타나다
810,verschwinden::V,уга болх,사라지다
811,sinken::V,татгдх,가라앉다
812,abnehmen::V,хасгдх,떼어내다
813,zunehmen::V,өсх,증가하다
814,steigen::V,немх,상승하다
815,wachsen::V,өсх,생기하다
816,wachsen::V,урһх,생기하다
817,glänzen::V,гилвкх,뛰오나다
818,funkeln::V,цәклх,불티가잍어나다
819,lärmen::V,шууглдх,떠들다
820,läuten::V,хоңх,울시다
821,klingeln::V,җиңнулх,초닌총을울리다
822,klirren::V,җиңнх,탁탁울리다
823,brausen::V,догшрхх,쏴쏴소리내다
824,rauschen::V,сарҗңнх,솨솨
825,klingen::V,ә һарх,반향하다
826,bellen::V,хуцх,짖다
827,heulen::V,уульх,포효하다
828,blasen::V,үләх,불다
829,pfeifen::V,ишкрх,피리를불다
830,schreien::V,хәәкрх,절규하다
831,stöhnen::V,түңшх,신음하다
832,zittern::V,дагҗннх,저뉼하다
833,leben::V,бәәх,살다
834,geboren werden::V,төрх,태어난
835,atmen::V,әмсхлх,숨쉬다
836,trinken::V,уух,마시다
837,essen::V,идх,먹다
838,schlucken::V,зальгх,들이켜다
839,müde werden::V,көшх,
840,einschlafen::V,унтх,잠들다
841,schlafen::V,нөөрсх,자다
842,aufwachen::V,серх,눈트다
843,aufstehen::V,босх,서다
844,sich erholen::V,амрх,회복하다
845,krank werden::V,гемтх,
846,krank sein::V,шалтглх,
847,schmerzen::V,өвдх,아프다
848,husten::V,ханях,잔기침하다
849,genesen::V,эдгх,낫다
850,sterben::V,үкх,죽다
851,sterben::V,өңгрх,죽다
852,umkommen::V,үкх,못쓰게되다
853,sich bewegen::V,көдлх,움직이다
854,sich bewegen::V,көндрх,움직이다
855,sich rühren::V,көндрх,움직이다
856,sich erheben::V,босх,이러서다
857,sich setzen::V,суух,앉히다
858,hinfallen::V,унх,넘어지다
859,hinfallen::V,киисх,넘어지다
860,laufen::V,йовх,걷다
861,schreiten::V,алхх,보행하다
862,spazierengehen::V,сергҗ йовх,산보하다
863,eilen::V,шулудх,서둘다
864,sich beeilen::V,адһх,서둘게하다
865,sich beeilen::V,шамдх,서둘게하다
866,sausen::V,хурдлх,서들러 떠나다
867,sausen::V,йир_хурдар_гүүх,서들러 떠나다
868,sausen::V,йир_хурдар_йовх,서들러 떠나다
869,rennen::V,гүүх,달리다
870,springen::V,һәрәдх,도약하다
871,klettern::V,давшх,갑겨오르다
872,schaukeln::V,дүүдңндх,흔들리게하다
873,kriechen::V,мөлкх,기다
874,schwimmen::V,усчх,헤엄치다
875,tauchen::V,булхх,잠기다
876,rudern::V,хәәвдх,물을헤치다
877,fahren::V,йовх,가다
878,fahren::V,йовх,나르다
879,fliegen::V,нисх,날다
880,gehen::V,йовх,가다
881,weggehen::V,йовх,팔리다
882,weggehen::V,одх,팔리다
883,weggehen::V,һарх,팔리다
884,weggehen::V,мөрлх,팔리다
885,abfahren::V,мордх,출발하다
886,anhalten::V,зогсх,멈추다
887,hineingehen::V,орх,(그리로)가다
888,eintreten::V,орх,들러가다
889,kommen::V,ирх,오다
890,ankommen::V,ирх,고챀하다
891,zurückkommen::V,орх,보기
892,bleiben::V,бәәх,체류
893,warten::V,күләх,기다리다
894,erwarten::V,күләх,기대하다
895,suchen::V,хәәх,찾다
896,suchen::V,хәәх,구하다
897,finden::V,олх,찾아내다
898,versuchen::V,седх,시험하다
899,vorbereiten::V,белдх,재비하다
900,lieben::V,дурлх,사랑하다
901,mögen::V,таассгдх,줗아하다
902,lachen::V,инәх,웃다
903,rühren::V,уйрах,건드리다
904,weinen::V,уульх,울다
905,schimpfen::V,харах,꾸짖다
906,sich ärgern::V,уурлх,화를내게 하다
907,sich fürchten::V,әәх,두려원하다
908,fürchten::V,әәх,두려원하다
909,fürchten::V,сүрдх,두려원하다
910,fliehen::V,зулх,도망치다
911,flüchten::V,орһх,도주하다
912,flüchten::V,зулх,도주하다
913,sehen::V,үзх,보다
914,anschauen::V,харх,바라보다
915,ansehen::V,хәләх,바라보다
916,ansehen::V,үзх,바라보다
917,hören::V,соңсх,듣다
918,zuhören::V,соңсх,듣다
919,probieren::V,амсх,시식하다
920,riechen::V,үнрчлх,내새를맡다
921,fühlen::V,медх,느끼다
922,scheinen::V,болҗ медгдх,...것같다
923,scheinen::V,миниһәр болхла,...것같다
924,scheinen::V,болад бәәх,...것같다
925,zu sehen sein::V,үзгдх,보이는
926,vernehmen::V,соңсх,듣다
927,vernehmen::V,соңсх,들어서일다
928,frieren::V,даарх,춥다
929,tun::V,кех,하다
930,können::V,чадх,할주릴다
931,wollen::V,дурлх,바라다
932,anfangen::V,эклх,시작하다
933,beenden::V,дуусх,다하다
934,aufhören::V,уурх,그만두다
935,gelingen::V,бүтх,성국하다
936,gelingen::V,күцәх,성국하다
937,geraten::V,болх,잘되어가다
938,öffnen::V,секх,열다
939,schließen::V,хаах,추측하다
940,stellen::V,тәвх,세우다
941,setzen::V,суулһх,놓다
942,legen::V,тәвх,눕히다
943,berühren::V,көндәх,대다
944,verbinden::V,боох,옝열하다
945,bedecken::V,хучх,덮다
946,bedecken::V,бүркх,덮다
947,aufhängen::V,өлгх,매달다
948,anzünden::V,асах,점화하다
949,anzünden::V,шатах,점화하다
950,aufheben::V,өөдән өргх,위로올리다
951,zurücklassen::V,үлдәх,튀에남기다
952,verlieren::V,геех,잃다
953,fallen lassen::V,алдх,떨어뜨리다
954,machen::V,кех,하다
955,herstellen::V,кех,제조하다
956,bauen::V,тосхх,짓다
957,reparieren::V,ясх,수셩자다
958,verbessern::V,сәәрүлх,정정하다
959,ändern::V,хүврәх,바꾸다
960,graben::V,малтх,파다
961,beugen::V,нуһлх,구부리다
962,biegen::V,матилһх,굽히다
963,drehen::V,эргүлх,회전
964,wenden::V,көмрх,회전시키다
965,wenden::V,эргүлх,회전시키다
966,umdrehen::V,эргүлх,회전시키다
967,heben::V,өргх,일으아키다
968,heben::V,деер өргх,일으아키다
969,hochheben::V,өргх,틀어올리다
970,ergreifen::V,бәрх,잡다
971,halten::V,бәрх,잡다
972,drücken::V,шахх,누르다
973,schieben::V,түлкх,밀다
974,kratzen::V,мааҗх,긁다
975,lecken::V,долах,핥다
976,beißen::V,хазх,물다
977,abreißen::V,таслх,
978,abschneiden::V,тәәрх,귾어내다
979,binden::V,боох,매다
980,stecken::V,шаах,찌르다
981,stecken::V,хатхх,찌르다
982,brechen::V,хамхлх,금
983,klopfen::V,цокх,치다
984,hauen::V,цокх,때리다
985,kleben::V,наах,들러붙다
986,reiben::V,зүлгх,문지르다
987,streichen::V,наах,쓰다듬다
988,streichen::V,лашх,쓰다듬다
989,streichen::V,түркх,쓰다듬다
990,schleifen::V,хурцлх,갈다
991,schneiden::V,хәәчлх,베다
992,rütteln::V,дәәвлүлх,흔들다
993,schütteln::V,сегсрх,흔들다
994,schwenken::V,дайлх,흔들다
995,schütten::V,кех,따르다
996,füllen::V,дүүргх,담다
997,einwickeln::V,орах,싸다
998,tragen::V,зөөх,지우다
999,schleppen::V,чирх,끌다
1000,ziehen::V,татх,당기다
1001,aufbewahren::V,хадһлх,간직하다
1002,werfen::V,хайх,던지다
1003,fangen::V,бәрх,밥다
1004,fangen::V,хавлх,밥다
1005,packen::V,бәрх,쥐다
1006,verstecken::V,дүрх,숨기다
1007,verstecken::V,бултулх,숨기다
1008,teilen::V,хувах,나누다
1009,schicken::V,илгәх,보내다
1010,bringen::V,авч ирх,가겨
1011,hinzufügen::V,немх,부가하다
1012,bekommen::V,авх,얻다
1013,erhalten::V,авх ,지니다
1014,nehmen::V,авх,잡다
1015,wählen::V,шүүх,선거하다
1016,auswählen::V,шүүх,선출하다
1017,bewahren::V,хадһлх,저장보종
1018,bewahren::V,кевтнь үлдәх,저장보종
1019,bewahren::V,кевтнь бәәлһх,저장보종
1020,behindern::V,харшлх,훼방하다
1021,verderben::V,үрәх,못쓰게 되다
1022,beschädigen::V,эвдх,상하게하다
1023,zerbrechen::V,күүлх,깨뜨리다
1024,zerbrechen::V,хамхлх,깨뜨리다
1025,zerreißen::V,шуучх,잡아쫓다
1026,zerstören::V,эвдх,파괴하다
1027,verbrennen::V,шатах,소실하다
1028,geben::V,өгх,주다
1029,reichen::V,өгх,내일다
1030,schenken::V,белглх,주다
1031,versprechen::V,амлх,약속하다
1032,wünschen::V,сә хәәх,바라다
1033,loben::V,магтх,칭찬하다
1034,küssen::V,үмсх,키스하다
1035,wiegen::V,саатулх,어르다
1036,zudecken::V,бүркх,뚜꺼을하다
1037,wecken::V,серүлх,깨우다
1038,zeigen::V,үзүлх,보이다
1039,führen::V,көтлх,가게하다
1040,lehren::V,заах,가르치다
1041,lehren::V,сурһх,가르치다
1042,unterrichten::V,сурһх,가르지다
1043,unterrichten::V,багшлх,가르지다
1044,aufziehen::V,өскәх,사육하다
1045,leiten::V,һардх,이끌다
1046,leiten::V,толһалх,이끌다
1047,antreiben::V,шамдах,몰다
1048,lassen::V,күч үзүлх,내버려두다
1049,einladen::V,үрх,초청하다
1050,vereinigen::V,хамцулх,하나로하다
1051,besuchen::V,одх,방문하다
1052,treffen::V,харһх,만나다
1053,sich versammeln::V,цуглрх,조립하다
1054,sich versammeln::V,хурх,조립하다
1055,spielen::V,наадх,눌다
1056,singen::V,дуулх,노래하다
1057,tanzen::V,биилх,춤추하다
1058,sich trennen::V,хаһцх,가르다
1059,verlassen::V,хайх,버림받은
1060,retten::V,әм аврх,구조하다
1061,retten::V,әәмшгәс харсх,구조하다
1062,bewachen::V,харх,치키다
1063,bewachen::V,манх,치키다
1064,schützen::V,харсх,보호하다
1065,verteidigen::V,харсх,막다
1066,sich schlagen::V,гүвдлдх,치다
1067,schießen::V,хах,쏘다
1068,siegen::V,диилх,이기다
1069,ärgern::V,уурлулх,성을내게하다
1070,schlagen::V,цокх,치다
1071,schlagen::V,гүвдх,치다
1072,stechen::V,хатхх,찌르다
1073,stoßen::V,түлкчкх,찌르다
1074,stehlen::V,хулхалх,훔치다
1075,stören::V,һә болх,움직이다
1076,belästigen::V,амр эс өгх,괴롭히다
1077,verbergen::V,нуух,숨기다
1078,verbergen::V,бултулх,숨기다
1079,täuschen::V,меклх,속이다
1080,betrügen::V,меклх,속이다
1081,betrügen::V,мек һарһх,속이다
1082,töten::V,алх,죽이다
1083,wohnen::V,бәәх,실다
1084,arbeiten::V,көдлх,일하다
1085,sammeln::V,түүх,모으다
1086,pflücken::V,түүх,꿔다
1087,pflücken::V,хурах,꿔다
1088,jagen::V,аңнх,사냥하다
1089,jagen::V,аңһучлх,사냥하다
1090,fischen::V,заһс аңнх,고기를잡다
1091,fassen::V,бәрх,움켜쥐다
1092,hüten::V,хәрүлх,망보다
1093,treiben::V,туух,몰아세우다
1094,anbinden::V,уйх,묶다
1095,füttern::V,теҗәх,사료를주다
1096,melken::V,саах,젖을짜다
1097,hacken::V,чавчх,자르다
1098,gießen::V,услх,물을대다
1099,reifen::V,болх,성숙하다
1100,reifen::V,болвсрх,성숙하다
1101,zubereiten::V,белдх,조제하다
1102,kochen::V,чанх,요리하다
1103,kochen::V,болһх,요리하다
1104,backen::V,болһх,쿱다
1105,braten::V,хуурх,굽다
1106,umrühren::V,самрх,교반하다
1107,stricken::V,өлгх,뜨개질하다
1108,nähen::V,уйх,꿰매다
1109,färben::V,будх,채색하다
1110,reinigen::V,цеврлх,청소하다
1111,waschen::V,уһах,씻다
1112,abwischen::V,арчх,닦다
1113,spülen::V,зәәлх,씻다
1114,fegen::V,сәвүрдх,소체하다
1115,kehren::V,сәвүрдх,청소하다
1116,baden::V,өөмх,감다
1117,sich waschen::V,уһах,모믈 씻다
1118,sich waschen::V,бийән уһаҗ,모믈 씻다
1119,ausziehen::V,тәәлх,벗다
1120,anziehen::V,өмсх,끌어움직이다
1121,sich anziehen::V,хувцлх,
1122,kämmen::V,самлх,빗다
1123,schmücken::V,чимх,치레하다
1124,schmücken::V,кеерүлх,치레하다
1125,sagen::V,келх,말하다
1126,sprechen::V,келх,말하다
1127,reden::V,күүндх,이야기하다
1128,reden::V,күр_кех,이야기하다
1129,sich unterhalten::V,күүндх,
1130,fragen::V,сурх,질문하다
1131,bitten::V,эрх,원하다
1132,erzählen::V,келх,이야기하다
1133,erzählen::V,келҗ өгх,이야기하다
1134,mitteilen::V,медүлх,이야기하다
1135,nennen::V,нерәдх,부르다
1136,nennen::V,нер өгх,부르다
1137,rufen::V,дуудх,불러내다
1138,prahlen::V,көөрх,자랑하다
1139,übersetzen::V,орчулх,번역하다
1140,denken::V,санх,생각하다
1141,glauben::V,шүтх,믿다
1142,glauben::V,нәәлх,믿다
1143,bemerken::V,темдглх,인자하다
1144,erkennen::V,таньх,인식하다
1145,erkennen::V,медх,인식하다
1146,begreifen::V,медх,파악하다
1147,verstehen::V,соңсх,이해하다
1148,lernen::V,сурх,배우다
1149,wissen::V,медх,알다
1150,sich erinnern an::V,санх,상기하다
1151,vergessen::V,мартх,잊다
1152,messen::V,кемҗәлх,측정하다
1153,zählen::V,тоолх,세다
1154,rechnen::V,тоолх,게산하다
1155,lesen::V,умшх,읽다
1156,malen::V,зурх,그리다
1157,zeichnen::V,зурх,소묘하다
1158,schreiben::V,бичх,쓰다
1159,besitzen::V,эзлх,소유하다
1160,kaufen::V,хулдҗ авх,사다
1161,verkaufen::V,хулдх,팔다
1162,verkaufen::V,гүүлгх,팔다
1163,bezahlen::V,өгх,지불하다
1164,zahlen::V,өгх,치르다
1165,beherrschen::V,эзлх,지배하다
1166,ertragen::V,даах,참다
1167,treten::V,,디디다
