,Concept_ID,ka,mrj
683,billig::A,იაფი,шулдаш
684,teuer::A,ძვირი,шергӹ
685,teuer::A,ძვირი,шергӓкӓн
686,wertvoll::A,ღირსიანი,ӓкӓн
687,blind::A,ბრმა,слöпöй
688,blind::A,ბრმა,сльöпöй
689,taub::A,ყრუ,тӱтӱк
690,kräftig::A,ძალავანი,виӓн
691,stark::A,ძლიერი,виӓн
692,stark::A,ღონიერი,виӓн
693,schwach::A,სუსტი,шава
694,schwach::A,სუსტი,лӹпкӓ
695,schwach::A,სუსტი,слабка
696,fett::A,სქელი,таза
697,schlank::A,გამხდარი,яштака
698,hübsch::A,ეშხიანი,сӹлнӹ
699,hübsch::A,ეშხიანი,олмыдшы
700,hübsch::A,მშვენიერი,сӹлнӹ
701,hübsch::A,მშვენიერი,олмыдшы
702,böse::A,ავი,шӹдӓн
703,böse::A,ბოროტი,шӹдӓн
704,dumm::A,ბოთე,окмак
705,dumm::A,სულელი,окмак
706,faul::A,ზანტი,ялахай
707,faul::A,ზარმაცი,ялахай
708,fleißig::A,ბეჯითი,пӓшам яратышы
709,fleißig::A,მუყაითი,пӓшам яратышы
710,geizig::A,ძუნწი,шык
711,klug::A,ჭკვიანი,ышан
712,geschickt::A,მარჯვე,мастар
713,geschickt::A,გაწაფული,мастар
714,lieb::A,სატრფიალო,тыри
715,lustig::A,მხიარული,мындыр
716,lustig::A,მხიარული,сусу
717,sanft::A,ალერსიანი,йӹвӹжӓ
718,sanft::A,გრძნობიერი,йӹвӹжӓ
719,hungrig::A,მშიერი,шужышы
720,krank::A,სნეული,церлӹ
721,krank::A,სნეული,хворой
722,krank::A,ავადმყოფი,церлӹ
723,krank::A,ავადმყოფი,хворой
724,nackt::A,ტიტველი,цӓрӓ
725,traurig::A,მწუხარე,сы́лыкан
726,traurig::A,მწუხარე,кымы́лдымы
727,traurig::A,სევდიანი,сы́лыкан
728,traurig::A,სევდიანი,кымы́лдымы
729,lebendig::A,ცოცხალი,живой
730,gut::A,კარგი,яжо
731,schlecht::A,უხეირო,уда
732,schlecht::A,უხეირო,худа
733,richtig::A,ნამდვილი,вургамла
734,schlimm::A,ცუდი,йӹрнык
735,wahr::A,სწორი,настоящий
736,wahr::A,სწორი,настояшый
737,wahr::A,ჭეშმარიტი,настоящий
738,wahr::A,ჭეშმარიტი,настояшый
739,alt::A,ძველი,шонгы
740,neu::A,ახალი,у
741,ehemalig::A,ყოფილი,тошты
742,alt[Lebewesen]::A,ბებერი,ӹлалшӹ
743,jung::A,ნორჩი,нöргӹ
744,jung::A,ნორჩი,молода
745,jung::A,ახალგაზრდა,нöргӹ
746,jung::A,ახალგაზრდა,молода
747,arm::A,ღარიბი,укеӓн
748,reich::A,მდიდარი,паян
749,reich::A,მდიდარი,пурлыкан
750,bekannt::A,ცნობილი,палӹмӹ
751,berühmt::A,გამოჩენილი,лӹмлы
752,fremd::A,უცხო,эдемӹн
753,fremd::A,გარეშე,эдемӹн
754,verschieden::A,სხვაგვარი,тӹрлӹ
755,nah::A,ახლო,лишӹл
756,fern::A,შორი,мӹндӹр
757,fern::A,შორეული,мӹндӹр
758,linker::A,მარცხენა,шалахай
759,rechter::A,მარჯვენა,вургамла
760,anderer::A,სხვა,вес
761,anderer::A,სხვა,весӹ
762,erster::A,პირველი,икшӹ
763,erster::A,პირველი,икӹмшӹ
764,zweiter::A,მეორე,кокшы
765,dritter::A,მესამე,кымшы
766,letzter::A,ბოლო,остатка
767,letzter::A,უკანასკნელი,остатка
768,allein::ADV,მარტო,иктӹ
769,allein::ADV,მარტო,иктӹт
770,auf einmal::ADV,ერთდროულად,тöрöк
771,zusammen::ADV,ერთად,икараш
772,zusammen::ADV,ერთად,цымырын
773,lange::ADV,დიდხანს,кужын
774,plötzlich::ADV,მოულოდნელად,трӱк
775,sofort::ADV,ახლავე,полт
776,sofort::ADV,ახლავე,тöрöк
777,sofort::ADV,ახლავე,тӹшӓкок
778,später::ADV,მოგვიანებით,вара
779,jetzt::ADV,ახლა,
780,heute::ADV,დღეს,тагачы
781,morgen::ADV,ხვალ,иргод
782,morgen::ADV,ხვალ,иргодым
783,bald::ADV,მალე,чӹнь
784,bald::ADV,მალე,вӓшке
785,bald::ADV,მალე,выртышты
786,dann::ADV,მერე,пакыла
787,gestern::ADV,გუშინ,тенгечӹ
788,einst::ADV,ოდესღაც,икӓнӓ
789,damals::ADV,მაშინ,тӹнӓм
790,danach::ADV,მერმე,пакыла
791,danach::ADV,შემდეგ,пакыла
792,vorher::ADV,ადრე,перви
793,vorher::ADV,წინათ,перви
794,zuerst::ADV,ჯერ,андак
795,einmal::ADV,ერთხელ,гӓнӓк
796,einmal::ADV,ერთხელ,гӓнӓ
797,manchmal::ADV,ხან,кынамжы
798,manchmal::ADV,ზოგჯერ,кынамжы
799,oft::ADV,ხშირად,чӹчкӹдӹн
800,immer::ADV,მუდამ,со
801,immer::ADV,მუდამ,соок
802,immer::ADV,ყოველთვის,со
803,immer::ADV,ყოველთვის,соок
804,niemals::ADV,არასდროს,нинам
805,niemals::ADV,არასდროს,нигынам
806,niemals::ADV,არასდროს,нигынамат
807,hier::ADV,აქ,тиштӹ
808,hierhin::ADV,აქეთ,тишкӹ
809,von hier::ADV,აქედან,тишец
810,von hier::ADV,აქედან,тишецӹн
811,dort::ADV,იქ,тӹштӹ
812,dorthin::ADV,იქით,тӹшкӹ
813,dorthin::ADV,იქით,тӹшкӹлӓ
814,geradeaus::ADV,პირდაპირ,вик
815,geradeaus::ADV,პირდაპირ,тура
816,vorwärts::ADV,წინ,анзыкы
817,rückwärts::ADV,უკან,мӹнгеш
818,zurück::ADV,უკანვე,мӹнгеш
819,unten::ADV,დაბლა,ӱлнӹ
820,unten::ADV,დაბლა,лӹвӓлнӹ
821,unten::ADV,ქვევით,ӱлнӹ
822,unten::ADV,ქვევით,лӹвӓлнӹ
823,hinab::ADV,ძირს,ӱлӹкӹ
824,hinab::ADV,ძირს,лӹвӓкӹ
825,oben::ADV,ზემოთ,вӹлнӹ
826,hinauf::ADV,ზევით,кӱшкӹлӓ
827,hinauf::ADV,ზევით,кӱш
828,überall::ADV,ყველგან,йӹлт
829,überall::ADV,ყველგან,цилӓ вӓре
830,nicht::ADV,არ,уке
831,ein wenig::ADV,ცოტა,изиш
832,ein wenig::ADV,ცოტა,иклаштык
833,kaum::ADV,ძლივს,цылик
834,kaum::ADV,ძლივს,чучок-чучок
835,sehr::ADV,მეტად,чоте
836,sehr::ADV,ძალიან,чоте
837,so::ADV,ისე,тенге
838,so::ADV,ისე,тенгелӓ
839,noch::ADV,ჯერ,мол
840,noch::ADV,ჯერ,моло
841,nur::ADV,მხოლოდ,веле
842,schon::ADV,უკვე,уже
843,schon::ADV,უკვე,ӹнде
844,wieder::ADV,ისევ,уэш
845,wieder::ADV,კიდევ,уэш
846,vergebens::ADV,ამაოდ,зря
847,vergebens::ADV,ამაოდ,ӹзрӓ
848,vergebens::ADV,ამაოდ,ӹзӹрӓ
849,vergebens::ADV,ტყუილად,зря
850,vergebens::ADV,ტყუილად,ӹзрӓ
851,vergebens::ADV,ტყუილად,ӹзӹрӓ
852,vor::PRP,წინ,анзыц
853,vor::PRP,წინ,анзыцын
854,hinter::PRP,უკან,шайылан
855,hinter::PRP,უკან,шайылный
856,hinter::PRP,მიღმა,шайылан
857,hinter::PRP,მიღმა,шайылный
858,unter::PRP,ქვეშ,лӹвӓкӹ
859,unter::PRP,ქვევით,лӹвӓкӹ
860,durch::PRP,გავლით,вашт
861,neben::PRP,გვერდით,сага
862,zwischen::PRP,შუა,лош
863,zwischen::PRP,შუა,лошкы
864,zwischen::PRP,შორის,лош
865,zwischen::PRP,შორის,лошкы
866,wegen::PRP,გამო,мычыц
867,wegen::PRP,შედეგად,мычыц
868,dies::PRN,ეს,тидӹ
869,dies::PRN,ეს,ти
870,das::PRN,ეგ,тидӹ
871,das::PRN,ეგ,ти
872,alles::PRN,ყველაფერი,цилӓ
873,ich::PRN,მე,мый
874,du::PRN,შენ,тӹнь
875,er::PRN,ის,тӹдӹ
876,er::PRN,იგი,тӹдӹ
877,wir::PRN,ჩვენ,мӓ
878,ihr::PRN,თქვენ,вӓ
879,sie::PRN,ისინი,нӹнӹ
880,was::FPRN,რა,ма
881,wer::FPRN,ვინ,кӱ
882,wo::FADV,სად,кышан
883,wo::FADV,სად,кыштакен
884,wohin::FADV,საით,кышкы
885,wie::FADV,როგორ,кыце
886,warum::FADV,რაზე,малын
887,warum::FADV,რატომ,малын
888,wieviel::FNUM,რამდენი,кынар
889,wieviel::FNUM,რამდენი,кынары
890,wieviel::FNUM,რამდენი,кынаркы
891,eins::NUM,ერთი,иктӹ
892,eins::NUM,ერთი,иктӹт
893,zwei::NUM,ორი,кок
894,zwei::NUM,ორი,кокты
895,drei::NUM,სამი,кым
896,drei::NUM,სამი,кымыт
897,vier::NUM,ოთხი,нӹл
898,fünf::NUM,ხუთი,вӹц
899,sechs::NUM,ექვსი,куд
900,sechs::NUM,ექვსი,кудытмозн
901,sieben::NUM,შვიდი,шӹм
902,sieben::NUM,შვიდი,шӹмӹт
903,acht::NUM,რვა,кӓндӓкш
904,acht::NUM,რვა,кӓндӓкшӹ
905,neun::NUM,ცხრა,ӹндекшшӱдӹ
906,zehn::NUM,ათი,лу
907,elf::NUM,თერთმეტი,луатик
908,elf::NUM,თერთმეტი,луатиктӹ
909,zwölf::NUM,თორმეტი,луаткок
910,zwölf::NUM,თორმეტი,луаткокты
911,zwanzig::NUM,ოცი,коклы
912,dreißig::NUM,ოცდაათი,кымлы
913,vierzig::NUM,ორმოცი,нӹллӹ
914,fünfzig::NUM,ორმოცდაათი,вӹцлӹ
915,sechzig::NUM,სამოცი,кудлу
916,siebzig::NUM,სამოცდაათი,шӹмлу
917,achtzig::NUM,ოთხმოცი,кӓндӓкшлу
918,neunzig::NUM,ოთხმოცდაათი,ӹндекшлу
919,hundert::NUM,ასი,шӱдӹ
920,tausend::NUM,ათასი,тӹжем
921,und::CNJ,და,дöн
922,oder::CNJ,ან,льывы
923,stehen::V,დგას,шалшаг
924,sitzen::V,ზის,шӹнзӓш
925,liegen::V,აწევს,киӓш
926,hängen::V,კიდია,кечӓш
927,werden::V,გახდება,шагалаш
928,passieren::V,მოხდება,ӹштӓ́лтӓш
929,beginnen::V,იწყება,тӹнгӓлӓлтӓш
930,enden::V,გათავდება,пӹтӓш
931,wechseln::V,იცვლება,весемӓш
932,wechseln::V,იცვლება,весемӓлтӓш
933,aufgehen[Sonne]::V,ამოდის,авараш
934,untergehen[Sonne]::V,ჩადის,шӹ́нзӓш
935,scheinen[Sonne]::V,ანათებს,сотемдӓрӓш
936,donnern::V,ქუხს,хӹдӹртӓш
937,wehen::V,ქრის,ӹфӹлӓш
938,wehen::V,დაუბერავს,ӹфӹлӓш
939,strömen::V,იღვრება,йогащ
940,fließen::V,დის,йогащ
941,fließen::V,მიედინება,йогащ
942,sich drehen::V,ტრიალებს,пöрдӓш
943,schwanken::V,ირხევა,лыпшалташ
944,schwingen::V,ირხევა,кӓчӓйӓш
945,fallen::V,დავარდება,кенвазаш
946,fallen::V,დავარდება,шынгалташ
947,brennen::V,იწვის,йылаш
948,rauchen::V,ბოლავს,шыпшаш
949,rauchen::V,აბოლებს,шыпшаш
950,regnen::V,წვიმს,юраш
951,gefrieren::V,იყინება,гӓш
952,gefrieren::V,იყინება,кӹлмаш
953,tauen::V,დნება,шылаш
954,schmelzen::V,დნება,шӹрӓнӓш
955,trocknen::V,გაშრება,кошкаш
956,sieden::V,დუღს,шолаш
957,faulen::V,ლპება,шӱӓш
958,verfaulen::V,ლპება,йӓнгӓрӓлтӓш
959,reißen::V,დაიხევა,кышкедӓлтӓш
960,versinken::V,ეფლობა,ва́лаш
961,versinken::V,ჩაიძირება,ва́лаш
962,vergehen::V,გადის,эртӓш
963,erscheinen::V,გამოჩნდება,каяш
964,verschwinden::V,გააქრება,ямаш
965,verschwinden::V,დაიკარგება,ямаш
966,sinken::V,დაიწევს,пычаш
967,abnehmen::V,შემცირდება,чӹдемӓш
968,abnehmen::V,შემცირდება,кöтӹргӓш
969,zunehmen::V,გასუქდება,когоэмӓш
970,steigen::V,მოიმატებს,лӱлта́лташ
971,wachsen::V,იზრდება,кушкаш
972,wachsen::V,მრავლდება,кушкаш
973,glänzen::V,ბრწყინავს,йӹлгӹжӓш
974,funkeln::V,კაშკაშებს,валгалташ
975,lärmen::V,ხმაურობს,юкланаш
976,läuten::V,დარეკავს,цоргаш
977,klingeln::V,დარეკავს,цоргаш
978,klirren::V,დააწკარუნებს,цонгырталгаш
979,brausen::V,ბობოქრობს,ышдымыла́наш
980,rauschen::V,შრიალებს,шу́жгаш
981,klingen::V,ხმას გამოსცემს,йо́нгаш
982,bellen::V,უყეფს,опташ
983,heulen::V,ღმუის,урмыжаш
984,blasen::V,დაუბერავს,ӹфӹлӓш
985,pfeifen::V,უსტვენს,ши́шкаш
986,schreien::V,ყვირის,уташ
987,schreien::V,ყვირის,саслаш
988,schreien::V,ყვირის,варгынзаш
989,stöhnen::V,კვნესის,ӹнгӹрӓш
990,zittern::V,აძაგძაგებს,цӹтӹрӓш
991,leben::V,ცოცხლობს,ӹлӓш
992,geboren werden::V,იშვება,шачаш
993,geboren werden::V,იბადება,шачаш
994,atmen::V,სუნთქავს,шӱлӓш
995,trinken::V,სვამს,йӱӓш
996,trinken::V,დალევს,йӱӓш
997,essen::V,შეჭამს,качкаш
998,schlucken::V,ყლაპავს,нелӓш
999,müde werden::V,დაიქანცება,янгылаш
1000,einschlafen::V,დაიძინებს,амален кеӓш
1001,schlafen::V,სძინავს,амалаш
1002,aufwachen::V,გაიღვიძებს,понгыжалташ
1003,aufstehen::V,ადგება,кӹньӹл шагалаш
1004,sich erholen::V,დაისვენებს,кӓнаш
1005,krank werden::V,ავად გახდება,церлӓнен вазаш
1006,krank sein::V,ავადმყოფობს,церлӓнӓш
1007,krank sein::V,ავადმყოფობს,ясланаш
1008,krank sein::V,ავადმყოფობს,ясыланаш
1009,schmerzen::V,სტკივა,каршташ
1010,husten::V,ახველებს,кахыраш
1011,genesen::V,მორჩება,паремӓш
1012,genesen::V,მორჩება,тöрлӓнӓш
1013,sterben::V,კვდება,вазын колаш
1014,umkommen::V,დაიღუპება,пӹтӓш
1015,sich bewegen::V,იძვრის,кашташ
1016,sich bewegen::V,მოძრაობს,кашташ
1017,sich rühren::V,გაინძრევა,тӓрвӓнӓш
1018,sich erheben::V,ადგება,кӹньӹлӓш
1019,sich setzen::V,დაჯდება,шӹнзӓш
1020,hinfallen::V,დაეცემა,кенвазаш
1021,hinfallen::V,დაეცემა,шынгалташ
1022,laufen::V,დადის,кашташ
1023,schreiten::V,აბიჯებს,ашкедӓш
1024,spazierengehen::V,დასეირნობს,мадын кашташ
1025,eilen::V,მიიჩქარის,вӓшкӓш
1026,sich beeilen::V,აჩქარდება,вӓшкӓш
1027,sich beeilen::V,აჩქარდება,талашаш
1028,sausen::V,მიქრის,хойхаланаш
1029,sausen::V,მიქრის,хояш
1030,rennen::V,დარბის,кыргыжаш
1031,springen::V,ხტის,тӹршештӓш
1032,klettern::V,ძვრება,ку́заш
1033,schaukeln::V,ქანაობს,лыпшалташ
1034,kriechen::V,დაბობღავს,авалянаш
1035,kriechen::V,დაბობღავს,ньыжиклӓш
1036,schwimmen::V,ცურავს,илӓш
1037,tauchen::V,ჩაიძირება,цымаш
1038,rudern::V,ნიჩაბს უსვამს,шуалташ
1039,fahren::V,დადის,кеӓш
1040,fahren::V,მგზავრობს,кеӓш
1041,fliegen::V,იფრენს,чонгештӓш
1042,fliegen::V,გაფრინდება,чонгештӓш
1043,gehen::V,მიდის,кеӓш
1044,weggehen::V,წამოდის,кеӓш
1045,abfahren::V,მიემგზავრება,кеӓш
1046,anhalten::V,ჩერდება,цӓрнӓш
1047,hineingehen::V,შედის,пыраш
1048,eintreten::V,შედის,пыраш
1049,kommen::V,მოდის,толаш
1050,ankommen::V,ჩადის,шоаш
1051,zurückkommen::V,დაბრუნდება,пöртӹлӓш
1052,bleiben::V,დარჩება,кодаш
1053,warten::V,ელოდება,вычаш
1054,erwarten::V,ელის,вычаш
1055,erwarten::V,დაიცდის,вычаш
1056,suchen::V,ეძებს,кӹчӓлӓш
1057,suchen::V,მოძებნის,кӹчӓлӓш
1058,finden::V,მიაგნებს,моаш
1059,finden::V,გამოძებნის,моаш
1060,versuchen::V,ცდის,путаяш
1061,versuchen::V,ცდის,цацаш
1062,versuchen::V,ცდილობს,путаяш
1063,versuchen::V,ცდილობს,цацаш
1064,vorbereiten::V,მოამზადებს,поспейӹктӓш
1065,lieben::V,უყვარს,яраташ
1066,mögen::V,ეტრფის,яраташ
1067,lachen::V,იცინის,ваштылаш
1068,rühren::V,გულს აუჩუყებს,тӓрвӓтӓш
1069,weinen::V,ტირის,мӓгӹрӓш
1070,schimpfen::V,შეიგინება,свырседӓлӓш
1071,sich ärgern::V,გაბრაზობს,шӹдешкӓш
1072,sich fürchten::V,შიშობს,лӱдӓш
1073,fürchten::V,ფრთხილობს,лӱдӓш
1074,fliehen::V,გაიქცევა,кыргыжаш
1075,flüchten::V,გაიქცევა,кыргыж шӹлӓш
1076,sehen::V,ხედავს,ужаш
1077,anschauen::V,ნახავს,анжалаш
1078,ansehen::V,უყურებს,анжаш
1079,hören::V,ისმენს,колаш
1080,zuhören::V,მოისმენს,колышташ
1081,probieren::V,გასინჯავს,тотештӓш
1082,probieren::V,გასინჯავს,подыл анжаш
1083,riechen::V,ყნოსავს,ӱпшӹнзӓш
1084,fühlen::V,გრძნობს,шижӓш
1085,scheinen::V,ეჩვენება,каяш
1086,zu sehen sein::V,მოჩანს,каяш
1087,vernehmen::V,გაიგებს,колын колташ
1088,frieren::V,იყინება,кӹлмаш
1089,frieren::V,იყინება,тӹнгӹргӓш
1090,tun::V,აკეთებს,ӹштӓш
1091,können::V,შეიძლება,кердӓш
1092,wollen::V,უნდა,жалаяш
1093,anfangen::V,დაიწყებს,тӹнгӓлӓш
1094,beenden::V,ამთავრებს,пӹтӓрӓш
1095,aufhören::V,შეწყვეტს,цӓрнӓш
1096,gelingen::V,მოახერხებს,цӓш лиӓш
1097,geraten::V,გამოდის,лиӓш
1098,öffnen::V,გახსნის,пачаш
1099,schließen::V,ხურავს,чӱчӓш
1100,schließen::V,დაკეტავს,чӱчӓш
1101,stellen::V,დადგამს,шӹндӓш
1102,setzen::V,დასვამს,шӹндӓш
1103,legen::V,დადებს,опташ
1104,legen::V,დადებს,пиштӓш
1105,berühren::V,შეახებს,тӹкӓлӓш
1106,berühren::V,მიაკარებს,тӹкӓлӓш
1107,verbinden::V,შეაერთებს,пидӓш
1108,bedecken::V,გადააფარებს,леведӓш
1109,aufhängen::V,დაკიდებს,сӓкӓш
1110,anzünden::V,დაანთებს,чӱктӓш
1111,anzünden::V,მოუკიდებს,чӱктӓш
1112,aufheben::V,აიღებს,кузыкташ
1113,aufheben::V,აიყვანს,кузыкташ
1114,zurücklassen::V,დატოვებს,кодаш
1115,verlieren::V,დაკარგავს,ямдаш
1116,fallen lassen::V,გაუვარდება,кенвацтараш
1117,machen::V,გააკეთებს,ӹштӓш
1118,machen::V,გამოიწვევს,ӹштӓш
1119,herstellen::V,დაამზადებს,йӓмдӹлӓш
1120,bauen::V,ააშენებს,ӹштӓш
1121,reparieren::V,შეაკეთებს,чиняш
1122,reparieren::V,შეაკეთებს,алалаш
1123,reparieren::V,გაარემონტებს,чиняш
1124,reparieren::V,გაარემონტებს,алалаш
1125,verbessern::V,გამოაკეთებს,яжоэмден шӹндӓш
1126,verbessern::V,გააუმჯობესებს,яжоэмден шӹндӓш
1127,ändern::V,შეცვლის,вашталташ
1128,graben::V,თხრის,капаяш
1129,beugen::V,ხრის,лывырташ
1130,beugen::V,ხრის,каклярташ
1131,biegen::V,გაღუნავს,лывырташ
1132,drehen::V,ატრიალებს,сӓрӓш
1133,drehen::V,ატრიალებს,сӓрӹкӓлӓш
1134,wenden::V,მოაბრუნებს,сӓрӓлӓш
1135,umdrehen::V,შეატრიალებს,сӓрӓлӓш
1136,heben::V,ასწევს,лӱктӓш
1137,hochheben::V,აიყვანს,кузыкташ
1138,ergreifen::V,სტაცებს,хватяш
1139,halten::V,უჭირავს,кычаш
1140,drücken::V,დააწვება,темдӓш
1141,schieben::V,მისწევს,шӹкӓш
1142,kratzen::V,მოფხანს,нӹжӓш
1143,lecken::V,ლოკავს,нылаш
1144,beißen::V,უკბენს,пыралаш
1145,abreißen::V,გლეჯს,кӹрӓш
1146,abreißen::V,გლეჯს,кышкед нӓлӓш
1147,abreißen::V,მოწყვეტს,кӹрӓш
1148,abreißen::V,მოწყვეტს,кышкед нӓлӓш
1149,abschneiden::V,გაჭრის,шулаш
1150,abschneiden::V,გაჭრის,лаштыклаш
1151,binden::V,შეკრავს,пидӓш
1152,binden::V,გადააბამს,пидӓш
1153,stecken::V,ჩაასობს,шыралаш
1154,brechen::V,მოიტეხს,тодылаш
1155,brechen::V,მოიტეხს,пыдырташ
1156,klopfen::V,აკაკუნებს,рушткаш
1157,hauen::V,ლეწავს,шелӹштӓш
1158,kleben::V,წებავს,клейӓш
1159,kleben::V,დააწებებს,клейӓш
1160,reiben::V,დაზელს,нӹжӓш
1161,streichen::V,უსვამს,шӹрӓш
1162,schleifen::V,ლესავს,шымаш
1163,schneiden::V,გაჭრის,пӹчкӓш
1164,rütteln::V,არხევს,мыльгыкташ
1165,schütteln::V,არყევს,цӹтӹртӓш
1166,schütteln::V,არყევს,мыльгыкташ
1167,schütteln::V,ანძრევს,цӹтӹртӓш
1168,schütteln::V,ანძრევს,мыльгыкташ
1169,schwenken::V,აქნევს,машыяш
1170,schütten::V,ღვრის,опталаш
1171,schütten::V,დააქცევს,опталаш
1172,füllen::V,გაავსებს,темӓш
1173,einwickeln::V,შეახვევს,пӹтӹрӓ́лӓш
1174,tragen::V,მიიტანს,намалаш
1175,schleppen::V,მიათრევს,шӹдӹрӓш
1176,ziehen::V,წევს,шыпшаш
1177,ziehen::V,ათრევს,шыпшаш
1178,aufbewahren::V,შეინახავს,перегӓш
1179,werfen::V,ისვრის,кӹшкӓш
1180,fangen::V,დაიჭერს,кычаш
1181,packen::V,სტაცებს,хватяш
1182,verstecken::V,მალავს,шӹлтӓш
1183,teilen::V,დაყოფს,пайылаш
1184,schicken::V,გაგზავნის,колташ
1185,bringen::V,მოიტანს,кандаш
1186,hinzufügen::V,დაამატებს,
1187,bekommen::V,ამოიღებს,лыкташ
1188,erhalten::V,იღებს,получаяш
1189,nehmen::V,აიღებს,налаш
1190,wählen::V,გადაარჩევს,айыраш
1191,auswählen::V,ამოარჩევს,айыраш
1192,bewahren::V,ინარჩუნებს,перегӓш
1193,behindern::V,აბრკოლებს,мешӓйӓш
1194,behindern::V,გააძნელებს,мешӓйӓш
1195,verderben::V,გააფუჭებს,портяш
1196,beschädigen::V,დააზიანებს,шушырташ
1197,zerbrechen::V,დაამტვრევს,пыдырташ
1198,zerreißen::V,გახევს,кӹрӓш
1199,zerstören::V,მოსპობს,шӓлӓтӓш
1200,zerstören::V,დაანგრევს,шӓлӓтӓш
1201,verbrennen::V,დაწვავს,йылаташ
1202,verbrennen::V,დაწვავს,йылалташ
1203,geben::V,აძლევს,пуаш
1204,reichen::V,მიაწოდებს,пуаш
1205,schenken::V,აჩუქებს,подараш
1206,versprechen::V,აღუთქვამს,сöрӓш
1207,wünschen::V,უსურვებს,жалаяш
1208,loben::V,აქებს,хваляш
1209,loben::V,ამკობს,хваляш
1210,küssen::V,აკოცებს,шышшалаш
1211,wiegen::V,არხევს,лӱнгӓлтӓш
1212,zudecken::V,გადახურავს,пиштӓш
1213,wecken::V,გააღვიძებს,понгыжалтараш
1214,zeigen::V,დაანახვებს,анжыкташ
1215,führen::V,მიჰყავს,видӓш
1216,lehren::V,ასწავლის,тымдаш
1217,unterrichten::V,ასწავლის,тымдаш
1218,aufziehen::V,აღზრდის,кушташ
1219,leiten::V,აწარმოებს,видӓш
1220,leiten::V,აწარმოებს,вуйлаташ
1221,leiten::V,აწარმოებს,вуйлалташ
1222,leiten::V,ხელმძღვანელობს,видӓш
1223,leiten::V,ხელმძღვანელობს,вуйлаташ
1224,leiten::V,ხელმძღვანელობს,вуйлалташ
1225,antreiben::V,დააჩქარებს,талаштараш
1226,lassen::V,ა--ინებს,-ыкт
1227,einladen::V,მოიპატიჟებს,ӱжӓш
1228,vereinigen::V,შეაერთებს,иктештӓш
1229,besuchen::V,სანახავად მიდის,толаш
1230,treffen::V,შეხვდება,вӓшлиӓш
1231,treffen::V,შეხვდება,вӓшлиӓлтӓш
1232,sich versammeln::V,შეიკრიბება,цымыргаш
1233,spielen::V,ეთამაშება,мадаш
1234,singen::V,მღერის,мыраш
1235,tanzen::V,ცეკვავს,кушташ
1236,sich trennen::V,მოშორდება,айырлаш
1237,verlassen::V,მიატოვებს,шуаш
1238,retten::V,იხსნის,ытараш
1239,retten::V,გადაარჩენს,ытараш
1240,bewachen::V,დარაჯობს,оролаш
1241,bewachen::V,უთვალთვალებს,оролаш
1242,schützen::V,დაიფარავს,перегӓш
1243,verteidigen::V,დაიცავს,перегӓш
1244,sich schlagen::V,იჩხუბებს,шидӓлӓш
1245,sich schlagen::V,იჩხუბებს,шиэдӓлӓш
1246,schießen::V,ისვრის,лӱӓш
1247,siegen::V,გაიმარჯვებს,сӹнгӓш
1248,ärgern::V,აჯავრებს,шӹдештӓрӓш
1249,schlagen::V,ცემს,пӓрен колташ
1250,schlagen::V,ცემს,хӹрӹктен колташ
1251,treten::V,პანღურს ამოჰკრავს,чымаш
1252,stechen::V,სჩხვლეტს,пышкылаш
1253,stoßen::V,დაეჯახება,шыркедӓш
1254,stehlen::V,ქურდობს,шолышт толаш
1255,stehlen::V,მოიპარავს,шолышт толаш
1256,stören::V,შეაწუხებს,ӓрештӹлӓш
1257,belästigen::V,მობეზრდება,кӓньӹсӹрлӓндӓрӓш
1258,belästigen::V,მობეზრდება,шытырланыкташ
1259,verbergen::V,დამალავს,шӹлтӓш
1260,täuschen::V,შეცდებს,алталаш
1261,täuschen::V,შეცდებს,аталаш
1262,betrügen::V,მოატყუებს,мошеньӹчӓйӓш
1263,töten::V,მოკლავს,пуштын шуаш
1264,wohnen::V,ცხოვრობს,ӹлӓш
1265,wohnen::V,ბინადრობს,ӹлӓш
1266,arbeiten::V,მუშაობს,пӓшӓлӓш
1267,arbeiten::V,მუშაობს,ровотаяш
1268,sammeln::V,შეკრებს,погаш
1269,pflücken::V,კრეფს,кӹрӓш
1270,jagen::V,ნადირობს,охотничӓйӓш
1271,fischen::V,თევზაობს,кол кычаш
1272,fassen::V,დააჭერს,кычаш
1273,hüten::V,მწყემსავს,кӹтӓш
1274,treiben::V,მიერეკება,шуруяш
1275,anbinden::V,მიაბამს,ялшташ
1276,anbinden::V,მიაბამს,ялышташ
1277,füttern::V,აჭმევს,пукшаш
1278,melken::V,წველის,шыпшылаш
1279,hacken::V,კეპავს,роаш
1280,gießen::V,რწყავს,шӓвӓш
1281,reifen::V,მწიფდება,кӱӓш
1282,reifen::V,მწიფდება,поспейӓш
1283,zubereiten::V,მოამზადებს,йӓмдӹлӓш
1284,kochen::V,მოხარშავს,шолташ
1285,backen::V,გამოაცხობს,кӱктӓш
1286,braten::V,შეწვავს,жӓрӓш
1287,umrühren::V,შეურევს,намалаш
1288,umrühren::V,გათქვეფს,намалаш
1289,stricken::V,ქსოვს,пидӓш
1290,nähen::V,გაკერავს,ыргаш
1291,färben::V,შეღებავს,пидӓш
1292,reinigen::V,გაწმენდს,чиӓлтӓш
1293,reinigen::V,გასუფთავებს,чиӓлтӓш
1294,waschen::V,გარეცხავს,мышкаш
