,Concept_ID,de,pl
794,steigen::V,steigen,wzrastać
795,wachsen::V,wachsen,rosnąć
796,glänzen::V,glänzen,błyszczeć
797,funkeln::V,funkeln,zabłyszczeć
798,lärmen::V,lärmen,hałasować
799,läuten::V,läuten,dzwonić
800,klingeln::V,klingeln,dzwonić
801,klirren::V,klirren,brzęczeć
802,brausen::V,brausen,huczeć
803,rauschen::V,rauschen,szumieć
804,rauschen::V,rauschen,szeleścić
805,klingen::V,klingen,brzmieć
806,klingen::V,klingen,dźwięczeć
807,bellen::V,bellen,szczekać
808,heulen::V,heulen,wyć
809,blasen::V,blasen,dmuchnąć
810,pfeifen::V,pfeifen,gwizdać
811,schreien::V,schreien,krzyczeć
812,stöhnen::V,stöhnen,stękać
813,zittern::V,zittern,drżeć
814,leben::V,leben,żyć
815,geboren werden::V,geboren werden,urodzić się
816,atmen::V,atmen,oddychać
817,trinken::V,trinken,pić
818,essen::V,essen,jeść
819,schlucken::V,schlucken,połknąć
820,müde werden::V,müde werden,zmęczyć się
821,einschlafen::V,einschlafen,zasnąć
822,schlafen::V,schlafen,spać
823,aufwachen::V,aufwachen,obudzić się
824,aufstehen::V,aufstehen,wstać
825,sich erholen::V,sich erholen,wypoczywać
826,krank werden::V,krank werden,zachorować
827,krank sein::V,krank sein,chorować
828,schmerzen::V,schmerzen,boleć
829,husten::V,husten,kaszlać
830,genesen::V,genesen,wyzdrowieć
831,sterben::V,sterben,umrzeć
832,umkommen::V,umkommen,zginąć
833,sich bewegen::V,sich bewegen,poruszać się
834,sich rühren::V,sich rühren,ruszyć się
835,sich erheben::V,sich erheben,podnieść się
836,sich setzen::V,sich setzen,usiąść
837,hinfallen::V,hinfallen,upaść
838,laufen::V,laufen,chodzić
839,schreiten::V,schreiten,kroczyć
840,spazierengehen::V,spazierengehen,iść na spacer
841,eilen::V,eilen,pospieszać
842,sich beeilen::V,sich beeilen,pospieszyć się
843,sausen::V,sausen,pędzić
844,rennen::V,rennen,biec
845,rennen::V,rennen,biegać
846,springen::V,springen,skakać
847,klettern::V,klettern,wspinać się
848,schaukeln::V,schaukeln,huśtać
849,schaukeln::V,schaukeln,kołysać
850,kriechen::V,kriechen,pełzać
851,kriechen::V,kriechen,czołgać się
852,schwimmen::V,schwimmen,pływać
853,tauchen::V,tauchen,zanurzać się
854,rudern::V,rudern,wiosłować
855,fahren::V,fahren,jechać
856,fliegen::V,fliegen,latać
857,fliegen::V,fliegen,lecieć
858,gehen::V,gehen,iść
859,weggehen::V,weggehen,odejść
860,abfahren::V,abfahren,odjechać
861,anhalten::V,anhalten,zatrzymać się
862,hineingehen::V,hineingehen,wchodzić
863,eintreten::V,eintreten,wejść
864,eintreten::V,eintreten,nastąpić
865,kommen::V,kommen,przyjść
866,ankommen::V,ankommen,przybyć
867,zurückkommen::V,zurückkommen,wrócić
868,bleiben::V,bleiben,zostać
869,warten::V,warten,czekać
870,erwarten::V,erwarten,oczekiwać
871,suchen::V,suchen,szukać
872,finden::V,finden,znaleźć
873,versuchen::V,versuchen,próbować
874,vorbereiten::V,vorbereiten,przygotować
875,lieben::V,lieben,kochać
876,mögen::V,mögen,lubić
877,lachen::V,lachen,śmiać się
878,rühren::V,rühren,wzruszyć
879,weinen::V,weinen,płakać
880,schimpfen::V,schimpfen,kląć
881,sich ärgern::V,sich ärgern,gniewać się
882,sich fürchten::V,sich fürchten,bać się
883,fürchten::V,fürchten,bać się
884,fliehen::V,fliehen,uciekać
885,flüchten::V,flüchten,uciec
886,sehen::V,sehen,widzieć
887,sehen::V,sehen,zobaczyć
888,anschauen::V,anschauen,oglądać
889,ansehen::V,ansehen,popatrzeć na
890,hören::V,hören,słyszeć
891,zuhören::V,zuhören,słuchać
892,probieren::V,probieren,kosztować
893,riechen::V,riechen,wąchać
894,fühlen::V,fühlen,czuć
895,fühlen::V,fühlen,odczuwać
896,scheinen::V,scheinen,wydawać się
897,zu sehen sein::V,zu sehen sein,widnieć
898,vernehmen::V,vernehmen,usłyszeć
899,frieren::V,frieren,marznąć
900,tun::V,tun,czynić
901,können::V,können,móc
902,können::V,können,umieć
903,wollen::V,wollen,chcieć
904,anfangen::V,anfangen,zacząć
905,beenden::V,beenden,zakończyć
906,aufhören::V,aufhören,przestać
907,gelingen::V,gelingen,udać się
908,geraten::V,geraten,udać się
909,öffnen::V,öffnen,otworzyć
910,schließen::V,schließen,zamknąć
911,stellen::V,stellen,postawić
912,setzen::V,setzen,posadzić
913,legen::V,legen,kłaść
914,berühren::V,berühren,dotykać
915,verbinden::V,verbinden,łączyć
916,bedecken::V,bedecken,przykryć
917,aufhängen::V,aufhängen,powiesić
918,anzünden::V,anzünden,zapalić
919,aufheben::V,aufheben,podnieść
920,zurücklassen::V,zurücklassen,zostawić
921,verlieren::V,verlieren,zgubić
922,fallen lassen::V,fallen lassen,upuścić
923,machen::V,machen,zrobić
924,herstellen::V,herstellen,wytworzyć
925,bauen::V,bauen,budować
926,reparieren::V,reparieren,naprawiać
927,verbessern::V,verbessern,ulepszyć
928,ändern::V,ändern,zmienić
929,graben::V,graben,kopać
930,beugen::V,beugen,zagiąć
931,biegen::V,biegen,zgiąć
932,drehen::V,drehen,obracać
933,wenden::V,wenden,obrocić
934,umdrehen::V,umdrehen,obrocić
935,heben::V,heben,podnosić
936,hochheben::V,hochheben,podnieść
937,ergreifen::V,ergreifen,chwycić
938,halten::V,halten,trzymać
939,drücken::V,drücken,naciskać
940,schieben::V,schieben,pchać
941,schieben::V,schieben,posuwać
942,kratzen::V,kratzen,drapać
943,lecken::V,lecken,lizać
944,beißen::V,beißen,kąsać
945,abreißen::V,abreißen,oderwać
946,abschneiden::V,abschneiden,odciąć
947,binden::V,binden,wiązać
948,stecken::V,stecken,wetknąć
949,brechen::V,brechen,złamać
950,klopfen::V,klopfen,pukać
951,klopfen::V,klopfen,stukać
952,hauen::V,hauen,bić
953,kleben::V,kleben,kleić
954,reiben::V,reiben,trzeć
955,streichen::V,streichen,smarować
956,schleifen::V,schleifen,ostrzyć
957,schneiden::V,schneiden,ciąć
958,schneiden::V,schneiden,krajać
959,rütteln::V,rütteln,trząść
960,schütteln::V,schütteln,trząść
961,schwenken::V,schwenken,machać
962,schütten::V,schütten,nasypać
963,füllen::V,füllen,napełnić
964,einwickeln::V,einwickeln,zawinąć
965,tragen::V,tragen,nieść
966,schleppen::V,schleppen,wlec
967,ziehen::V,ziehen,ciągnąć
968,aufbewahren::V,aufbewahren,przechowywać
969,werfen::V,werfen,rzucać
970,fangen::V,fangen,łowić
971,packen::V,packen,chwycić
972,verstecken::V,verstecken,ukryć
973,verstecken::V,verstecken,schować
974,teilen::V,teilen,podzielić
975,schicken::V,schicken,posyłać
976,bringen::V,bringen,przynieść
977,hinzufügen::V,hinzufügen,dodać
978,bekommen::V,bekommen,dostać
979,erhalten::V,erhalten,otrzymać
980,nehmen::V,nehmen,wziąć
981,wählen::V,wählen,wybrać
982,auswählen::V,auswählen,wybrać
983,bewahren::V,bewahren,zachować
984,behindern::V,behindern,utrudnić
985,behindern::V,behindern,przeszkadzać
986,verderben::V,verderben,zepsuć
987,beschädigen::V,beschädigen,uszkodzić
988,zerbrechen::V,zerbrechen,złamać
989,zerreißen::V,zerreißen,drzeć
990,zerreißen::V,zerreißen,rozdzierać
991,zerstören::V,zerstören,zniszczyć
992,verbrennen::V,verbrennen,spalić
993,geben::V,geben,dać
994,reichen::V,reichen,podać
995,schenken::V,schenken,darować
996,versprechen::V,versprechen,obiecać
997,wünschen::V,wünschen,życzyć
998,loben::V,loben,chwalić
999,küssen::V,küssen,całować
1000,wiegen::V,wiegen,kołysać
1001,zudecken::V,zudecken,przykryć
1002,wecken::V,wecken,zbudzić
1003,zeigen::V,zeigen,pokazać
1004,führen::V,führen,wieść
1005,führen::V,führen,prowadzić
1006,lehren::V,lehren,uczyć
1007,unterrichten::V,unterrichten,nauczać
1008,aufziehen::V,aufziehen,wychować
1009,leiten::V,leiten,kierować
1010,antreiben::V,antreiben,popędzić
1011,lassen::V,lassen,zostawić
1012,einladen::V,einladen,zaprosić
1013,vereinigen::V,vereinigen,zjednoczyć
1014,besuchen::V,besuchen,odwiedzić
1015,treffen::V,treffen,trafić
1016,treffen::V,treffen,spotkać
1017,sich versammeln::V,sich versammeln,zebrać się
1018,sich versammeln::V,sich versammeln,zgromadzić się
1019,spielen::V,spielen,grać
1020,spielen::V,spielen,bawić się
1021,singen::V,singen,śpiewać
1022,tanzen::V,tanzen,pląsać
1023,tanzen::V,tanzen,tańczyć
1024,sich trennen::V,sich trennen,rozstać się
1025,verlassen::V,verlassen,opuścić
1026,retten::V,retten,ocalić
1027,retten::V,retten,uratować
1028,bewachen::V,bewachen,pilnować
1029,schützen::V,schützen,ochronić
1030,verteidigen::V,verteidigen,bronić
1031,sich schlagen::V,sich schlagen,pobić się
1032,schießen::V,schießen,strzelać
1033,siegen::V,siegen,zwycziężyć
1034,ärgern::V,ärgern,gniewać
1035,schlagen::V,schlagen,bić
1036,schlagen::V,schlagen,uderzyć
1037,treten::V,treten,kopnąć
1038,stechen::V,stechen,ukłuć
1039,stoßen::V,stoßen,popchnąć
1040,stehlen::V,stehlen,ukraść
1041,stören::V,stören,zakłócić
1042,stören::V,stören,przeszkodzić
1043,belästigen::V,belästigen,dokuczać
1044,verbergen::V,verbergen,ukryć
1045,täuschen::V,täuschen,łudzić
1046,betrügen::V,betrügen,oszukać
1047,töten::V,töten,zabić
1048,wohnen::V,wohnen,mieszkać
1049,arbeiten::V,arbeiten,pracować
1050,sammeln::V,sammeln,zebrać
1051,pflücken::V,pflücken,zerwać
1052,jagen::V,jagen,polować
1053,fischen::V,fischen,łowić ryby
1054,fassen::V,fassen,złapać
1055,hüten::V,hüten,paść
1056,treiben::V,treiben,pędzić
1057,anbinden::V,anbinden,przywiązać
1058,füttern::V,füttern,karmić
1059,melken::V,melken,doić
1060,hacken::V,hacken,rąbać
1061,gießen::V,gießen,lać
1062,gießen::V,gießen,podlać
1063,reifen::V,reifen,dojrzeć
1064,zubereiten::V,zubereiten,przyrządzić
1065,kochen::V,kochen,gotować
1066,backen::V,backen,piec
1067,braten::V,braten,piec
1068,braten::V,braten,smażyć
1069,umrühren::V,umrühren,przemieszać
1070,stricken::V,stricken,dziać
1071,nähen::V,nähen,szyć
1072,färben::V,färben,pofarbować
1073,reinigen::V,reinigen,oczyścić
1074,waschen::V,waschen,prać
1075,abwischen::V,abwischen,obetrzeć
1076,spülen::V,spülen,płukać
1077,fegen::V,fegen,zamiatać
1078,kehren::V,kehren,zamieść
1079,baden::V,baden,kąpać się
1080,sich waschen::V,sich waschen,myć się
1081,ausziehen::V,ausziehen,zdjąć
1082,anziehen::V,anziehen,włożyć
1083,sich anziehen::V,sich anziehen,ubrać się
1084,kämmen::V,kämmen,uczesać
1085,schmücken::V,schmücken,ozdabiać
1086,sagen::V,sagen,powiedzieć
1087,sprechen::V,sprechen,mówić
1088,reden::V,reden,mówić
1089,sich unterhalten::V,sich unterhalten,rozmawiać
1090,fragen::V,fragen,zapytać
1091,bitten::V,bitten,prosić
1092,erzählen::V,erzählen,opowiedzieć
1093,mitteilen::V,mitteilen,zawiadomić o
1094,nennen::V,nennen,nazwać
1095,rufen::V,rufen,wołać
1096,prahlen::V,prahlen,chełpić się
1097,übersetzen::V,übersetzen,tłumaczyć
1098,denken::V,denken,myśleć
1099,glauben::V,glauben,sądzić
1100,glauben::V,glauben,wierzyć
1101,bemerken::V,bemerken,zauważyć
1102,erkennen::V,erkennen,poznać
1103,begreifen::V,begreifen,zrozumieć
1104,verstehen::V,verstehen,rozumieć
1105,verstehen::V,verstehen,dosłyszeć
1106,lernen::V,lernen,uczyć się
1107,wissen::V,wissen,wiedzieć
1108,sich erinnern an::V,sich erinnern an,przypomnieć sobie
1109,vergessen::V,vergessen,zapomnieć
1110,messen::V,messen,mierzyć
1111,zählen::V,zählen,liczyć
1112,rechnen::V,rechnen,rachować
1113,lesen::V,lesen,czytać
1114,malen::V,malen,malować
1115,zeichnen::V,zeichnen,rysować
1116,schreiben::V,schreiben,pisać
1117,besitzen::V,besitzen,posiadać
1118,kaufen::V,kaufen,kupić
1119,verkaufen::V,verkaufen,sprzedać
1120,bezahlen::V,bezahlen,zapłacić
1121,zahlen::V,zahlen,płacić
1122,beherrschen::V,beherrschen,opanować
1123,ertragen::V,ertragen,znieść
