,Concept_ID,ga,sl
815,zusammen::ADV,le chéile,skúpaj
816,zusammen::ADV,in eineacht,skúpaj
817,lange::ADV,fada,dólgo
818,plötzlich::ADV,go tobann,náglo
819,plötzlich::ADV,go tobann,nenádoma
820,plötzlich::ADV,i dtobainne,náglo
821,plötzlich::ADV,i dtobainne,nenádoma
822,sofort::ADV,ar an toirt,prècej
823,sofort::ADV,ar an bpointe,prècej
824,später::ADV,níos déanaí,poznêje
825,jetzt::ADV,anois,zdàj
826,heute::ADV,inniu,dánes
827,morgen::ADV,amárach,jútri
828,bald::ADV,go luath,kmálu
829,bald::ADV,gan mhoill,kmálu
830,dann::ADV,ansin,nató
831,gestern::ADV,inné,včéraj
832,einst::ADV,tráth,nékdaj
833,einst::ADV,uair amháin,nékdaj
834,damals::ADV,ag an am,tedàj
835,damals::ADV,ag an am,takràt
836,damals::ADV,an t-am sin,tedàj
837,damals::ADV,an t-am sin,takràt
838,danach::ADV,ina dhiaidh sin,potèm
839,vorher::ADV,cheana,poprèj
840,vorher::ADV,roimhe sin,poprèj
841,zuerst::ADV,ar dtús,spŕva
842,einmal::ADV,uair amháin,ênkrat
843,manchmal::ADV,uaireanta,včásih
844,oft::ADV,minic,pogósto
845,immer::ADV,i gcónaí,védno
846,immer::ADV,i gcónaí,zméraj
847,niemals::ADV,riamh,nikdàr
848,hier::ADV,anseo,tù
849,hier::ADV,anseo,túkaj
850,hierhin::ADV,anseo,sèmkaj
851,von hier::ADV,an áit seo,od tú
852,dort::ADV,ann,tàm
853,dort::ADV,ansin,tàm
854,dorthin::ADV,ann,tjà
855,dorthin::ADV,ansin,tjà
856,geradeaus::ADV,ar aghaidh,rávno napréj
857,rückwärts::ADV,siar,zádaj
858,zurück::ADV,ar ais,nazáj
859,unten::ADV,thíos,dôli
860,unten::ADV,thíos,spôdaj
861,hinab::ADV,síos,dôl
862,oben::ADV,thuas,gôri
863,oben::ADV,thuas,zgôraj
864,hinauf::ADV,suas,gôr
865,überall::ADV,i ngach áit,povsód
866,überall::ADV,ar fud na háite,povsód
867,nicht::ADV,ní,ne
868,nicht::ADV,cha,ne
869,ein wenig::ADV,beagán,málo
870,kaum::ADV,ar éigean,kómaj
871,sehr::ADV,an-,zeló
872,so::ADV,chomh,takó
873,so::ADV,mar sin,takó
874,noch::ADV,fós,še
875,noch::ADV,go fóill,še
876,nur::ADV,amháin,samó
877,nur::ADV,níl ach,samó
878,schon::ADV,cheana,žè
879,schon::ADV,cheana féin,žè
880,wieder::ADV,arís,spét
881,wieder::ADV,athuair,spét
882,vergebens::ADV,amú,zamàn
883,vergebens::ADV,amú,zastónj
884,vergebens::ADV,in aisce,zamàn
885,vergebens::ADV,in aisce,zastónj
886,vor::PRP,ar thosach,pred
887,hinter::PRP,laistiar de,za
888,hinter::PRP,taobh thiar de,za
889,unter::PRP,faoi,pod
890,durch::PRP,trí,skózi
891,neben::PRP,taobh le,kràj
892,neben::PRP,taobh le,póleg
893,neben::PRP,in aice le,kràj
894,neben::PRP,in aice le,póleg
895,zwischen::PRP,idir,med
896,zwischen::PRP,idir,izmed
897,wegen::PRP,de bharr,zarádi
898,wegen::PRP,mar gheall ar,zarádi
899,dies::PRN,seo,tó
900,das::PRN,sin,tó
901,alles::PRN,gach rud,vsè
902,ich::PRN,mé,jàz
903,ich::PRN,mise,jàz
904,du::PRN,tú,tí
905,du::PRN,tusa,tí
906,er::PRN,sé,òn
907,er::PRN,seisean,òn
908,wir::PRN,sinn,mí
909,ihr::PRN,sibh,ví
910,ihr::PRN,sibhse,ví
911,sie::PRN,siad,ôni
912,sie::PRN,siadsan,ôni
913,was::FPRN,cad,káj
914,was::FPRN,céard,káj
915,wer::FPRN,cé,kdó
916,wo::FADV,cá,kjé
917,wo::FADV,cén áit,kjé
918,wohin::FADV,cá,kám
919,wohin::FADV,cén áit,kám
920,wie::FADV,conas,kakó
921,wie::FADV,cén chaoi,kakó
922,warum::FADV,cén fáth,zakáj
923,warum::FADV,cad chuige,zakáj
924,wieviel::FNUM,cá mhéad,kóliko
925,eins::NUM,aon,êden
926,zwei::NUM,dhá,dvá
927,drei::NUM,trí,trí
928,vier::NUM,ceathair,štíri
929,fünf::NUM,cúig,pét
930,sechs::NUM,sé,šést
931,sieben::NUM,seacht,sédem
932,acht::NUM,ocht,ósem
933,neun::NUM,naoi,devét
934,zehn::NUM,deich,desét
935,elf::NUM,aon déag,enájst
936,zwölf::NUM,dó dhéag,dvánajst
937,zwanzig::NUM,fiche,dvájset
938,dreißig::NUM,tríocha,trídeset
939,vierzig::NUM,daichead,štírideset
940,vierzig::NUM,ceathracha,štírideset
941,fünfzig::NUM,caoga,pétdeset
942,sechzig::NUM,seasca,šéstdeset
943,siebzig::NUM,seachtó,sédemdeset
944,achtzig::NUM,ochtó,ósemdeset
945,neunzig::NUM,nócha,devétdeset
946,hundert::NUM,céad,stó
947,tausend::NUM,míle,tísoč
948,und::CNJ,agus,in
949,oder::CNJ,nó,áli
950,stehen::V,seas,státi
951,sitzen::V,suigh,sedéti
952,liegen::V,luigh,ležáti
953,hängen::V,tá crochta,viséti
954,werden::V,éirigh,postáti
955,passieren::V,tarlaigh,zgodíti se
956,beginnen::V,tosaigh,začéti se
957,enden::V,críochnaigh,končáti se
958,wechseln::V,athraigh,ménjati se
959,aufgehen[Sonne]::V,éirigh,vzíti
960,untergehen[Sonne]::V,fuin,zaíti
961,untergehen[Sonne]::V,téigh faoi,zaíti
962,scheinen[Sonne]::V,taitin,sijáti
963,scheinen[Sonne]::V,soilsigh,sijáti
964,donnern::V,tá toirneach ann,grméti
965,wehen::V,séid,píhati
966,strömen::V,sil,líti
967,fließen::V,rith,têči
968,fließen::V,snigh,têči
969,sich drehen::V,cas,vrtéti se
970,sich drehen::V,imrothlaigh,vrtéti se
971,schwanken::V,luasc,kolébati
972,schwingen::V,luasc,níhati
973,fallen::V,tit,pádati
974,brennen::V,dóigh,goréti
975,rauchen::V,plúch toite,kadíti se
976,regnen::V,báistigh,deževáti
977,regnen::V,tá ag cur báistí,deževáti
978,gefrieren::V,sioc,zmŕzniti
979,gefrieren::V,reoigh,zmŕzniti
980,tauen::V,leáigh,tájati
981,tauen::V,coscair,tájati
982,schmelzen::V,leáigh,kopnéti
983,trocknen::V,triomaigh,sušíti se
984,sieden::V,fiuch,kipéti
985,sieden::V,beirigh,kipéti
986,faulen::V,lobh,gníti
987,faulen::V,dreoigh,gníti
988,verfaulen::V,lobh,zgníti
989,verfaulen::V,feoigh,zgníti
990,reißen::V,bris,tŕgati se
991,versinken::V,téigh síos,pogrézniti se
992,vergehen::V,téigh thart,miníti
993,erscheinen::V,tar,pojáviti se
994,verschwinden::V,imigh,izgíniti
995,sinken::V,tit,péšati
996,sinken::V,ísligh,péšati
997,abnehmen::V,maolaigh,pojémati
998,abnehmen::V,laghdaigh,pojémati
999,zunehmen::V,méadaigh,véčati se
1000,zunehmen::V,méadaigh,množíti se
1001,steigen::V,éirigh,dvígati se
1002,wachsen::V,fás,rásti
1003,glänzen::V,lonraigh,sijáti
1004,funkeln::V,drithligh,ískriti se
1005,lärmen::V,tóg callán,ropotáti
1006,lärmen::V,tóg callán,razgrájati
1007,läuten::V,buail,zvoníti
1008,klingeln::V,buail,zvončkljáti
1009,klirren::V,cling,žvenketáti
1010,brausen::V,búir,šuméti
1011,rauschen::V,tá ag siosarnach,šuštéti
1012,rauschen::V,tá ag siosarnach,šelestéti
1013,klingen::V,tá glór ag,zvenéti
1014,bellen::V,amhastraigh,lájati
1015,heulen::V,glam,zavíjati
1016,blasen::V,séid,píhniti
1017,pfeifen::V,lig fead,pískati
1018,pfeifen::V,lig fead,žvížgati
1019,schreien::V,béic,kričáti
1020,schreien::V,glaoigh,kričáti
1021,stöhnen::V,lig cnead,stókati
1022,zittern::V,crith,drgetáti
1023,zittern::V,creathnaigh,drgetáti
1024,leben::V,mair,živéti
1025,geboren werden::V,rugadh,rodíti se
1026,atmen::V,análaigh,díhati
1027,trinken::V,ól,píti
1028,essen::V,ith,jésti
1029,schlucken::V,slog,požírati
1030,müde werden::V,tuirsigh,péšati
1031,müde werden::V,tuirsigh,utrúditi se
1032,einschlafen::V,tit ina chodladh,zaspáti
1033,schlafen::V,codail,spáti
1034,aufwachen::V,múscail,zbudíti se
1035,aufstehen::V,éirigh,vstáti
1036,sich erholen::V,lig scíth,oddahníti se
1037,krank werden::V,éirigh tinn,oboléti
1038,krank sein::V,tá tinn,bíti bolán
1039,schmerzen::V,tá pian i,boléti
1040,husten::V,déan casacht,kášljati
1041,genesen::V,téarnaigh,okrévati
1042,sterben::V,éag,umréti
1043,sterben::V,faigh bás,umréti
1044,umkommen::V,caill,pogíniti
1045,sich bewegen::V,bog,zganíti se
1046,sich bewegen::V,gluais,zganíti se
1047,sich rühren::V,corraigh,premakníti se
1048,sich erheben::V,seas suas,vstájati
1049,sich erheben::V,seas suas,vzdígniti se
1050,sich setzen::V,suigh,sésti
1051,hinfallen::V,tit,pásti dôl
1052,laufen::V,siúil,hodíti
1053,schreiten::V,siúil,stópati
1054,spazierengehen::V,téigh ag spaisteoireacht,na sprehòd íti
1055,eilen::V,deifrigh,drvéti
1056,eilen::V,brostaigh,drvéti
1057,sich beeilen::V,deifrigh,hitéti
1058,sich beeilen::V,déan deifir,hitéti
1059,sausen::V,luathaigh,dírkati
1060,rennen::V,rith,dírjati
1061,springen::V,léim,skákati
1062,klettern::V,dreap,plézati
1063,schaukeln::V,téigh ar an maide corrach,kolébati
1064,kriechen::V,snámh,pláziti se
1065,schwimmen::V,snámh,plávati
1066,tauchen::V,tum,potápljati se
1067,rudern::V,iomair,vesláti
1068,rudern::V,rámhaigh,vesláti
1069,fahren::V,tiomáin,vozíti se
1070,fahren::V,tiomáin,peljáti se
1071,fliegen::V,eitil,létati
1072,gehen::V,téigh,íti
1073,weggehen::V,imigh,odíti
1074,abfahren::V,imigh,odpeljáti se
1075,anhalten::V,stad,ustáviti se
1076,hineingehen::V,téigh isteach,íti nóter
1077,eintreten::V,téigh isteach,vstopíti
1078,kommen::V,tar,príti
1079,ankommen::V,tar,prispéti
1080,ankommen::V,tar,prihájati
1081,zurückkommen::V,fill,vrníti se
1082,bleiben::V,fan,ostáti
1083,warten::V,fan,čákati
1084,erwarten::V,tá ag súil le,pričakováti
1085,erwarten::V,tá ag dréim le,pričakováti
1086,suchen::V,lorg,iskáti
1087,finden::V,faigh,nájti
1088,finden::V,aimsigh,nájti
1089,versuchen::V,triail,poskúšati
1090,vorbereiten::V,réitigh,pripráviti
1091,lieben::V,gráigh,ljubíti
1092,mögen::V,taitin le,márati
1093,mögen::V,is maith le,márati
1094,lachen::V,gáir,smejáti se
1095,rühren::V,téigh i bhfeidhm ar,ganíti
1096,weinen::V,goil,jókati
1097,weinen::V,goil,plákati
1098,weinen::V,caoin,jókati
1099,weinen::V,caoin,plákati
1100,schimpfen::V,tá ag clamhsán,psováti
1101,schimpfen::V,tá ag clamhsán,zmérjati
1102,sich ärgern::V,tá corraithe,jezíti se
1103,sich fürchten::V,tá eagla ar,báti se
1104,fürchten::V,tá eagla ar,báti se
1105,fliehen::V,teith,bežáti
1106,flüchten::V,éalaigh,pobégniti
1107,sehen::V,feic,vídeti
1108,anschauen::V,dearc,oglédati
1109,anschauen::V,féach ar,oglédati
1110,ansehen::V,breathnaigh,glédati
1111,hören::V,cluin,slíšati
1112,zuhören::V,éist,poslúšati
1113,probieren::V,bliais,poskúšati
1114,riechen::V,bolaigh,dúhati
1115,fühlen::V,braith,čutíti
1116,fühlen::V,mothaigh,čutíti
1117,scheinen::V,tá an chuma ar,zdéti se
1118,zu sehen sein::V,tá le feiceáil,vídeti se
1119,vernehmen::V,clois,čúti
1120,frieren::V,tá fuar,zébsti
1121,tun::V,déan,délati
1122,können::V,féad,môči
1123,können::V,is féidir le,môči
1124,wollen::V,tá ag iarraidh,hotéti
1125,anfangen::V,tosaigh,začéti
1126,anfangen::V,cuir tús le,začéti
1127,beenden::V,críochnaigh,dokončáti
1128,beenden::V,cuir deireadh le,dokončáti
1129,aufhören::V,stad,prenéhati
1130,gelingen::V,éirigh le,uspéti
1131,gelingen::V,éirigh le,posréčiti se
1132,geraten::V,tá deireadh ar,obnêsti se
1133,öffnen::V,oscail,odpréti
1134,schließen::V,dún,zapréti
1135,schließen::V,iaigh,zapréti
1136,stellen::V,cuir,postáviti
1137,setzen::V,cuir,posadíti
1138,setzen::V,socraigh,posadíti
1139,legen::V,cuir,položíti
1140,berühren::V,teagmhaigh le,dotíkati se
1141,verbinden::V,ceangail,obvézati
1142,bedecken::V,clúdaigh,pokríti
1143,bedecken::V,cumhdaigh,pokríti
1144,aufhängen::V,croch,obésiti
1145,anzünden::V,las,zažgáti
1146,anzünden::V,adhain,zažgáti
1147,aufheben::V,tóg,vzdígniti
1148,aufheben::V,ardaigh,vzdígniti
1149,zurücklassen::V,fág,zapustíti
1150,verlieren::V,caill,izgubíti
1151,fallen lassen::V,lig uait,navréči
1152,fallen lassen::V,caith uait,navréči
1153,machen::V,déan,naredíti
1154,machen::V,déan,napráviti
1155,machen::V,réitigh,naredíti
1156,machen::V,réitigh,napráviti
1157,herstellen::V,táirg,izdélati
1158,bauen::V,tóg,gradíti
1159,reparieren::V,deisigh,popráviti
1160,verbessern::V,feabhsaigh,izbóljšati
1161,ändern::V,athraigh,spremeníti
1162,graben::V,tochail,kopáti
1163,graben::V,tochail,grêbsti
1164,beugen::V,crom,upogníti
1165,biegen::V,lúb,zavíjati
1166,drehen::V,cas,vrtéti
1167,wenden::V,tiontaigh,obrníti
1168,umdrehen::V,iompaigh,zasúkati
1169,umdrehen::V,tiontaigh,zasúkati
1170,heben::V,ardaigh,dvígati
1171,hochheben::V,tóg,privzdígniti
1172,ergreifen::V,beir ar,zgrábiti
1173,halten::V,coimeád,držáti
1174,halten::V,coinnigh,držáti
1175,drücken::V,brúigh,tiščáti
1176,schieben::V,brúigh,ríniti
1177,kratzen::V,scríob,práskati
1178,lecken::V,ligh,lízati
1179,lecken::V,leadhb,lízati
1180,beißen::V,bain greim as,grísti
1181,abreißen::V,stróic,odtŕgati
1182,abreißen::V,tarraing,odtŕgati
1183,abschneiden::V,scoith,odrézati
1184,binden::V,ceangail,vézati
1185,stecken::V,sáigh,vtakníti
1186,brechen::V,bris,lomíti
1187,klopfen::V,cnag,tólči
1188,hauen::V,buail,séči
1189,kleben::V,gliúáil,lépiti
1190,reiben::V,cuimil,tréti
1191,reiben::V,cuimil,dŕgniti
1192,streichen::V,leath,namázati
1193,schleifen::V,líomh,brúsiti
1194,schneiden::V,gearr,rézati
1195,rütteln::V,croith,strésti
1196,schütteln::V,croith,majáti
1197,schwenken::V,luasc,obrníti
1198,schütten::V,doirt,sípati
1199,füllen::V,líon,napolníti
1200,einwickeln::V,cuach,zavíti
1201,einwickeln::V,clúdaigh,zavíti
1202,tragen::V,iompair,nêsti
1203,schleppen::V,tarraing,vláčiti
1204,ziehen::V,tarraing,vléči
1205,aufbewahren::V,coinnigh,shranjeváti
1206,werfen::V,caith,lúčati
1207,fangen::V,ceap,ujéti
1208,packen::V,beir ar,prijéti
1209,verstecken::V,folaigh,skríti
1210,verstecken::V,cuir i bhfolach,skríti
1211,teilen::V,roinn,razdelíti
1212,schicken::V,seol,pošíljati
1213,bringen::V,beir,prinêsti
1214,bringen::V,tabhair,prinêsti
1215,hinzufügen::V,cuir le,pristáviti
1216,bekommen::V,faigh,dobíti
1217,erhalten::V,faigh,prejéti
1218,nehmen::V,tóg,vzéti
1219,nehmen::V,glac,vzéti
1220,wählen::V,pioc,izbírati
1221,wählen::V,roghnaigh,izbírati
1222,auswählen::V,roghnaigh,izbráti
1223,bewahren::V,caomhnaigh,ohraníti
1224,behindern::V,cuir bac ar,ovírati
1225,verderben::V,mill,pokváriti
1226,beschädigen::V,loit,poškodováti
1227,beschädigen::V,déan damáiste do,poškodováti
1228,zerbrechen::V,bris,razlomíti
1229,zerreißen::V,stiall,raztŕgati
1230,zerstören::V,mill,razrúšiti
1231,zerstören::V,scrios,razrúšiti
1232,verbrennen::V,las,sežgáti
1233,verbrennen::V,dóigh,sežgáti
1234,geben::V,tabhair,dáti
1235,reichen::V,sín,séči
1236,reichen::V,sín,molíti
1237,reichen::V,cuir,séči
1238,reichen::V,cuir,molíti
1239,schenken::V,bronn,podáriti
1240,schenken::V,tabhair,podáriti
1241,versprechen::V,geall,obljubíti
1242,wünschen::V,guigh,vóščiti
1243,loben::V,mol,hváliti
1244,küssen::V,póg,poljubováti
1245,wiegen::V,bog,zíbati
1246,wiegen::V,luasc,zíbati
1247,zudecken::V,clúdaigh,pokríti
1248,wecken::V,dúisigh,zbudíti
1249,zeigen::V,taispeáin,pokázati
1250,führen::V,treoraigh,vêsti
1251,lehren::V,múin,učíti
1252,lehren::V,teagasc,učíti
1253,unterrichten::V,múin,poučeváti
1254,unterrichten::V,teagasc,poučeváti
1255,aufziehen::V,tóg,vzgojíti
1256,leiten::V,tá i gceannas ar,uprávljati
1257,antreiben::V,gríosaigh,goníti
1258,lassen::V,cuir ag,povzročíti
1259,einladen::V,cuir cuireadh ar,povábiti
1260,vereinigen::V,aontaigh,zdrúžiti
1261,besuchen::V,tabhair cuairt ar,obiskáti
1262,treffen::V,cas ar,pogodíti
1263,treffen::V,buail le,pogodíti
1264,sich versammeln::V,bailigh,zbráti se
1265,sich versammeln::V,cruinnigh,zbráti se
1266,spielen::V,imir,igráti se
1267,spielen::V,tá ag spraoi,igráti se
1268,singen::V,can,péti
1269,tanzen::V,rinc,plésati
1270,tanzen::V,damhsaigh,plésati
1271,sich trennen::V,scar,ločíti se
1272,verlassen::V,fág,zapustíti
1273,retten::V,tarrtháil,réšiti
1274,bewachen::V,cosain,strážiti
1275,bewachen::V,gardáil,strážiti
1276,schützen::V,cosain,sčítiti
1277,verteidigen::V,cosain,braníti
1278,sich schlagen::V,tá ag bruíon,têpsti se
1279,schießen::V,caith,stréljati
1280,schießen::V,scaoil,stréljati
1281,siegen::V,bain,zmágati
1282,siegen::V,buaigh,zmágati
1283,ärgern::V,cuir isteach ar,jezíti
1284,ärgern::V,cuir isteach ar,razbúriti
1285,schlagen::V,buail,têpsti
1286,schlagen::V,buail,udáriti
1287,treten::V,ciceáil,teptáti
1288,stechen::V,sáigh,ubôsti
1289,stoßen::V,brúigh,peháti
1290,stoßen::V,brúigh,drégniti
1291,stoßen::V,soncáil,peháti
1292,stoßen::V,soncáil,drégniti
1293,stehlen::V,goid,ukrásti
1294,stehlen::V,goid,pokrásti
1295,stören::V,cuir isteach ar,motíti
1296,belästigen::V,cuir as do,nadlegováti
1297,verbergen::V,ceil,skríti
1298,täuschen::V,cuir dallamullóg ar,slepíti
1299,betrügen::V,déan calaois ar,várati
1300,betrügen::V,déan calaois ar,ogoljufáti
1301,töten::V,maraigh,ubíti
1302,wohnen::V,cuir faoi,prebívati
1303,wohnen::V,tá ina chónaí,prebívati
1304,arbeiten::V,oibrigh,délati
1305,sammeln::V,bailigh,zbráti
1306,sammeln::V,cruinnigh,zbráti
1307,pflücken::V,pioc,obráti
1308,jagen::V,seilg,lovíti
1309,fischen::V,iasc,ribáriti
1310,fassen::V,beir ar,zajéti
1311,hüten::V,aoirigh,pásti
1312,treiben::V,seol,pogánjati
1313,treiben::V,tiomáin,pogánjati
1314,anbinden::V,ceangail,privézati
1315,füttern::V,cothaigh,kŕmiti
1316,füttern::V,beathaigh,kŕmiti
1317,melken::V,bligh,mólsti
1318,melken::V,crúigh,mólsti
1319,hacken::V,gearr,sékati
1320,gießen::V,uiscigh,ulíti
1321,reifen::V,aibigh,zoréti
1322,zubereiten::V,cócaráil,pripráviti
1323,kochen::V,bruith,kúhati
1324,kochen::V,beirigh,kúhati
1325,backen::V,bácáil,cvréti
1326,braten::V,róst,pêči
1327,braten::V,frioch,pêči
1328,umrühren::V,measc,preméšati
1329,stricken::V,cniotáil,plêsti
1330,nähen::V,fuaigh,šívati
1331,färben::V,dathaigh,bárvati
1332,reinigen::V,glan,očístiti
1333,waschen::V,nigh,opráti
1334,abwischen::V,glan,obrísati
1335,spülen::V,sruthlaigh,splakováti
1336,fegen::V,scuab,pométati
1337,kehren::V,scuab,mésti
1338,baden::V,folc,kópati se
1339,sich waschen::V,nigh é féin,umíti se
1340,ausziehen::V,bain de,izvléči
1341,anziehen::V,cuir ar,obléči
1342,sich anziehen::V,gléas é féin,obléči se
1343,kämmen::V,cíor,česáti
1344,schmücken::V,maisigh,okrasíti
1345,sagen::V,abair,dejáti
1346,sprechen::V,labhair,govoríti
1347,reden::V,caintigh,rêči
1348,sich unterhalten::V,caintigh,razgovárjati se
1349,sich unterhalten::V,tá ag comhrá,razgovárjati se
1350,fragen::V,fiafraigh,vprášati
1351,fragen::V,cuir ceist,vprášati
1352,bitten::V,iarr,prosíti
1353,erzählen::V,inis,práviti
1354,erzählen::V,eachtraigh,práviti
1355,mitteilen::V,aithris,naznániti
1356,mitteilen::V,cuir in iúl,naznániti
1357,nennen::V,ainmnigh,imenováti
1358,rufen::V,glaoigh,klícati
1359,prahlen::V,maígh,baháti se
1360,übersetzen::V,aistrigh,prevêsti
1361,denken::V,síl,mísliti
1362,denken::V,ceap,mísliti
1363,glauben::V,creid,verjéti
1364,bemerken::V,tabhair faoi deara,opáziti
1365,erkennen::V,aithin,spoznáti
1366,begreifen::V,tuig,pôjmiti
1367,verstehen::V,tuig,razuméti
1368,lernen::V,foghlaim,učíti se
1369,wissen::V,tá a fhios ag,znáti
1370,wissen::V,tá a fhios ag,védeti
1371,sich erinnern an::V,cuimhnigh ar,spómniti se
1372,sich erinnern an::V,is cuimhne ar,spómniti se
1373,vergessen::V,dearmad,pozábiti
1374,messen::V,tomhais,mériti
1375,zählen::V,cuntais,štéti
1376,rechnen::V,ríomh,račúnati
1377,rechnen::V,áirigh,račúnati
1378,lesen::V,léigh,bráti
1379,lesen::V,léigh,čítati
1380,malen::V,péinteáil,slíkati
1381,zeichnen::V,línigh,rísati
1382,zeichnen::V,tarraing,rísati
1383,schreiben::V,scríobh,písati
1384,besitzen::V,is le,iméti
1385,kaufen::V,ceannaigh,kupíti
1386,verkaufen::V,díol,prodáti
1387,bezahlen::V,íoc as,pláčati
1388,zahlen::V,íoc,plačeváti
1389,beherrschen::V,rialaigh,obvládati
1390,ertragen::V,seas,prenêsti
1391,ertragen::V,fulaing,prenêsti
1392,ertragen::V,foighnigh,prenêsti
1393,Ader::N,,žíla
1394,vorwärts::ADV,,napréj
