,Concept_ID,fa,la
815,sehr::ADV,خیلی,valde
816,sehr::ADV,خیلی,magnopere
817,sehr::ADV,بسیار,valde
818,sehr::ADV,بسیار,magnopere
819,so::ADV,چنین,ita
820,so::ADV,اینطور,ita
821,noch::ADV,هنوز,etiam
822,nur::ADV,فقط,solum
823,nur::ADV,فقط,tantum
824,nur::ADV,تنها,solum
825,nur::ADV,تنها,tantum
826,schon::ADV,قبلاً,iam
827,schon::ADV,به این زودی,iam
828,wieder::ADV,باز,rursus
829,wieder::ADV,دوباره,rursus
830,vergebens::ADV,بیهوده,frustra
831,vor::PRP,در جلوی,ante
832,hinter::PRP,پشت,post
833,unter::PRP,تحت,sub
834,durch::PRP,از وسط,per
835,durch::PRP,از ميان,per
836,neben::PRP,کنار,iuxta
837,neben::PRP,پهلوی,iuxta
838,zwischen::PRP,بین,inter
839,zwischen::PRP,میان,inter
840,wegen::PRP,برای,propter
841,wegen::PRP,بخاطر,propter
842,dies::PRN,این,hoc
843,das::PRN,آن,id
844,alles::PRN,تمام,omnia
845,alles::PRN,همه‌چیر,omnia
846,ich::PRN,من,ego
847,du::PRN,تو,tu
848,er::PRN,او,is
849,er::PRN,او,ille
850,wir::PRN,ما,nos
851,ihr::PRN,شما,vos
852,sie::PRN,آنها,ii
853,sie::PRN,آنها,illi
854,was::FPRN,چه,quid
855,wer::FPRN,کی,quis
856,wo::FADV,کجا,ubi
857,wohin::FADV,بکجا,quo
858,wie::FADV,چطور,quomodo
859,wie::FADV,چگونه,quomodo
860,warum::FADV,چرا,cur
861,warum::FADV,برای چه,cur
862,wieviel::FNUM,چند,quantum
863,wieviel::FNUM,چقدر,quantum
864,eins::NUM,یک,unus
865,zwei::NUM,دو,duo
866,drei::NUM,سه,tres
867,vier::NUM,چهار,quattuor
868,fünf::NUM,پنج,quinque
869,sechs::NUM,شش,sex
870,sieben::NUM,هفت,septem
871,acht::NUM,هشت,octo
872,neun::NUM,نه,novem
873,zehn::NUM,ده,decem
874,elf::NUM,یازده,undecim
875,zwölf::NUM,دوازده,duodecim
876,zwanzig::NUM,بیست,viginti
877,dreißig::NUM,سی,triginta
878,vierzig::NUM,چهل,quadraginta
879,fünfzig::NUM,پنجاه,quinquaginta
880,sechzig::NUM,شصت,sexaginta
881,siebzig::NUM,هفتاد,septuaginta
882,achtzig::NUM,هشتاد,octoginta
883,neunzig::NUM,نود,nonaginta
884,hundert::NUM,صد,centum
885,tausend::NUM,هزار,mille
886,und::CNJ,و,et
887,und::CNJ,و,-que
888,oder::CNJ,یا,vel
889,stehen::V,ایستادن,stare
890,sitzen::V,نشستن,sedere
891,liegen::V,خوابیدن,iacere
892,liegen::V,دراز کشیدن,iacere
893,hängen::V,آویزان بودن,pendere
894,werden::V,شدن,fieri
895,passieren::V,گذشتن,accidere
896,passieren::V,اتفاق افتادن,accidere
897,beginnen::V,شروع شدن,incipere
898,enden::V,تمام شدن,finem habere
899,wechseln::V,عوض شدن,mutari
900,aufgehen[Sonne]::V,برآمدن,oriri
901,aufgehen[Sonne]::V,طلوع کردن,oriri
902,untergehen[Sonne]::V,غروب کردن,occidere
903,scheinen[Sonne]::V,تابیدن,lucere
904,donnern::V,رعد زدن,tonare
905,wehen::V,دمیدن,flare
906,strömen::V,روان شدن,fluere
907,fließen::V,روان شدن,manare
908,sich drehen::V,چرخیدن,torqueri
909,schwanken::V,خم و راست شدن,vacillare
910,schwingen::V,تاب خوردن,vibrare
911,schwingen::V,نوسان کردن,vibrare
912,fallen::V,افتادن,cadere
913,fallen::V,سقوط کردن,cadere
914,brennen::V,سوزاندن,ardere
915,rauchen::V,دود کردن,fumare
916,regnen::V,باران آمدن,pluere
917,gefrieren::V,یخ بستن,congelari
918,tauen::V,آب شدن,rorare
919,schmelzen::V,آب شدن,liquescere
920,trocknen::V,خشک شدن,arescere
921,sieden::V,جوشیدن,fervere
922,faulen::V,فاسد شدن,putescere
923,verfaulen::V,پوسیدن,putescere
924,reißen::V,پاره شدن,scindi
925,versinken::V,غرق شدن,mergi
926,vergehen::V,گذشتن,praeterire
927,erscheinen::V,ظاهر شدن,apparere
928,verschwinden::V,گم شدن,discedere
929,verschwinden::V,از بین رفتن,discedere
930,sinken::V,پایین آمدن,labi
931,abnehmen::V,کم شدن,deminui
932,zunehmen::V,زیاد شدن,augeri
933,steigen::V,بالا رفتن,augescere
934,wachsen::V,قد کشیدن,crescere
935,glänzen::V,برق زدن,splendere
936,funkeln::V,جرقه زدن,micare
937,lärmen::V,شلوغ کردن,strepere
938,läuten::V,زنگ زدن,sonare
939,klingeln::V,زنگ زدن,tinnire
940,klirren::V,جرنگ جرنگ صدا کردن,crepare
941,brausen::V,طوفانی بودن,saevire
942,rauschen::V,خش‌خش کردن,crepare
943,klingen::V,صدا دادن,sonare
944,bellen::V,عوعو کردن,latrare
945,heulen::V,زوزه کشیدن,ululare
946,blasen::V,فوت کردن,flare
947,pfeifen::V,سوت زدن,sibilare
948,schreien::V,فریاد زدن,clamare
949,stöhnen::V,نالیدن,gemere
950,zittern::V,لرزیدن,tremere
951,zittern::V,لرزیدن,trepidare
952,leben::V,زیستن,vivere
953,leben::V,زندگی کردن,vivere
954,geboren werden::V,متولد شدن,nasci
955,atmen::V,تنفس کردن,spirare
956,trinken::V,نوشیدن,bibere
957,essen::V,خوردن,edere
958,schlucken::V,بلعیدن,devorare
959,schlucken::V,قورت دادن,devorare
960,müde werden::V,خسته شدن,fatigari
961,einschlafen::V,خواب رفتن,obdormiscere
962,schlafen::V,خوابیدن,dormire
963,aufwachen::V,از خواب بیدار شدن,expergisci
964,aufstehen::V,بیدار شدن,exsurgere
965,sich erholen::V,استراحت کردن,se reficere
966,krank werden::V,مریض شدن,aegrescere
967,krank sein::V,بیمار بودن,aegrotare
968,schmerzen::V,درد کردن,dolere
969,husten::V,سرفه کردن,tussire
970,genesen::V,بهبود یافتن,convalescere
971,sterben::V,مردن,mori
972,umkommen::V,کشته شدن,perire
973,sich bewegen::V,حرکت کردن,se movere
974,sich rühren::V,تکان خوردن,micare
975,sich erheben::V,برخواستن,surgere
976,sich setzen::V,نشستن,considere
977,hinfallen::V,زمین خوردن,cadere
978,laufen::V,پیاده رفتن,vadere
979,schreiten::V,قدم زدن,gradi
980,spazierengehen::V,گردش رفتن,ambulare
981,eilen::V,شتاب کردن,properare
982,sich beeilen::V,عجله کردن,festinare
983,sausen::V,صفیر کشیدن,currere
984,rennen::V,دویدن,currere
985,springen::V,پریدن,salire
986,klettern::V,بالا رفتن,niti
987,schaukeln::V,تاب خوردن,oscillare
988,kriechen::V,خزیدن,repere
989,kriechen::V,خزیدن,serpere
990,schwimmen::V,شنا کردن,nare
991,schwimmen::V,شنا کردن,natare
992,tauchen::V,غواصی کردن,mergere
993,rudern::V,پارو زدن,remigare
994,fahren::V,سواره رفتن,vehi
995,fliegen::V,پریدن,volare
996,gehen::V,رفتن,ire
997,gehen::V,رفتن,vadere
998,weggehen::V,رفتن,abire
999,weggehen::V,رفتن,discedere
1000,abfahren::V,حرکت کردن,proficisci
1001,anhalten::V,ایست کردن,consistere
1002,hineingehen::V,داخل شدن,inire
1003,hineingehen::V,داخل شدن,ingredi
1004,eintreten::V,وارد شدن,intrare
1005,kommen::V,آمدن,venire
1006,ankommen::V,رسیدن,advenire
1007,zurückkommen::V,برگشتن,revenire
1008,bleiben::V,ماندن,manere
1009,warten::V,منتظر بودن,opperiri
1010,erwarten::V,انتظار داشتن,opperiri
1011,erwarten::V,انتظار داشتن,expectare
1012,suchen::V,جستجو کردن,quaerere
1013,finden::V,یافتن,reperire
1014,finden::V,پیدا کردن,reperire
1015,versuchen::V,سعی کردن,conari
1016,versuchen::V,سعی کردن,temptare
1017,versuchen::V,کوشش کردن,conari
1018,versuchen::V,کوشش کردن,temptare
1019,vorbereiten::V,آماده کردن,parare
1020,lieben::V,عاشق بودن,amare
1021,mögen::V,میل داشتن,amare
1022,mögen::V,دوست داشتن,amare
1023,lachen::V,خندیدن,ridere
1024,rühren::V,به رقت آوردن,commovere
1025,weinen::V,گریه کردن,flere
1026,schimpfen::V,فحاشی کردن,increpare
1027,sich ärgern::V,ناراحت شدن,indignari
1028,sich fürchten::V,واهمه کردن,vereri
1029,fürchten::V,ترسیدن,timere
1030,fliehen::V,گریختن,fugere
1031,flüchten::V,فرار کردن,effugere
1032,sehen::V,دیدن,videre
1033,anschauen::V,نگاه کردن,aspectare
1034,ansehen::V,تماشا کردن,spectare
1035,hören::V,شنیدن,audire
1036,zuhören::V,گوش دادن,auscultare
1037,probieren::V,چشیدن,gustare
1038,riechen::V,بوییدن,olfacere
1039,riechen::V,بو کردن,olfacere
1040,fühlen::V,احساس کردن,sentire
1041,scheinen::V,بنظر آمدن,videri
1042,zu sehen sein::V,دیده شدن,conspici
1043,vernehmen::V,شنیدن,comperire
1044,frieren::V,سرد بودن,algere
1045,tun::V,کردن,facere
1046,können::V,توانستن,posse
1047,wollen::V,خواستن,velle
1048,anfangen::V,شروع کردن,incipere
1049,beenden::V,تمام کردن,finire
1050,beenden::V,پایان دادن,finire
1051,aufhören::V,دست کشیدن,desistere
1052,gelingen::V,موفق شدن,contingere
1053,geraten::V,نتیجه دادن,evenire
1054,öffnen::V,گشودن,aperire
1055,öffnen::V,باز کردن,aperire
1056,schließen::V,بستن,claudere
1057,schließen::V,قفل کردن,claudere
1058,stellen::V,گذاردن,sistere
1059,setzen::V,نشاندن,ponere
1060,legen::V,گذاشتن,ponere
1061,berühren::V,دست زدن,tangere
1062,berühren::V,لمس کردن,tangere
1063,verbinden::V,وصل کردن,iungere
1064,bedecken::V,پوشاندن,tegere
1065,bedecken::V,پوشاندن,operire
1066,aufhängen::V,آویختن,suspendere
1067,anzünden::V,سوزاندن,accendere
1068,anzünden::V,سوزاندن,inflammare
1069,aufheben::V,برداشتن,tollere
1070,aufheben::V,بلند کردن,tollere
1071,zurücklassen::V,گذاشتن,relinquere
1072,verlieren::V,گم کردن,perdere
1073,verlieren::V,گم کردن,amittere
1074,fallen lassen::V,انداختن,dimittere
1075,machen::V,کردن,facere
1076,machen::V,ساختن,facere
1077,herstellen::V,ساختن,fabricare
1078,herstellen::V,تولید کردن,fabricare
1079,bauen::V,ساختن,construere
1080,bauen::V,بنا کردن,construere
1081,reparieren::V,درست کردن,reparare
1082,reparieren::V,تعمیر کردن,reparare
1083,verbessern::V,بهتر کردن,emendare
1084,ändern::V,تغییر دادن,mutare
1085,graben::V,کندن,fodere
1086,graben::V,گود کردن,fodere
1087,beugen::V,کج کردن,flectere
1088,biegen::V,خم کردن,curvare
1089,drehen::V,چرخاندن,torquere
1090,wenden::V,برگرداندن,vertere
1091,umdrehen::V,برگرداندن,convertere
1092,heben::V,برداشتن,tollere
1093,hochheben::V,برآوردن,levare
1094,hochheben::V,بلند کردن,levare
1095,ergreifen::V,گرفتن,capessere
1096,halten::V,نگاه داشتن,tenere
1097,drücken::V,فشار دادن,premere
1098,drücken::V,فشار آوردن,premere
1099,schieben::V,هل دادن,promovere
1100,kratzen::V,خاریدن,radere
1101,lecken::V,لیسیدن,lambere
1102,beißen::V,گاز زدن,mordere
1103,abreißen::V,پاره کردن,avellere
1104,abschneiden::V,بریدن,desecare
1105,abschneiden::V,قطع کردن,desecare
1106,binden::V,بستن,ligare
1107,stecken::V,فرو کردن,inserere
1108,brechen::V,شکستن,rumpere
1109,klopfen::V,کوبیدن,pultare
1110,hauen::V,زدن,ferire
1111,kleben::V,چسباندن,agglutinare
1112,reiben::V,مالش دادن,terere
1113,streichen::V,مالیدن,oblinere
1114,schleifen::V,تیز کردن,acuere
1115,schneiden::V,چیدن,secare
1116,schneiden::V,بریدن,secare
1117,rütteln::V,لرزاندن,quassare
1118,rütteln::V,تکان دادن,quassare
1119,schütteln::V,تکان دادن,quatere
1120,schwenken::V,تاب دادن,ventilare
1121,schütten::V,ریختن,fundere
1122,füllen::V,پر کردن,complere
1123,einwickeln::V,پیچیدن,involvere
1124,tragen::V,بردن,ferre
1125,tragen::V,بردن,portare
1126,tragen::V,حمل کردن,ferre
1127,tragen::V,حمل کردن,portare
1128,schleppen::V,کشیدن,pertrahere
1129,ziehen::V,کشیدن,trahere
1130,aufbewahren::V,نگهداری کردن,asservare
1131,werfen::V,انداختن,iacere
1132,werfen::V,پرتاب کردن,iacere
1133,fangen::V,گرفتن,capere
1134,packen::V,گرفتن,capessere
1135,verstecken::V,قایم کردن,abdere
1136,verstecken::V,پنهان کردن,abdere
1137,teilen::V,قسمت کردن,partiri
1138,teilen::V,قسمت کردن,dividere
1139,teilen::V,تقسیم کردن,partiri
1140,teilen::V,تقسیم کردن,dividere
1141,schicken::V,فرستادن,mittere
1142,schicken::V,ارسال کردن,mittere
1143,bringen::V,آوردن,apportare
1144,hinzufügen::V,افزودن,addere
1145,hinzufügen::V,اضافه کردن,addere
1146,bekommen::V,گرفتن,adipisci
1147,erhalten::V,دریافت کردن,accipere
1148,nehmen::V,گرفتن,sumere
1149,nehmen::V,برداشتن,sumere
1150,wählen::V,انتخاب کردن,eligere
1151,auswählen::V,برگزیدن,deligere
1152,bewahren::V,حفظ کردن,conservare
1153,bewahren::V,حفاظت کردن,conservare
1154,behindern::V,مانع بودن,impedire
1155,verderben::V,از بین بردن,corrumpere
1156,beschädigen::V,صدمه زدن,laedere
1157,zerbrechen::V,شکستن,rumpere
1158,zerbrechen::V,شکستن,frangere
1159,zerreißen::V,دریدن,discindere
1160,zerreißen::V,پاره کردن,discindere
1161,zerstören::V,خراب کردن,delere
1162,zerstören::V,ویران کردن,delere
1163,verbrennen::V,سوزاندن,urere
1164,verbrennen::V,سوزاندن,cremare
1165,geben::V,دادن,dare
1166,reichen::V,دادن,praebere
1167,schenken::V,هدیه دادن,donare
1168,schenken::V,هدیه دادن,largiri
1169,versprechen::V,قول دادن,polliceri
1170,versprechen::V,قول دادن,promittere
1171,versprechen::V,وعده دادن,polliceri
1172,versprechen::V,وعده دادن,promittere
1173,wünschen::V,آرزو کردن,
1174,loben::V,ستایش کردن,laudare
1175,küssen::V,بوسیدن,osculari
1176,wiegen::V,نوسان کردن,
1177,zudecken::V,پوشاندن,tegere
1178,wecken::V,بیدار کردن,excitare
1179,zeigen::V,نشان دادن,monstrare
1180,führen::V,رهنمائی کردن,ducere
1181,lehren::V,آموختن,docere
1182,lehren::V,یاد دادن,docere
1183,unterrichten::V,درس دادن,instituere
1184,unterrichten::V,تدریس کردن,instituere
1185,aufziehen::V,تربیت کردن,nutrire
1186,leiten::V,اداره کردن,ducere
1187,antreiben::V,عجله دادن,incitare
1188,lassen::V,وادار کردن,iubere
1189,einladen::V,دعوت کردن,invitare
1190,einladen::V,مهمان کردن,invitare
1191,vereinigen::V,یکی کردن,coniungere
1192,vereinigen::V,متحد کردن,coniungere
1193,besuchen::V,دیدار کردن,visere
1194,treffen::V,ملاقات کردن,convenire
1195,sich versammeln::V,جمع شدن,convenire
1196,spielen::V,بازی کردن,ludere
1197,singen::V,آواز خواندن,cantare
1198,tanzen::V,رقصیدن,saltare
1199,sich trennen::V,جدا شدن,digredi
1200,sich trennen::V,جدا شدن,discedere
1201,verlassen::V,ترک کردن,deserere
1202,verlassen::V,ترک کردن,relinquere
1203,retten::V,نجات دادن,servare
1204,bewachen::V,حراست کردن,custodire
1205,schützen::V,حفظ کردن,tueri
1206,schützen::V,حفظ کردن,tutari
1207,verteidigen::V,دفاع کردن,defendere
1208,sich schlagen::V,کتک‌کاری کردن,luctari
1209,schießen::V,تیر زدن,iaculari
1210,siegen::V,پیروز شدن,vincere
1211,ärgern::V,ناراحت کردن,irritare
1212,schlagen::V,زدن,ferire
1213,schlagen::V,کوبیدن,ferire
1214,treten::V,لگد زدن,calcare
1215,stechen::V,چاقو زدن,pungere
1216,stoßen::V,هل دادن,tundere
1217,stehlen::V,دزدیدن,furari
1218,stören::V,مزاحم شدن,turbare
1219,belästigen::V,زحمت دادن,obtundere
1220,verbergen::V,پنهان کردن,celare
1221,verbergen::V,پنهان کردن,occultare
1222,täuschen::V,گول زدن,fallere
1223,täuschen::V,فریب دادن,fallere
1224,betrügen::V,گول زدن,fraudare
1225,betrügen::V,فریب دادن,fraudare
1226,töten::V,کشتن,necare
1227,töten::V,کشتن,caedere
1228,wohnen::V,منزل داشتن,habitare
1229,wohnen::V,سکونت داشتن,habitare
1230,arbeiten::V,کار کردن,laborare
1231,sammeln::V,جمع کردن,colligere
1232,pflücken::V,چیدن,carpere
1233,jagen::V,شکار کردن,venari
1234,fischen::V,صید کردن,piscari
1235,fischen::V,ماهی‌گیری کردن,piscari
1236,fassen::V,گرفتن,capere
1237,hüten::V,چراندن,custodire
1238,hüten::V,مراقبت کردن,custodire
1239,treiben::V,راندن,agere
1240,anbinden::V,متصل کردن,alligare
1241,füttern::V,غذا دادن,nutrire
1242,melken::V,دوشیدن,mulgere
1243,hacken::V,خرد کردن,findere
1244,gießen::V,ریختن,rigare
1245,reifen::V,رسیدن,maturescere
1246,zubereiten::V,طبخ کردن,apparare
1247,zubereiten::V,آماده کردن,apparare
1248,kochen::V,پختن,coquere
1249,kochen::V,آشپزی کردن,coquere
1250,backen::V,پختن,coquere
1251,braten::V,سرخ کردن,torrere
1252,umrühren::V,هم زدن,commovere
1253,stricken::V,بافتن,texere
1254,nähen::V,دوختن,suere
1255,färben::V,رنگ زدن,tingere
1256,reinigen::V,پاک کردن,purgare
1257,reinigen::V,تمیز کردن,purgare
1258,waschen::V,شستن,lavare
1259,abwischen::V,زدودن,abstergere
1260,spülen::V,شستن,perluere
1261,fegen::V,جارو کردن,verrere
1262,kehren::V,جارو کردن,purgare
1263,baden::V,شنا کردن,lavari
1264,baden::V,حمام کردن,lavari
1265,sich waschen::V,شستشو کردن,lavari
1266,ausziehen::V,درآوردن,exuere
1267,anziehen::V,پوشیدن,induere
1268,sich anziehen::V,لباس پوشیدن,vestiri
1269,kämmen::V,شانه زدن,pectere
1270,schmücken::V,زینت دادن,ornare
1271,schmücken::V,زینت دادن,decorare
1272,sagen::V,گفتن,dicere
1273,sprechen::V,حرف زدن,fari
1274,sprechen::V,صحبت کردن,fari
1275,reden::V,حرف زدن,loqui
1276,reden::V,صحبت کردن,loqui
1277,sich unterhalten::V,گپ زدن,colloqui
1278,sich unterhalten::V,گپ زدن,disputare
1279,fragen::V,پرسیدن,rogare
1280,fragen::V,پرسیدن,quaerere
1281,fragen::V,سؤال کردن,rogare
1282,fragen::V,سؤال کردن,quaerere
1283,bitten::V,خواهش کردن,orare
1284,bitten::V,خواهش کردن,rogare
1285,bitten::V,درخواست کردن,orare
1286,bitten::V,درخواست کردن,rogare
1287,erzählen::V,نقل کردن,narrare
1288,erzählen::V,حکایت کردن,narrare
1289,mitteilen::V,خبر دادن,communicare
1290,nennen::V,نامیدن,appellare
1291,rufen::V,صدا کردن,vocare
1292,prahlen::V,پز آمدن,gloriari
1293,übersetzen::V,ترجمه کردن,vertere
1294,denken::V,فکر کردن,cogitare
1295,glauben::V,باور کردن,credere
1296,glauben::V,عقیده داشتن,credere
1297,bemerken::V,متوجه شدن,animadvertere
1298,erkennen::V,شناختن,cognoscere
1299,erkennen::V,تشخیص دادن,cognoscere
1300,begreifen::V,فهمیدن,comprehendere
1301,begreifen::V,درک کردن,comprehendere
1302,verstehen::V,فهمیدن,intellegere
1303,lernen::V,آموختن,discere
1304,lernen::V,یاد گرفتن,discere
1305,wissen::V,دانستن,scire
1306,sich erinnern an::V,به یاد آوردن,meminisse
1307,vergessen::V,فراموش کردن,oblivisci
1308,messen::V,اندازه گرفتن,metiri
1309,zählen::V,شمردن,numerare
1310,rechnen::V,حساب کردن,reri
1311,rechnen::V,حساب کردن,calculare
1312,lesen::V,خواندن,legere
1313,malen::V,نقاشی کردن,pingere
1314,zeichnen::V,کشیدن,scribere
1315,zeichnen::V,رسم کردن,scribere
1316,schreiben::V,نوشتن,scribere
1317,besitzen::V,داشتن,possidere
1318,kaufen::V,خریدن,emere
1319,kaufen::V,خرید کردن,emere
1320,verkaufen::V,فروختن,vendere
1321,bezahlen::V,پرداختن,pendere
1322,zahlen::V,پرداخت کردن,solvere
1323,beherrschen::V,مسلط بودن,regere
1324,beherrschen::V,مسلط بودن,imperare
1325,ertragen::V,تحمل کردن,tolerare
1326,ertragen::V,تحمل کردن,sustinere
