,Concept_ID,lez,myv
788,er::PRN,гьа,сон
789,wir::PRN,чун,минь
790,ihr::PRN,куьн,тынь
791,sie::PRN,абур,сынь
792,was::FPRN,вуч,мезе
793,wer::FPRN,вуж,ки
794,wo::FADV,гьина,косо
795,wohin::FADV,гьиниз,ков
796,wohin::FADV,гьиниз,козо
797,wie::FADV,гьикӏ,кода
798,warum::FADV,вучиз,мекс
799,wieviel::FNUM,шумуд,зяро
800,eins::NUM,са,вейке
801,zwei::NUM,кьвед,кавто
802,drei::NUM,пуд,колмо
803,vier::NUM,кьуд,ниле
804,fünf::NUM,вад,вете
805,sechs::NUM,ругуд,кото
806,sieben::NUM,ирид,сисем
807,acht::NUM,муьжуьд,кавксо
808,neun::NUM,кӏуьд,вейксэ
809,zehn::NUM,цӏуд,кемень
810,elf::NUM,цӏусад,кевейкее
811,zwölf::NUM,цӏикьвед,кемгавтово
812,zwanzig::NUM,къад,комсь
813,dreißig::NUM,къанницӏуд,колоньгемень
814,vierzig::NUM,яхцӏур,ниленьгемень
815,fünfzig::NUM,яхцӏурни цӏуд,ведьгемень
816,sechzig::NUM,пудкъад,кодгемень
817,siebzig::NUM,пудкъанни цӏуд,сизьгемень
818,achtzig::NUM,кьудкъад,кавксоньгемень
819,neunzig::NUM,кьудкъанни цӏуд,вейксэньгемень
820,hundert::NUM,виш,сядо
821,tausend::NUM,агъзур,тыща
822,und::CNJ,ва,ды
823,oder::CNJ,я,или
824,stehen::V,акъвазун,аштемс стядо
825,sitzen::V,ацукьун,аштемс озадо
826,liegen::V,къаткун,мадезь аштемс
827,hängen::V,куьрс хьун,нурьгемс
828,werden::V,хьун,арамс
829,passieren::V,хьун,лисэмс
830,beginnen::V,башламиш хьун,ушодомс
831,enden::V,куьтягь хьун,лоткамс
832,wechseln::V,дегиш хьун,полавтнемс
833,aufgehen[Sonne]::V,экъечӏун,лисемс
834,aufgehen[Sonne]::V,экъечӏун,стямс
835,untergehen[Sonne]::V,акӏун,валгомс
836,scheinen[Sonne]::V,ишигь гун,валдомтомс
837,donnern::V,къукърумар авун,цярномс
838,donnern::V,къукърумар авун,галдордомс
839,strömen::V,авахьун,чудемс
840,fließen::V,авахьун,чудемс
841,sich drehen::V,элкъуьн,велямс
842,schwanken::V,юзун,лыкамс
843,schwanken::V,юзун,якамс
844,schwingen::V,галтад хьун,нурсемс
845,schwingen::V,галтад хьун,лыкамс
846,fallen::V,аватун,прамс
847,fallen::V,аватун,сяворемс
848,brennen::V,кун,паломс
849,brennen::V,ккун,паломс
850,regnen::V,къун,пиземс
851,gefrieren::V,муркӏади кьун,кельмемс
852,tauen::V,цӏурун,соламс
853,schmelzen::V,цӏурун,соламс
854,trocknen::V,кьурун,коськемс
855,sieden::V,ругун,лакамс
856,sieden::V,ругун,пиксемс
857,faulen::V,кутӏун,наксадомс
858,verfaulen::V,чуьруьтмиш хьун,наксадомс
859,verfaulen::V,кутӏун,наксадомс
860,reißen::V,атӏун,сезневемс
861,reißen::V,къазунун,сезневемс
862,versinken::V,батмиш хьун,ваямс
863,vergehen::V,алатун,ютамс
864,erscheinen::V,майдандиз акъатун,лисемс
865,verschwinden::V,квахьун,ёмамс
866,sinken::V,элекьун,явамс
867,abnehmen::V,тӏимил хьун,киремемс
868,abnehmen::V,гъвечӏи хьун,киремемс
869,zunehmen::V,артух хьун,ламолгадомс
870,zunehmen::V,артух хьун,раштамс
871,steigen::V,хкаж хьун,куземс
872,steigen::V,хкаж хьун,кепсевемс
873,wachsen::V,экъечӏун,касомс
874,glänzen::V,цӏарцӏар гун,цитнемс
875,funkeln::V,нур гун,пиндолдомс
876,funkeln::V,нур гун,цивтёрдомс
877,lärmen::V,ван авун,шалномс
878,läuten::V,зенг ягъун,гайгезевемс
879,klingeln::V,зенг ягъун,чавомс баягас
880,klirren::V,зигринг авун,калдордомс
881,klirren::V,зигринг авун,кальцяемс
882,brausen::V,къати хьун,лакамс
883,rauschen::V,вишриш авун,лажномс
884,klingen::V,ван авун,гайгемс
885,bellen::V,элуькьун,онгомс
886,heulen::V,къув ягъун,урномс
887,blasen::V,уф гун,пувамс
888,pfeifen::V,уьфт ягъун,вешкемс
889,schreien::V,гьараюн,пижнемс
890,stöhnen::V,суза авун,кувсемс
891,zittern::V,зурзун,тарномс
892,leben::V,яшамиш хьун,эрямс
893,geboren werden::V,хьун,чачомс
894,atmen::V,нефес чӏугун,лексемс
895,trinken::V,хъун,симемс
896,essen::V,тӏуьн,ярсамс
897,schlucken::V,туькьуьнун,нилемс
898,schlucken::V,туькьуьнун,порнемс
899,müde werden::V,галатун,сиземс
900,müde werden::V,юргъун хьун,сиземс
901,einschlafen::V,ксун,матедевемс
902,schlafen::V,ксун,удомс
903,aufwachen::V,ахварай аватун,сыргоземс
904,aufstehen::V,къарагъун,стямс
905,sich erholen::V,ял ягъун,оймсемс
906,krank werden::V,кефсуз хьун,сэредезевемс
907,krank sein::V,тӏа хьун,сэредемс
908,schmerzen::V,тӏа хьун,сэредемс
909,husten::V,уьгьуь ягъун,козомс
910,genesen::V,сагъ хъхьун,пичкамс
911,sterben::V,кьин,куломс
912,umkommen::V,терг хьун,чавовомс
913,umkommen::V,терг хьун,ёмамс
914,sich bewegen::V,юзун,шаштомс
915,sich rühren::V,юзун,сыргамс
916,sich erheben::V,къарагъун,куземс
917,sich setzen::V,ацукьун,озамс
918,hinfallen::V,алукьун,прамс
919,hinfallen::V,алукьун,сяворемс
920,laufen::V,къекъуьн,якамс
921,schreiten::V,ккамар къачун,эскелямс
922,schreiten::V,ккамар къачун,молемс
923,spazierengehen::V,сейр авун,якамс
924,eilen::V,тади авун,эрзкалемс
925,eilen::V,тади авун,капшамс
926,sich beeilen::V,гьерекатун,капшамс
927,sausen::V,чкурун,ливтямс
928,rennen::V,катун,чийнемс
929,rennen::V,катун,ардтнемс
930,rennen::V,зверун,чийнемс
931,rennen::V,зверун,ардтнемс
932,springen::V,хкадарун,кирнявтнемс
933,klettern::V,акьахун,куземс
934,kriechen::V,капаралди фин,ёзмолдомс
935,schwimmen::V,сирнав авун,уемс
936,tauchen::V,кьилихъди циз вегьин,чопавтомс
937,tauchen::V,кьилихъди циз вегьин,чопавтнемс
938,rudern::V,кьусуйралди лодка гьалун,миледемс
939,rudern::V,цуьруьгъуьлдалди кӏватӏун,миледемс
940,fahren::V,фин,ардомс
941,fliegen::V,лув гун,ливтямс
942,fliegen::V,цавай фин,ливтямс
943,gehen::V,фин,туемс
944,gehen::V,фин,молемс
945,weggehen::V,хъфин,туемс
946,abfahren::V,фин,туемс
947,abfahren::V,рекье гьатун,туемс
948,anhalten::V,акъвазун,лоткамс
949,hineingehen::V,гьахьун,совамс
950,eintreten::V,гьахьун,совамс
951,eintreten::V,гьахьун,эскельдямс
952,kommen::V,атун,самс
953,ankommen::V,атун,самс
954,ankommen::V,атун,пачкодемс
955,zurückkommen::V,хтун,велявтомс
956,bleiben::V,амукьун,кадовомс
957,warten::V,гуьзлемишун,учомс
958,erwarten::V,вил алаз акъвазун,учомс
959,suchen::V,къекъуьн,вешнемс
960,finden::V,жугъун,муемс
961,versuchen::V,алахъун,варштамс
962,vorbereiten::V,гьазурун,анокстамс
963,lieben::V,кӏан хьун,вечкемс
964,mögen::V,рикӏ ацукьун,вечкемс
965,lachen::V,хъуьруьн,пейдемс
966,weinen::V,шехьун,авардемс
967,schimpfen::V,сеперар гун,сёвномс
968,schimpfen::V,экъуьгъунар авун,сёвномс
969,sich ärgern::V,хъел акатун,кежиявтнемс
970,sich fürchten::V,кичӏе хьун,пелемс
971,fürchten::V,къурхутмиш хьун,пелемс
972,fliehen::V,катун,оргодемс
973,flüchten::V,катун,ворьгодемс
974,flüchten::V,катун,чадомс
975,sehen::V,акун,неемс
976,anschauen::V,вил вегьин,ваномс
977,ansehen::V,килигун,ваномс
978,hören::V,ван хьун,марямс
979,zuhören::V,яб гун,кунсоломс
980,probieren::V,дад акун,варшамс
981,riechen::V,ни чӏугун,никсемс
982,fühlen::V,гьисс авун,марямс
983,frieren::V,кьун,кельмемс
984,frieren::V,мекьи хьун,кельмемс
985,tun::V,авун,теемс
986,können::V,хьун,маштомс
987,können::V,акъакьун,маштомс
988,wollen::V,кӏан хьун,бажамс
989,anfangen::V,башламишун,кармамс
990,beenden::V,куьтягьун,прядомс
991,aufhören::V,акъвазун,лоткамс
992,gelingen::V,арадал атун,удаламс
993,geraten::V,акъатун,лисемс
994,öffnen::V,ахъаюн,панжомс
995,schließen::V,акьалун,пекстамс
996,schließen::V,акьалун,сёлгомс
997,schließen::V,акьалун,конямс
998,stellen::V,эцигун,аравтомс
999,setzen::V,ацукьарун,ойсевтемс
1000,setzen::V,ацукьарун,озавтнемс
1001,legen::V,эцигун,путомс
1002,berühren::V,хкӏурун,токамс
1003,verbinden::V,гилигун,содомс
1004,bedecken::V,кӏевун,вельтямс
1005,aufhängen::V,куьрсарун,понгавтомс
1006,anzünden::V,куькӏуьрун,кирвастемс
1007,aufheben::V,хкажун,кепедемс
1008,zurücklassen::V,тун,кадомс
1009,verlieren::V,квадарун,ёмавтомс
1010,fallen lassen::V,авадрун,правтомс
1011,machen::V,авун,теемс
1012,machen::V,кар авун,теемс
1013,herstellen::V,расун,анокстамс
1014,bauen::V,туькӏуьрун,путомс
1015,reparieren::V,расун,витемс
1016,verbessern::V,хъсанрун,паролгавтомс
1017,verbessern::V,хъсанрун,вадрялгавтомс
1018,ändern::V,табдил авун,полавтомс
1019,graben::V,эгъуьнун,чувомс
1020,graben::V,эгъуьнун,таргамс
1021,beugen::V,акӏажарун,мендемс
1022,beugen::V,кангур авун,мендемс
1023,biegen::V,патахъарун,комавтомс
1024,drehen::V,алчударун,чаравтомс
1025,drehen::V,алчударун,велявтнемс
1026,umdrehen::V,элкъуьрун,велявтомс
1027,heben::V,хкажун,кепедемс
1028,hochheben::V,хкажун,кепедемс
1029,ergreifen::V,агалчна кьун,кундамс
1030,halten::V,кьун,кирдемс
1031,drücken::V,чуькьуьн,нуемс
1032,schieben::V,хуртӏ гун,шаштомс
1033,kratzen::V,къадгъунун,ангордамс
1034,lecken::V,мез гун,нолсемс
1035,beißen::V,кӏасун,сускомс
1036,abreißen::V,галудун,сеземс
1037,abschneiden::V,атӏун,печкемс
1038,stecken::V,сухун,сялгомс
1039,brechen::V,хун,синдемс
1040,brechen::V,хун,калавтомс
1041,brechen::V,кукӏварун,синдемс
1042,brechen::V,кукӏварун,калавтомс
1043,klopfen::V,тахъ-тахъ авун,калтаямс
1044,hauen::V,ягъун,чавомс
1045,kleben::V,алкӏурун,педявтнемс
1046,kleben::V,кукӏурун,педявтнемс
1047,reiben::V,тӏушунун,ёзамс
1048,streichen::V,алтадун,вадемс
1049,schleifen::V,кӏвенкӏв авун,човамс
1050,schneiden::V,атӏун,керямс
1051,rütteln::V,къарсурун,чукамс
1052,rütteln::V,къарсурун,лыкавтомс
1053,schütteln::V,къарсурун,чукамс
1054,schwenken::V,элягъун,яхолемс
1055,schwenken::V,галтадун,яхолемс
1056,schütten::V,цун,каямс
1057,füllen::V,ацӏурун,пештямс
1058,einwickeln::V,кутун,тапарямс
1059,einwickeln::V,элкъуьрун,тапарямс
1060,tragen::V,тухун,кандомс
1061,schleppen::V,галчӏурун,ускомс
1062,ziehen::V,ялун,ускомс
1063,ziehen::V,чӏугун,ускомс
1064,aufbewahren::V,хуьн,ванстомс
1065,werfen::V,гадрун,ёртомс
1066,fangen::V,кьун,кундамс
1067,packen::V,кьун,кундамс
1068,verstecken::V,кӏевун,кекшемс
1069,teilen::V,паюн,явомс
1070,schicken::V,ракъурун,кучомс
1071,bringen::V,гъун,кандомс
1072,hinzufügen::V,алава авун,путомс
1073,hinzufügen::V,алава авун,максомс
1074,bekommen::V,къачун,саемс
1075,bekommen::V,жугъурун,саемс
1076,erhalten::V,къачун,саемс
1077,nehmen::V,къачун,саемс
1078,wählen::V,хкягъун,кочкамс
1079,auswählen::V,хкягъун,кочкамс
1080,bewahren::V,хуьн,ванстомс
1081,behindern::V,манийвал авун,кирдемс
1082,verderben::V,чӏурун,коламс
1083,beschädigen::V,нукьсанвал гун,теемс зыян
1084,zerbrechen::V,хун,коламс
1085,zerreißen::V,къазунун,сеземс
1086,zerstören::V,чӏурун,калавтомс
1087,zerstören::V,барбатӏун,калавтомс
1088,verbrennen::V,ккун,пултамс
1089,geben::V,гун,максомс
1090,reichen::V,вугун,максомс
1091,reichen::V,гун,максомс
1092,schenken::V,пишкеш авун,каземс
1093,versprechen::V,гаф гун,алтамс
1094,wünschen::V,дуьа авун,арсемс
1095,loben::V,тариф авун,шнамс
1096,küssen::V,темен гун,палсемс
1097,wiegen::V,эчӏягъун,нурсемс
1098,zudecken::V,гьалдун,тавадомс
1099,zudecken::V,гьалдун,вельтямс
1100,wecken::V,ахварай авудун,стявтомс
1101,zeigen::V,къалурун,невтемс
1102,führen::V,тухун,ветямс
1103,lehren::V,кӏелиз тун,тонавтомс
1104,unterrichten::V,тарс гун,тонавтомс
1105,aufziehen::V,тербия гун,трямс
1106,aufziehen::V,тербия гун,кастомс
1107,aufziehen::V,тербияламишун,трямс
1108,aufziehen::V,тербияламишун,кастомс
1109,leiten::V,идара авун,ветямс
1110,leiten::V,идара авун,азоркстамс
1111,antreiben::V,тади кутун,ветямс
1112,einladen::V,теклиф авун,тердемс
1113,vereinigen::V,сад авун,вейсэндямс
1114,vereinigen::V,сад авун,вейс путомс
1115,vereinigen::V,сад авун,вейс пурнамс
1116,besuchen::V,кьилив атун,варштамс
1117,treffen::V,гьалтун,вастомс
1118,sich versammeln::V,алтӏушун,промокшномс
1119,spielen::V,къугъун,налксемс
1120,singen::V,лугьун,морамс
1121,singen::V,мани лугьун,морамс
1122,tanzen::V,кьуьл авун,киштемс
1123,sich trennen::V,къакъатун,явомс
1124,verlassen::V,гъил къачун,кадомс
1125,retten::V,къутармишун,идемс
1126,bewachen::V,хуьн,ванстомс
1127,schützen::V,хуьн,аштемс
1128,verteidigen::V,хуьн,ваномс
1129,sich schlagen::V,кукӏун,тюремс
1130,schießen::V,акъатун,ледемс
1131,siegen::V,гъалиб хьун,изнямс
1132,ärgern::V,хъел гъун,кежейгавтомс
1133,ärgern::V,хъел кутун,кежейгавтомс
1134,schlagen::V,ягъун,токамс
1135,schlagen::V,галукьарун,токамс
1136,treten::V,кьуьл къекъягъун,тапамс
1137,treten::V,кьуьл эцягъун,тапамс
1138,stechen::V,акьадарун,пупамс
1139,stoßen::V,эцягъун,тулкадемс
1140,stehlen::V,чуьнуьхун,саламс
1141,stören::V,хкуьрун,пирямс ки
1142,belästigen::V,хкуьрун,а максомс
1143,belästigen::V,хкуьрун,а кадомс оймамо
1144,belästigen::V,азият гун,а максомс
1145,belästigen::V,азият гун,а кадомс оймамо
1146,verbergen::V,далдаламишун,сёпомс
1147,verbergen::V,далдаламишун,кекшемс
1148,täuschen::V,алцурарун,манямс
1149,täuschen::V,алцуррун,манямс
1150,betrügen::V,алцурарун,манчемс
1151,betrügen::V,гьарамзадавал авун,манчемс
1152,töten::V,яна кьин,чавномс
1153,töten::V,яна кьин,маштнемс
1154,wohnen::V,дуланмиш хьун,эрямс
1155,arbeiten::V,кӏвалахун,важодемс
1156,arbeiten::V,кӏвалах авун,важодемс
1157,sammeln::V,кӏватӏун,пурнамс
1158,pflücken::V,атӏун,ноцковтнемс
1159,jagen::V,гъуьрч авун,кундамс
1160,fischen::V,гъетер кьун,калонь кундамс
1161,fassen::V,кьун,кундамс
1162,hüten::V,чӏура хуьн,ваномс
1163,treiben::V,гьалун,панемс
1164,anbinden::V,акалун,сюлмамс
1165,füttern::V,ем гун,андомс
1166,melken::V,ацун,потявтомс
1167,hacken::V,куьткуьнун,лазномс
1168,gießen::V,яд гун,валомс
1169,reifen::V,чурун,кенеремс
1170,reifen::V,агакьун,кенеремс
1171,zubereiten::V,гьазурун,анокстамс
1172,kochen::V,ругун,пидемс
1173,backen::V,чурун,пидемс
1174,braten::V,чурун,пуштамс
1175,umrühren::V,какадарун,човорямс
1176,stricken::V,хурун,кодамс
1177,nähen::V,цун,стамс
1178,färben::V,шир ягъун,артомс
1179,reinigen::V,михьун,урядамс
1180,waschen::V,чуьхуьн,муськемс
1181,abwischen::V,гуьцӏун,нардамс
1182,spülen::V,экъуьрун,ёрвалдомс
1183,fegen::V,шуткун,тенсемс
1184,kehren::V,кул алтадун,тенсемс
1185,baden::V,эхъуьн,экшелямс
1186,sich waschen::V,жендек чуьхуьн,шлямс
1187,ausziehen::V,хутӏунун,кайсевтемс
1188,ausziehen::V,галудун,кайсевтемс
1189,anziehen::V,алукӏун,оршамс
1190,sich anziehen::V,алукӏун,оршамс
1191,sich anziehen::V,парталар алукӏун,оршамс
1192,kämmen::V,эвягъун,судрямс
1193,schmücken::V,безетмишун,мазылгавтомс
1194,schmücken::V,безетмишун,наряжамс
1195,schmücken::V,гуьрчегарун,мазылгавтомс
1196,schmücken::V,гуьрчегарун,наряжамс
1197,sagen::V,лугьун,меремс
1198,sprechen::V,рахун,кортамс
1199,reden::V,рахун,кортамс
1200,sich unterhalten::V,ихтилат авун,кортнемс
1201,fragen::V,жузун,кевкстемс
1202,bitten::V,тӏалабун,вешемс
1203,erzählen::V,ахъаюн,ёвтнемс
1204,mitteilen::V,хабар гун,ёвтамс
1205,nennen::V,тӏвар гун,лемдемс
1206,nennen::V,тӏвар гун,путомс лем
1207,rufen::V,эверун,тердемс
1208,rufen::V,эверун,серьгедемс
1209,prahlen::V,яцӏу гафар авун,шнамс пря
1210,übersetzen::V,таржума авун,ютавтомс
1211,übersetzen::V,гафладун,ютавтомс
1212,denken::V,фикир авун,арсемс
1213,glauben::V,агъун,кемемс
1214,bemerken::V,фикир гун,неемс
1215,begreifen::V,гъавурда акьун,пачкодемс
1216,lernen::V,кӏелун,тонавтнемс
1217,wissen::V,чир хьун,содамс
1218,wissen::V,чирхьун,содамс
1219,sich erinnern an::V,рикӏел хуьн,ледстямс
1220,vergessen::V,рикӏелай фин,стувтомс
1221,vergessen::V,рикӏелай алатун,стувтомс
1222,messen::V,алцумун,онкстнемс
1223,zählen::V,гьисабун,ловомс
1224,rechnen::V,гьисабун,ловомс
1225,lesen::V,кӏелун,ловномс
1226,malen::V,кхьин,рисовамс
1227,malen::V,шикилар чӏугун,рисовамс
1228,zeichnen::V,чӏугун,рисовамс
1229,schreiben::V,кхьин,сёрмадомс
1230,besitzen::V,иеси хьун,улемс
1231,besitzen::V,иеси хьун,улемс азорокс
1232,kaufen::V,къачун,рамамс
1233,kaufen::V,маса къачун,рамамс
1234,verkaufen::V,гун,миемс
1235,verkaufen::V,маса гун,миемс
1236,bezahlen::V,къимет гун,пандомс
1237,bezahlen::V,эвезда авун,пандомс
1238,bezahlen::V,гьакъи агакьрун,пандомс
1239,zahlen::V,къимет гун,пандомс
1240,zahlen::V,эвезда авун,пандомс
1241,zahlen::V,гьакъи агакьрун,пандомс
1242,beherrschen::V,иеси хьун,азоркстамс
1243,ertragen::V,таб гун,кирдемс
1244,Oberschenkel::N,,качо
1245,Strömung::N,,чудема
1246,Strömung::N,,чудевкс
1247,Moor::N,,чей
1248,Gedächtnis::N,,мель
1249,Ski::N,,сокс
1250,Platte::N,,плита
1251,Leine::N,,ведьме
1252,Geschäft::N,,ладязь тев
1253,dick[Gegenstand]::A,,эчке
1254,auf einmal::ADV,,вейсэ
1255,zurück::ADV,,мекев
1256,wieder::ADV,,таго
1257,wehen::V,,пувамс
1258,rauchen::V,,качадомс
1259,schaukeln::V,,нурямс
1260,rühren::V,,токамс седейс
1261,scheinen::V,,марявомс
1262,zu sehen sein::V,,неявомс
1263,vernehmen::V,,марямс
1264,wenden::V,,велявтомс
1265,binden::V,,кодамс
1266,binden::V,,сюлмамс
1267,lassen::V,,кармавтомс
1268,erkennen::V,,содамс
1269,verstehen::V,,чарькодемс
