,Concept_ID,es,bn
723,rückwärts::ADV,hacia atrás,খিরিয়া
724,zurück::ADV,atrás,পিঠ
725,unten::ADV,abajo,নীচে
726,hinab::ADV,hacia abajo,নিম্নগামী
727,oben::ADV,arriba,উপরে
728,hinauf::ADV,hacia arriba,উচ্চতর অংশে
729,überall::ADV,por todas partes,সর্বত্র
730,nicht::ADV,no,না
731,ein wenig::ADV,un poco,অল্প
732,kaum::ADV,apenas,কষ্টসহকাবে
733,sehr::ADV,muy,খুব
734,sehr::ADV,mucho,খুব
735,so::ADV,tan,তত
736,noch::ADV,aún,এখন পর্যস্ত
737,noch::ADV,todavía,এখন পর্যস্ত
738,nur::ADV,solamente,শুধু
739,schon::ADV,ya,ইতঃপুর্বে
740,wieder::ADV,de nuevo,আবার
741,vergebens::ADV,en vano,বিফলে
742,vor::PRP,antes de,সম্মুখে
743,vor::PRP,delante de,সম্মুখে
744,hinter::PRP,tras,পশ্চাতে
745,hinter::PRP,detrás de,পশ্চাতে
746,unter::PRP,bajo,নীচে
747,unter::PRP,debajo de,নীচে
748,durch::PRP,por,দ্বারা
749,durch::PRP,a través de,দ্বারা
750,neben::PRP,al lado de,কাছে
751,zwischen::PRP,entre,মধ্যে
752,wegen::PRP,por,জন্য
753,wegen::PRP,a causa de,জন্য
754,dies::PRN,esto,এটা
755,das::PRN,eso,ওটা
756,das::PRN,esto,ওটা
757,alles::PRN,todo,সব
758,ich::PRN,yo,আমি
759,du::PRN,tú,তুমি
760,er::PRN,él,উনি
761,wir::PRN,nosotros,আমরা
762,ihr::PRN,vosotros,তোমরা
763,sie::PRN,ellos,তারা
764,was::FPRN,qué,কি
765,wer::FPRN,quién,কে
766,wo::FADV,dónde,কোথায়
767,wohin::FADV,adónde,কোথায়
768,wohin::FADV,hacia dónde,কোথায়
769,wie::FADV,cómo,কেমন
770,warum::FADV,por qué,কেন
771,wieviel::FNUM,cuánto,কত
772,eins::NUM,uno,অক
773,zwei::NUM,dos,দুই
774,drei::NUM,tres,তিন
775,vier::NUM,cuatro,চার
776,fünf::NUM,cinco,পাঁচ
777,sechs::NUM,seis,ছয়
778,sieben::NUM,siete,সাত
779,acht::NUM,ocho,আট
780,neun::NUM,nueve,নয়
781,zehn::NUM,diez,দশ
782,elf::NUM,once,এগারো
783,zwölf::NUM,doce,দ্বাদশ
784,zwanzig::NUM,veinte,বিশ
785,dreißig::NUM,treinta,ত্রিশ
786,vierzig::NUM,cuarenta,চল্লিশ
787,fünfzig::NUM,cincuenta,পঞ্চাশ
788,sechzig::NUM,sesenta,ষাট
789,siebzig::NUM,setenta,সত্তর
790,achtzig::NUM,ochenta,আশি
791,neunzig::NUM,noventa,নব্বুই
792,hundert::NUM,cien,শত
793,hundert::NUM,ciento,শত
794,tausend::NUM,mil,হাজার
795,und::CNJ,y,আর
796,und::CNJ,y,এবং
797,oder::CNJ,o,বা
798,stehen::V,estar de pie,দাঁড়ানো
799,sitzen::V,estar sentado,বসা
800,liegen::V,yacer,শোয়া
801,liegen::V,estar acostado,শোয়া
802,hängen::V,pender,ঝোলা
803,werden::V,hacerse,হইয়া উঠা
804,passieren::V,suceder,ঘটা
805,beginnen::V,iniciarse,আরম্ভ হওয়া
806,beginnen::V,principiar,আরম্ভ হওয়া
807,enden::V,acabar,শেষ হওয়া
808,enden::V,terminar,শেষ হওয়া
809,wechseln::V,variar,রূপাস্তর করা
810,wechseln::V,alternar,রূপাস্তর করা
811,aufgehen[Sonne]::V,salir,উদিত হওয়া
812,untergehen[Sonne]::V,ponerse,অস্ত যাওয়া
813,untergehen[Sonne]::V,descender,অস্ত যাওয়া
814,scheinen[Sonne]::V,brillar,আলো দেওয়া
815,donnern::V,tronar,বজ্রধ্বনি করা
816,wehen::V,soplar,প্রবাহিত হওয়া
817,strömen::V,afluir,প্রবাহিত হওয়া
818,fließen::V,fluir,ছুটা
819,fließen::V,correr,ছুটা
820,sich drehen::V,girar,পাক খাওয়া
821,schwanken::V,vacilar,দোলা
822,schwingen::V,oscilar,দোলা
823,fallen::V,caer,পড়া
824,brennen::V,arder,সেঁকা
825,brennen::V,quemar,সেঁকা
826,rauchen::V,humear,ধোঁয়া ছড়ান
827,rauchen::V,echar humo,ধোঁয়া ছড়ান
828,regnen::V,llover,বর্ষণ_করা
829,gefrieren::V,helarse,হিমায়িত হওয়া
830,tauen::V,deshelarse,গলা
831,schmelzen::V,fundirse,গলা
832,schmelzen::V,derretirse,গলা
833,trocknen::V,secarse,শুষ্ক করা
834,sieden::V,hervir,ফোঁড়া
835,faulen::V,pudrirse,ক্ষয় হওয়া
836,verfaulen::V,pudrirse,ক্ষয় হওয়া 
837,reißen::V,romperse,ছিঁড়া
838,versinken::V,hundirse,ডুবা
839,vergehen::V,pasar,যাওয়া
840,erscheinen::V,aparecer,আসা
841,verschwinden::V,desaparecer,অদৃশ্য হওয়া
842,sinken::V,bajar,হ্রাস হওয়া
843,abnehmen::V,decrecer,হ্রাস হওয়া
844,abnehmen::V,disminuir,হ্রাস হওয়া
845,zunehmen::V,crecer,বৃদ্ধি পাওয়া
846,zunehmen::V,aumentar,বৃদ্ধি পাওয়া
847,steigen::V,subir,ওঠা
848,steigen::V,ascender,ওঠা
849,wachsen::V,crecer,বড় হওয়া
850,glänzen::V,brillar,জ্বলা
851,glänzen::V,resplandecer,জ্বলা
852,funkeln::V,chispear,জ্বল্জ্বল করা
853,lärmen::V,hacer ruido,
854,läuten::V,sonar,রুসুঝুসু করা
855,läuten::V,repicar,রুসুঝুসু করা
856,klingeln::V,tocar el timbre,বাজা
857,klirren::V,tintinear,টুংটাং-শব্দ করা
858,brausen::V,zumbar,গর্জন করা
859,rauschen::V,murmurar,মর্মরধ্বনি করা
860,klingen::V,sonar,শব্দ করা
861,bellen::V,ladrar,ঘেউ ঘেউ করা
862,heulen::V,ulular,গর্জন করা
863,blasen::V,soplar,ফুঁ দেওয়া
864,pfeifen::V,silbar,শিস্ দেওয়া
865,schreien::V,gritar,চিৎকার করা
866,stöhnen::V,gemir,গোঁ-গো করা
867,zittern::V,temblar,কাঁপা
868,leben::V,vivir,বাঁচা
869,geboren werden::V,nacer,জন্মানো
870,atmen::V,respirar,শ্বাস ফেলা
871,trinken::V,beber,পান করা
872,essen::V,comer,ভক্ষণ করা
873,schlucken::V,tragar,গেলা
874,müde werden::V,cansarse,পরিশ্রান্ত হওয়া
875,müde werden::V,fatigarse,পরিশ্রান্ত হওয়া
876,einschlafen::V,dormirse,নিদ্রামগ্ন হওয়া
877,schlafen::V,dormir,নিদ্রা যাওয়া
878,aufwachen::V,despertarse,জাগা
879,aufstehen::V,levantarse,জাগা
880,sich erholen::V,reposar,আরাম করা
881,sich erholen::V,descansar,আরাম করা
882,krank werden::V,caer enfermo,অসুস্থ হত্তয়া
883,krank sein::V,estar enfermo,রূগ্ণ হত্তয়া
884,schmerzen::V,doler,কন্কন করা
885,husten::V,toser,কাশা
886,genesen::V,convalecer,আরোগ্য হওয়া
887,genesen::V,restablecerse,আরোগ্য হওয়া
888,sterben::V,morir,মারা যাওয়া
889,umkommen::V,perecer,মারা যাওয়া
890,sich bewegen::V,moverse,চলা
891,sich rühren::V,rebullir,নড়া
892,sich erheben::V,levantarse,উদিত হওয়া
893,sich setzen::V,sentarse,বসা
894,hinfallen::V,caerse,পড়া
895,laufen::V,andar,হাঁটা
896,schreiten::V,proceder,হাঁটা
897,spazierengehen::V,pasear,পায়চারি করা
898,spazierengehen::V,pasearse,পায়চারি করা
899,eilen::V,correr prisa,ত্বরাম্বিত করা
900,sich beeilen::V,darse prisa,ত্বরাম্বিত করা
901,sausen::V,correr,ধেয়ে যাওয়া
902,rennen::V,correr,চলা
903,springen::V,saltar,লাফানো
904,klettern::V,trepar,আরোহণ করা
905,klettern::V,escalar,আরোহণ করা
906,schaukeln::V,bambolearse,দোলা
907,kriechen::V,reptar,হামাগুড়ি দেওয়া
908,kriechen::V,arrastrarse,হামাগুড়ি দেওয়া
909,schwimmen::V,nadar,সাঁতার কাটা
910,tauchen::V,bucear,ডোবা
911,tauchen::V,sumergirse,ডোবা
912,rudern::V,remar,দাঁড় টানা
913,fahren::V,ir,চালান
914,fliegen::V,volar,ওড়া
915,gehen::V,ir,যাওয়া
916,gehen::V,andar,যাওয়া
917,weggehen::V,irse,প্রস্থান করা
918,weggehen::V,marcharse,প্রস্থান করা
919,abfahren::V,salir,প্রস্থান করা
920,abfahren::V,partir,প্রস্থান করা
921,anhalten::V,parar,থামা
922,anhalten::V,pararse,থামা
923,hineingehen::V,entrar,ঢোকা
924,eintreten::V,entrar,ঢোকা
925,kommen::V,venir,আসা
926,ankommen::V,llegar,আসা
927,zurückkommen::V,volver,ফিরা
928,zurückkommen::V,regresar,ফিরা
929,bleiben::V,quedarse,থাকা
930,warten::V,esperar,অপেক্ষা করা
931,erwarten::V,esperar,অপেক্ষা করা
932,suchen::V,buscar,খোঁজ করা
933,finden::V,hallar,পাওয়া
934,finden::V,encontrar,পাওয়া
935,versuchen::V,intentar,পরখ করা
936,vorbereiten::V,preparar,প্রস্তুত করা
937,lieben::V,amar,ভালবাসা
938,lieben::V,querer,ভালবাসা
939,mögen::V,querer,পছন্দ করা
940,lachen::V,reír,হাসা
941,rühren::V,conmover,হৃদয়ম্পর্শ করা
942,weinen::V,llorar,কাঁদা
943,schimpfen::V,regañar,নালিশ করা
944,sich ärgern::V,enfadarse,রাগ হত্তয়া
945,sich fürchten::V,tener miedo,ভয় করা
946,fürchten::V,temer,ডরা
947,fürchten::V,tener miedo a,ডরা
948,fliehen::V,huir,পালানো
949,flüchten::V,escaparse,পালানো
950,sehen::V,ver,দেখা
951,anschauen::V,mirar,দেখা
952,ansehen::V,mirar,দেখা
953,hören::V,oír,শোনা
954,zuhören::V,escuchar,শোনা
955,probieren::V,probar,পরখ করা
956,probieren::V,degustar,পরখ করা
957,riechen::V,oler,শুঁকা
958,fühlen::V,sentir,অনুভব করা
959,scheinen::V,parecer,মনে হত্তয়া
960,zu sehen sein::V,poder verse,দেখা দেত্তয়া
961,vernehmen::V,oír,শোনা
962,vernehmen::V,percibir,শোনা
963,frieren::V,tener frío,শীত লাগা
964,tun::V,hacer,করা
965,können::V,poder,পারা
966,wollen::V,querer,ইচ্ছা করা
967,anfangen::V,iniciar,আরম্ভ করা
968,beenden::V,acabar,শেষ করা
969,beenden::V,terminar,শেষ করা
970,aufhören::V,cesar,থামা
971,gelingen::V,salir bien,সিদ্ধিলাভ করা
972,geraten::V,salir,পরিণত হত্তয়া
973,geraten::V,dar resultado,পরিণত হত্তয়া
974,öffnen::V,abrir,খোলা
975,schließen::V,cerrar,বন্ধ করা
976,stellen::V,poner,স্থাপন করা
977,stellen::V,colocar,স্থাপন করা
978,setzen::V,poner,স্থাপন করা
979,setzen::V,colocar,স্থাপন করা
980,legen::V,poner,স্থাপন করা
981,berühren::V,tocar,স্পর্শ করা
982,verbinden::V,unir,সংযুক্ত করা
983,verbinden::V,juntar,সংযুক্ত করা
984,bedecken::V,tapar,ঢাকা
985,bedecken::V,cubrir,ঢাকা
986,aufhängen::V,colgar,ঝুলানো
987,anzünden::V,encender,জ্বালান
988,aufheben::V,recoger,কুড়াইয়া তোলা
989,zurücklassen::V,dejar,পরিত্যাগ করা
990,verlieren::V,perder,হারান
991,fallen lassen::V,dejar caer,ফেলা
992,machen::V,hacer,গঠন করা
993,herstellen::V,fabricar,সৃষ্টি করা
994,bauen::V,construir,নির্মাণ করা
995,reparieren::V,reparar,মেরামত করা
996,verbessern::V,mejorar,উন্নতিলাভ করা
997,ändern::V,mudar,পরিবর্তিত করা
998,ändern::V,modificar,পরিবর্তিত করা
999,graben::V,cavar,খনন করা
1000,beugen::V,doblar,নোয়া
1001,beugen::V,inclinar,নোয়া
1002,biegen::V,doblar,নোয়া
1003,drehen::V,volver,ঘোরান
1004,drehen::V,hacer girar,ঘোরান
1005,wenden::V,volver,উলটাইয়া দেত্তয়া
1006,umdrehen::V,revolver,উলটানো
1007,heben::V,levantar,উত্তোলন করা
1008,hochheben::V,alzar,উঁচু করা
1009,ergreifen::V,coger,দখল করা
1010,halten::V,tener,ধরা
1011,drücken::V,apretar,টেপা
1012,schieben::V,empujar,ঠেলা
1013,kratzen::V,rascar,চাঁচা
1014,lecken::V,lamer,চাটা
1015,beißen::V,morder,দংশন করা
1016,abreißen::V,arrancar,বিচ্ছিন্ন করা
1017,abschneiden::V,cortar,বিচ্ছিন্ন করা
1018,binden::V,atar,বন্ধন করা
1019,stecken::V,meter,বিদ্ধ করা
1020,brechen::V,romper,ভাঙা
1021,brechen::V,quebrar,ভাঙা
1022,klopfen::V,golpear,আঘাত করা
1023,hauen::V,pegar,আঘাত করা
1024,kleben::V,pegar,সাঁটা
1025,kleben::V,encolar,সাঁটা
1026,reiben::V,frotar,ঘষা
1027,streichen::V,untar,ছড়াইয়া
1028,streichen::V,recubrir,ছড়াইয়া
1029,schleifen::V,afilar,ধার দেওয়া
1030,schneiden::V,cortar,কাটা
1031,rütteln::V,agitar,নাড়ান
1032,schütteln::V,agitar,নড়া
1033,schütteln::V,sacudir,নড়া
1034,schwenken::V,menear,দোলা
1035,schütten::V,verter,বর্ষণ করা
1036,füllen::V,llenar,পরিপূর্ণ করা
1037,einwickeln::V,envolver,মুড়া
1038,tragen::V,llevar,বহন করা
1039,schleppen::V,arrastrar,টানা
1040,ziehen::V,tirar,টানা
1041,aufbewahren::V,conservar,রাখা
1042,werfen::V,echar,ছুড়া
1043,werfen::V,lanzar,ছুড়া
1044,fangen::V,coger,লোফা
1045,packen::V,agarrar,ধরা
1046,verstecken::V,esconder,গোপন করা
1047,teilen::V,partir,বিভক্ত করা
1048,teilen::V,dividir,বিভক্ত করা
1049,schicken::V,enviar,প্রেরণ করা
1050,bringen::V,traer,আনা
1051,hinzufügen::V,añadir,একত্র করা
1052,bekommen::V,obtener,পাওয়া
1053,bekommen::V,conseguir,পাওয়া
1054,erhalten::V,recibir,পাওয়া
1055,nehmen::V,tomar,নেওয়া
1056,wählen::V,elegir,বাছা
1057,auswählen::V,escoger,বাছা
1058,auswählen::V,seleccionar,বাছা
1059,bewahren::V,guardar,বাঁচাইয়া রাখা
1060,bewahren::V,preservar,বাঁচাইয়া রাখা
1061,behindern::V,estorbar,বাধা দেওয়া
1062,behindern::V,obstaculizar,বাধা দেওয়া
1063,verderben::V,estropear,নষ্ট করা
1064,beschädigen::V,deteriorar,ক্ষতি করা
1065,zerbrechen::V,romper,ভাঙ্গিয়া যাওয়া
1066,zerbrechen::V,quebrar,ভাঙ্গিয়া যাওয়া
1067,zerreißen::V,desgarrar,ছিঁড়া
1068,zerreißen::V,despedazar,ছিঁড়া
1069,zerstören::V,destruir,বিনাশ করা
1070,zerstören::V,destrozar,বিনাশ করা
1071,verbrennen::V,quemar,দহন করা
1072,geben::V,dar,দেওয়া
1073,reichen::V,pasar,দেওয়া
1074,schenken::V,regalar,উপহার দেত্তয়া
1075,versprechen::V,prometer,প্রতিশ্রুতি দেওয়া
1076,wünschen::V,desear,আকাঙ্ক্ষা করা
1077,loben::V,alabar,প্রশংসা করা
1078,küssen::V,besar,চুম্বন করা
1079,wiegen::V,mecer,দুলানো
1080,zudecken::V,tapar,ঢাকা
1081,zudecken::V,cubrir,ঢাকা
1082,wecken::V,despertar,জাগানো
1083,zeigen::V,mostrar,দেখানো
1084,führen::V,guiar,পথ দেখানো
1085,führen::V,conducir,পথ দেখানো
1086,lehren::V,enseñar,শেখানো
1087,lehren::V,instruir,শেখানো
1088,unterrichten::V,enseñar,শিক্ষা দেওয়া
1089,aufziehen::V,criar,পালন করা
1090,leiten::V,guiar,পরিচালনা করা
1091,leiten::V,dirigir,পরিচালনা করা
1092,antreiben::V,impeler,চালনা করা
1093,antreiben::V,impulsar,চালনা করা
1094,lassen::V,hacer,অনুমতি দেওয়া
1095,einladen::V,invitar,নিমন্ত্রণ করা
1096,vereinigen::V,unir,এক করা
1097,besuchen::V,visitar,দেখিতে যাওয়া
1098,besuchen::V,ir a ver,দেখিতে যাওয়া
1099,treffen::V,encontrar,সন্মুখীন হওয়া
1100,sich versammeln::V,reunirse,জড়ো হওয়া
1101,sich versammeln::V,congregarse,জড়ো হওয়া
1102,spielen::V,jugar,খেলা
1103,singen::V,cantar,গাওয়া
1104,tanzen::V,bailar,নাচা
1105,sich trennen::V,separarse,পৃথক করা
1106,verlassen::V,dejar,পরিত্যাগ করা
1107,verlassen::V,abandonar,পরিত্যাগ করা
1108,retten::V,salvar,উদ্ধার করা
1109,bewachen::V,vigilar,পাহারা দেওয়া
1110,schützen::V,proteger,রক্ষা করা
1111,verteidigen::V,defender,রক্ষা করা
1112,sich schlagen::V,batirse,লড়াই করা
1113,schießen::V,tirar,তীরবেগে ছোটা
1114,schießen::V,disparar,তীরবেগে ছোটা
1115,siegen::V,vencer,জেতা
1116,ärgern::V,enojar,বিরক্ত করা
1117,ärgern::V,enfadar,বিরক্ত করা
1118,schlagen::V,pegar,আঘাত করা
1119,schlagen::V,golpear,আঘাত করা
1120,treten::V,dar una patada a,লাথি মারা
1121,stechen::V,pinchar,দংশন করা
1122,stoßen::V,empujar,ঠেলা
1123,stehlen::V,robar,অপহরণ করা
1124,stehlen::V,hurtar,অপহরণ করা
1125,stören::V,molestar,ঘাঁটান
1126,belästigen::V,molestar,বিরক্ত করা
1127,belästigen::V,importunar,বিরক্ত করা
1128,verbergen::V,ocultar,গোপন করা
1129,verbergen::V,esconder,গোপন করা
1130,täuschen::V,engañar,প্রবঞ্চনা করা
1131,betrügen::V,engañar,প্রতারণা করা
1132,töten::V,matar,হত্যা করা
1133,wohnen::V,vivir,বাস করা
1134,wohnen::V,habitar,বাস করা
1135,arbeiten::V,trabajar,কাজ করা
1136,sammeln::V,recoger,সংগ্রহ করা
1137,sammeln::V,coleccionar,সংগ্রহ করা
1138,pflücken::V,coger,চয়ন করা
1139,jagen::V,cazar,শিকার করা
1140,fischen::V,pescar,মাছ ধরা
1141,fassen::V,atrapar,ধরা
1142,fassen::V,capturar,ধরা
1143,hüten::V,guardar,যুথভুক্ত করা
1144,treiben::V,aballar,চালনা করা
1145,anbinden::V,atar,বন্ধন করা
1146,füttern::V,echar de comer,ভোজন করানো
1147,melken::V,ordeñar,দুগ্ধ দোহন করা
1148,hacken::V,picar,কাটা
1149,hacken::V,cortar,কাটা
1150,gießen::V,regar,বর্ষণ করা
1151,reifen::V,madurar,পাকা
1152,zubereiten::V,preparar,রন্ধন করা
1153,kochen::V,cocer,রন্ধন করা
1154,kochen::V,guisar,রন্ধন করা
1155,backen::V,hornear,সেকা
1156,backen::V,cocer al horno,সেকা
1157,braten::V,asar,ভাজা
1158,braten::V,freír,ভাজা
1159,umrühren::V,remover,নড়ানো
1160,stricken::V,hacer punto,বোনা
1161,stricken::V,hacer calceta,বোনা
1162,nähen::V,coser,সেলাই করা
1163,färben::V,teñir,রঞ্জিত করা
1164,färben::V,colorear,রঞ্জিত করা
1165,reinigen::V,limpiar,পরিষ্কার করা
1166,waschen::V,lavar,পরিষ্কার করা
1167,abwischen::V,fregar,মুছা
1168,abwischen::V,limpiar,মুছা
1169,spülen::V,aclarar,পরিষ্কার করা
1170,spülen::V,enjuagar,পরিষ্কার করা
1171,fegen::V,barrer,ঝাঁট দেওয়া
1172,fegen::V,pasar la escoba,ঝাঁট দেওয়া
1173,kehren::V,barrer,ঝাঁট দেওয়া
1174,baden::V,bañarse,অবগাহন করা
1175,sich waschen::V,lavarse,ধোয়া
1176,ausziehen::V,quitar,খুলা
1177,ausziehen::V,quitarse,খুলা
1178,anziehen::V,ponerse,গায়ে দেত্তয়া
1179,sich anziehen::V,vestirse,পোশাক পরা
1180,kämmen::V,peinar,আঁচড়ানো
1181,schmücken::V,adornar,সাজান করা
1182,sagen::V,decir,উচ্চারণ করা
1183,sprechen::V,hablar,বলা
1184,reden::V,hablar,আলাপ করা
1185,reden::V,conversar,আলাপ করা
1186,sich unterhalten::V,charlar,আড্ডা দেওয়া
1187,sich unterhalten::V,conversar,আড্ডা দেওয়া
1188,fragen::V,preguntar,জিজ্ঞাসা করা
1189,bitten::V,rogar,প্রার্থনা করা
1190,erzählen::V,contar,বর্ণনা করা
1191,mitteilen::V,comunicar,বলা
1192,mitteilen::V,participar,বলা
1193,nennen::V,llamar,নাম দেওয়া
1194,nennen::V,nombrar,নাম দেওয়া
1195,rufen::V,llamar,আমন্ত্রণ করা
1196,prahlen::V,jactarse,বড়াই করা
1197,übersetzen::V,traducir,ভাষাস্তরিত করা
1198,denken::V,pensar,ভাবা
1199,glauben::V,creer,বিশ্বাস করা
1200,bemerken::V,notar,লক্ষ্য করা
1201,erkennen::V,reconocer,চিনিতে পারা
1202,begreifen::V,concebir,উপলব্ধি করা
1203,verstehen::V,entender,উপলব্ধি করা
1204,verstehen::V,comprender,উপলব্ধি করা
1205,lernen::V,aprender,শেখা
1206,wissen::V,saber,জানা
1207,sich erinnern an::V,recordar,মনে করা
1208,sich erinnern an::V,acordarse de,মনে করা
1209,vergessen::V,olvidar,বিস্মৃত হওয়া
1210,messen::V,medir,মাপা
1211,zählen::V,contar,গণনা করা
1212,rechnen::V,contar,হিসাব করা
1213,rechnen::V,calcular,হিসাব করা
1214,lesen::V,leer,পাঠ করা
1215,malen::V,pintar,আঁকা
1216,zeichnen::V,dibujar,ছকা
1217,schreiben::V,escribir,লেখা
1218,besitzen::V,poseer,অধিকার করা
1219,kaufen::V,comprar,ক্রয় করা
1220,verkaufen::V,vender,বেচা
1221,bezahlen::V,pagar,প্রদান করা
1222,zahlen::V,pagar,প্রদান করা
1223,beherrschen::V,dominar,শাসন করা
1224,ertragen::V,soportar,বহন করা
