,Concept_ID,ce,bg
817,achtzig::NUM,дезткъа,осемдесет
818,neunzig::NUM,дезткъе итт,деветдесет
819,hundert::NUM,бӏе,сто
820,tausend::NUM,эзар,хиляда
821,und::CNJ,a,а
822,und::CNJ,a,та
823,oder::CNJ,я,или
824,stehen::V,латта,стоя
825,sitzen::V,хиъна ӏан,седя
826,liegen::V,ӏилла,лежа
827,hängen::V,кхаза,вися
828,werden::V,хила,бъда
829,werden::V,хила,стана
830,passieren::V,хила,случа се
831,beginnen::V,доло,започна
832,enden::V,дӏадерза,свърша
833,wechseln::V,хийца,променям
834,aufgehen[Sonne]::V,кхета,изгрея
835,untergehen[Sonne]::V,чубуза,заляза
836,scheinen[Sonne]::V,серло яла,грея
837,scheinen[Sonne]::V,серло яла,светя
838,donnern::V,къекъа,гърмя
839,wehen::V,хьекха,вея
840,wehen::V,хьекха,духам
841,strömen::V,эха,тека
842,strömen::V,эха,лея се
843,fließen::V,охьаэха,тека
844,sich drehen::V,хьийза,въртя се
845,schwanken::V,леста,клатя се
846,schwingen::V,лесто,трептя
847,fallen::V,охьакхета,падам
848,brennen::V,дага,горя
849,rauchen::V,оза,димя
850,regnen::V,догlа догlу,вали дъжд
851,gefrieren::V,гӏоро,замръзна
852,tauen::V,даша,топя се
853,schmelzen::V,лала,разтопя се
854,trocknen::V,дакъо,съхна
855,sieden::V,кхехка,вря
856,sieden::V,кхехка,кипя
857,faulen::V,дахкадала,гния
858,verfaulen::V,дахкадала,изгния
859,reißen::V,хеда,напукам се
860,versinken::V,хичудаха,потъна
861,vergehen::V,дlаэха,минавам
862,erscheinen::V,схьадала,явя се
863,erscheinen::V,ӏоттадала,явя се
864,verschwinden::V,къайладала,изчезна
865,sinken::V,лахдала,падна
866,zunehmen::V,лакхадала,нарасна
867,steigen::V,хьаладала,увелича се
868,steigen::V,хьаладала,покачвам се
869,wachsen::V,кхиа,раста
870,glänzen::V,лепа,лъщя
871,glänzen::V,лепа,блестя
872,funkeln::V,къега,искря
873,lärmen::V,гӏовгӏаян,шумя
874,läuten::V,детта,звъня
875,klingeln::V,дека,звъня
876,klirren::V,дека,звънтя
877,klirren::V,дека,дрънкам
878,brausen::V,хьаьдда даха,буча
879,rauschen::V,леста,шумя
880,klingen::V,дека,звуча
881,bellen::V,лета,лая
882,heulen::V,угӏа,вия
883,heulen::V,угӏа,рева
884,blasen::V,хӏуп баха,духна
885,pfeifen::V,шок етта,свиря
886,schreien::V,мохь бетта,крещя
887,stöhnen::V,узарш дан,стена
888,stöhnen::V,узарш дан,пъшкам
889,zittern::V,дега,треперя
890,leben::V,даха,живея
891,geboren werden::V,хила,родя се
892,atmen::V,садеӏа,дишам
893,trinken::V,мала,пия
894,essen::V,кхалла,ям
895,schlucken::V,къурдбан,гълтам
896,müde werden::V,кӏаддала,уморя се
897,einschlafen::V,наб кхета,заспя
898,schlafen::V,вижа,спя
899,schlafen::V,наб ян,спя
900,schlafen::V,дижина хила,спя
901,aufwachen::V,самадала,събудя се
902,aufstehen::V,гӏатта,стана
903,sich erholen::V,садаӏа,отдъхвам си
904,krank werden::V,цомгуш хила,заболея
905,krank sein::V,цомгуш хила,боледувам
906,schmerzen::V,лаза,боля
907,schmerzen::V,ӏийжа,боля
908,husten::V,йовхарш етта,кашлям
909,genesen::V,тадала,оздравея
910,sterben::V,дала,умра
911,umkommen::V,хӏаллакхила,загина
912,sich bewegen::V,лела,движа се
913,sich bewegen::V,лела,мърдам се
914,sich rühren::V,меттахъхьен,движа се
915,sich erheben::V,хьалагlатта,стана
916,sich setzen::V,хаа,седна
917,hinfallen::V,дожа,падна
918,hinfallen::V,охьакхета,падна
919,laufen::V,вада,ходя
920,laufen::V,хьада,ходя
921,schreiten::V,болар дан,крача
922,schreiten::V,ког баккха,крача
923,spazierengehen::V,доладала,разхождам се
924,eilen::V,сихдала,бързам
925,sich beeilen::V,сихдала,побързам
926,rennen::V,дада,бягам
927,springen::V,ирхкхийсадала,скачам
928,klettern::V,тӏедийла,катеря се
929,schaukeln::V,техко,люлея се
930,kriechen::V,такха,лазя
931,kriechen::V,такха,пълзя
932,schwimmen::V,некадан,плувам
933,tauchen::V,чулелха,гмуркам се
934,rudern::V,дига лело,греба
935,rudern::V,кема лело,греба
936,fahren::V,хахка,пътувам
937,fliegen::V,тӏемадала,летя
938,fliegen::V,тӏемадала,хвърча
939,gehen::V,лeла,ида
940,gehen::V,лeла,вървя
941,weggehen::V,дӏадаха,отида си
942,abfahren::V,дӏадаха,отпътувам
943,anhalten::V,саца,спра се
944,hineingehen::V,чудала,влизам
945,eintreten::V,чудала,вляза
946,kommen::V,кхача,ида
947,kommen::V,кхача,дойда
948,kommen::V,дӏакхача,ида
949,kommen::V,дӏакхача,дойда
950,kommen::V,схьакхача,ида
951,kommen::V,схьакхача,дойда
952,ankommen::V,кхача,пристигна
953,ankommen::V,схьакхача,пристигна
954,zurückkommen::V,юхада,върна се
955,bleiben::V,диса,остана
956,warten::V,хьежа,чакам
957,warten::V,cобар дан,чакам
958,erwarten::V,хьоьжуш ӏан,очаквам
959,suchen::V,леха,търся
960,finden::V,каро,намеря
961,versuchen::V,дан хьажа,опитам
962,vorbereiten::V,кечъян,подготвя
963,lieben::V,деза,любя
964,mögen::V,безамхила,обичам
965,lachen::V,дела,смея се
966,rühren::V,хьедан,трогна
967,weinen::V,делха,плача
968,schimpfen::V,чехо,ругая
969,schimpfen::V,чехо,псувам
970,sich ärgern::V,оьгӏазъэха,ядосам се
971,sich fürchten::V,кхера,боя се
972,sich fürchten::V,кхера,страхувам се
973,fürchten::V,кхера,боя се от
974,fürchten::V,кхера,страхувам се от
975,fliehen::V,дӏадада,бягам
976,flüchten::V,дӏадада,бягам
977,flüchten::V,дӏадада,избягам
978,sehen::V,ган,видя
979,anschauen::V,хьажа,гледам
980,anschauen::V,хьежа,гледам
981,ansehen::V,хьовса,поглеждам
982,hören::V,хаза,чувам
983,zuhören::V,ладогӏа,слушам
984,probieren::V,хьажа,опитам
985,riechen::V,хьожа яха,подуша
986,fühlen::V,хаадала,усещам
987,fühlen::V,хаадала,чувствувам
988,scheinen::V,мотта,изглеждам
989,zu sehen sein::V,гуш хила,виждам се
990,vernehmen::V,бартхатта,доловя
991,frieren::V,гӏоро,мръзна
992,tun::V,дан,правя
993,können::V,дадала,мога
994,wollen::V,тӏергӏа,ща
995,wollen::V,тӏергӏа,искам
996,anfangen::V,доло,започна
997,beenden::V,довла,свърша
998,beenden::V,довла,завърша
999,aufhören::V,саца,престана
1000,gelingen::V,кадала,успея
1001,gelingen::V,кадала,сполуча
1002,geraten::V,хила,удам се
1003,öffnen::V,дӏаделла,отворя
1004,öffnen::V,схьаделла,отворя
1005,schließen::V,къовла,затворя
1006,schließen::V,дӏачӏагӏа,затворя
1007,stellen::V,хlотто,поставя
1008,setzen::V,дийгӏа,туря
1009,legen::V,охьадилла,сложа
1010,legen::V,охьадилла,слагам
1011,berühren::V,хьедан,докосна
1012,verbinden::V,вовшахтаса,свържа
1013,bedecken::V,тилла,покрия
1014,bedecken::V,тӏетаса,покрия
1015,aufhängen::V,хьалаолла,закача
1016,anzünden::V,лато,запаля
1017,aufheben::V,айа,вдигна
1018,aufheben::V,айа,повдигна
1019,zurücklassen::V,дита,оставя
1020,verlieren::V,дайа,загубя
1021,fallen lassen::V,охьадожо,изпусна
1022,machen::V,дан,направя
1023,herstellen::V,дан,произведа
1024,bauen::V,гӏишлоян,строя
1025,reparieren::V,тадан,поправя
1026,verbessern::V,нисдан,подобря
1027,ändern::V,хийца,променя
1028,graben::V,ахка,копая
1029,beugen::V,сатто,прегъна
1030,biegen::V,сатто,прегъна
1031,drehen::V,хьовзо,въртя
1032,umdrehen::V,хьовзo,обърна
1033,heben::V,айа,вдигам
1034,heben::V,хьалаайа,вдигам
1035,hochheben::V,хьалаайа,издигна
1036,ergreifen::V,дӏалаца,хвана
1037,ergreifen::V,дӏалаца,обхвана
1038,halten::V,латто,държа
1039,drücken::V,тӏетаӏо,натискам
1040,drücken::V,тӏетаӏо,притискам
1041,schieben::V,татта,тикам
1042,kratzen::V,мӏараш тийса,одраскам
1043,lecken::V,мотт хьекха,лижа
1044,lecken::V,мотт хьекха,ближа
1045,beißen::V,катoха,хапя
1046,beißen::V,катoха,ухапя
1047,abreißen::V,схьадаккха,откъсна
1048,abschneiden::V,кхада,отрежа
1049,binden::V,дӏадехка,вържа
1050,binden::V,вовшахтаса,вържа
1051,stecken::V,чудахийта,пъхна
1052,brechen::V,кагдан,троша
1053,klopfen::V,детта,чукам
1054,hauen::V,етта,бия
1055,kleben::V,тӏелато,лепя
1056,kleben::V,тӏелато,залепя
1057,reiben::V,хьекхо,трия
1058,reiben::V,хьекхо,търкам
1059,streichen::V,тlехьакха,намажа
1060,schleifen::V,ирдан,остря
1061,schneiden::V,ларга,режа
1062,rütteln::V,лесто,разтърсвам
1063,schütteln::V,лесто,клатя
1064,schütteln::V,лесто,друсам
1065,schwenken::V,лесто,размахам
1066,schütten::V,дотта,сипя
1067,füllen::V,дуза,напълня
1068,einwickeln::V,хьарчо,увия
1069,einwickeln::V,хьарчо,завия
1070,tragen::V,дахьа,нося
1071,schleppen::V,ийзо,влача
1072,ziehen::V,озо,тегля
1073,ziehen::V,озо,дръпна
1074,aufbewahren::V,ӏалашдан,съхраня
1075,werfen::V,кхосса,хвърля
1076,fangen::V,леца,ловя
1077,fangen::V,леца,уловя
1078,packen::V,леца,хвана
1079,verstecken::V,къайладаккха,крия
1080,verstecken::V,къайладаккха,скрия
1081,teilen::V,декъа,разделя
1082,schicken::V,дӏадахьийта,изпращам
1083,bringen::V,дан,донеса
1084,hinzufügen::V,тӏетоха,прибавя
1085,bekommen::V,даккха,сдобия се
1086,erhalten::V,даккха,получа
1087,nehmen::V,схьаэца,взема
1088,wählen::V,харжа,избирам
1089,auswählen::V,харжа,избера
1090,bewahren::V,lалашдан,пазя
1091,behindern::V,новкъарло ян,преча
1092,behindern::V,новкъарло ян,спъвам
1093,verderben::V,талхо,разваля
1094,beschädigen::V,дохо,повредя
1095,zerbrechen::V,дохо,счупя
1096,zerbrechen::V,кагдан,счупя
1097,zerreißen::V,хадо,скъсам
1098,zerstören::V,дохо,разруша
1099,zerstören::V,кагдан,разруша
1100,verbrennen::V,даго,изгоря
1101,geben::V,яла,дам
1102,reichen::V,дӏадала,подам
1103,reichen::V,дӏакховдо,подам
1104,schenken::V,совгӏат дан,подаря
1105,versprechen::V,ваӏда дан,обещая
1106,wünschen::V,лаа,желая
1107,loben::V,хасто,хваля
1108,küssen::V,оба яккха,целувам
1109,wiegen::V,тахка,люлея
1110,zudecken::V,тӏетаса,покрия
1111,wecken::V,самадаккха,събудя
1112,zeigen::V,гайта,покажа
1113,führen::V,дига,водя
1114,führen::V,дига,заведа
1115,lehren::V,ӏамо,уча
1116,unterrichten::V,хьеха,преподавам
1117,aufziehen::V,кхио,отгледам
1118,leiten::V,урхалла дан,ръководя
1119,leiten::V,урхалла дан,управлявам
1120,antreiben::V,сихдан,подкарвам
1121,lassen::V,-йта,накарам
1122,einladen::V,кхайкха,поканя
1123,vereinigen::V,цхьаьнатоха,съединя
1124,besuchen::V,хьажахIотта,посетя
1125,treffen::V,дуьхьалкхета,срещна
1126,sich versammeln::V,гулдан,събера се
1127,spielen::V,ловза,играя
1128,singen::V,лакха,пея
1129,tanzen::V,хелхадала,танцувам
1130,sich trennen::V,къаста,разделя се
1131,verlassen::V,дита,напусна
1132,retten::V,кӏелхьардаккха,спася
1133,bewachen::V,ха дан,охранявам
1134,schützen::V,лардан,запазя
1135,verteidigen::V,лардан,защитя
1136,sich schlagen::V,етта,бия се
1137,schießen::V,детта,стрелям
1138,siegen::V,тола,победя
1139,ärgern::V,оьгӏаздахийта,ядосам
1140,schlagen::V,тоха,бия
1141,schlagen::V,тоха,ударя
1142,treten::V,мийра тоха,ритам
1143,stechen::V,ӏотта,бодна
1144,stechen::V,къовзо,бодна
1145,stoßen::V,татта,бутна
1146,stoßen::V,татта,блъсна
1147,stehlen::V,лачкъо,
1148,stören::V,новкъарло ян,смутя
1149,belästigen::V,сагатдан,отегча
1150,belästigen::V,сагатдан,безпокоя
1151,verbergen::V,къайладаккха,скрия
1152,täuschen::V,ӏexo,измамя
1153,betrügen::V,ледан,измамя
1154,töten::V,ден,убия
1155,töten::V,ден,умъртвя
1156,wohnen::V,даха,живея
1157,arbeiten::V,къахьега,работя
1158,sammeln::V,гулдан,събера
1159,pflücken::V,даха,бера
1160,pflücken::V,даха,откъсна
1161,jagen::V,талла,ловувам
1162,fischen::V,чӏерий леца,ловя риба
1163,fassen::V,лаца,хвана
1164,fassen::V,схьалаца,хвана
1165,hüten::V,лардан,пазя
1166,treiben::V,лахка,карам
1167,anbinden::V,дӏадехка,завържа
1168,füttern::V,хӏума яла,храня
1169,melken::V,оза,доя
1170,gießen::V,хи тоха,полея
1171,reifen::V,хьекъа,узрея
1172,zubereiten::V,кечъян,приготвя
1173,zubereiten::V,кхача бан,приготвя
1174,kochen::V,кхача бан,варя
1175,backen::V,датта,пека
1176,braten::V,кхарза,пържа
1177,umrühren::V,кего,разбъркам
1178,nähen::V,тега,шия
1179,färben::V,басардан,боядисам
1180,reinigen::V,цӏандан,почистя
1181,waschen::V,йила,мия
1182,waschen::V,йила,пера
1183,waschen::V,йитта,мия
1184,waschen::V,йитта,пера
1185,waschen::V,дӏадайа,мия
1186,waschen::V,дӏадайа,пера
1187,abwischen::V,дӏадайа,избърша
1188,spülen::V,хи кхарза,плакна
1189,fegen::V,нуй хьакха,измета
1190,kehren::V,нуй хьакха,мета
1191,baden::V,лийча,къпя се
1192,sich waschen::V,юьхь йила,мия се
1193,ausziehen::V,духар дӏадаккха,съблека
1194,sich anziehen::V,духа,облека се
1195,kämmen::V,ехк хьакха,реша
1196,kämmen::V,ехк хьакха,вчеша
1197,schmücken::V,хаздан,накича
1198,sagen::V,ала,кажа
1199,sprechen::V,баха,говоря
1200,sprechen::V,мотт бийца,говоря
1201,reden::V,къамел дан,говоря
1202,sich unterhalten::V,къамел дан,разговарям
1203,fragen::V,хатта,запитам
1204,bitten::V,деха,моля
1205,erzählen::V,дийца,разкажа
1206,mitteilen::V,хаам бан,съобщя
1207,nennen::V,цӏе яккха,нарека
1208,rufen::V,кхайкха,викам
1209,rufen::V,кхайкха,повикам
1210,prahlen::V,куралла ян,хваля се
1211,prahlen::V,дозалла дан,хваля се
1212,übersetzen::V,гоч дан,преведа
1213,denken::V,ойла ян,мисля
1214,glauben::V,теша,вярвам
1215,bemerken::V,ган,забележа
1216,erkennen::V,довза,позная
1217,begreifen::V,кхета,схвана
1218,verstehen::V,кхета,разбера
1219,lernen::V,деша,уча се
1220,wissen::V,хаа,зная
1221,sich erinnern an::V,дагадан,спомня си за
1222,vergessen::V,дицдала,забравя
1223,messen::V,дуста,меря
1224,zählen::V,дагардан,броя
1225,rechnen::V,лара,сметна
1226,lesen::V,еша,чета
1227,malen::V,сурт дилла,рисувам
1228,zeichnen::V,сурт дилла,рисувам
1229,schreiben::V,яздан,пиша
1230,besitzen::V,доладан,имам
1231,besitzen::V,доладан,притежавам
1232,kaufen::V,эца,купя
1233,kaufen::V,эца,купувам
1234,verkaufen::V,дохка,продам
1235,bezahlen::V,мах бала,заплатя
1236,zahlen::V,мах бала,платя
1237,beherrschen::V,собаре хила,владея
1238,ertragen::V,лан,понеса
1239,ertragen::V,сатоха,понеса
1240,ertragen::V,садетта,понеса
1241,Schwarm::N,,рой
1242,Schwarm::N,,рояк
1243,Schlinge::N,,клуп
1244,Art::N,,вид
1245,Entfernung::N,,разстояние
1246,Griff::N,,ръчка
1247,Griff::N,,дръжка
1248,Figur::N,,фигура
1249,Bogen[Waffe]::N,,лък
1250,so::ADV,,тъй
1251,so::ADV,,така
1252,abnehmen::V,,отслабна
1253,sausen::V,,тичам
1254,wenden::V,,обърна
1255,hacken::V,,сека
1256,stricken::V,,плета
1257,anziehen::V,,облека
