,Concept_ID,ar,mrj
744,plötzlich::ADV,فجأة,трӱк
745,sofort::ADV,حالا,полт
746,sofort::ADV,حالا,тöрöк
747,sofort::ADV,حالا,тӹшӓкок
748,sofort::ADV,فورا,полт
749,sofort::ADV,فورا,тöрöк
750,sofort::ADV,فورا,тӹшӓкок
751,später::ADV,فيما بعد,вара
752,jetzt::ADV,الآن,
753,jetzt::ADV,حاليا,
754,heute::ADV,اليوم,тагачы
755,morgen::ADV,غدا,иргод
756,morgen::ADV,غدا,иргодым
757,bald::ADV,قريبا,чӹнь
758,bald::ADV,قريبا,вӓшке
759,bald::ADV,قريبا,выртышты
760,dann::ADV,ثم,пакыла
761,gestern::ADV,أمس,тенгечӹ
762,gestern::ADV,البارحة,тенгечӹ
763,einst::ADV,قديما,икӓнӓ
764,damals::ADV,حينئذ,тӹнӓм
765,danach::ADV,ثم,пакыла
766,danach::ADV,بعد ذلك,пакыла
767,vorher::ADV,من قبل,перви
768,vorher::ADV,قبل ذلك,перви
769,zuerst::ADV,أولا,андак
770,einmal::ADV,مرة,гӓнӓк
771,einmal::ADV,مرة,гӓнӓ
772,manchmal::ADV,أحيانا,кынамжы
773,oft::ADV,كثيرا,чӹчкӹдӹн
774,immer::ADV,دائما,со
775,immer::ADV,دائما,соок
776,niemals::ADV,لا أبدا,нинам
777,niemals::ADV,لا أبدا,нигынам
778,niemals::ADV,لا أبدا,нигынамат
779,hier::ADV,هنا,тиштӹ
780,hierhin::ADV,إلى هنا,тишкӹ
781,von hier::ADV,من هنا,тишец
782,von hier::ADV,من هنا,тишецӹн
783,dort::ADV,هناك,тӹштӹ
784,dorthin::ADV,إلى هناك,тӹшкӹ
785,dorthin::ADV,إلى هناك,тӹшкӹлӓ
786,geradeaus::ADV,إلى الأمام,вик
787,geradeaus::ADV,إلى الأمام,тура
788,vorwärts::ADV,إلى الأمام,анзыкы
789,rückwärts::ADV,إلى الوراء,мӹнгеш
790,zurück::ADV,عودا,мӹнгеш
791,zurück::ADV,إلى الخلف,мӹнгеш
792,unten::ADV,تحت,ӱлнӹ
793,unten::ADV,تحت,лӹвӓлнӹ
794,unten::ADV,في الأسفل,ӱлнӹ
795,unten::ADV,في الأسفل,лӹвӓлнӹ
796,hinab::ADV,إلى تحت,ӱлӹкӹ
797,hinab::ADV,إلى تحت,лӹвӓкӹ
798,oben::ADV,فوق,вӹлнӹ
799,oben::ADV,في الأعلى,вӹлнӹ
800,hinauf::ADV,إلى فوق,кӱшкӹлӓ
801,hinauf::ADV,إلى فوق,кӱш
802,hinauf::ADV,إلى الأعلى,кӱшкӹлӓ
803,hinauf::ADV,إلى الأعلى,кӱш
804,überall::ADV,في كل مكان,йӹлт
805,überall::ADV,في كل مكان,цилӓ вӓре
806,nicht::ADV,لا,уке
807,nicht::ADV,لم,уке
808,ein wenig::ADV,قليلا,изиш
809,ein wenig::ADV,قليلا,иклаштык
810,kaum::ADV,كاد لا,цылик
811,kaum::ADV,كاد لا,чучок-чучок
812,sehr::ADV,جدا,чоте
813,sehr::ADV,كثيرا,чоте
814,so::ADV,كذا,тенге
815,so::ADV,كذا,тенгелӓ
816,so::ADV,كذلك,тенге
817,so::ADV,كذلك,тенгелӓ
818,noch::ADV,ما زال,мол
819,noch::ADV,ما زال,моло
820,nur::ADV,فقط,веле
821,schon::ADV,قد,уже
822,schon::ADV,قد,ӹнде
823,wieder::ADV,من جديد,уэш
824,wieder::ADV,مرة أخرى,уэш
825,vergebens::ADV,عبثا,зря
826,vergebens::ADV,عبثا,ӹзрӓ
827,vergebens::ADV,عبثا,ӹзӹрӓ
828,vor::PRP,أمام,анзыц
829,vor::PRP,أمام,анзыцын
830,hinter::PRP,خلف,шайылан
831,hinter::PRP,خلف,шайылный
832,hinter::PRP,وراء,шайылан
833,hinter::PRP,وراء,шайылный
834,unter::PRP,تحت,лӹвӓкӹ
835,durch::PRP,عبر,вашт
836,durch::PRP,خلال,вашт
837,neben::PRP,جنب,сага
838,neben::PRP,بجانب,сага
839,zwischen::PRP,بين,лош
840,zwischen::PRP,بين,лошкы
841,wegen::PRP,بسبب,мычыц
842,dies::PRN,هذا,тидӹ
843,dies::PRN,هذا,ти
844,das::PRN,ذلك,тидӹ
845,das::PRN,ذلك,ти
846,alles::PRN,الكل,цилӓ
847,ich::PRN,أنا,мый
848,du::PRN,أنت,тӹнь
849,er::PRN,هو,тӹдӹ
850,wir::PRN,نحن,мӓ
851,ihr::PRN,أنتم,вӓ
852,ihr::PRN,أنتن,вӓ
853,sie::PRN,هم,нӹнӹ
854,sie::PRN,هن,нӹнӹ
855,was::FPRN,ما,ма
856,wer::FPRN,من,кӱ
857,wo::FADV,أين,кышан
858,wo::FADV,أين,кыштакен
859,wohin::FADV,إلى أين,кышкы
860,wie::FADV,كيف,кыце
861,warum::FADV,لماذا,малын
862,wieviel::FNUM,كم,кынар
863,wieviel::FNUM,كم,кынары
864,wieviel::FNUM,كم,кынаркы
865,eins::NUM,واحد,иктӹ
866,eins::NUM,واحد,иктӹт
867,zwei::NUM,اثنين,кок
868,zwei::NUM,اثنين,кокты
869,drei::NUM,ثلاثة,кым
870,drei::NUM,ثلاثة,кымыт
871,vier::NUM,أربعة,нӹл
872,fünf::NUM,خمسة,вӹц
873,sechs::NUM,ستة,куд
874,sechs::NUM,ستة,кудытмозн
875,sieben::NUM,سبعة,шӹм
876,sieben::NUM,سبعة,шӹмӹт
877,acht::NUM,ثمانية,кӓндӓкш
878,acht::NUM,ثمانية,кӓндӓкшӹ
879,neun::NUM,تسعة,ӹндекшшӱдӹ
880,zehn::NUM,عشرة,лу
881,elf::NUM,أحد عشر,луатик
882,elf::NUM,أحد عشر,луатиктӹ
883,zwölf::NUM,اثنا عشر,луаткок
884,zwölf::NUM,اثنا عشر,луаткокты
885,zwanzig::NUM,عشرون,коклы
886,dreißig::NUM,ثلاثون,кымлы
887,vierzig::NUM,أربعون,нӹллӹ
888,fünfzig::NUM,خمسون,вӹцлӹ
889,sechzig::NUM,ستون,кудлу
890,siebzig::NUM,سبعون,шӹмлу
891,achtzig::NUM,ثمانون,кӓндӓкшлу
892,neunzig::NUM,تسعون,ӹндекшлу
893,hundert::NUM,مئة,шӱдӹ
894,tausend::NUM,ألف,тӹжем
895,und::CNJ,و,дöн
896,oder::CNJ,أو,льывы
897,stehen::V,وقف,шалшаг
898,sitzen::V,جلس,шӹнзӓш
899,liegen::V,رقد,киӓш
900,hängen::V,تعلق,кечӓш
901,werden::V,صار,шагалаш
902,werden::V,أصبح,шагалаш
903,passieren::V,حدث,ӹштӓ́лтӓш
904,beginnen::V,ابتدأ,тӹнгӓлӓлтӓш
905,enden::V,انتهى,пӹтӓш
906,wechseln::V,تغير,весемӓш
907,wechseln::V,تغير,весемӓлтӓш
908,aufgehen[Sonne]::V,شرق,авараш
909,untergehen[Sonne]::V,غرب,шӹ́нзӓш
910,scheinen[Sonne]::V,أضاء,сотемдӓрӓш
911,donnern::V,رعد,хӹдӹртӓш
912,wehen::V,هب,ӹфӹлӓш
913,strömen::V,جرى,йогащ
914,fließen::V,سال,йогащ
915,sich drehen::V,دار,пöрдӓш
916,schwanken::V,ترنح,лыпшалташ
917,schwingen::V,ترجح,кӓчӓйӓш
918,fallen::V,سقط,кенвазаш
919,fallen::V,سقط,шынгалташ
920,brennen::V,احترق,йылаш
921,rauchen::V,دخن,шыпшаш
922,regnen::V,أمطر,юраш
923,gefrieren::V,تجمد,гӓш
924,gefrieren::V,تجمد,кӹлмаш
925,tauen::V,ذاب,шылаш
926,schmelzen::V,ذاب,шӹрӓнӓш
927,trocknen::V,نشف,кошкаш
928,sieden::V,غلى,шолаш
929,faulen::V,فسد,шӱӓш
930,verfaulen::V,تعفن,йӓнгӓрӓлтӓш
931,reißen::V,انقطع,кышкедӓлтӓш
932,versinken::V,غرق,ва́лаш
933,vergehen::V,مضى,эртӓш
934,erscheinen::V,لاح,каяш
935,erscheinen::V,ظهر,каяш
936,verschwinden::V,غاب,ямаш
937,sinken::V,هبط,пычаш
938,abnehmen::V,نقص,чӹдемӓш
939,abnehmen::V,نقص,кöтӹргӓш
940,zunehmen::V,ازداد,когоэмӓш
941,steigen::V,صعد,лӱлта́лташ
942,steigen::V,ارتفع,лӱлта́лташ
943,wachsen::V,نما,кушкаш
944,wachsen::V,نبت,кушкаш
945,glänzen::V,لمع,йӹлгӹжӓш
946,funkeln::V,تلألأ,валгалташ
947,lärmen::V,ضج,юкланаш
948,lärmen::V,صخب,юкланаш
949,läuten::V,قرع,цоргаш
950,klingeln::V,دق,цоргаш
951,klirren::V,قعقع,цонгырталгаш
952,brausen::V,عج,ышдымыла́наш
953,rauschen::V,حف,шу́жгаш
954,klingen::V,رن,йо́нгаш
955,bellen::V,نبح,опташ
956,heulen::V,عوى,урмыжаш
957,blasen::V,نفخ,ӹфӹлӓш
958,pfeifen::V,صفر,ши́шкаш
959,schreien::V,صرخ,уташ
960,schreien::V,صرخ,саслаш
961,schreien::V,صرخ,варгынзаш
962,stöhnen::V,أن,ӹнгӹрӓш
963,zittern::V,ارتعش,цӹтӹрӓш
964,leben::V,عاش,ӹлӓш
965,geboren werden::V,ولد,шачаш
966,atmen::V,تنفس,шӱлӓш
967,trinken::V,شرب,йӱӓш
968,essen::V,أكل,качкаш
969,schlucken::V,جرع,нелӓш
970,müde werden::V,تعب,янгылаш
971,einschlafen::V,نام,амален кеӓш
972,schlafen::V,نام,амалаш
973,aufwachen::V,استيقظ,понгыжалташ
974,aufstehen::V,قام,кӹньӹл шагалаш
975,sich erholen::V,استجم,кӓнаш
976,krank werden::V,مرض,церлӓнен вазаш
977,krank sein::V,مرض,церлӓнӓш
978,krank sein::V,مرض,ясланаш
979,krank sein::V,مرض,ясыланаш
980,schmerzen::V,آلم,каршташ
981,husten::V,كح,кахыраш
982,husten::V,سعل,кахыраш
983,genesen::V,نقه,паремӓш
984,genesen::V,نقه,тöрлӓнӓш
985,sterben::V,مات,вазын колаш
986,umkommen::V,هلك,пӹтӓш
987,sich bewegen::V,تحرك,кашташ
988,sich rühren::V,تحرك,тӓрвӓнӓш
989,sich erheben::V,قام,кӹньӹлӓш
990,sich setzen::V,جلس,шӹнзӓш
991,hinfallen::V,وقع,кенвазаш
992,hinfallen::V,وقع,шынгалташ
993,laufen::V,مشى,кашташ
994,schreiten::V,خطا,ашкедӓш
995,spazierengehen::V,تنزه,мадын кашташ
996,eilen::V,عجل,вӓшкӓш
997,sich beeilen::V,استعجل,вӓшкӓш
998,sich beeilen::V,استعجل,талашаш
999,sausen::V,أسرع,хойхаланаш
1000,sausen::V,أسرع,хояш
1001,rennen::V,عدا,кыргыжаш
1002,rennen::V,ركض,кыргыжаш
1003,springen::V,قفز,тӹршештӓш
1004,klettern::V,تسلق,ку́заш
1005,schaukeln::V,تأرجح,лыпшалташ
1006,kriechen::V,دب,авалянаш
1007,kriechen::V,دب,ньыжиклӓш
1008,kriechen::V,زحف,авалянаш
1009,kriechen::V,زحف,ньыжиклӓш
1010,schwimmen::V,سبح,илӓш
1011,tauchen::V,غطس,цымаш
1012,rudern::V,جذف,шуалташ
1013,fahren::V,ركب,кеӓш
1014,fahren::V,سافر,кеӓш
1015,fliegen::V,طار,чонгештӓш
1016,gehen::V,سار,кеӓш
1017,gehen::V,ذهب,кеӓш
1018,weggehen::V,ذهب,кеӓш
1019,weggehen::V,انصرف,кеӓш
1020,abfahren::V,رحل,кеӓш
1021,anhalten::V,توقف,цӓрнӓш
1022,hineingehen::V,دخل,пыраш
1023,eintreten::V,دخل,пыраш
1024,kommen::V,أتى,толаш
1025,kommen::V,جاء,толаш
1026,ankommen::V,وصل,шоаш
1027,zurückkommen::V,عاد,пöртӹлӓш
1028,zurückkommen::V,رجع,пöртӹлӓш
1029,bleiben::V,مكث,кодаш
1030,warten::V,انتظر,вычаш
1031,erwarten::V,ترقب,вычаш
1032,erwarten::V,انتظر,вычаш
1033,suchen::V,بحث,кӹчӓлӓш
1034,finden::V,وجد,моаш
1035,versuchen::V,حاول,путаяш
1036,versuchen::V,حاول,цацаш
1037,vorbereiten::V,أعد,поспейӹктӓш
1038,vorbereiten::V,حضر,поспейӹктӓш
1039,lieben::V,أحب,яраташ
1040,mögen::V,أحب,яраташ
1041,lachen::V,ضحك,ваштылаш
1042,rühren::V,أثر,тӓрвӓтӓш
1043,weinen::V,بكى,мӓгӹрӓш
1044,schimpfen::V,سب,свырседӓлӓш
1045,schimpfen::V,شتم,свырседӓлӓш
1046,sich ärgern::V,زعل,шӹдешкӓш
1047,sich fürchten::V,هاب,лӱдӓш
1048,fürchten::V,خاف,лӱдӓш
1049,fürchten::V,خشي,лӱдӓш
1050,fliehen::V,هرب,кыргыжаш
1051,flüchten::V,فر,кыргыж шӹлӓш
1052,sehen::V,رأى,ужаш
1053,anschauen::V,نظر,анжалаш
1054,ansehen::V,نظر,анжаш
1055,hören::V,سمع,колаш
1056,zuhören::V,أصغى,колышташ
1057,probieren::V,ذاق,тотештӓш
1058,probieren::V,ذاق,подыл анжаш
1059,riechen::V,شم,ӱпшӹнзӓш
1060,riechen::V,استنشق,ӱпшӹнзӓш
1061,fühlen::V,شعر,шижӓш
1062,scheinen::V,ظهر,каяш
1063,zu sehen sein::V,ظهر,каяш
1064,vernehmen::V,سمع,колын колташ
1065,frieren::V,بردان,кӹлмаш
1066,frieren::V,بردان,тӹнгӹргӓш
1067,tun::V,فعل,ӹштӓш
1068,können::V,قدر,кердӓш
1069,können::V,استطاع,кердӓш
1070,wollen::V,شاء,жалаяш
1071,wollen::V,أراد,жалаяш
1072,anfangen::V,بدأ,тӹнгӓлӓш
1073,beenden::V,أنهى,пӹтӓрӓш
1074,aufhören::V,توقف,цӓрнӓш
1075,aufhören::V,انقطع,цӓрнӓш
1076,gelingen::V,نجح,цӓш лиӓш
1077,geraten::V,طلع,лиӓш
1078,öffnen::V,فتح,пачаш
1079,schließen::V,أغلق,чӱчӓш
1080,stellen::V,وضع,шӹндӓш
1081,stellen::V,أقام,шӹндӓш
1082,setzen::V,أجلس,шӹндӓш
1083,legen::V,وضع,опташ
1084,legen::V,وضع,пиштӓш
1085,berühren::V,مس,тӹкӓлӓш
1086,berühren::V,لمس,тӹкӓлӓш
1087,verbinden::V,ربط,пидӓш
1088,verbinden::V,وصل,пидӓш
1089,bedecken::V,غطى,леведӓш
1090,aufhängen::V,علق,сӓкӓш
1091,anzünden::V,أوقد,чӱктӓш
1092,aufheben::V,لقط,кузыкташ
1093,zurücklassen::V,ترك,кодаш
1094,verlieren::V,فقد,ямдаш
1095,fallen lassen::V,أسقط,кенвацтараш
1096,machen::V,فعل,ӹштӓш
1097,herstellen::V,صنع,йӓмдӹлӓш
1098,herstellen::V,أنتج,йӓмдӹлӓш
1099,bauen::V,بنى,ӹштӓш
1100,bauen::V,شيد,ӹштӓш
1101,reparieren::V,صلح,чиняш
1102,reparieren::V,صلح,алалаш
1103,verbessern::V,صحح,яжоэмден шӹндӓш
1104,ändern::V,غير,вашталташ
1105,graben::V,حفر,капаяш
1106,beugen::V,ثنى,лывырташ
1107,beugen::V,ثنى,каклярташ
1108,beugen::V,أحنى,лывырташ
1109,beugen::V,أحنى,каклярташ
1110,biegen::V,لوى,лывырташ
1111,drehen::V,أدار,сӓрӓш
1112,drehen::V,أدار,сӓрӹкӓлӓш
1113,drehen::V,دور,сӓрӓш
1114,drehen::V,دور,сӓрӹкӓлӓш
1115,wenden::V,قلب,сӓрӓлӓш
1116,umdrehen::V,قلب,сӓрӓлӓш
1117,heben::V,رفع,лӱктӓш
1118,hochheben::V,رفع,кузыкташ
1119,ergreifen::V,مسك,хватяш
1120,halten::V,مسك,кычаш
1121,drücken::V,ضغط,темдӓш
1122,schieben::V,حرك,шӹкӓш
1123,kratzen::V,خدش,нӹжӓш
1124,lecken::V,لعق,нылаш
1125,beißen::V,عض,пыралаш
1126,abreißen::V,قلع,кӹрӓш
1127,abreißen::V,قلع,кышкед нӓлӓш
1128,abschneiden::V,قطع,шулаш
1129,abschneiden::V,قطع,лаштыклаш
1130,binden::V,ربط,пидӓш
1131,stecken::V,دس,шыралаш
1132,brechen::V,كسر,тодылаш
1133,brechen::V,كسر,пыдырташ
1134,klopfen::V,طرق,рушткаш
1135,hauen::V,ضرب,шелӹштӓш
1136,kleben::V,ألصق,клейӓш
1137,reiben::V,حك,нӹжӓш
1138,streichen::V,نشر,шӹрӓш
1139,schleifen::V,سن,шымаш
1140,schneiden::V,قطع,пӹчкӓш
1141,rütteln::V,رج,мыльгыкташ
1142,schütteln::V,هز,цӹтӹртӓш
1143,schütteln::V,هز,мыльгыкташ
1144,schwenken::V,لوح,машыяш
1145,schütten::V,صب,опталаш
1146,füllen::V,ملأ,темӓш
1147,einwickeln::V,لف,пӹтӹрӓ́лӓш
1148,tragen::V,حمل,намалаш
1149,schleppen::V,سحب,шӹдӹрӓш
1150,ziehen::V,سحب,шыпшаш
1151,aufbewahren::V,حفظ,перегӓш
1152,werfen::V,رمى,кӹшкӓш
1153,werfen::V,ألقى,кӹшкӓш
1154,fangen::V,التقط,кычаш
1155,packen::V,مسك,хватяш
1156,verstecken::V,خبأ,шӹлтӓш
1157,teilen::V,قسم,пайылаш
1158,schicken::V,بعث,колташ
1159,schicken::V,أرسل,колташ
1160,bringen::V,جلب,кандаш
1161,hinzufügen::V,أضاف,
1162,bekommen::V,حصل,лыкташ
1163,erhalten::V,استلم,получаяш
1164,nehmen::V,أخذ,налаш
1165,wählen::V,اختار,айыраш
1166,auswählen::V,انتقى,айыраш
1167,bewahren::V,حافظ,перегӓш
1168,behindern::V,عاق,мешӓйӓш
1169,verderben::V,أفسد,портяш
1170,beschädigen::V,أضر,шушырташ
1171,zerbrechen::V,كسر,пыдырташ
1172,zerreißen::V,مزق,кӹрӓш
1173,zerstören::V,دمر,шӓлӓтӓш
1174,verbrennen::V,حرق,йылаташ
1175,verbrennen::V,حرق,йылалташ
1176,geben::V,أعطى,пуаш
1177,reichen::V,ناول,пуаш
1178,schenken::V,وهب,подараш
1179,versprechen::V,وعد,сöрӓш
1180,wünschen::V,تمنى,жалаяш
1181,loben::V,مدح,хваляш
1182,küssen::V,قبل,шышшалаш
1183,wiegen::V,هدهد,лӱнгӓлтӓш
1184,zudecken::V,غطى,пиштӓш
1185,wecken::V,أيقظ,понгыжалтараш
1186,zeigen::V,أرى,анжыкташ
1187,führen::V,دل,видӓш
1188,lehren::V,علم,тымдаш
1189,unterrichten::V,علم,тымдаш
1190,aufziehen::V,ربى,кушташ
1191,leiten::V,دل,видӓш
1192,leiten::V,دل,вуйлаташ
1193,leiten::V,دل,вуйлалташ
1194,leiten::V,أدار,видӓш
1195,leiten::V,أدار,вуйлаташ
1196,leiten::V,أدار,вуйлалташ
1197,antreiben::V,حث,талаштараш
1198,lassen::V,حدا,-ыкт
1199,einladen::V,دعا,ӱжӓш
1200,vereinigen::V,وحد,иктештӓш
1201,besuchen::V,زار,толаш
1202,treffen::V,قابل,вӓшлиӓш
1203,treffen::V,قابل,вӓшлиӓлтӓш
1204,sich versammeln::V,اجتمع,цымыргаш
1205,spielen::V,لعب,мадаш
1206,singen::V,غنى,мыраш
1207,tanzen::V,رقص,кушташ
1208,sich trennen::V,افترق,айырлаш
1209,verlassen::V,ترك,шуаш
1210,retten::V,نجى,ытараш
1211,retten::V,أنقذ,ытараш
1212,bewachen::V,حرس,оролаш
1213,schützen::V,حمى,перегӓш
1214,verteidigen::V,دافع,перегӓш
1215,sich schlagen::V,تضارب,шидӓлӓш
1216,sich schlagen::V,تضارب,шиэдӓлӓш
1217,schießen::V,أطلق,лӱӓш
1218,siegen::V,انتصر,сӹнгӓш
1219,ärgern::V,أزعل,шӹдештӓрӓш
1220,schlagen::V,ضرب,пӓрен колташ
1221,schlagen::V,ضرب,хӹрӹктен колташ
1222,treten::V,رفس,чымаш
1223,stechen::V,شك,пышкылаш
1224,stoßen::V,دفع,шыркедӓш
1225,stehlen::V,سرق,шолышт толаш
1226,stören::V,ضايق,ӓрештӹлӓш
1227,belästigen::V,أزعج,кӓньӹсӹрлӓндӓрӓш
1228,belästigen::V,أزعج,шытырланыкташ
1229,verbergen::V,كتم,шӹлтӓш
1230,täuschen::V,خدع,алталаш
1231,täuschen::V,خدع,аталаш
1232,betrügen::V,غش,мошеньӹчӓйӓш
1233,töten::V,قتل,пуштын шуаш
1234,wohnen::V,سكن,ӹлӓш
1235,arbeiten::V,عمل,пӓшӓлӓш
1236,arbeiten::V,عمل,ровотаяш
1237,arbeiten::V,اشتغل,пӓшӓлӓш
1238,arbeiten::V,اشتغل,ровотаяш
1239,sammeln::V,جمع,погаш
1240,pflücken::V,جنى,кӹрӓш
1241,pflücken::V,قطف,кӹрӓш
1242,jagen::V,صاد,охотничӓйӓш
1243,fischen::V,اصطاد,кол кычаш
1244,fassen::V,قبض,кычаш
1245,hüten::V,رعى,кӹтӓш
1246,treiben::V,ساق,шуруяш
1247,anbinden::V,ربط,ялшташ
1248,anbinden::V,ربط,ялышташ
1249,füttern::V,علف,пукшаш
1250,melken::V,حلب,шыпшылаш
1251,hacken::V,فرم,роаш
1252,gießen::V,سقى,шӓвӓш
1253,reifen::V,نضج,кӱӓш
1254,reifen::V,نضج,поспейӓш
1255,zubereiten::V,حضر,йӓмдӹлӓш
1256,kochen::V,طبخ,шолташ
1257,backen::V,خبز,кӱктӓш
1258,braten::V,قلى,жӓрӓш
1259,braten::V,حمر,жӓрӓш
1260,umrühren::V,قلب,намалаш
1261,stricken::V,حاك,пидӓш
1262,nähen::V,خاط,ыргаш
1263,färben::V,صبغ,пидӓш
1264,färben::V,لون,пидӓш
1265,reinigen::V,نظف,чиӓлтӓш
1266,waschen::V,غسل,мышкаш
1267,abwischen::V,مسح,ӹштӓш
1268,spülen::V,شطف,шӱӓлтӓш
1269,fegen::V,كنس,ӹштӓш
1270,kehren::V,كنس,ӹштӓш
1271,baden::V,استحم,нӱштӹлӓш
1272,sich waschen::V,اغتسل,мышкылташ
1273,ausziehen::V,خلع,кыдашаш
1274,anziehen::V,لبس,чиӓш
1275,sich anziehen::V,اكتسى,чиӓш
1276,kämmen::V,مشط,шерӓш
1277,schmücken::V,زين,цеверемдӓш
1278,sagen::V,قال,манаш
1279,sagen::V,قال,келесӓш
1280,sprechen::V,تكلم,манаш
1281,reden::V,تكلم,шайышташ
1282,sich unterhalten::V,تحادث,хытыраш
1283,sich unterhalten::V,تحادث,хытыргаш
1284,fragen::V,سأل,ядаш
1285,bitten::V,رجا,ядаш
1286,erzählen::V,حكي,келесӓш
1287,mitteilen::V,بلغ,попаш
1288,mitteilen::V,بلغ,увертӓш
1289,mitteilen::V,بلغ,увертӓрӓш
1290,nennen::V,سمى,лӹмдӓш
1291,rufen::V,نادى,ӱжӓш
1292,prahlen::V,فشر,хайзаш
1293,prahlen::V,فشر,шаргаланаш
1294,prahlen::V,تفاخر,хайзаш
1295,prahlen::V,تفاخر,шаргаланаш
1296,übersetzen::V,ترجم,вашташ
1297,denken::V,فكر,машанаш
1298,glauben::V,اعتقد,ӹнянӓш
1299,bemerken::V,لاحظ,цаклаш
1300,erkennen::V,عرف,пӓлӓш
1301,begreifen::V,فهم,ынгылаш
1302,begreifen::V,أدرك,ынгылаш
1303,verstehen::V,فهم,ынгылаш
1304,lernen::V,درس,тыменяш
1305,wissen::V,علم,пӓлӓш
1306,sich erinnern an::V,تذكر,ышештӓрӓш
1307,vergessen::V,نسي,монден кодаш
1308,messen::V,قاس,висӓш
1309,zählen::V,عد,шотаяш
1310,zählen::V,أحصى,шотаяш
1311,rechnen::V,حسب,шотаяш
1312,lesen::V,قرأ,лыдаш
1313,malen::V,صور,рисуяш
1314,zeichnen::V,رسم,ыдырка́лаш
1315,schreiben::V,كتب,вазаш
1316,besitzen::V,حاز,кы́чаш
1317,besitzen::V,ملك,кы́чаш
1318,kaufen::V,اشترى,нӓлӓш
1319,verkaufen::V,باع,выжалаш
1320,bezahlen::V,دفع,тӱлӓш
1321,zahlen::V,سدد,тӱлӓш
1322,beherrschen::V,حكم,кы́чаш
1323,ertragen::V,أطاق,цӹтӓш
1324,ertragen::V,تحمل,цӹтӓш
