,Concept_ID,lv,cv
705,Entfernung::N,atstatums,хушӑ
706,Gegend::N,му-ва,вырӑн
707,Gegend::N,apvidus,вырӑн
708,Gegend::N,apgabals,вырӑн
709,Platz::N,ылдӧс,хутлӑх
710,Platz::N,йир,хутлӑх
711,Platz::N,гӧгӧртас,хутлӑх
712,Platz::N,vieta,хутлӑх
713,Ort::N,ин,вырӑн
714,Ort::N,места,вырӑн
715,Ort::N,vieta,вырӑн
716,Seite::N,бок,ен
717,Seite::N,бок,аяк
718,Seite::N,бок,айӑк
719,Seite::N,ӧтарладор,ен
720,Seite::N,ӧтарладор,аяк
721,Seite::N,ӧтарладор,айӑк
722,Seite::N,sāns,ен
723,Seite::N,sāns,аяк
724,Seite::N,sāns,айӑк
725,Mitte::N,шӧр,варӑ
726,Mitte::N,vidus,варӑ
727,Gegenstand::N,кӧлуй,япала
728,Gegenstand::N,priekšmets,япала
729,Sache::N,добра,япала
730,Sache::N,lieta,япала
731,Rand::N,дор,вӗҫ
732,Rand::N,дор,хӗрӗ
733,Rand::N,дор,хӗрри
734,Rand::N,mala,вӗҫ
735,Rand::N,mala,хӗрӗ
736,Rand::N,mala,хӗрри
737,Rand::N,apmale,вӗҫ
738,Rand::N,apmale,хӗрӗ
739,Rand::N,apmale,хӗрри
740,Kante::N,дор,хайкача
741,Kante::N,дор,хысак
742,Kante::N,šķautne,хайкача
743,Kante::N,šķautne,хысак
744,Ecke::N,пельӧс,кӗтес
745,Ecke::N,kakts,кӗтес
746,Ecke::N,stūris,кӗтес
747,Spitze::N,йыв,вӗҫ
748,Spitze::N,smaile,вӗҫ
749,Spitze::N,galotne,вӗҫ
750,Ende::N,пом,вӗҫ
751,Ende::N,gals,вӗҫ
752,Ende::N,uzgalis,вӗҫ
753,Loch::N,розь,шӑтӑк
754,Loch::N,caurums,шӑтӑк
755,Winkel::N,пельӧс,кӗтес
756,Winkel::N,leņķis,кӗтес
757,Muster::N,сер,эреш
758,Muster::N,piemērs,эреш
759,Größe::N,ыджда,пысӑкӑш
760,Größe::N,lielums,пысӑкӑш
761,Länge::N,кузьта,вӑрӑмӑш
762,Länge::N,garums,вӑрӑмӑш
763,Höhe::N,джуджда,ҫӳллӗш
764,Höhe::N,augstums,ҫӳллӗш
765,Gewicht::N,сьӧкта,виҫе
766,Gewicht::N,сьӧкта,йывӑрӑш
767,Gewicht::N,сьӧкталун,виҫе
768,Gewicht::N,сьӧкталун,йывӑрӑш
769,Gewicht::N,svars,виҫе
770,Gewicht::N,svars,йывӑрӑш
771,Gewicht::N,smagums,виҫе
772,Gewicht::N,smagums,йывӑрӑш
773,Menge::N,лун,йыш
774,Menge::N,числӧ,йыш
775,Menge::N,masa,йыш
776,Menge::N,daudzums,йыш
777,Haufen::N,чукӧр,купа
778,Haufen::N,čupa,купа
779,Haufen::N,grēda,купа
780,Haufen::N,kaudze,купа
781,Reihe::N,рад,рет
782,Reihe::N,rinda,рет
783,Reihe::N,virkne,рет
784,Boot::N,пыж,кимӗ
785,Boot::N,laiva,кимӗ
786,Ruder::N,пелыс,кӗсмен
787,Ruder::N,ӧпаснӧй,кӗсмен
788,Ruder::N,airis,кӗсмен
789,Ruder::N,irklis,кӗсмен
790,Schlitten::N,дадь,ҫуна
791,Schlitten::N,ragavas,ҫуна
792,Ski::N,лызь,йӗлтӗр
793,Ski::N,slēpe,йӗлтӗр
794,Lagerfeuer::N,бипур,вут
795,Lagerfeuer::N,бипур,кӑвайт
796,Lagerfeuer::N,ugunskurs,вут
797,Lagerfeuer::N,ugunskurs,кӑвайт
798,Last::N,сьӧкыдтор,сулмаклӑх
799,Last::N,сьӧкыдтор,йывӑр япала
800,Last::N,krava,сулмаклӑх
801,Last::N,krava,йывӑр япала
802,Gang::N,мунӧм,куҫӑм
803,Gang::N,ветлӧм,куҫӑм
804,Gang::N,eja,куҫӑм
805,Gang::N,gājums,куҫӑм
806,Schritt::N,воськов,утӑм
807,Schritt::N,воськов,пусӑм
808,Schritt::N,воськовтӧм,утӑм
809,Schritt::N,воськовтӧм,пусӑм
810,Schritt::N,solis,утӑм
811,Schritt::N,solis,пусӑм
812,Norden::N,войвыв,ҫурҫӗр
813,Norden::N,ziemeļi,ҫурҫӗр
814,Süden::N,лунвыв,кӑнтӑр
815,Süden::N,dienvidi,кӑнтӑр
816,Westen::N,рытыв,анӑҫ
817,Westen::N,рытыв,хӗвел анӑҫ
818,Westen::N,rietumi,анӑҫ
819,Westen::N,rietumi,хӗвел анӑҫ
820,Osten::N,асыв,хӗвел тухӑҫ
821,Osten::N,austrumi,хӗвел тухӑҫ
822,Holz::N,пу,йывӑҫ
823,Holz::N,koks,йывӑҫ
824,Holz::N,koksne,йывӑҫ
825,Brett::N,пӧв,хӑма
826,Brett::N,dēlis,хӑма
827,Platte::N,плита,плита
828,Platte::N,plate,плита
829,Platte::N,plāksne,плита
830,Stütze::N,пыкӧд,ура
831,Stütze::N,мыджӧд,ура
832,Stütze::N,balsts,ура
833,Stütze::N,atspaids,ура
834,Stange::N,потш,шерте
835,Stange::N,maikste,шерте
836,Stock::N,бедь,патак
837,Stock::N,boze,патак
838,Stock::N,spieķis,патак
839,Stab::N,зир,шӑчӑ
840,Stab::N,zizlis,шӑчӑ
841,Rohr::N,труба,пӑрӑх
842,Rohr::N,caurule,пӑрӑх
843,Haus::N,керка,ҫурт
844,Haus::N,māja,ҫурт
845,Heim::N,горт,кил
846,Heim::N,mājas,кил
847,Ofen::N,пач,кӑмака
848,Ofen::N,krāsns,кӑмака
849,Fußboden::N,джодж,урай
850,Fußboden::N,grīda,урай
851,Tisch::N,пызан,сӗтел
852,Tisch::N,galds,сӗтел
853,Stuhl::N,улӧс,пукан
854,Stuhl::N,krēsls,пукан
855,Wiege::N,зыбка,сӑпка
856,Wiege::N,šūpulis,сӑпка
857,Bett::N,вольпась,кравать
858,Bett::N,gulta,кравать
859,Regal::N,джадж,ҫӳлӗк
860,Regal::N,джадж,сентре
861,Regal::N,plaukts,ҫӳлӗк
862,Regal::N,plaukts,сентре
863,Kiste::N,куд,ещӗк
864,Kiste::N,куд,сунтӑх
865,Kiste::N,ящик,ещӗк
866,Kiste::N,ящик,сунтӑх
867,Kiste::N,kaste,ещӗк
868,Kiste::N,kaste,сунтӑх
869,Kiste::N,šķirsts,ещӗк
870,Kiste::N,šķirsts,сунтӑх
871,Fenster::N,ӧшинь,чӳрече
872,Fenster::N,logs,чӳрече
873,Tür::N,ӧдзӧс,алӑк
874,Tür::N,durvis,алӑк
875,Tor::N,дзиръя,хапха
876,Tor::N,vārti,хапха
877,Zaun::N,потшӧс,хӳме
878,Zaun::N,žogs,хӳме
879,Dach::N,вевт,тӑрӑ
880,Dach::N,jumts,тӑрӑ
881,Leiter::N,пос,пусма
882,Leiter::N,kāpnes,пусма
883,Leiter::N,redeles,пусма
884,Besen::N,рос,шӑпӑр
885,Besen::N,slota,шӑпӑр
886,Spaten::N,зыр,кӗреҫе
887,Spaten::N,lāpsta,кӗреҫе
888,Schaufel::N,тэльӧб,кӗреҫе
889,Schaufel::N,liekšķere,кӗреҫе
890,Gabel::N,вилки,вилка
891,Gabel::N,dakšiņa,вилка
892,Löffel::N,пань,кашӑк
893,Löffel::N,karote,кашӑк
894,Messer::N,пурт,ҫӗҫӗ
895,Messer::N,nazis,ҫӗҫӗ
896,Nagel::N,тув,пӑта
897,Nagel::N,кӧрт тув,пӑта
898,Nagel::N,nagla,пӑта
899,Netz::N,тыв,тетел
900,Netz::N,tīkls,тетел
901,Haken::N,крук,йӑрхах
902,Haken::N,крук,ҫекӗл
903,Haken::N,āķis,йӑрхах
904,Haken::N,āķis,ҫекӗл
905,Haken::N,kāsis,йӑрхах
906,Haken::N,kāsis,ҫекӗл
907,Haken::N,krampis,йӑрхах
908,Haken::N,krampis,ҫекӗл
909,Griff::N,нуд,хӑлӑп
910,Griff::N,kāts,хӑлӑп
911,Griff::N,rokturis,хӑлӑп
912,Schloss::N,томан,ҫӑра
913,Schloss::N,aizslēgs,ҫӑра
914,Bild::N,серпас,сӑн
915,Bild::N,серпас,сӑнлӑх
916,Bild::N,серпас,картина
917,Bild::N,glezna,сӑн
918,Bild::N,glezna,сӑнлӑх
919,Bild::N,glezna,картина
920,Figur::N,пертас,кӗлетке
921,Figur::N,вежньӧг,кӗлетке
922,Figur::N,figūra,кӗлетке
923,Puppe::N,акань,пукане
924,Puppe::N,lelle,пукане
925,Beutel::N,мешӧк,михӗ
926,Beutel::N,kule,михӗ
927,Beutel::N,maisiņš,михӗ
928,Bündel::N,кӧртӧд,ҫыхӑ
929,Bündel::N,кӧртӧд,тӗрке
930,Bündel::N,sainis,ҫыхӑ
931,Bündel::N,sainis,тӗрке
932,Tasche::N,сумка,сумка
933,Tasche::N,soma,сумка
934,Eimer::N,ведра,витре
935,Eimer::N,spainis,витре
936,Deckel::N,пӧдан,хупӑ
937,Deckel::N,тупкӧд,хупӑ
938,Deckel::N,vāks,хупӑ
939,Geschirr::N,дозмук,савӑт-сапа
940,Geschirr::N,тасьті-пань,савӑт-сапа
941,Geschirr::N,trauki,савӑт-сапа
942,Sack::N,мешӧк,михӗ
943,Sack::N,maiss,михӗ
944,Tasse::N,бекар,курка
945,Tasse::N,тасьті,курка
946,Tasse::N,tase,курка
947,Topf::N,гырнич,кастрюль
948,Topf::N,pods,кастрюль
949,Kessel::N,пӧрт,хуран
950,Kessel::N,katls,хуран
951,Essen::N,сёйӧм,апат
952,Essen::N,ēdiens,апат
953,Nahrung::N,сёян,апат-ҫимӗс
954,Nahrung::N,barība,апат-ҫимӗс
955,Speise::N,сёян,апат
956,Speise::N,сёян,ҫимӗҫ
957,Speise::N,сёянтор,апат
958,Speise::N,сёянтор,ҫимӗҫ
959,Speise::N,ēdiens,апат
960,Speise::N,ēdiens,ҫимӗҫ
961,Fleisch::N,яй,аш
962,Fleisch::N,яй,какай
963,Fleisch::N,gaļa,аш
964,Fleisch::N,gaļa,какай
965,Getreide::N,нянь,тырӑ
966,Getreide::N,labība,тырӑ
967,Brei::N,рок,пӑтӑ
968,Brei::N,putra,пӑтӑ
969,Brei::N,biezenis,пӑтӑ
970,Brot::N,нянь,ҫӑкӑр
971,Brot::N,maize,ҫӑкӑр
972,Scheibe::N,шӧрӧм,чӗлӗ
973,Scheibe::N,шӧрӧм,касӑк
974,Scheibe::N,чӧлан,чӗлӗ
975,Scheibe::N,чӧлан,касӑк
976,Scheibe::N,šķēle,чӗлӗ
977,Scheibe::N,šķēle,касӑк
978,Scheibe::N,rieciens,чӗлӗ
979,Scheibe::N,rieciens,касӑк
980,Fett::N,гос,ҫу
981,Fett::N,тшог,ҫу
982,Fett::N,tauki,ҫу
983,Butter::N,вый,ҫу
984,Butter::N,sviests,ҫу
985,Öl::N,вый,ҫу
986,Öl::N,eļļa,ҫу
987,Salz::N,сов,тӑвар
988,Salz::N,sāls,тӑвар
989,Suppe::N,шыд,яшка
990,Suppe::N,zupa,яшка
991,Honig::N,ма,пыл
992,Honig::N,medus,пыл
993,Milch::N,йӧв,сӗт
994,Milch::N,piens,сӗт
995,Tee::N,чай,чей
996,Tee::N,tēja,чей
997,Leder::N,ку,сӑран
998,Leder::N,āda,сӑран
999,Wolle::N,вурун,ҫӑм
1000,Wolle::N,vilna,ҫӑм
1001,Stoff::N,дӧра,тӗртӗм
1002,Stoff::N,drāna,тӗртӗм
1003,Stoff::N,audums,тӗртӗм
1004,Nadel::N,ем,йӗп
1005,Nadel::N,adata,йӗп
1006,Faden::N,сунис,ҫип
1007,Faden::N,diegs,ҫип
1008,Faden::N,pavediens,ҫип
1009,Knopf::N,кизь,тӳме
1010,Knopf::N,poga,тӳме
1011,Knoten::N,гӧрӧд,йӑлӑ
1012,Knoten::N,mezgls,йӑлӑ
1013,Farbe::N,краска,сӑрӑ
1014,Farbe::N,вап,сӑрӑ
1015,Farbe::N,krāsa,сӑрӑ
1016,Kleidung::N,паськӧм,тум
1017,Kleidung::N,паськӧм,ҫипуҫ
1018,Kleidung::N,паськӧм,тум-тир
1019,Kleidung::N,tērps,тум
1020,Kleidung::N,tērps,ҫипуҫ
1021,Kleidung::N,tērps,тум-тир
1022,Kleidung::N,drēbes,тум
1023,Kleidung::N,drēbes,ҫипуҫ
1024,Kleidung::N,drēbes,тум-тир
1025,Hemd::N,дӧрӧм,кӗпе
1026,Hemd::N,krekls,кӗпе
1027,Kragen::N,воротник,ҫуха
1028,Kragen::N,apkakle,ҫуха
1029,Ärmel::N,сос,ҫанӑ
1030,Ärmel::N,piedurkne,ҫанӑ
1031,Hose::N,гач,шӑлавар
1032,Hose::N,bikses,шӑлавар
1033,Gürtel::N,вӧнь,пиҫиххи
1034,Gürtel::N,josta,пиҫиххи
1035,Mütze::N,шапка,ҫӗлӗк
1036,Mütze::N,cepure,ҫӗлӗк
1037,Schuh::N,башмак,пушмак
1038,Schuh::N,башмак,ботинок
1039,Schuh::N,ботинки,пушмак
1040,Schuh::N,ботинки,ботинок
1041,Schuh::N,kurpe,пушмак
1042,Schuh::N,kurpe,ботинок
1043,Stiefel::N,сапӧг,атӑ
1044,Stiefel::N,zābaks,атӑ
1045,Ring::N,кытш,ҫӗрӗ
1046,Ring::N,gredzens,ҫӗрӗ
1047,Band::N,лента,хаю
1048,Band::N,лента,йӗсме
1049,Band::N,вундас,хаю
1050,Band::N,вундас,йӗсме
1051,Band::N,lente,хаю
1052,Band::N,lente,йӗсме
1053,Kamm::N,сынан,тура
1054,Kamm::N,ķemme,тура
1055,Spiegel::N,рӧмпӧштан,тӗкӗр
1056,Spiegel::N,рӧмпӧштан,куҫ кӗски
1057,Spiegel::N,spogulis,тӗкӗр
1058,Spiegel::N,spogulis,куҫ кӗски
1059,Riemen::N,тасма,чӗн
1060,Riemen::N,siksna,чӗн
1061,Schnur::N,гез,кантра
1062,Schnur::N,aukla,кантра
1063,Leine::N,юргез,касмӑк
1064,Leine::N,saite,касмӑк
1065,Decke::N,эшкын,утиял
1066,Decke::N,шебрас,утиял
1067,Decke::N,sega,утиял
1068,Kissen::N,юрлӧс,ҫытар
1069,Kissen::N,юрлӧс,минтер
1070,Kissen::N,spilvens,ҫытар
1071,Kissen::N,spilvens,минтер
1072,Tuch::N,чышъян,тутӑр
1073,Tuch::N,vadmala,тутӑр
1074,Handtuch::N,ки чышкӧд,ал шӑлли
1075,Handtuch::N,кизьчышъян,ал шӑлли
1076,Handtuch::N,dvielis,ал шӑлли
1077,Kraft::N,этш,вӑй
1078,Kraft::N,этш,хӑват
1079,Kraft::N,эбӧс,вӑй
1080,Kraft::N,эбӧс,хӑват
1081,Kraft::N,spēks,вӑй
1082,Kraft::N,spēks,хӑват
1083,Stärke::N,ёнлун,хал
1084,Stärke::N,ёнлун,хӑват
1085,Stärke::N,чорыдлун,хал
1086,Stärke::N,чорыдлун,хӑват
1087,Stärke::N,stiprums,хал
1088,Stärke::N,stiprums,хӑват
1089,Gesundheit::N,дзоньвидзалун,хал
1090,Gesundheit::N,дзоньвидзалун,сывлӑх
1091,Gesundheit::N,veselība,хал
1092,Gesundheit::N,veselība,сывлӑх
1093,Krankheit::N,висьӧм,чир
1094,Krankheit::N,slimība,чир
1095,Schmerz::N,висьӧм,ырату
1096,Schmerz::N,sāpes,ырату
1097,Wunde::N,дой,суран
1098,Wunde::N,brūce,суран
1099,Wunde::N,jēlums,суран
1100,Fieber::N,жар,сив чир
1101,Fieber::N,drudzis,сив чир
1102,Fieber::N,karstums,сив чир
1103,Arznei::N,лекарство,эмел
1104,Arznei::N,зелля,эмел
1105,Arznei::N,zāles,эмел
1106,Arznei::N,medikaments,эмел
1107,Brücke::N,пос,кӗпер
1108,Brücke::N,tilts,кӗпер
1109,Brunnen::N,юкмӧс,ҫӑл
1110,Brunnen::N,юкмӧс,пусӑ
1111,Brunnen::N,aka,ҫӑл
1112,Brunnen::N,aka,пусӑ
1113,Weide::N,пӧскӧтина,ҫаран
1114,Weide::N,ganības,ҫаран
1115,Pfad::N,туй,йӗр
1116,Pfad::N,туй,сукмак
1117,Pfad::N,кыснан,йӗр
1118,Pfad::N,кыснан,сукмак
1119,Pfad::N,taka,йӗр
1120,Pfad::N,taka,сукмак
1121,Weg::N,туй,ҫул
1122,Weg::N,туй,ҫул-йӗр
1123,Weg::N,ceļš,ҫул
1124,Weg::N,ceļš,ҫул-йӗр
1125,Straße::N,туй,ҫӳрев
1126,Straße::N,туй,ҫул ҫӳрени
1127,Straße::N,iela,ҫӳрев
1128,Straße::N,iela,ҫул ҫӳрени
1129,Dorf::N,сикт,ял
1130,Dorf::N,ciems,ял
1131,Stadt::N,кар,хула
1132,Stadt::N,pilsēta,хула
1133,Brief::N,письмӧ,ҫыру
1134,Brief::N,vēstule,ҫыру
1135,Buch::N,небӧг,кӗнеке
1136,Buch::N,grāmata,кӗнеке
1137,Buchstabe::N,шыпас,сас палли
1138,Buchstabe::N,burts,сас палли
1139,Zeitung::N,газет,хаҫат
1140,Zeitung::N,avīze,хаҫат
1141,Zeitung::N,laikraksts,хаҫат
1142,Leben::N,лов,пурнӑҫ
1143,Leben::N,олӧм,пурнӑҫ
1144,Leben::N,dzīve,пурнӑҫ
1145,Tod::N,кулӧм,вилӗм
1146,Tod::N,nāve,вилӗм
1147,Grab::N,гу,масар шӑтӑкӗ
1148,Grab::N,kaps,масар шӑтӑкӗ
1149,Kirche::N,вичко,чиркӳ
1150,Kirche::N,baznīca,чиркӳ
1151,Sünde::N,мыж,ҫылӑх
1152,Sünde::N,grēks,ҫылӑх
1153,Gott::N,ен,турӑ
1154,Gott::N,dievs,турӑ
1155,Arbeiter::N,уджалысь,рабочи
1156,Arbeiter::N,strādnieks,рабочи
1157,Chef::N,юралысь,пуҫлӑх
1158,Chef::N,веськӧдлысь,пуҫлӑх
1159,Chef::N,šefs,пуҫлӑх
1160,Chef::N,vadītajs,пуҫлӑх
1161,Chef::N,priekšnieks,пуҫлӑх
1162,Meister::N,вӧчысь,ӑста
1163,Meister::N,вӧчысь,мастер
1164,Meister::N,meistars,ӑста
1165,Meister::N,meistars,мастер
1166,Arzt::N,врач,врач
1167,Arzt::N,врач,тухтӑр
1168,Arzt::N,бурдӧдысь,врач
1169,Arzt::N,бурдӧдысь,тухтӑр
1170,Arzt::N,ārsts,врач
1171,Arzt::N,ārsts,тухтӑр
1172,Lehrer::N,велӧдысь,учитель
1173,Lehrer::N,велӧдысь,вӗрентекен
1174,Lehrer::N,skolotājs,учитель
1175,Lehrer::N,skolotājs,вӗрентекен
1176,Geld::N,сьӧм,укҫа
1177,Geld::N,nauda,укҫа
1178,Geschäft::N,удж,бизнес
1179,Geschäft::N,bizness,бизнес
1180,Geschäft::N,darījums,бизнес
1181,Laden::N,вузасянін,магазин
1182,Laden::N,bode,магазин
1183,Laden::N,veikals,магазин
1184,Preis::N,дон,хак
1185,Preis::N,cena,хак
1186,Ware::N,тӧвар,тавар
1187,Ware::N,prece,тавар
1188,Nutzen::N,воӧм,пайта
1189,Nutzen::N,выгӧда,пайта
1190,Nutzen::N,labums,пайта
1191,Reichtum::N,озырлун,мул
1192,Reichtum::N,bagātība,мул
1193,Welt::N,енкӧла,тӗнче
1194,Welt::N,pasaule,тӗнче
1195,Land::N,му,ҫӗр-шыв
1196,Land::N,zeme,ҫӗр-шыв
1197,Staat::N,канму,патшàлӑх
1198,Staat::N,государство,патшàлӑх
1199,Staat::N,valsts,патшàлӑх
1200,König::N,кан,король
1201,König::N,ķēniņš,король
1202,König::N,karalis,король
1203,Macht::N,каналӧм,власть
1204,Macht::N,vara,власть
1205,Grenze::N,су,чикӗ
1206,Grenze::N,суйӧр,чикӗ
1207,Grenze::N,robeža,чикӗ
1208,Krieg::N,ожман,вӑрҫӑ
1209,Krieg::N,karš,вӑрҫӑ
1210,Feind::N,враг,тӑшман
1211,Feind::N,вӧрӧг,тӑшман
1212,Feind::N,ienaidnieks,тӑшман
1213,Gewalt::N,мырдöналöм,ирӗксӗрлӳ
1214,Gewalt::N,vara,ирӗксӗрлӳ
1215,Gewalt::N,vardarbība,ирӗксӗрлӳ
1216,Kampf::N,вермасьӧм,кӗрешӳ
1217,Kampf::N,cīņa,кӗрешӳ
1218,Bogen[Waffe]::N,ньӧввуж,ухӑ
1219,Bogen[Waffe]::N,loks,ухӑ
1220,Pfeil::N,ньӧв,ҫӗмрен
1221,Pfeil::N,ньӧв,ухӑ йӗппи
1222,Pfeil::N,bulta,ҫӗмрен
1223,Pfeil::N,bulta,ухӑ йӗппи
1224,Gewehr::N,пишшаль,пӑшал
1225,Gewehr::N,šautene,пӑшал
1226,Fehler::N,сорсьӧм,йӑнӑш
1227,Fehler::N,дзугсьӧм,йӑнӑш
1228,Fehler::N,kļūda,йӑнӑш
1229,Lüge::N,пӧръясьӧм,суя
1230,Lüge::N,пӧръясьӧм,ултав
1231,Lüge::N,ылӧдлӧм,суя
1232,Lüge::N,ылӧдлӧм,ултав
1233,Lüge::N,meli,суя
1234,Lüge::N,meli,ултав
1235,Schaden::N,лёк,сиен
1236,Schaden::N,изъян,сиен
1237,Schaden::N,пакӧсьт,сиен
1238,Schaden::N,bojājums,сиен
1239,Schaden::N,kaitējums,сиен
1240,Unglück::N,шог,шар
1241,Unglück::N,шог,инкек
1242,Unglück::N,kļūme,шар
1243,Unglück::N,kļūme,инкек
1244,Unglück::N,klizma,шар
1245,Unglück::N,klizma,инкек
1246,Unglück::N,nelaime,шар
1247,Unglück::N,nelaime,инкек
1248,Schuld::N,мыж,айӑп
1249,Schuld::N,vaina,айӑп
1250,Alter::N,арлыд,ҫул шучӗ
1251,Alter::N,vecums,ҫул шучӗ
1252,Schluss::N,пом,пӗтни
1253,Schluss::N,пом,пӗтмӗш
1254,Schluss::N,beigas,пӗтни
1255,Schluss::N,beigas,пӗтмӗш
1256,Zeit::N,кад,вӑхӑт
1257,Zeit::N,laiks,вӑхӑт
1258,Tag::N,лун,кун
1259,Tag::N,diena,кун
1260,Morgen::N,асыв,ир
1261,Morgen::N,rīts,ир
1262,Mittag::N,лун шӧр,кӑнтӑрла
1263,Mittag::N,pusdiena,кӑнтӑрла
1264,Abend::N,рыт,каҫ
1265,Abend::N,vakars,каҫ
1266,Nacht::N,вой,каҫ
1267,Nacht::N,nakts,каҫ
1268,Woche::N,вежон,эрне
1269,Woche::N,nedēļa,эрне
1270,Monat::N,тӧлысь,уйӑх
1271,Monat::N,mēnesis,уйӑх
1272,Jahr::N,во,ҫулталӑк
1273,Jahr::N,gads,ҫулталӑк
1274,Frühling::N,тулыс,ҫур
1275,Frühling::N,тулыс,ҫуркунне
1276,Frühling::N,pavasaris,ҫур
1277,Frühling::N,pavasaris,ҫуркунне
1278,Sommer::N,гожӧм,ҫу
1279,Sommer::N,гожӧм,ҫулла
1280,Sommer::N,vasara,ҫу
1281,Sommer::N,vasara,ҫулла
1282,Herbst::N,ар,кӗр
1283,Herbst::N,ар,кӗркунне
1284,Herbst::N,rudens,кӗр
1285,Herbst::N,rudens,кӗркунне
1286,Winter::N,тӧв,хӗл
1287,Winter::N,тӧв,хӗлле
1288,Winter::N,ziema,хӗл
1289,Winter::N,ziema,хӗлле
1290,Januar::N,тӧв шӧр,январь
1291,Januar::N,janvāris,январь
1292,Februar::N,урасьӧм,февраль
1293,Februar::N,урасьӧм,кӗҫӗн кӑрлач
1294,Februar::N,februāris,февраль
1295,Februar::N,februāris,кӗҫӗн кӑрлач
1296,März::N,рака,март
1297,März::N,рака,пуш уйӑхӗ
1298,März::N,marts,март
1299,März::N,marts,пуш уйӑхӗ
1300,April::N,кос му,апрель
1301,April::N,aprīlis,апрель
1302,Mai::N,ода-кора,май
1303,Mai::N,maijs,май
1304,Juni::N,лӧддза-номъя,июнь
1305,Juni::N,jūnijs,июнь
1306,Juli::N,сора,июль
1307,Juli::N,jūlijs,июль
1308,August::N,моз,август
1309,August::N,augusts,август
1310,September::N,кӧч,сентябрь
1311,September::N,кӧч,авӑн уйӑхӗ
1312,September::N,septembris,сентябрь
1313,September::N,septembris,авӑн уйӑхӗ
1314,Oktober::N,йирым,октябрь
1315,Oktober::N,oktobris,октябрь
1316,November::N,вӧльгым,ноябрь
1317,November::N,novembris,ноябрь
1318,Dezember::N,ӧшым,раштав
1319,Dezember::N,ӧшым,декабрь
1320,Dezember::N,decembris,раштав
1321,Dezember::N,decembris,декабрь
1322,Montag::N,выльлун,тунти кун
1323,Montag::N,pirmdiena,тунти кун
1324,Dienstag::N,воторник,ытлари кун
1325,Dienstag::N,otrdiena,ытлари кун
1326,Mittwoch::N,середа,юн кун
1327,Mittwoch::N,trešdiena,юн кун
1328,Donnerstag::N,четверг,кӗҫнерни кун
1329,Donnerstag::N,ceturtdiena,кӗҫнерни кун
1330,Freitag::N,пекнича,эрне кун
1331,Freitag::N,piektdiena,эрне кун
1332,Samstag::N,субӧта,шӑмат кун
1333,Samstag::N,sestdiena,шӑмат кун
1334,Sonntag::N,вӧскресенньӧ,вырсарни кун
1335,Sonntag::N,svētdiena,вырсарни кун
1336,groß::A,ыджыд,пысӑк
1337,groß::A,dižs,пысӑк
1338,groß::A,liels,пысӑк
1339,klein::A,ичӧт,пӗчӗк
1340,klein::A,mazs,пӗчӗк
1341,lang::A,кузь,вӑрӑм
1342,lang::A,garš,вӑрӑм
1343,kurz::A,дженьыд,кӗске
1344,kurz::A,īss,кӗске
1345,breit::A,ота,сарлака
1346,breit::A,паськыд,сарлака
1347,breit::A,plats,сарлака
1348,schmal::A,оттӧм,ансӑр
1349,schmal::A,tievs,ансӑр
1350,dicht::A,сук,йӑвӑ
1351,dicht::A,blīvs,йӑвӑ
1352,dick[Gegenstand]::A,кыз,хулӑн
1353,dick[Gegenstand]::A,biezs,хулӑн
1354,dünn::A,вӧсни,ҫинҫе
1355,dünn::A,вӧсни,ҫӳхе
1356,dünn::A,вӧсньыд,ҫинҫе
1357,dünn::A,вӧсньыд,ҫӳхе
1358,dünn::A,plāns,ҫинҫе
1359,dünn::A,plāns,ҫӳхе
1360,fein::A,посни,тарай
1361,fein::A,посни,вӗлтӗрти
1362,fein::A,smalks,тарай
1363,fein::A,smalks,вӗлтӗрти
1364,fest::A,зумыд,тӗреклӗ
1365,fest::A,tvirts,тӗреклӗ
1366,fest::A,noturīgs,тӗреклӗ
1367,flach::A,плавкӧс,лаптак
1368,flach::A,тшӧтшкӧс,лаптак
1369,flach::A,lēzens,лаптак
1370,flach::A,līdzens,лаптак
1371,glatt::A,вольк,такӑр
1372,glatt::A,мольыд,такӑр
1373,glatt::A,gluds,такӑр
1374,glatt::A,slidens,такӑр
1375,hart::A,зумыд,хытӑ
1376,hart::A,ciets,хытӑ
1377,weich::A,небыд,ҫемҫе
1378,weich::A,mīksts,ҫемҫе
1379,rund::A,гӧгрӧс,ҫавра
1380,rund::A,apaļš,ҫавра
1381,spitz::A,ёсь йыла,шӗвӗр
1382,spitz::A,smails,шӗвӗр
1383,scharf::A,ёсь,ҫивӗч
1384,scharf::A,ass,ҫивӗч
1385,stumpf::A,ныж,мӑка
1386,stumpf::A,ныж,пуклак
1387,stumpf::A,ныж,тӗрӗнчӗк
1388,stumpf::A,ныж,ӑнкарусӑр
1389,stumpf::A,truls,мӑка
1390,stumpf::A,truls,пуклак
1391,stumpf::A,truls,тӗрӗнчӗк
1392,stumpf::A,truls,ӑнкарусӑр
1393,stumpf::A,strups,мӑка
1394,stumpf::A,strups,пуклак
1395,stumpf::A,strups,тӗрӗнчӗк
1396,stumpf::A,strups,ӑнкарусӑр
1397,schwer::A,сьӧкыд,йывӑр
1398,schwer::A,smags,йывӑр
1399,schön::A,мича,илемлӗ
1400,schön::A,лӧсьыд,илемлӗ
1401,schön::A,daiļš,илемлӗ
1402,schön::A,skaists,илемлӗ
1403,heiß::A,пӧсь,вӗри
