,Concept_ID,is,myv
812,wieder::ADV,að nýju,таго
813,vergebens::ADV,árangurslaust,стяко
814,vor::PRP,fyrir,икеле
815,hinter::PRP,bak við,вельде
816,hinter::PRP,aftur fyrir,вельде
817,unter::PRP,undir,ало
818,durch::PRP,gegnum,пачк
819,neben::PRP,hjá,вакссо
820,neben::PRP,við hliðina á,вакссо
821,zwischen::PRP,milli,ютксо
822,zwischen::PRP,á milli,ютксо
823,wegen::PRP,vegna,кис
824,wegen::PRP,vegna,коряс
825,wegen::PRP,vegna,кувалт
826,dies::PRN,þetta,те
827,das::PRN,það,те
828,das::PRN,það,тона
829,alles::PRN,allt,весе
830,alles::PRN,allt,весемесь
831,ich::PRN,ég,мон
832,du::PRN,þú,тон
833,er::PRN,hann,сон
834,wir::PRN,við,минь
835,ihr::PRN,þið,тынь
836,sie::PRN,þær,сынь
837,sie::PRN,þeir,сынь
838,was::FPRN,hvað,мезе
839,wer::FPRN,hver,ки
840,wo::FADV,hvar,косо
841,wohin::FADV,hvert,ков
842,wohin::FADV,hvert,козо
843,wie::FADV,hvernig,кода
844,warum::FADV,hvers vegna,мекс
845,wieviel::FNUM,hve mikill,зяро
846,eins::NUM,einn,вейке
847,zwei::NUM,tveir,кавто
848,drei::NUM,þrír,колмо
849,vier::NUM,fjórir,ниле
850,fünf::NUM,fimm,вете
851,sechs::NUM,sex,кото
852,sieben::NUM,sjö,сисем
853,acht::NUM,átta,кавксо
854,neun::NUM,níu,вейксэ
855,zehn::NUM,tíu,кемень
856,elf::NUM,ellefu,кевейкее
857,zwölf::NUM,tólf,кемгавтово
858,zwanzig::NUM,tuttugu,комсь
859,dreißig::NUM,þrjátíu,колоньгемень
860,vierzig::NUM,fjörutíu,ниленьгемень
861,fünfzig::NUM,fimmtíu,ведьгемень
862,sechzig::NUM,sextíu,кодгемень
863,siebzig::NUM,sjötíu,сизьгемень
864,achtzig::NUM,áttatíu,кавксоньгемень
865,neunzig::NUM,níutíu,вейксэньгемень
866,hundert::NUM,hundrað,сядо
867,tausend::NUM,þúsund,тыща
868,und::CNJ,og,ды
869,oder::CNJ,eða,или
870,stehen::V,standa,аштемс стядо
871,sitzen::V,sitja,аштемс озадо
872,liegen::V,liggja,мадезь аштемс
873,hängen::V,hanga,нурьгемс
874,werden::V,verða,арамс
875,passieren::V,gerast,лисэмс
876,beginnen::V,byrja,ушодомс
877,enden::V,enda,лоткамс
878,enden::V,lykta,лоткамс
879,wechseln::V,skipta,полавтнемс
880,aufgehen[Sonne]::V,koma upp,лисемс
881,aufgehen[Sonne]::V,koma upp,стямс
882,untergehen[Sonne]::V,ganga til viðar,валгомс
883,scheinen[Sonne]::V,skína,валдомтомс
884,donnern::V,þruma,цярномс
885,donnern::V,þruma,галдордомс
886,wehen::V,blása,пувамс
887,strömen::V,streyma,чудемс
888,fließen::V,fljóta,чудемс
889,sich drehen::V,snúast,велямс
890,schwanken::V,riða,лыкамс
891,schwanken::V,riða,якамс
892,schwanken::V,rugga,лыкамс
893,schwanken::V,rugga,якамс
894,schwingen::V,sveiflast,нурсемс
895,schwingen::V,sveiflast,лыкамс
896,fallen::V,falla,прамс
897,fallen::V,falla,сяворемс
898,brennen::V,brenna,паломс
899,rauchen::V,reykja,качадомс
900,regnen::V,rigna,пиземс
901,gefrieren::V,frjósa,кельмемс
902,tauen::V,þiðna,соламс
903,schmelzen::V,bráðna,соламс
904,trocknen::V,þorna,коськемс
905,sieden::V,sjóða,лакамс
906,sieden::V,sjóða,пиксемс
907,faulen::V,rotna,наксадомс
908,verfaulen::V,rotna,наксадомс
909,reißen::V,rifna,сезневемс
910,versinken::V,sökkva,ваямс
911,vergehen::V,líða,ютамс
912,erscheinen::V,birtast,лисемс
913,verschwinden::V,hverfa,ёмамс
914,sinken::V,síga,явамс
915,abnehmen::V,lækka,киремемс
916,abnehmen::V,minnka,киремемс
917,zunehmen::V,aukast,ламолгадомс
918,zunehmen::V,aukast,раштамс
919,steigen::V,stíga,куземс
920,steigen::V,stíga,кепсевемс
921,wachsen::V,vaxa,касомс
922,glänzen::V,glóa,цитнемс
923,glänzen::V,glampa,цитнемс
924,funkeln::V,leiftra,пиндолдомс
925,funkeln::V,leiftra,цивтёрдомс
926,lärmen::V,hafa hátt,шалномс
927,läuten::V,hringja,гайгезевемс
928,klingeln::V,hringja,чавомс баягас
929,klirren::V,glamra,калдордомс
930,klirren::V,glamra,кальцяемс
931,klirren::V,skrölta,калдордомс
932,klirren::V,skrölta,кальцяемс
933,brausen::V,ólga,лакамс
934,rauschen::V,suða,лажномс
935,klingen::V,hljóma,гайгемс
936,bellen::V,gelta,онгомс
937,heulen::V,væla,урномс
938,heulen::V,ýlfra,урномс
939,blasen::V,blása,пувамс
940,pfeifen::V,blístra,вешкемс
941,schreien::V,æpa,пижнемс
942,stöhnen::V,stynja,кувсемс
943,zittern::V,titra,тарномс
944,zittern::V,skjálfa,тарномс
945,leben::V,lifa,эрямс
946,geboren werden::V,fæðast,чачомс
947,atmen::V,anda,лексемс
948,atmen::V,draga andann,лексемс
949,trinken::V,drekka,симемс
950,essen::V,borða,ярсамс
951,schlucken::V,kingja,нилемс
952,schlucken::V,kingja,порнемс
953,müde werden::V,þreytast,сиземс
954,einschlafen::V,sofna,матедевемс
955,schlafen::V,sofa,удомс
956,aufwachen::V,vakna,сыргоземс
957,aufstehen::V,fara á fætur,стямс
958,sich erholen::V,hvíla sig,оймсемс
959,krank werden::V,veikjast,сэредезевемс
960,krank werden::V,verða veikur,сэредезевемс
961,krank sein::V,vera veikur,сэредемс
962,schmerzen::V,kenna til,сэредемс
963,husten::V,hósta,козомс
964,genesen::V,batna,пичкамс
965,genesen::V,frískast,пичкамс
966,sterben::V,deyja,куломс
967,umkommen::V,farast,чавовомс
968,umkommen::V,farast,ёмамс
969,sich bewegen::V,bifast,шаштомс
970,sich rühren::V,hreyfast,сыргамс
971,sich erheben::V,standa upp,куземс
972,sich setzen::V,setjast,озамс
973,hinfallen::V,detta,прамс
974,hinfallen::V,detta,сяворемс
975,laufen::V,labba,якамс
976,schreiten::V,ganga,эскелямс
977,schreiten::V,ganga,молемс
978,spazierengehen::V,ganga sér til skemmtunar,якамс
979,eilen::V,fara hratt,эрзкалемс
980,eilen::V,fara hratt,капшамс
981,sich beeilen::V,flýta sér,капшамс
982,sausen::V,þjóta,ливтямс
983,rennen::V,hlaupa,чийнемс
984,rennen::V,hlaupa,ардтнемс
985,springen::V,stökkva,кирнявтнемс
986,klettern::V,klifra,куземс
987,schaukeln::V,róla,нурямс
988,schaukeln::V,rugga,нурямс
989,kriechen::V,skríða,ёзмолдомс
990,schwimmen::V,synda,уемс
991,tauchen::V,kafa,чопавтомс
992,tauchen::V,kafa,чопавтнемс
993,rudern::V,róa,миледемс
994,fahren::V,aka,ардомс
995,fahren::V,fara,ардомс
996,fliegen::V,fljúga,ливтямс
997,gehen::V,fara,туемс
998,gehen::V,fara,молемс
999,gehen::V,ganga,туемс
1000,gehen::V,ganga,молемс
1001,weggehen::V,fara burt,туемс
1002,weggehen::V,ganga burt,туемс
1003,abfahren::V,aka burt,туемс
1004,anhalten::V,stöðva,лоткамс
1005,hineingehen::V,ganga inn,совамс
1006,eintreten::V,koma inn,совамс
1007,eintreten::V,koma inn,эскельдямс
1008,eintreten::V,ganga inn,совамс
1009,eintreten::V,ganga inn,эскельдямс
1010,kommen::V,koma,самс
1011,ankommen::V,koma til,самс
1012,ankommen::V,koma til,пачкодемс
1013,zurückkommen::V,koma til baka,велявтомс
1014,bleiben::V,haldast,кадовомс
1015,bleiben::V,vera kyrr,кадовомс
1016,warten::V,bíða,учомс
1017,erwarten::V,búast við,учомс
1018,erwarten::V,eiga von á,учомс
1019,suchen::V,leita,вешнемс
1020,finden::V,finna,муемс
1021,versuchen::V,reyna,варштамс
1022,vorbereiten::V,undirbúa,анокстамс
1023,lieben::V,elska,вечкемс
1024,mögen::V,þykja gott,вечкемс
1025,mögen::V,falla í geð,вечкемс
1026,lachen::V,hlæja,пейдемс
1027,rühren::V,snerta,токамс седейс
1028,weinen::V,gráta,авардемс
1029,schimpfen::V,skammast,сёвномс
1030,sich ärgern::V,sárna,кежиявтнемс
1031,sich ärgern::V,gremjast,кежиявтнемс
1032,sich fürchten::V,óttast,пелемс
1033,fürchten::V,óttast,пелемс
1034,fliehen::V,flýja,оргодемс
1035,flüchten::V,strjúka,ворьгодемс
1036,flüchten::V,strjúka,чадомс
1037,sehen::V,sjá,неемс
1038,anschauen::V,horfa á,ваномс
1039,ansehen::V,líta á,ваномс
1040,hören::V,heyra,марямс
1041,zuhören::V,hlusta,кунсоломс
1042,probieren::V,smakka,варшамс
1043,riechen::V,þefa,никсемс
1044,fühlen::V,finna til,марямс
1045,scheinen::V,virðast,марявомс
1046,zu sehen sein::V,vera að sjá,неявомс
1047,vernehmen::V,heyra,марямс
1048,vernehmen::V,greina,марямс
1049,frieren::V,frjósa,кельмемс
1050,tun::V,gera,теемс
1051,können::V,geta,маштомс
1052,wollen::V,ætla,бажамс
1053,wollen::V,vilja,бажамс
1054,anfangen::V,hefja,кармамс
1055,beenden::V,enda,прядомс
1056,beenden::V,ljúka,прядомс
1057,aufhören::V,lykta,лоткамс
1058,gelingen::V,heppnast,удаламс
1059,geraten::V,lukkast,лисемс
1060,öffnen::V,opna,панжомс
1061,schließen::V,loka,пекстамс
1062,schließen::V,loka,сёлгомс
1063,schließen::V,loka,конямс
1064,stellen::V,láta,аравтомс
1065,stellen::V,setja,аравтомс
1066,setzen::V,láta,ойсевтемс
1067,setzen::V,láta,озавтнемс
1068,setzen::V,setja,ойсевтемс
1069,setzen::V,setja,озавтнемс
1070,legen::V,láta,путомс
1071,legen::V,leggja,путомс
1072,berühren::V,koma við,токамс
1073,verbinden::V,sameina,содомс
1074,bedecken::V,hylja,вельтямс
1075,aufhängen::V,hengja,понгавтомс
1076,aufhängen::V,hengja upp,понгавтомс
1077,anzünden::V,kveikja í,кирвастемс
1078,aufheben::V,taka upp,кепедемс
1079,aufheben::V,lyfta upp,кепедемс
1080,zurücklassen::V,skilja eftir,кадомс
1081,verlieren::V,týna,ёмавтомс
1082,verlieren::V,glata,ёмавтомс
1083,fallen lassen::V,missa,правтомс
1084,machen::V,búa til,теемс
1085,herstellen::V,framleiða,анокстамс
1086,bauen::V,smíða,путомс
1087,bauen::V,byggja,путомс
1088,reparieren::V,gera við,витемс
1089,verbessern::V,bæta,паролгавтомс
1090,verbessern::V,bæta,вадрялгавтомс
1091,ändern::V,breyta,полавтомс
1092,graben::V,grafa,чувомс
1093,graben::V,grafa,таргамс
1094,beugen::V,beygja,мендемс
1095,biegen::V,sveigja,комавтомс
1096,drehen::V,snúa,чаравтомс
1097,drehen::V,snúa,велявтнемс
1098,wenden::V,snúa,велявтомс
1099,wenden::V,venda,велявтомс
1100,umdrehen::V,venda,велявтомс
1101,umdrehen::V,snúa við,велявтомс
1102,heben::V,hefja,кепедемс
1103,hochheben::V,lyfta upp,кепедемс
1104,ergreifen::V,grípa,кундамс
1105,halten::V,rúma,кирдемс
1106,halten::V,halda,кирдемс
1107,drücken::V,þjá,нуемс
1108,drücken::V,þrýsta,нуемс
1109,schieben::V,ýta,шаштомс
1110,kratzen::V,klóra,ангордамс
1111,lecken::V,sleikja,нолсемс
1112,beißen::V,bíta,сускомс
1113,abreißen::V,rífa af,сеземс
1114,abreißen::V,rífa frá,сеземс
1115,abschneiden::V,skera af,печкемс
1116,abschneiden::V,klippa af,печкемс
1117,binden::V,binda,кодамс
1118,binden::V,binda,сюлмамс
1119,stecken::V,stinga,сялгомс
1120,brechen::V,brjóta,синдемс
1121,brechen::V,brjóta,калавтомс
1122,klopfen::V,berja,калтаямс
1123,klopfen::V,klappa,калтаямс
1124,hauen::V,berja,чавомс
1125,hauen::V,höggva,чавомс
1126,kleben::V,líma,педявтнемс
1127,reiben::V,núa,ёзамс
1128,streichen::V,smyrja,вадемс
1129,schleifen::V,slípa,човамс
1130,schneiden::V,skera,керямс
1131,schneiden::V,klippa,керямс
1132,rütteln::V,skaka,чукамс
1133,rütteln::V,skaka,лыкавтомс
1134,schütteln::V,hrista,чукамс
1135,schwenken::V,sveifla,яхолемс
1136,schütten::V,hella,каямс
1137,füllen::V,fylla,пештямс
1138,einwickeln::V,vefja inn í,тапарямс
1139,tragen::V,bera,кандомс
1140,schleppen::V,draga,ускомс
1141,ziehen::V,toga,ускомс
1142,ziehen::V,draga,ускомс
1143,aufbewahren::V,geyma,ванстомс
1144,werfen::V,kasta,ёртомс
1145,fangen::V,grípa,кундамс
1146,packen::V,þrífa í,кундамс
1147,verstecken::V,fela,кекшемс
1148,teilen::V,deila,явомс
1149,schicken::V,senda,кучомс
1150,bringen::V,færa,кандомс
1151,bringen::V,flytja,кандомс
1152,hinzufügen::V,bæta við,путомс
1153,hinzufügen::V,bæta við,максомс
1154,bekommen::V,hljóta,саемс
1155,bekommen::V,ná,саемс
1156,erhalten::V,fá,саемс
1157,nehmen::V,taka,саемс
1158,wählen::V,velja,кочкамс
1159,auswählen::V,velja úr,кочкамс
1160,bewahren::V,gæta,ванстомс
1161,bewahren::V,vernda,ванстомс
1162,behindern::V,varna,кирдемс
1163,verderben::V,spilla,коламс
1164,beschädigen::V,skemma,теемс зыян
1165,zerbrechen::V,brjóta,коламс
1166,zerreißen::V,rífa,сеземс
1167,zerreißen::V,rífa sundur,сеземс
1168,zerstören::V,rífa niður,калавтомс
1169,verbrennen::V,brenna,пултамс
1170,geben::V,gefa,максомс
1171,reichen::V,rétta,максомс
1172,schenken::V,gefa,каземс
1173,versprechen::V,lofa,алтамс
1174,versprechen::V,heita,алтамс
1175,wünschen::V,óska,арсемс
1176,loben::V,lofa,шнамс
1177,loben::V,hrósa,шнамс
1178,küssen::V,kyssa,палсемс
1179,wiegen::V,rugga,нурсемс
1180,zudecken::V,þekja,тавадомс
1181,zudecken::V,þekja,вельтямс
1182,zudecken::V,breiða yfir,тавадомс
1183,zudecken::V,breiða yfir,вельтямс
1184,wecken::V,vekja,стявтомс
1185,zeigen::V,sýna,невтемс
1186,führen::V,leiða,ветямс
1187,lehren::V,kenna,тонавтомс
1188,unterrichten::V,fræða,тонавтомс
1189,aufziehen::V,ala upp,трямс
1190,aufziehen::V,ala upp,кастомс
1191,leiten::V,stjórna,ветямс
1192,leiten::V,stjórna,азоркстамс
1193,antreiben::V,hvetja,ветямс
1194,lassen::V,láta,кармавтомс
1195,einladen::V,bjóða heim,тердемс
1196,vereinigen::V,sameina,вейсэндямс
1197,vereinigen::V,sameina,вейс путомс
1198,vereinigen::V,sameina,вейс пурнамс
1199,besuchen::V,heimsækja,варштамс
1200,treffen::V,hitta,вастомс
1201,sich versammeln::V,safnast saman,промокшномс
1202,spielen::V,leika sér,налксемс
1203,singen::V,syngja,морамс
1204,tanzen::V,dansa,киштемс
1205,sich trennen::V,skiljast,явомс
1206,verlassen::V,yfirgefa,кадомс
1207,retten::V,bjarga,идемс
1208,bewachen::V,gæta,ванстомс
1209,bewachen::V,hafa vörð á,ванстомс
1210,schützen::V,vernda,аштемс
1211,verteidigen::V,verja,ваномс
1212,sich schlagen::V,slást,тюремс
1213,sich schlagen::V,berjast,тюремс
1214,schießen::V,skjóta,ледемс
1215,siegen::V,sigra,изнямс
1216,ärgern::V,ergja,кежейгавтомс
1217,ärgern::V,skaprauna,кежейгавтомс
1218,schlagen::V,slá,токамс
1219,schlagen::V,lemja,токамс
1220,treten::V,sparka,тапамс
1221,stechen::V,stinga,пупамс
1222,stoßen::V,hrinda,тулкадемс
1223,stehlen::V,stela,саламс
1224,stören::V,trufla,пирямс ки
1225,belästigen::V,ónáða,а максомс
1226,belästigen::V,ónáða,а кадомс оймамо
1227,verbergen::V,leyna,сёпомс
1228,verbergen::V,leyna,кекшемс
1229,täuschen::V,gabba,манямс
1230,täuschen::V,blekkja,манямс
1231,betrügen::V,svíkja,манчемс
1232,betrügen::V,blekkja,манчемс
1233,töten::V,drepa,чавномс
1234,töten::V,drepa,маштнемс
1235,wohnen::V,búa,эрямс
1236,arbeiten::V,vinna,важодемс
1237,sammeln::V,safna,пурнамс
1238,pflücken::V,tína,ноцковтнемс
1239,pflücken::V,reyta,ноцковтнемс
1240,jagen::V,veiða,кундамс
1241,fischen::V,fiska,калонь кундамс
1242,fassen::V,veiða,кундамс
1243,hüten::V,gæta,ваномс
1244,hüten::V,vakta,ваномс
1245,treiben::V,reka,панемс
1246,anbinden::V,binda við,сюлмамс
1247,anbinden::V,binda fast,сюлмамс
1248,füttern::V,fóðra,андомс
1249,melken::V,mjólka,потявтомс
1250,hacken::V,höggva,лазномс
1251,gießen::V,hella,валомс
1252,reifen::V,þroskast,кенеремс
1253,zubereiten::V,elda,анокстамс
1254,zubereiten::V,tilbúa,анокстамс
1255,kochen::V,sjóða,пидемс
1256,backen::V,baka,пидемс
1257,braten::V,steikja,пуштамс
1258,umrühren::V,hræra í,човорямс
1259,stricken::V,prjóna,кодамс
1260,nähen::V,sauma,стамс
1261,färben::V,lita,артомс
1262,reinigen::V,hreinsa,урядамс
1263,waschen::V,þvo,муськемс
1264,abwischen::V,þerra,нардамс
1265,spülen::V,skola,ёрвалдомс
1266,spülen::V,þvo upp,ёрвалдомс
1267,fegen::V,sópa,тенсемс
1268,fegen::V,hreinsa,тенсемс
1269,kehren::V,sópa,тенсемс
1270,baden::V,baða sig,экшелямс
1271,sich waschen::V,þvo sér,шлямс
1272,ausziehen::V,fara úr,кайсевтемс
1273,anziehen::V,fara í,оршамс
1274,sich anziehen::V,klæðast,оршамс
1275,kämmen::V,greiða,судрямс
1276,schmücken::V,prýða,мазылгавтомс
1277,schmücken::V,prýða,наряжамс
1278,schmücken::V,skreyta,мазылгавтомс
1279,schmücken::V,skreyta,наряжамс
1280,sagen::V,segja,меремс
1281,sprechen::V,tala,кортамс
1282,reden::V,ræða,кортамс
1283,sich unterhalten::V,spjalla,кортнемс
1284,sich unterhalten::V,ræðast við,кортнемс
1285,fragen::V,spyrja,кевкстемс
1286,bitten::V,biðja,вешемс
1287,erzählen::V,segja frá,ёвтнемс
1288,mitteilen::V,tilkynna,ёвтамс
1289,nennen::V,nefna,лемдемс
1290,nennen::V,nefna,путомс лем
1291,rufen::V,kalla,тердемс
1292,rufen::V,kalla,серьгедемс
1293,prahlen::V,gorta,шнамс пря
1294,übersetzen::V,þýða,ютавтомс
1295,denken::V,hugsa,арсемс
1296,glauben::V,trúa,кемемс
1297,bemerken::V,taka eftir,неемс
1298,erkennen::V,þekkja,содамс
1299,begreifen::V,skilja,пачкодемс
1300,verstehen::V,skilja,чарькодемс
1301,lernen::V,læra,тонавтнемс
1302,wissen::V,vita,содамс
1303,sich erinnern an::V,minnast,ледстямс
1304,vergessen::V,gleyma,стувтомс
1305,messen::V,mæla,онкстнемс
1306,zählen::V,telja,ловомс
1307,rechnen::V,reikna,ловомс
1308,lesen::V,lesa,ловномс
1309,malen::V,mála,рисовамс
1310,zeichnen::V,teikna,рисовамс
1311,schreiben::V,skrifa,сёрмадомс
1312,besitzen::V,hafa,улемс
1313,besitzen::V,hafa,улемс азорокс
1314,kaufen::V,kaupa,рамамс
1315,verkaufen::V,selja,миемс
1316,bezahlen::V,borga,пандомс
1317,zahlen::V,borga,пандомс
1318,beherrschen::V,hafa á valdi sínu,азоркстамс
1319,ertragen::V,þola,кирдемс
