,Concept_ID,en,bg
901,sich erholen::V,relax,отдъхвам си
902,krank werden::V,fall ill,заболея
903,krank sein::V,be ill,боледувам
904,schmerzen::V,ache,боля
905,husten::V,cough,кашлям
906,genesen::V,recover,оздравея
907,sterben::V,die,умра
908,umkommen::V,perish,загина
909,sich bewegen::V,move,движа се
910,sich bewegen::V,move,мърдам се
911,sich rühren::V,budge,движа се
912,sich erheben::V,stand up,стана
913,sich setzen::V,sit down,седна
914,hinfallen::V,tumble,падна
915,laufen::V,walk,ходя
916,schreiten::V,pace,крача
917,spazierengehen::V,go for a walk,разхождам се
918,eilen::V,rush,бързам
919,sich beeilen::V,hurry,побързам
920,sausen::V,dash,тичам
921,rennen::V,run,бягам
922,springen::V,jump,скачам
923,klettern::V,climb,катеря се
924,schaukeln::V,seesaw,люлея се
925,kriechen::V,creep,лазя
926,kriechen::V,creep,пълзя
927,schwimmen::V,swim,плувам
928,tauchen::V,dive,гмуркам се
929,rudern::V,row,греба
930,fahren::V,drive,пътувам
931,fliegen::V,fly,летя
932,fliegen::V,fly,хвърча
933,gehen::V,go,ида
934,gehen::V,go,вървя
935,weggehen::V,go away,отида си
936,abfahren::V,depart,отпътувам
937,anhalten::V,stop,спра се
938,hineingehen::V,go in,влизам
939,eintreten::V,enter,вляза
940,kommen::V,come,ида
941,kommen::V,come,дойда
942,ankommen::V,arrive,пристигна
943,zurückkommen::V,come back,върна се
944,bleiben::V,stay,остана
945,warten::V,wait,чакам
946,erwarten::V,wait for,очаквам
947,suchen::V,seek,търся
948,suchen::V,look for,търся
949,finden::V,find,намеря
950,versuchen::V,try,опитам
951,vorbereiten::V,prepare,подготвя
952,lieben::V,love,любя
953,mögen::V,like,обичам
954,lachen::V,laugh,смея се
955,rühren::V,move,трогна
956,weinen::V,weep,плача
957,schimpfen::V,grumble,ругая
958,schimpfen::V,grumble,псувам
959,sich ärgern::V,be annoyed,ядосам се
960,sich fürchten::V,be afraid,боя се
961,sich fürchten::V,be afraid,страхувам се
962,fürchten::V,be afraid of,боя се от
963,fürchten::V,be afraid of,страхувам се от
964,fliehen::V,flee,бягам
965,flüchten::V,escape,бягам
966,flüchten::V,escape,избягам
967,sehen::V,see,видя
968,anschauen::V,look at,гледам
969,ansehen::V,watch,поглеждам
970,hören::V,hear,чувам
971,zuhören::V,listen,слушам
972,probieren::V,taste,опитам
973,riechen::V,smell,подуша
974,fühlen::V,feel,усещам
975,fühlen::V,feel,чувствувам
976,scheinen::V,seem,изглеждам
977,zu sehen sein::V,show,виждам се
978,vernehmen::V,hear,доловя
979,frieren::V,be cold,мръзна
980,tun::V,do,правя
981,können::V,can,мога
982,wollen::V,want,ща
983,wollen::V,want,искам
984,anfangen::V,start,започна
985,beenden::V,finish,свърша
986,beenden::V,finish,завърша
987,aufhören::V,stop,престана
988,gelingen::V,succeed,успея
989,gelingen::V,succeed,сполуча
990,geraten::V,turn out,удам се
991,öffnen::V,open,отворя
992,schließen::V,close,затворя
993,stellen::V,put,поставя
994,setzen::V,place,туря
995,legen::V,lay,сложа
996,legen::V,lay,слагам
997,berühren::V,touch,докосна
998,verbinden::V,connect,свържа
999,bedecken::V,cover,покрия
1000,aufhängen::V,hang up,закача
1001,anzünden::V,light,запаля
1002,aufheben::V,pick up,вдигна
1003,aufheben::V,pick up,повдигна
1004,zurücklassen::V,leave,оставя
1005,verlieren::V,lose,загубя
1006,fallen lassen::V,drop,изпусна
1007,machen::V,make,направя
1008,herstellen::V,produce,произведа
1009,bauen::V,build,строя
1010,reparieren::V,mend,поправя
1011,verbessern::V,improve,подобря
1012,ändern::V,alter,променя
1013,graben::V,dig,копая
1014,beugen::V,bow,прегъна
1015,biegen::V,bend,прегъна
1016,drehen::V,spin,въртя
1017,wenden::V,turn,обърна
1018,umdrehen::V,turn around,обърна
1019,heben::V,raise,вдигам
1020,hochheben::V,lift,издигна
1021,ergreifen::V,seize,хвана
1022,ergreifen::V,seize,обхвана
1023,halten::V,hold,държа
1024,drücken::V,press,натискам
1025,drücken::V,press,притискам
1026,schieben::V,push,тикам
1027,kratzen::V,scrape,одраскам
1028,lecken::V,lick,лижа
1029,lecken::V,lick,ближа
1030,beißen::V,bite,хапя
1031,beißen::V,bite,ухапя
1032,abreißen::V,tear off,откъсна
1033,abschneiden::V,cut off,отрежа
1034,binden::V,tie,вържа
1035,stecken::V,stick,пъхна
1036,brechen::V,break,троша
1037,klopfen::V,knock,чукам
1038,hauen::V,hit,бия
1039,kleben::V,glue,лепя
1040,kleben::V,glue,залепя
1041,reiben::V,rub,трия
1042,reiben::V,rub,търкам
1043,streichen::V,spread,намажа
1044,schleifen::V,grind,остря
1045,schneiden::V,cut,режа
1046,rütteln::V,jolt,разтърсвам
1047,schütteln::V,shake,клатя
1048,schütteln::V,shake,друсам
1049,schwenken::V,swing,размахам
1050,schütten::V,pour,сипя
1051,füllen::V,fill,напълня
1052,einwickeln::V,wrap,увия
1053,einwickeln::V,wrap,завия
1054,tragen::V,carry,нося
1055,schleppen::V,drag,влача
1056,ziehen::V,pull,тегля
1057,ziehen::V,pull,дръпна
1058,aufbewahren::V,keep,съхраня
1059,werfen::V,throw,хвърля
1060,fangen::V,catch,ловя
1061,fangen::V,catch,уловя
1062,packen::V,grab,хвана
1063,verstecken::V,hide,крия
1064,verstecken::V,hide,скрия
1065,teilen::V,divide,разделя
1066,schicken::V,send,изпращам
1067,bringen::V,bring,донеса
1068,hinzufügen::V,add,прибавя
1069,bekommen::V,get,сдобия се
1070,erhalten::V,receive,получа
1071,nehmen::V,take,взема
1072,wählen::V,choose,избирам
1073,auswählen::V,select,избера
1074,bewahren::V,preserve,пазя
1075,behindern::V,hinder,преча
1076,behindern::V,hinder,спъвам
1077,verderben::V,spoil,разваля
1078,beschädigen::V,damage,повредя
1079,zerbrechen::V,break,счупя
1080,zerreißen::V,tear,скъсам
1081,zerstören::V,destroy,разруша
1082,verbrennen::V,burn,изгоря
1083,geben::V,give,дам
1084,reichen::V,hand,подам
1085,schenken::V,give,подаря
1086,versprechen::V,promise,обещая
1087,wünschen::V,wish,желая
1088,loben::V,praise,хваля
1089,küssen::V,kiss,целувам
1090,wiegen::V,rock,люлея
1091,zudecken::V,cover,покрия
1092,wecken::V,wake,събудя
1093,zeigen::V,show,покажа
1094,führen::V,guide,водя
1095,führen::V,guide,заведа
1096,lehren::V,teach,уча
1097,unterrichten::V,instruct,преподавам
1098,aufziehen::V,bring up,отгледам
1099,leiten::V,lead,ръководя
1100,leiten::V,lead,управлявам
1101,antreiben::V,urge,подкарвам
1102,lassen::V,let,накарам
1103,einladen::V,invite,поканя
1104,vereinigen::V,unite,съединя
1105,besuchen::V,visit,посетя
1106,treffen::V,meet,срещна
1107,sich versammeln::V,assemble,събера се
1108,spielen::V,play,играя
1109,singen::V,sing,пея
1110,tanzen::V,dance,танцувам
1111,sich trennen::V,separate,разделя се
1112,verlassen::V,leave,напусна
1113,retten::V,rescue,спася
1114,bewachen::V,guard,охранявам
1115,schützen::V,protect,запазя
1116,verteidigen::V,defend,защитя
1117,sich schlagen::V,brawl,бия се
1118,schießen::V,shoot,стрелям
1119,siegen::V,win,победя
1120,ärgern::V,annoy,ядосам
1121,schlagen::V,beat,бия
1122,schlagen::V,beat,ударя
1123,treten::V,kick,ритам
1124,stechen::V,sting,бодна
1125,stoßen::V,shove,бутна
1126,stoßen::V,shove,блъсна
1127,stehlen::V,steal,
1128,stören::V,disturb,смутя
1129,belästigen::V,bother,отегча
1130,belästigen::V,bother,безпокоя
1131,verbergen::V,conceal,скрия
1132,täuschen::V,deceive,измамя
1133,betrügen::V,cheat,измамя
1134,töten::V,kill,убия
1135,töten::V,kill,умъртвя
1136,wohnen::V,dwell,живея
1137,arbeiten::V,work,работя
1138,sammeln::V,gather,събера
1139,pflücken::V,pick,бера
1140,pflücken::V,pick,откъсна
1141,jagen::V,hunt,ловувам
1142,fischen::V,fish,ловя риба
1143,fassen::V,catch,хвана
1144,hüten::V,herd,пазя
1145,treiben::V,drive,карам
1146,anbinden::V,tie up,завържа
1147,füttern::V,feed,храня
1148,melken::V,milk,доя
1149,hacken::V,chop,сека
1150,gießen::V,water,полея
1151,reifen::V,ripen,узрея
1152,zubereiten::V,cook,приготвя
1153,kochen::V,boil,варя
1154,backen::V,bake,пека
1155,braten::V,fry,пържа
1156,umrühren::V,stir,разбъркам
1157,stricken::V,knit,плета
1158,nähen::V,sew,шия
1159,färben::V,dye,боядисам
1160,reinigen::V,clean,почистя
1161,waschen::V,wash,мия
1162,waschen::V,wash,пера
1163,abwischen::V,wipe,избърша
1164,spülen::V,rinse,плакна
1165,fegen::V,sweep,измета
1166,kehren::V,sweep,мета
1167,baden::V,bath,къпя се
1168,sich waschen::V,wash,мия се
1169,ausziehen::V,take off,съблека
1170,anziehen::V,put on,облека
1171,sich anziehen::V,get dressed,облека се
1172,kämmen::V,comb,реша
1173,kämmen::V,comb,вчеша
1174,schmücken::V,decorate,накича
1175,sagen::V,say,кажа
1176,sprechen::V,speak,говоря
1177,reden::V,talk,говоря
1178,sich unterhalten::V,chat,разговарям
1179,fragen::V,ask,запитам
1180,bitten::V,request,моля
1181,erzählen::V,tell,разкажа
1182,mitteilen::V,convey,съобщя
1183,nennen::V,name,нарека
1184,rufen::V,call,викам
1185,rufen::V,call,повикам
1186,prahlen::V,brag,хваля се
1187,übersetzen::V,translate,преведа
1188,denken::V,think,мисля
1189,glauben::V,believe,вярвам
1190,bemerken::V,notice,забележа
1191,erkennen::V,recognize,позная
1192,begreifen::V,grasp,схвана
1193,verstehen::V,understand,разбера
1194,lernen::V,learn,уча се
1195,wissen::V,know,зная
1196,sich erinnern an::V,remember,спомня си за
1197,vergessen::V,forget,забравя
1198,messen::V,measure,меря
1199,zählen::V,count,броя
1200,rechnen::V,calculate,сметна
1201,lesen::V,read,чета
1202,malen::V,paint,рисувам
1203,zeichnen::V,draw,рисувам
1204,schreiben::V,write,пиша
1205,besitzen::V,own,имам
1206,besitzen::V,own,притежавам
1207,kaufen::V,buy,купя
1208,kaufen::V,buy,купувам
1209,verkaufen::V,sell,продам
1210,bezahlen::V,pay for,заплатя
1211,zahlen::V,pay,платя
1212,beherrschen::V,rule,владея
1213,ertragen::V,endure,понеса
