,Concept_ID,mdf,bg
825,hier::ADV,тяса,тука
826,hierhin::ADV,сей,насам
827,hierhin::ADV,тяза,насам
828,von hier::ADV,тя́ста,оттук
829,von hier::ADV,тя́ста,оттука
830,dort::ADV,тоса,там
831,dorthin::ADV,тов,натам
832,dorthin::ADV,тов,нататък
833,dorthin::ADV,тоза,натам
834,dorthin::ADV,тоза,нататък
835,geradeaus::ADV,ви́деста,направо
836,vorwärts::ADV,и́нголи,напред
837,rückwärts::ADV,ме́ки,назад
838,zurück::ADV,ме́ки,обратно
839,unten::ADV,ала,долу
840,hinab::ADV,алу,надолу
841,oben::ADV,вяре,горе
842,hinauf::ADV,вяри,нагоре
843,überall::ADV,се́мбе ва́стова,навсякъде
844,nicht::ADV,аф,не
845,ein wenig::ADV,аф лама,малко
846,kaum::ADV,а́ньцек,едва
847,kaum::ADV,а́ньцек,едвам
848,sehr::ADV,пяк,много
849,sehr::ADV,пяк,твърде
850,so::ADV,ста́не,тъй
851,so::ADV,ста́не,така
852,noch::ADV,нинге,още
853,nur::ADV,аньцек,само
854,schon::ADV,ни,вече
855,wieder::ADV,та́га,пак
856,wieder::ADV,та́га,отново
857,vergebens::ADV,стак,напразно
858,vor::PRP,инголе,пред
859,hinter::PRP,фтала,зад
860,hinter::PRP,мельге,зад
861,unter::PRP,ала,под
862,durch::PRP,пачк,през
863,neben::PRP,ваксса,до
864,neben::PRP,ваксса,при
865,zwischen::PRP,ёткса,между
866,zwischen::PRP,ёткса,помежду
867,wegen::PRP,сюнеда,заради
868,dies::PRN,тя,този
869,das::PRN,ся,туй
870,das::PRN,ся,това
871,das::PRN,тона,туй
872,das::PRN,тона,това
873,alles::PRN,сембе,всичко
874,ich::PRN,мон,аз
875,du::PRN,тон,ти
876,er::PRN,сон,той
877,wir::PRN,минь,ние
878,ihr::PRN,тинь,вие
879,sie::PRN,синь,те
880,was::FPRN,мезе,що
881,was::FPRN,мезе,какво
882,wer::FPRN,кие,кой
883,wo::FADV,коса,къде
884,wohin::FADV,ков,накъде
885,wohin::FADV,ков,накъдето
886,wohin::FADV,коза,накъде
887,wohin::FADV,коза,накъдето
888,wie::FADV,ко́да,как
889,warum::FADV,мес,защо
890,wieviel::FNUM,мзя́ра,колко
891,eins::NUM,фкя,един
892,zwei::NUM,кафта,два
893,drei::NUM,колма,три
894,vier::NUM,ниле,четири
895,fünf::NUM,вете,пет
896,sechs::NUM,кота,шест
897,sieben::NUM,сисем,седем
898,acht::NUM,кафкса,осем
899,neun::NUM,ве́йхкса,девет
900,zehn::NUM,кемонь,десет
901,elf::NUM,кефкие,единайсет
902,elf::NUM,кефкие,единадесет
903,zwölf::NUM,кемгафтува,дванайсет
904,zwölf::NUM,кемгафтува,дванадесет
905,zwanzig::NUM,комсь,двайсет
906,zwanzig::NUM,комсь,двадесет
907,dreißig::NUM,колмогемонь,тридесет
908,vierzig::NUM,нильге́монь,четиридесет
909,fünfzig::NUM,ве́дьгемонь,петдесет
910,sechzig::NUM,ко́дгемонь,шестдесет
911,siebzig::NUM,сизьге́монь,седемдесет
912,achtzig::NUM,ка́фксогемонь,осемдесет
913,neunzig::NUM,ве́йхксогемонь,деветдесет
914,hundert::NUM,сяда,сто
915,tausend::NUM,тёжянь,хиляда
916,und::CNJ,и,а
917,und::CNJ,и,та
918,und::CNJ,дъ,а
919,und::CNJ,дъ,та
920,oder::CNJ,или,или
921,oder::CNJ,али,или
922,stehen::V,а́щемс стя́да,стоя
923,sitzen::V,ащемс озада,седя
924,liegen::V,ма́дозь а́щемс,лежа
925,hängen::V,нюрьгомс,вися
926,werden::V,арамс,бъда
927,werden::V,арамс,стана
928,werden::V,тиевомс,бъда
929,werden::V,тиевомс,стана
930,passieren::V,лисэмс,случа се
931,passieren::V,эвондамс,случа се
932,beginnen::V,ушедомс,започна
933,enden::V,лоткамс,свърша
934,wechseln::V,по́лафнемс,променям
935,aufgehen[Sonne]::V,стямс,изгрея
936,aufgehen[Sonne]::V,лисемс,изгрея
937,untergehen[Sonne]::V,валгомс,заляза
938,scheinen[Sonne]::V,ва́лдоптомс,грея
939,scheinen[Sonne]::V,ва́лдоптомс,светя
940,donnern::V,торамс,гърмя
941,wehen::V,уфа́мс,вея
942,wehen::V,уфа́мс,духам
943,strömen::V,шудемс,тека
944,strömen::V,шудемс,лея се
945,fließen::V,шудемс,тека
946,sich drehen::V,шаромс,въртя се
947,schwanken::V,якамс,клатя се
948,schwingen::V,люксемс,трептя
949,schwingen::V,нюрьсемс,трептя
950,fallen::V,прамс,падам
951,fallen::V,прашендомс,падам
952,brennen::V,паломс,горя
953,rauchen::V,качадомс,димя
954,regnen::V,пиземс,вали дъжд
955,gefrieren::V,эйндамс,замръзна
956,gefrieren::V,кельмомс,замръзна
957,tauen::V,соламс,топя се
958,schmelzen::V,соламс,разтопя се
959,trocknen::V,коськомс,съхна
960,sieden::V,лакамс,вря
961,sieden::V,лакамс,кипя
962,faulen::V,наксадомс,гния
963,verfaulen::V,наксадомс,изгния
964,reißen::V,сязевомс,напукам се
965,versinken::V,ваямс,потъна
966,vergehen::V,ётамс,минавам
967,erscheinen::V,эвондамс,явя се
968,verschwinden::V,юма́мс,изчезна
969,sinken::V,валгомс,падна
970,abnehmen::V,киремс,отслабна
971,zunehmen::V,ламокстомс,нарасна
972,zunehmen::V,рашнемс,нарасна
973,steigen::V,кеподемс,увелича се
974,steigen::V,кеподемс,покачвам се
975,wachsen::V,касомс,раста
976,glänzen::V,цинзелдомс,лъщя
977,glänzen::V,цинзелдомс,блестя
978,glänzen::V,цифордомс,лъщя
979,glänzen::V,цифордомс,блестя
980,funkeln::V,ци́фтордомс,искря
981,lärmen::V,жалнамс,шумя
982,läuten::V,гайфтемс,звъня
983,klingeln::V,гайфтемс,звъня
984,klirren::V,ка́нзеркшнемс,звънтя
985,klirren::V,ка́нзеркшнемс,дрънкам
986,brausen::V,жоледемс,буча
987,rauschen::V,вжнамс,шумя
988,rauschen::V,гамнамс,шумя
989,klingen::V,кайгомс,звуча
990,bellen::V,ува́мс,лая
991,heulen::V,сувомс,вия
992,heulen::V,сувомс,рева
993,heulen::V,урнамс,вия
994,heulen::V,урнамс,рева
995,blasen::V,уфа́мс,духна
996,pfeifen::V,вяшкомс,свиря
997,schreien::V,пешкодомс,крещя
998,stöhnen::V,куфцемс,стена
999,stöhnen::V,куфцемс,пъшкам
1000,zittern::V,таромс,треперя
1001,leben::V,эрямс,живея
1002,geboren werden::V,шачемс,родя се
1003,atmen::V,ажнамс,дишам
1004,trinken::V,симомс,пия
1005,essen::V,ярхцамс,ям
1006,schlucken::V,нилемс,гълтам
1007,müde werden::V,сиземс,уморя се
1008,einschlafen::V,матодовомс,заспя
1009,schlafen::V,удомс,спя
1010,aufwachen::V,съргоземс,събудя се
1011,aufstehen::V,стямс,стана
1012,sich erholen::V,ваймосемс,отдъхвам си
1013,krank werden::V,сярядькстомс,заболея
1014,krank sein::V,сярядемс,боледувам
1015,schmerzen::V,сярядемс,боля
1016,husten::V,козомс,кашлям
1017,genesen::V,пъ́чкамс,оздравея
1018,sterben::V,куломс,умра
1019,umkommen::V,юма́мс,загина
1020,sich bewegen::V,шаштомс,движа се
1021,sich bewegen::V,шаштомс,мърдам се
1022,sich rühren::V,сърхка́мс,движа се
1023,sich erheben::V,стямс,стана
1024,sich setzen::V,озамс,седна
1025,hinfallen::V,прамс,падна
1026,hinfallen::V,сяворемс,падна
1027,laufen::V,якамс,ходя
1028,schreiten::V,молемс,крача
1029,schreiten::V,аськолямс,крача
1030,spazierengehen::V,якамс,разхождам се
1031,eilen::V,эряскодомс,бързам
1032,sich beeilen::V,эряскодомс,побързам
1033,sausen::V,лиемс,тичам
1034,rennen::V,арнемс,бягам
1035,springen::V,комотнемс,скачам
1036,klettern::V,ку́цемс,катеря се
1037,schaukeln::V,нюрямс,люлея се
1038,kriechen::V,шаштомс комада,лазя
1039,kriechen::V,шаштомс комада,пълзя
1040,schwimmen::V,уемс,плувам
1041,tauchen::V,юпиемс,гмуркам се
1042,tauchen::V,чёпафнемс,гмуркам се
1043,rudern::V,па́немс ве́неж,греба
1044,fahren::V,ардомс,пътувам
1045,fliegen::V,лиемс,летя
1046,fliegen::V,лиемс,хвърча
1047,gehen::V,молемс,ида
1048,gehen::V,молемс,вървя
1049,weggehen::V,тумс,отида си
1050,abfahren::V,тумс,отпътувам
1051,anhalten::V,лоткамс,спра се
1052,hineingehen::V,сува́мс,влизам
1053,eintreten::V,сува́мс,вляза
1054,kommen::V,самс,ида
1055,kommen::V,самс,дойда
1056,ankommen::V,самс,пристигна
1057,ankommen::V,пачкодемс,пристигна
1058,zurückkommen::V,мърдамс,върна се
1059,bleiben::V,иля́домс,остана
1060,warten::V,учемс,чакам
1061,erwarten::V,учемс,очаквам
1062,suchen::V,вешемс,търся
1063,finden::V,мумс,намеря
1064,versuchen::V,варчсемс,опитам
1065,vorbereiten::V,анокламс,подготвя
1066,lieben::V,кельгомс,любя
1067,mögen::V,кельгомс,обичам
1068,lachen::V,рахамс,смея се
1069,lachen::V,рахсемс,смея се
1070,rühren::V,токамс седи,трогна
1071,weinen::V,авардемс,плача
1072,schimpfen::V,сюцемс,ругая
1073,schimpfen::V,сюцемс,псувам
1074,sich ärgern::V,кяжиямс,ядосам се
1075,sich fürchten::V,пелемс,боя се
1076,sich fürchten::V,пелемс,страхувам се
1077,fürchten::V,пелемс,боя се от
1078,fürchten::V,пелемс,страхувам се от
1079,fliehen::V,ворьгодемс,бягам
1080,flüchten::V,ша́домс,бягам
1081,flüchten::V,ша́домс,избягам
1082,flüchten::V,во́рьгодемс,бягам
1083,flüchten::V,во́рьгодемс,избягам
1084,sehen::V,няемс,видя
1085,anschauen::V,ваномс,гледам
1086,ansehen::V,ваномс,поглеждам
1087,hören::V,марямс,чувам
1088,zuhören::V,ку́лхдоньомс,слушам
1089,probieren::V,варжамс,опитам
1090,riechen::V,никса́мс,подуша
1091,fühlen::V,марямс,усещам
1092,fühlen::V,марямс,чувствувам
1093,scheinen::V,ня́евомс,изглеждам
1094,zu sehen sein::V,ня́евомс,виждам се
1095,vernehmen::V,марямс,доловя
1096,frieren::V,паломс,мръзна
1097,frieren::V,кельмомс,мръзна
1098,tun::V,тиемс,правя
1099,können::V,маштомс,мога
1100,wollen::V,-не-,ща
1101,wollen::V,-не-,искам
1102,anfangen::V,ушедомс,започна
1103,beenden::V,аде́ламс,свърша
1104,beenden::V,аде́ламс,завърша
1105,aufhören::V,лоткамс,престана
1106,gelingen::V,удалакшнемс,успея
1107,gelingen::V,удалакшнемс,сполуча
1108,geraten::V,лисемс,удам се
1109,öffnen::V,панжемс,отворя
1110,schließen::V,сёлгомс,затворя
1111,stellen::V,путомс,поставя
1112,setzen::V,озафнемс,туря
1113,setzen::V,озавтнемс,туря
1114,legen::V,путомс,сложа
1115,legen::V,путомс,слагам
1116,berühren::V,токамс,докосна
1117,verbinden::V,сотомс,свържа
1118,bedecken::V,комачамс,покрия
1119,bedecken::V,вельхтямс,покрия
1120,aufhängen::V,повфтамс,закача
1121,anzünden::V,крьвя́стемс,запаля
1122,aufheben::V,кеподемс,вдигна
1123,aufheben::V,кеподемс,повдигна
1124,aufheben::V,касфтомс,вдигна
1125,aufheben::V,касфтомс,повдигна
1126,zurücklassen::V,ка́домс,оставя
1127,verlieren::V,юма́фтомс,загубя
1128,fallen lassen::V,прафтомс,изпусна
1129,machen::V,тиемс,направя
1130,herstellen::V,анокламс,произведа
1131,bauen::V,путомс,строя
1132,reparieren::V,петемс,поправя
1133,verbessern::V,цебярьгофтомс,подобря
1134,ändern::V,полафтомс,променя
1135,graben::V,шу́вомс,копая
1136,graben::V,та́ргамс,копая
1137,beugen::V,мяндемс,прегъна
1138,biegen::V,комафтомс,прегъна
1139,drehen::V,шо́вамс,въртя
1140,drehen::V,ша́рфнемс,въртя
1141,wenden::V,ша́рфтомс,обърна
1142,umdrehen::V,шарфтомс,обърна
1143,heben::V,ке́подемс,вдигам
1144,hochheben::V,ке́подемс,издигна
1145,hochheben::V,ка́сфтомс,издигна
1146,ergreifen::V,фатямс,хвана
1147,ergreifen::V,фатямс,обхвана
1148,halten::V,кирдемс,държа
1149,drücken::V,люпшта́мс,натискам
1150,drücken::V,люпшта́мс,притискам
1151,schieben::V,шашфтомс,тикам
1152,kratzen::V,а́нгорямс,одраскам
1153,kratzen::V,киськоря́мс,одраскам
1154,lecken::V,нолсемс,лижа
1155,lecken::V,нолсемс,ближа
1156,beißen::V,сускомс,хапя
1157,beißen::V,сускомс,ухапя
1158,abreißen::V,сяземс,откъсна
1159,abschneiden::V,керомс,отрежа
1160,binden::V,сотомс,вържа
1161,stecken::V,сялгомс,пъхна
1162,brechen::V,си́ннемс,троша
1163,brechen::V,ка́лафтомс,троша
1164,klopfen::V,чакамс,чукам
1165,klopfen::V,чакиемс,чукам
1166,hauen::V,шавомс,бия
1167,hauen::V,пиксомс,бия
1168,kleben::V,пе́тфнемс,лепя
1169,kleben::V,пе́тфнемс,залепя
1170,reiben::V,шо́вамс,трия
1171,reiben::V,шо́вамс,търкам
1172,streichen::V,вадемс,намажа
1173,schleifen::V,шо́вамс,остря
1174,schneiden::V,керомс,режа
1175,rütteln::V,та́рфтомс,разтърсвам
1176,schütteln::V,шука́демс,клатя
1177,schütteln::V,шука́демс,друсам
1178,schwenken::V,яфодемс,размахам
1179,schütten::V,каямс,сипя
1180,schütten::V,нюрьхтя́мс,сипя
1181,füllen::V,пяшкодемс,напълня
1182,einwickeln::V,тапардамс,увия
1183,einwickeln::V,тапардамс,завия
1184,tragen::V,кандомс,нося
1185,schleppen::V,ускомс,влача
1186,ziehen::V,ускомс,тегля
1187,ziehen::V,ускомс,дръпна
1188,aufbewahren::V,ванфтомс,съхраня
1189,werfen::V,ёрямс,хвърля
1190,fangen::V,кунда́мс,ловя
1191,fangen::V,кунда́мс,уловя
1192,packen::V,фатямс,хвана
1193,verstecken::V,кяшемс,крия
1194,verstecken::V,кяшемс,скрия
1195,teilen::V,явомс,разделя
1196,schicken::V,кучемс,изпращам
1197,bringen::V,кандомс,донеса
1198,bringen::V,пачфтемс,донеса
1199,hinzufügen::V,пу́томс та́га,прибавя
1200,hinzufügen::V,ма́ксомс та́га,прибавя
1201,bekommen::V,сявомс,сдобия се
1202,erhalten::V,сявомс,получа
1203,nehmen::V,сявомс,взема
1204,wählen::V,ко́чкамс,избирам
1205,auswählen::V,кочкамс,избера
1206,bewahren::V,ванфтомс,пазя
1207,behindern::V,шорямс,преча
1208,behindern::V,шорямс,спъвам
1209,verderben::V,коламс,разваля
1210,verderben::V,гастямс,разваля
1211,beschädigen::V,тиендемс зиян,повредя
1212,zerbrechen::V,тапамс,счупя
1213,zerreißen::V,сяземс,скъсам
1214,zerstören::V,ка́лафтомс,разруша
1215,verbrennen::V,пълхта́мс,изгоря
1216,geben::V,ма́ксомс,дам
1217,reichen::V,максомс,подам
1218,schenken::V,каземс,подаря
1219,versprechen::V,ма́ксомс вал,обещая
1220,wünschen::V,арьсемс,желая
1221,loben::V,шна́мс,хваля
1222,küssen::V,палсемс,целувам
1223,wiegen::V,нюря́фтомс,люлея
1224,zudecken::V,вельхтямс,покрия
1225,wecken::V,стя́фтомс,събудя
1226,wecken::V,съ́ргозьфтемс,събудя
1227,zeigen::V,няфтемс,покажа
1228,führen::V,вятемс,водя
1229,führen::V,вятемс,заведа
1230,lehren::V,тонафтомс,уча
1231,unterrichten::V,тонафтомс,преподавам
1232,aufziehen::V,касфтомс,отгледам
1233,leiten::V,вятемс,ръководя
1234,leiten::V,вятемс,управлявам
1235,antreiben::V,вятемс,подкарвам
1236,lassen::V,кошардомс,накарам
1237,einladen::V,тердемс,поканя
1238,einladen::V,серьгядемс,поканя
1239,vereinigen::V,пуроптомс,съединя
1240,vereinigen::V,кочкамс марса,съединя
1241,besuchen::V,варжамс,посетя
1242,treffen::V,васьфтомс,срещна
1243,sich versammeln::V,кочкавомс,събера се
1244,spielen::V,налхксемс,играя
1245,singen::V,морамс,пея
1246,tanzen::V,кштимс,танцувам
1247,sich trennen::V,явомс,разделя се
1248,verlassen::V,кадондомс,напусна
1249,retten::V,идемс,спася
1250,retten::V,араламс,спася
1251,bewachen::V,ваномс,охранявам
1252,schützen::V,а́раламс,запазя
1253,verteidigen::V,а́раламс,защитя
1254,sich schlagen::V,тюремс,бия се
1255,schießen::V,ляцемс,стрелям
1256,siegen::V,сяськомс,победя
1257,ärgern::V,кяжияфтомс,ядосам
1258,schlagen::V,токамс,бия
1259,schlagen::V,токамс,ударя
1260,treten::V,тапамс,ритам
1261,stechen::V,пупамс,бодна
1262,stechen::V,сялгомс,бодна
1263,stoßen::V,тостядемс,бутна
1264,stoßen::V,тостядемс,блъсна
1265,stehlen::V,саламс,
1266,stören::V,шорсемс,смутя
1267,belästigen::V,токсамс,отегча
1268,belästigen::V,токсамс,безпокоя
1269,belästigen::V,аф кадомс ваймама,отегча
1270,belästigen::V,аф кадомс ваймама,безпокоя
1271,verbergen::V,кяшемс,скрия
1272,täuschen::V,васькафтомс,измамя
1273,täuschen::V,кяльготнемс,измамя
1274,betrügen::V,васькафнемс,измамя
1275,töten::V,шавомс,убия
1276,töten::V,шавомс,умъртвя
1277,töten::V,аде́ламс,убия
1278,töten::V,аде́ламс,умъртвя
1279,wohnen::V,эрямс,живея
1280,arbeiten::V,покодемс,работя
1281,sammeln::V,кочкамс,събера
1282,sammeln::V,пу́роптомс,събера
1283,pflücken::V,фатнемс,бера
1284,pflücken::V,фатнемс,откъсна
1285,pflücken::V,нотфнемс,бера
1286,pflücken::V,нотфнемс,откъсна
1287,jagen::V,кунда́мс,ловувам
1288,fischen::V,калонь кунда́мс,ловя риба
1289,fassen::V,кунда́мс,хвана
1290,hüten::V,ваномс,пазя
1291,treiben::V,панемс,карам
1292,anbinden::V,сотомс,завържа
1293,füttern::V,трямс,храня
1294,füttern::V,а́ндомс,храня
1295,melken::V,потямс,доя
1296,hacken::V,лазондомс,сека
1297,gießen::V,валомс,полея
1298,reifen::V,кенеремс,узрея
1299,zubereiten::V,анокламс,приготвя
1300,kochen::V,пидемс,варя
1301,backen::V,пидемс,пека
1302,braten::V,пуштомс,пържа
1303,umrühren::V,шорямс,разбъркам
1304,stricken::V,кодамс,плета
1305,nähen::V,стамс,шия
1306,färben::V,а́рхтомс,боядисам
1307,reinigen::V,ва́ткамс,почистя
1308,reinigen::V,а́роптомс,почистя
1309,waschen::V,муськомс,мия
1310,waschen::V,муськомс,пера
1311,abwischen::V,нардамс,избърша
1312,spülen::V,оргалдомс,плакна
1313,fegen::V,тяемс,измета
1314,kehren::V,тяемс,мета
1315,baden::V,э́шелямс,къпя се
1316,sich waschen::V,штамс,мия се
1317,ausziehen::V,кайсефтемс,съблека
1318,anziehen::V,ща́фтомс,облека
1319,sich anziehen::V,щамс,облека се
1320,kämmen::V,се́ендемс,реша
1321,kämmen::V,се́ендемс,вчеша
1322,schmücken::V,на́ряжамс,накича
1323,schmücken::V,ма́зоптомс,накича
1324,sagen::V,азомс,кажа
1325,sagen::V,мярьгомс,кажа
1326,sprechen::V,корхтамс,говоря
1327,reden::V,корхнемс,говоря
1328,sich unterhalten::V,корхнемс,разговарям
1329,fragen::V,ки́зефтемс,запитам
1330,bitten::V,а́намс,моля
1331,bitten::V,ве́шемс,моля
1332,erzählen::V,а́зондомс,разкажа
1333,mitteilen::V,азомс,съобщя
1334,nennen::V,лемдемс,нарека
1335,nennen::V,путомс лем,нарека
1336,rufen::V,серьгядемс,викам
1337,rufen::V,серьгядемс,повикам
1338,prahlen::V,шна́фтомс пря́,хваля се
1339,übersetzen::V,ётафтомс,преведа
1340,denken::V,арьсемс,мисля
1341,glauben::V,кемамс,вярвам
1342,bemerken::V,ня́емс,забележа
1343,erkennen::V,содамс,позная
1344,begreifen::V,сатомс,схвана
1345,verstehen::V,шарьхкодемс,разбера
1346,lernen::V,тонафнемс,уча се
1347,wissen::V,со́дамс,зная
1348,sich erinnern an::V,лятфтамс,спомня си за
1349,vergessen::V,юкстамс,забравя
1350,messen::V,ункснемс,меря
1351,zählen::V,лу́вомс,броя
1352,zählen::V,а́рьсемс,броя
1353,rechnen::V,лувомс,сметна
1354,lesen::V,лувомс,чета
1355,lesen::V,морафтомс,чета
1356,malen::V,рисова́ндамс,рисувам
1357,zeichnen::V,рисова́ндамс,рисувам
1358,schreiben::V,сёрмадомс,пиша
1359,besitzen::V,улемс азоркс,имам
1360,besitzen::V,улемс азоркс,притежавам
1361,kaufen::V,рамамс,купя
1362,kaufen::V,рамамс,купувам
1363,verkaufen::V,мимс,продам
1364,bezahlen::V,пандомс,заплатя
1365,zahlen::V,па́ндомс,платя
1366,beherrschen::V,азорондамс,владея
1367,ertragen::V,кирдемс,понеса
1368,Netz::N,,мрежа
