,Concept_ID,bg,myv
842,hinter::PRP,зад,вельде
843,unter::PRP,под,ало
844,durch::PRP,през,пачк
845,neben::PRP,до,вакссо
846,neben::PRP,при,вакссо
847,zwischen::PRP,между,ютксо
848,zwischen::PRP,помежду,ютксо
849,wegen::PRP,заради,кис
850,wegen::PRP,заради,коряс
851,wegen::PRP,заради,кувалт
852,dies::PRN,този,те
853,das::PRN,туй,те
854,das::PRN,туй,тона
855,das::PRN,това,те
856,das::PRN,това,тона
857,alles::PRN,всичко,весе
858,alles::PRN,всичко,весемесь
859,ich::PRN,аз,мон
860,du::PRN,ти,тон
861,er::PRN,той,сон
862,wir::PRN,ние,минь
863,ihr::PRN,вие,тынь
864,sie::PRN,те,сынь
865,was::FPRN,що,мезе
866,was::FPRN,какво,мезе
867,wer::FPRN,кой,ки
868,wo::FADV,къде,косо
869,wohin::FADV,накъде,ков
870,wohin::FADV,накъде,козо
871,wohin::FADV,накъдето,ков
872,wohin::FADV,накъдето,козо
873,wie::FADV,как,кода
874,warum::FADV,защо,мекс
875,wieviel::FNUM,колко,зяро
876,eins::NUM,един,вейке
877,zwei::NUM,два,кавто
878,drei::NUM,три,колмо
879,vier::NUM,четири,ниле
880,fünf::NUM,пет,вете
881,sechs::NUM,шест,кото
882,sieben::NUM,седем,сисем
883,acht::NUM,осем,кавксо
884,neun::NUM,девет,вейксэ
885,zehn::NUM,десет,кемень
886,elf::NUM,единайсет,кевейкее
887,elf::NUM,единадесет,кевейкее
888,zwölf::NUM,дванайсет,кемгавтово
889,zwölf::NUM,дванадесет,кемгавтово
890,zwanzig::NUM,двайсет,комсь
891,zwanzig::NUM,двадесет,комсь
892,dreißig::NUM,тридесет,колоньгемень
893,vierzig::NUM,четиридесет,ниленьгемень
894,fünfzig::NUM,петдесет,ведьгемень
895,sechzig::NUM,шестдесет,кодгемень
896,siebzig::NUM,седемдесет,сизьгемень
897,achtzig::NUM,осемдесет,кавксоньгемень
898,neunzig::NUM,деветдесет,вейксэньгемень
899,hundert::NUM,сто,сядо
900,tausend::NUM,хиляда,тыща
901,und::CNJ,а,ды
902,und::CNJ,та,ды
903,oder::CNJ,или,или
904,stehen::V,стоя,аштемс стядо
905,sitzen::V,седя,аштемс озадо
906,liegen::V,лежа,мадезь аштемс
907,hängen::V,вися,нурьгемс
908,werden::V,бъда,арамс
909,werden::V,стана,арамс
910,passieren::V,случа се,лисэмс
911,beginnen::V,започна,ушодомс
912,enden::V,свърша,лоткамс
913,wechseln::V,променям,полавтнемс
914,aufgehen[Sonne]::V,изгрея,лисемс
915,aufgehen[Sonne]::V,изгрея,стямс
916,untergehen[Sonne]::V,заляза,валгомс
917,scheinen[Sonne]::V,грея,валдомтомс
918,scheinen[Sonne]::V,светя,валдомтомс
919,donnern::V,гърмя,цярномс
920,donnern::V,гърмя,галдордомс
921,wehen::V,вея,пувамс
922,wehen::V,духам,пувамс
923,strömen::V,тека,чудемс
924,strömen::V,лея се,чудемс
925,fließen::V,тека,чудемс
926,sich drehen::V,въртя се,велямс
927,schwanken::V,клатя се,лыкамс
928,schwanken::V,клатя се,якамс
929,schwingen::V,трептя,нурсемс
930,schwingen::V,трептя,лыкамс
931,fallen::V,падам,прамс
932,fallen::V,падам,сяворемс
933,brennen::V,горя,паломс
934,rauchen::V,димя,качадомс
935,regnen::V,вали дъжд,пиземс
936,gefrieren::V,замръзна,кельмемс
937,tauen::V,топя се,соламс
938,schmelzen::V,разтопя се,соламс
939,trocknen::V,съхна,коськемс
940,sieden::V,вря,лакамс
941,sieden::V,вря,пиксемс
942,sieden::V,кипя,лакамс
943,sieden::V,кипя,пиксемс
944,faulen::V,гния,наксадомс
945,verfaulen::V,изгния,наксадомс
946,reißen::V,напукам се,сезневемс
947,versinken::V,потъна,ваямс
948,vergehen::V,минавам,ютамс
949,erscheinen::V,явя се,лисемс
950,verschwinden::V,изчезна,ёмамс
951,sinken::V,падна,явамс
952,abnehmen::V,отслабна,киремемс
953,zunehmen::V,нарасна,ламолгадомс
954,zunehmen::V,нарасна,раштамс
955,steigen::V,увелича се,куземс
956,steigen::V,увелича се,кепсевемс
957,steigen::V,покачвам се,куземс
958,steigen::V,покачвам се,кепсевемс
959,wachsen::V,раста,касомс
960,glänzen::V,лъщя,цитнемс
961,glänzen::V,блестя,цитнемс
962,funkeln::V,искря,пиндолдомс
963,funkeln::V,искря,цивтёрдомс
964,lärmen::V,шумя,шалномс
965,läuten::V,звъня,гайгезевемс
966,klingeln::V,звъня,чавомс баягас
967,klirren::V,звънтя,калдордомс
968,klirren::V,звънтя,кальцяемс
969,klirren::V,дрънкам,калдордомс
970,klirren::V,дрънкам,кальцяемс
971,brausen::V,буча,лакамс
972,rauschen::V,шумя,лажномс
973,klingen::V,звуча,гайгемс
974,bellen::V,лая,онгомс
975,heulen::V,вия,урномс
976,heulen::V,рева,урномс
977,blasen::V,духна,пувамс
978,pfeifen::V,свиря,вешкемс
979,schreien::V,крещя,пижнемс
980,stöhnen::V,стена,кувсемс
981,stöhnen::V,пъшкам,кувсемс
982,zittern::V,треперя,тарномс
983,leben::V,живея,эрямс
984,geboren werden::V,родя се,чачомс
985,atmen::V,дишам,лексемс
986,trinken::V,пия,симемс
987,essen::V,ям,ярсамс
988,schlucken::V,гълтам,нилемс
989,schlucken::V,гълтам,порнемс
990,müde werden::V,уморя се,сиземс
991,einschlafen::V,заспя,матедевемс
992,schlafen::V,спя,удомс
993,aufwachen::V,събудя се,сыргоземс
994,aufstehen::V,стана,стямс
995,sich erholen::V,отдъхвам си,оймсемс
996,krank werden::V,заболея,сэредезевемс
997,krank sein::V,боледувам,сэредемс
998,schmerzen::V,боля,сэредемс
999,husten::V,кашлям,козомс
1000,genesen::V,оздравея,пичкамс
1001,sterben::V,умра,куломс
1002,umkommen::V,загина,чавовомс
1003,umkommen::V,загина,ёмамс
1004,sich bewegen::V,движа се,шаштомс
1005,sich bewegen::V,мърдам се,шаштомс
1006,sich rühren::V,движа се,сыргамс
1007,sich erheben::V,стана,куземс
1008,sich setzen::V,седна,озамс
1009,hinfallen::V,падна,прамс
1010,hinfallen::V,падна,сяворемс
1011,laufen::V,ходя,якамс
1012,schreiten::V,крача,эскелямс
1013,schreiten::V,крача,молемс
1014,spazierengehen::V,разхождам се,якамс
1015,eilen::V,бързам,эрзкалемс
1016,eilen::V,бързам,капшамс
1017,sich beeilen::V,побързам,капшамс
1018,sausen::V,тичам,ливтямс
1019,rennen::V,бягам,чийнемс
1020,rennen::V,бягам,ардтнемс
1021,springen::V,скачам,кирнявтнемс
1022,klettern::V,катеря се,куземс
1023,schaukeln::V,люлея се,нурямс
1024,kriechen::V,лазя,ёзмолдомс
1025,kriechen::V,пълзя,ёзмолдомс
1026,schwimmen::V,плувам,уемс
1027,tauchen::V,гмуркам се,чопавтомс
1028,tauchen::V,гмуркам се,чопавтнемс
1029,rudern::V,греба,миледемс
1030,fahren::V,пътувам,ардомс
1031,fliegen::V,летя,ливтямс
1032,fliegen::V,хвърча,ливтямс
1033,gehen::V,ида,туемс
1034,gehen::V,ида,молемс
1035,gehen::V,вървя,туемс
1036,gehen::V,вървя,молемс
1037,weggehen::V,отида си,туемс
1038,abfahren::V,отпътувам,туемс
1039,anhalten::V,спра се,лоткамс
1040,hineingehen::V,влизам,совамс
1041,eintreten::V,вляза,совамс
1042,eintreten::V,вляза,эскельдямс
1043,kommen::V,ида,самс
1044,kommen::V,дойда,самс
1045,ankommen::V,пристигна,самс
1046,ankommen::V,пристигна,пачкодемс
1047,zurückkommen::V,върна се,велявтомс
1048,bleiben::V,остана,кадовомс
1049,warten::V,чакам,учомс
1050,erwarten::V,очаквам,учомс
1051,suchen::V,търся,вешнемс
1052,finden::V,намеря,муемс
1053,versuchen::V,опитам,варштамс
1054,vorbereiten::V,подготвя,анокстамс
1055,lieben::V,любя,вечкемс
1056,mögen::V,обичам,вечкемс
1057,lachen::V,смея се,пейдемс
1058,rühren::V,трогна,токамс седейс
1059,weinen::V,плача,авардемс
1060,schimpfen::V,ругая,сёвномс
1061,schimpfen::V,псувам,сёвномс
1062,sich ärgern::V,ядосам се,кежиявтнемс
1063,sich fürchten::V,боя се,пелемс
1064,sich fürchten::V,страхувам се,пелемс
1065,fürchten::V,боя се от,пелемс
1066,fürchten::V,страхувам се от,пелемс
1067,fliehen::V,бягам,оргодемс
1068,flüchten::V,бягам,ворьгодемс
1069,flüchten::V,бягам,чадомс
1070,flüchten::V,избягам,ворьгодемс
1071,flüchten::V,избягам,чадомс
1072,sehen::V,видя,неемс
1073,anschauen::V,гледам,ваномс
1074,ansehen::V,поглеждам,ваномс
1075,hören::V,чувам,марямс
1076,zuhören::V,слушам,кунсоломс
1077,probieren::V,опитам,варшамс
1078,riechen::V,подуша,никсемс
1079,fühlen::V,усещам,марямс
1080,fühlen::V,чувствувам,марямс
1081,scheinen::V,изглеждам,марявомс
1082,zu sehen sein::V,виждам се,неявомс
1083,vernehmen::V,доловя,марямс
1084,frieren::V,мръзна,кельмемс
1085,tun::V,правя,теемс
1086,können::V,мога,маштомс
1087,wollen::V,ща,бажамс
1088,wollen::V,искам,бажамс
1089,anfangen::V,започна,кармамс
1090,beenden::V,свърша,прядомс
1091,beenden::V,завърша,прядомс
1092,aufhören::V,престана,лоткамс
1093,gelingen::V,успея,удаламс
1094,gelingen::V,сполуча,удаламс
1095,geraten::V,удам се,лисемс
1096,öffnen::V,отворя,панжомс
1097,schließen::V,затворя,пекстамс
1098,schließen::V,затворя,сёлгомс
1099,schließen::V,затворя,конямс
1100,stellen::V,поставя,аравтомс
1101,setzen::V,туря,ойсевтемс
1102,setzen::V,туря,озавтнемс
1103,legen::V,сложа,путомс
1104,legen::V,слагам,путомс
1105,berühren::V,докосна,токамс
1106,verbinden::V,свържа,содомс
1107,bedecken::V,покрия,вельтямс
1108,aufhängen::V,закача,понгавтомс
1109,anzünden::V,запаля,кирвастемс
1110,aufheben::V,вдигна,кепедемс
1111,aufheben::V,повдигна,кепедемс
1112,zurücklassen::V,оставя,кадомс
1113,verlieren::V,загубя,ёмавтомс
1114,fallen lassen::V,изпусна,правтомс
1115,machen::V,направя,теемс
1116,herstellen::V,произведа,анокстамс
1117,bauen::V,строя,путомс
1118,reparieren::V,поправя,витемс
1119,verbessern::V,подобря,паролгавтомс
1120,verbessern::V,подобря,вадрялгавтомс
1121,ändern::V,променя,полавтомс
1122,graben::V,копая,чувомс
1123,graben::V,копая,таргамс
1124,beugen::V,прегъна,мендемс
1125,biegen::V,прегъна,комавтомс
1126,drehen::V,въртя,чаравтомс
1127,drehen::V,въртя,велявтнемс
1128,wenden::V,обърна,велявтомс
1129,umdrehen::V,обърна,велявтомс
1130,heben::V,вдигам,кепедемс
1131,hochheben::V,издигна,кепедемс
1132,ergreifen::V,хвана,кундамс
1133,ergreifen::V,обхвана,кундамс
1134,halten::V,държа,кирдемс
1135,drücken::V,натискам,нуемс
1136,drücken::V,притискам,нуемс
1137,schieben::V,тикам,шаштомс
1138,kratzen::V,одраскам,ангордамс
1139,lecken::V,лижа,нолсемс
1140,lecken::V,ближа,нолсемс
1141,beißen::V,хапя,сускомс
1142,beißen::V,ухапя,сускомс
1143,abreißen::V,откъсна,сеземс
1144,abschneiden::V,отрежа,печкемс
1145,binden::V,вържа,кодамс
1146,binden::V,вържа,сюлмамс
1147,stecken::V,пъхна,сялгомс
1148,brechen::V,троша,синдемс
1149,brechen::V,троша,калавтомс
1150,klopfen::V,чукам,калтаямс
1151,hauen::V,бия,чавомс
1152,kleben::V,лепя,педявтнемс
1153,kleben::V,залепя,педявтнемс
1154,reiben::V,трия,ёзамс
1155,reiben::V,търкам,ёзамс
1156,streichen::V,намажа,вадемс
1157,schleifen::V,остря,човамс
1158,schneiden::V,режа,керямс
1159,rütteln::V,разтърсвам,чукамс
1160,rütteln::V,разтърсвам,лыкавтомс
1161,schütteln::V,клатя,чукамс
1162,schütteln::V,друсам,чукамс
1163,schwenken::V,размахам,яхолемс
1164,schütten::V,сипя,каямс
1165,füllen::V,напълня,пештямс
1166,einwickeln::V,увия,тапарямс
1167,einwickeln::V,завия,тапарямс
1168,tragen::V,нося,кандомс
1169,schleppen::V,влача,ускомс
1170,ziehen::V,тегля,ускомс
1171,ziehen::V,дръпна,ускомс
1172,aufbewahren::V,съхраня,ванстомс
1173,werfen::V,хвърля,ёртомс
1174,fangen::V,ловя,кундамс
1175,fangen::V,уловя,кундамс
1176,packen::V,хвана,кундамс
1177,verstecken::V,крия,кекшемс
1178,verstecken::V,скрия,кекшемс
1179,teilen::V,разделя,явомс
1180,schicken::V,изпращам,кучомс
1181,bringen::V,донеса,кандомс
1182,hinzufügen::V,прибавя,путомс
1183,hinzufügen::V,прибавя,максомс
1184,bekommen::V,сдобия се,саемс
1185,erhalten::V,получа,саемс
1186,nehmen::V,взема,саемс
1187,wählen::V,избирам,кочкамс
1188,auswählen::V,избера,кочкамс
1189,bewahren::V,пазя,ванстомс
1190,behindern::V,преча,кирдемс
1191,behindern::V,спъвам,кирдемс
1192,verderben::V,разваля,коламс
1193,beschädigen::V,повредя,теемс зыян
1194,zerbrechen::V,счупя,коламс
1195,zerreißen::V,скъсам,сеземс
1196,zerstören::V,разруша,калавтомс
1197,verbrennen::V,изгоря,пултамс
1198,geben::V,дам,максомс
1199,reichen::V,подам,максомс
1200,schenken::V,подаря,каземс
1201,versprechen::V,обещая,алтамс
1202,wünschen::V,желая,арсемс
1203,loben::V,хваля,шнамс
1204,küssen::V,целувам,палсемс
1205,wiegen::V,люлея,нурсемс
1206,zudecken::V,покрия,тавадомс
1207,zudecken::V,покрия,вельтямс
1208,wecken::V,събудя,стявтомс
1209,zeigen::V,покажа,невтемс
1210,führen::V,водя,ветямс
1211,führen::V,заведа,ветямс
1212,lehren::V,уча,тонавтомс
1213,unterrichten::V,преподавам,тонавтомс
1214,aufziehen::V,отгледам,трямс
1215,aufziehen::V,отгледам,кастомс
1216,leiten::V,ръководя,ветямс
1217,leiten::V,ръководя,азоркстамс
1218,leiten::V,управлявам,ветямс
1219,leiten::V,управлявам,азоркстамс
1220,antreiben::V,подкарвам,ветямс
1221,lassen::V,накарам,кармавтомс
1222,einladen::V,поканя,тердемс
1223,vereinigen::V,съединя,вейсэндямс
1224,vereinigen::V,съединя,вейс путомс
1225,vereinigen::V,съединя,вейс пурнамс
1226,besuchen::V,посетя,варштамс
1227,treffen::V,срещна,вастомс
1228,sich versammeln::V,събера се,промокшномс
1229,spielen::V,играя,налксемс
1230,singen::V,пея,морамс
1231,tanzen::V,танцувам,киштемс
1232,sich trennen::V,разделя се,явомс
1233,verlassen::V,напусна,кадомс
1234,retten::V,спася,идемс
1235,bewachen::V,охранявам,ванстомс
1236,schützen::V,запазя,аштемс
1237,verteidigen::V,защитя,ваномс
1238,sich schlagen::V,бия се,тюремс
1239,schießen::V,стрелям,ледемс
1240,siegen::V,победя,изнямс
1241,ärgern::V,ядосам,кежейгавтомс
1242,schlagen::V,бия,токамс
1243,schlagen::V,ударя,токамс
1244,treten::V,ритам,тапамс
1245,stechen::V,бодна,пупамс
1246,stoßen::V,бутна,тулкадемс
1247,stoßen::V,блъсна,тулкадемс
1248,stören::V,смутя,пирямс ки
1249,belästigen::V,отегча,а максомс
1250,belästigen::V,отегча,а кадомс оймамо
1251,belästigen::V,безпокоя,а максомс
1252,belästigen::V,безпокоя,а кадомс оймамо
1253,verbergen::V,скрия,сёпомс
1254,verbergen::V,скрия,кекшемс
1255,täuschen::V,измамя,манямс
1256,betrügen::V,измамя,манчемс
1257,töten::V,убия,чавномс
1258,töten::V,убия,маштнемс
1259,töten::V,умъртвя,чавномс
1260,töten::V,умъртвя,маштнемс
1261,wohnen::V,живея,эрямс
1262,arbeiten::V,работя,важодемс
1263,sammeln::V,събера,пурнамс
1264,pflücken::V,бера,ноцковтнемс
1265,pflücken::V,откъсна,ноцковтнемс
1266,jagen::V,ловувам,кундамс
1267,fischen::V,ловя риба,калонь кундамс
1268,fassen::V,хвана,кундамс
1269,hüten::V,пазя,ваномс
1270,treiben::V,карам,панемс
1271,anbinden::V,завържа,сюлмамс
1272,füttern::V,храня,андомс
1273,melken::V,доя,потявтомс
1274,hacken::V,сека,лазномс
1275,gießen::V,полея,валомс
1276,reifen::V,узрея,кенеремс
1277,zubereiten::V,приготвя,анокстамс
1278,kochen::V,варя,пидемс
1279,backen::V,пека,пидемс
1280,braten::V,пържа,пуштамс
1281,umrühren::V,разбъркам,човорямс
1282,stricken::V,плета,кодамс
1283,nähen::V,шия,стамс
1284,färben::V,боядисам,артомс
1285,reinigen::V,почистя,урядамс
1286,waschen::V,мия,муськемс
1287,waschen::V,пера,муськемс
1288,abwischen::V,избърша,нардамс
1289,spülen::V,плакна,ёрвалдомс
1290,fegen::V,измета,тенсемс
1291,kehren::V,мета,тенсемс
1292,baden::V,къпя се,экшелямс
1293,sich waschen::V,мия се,шлямс
1294,ausziehen::V,съблека,кайсевтемс
1295,anziehen::V,облека,оршамс
1296,sich anziehen::V,облека се,оршамс
1297,kämmen::V,реша,судрямс
1298,kämmen::V,вчеша,судрямс
1299,schmücken::V,накича,мазылгавтомс
1300,schmücken::V,накича,наряжамс
1301,sagen::V,кажа,меремс
1302,sprechen::V,говоря,кортамс
1303,reden::V,говоря,кортамс
1304,sich unterhalten::V,разговарям,кортнемс
1305,fragen::V,запитам,кевкстемс
1306,bitten::V,моля,вешемс
1307,erzählen::V,разкажа,ёвтнемс
1308,mitteilen::V,съобщя,ёвтамс
1309,nennen::V,нарека,лемдемс
1310,nennen::V,нарека,путомс лем
1311,rufen::V,викам,тердемс
1312,rufen::V,викам,серьгедемс
1313,rufen::V,повикам,тердемс
1314,rufen::V,повикам,серьгедемс
1315,prahlen::V,хваля се,шнамс пря
1316,übersetzen::V,преведа,ютавтомс
1317,denken::V,мисля,арсемс
1318,glauben::V,вярвам,кемемс
1319,bemerken::V,забележа,неемс
1320,erkennen::V,позная,содамс
1321,begreifen::V,схвана,пачкодемс
1322,verstehen::V,разбера,чарькодемс
1323,lernen::V,уча се,тонавтнемс
1324,wissen::V,зная,содамс
1325,sich erinnern an::V,спомня си за,ледстямс
1326,vergessen::V,забравя,стувтомс
1327,messen::V,меря,онкстнемс
1328,zählen::V,броя,ловомс
1329,rechnen::V,сметна,ловомс
1330,lesen::V,чета,ловномс
1331,malen::V,рисувам,рисовамс
1332,zeichnen::V,рисувам,рисовамс
1333,schreiben::V,пиша,сёрмадомс
1334,besitzen::V,имам,улемс
1335,besitzen::V,имам,улемс азорокс
1336,besitzen::V,притежавам,улемс
1337,besitzen::V,притежавам,улемс азорокс
1338,kaufen::V,купя,рамамс
1339,kaufen::V,купувам,рамамс
1340,verkaufen::V,продам,миемс
1341,bezahlen::V,заплатя,пандомс
1342,zahlen::V,платя,пандомс
1343,beherrschen::V,владея,азоркстамс
1344,ertragen::V,понеса,кирдемс
1345,Platte::N,,плита
1346,Stütze::N,,неже
1347,stehlen::V,,саламс
