,Concept_ID,bn,sv
733,das::PRN,ওটা,det
734,alles::PRN,সব,allt
735,ich::PRN,আমি,jag
736,du::PRN,তুমি,du
737,er::PRN,উনি,han
738,wir::PRN,আমরা,vi
739,ihr::PRN,তোমরা,ni
740,sie::PRN,তারা,de
741,was::FPRN,কি,vad
742,wer::FPRN,কে,vem
743,wo::FADV,কোথায়,var
744,wohin::FADV,কোথায়,vart
745,wie::FADV,কেমন,hur
746,warum::FADV,কেন,varför
747,wieviel::FNUM,কত,hur mycket
748,eins::NUM,অক,en
749,eins::NUM,অক,ett
750,zwei::NUM,দুই,två
751,drei::NUM,তিন,tre
752,vier::NUM,চার,fyra
753,fünf::NUM,পাঁচ,fem
754,sechs::NUM,ছয়,sex
755,sieben::NUM,সাত,sju
756,acht::NUM,আট,åtta
757,neun::NUM,নয়,nio
758,zehn::NUM,দশ,tio
759,elf::NUM,এগারো,elva
760,zwölf::NUM,দ্বাদশ,tolv
761,zwanzig::NUM,বিশ,tjugo
762,dreißig::NUM,ত্রিশ,trettio
763,vierzig::NUM,চল্লিশ,fyrtio
764,fünfzig::NUM,পঞ্চাশ,femtio
765,sechzig::NUM,ষাট,sextio
766,siebzig::NUM,সত্তর,sjuttio
767,achtzig::NUM,আশি,åttio
768,neunzig::NUM,নব্বুই,nittio
769,hundert::NUM,শত,hundra
770,tausend::NUM,হাজার,tusen
771,und::CNJ,আর,och
772,und::CNJ,এবং,och
773,oder::CNJ,বা,eller
774,stehen::V,দাঁড়ানো,stå
775,sitzen::V,বসা,sitta
776,liegen::V,শোয়া,ligga
777,hängen::V,ঝোলা,hänga
778,werden::V,হইয়া উঠা,bli
779,passieren::V,ঘটা,ske
780,passieren::V,ঘটা,hända
781,beginnen::V,আরম্ভ হওয়া,börja
782,enden::V,শেষ হওয়া,ända
783,wechseln::V,রূপাস্তর করা,växla
784,aufgehen[Sonne]::V,উদিত হওয়া,gå upp
785,untergehen[Sonne]::V,অস্ত যাওয়া,gå ned
786,scheinen[Sonne]::V,আলো দেওয়া,skina
787,donnern::V,বজ্রধ্বনি করা,dundra
788,wehen::V,প্রবাহিত হওয়া,blåsa
789,strömen::V,প্রবাহিত হওয়া,forsa
790,strömen::V,প্রবাহিত হওয়া,strömma
791,fließen::V,ছুটা,flyta
792,sich drehen::V,পাক খাওয়া,snurra
793,schwanken::V,দোলা,vackla
794,schwingen::V,দোলা,svinga
795,fallen::V,পড়া,falla
796,brennen::V,সেঁকা,brinna
797,rauchen::V,ধোঁয়া ছড়ান,ryka
798,regnen::V,বর্ষণ_করা,regna
799,gefrieren::V,হিমায়িত হওয়া,frysa
800,tauen::V,গলা,töa
801,schmelzen::V,গলা,smälta
802,trocknen::V,শুষ্ক করা,torka
803,sieden::V,ফোঁড়া,koka
804,sieden::V,ফোঁড়া,sjuda
805,faulen::V,ক্ষয় হওয়া,ruttna
806,verfaulen::V,ক্ষয় হওয়া ,ruttna
807,reißen::V,ছিঁড়া,brista
808,versinken::V,ডুবা,sjunka
809,vergehen::V,যাওয়া,förgå
810,erscheinen::V,আসা,synas
811,erscheinen::V,আসা,visa sig
812,verschwinden::V,অদৃশ্য হওয়া,försvinna
813,sinken::V,হ্রাস হওয়া,sjunka
814,abnehmen::V,হ্রাস হওয়া,avta
815,abnehmen::V,হ্রাস হওয়া,minskas
816,zunehmen::V,বৃদ্ধি পাওয়া,tilltaga
817,steigen::V,ওঠা,stiga
818,wachsen::V,বড় হওয়া,växa
819,glänzen::V,জ্বলা,glimma
820,funkeln::V,জ্বল্জ্বল করা,tindra
821,funkeln::V,জ্বল্জ্বল করা,gnistra
822,läuten::V,রুসুঝুসু করা,ringa
823,klingeln::V,বাজা,ringa
824,klirren::V,টুংটাং-শব্দ করা,klirra
825,brausen::V,গর্জন করা,brusa
826,rauschen::V,মর্মরধ্বনি করা,susa
827,klingen::V,শব্দ করা,låta
828,klingen::V,শব্দ করা,klinga
829,bellen::V,ঘেউ ঘেউ করা,skälla
830,heulen::V,গর্জন করা,yla
831,heulen::V,গর্জন করা,tjuta
832,blasen::V,ফুঁ দেওয়া,blåsa
833,pfeifen::V,শিস্ দেওয়া,vissla
834,schreien::V,চিৎকার করা,skrika
835,stöhnen::V,গোঁ-গো করা,stöna
836,zittern::V,কাঁপা,darra
837,zittern::V,কাঁপা,skälva
838,leben::V,বাঁচা,leva
839,geboren werden::V,জন্মানো,födas
840,atmen::V,শ্বাস ফেলা,andas
841,trinken::V,পান করা,dricka
842,essen::V,ভক্ষণ করা,äta
843,schlucken::V,গেলা,svälja
844,müde werden::V,পরিশ্রান্ত হওয়া,tröttna
845,einschlafen::V,নিদ্রামগ্ন হওয়া,somna
846,schlafen::V,নিদ্রা যাওয়া,sova
847,aufwachen::V,জাগা,vakna
848,aufstehen::V,জাগা,stiga upp
849,sich erholen::V,আরাম করা,repa sig
850,sich erholen::V,আরাম করা,hämta sig
851,krank werden::V,অসুস্থ হত্তয়া,insjukna
852,krank sein::V,রূগ্ণ হত্তয়া,vara sjuk
853,schmerzen::V,কন্কন করা,smärta
854,schmerzen::V,কন্কন করা,göra ont
855,husten::V,কাশা,hosta
856,genesen::V,আরোগ্য হওয়া,tillfriskna
857,sterben::V,মারা যাওয়া,dö
858,umkommen::V,মারা যাওয়া,omkomma
859,sich bewegen::V,চলা,röra sig
860,sich rühren::V,নড়া,röra på sig
861,sich erheben::V,উদিত হওয়া,resa sig
862,sich setzen::V,বসা,sätta sig
863,hinfallen::V,পড়া,falla omkull
864,laufen::V,হাঁটা,löpa
865,schreiten::V,হাঁটা,skrida
866,spazierengehen::V,পায়চারি করা,promenera
867,eilen::V,ত্বরাম্বিত করা,ila
868,sich beeilen::V,ত্বরাম্বিত করা,skynda sig
869,sausen::V,ধেয়ে যাওয়া,susa
870,rennen::V,চলা,löpa
871,rennen::V,চলা,springa
872,springen::V,লাফানো,hoppa
873,klettern::V,আরোহণ করা,klättra
874,schaukeln::V,দোলা,gunga
875,kriechen::V,হামাগুড়ি দেওয়া,kräla
876,schwimmen::V,সাঁতার কাটা,simma
877,tauchen::V,ডোবা,dyka
878,rudern::V,দাঁড় টানা,ro
879,fahren::V,চালান,köra
880,fliegen::V,ওড়া,flyga
881,gehen::V,যাওয়া,gå
882,weggehen::V,প্রস্থান করা,gå bort
883,abfahren::V,প্রস্থান করা,resa
884,abfahren::V,প্রস্থান করা,avresa
885,anhalten::V,থামা,stanna
886,hineingehen::V,ঢোকা,gå in
887,eintreten::V,ঢোকা,träda in
888,kommen::V,আসা,komma
889,ankommen::V,আসা,ankomma
890,zurückkommen::V,ফিরা,återkomma
891,bleiben::V,থাকা,bli
892,bleiben::V,থাকা,förbli
893,warten::V,অপেক্ষা করা,vänta
894,erwarten::V,অপেক্ষা করা,vänta
895,suchen::V,খোঁজ করা,leta
896,finden::V,পাওয়া,finna
897,versuchen::V,পরখ করা,försöka
898,vorbereiten::V,প্রস্তুত করা,förbereda
899,lieben::V,ভালবাসা,älska
900,mögen::V,পছন্দ করা,tycka om
901,lachen::V,হাসা,skratta
902,rühren::V,হৃদয়ম্পর্শ করা,röra
903,weinen::V,কাঁদা,gråta
904,schimpfen::V,নালিশ করা,skälla
905,sich ärgern::V,রাগ হত্তয়া,förargas
906,sich fürchten::V,ভয় করা,vara rädd
907,fürchten::V,ডরা,frukta
908,fliehen::V,পালানো,fly
909,fliehen::V,পালানো,rymma
910,flüchten::V,পালানো,fly
911,sehen::V,দেখা,se
912,anschauen::V,দেখা,se på
913,anschauen::V,দেখা,betrakta
914,ansehen::V,দেখা,åse
915,hören::V,শোনা,höra
916,zuhören::V,শোনা,höra på
917,zuhören::V,শোনা,lyssna till
918,probieren::V,পরখ করা,smaka
919,probieren::V,পরখ করা,smaka på
920,riechen::V,শুঁকা,lukta
921,fühlen::V,অনুভব করা,känna
922,scheinen::V,মনে হত্তয়া,verka
923,scheinen::V,মনে হত্তয়া,tyckas
924,zu sehen sein::V,দেখা দেত্তয়া,synas
925,zu sehen sein::V,দেখা দেত্তয়া,kunna ses
926,vernehmen::V,শোনা,få veta
927,vernehmen::V,শোনা,förnimma
928,frieren::V,শীত লাগা,frysa
929,tun::V,করা,göra
930,können::V,পারা,kunna
931,wollen::V,ইচ্ছা করা,vilja
932,anfangen::V,আরম্ভ করা,börja
933,beenden::V,শেষ করা,avsluta
934,aufhören::V,থামা,sluta
935,aufhören::V,থামা,upphöra
936,gelingen::V,সিদ্ধিলাভ করা,lyckas
937,geraten::V,পরিণত হত্তয়া,bli
938,öffnen::V,খোলা,öppna
939,schließen::V,বন্ধ করা,låsa
940,schließen::V,বন্ধ করা,stänga
941,stellen::V,স্থাপন করা,ställa
942,setzen::V,স্থাপন করা,sätta
943,legen::V,স্থাপন করা,lägga
944,berühren::V,স্পর্শ করা,beröra
945,verbinden::V,সংযুক্ত করা,förbinda
946,bedecken::V,ঢাকা,täcka
947,bedecken::V,ঢাকা,betäcka
948,aufhängen::V,ঝুলানো,hänga
949,aufhängen::V,ঝুলানো,hänga upp
950,anzünden::V,জ্বালান,tända
951,anzünden::V,জ্বালান,antända
952,anzünden::V,জ্বালান,tända på
953,aufheben::V,কুড়াইয়া তোলা,lyfta
954,zurücklassen::V,পরিত্যাগ করা,lämna
955,zurücklassen::V,পরিত্যাগ করা,efterlämna
956,verlieren::V,হারান,mista
957,verlieren::V,হারান,förlora
958,fallen lassen::V,ফেলা,tappa
959,fallen lassen::V,ফেলা,släppa
960,machen::V,গঠন করা,göra
961,herstellen::V,সৃষ্টি করা,tillverka
962,herstellen::V,সৃষ্টি করা,framställa
963,bauen::V,নির্মাণ করা,bygga
964,reparieren::V,মেরামত করা,reparera
965,verbessern::V,উন্নতিলাভ করা,rätta
966,verbessern::V,উন্নতিলাভ করা,förbättra
967,ändern::V,পরিবর্তিত করা,ändra
968,ändern::V,পরিবর্তিত করা,förändra
969,graben::V,খনন করা,gräva
970,beugen::V,নোয়া,böja
971,biegen::V,নোয়া,böja
972,biegen::V,নোয়া,kröka
973,drehen::V,ঘোরান,vrida
974,wenden::V,উলটাইয়া দেত্তয়া,vända
975,umdrehen::V,উলটানো,vrida om
976,heben::V,উত্তোলন করা,häva
977,hochheben::V,উঁচু করা,lyfta
978,ergreifen::V,দখল করা,gripa
979,halten::V,ধরা,hålla
980,drücken::V,টেপা,trycka
981,schieben::V,ঠেলা,skjuta
982,kratzen::V,চাঁচা,riva
983,kratzen::V,চাঁচা,skrapa
984,lecken::V,চাটা,slicka
985,beißen::V,দংশন করা,bita
986,abreißen::V,বিচ্ছিন্ন করা,slita_av
987,abreißen::V,বিচ্ছিন্ন করা,riva_av
988,abschneiden::V,বিচ্ছিন্ন করা,skära av
989,binden::V,বন্ধন করা,binda
990,stecken::V,বিদ্ধ করা,sticka
991,brechen::V,ভাঙা,bryta
992,brechen::V,ভাঙা,brista
993,klopfen::V,আঘাত করা,banka
994,klopfen::V,আঘাত করা,klappa
995,hauen::V,আঘাত করা,hugga
996,kleben::V,সাঁটা,klistra
997,reiben::V,ঘষা,gnida
998,streichen::V,ছড়াইয়া,smörja
999,schleifen::V,ধার দেওয়া,slipa
1000,schneiden::V,কাটা,skära
1001,schneiden::V,কাটা,klippa
1002,rütteln::V,নাড়ান,skaka
1003,schütteln::V,নড়া,rista
1004,schwenken::V,দোলা,svänga
1005,schütten::V,বর্ষণ করা,hälla
1006,füllen::V,পরিপূর্ণ করা,fylla
1007,einwickeln::V,মুড়া,slå in
1008,einwickeln::V,মুড়া,veckla in
1009,tragen::V,বহন করা,bära
1010,schleppen::V,টানা,släpa
1011,ziehen::V,টানা,dra
1012,aufbewahren::V,রাখা,förvara
1013,aufbewahren::V,রাখা,ta vara på
1014,werfen::V,ছুড়া,kasta
1015,fangen::V,লোফা,fånga
1016,packen::V,ধরা,gripa
1017,packen::V,ধরা,gripa tag
1018,verstecken::V,গোপন করা,gömma
1019,teilen::V,বিভক্ত করা,dela
1020,schicken::V,প্রেরণ করা,skicka
1021,bringen::V,আনা,bringa
1022,hinzufügen::V,একত্র করা,tillägga
1023,bekommen::V,পাওয়া,få
1024,bekommen::V,পাওয়া,erhålla
1025,erhalten::V,পাওয়া,få
1026,erhalten::V,পাওয়া,erhålla
1027,nehmen::V,নেওয়া,ta
1028,nehmen::V,নেওয়া,taga
1029,wählen::V,বাছা,välja
1030,auswählen::V,বাছা,utvälja
1031,bewahren::V,বাঁচাইয়া রাখা,bevara
1032,behindern::V,বাধা দেওয়া,hindra
1033,behindern::V,বাধা দেওয়া,förhindra
1034,verderben::V,নষ্ট করা,förstöra
1035,beschädigen::V,ক্ষতি করা,skada
1036,zerbrechen::V,ভাঙ্গিয়া যাওয়া,bryta isär
1037,zerbrechen::V,ভাঙ্গিয়া যাওয়া,bryta sönder
1038,zerreißen::V,ছিঁড়া,riva sönder
1039,zerreißen::V,ছিঁড়া,slita sönder
1040,zerstören::V,বিনাশ করা,förstöra
1041,verbrennen::V,দহন করা,bränna
1042,verbrennen::V,দহন করা,bränna upp
1043,geben::V,দেওয়া,ge
1044,reichen::V,দেওয়া,räcka
1045,schenken::V,উপহার দেত্তয়া,skänka
1046,versprechen::V,প্রতিশ্রুতি দেওয়া,lova
1047,wünschen::V,আকাঙ্ক্ষা করা,önska
1048,loben::V,প্রশংসা করা,lova
1049,loben::V,প্রশংসা করা,beröma
1050,küssen::V,চুম্বন করা,pussa
1051,wiegen::V,দুলানো,vagga
1052,zudecken::V,ঢাকা,täcka
1053,wecken::V,জাগানো,väcka
1054,zeigen::V,দেখানো,visa
1055,führen::V,পথ দেখানো,föra
1056,lehren::V,শেখানো,lära
1057,unterrichten::V,শিক্ষা দেওয়া,undervisa
1058,aufziehen::V,পালন করা,uppfostra
1059,leiten::V,পরিচালনা করা,leda
1060,antreiben::V,চালনা করা,driva på
1061,lassen::V,অনুমতি দেওয়া,få att
1062,einladen::V,নিমন্ত্রণ করা,bjuda
1063,einladen::V,নিমন্ত্রণ করা,inbjuda
1064,vereinigen::V,এক করা,förena
1065,besuchen::V,দেখিতে যাওয়া,besöka
1066,treffen::V,সন্মুখীন হওয়া,möta
1067,treffen::V,সন্মুখীন হওয়া,träffa
1068,sich versammeln::V,জড়ো হওয়া,församla sig
1069,spielen::V,খেলা,leka
1070,spielen::V,খেলা,spela
1071,singen::V,গাওয়া,sjunga
1072,tanzen::V,নাচা,dansa
1073,sich trennen::V,পৃথক করা,skiljas
1074,verlassen::V,পরিত্যাগ করা,lämna
1075,verlassen::V,পরিত্যাগ করা,överge
1076,retten::V,উদ্ধার করা,rädda
1077,bewachen::V,পাহারা দেওয়া,bevaka
1078,schützen::V,রক্ষা করা,skydda
1079,schützen::V,রক্ষা করা,beskydda
1080,verteidigen::V,রক্ষা করা,försvara
1081,sich schlagen::V,লড়াই করা,slåss
1082,schießen::V,তীরবেগে ছোটা,skjuta
1083,siegen::V,জেতা,segra
1084,ärgern::V,বিরক্ত করা,förarga
1085,schlagen::V,আঘাত করা,slå
1086,treten::V,লাথি মারা,sparka
1087,stechen::V,দংশন করা,sticka
1088,stoßen::V,ঠেলা,stöta
1089,stehlen::V,অপহরণ করা,stjäla
1090,stören::V,ঘাঁটান,störa
1091,belästigen::V,বিরক্ত করা,genera
1092,belästigen::V,বিরক্ত করা,besvära
1093,verbergen::V,গোপন করা,dölja
1094,täuschen::V,প্রবঞ্চনা করা,vilseleda
1095,betrügen::V,প্রতারণা করা,bedra
1096,töten::V,হত্যা করা,döda
1097,wohnen::V,বাস করা,bo
1098,arbeiten::V,কাজ করা,arbeta
1099,sammeln::V,সংগ্রহ করা,samla
1100,pflücken::V,চয়ন করা,plocka
1101,jagen::V,শিকার করা,jaga
1102,fischen::V,মাছ ধরা,fiska
1103,fassen::V,ধরা,fånga
1104,hüten::V,যুথভুক্ত করা,vakta
1105,treiben::V,চালনা করা,driva
1106,anbinden::V,বন্ধন করা,binda fast
1107,füttern::V,ভোজন করানো,fodra
1108,melken::V,দুগ্ধ দোহন করা,mjölka
1109,hacken::V,কাটা,hacka
1110,gießen::V,বর্ষণ করা,hälla
1111,gießen::V,বর্ষণ করা,vattna
1112,reifen::V,পাকা,mogna
1113,zubereiten::V,রন্ধন করা,tillaga
1114,zubereiten::V,রন্ধন করা,tillreda
1115,kochen::V,রন্ধন করা,koka
1116,backen::V,সেকা,baka
1117,braten::V,ভাজা,steka
1118,umrühren::V,নড়ানো,röra om
1119,stricken::V,বোনা,sticka
1120,nähen::V,সেলাই করা,sy
1121,färben::V,রঞ্জিত করা,färga
1122,reinigen::V,পরিষ্কার করা,rensa
1123,reinigen::V,পরিষ্কার করা,rengöra
1124,waschen::V,পরিষ্কার করা,tvätta
1125,abwischen::V,মুছা,torka av
1126,spülen::V,পরিষ্কার করা,spola
1127,spülen::V,পরিষ্কার করা,skölja
1128,fegen::V,ঝাঁট দেওয়া,feja
1129,kehren::V,ঝাঁট দেওয়া,sopa
1130,baden::V,অবগাহন করা,bada
1131,sich waschen::V,ধোয়া,tvätta sig
1132,ausziehen::V,খুলা,ta av
1133,anziehen::V,গায়ে দেত্তয়া,ta på
1134,sich anziehen::V,পোশাক পরা,klä på sig
1135,kämmen::V,আঁচড়ানো,kamma
1136,schmücken::V,সাজান করা,pynta
1137,schmücken::V,সাজান করা,smycka
1138,sagen::V,উচ্চারণ করা,säga
1139,sprechen::V,বলা,tala
1140,reden::V,আলাপ করা,tala
1141,reden::V,আলাপ করা,prata
1142,sich unterhalten::V,আড্ডা দেওয়া,prata
1143,fragen::V,জিজ্ঞাসা করা,fråga
1144,fragen::V,জিজ্ঞাসা করা,spörja
1145,bitten::V,প্রার্থনা করা,be
1146,erzählen::V,বর্ণনা করা,berätta
1147,mitteilen::V,বলা,meddela
1148,nennen::V,নাম দেওয়া,kalla
1149,rufen::V,আমন্ত্রণ করা,ropa
1150,prahlen::V,বড়াই করা,pråla
1151,prahlen::V,বড়াই করা,skryta
1152,übersetzen::V,ভাষাস্তরিত করা,tolka
1153,übersetzen::V,ভাষাস্তরিত করা,översätta
1154,denken::V,ভাবা,tänka
1155,glauben::V,বিশ্বাস করা,tro
1156,bemerken::V,লক্ষ্য করা,uppmärksamma
1157,bemerken::V,লক্ষ্য করা,lägga märke till
1158,erkennen::V,চিনিতে পারা,känna igen
1159,begreifen::V,উপলব্ধি করা,begripa
1160,verstehen::V,উপলব্ধি করা,förstå
1161,lernen::V,শেখা,lära sig
1162,wissen::V,জানা,veta
1163,sich erinnern an::V,মনে করা,minnas
1164,sich erinnern an::V,মনে করা,komma ihåg
1165,vergessen::V,বিস্মৃত হওয়া,glömma
1166,messen::V,মাপা,mäta
1167,zählen::V,গণনা করা,räkna
1168,rechnen::V,হিসাব করা,räkna
1169,lesen::V,পাঠ করা,läsa
1170,malen::V,আঁকা,måla
1171,zeichnen::V,ছকা,teckna
1172,schreiben::V,লেখা,skriva
1173,besitzen::V,অধিকার করা,äga
1174,besitzen::V,অধিকার করা,besitta
1175,kaufen::V,ক্রয় করা,köpa
1176,verkaufen::V,বেচা,sälja
1177,bezahlen::V,প্রদান করা,betala
1178,zahlen::V,প্রদান করা,betala
1179,beherrschen::V,শাসন করা,behärska
1180,ertragen::V,বহন করা,tåla
1181,ertragen::V,বহন করা,uthärda
1182,lärmen::V,,bråka
1183,lärmen::V,,väsnas
