,Concept_ID,fr,se
482,Staub::N,poussière,кэ̄ббьй
483,Rauch::N,fumée,soeve
484,Rauch::N,fumée,suovva
485,Rauch::N,fumée,suovva
486,Rauch::N,fumée,suoṿâ
487,Rauch::N,fumée,suõvv
488,Rauch::N,fumée,сӯвв
489,Funke::N,étincelle,naestie
490,Funke::N,étincelle,tjuonam
491,Funke::N,étincelle,čuotnan
492,Funke::N,étincelle,čuođâlm
493,Funke::N,étincelle,iiskâr
494,Funke::N,étincelle,čuõzzâm
495,Funke::N,étincelle,чӯссэм
496,Feuer::N,feu,dålle
497,Feuer::N,feu,dållå
498,Feuer::N,feu,dolla
499,Feuer::N,feu,tullâ
500,Feuer::N,feu,toll
501,Feuer::N,feu,то̄лл
502,Licht::N,lumière,tjoevke
503,Licht::N,lumière,tjuovgga
504,Licht::N,lumière,čuovga
505,Licht::N,lumière,čuovggas
506,Licht::N,lumière,čuoṿâ
507,Licht::N,lumière,toll
508,Licht::N,lumière,čuõvv
509,Licht::N,lumière,то̄лл
510,Schatten::N,ombre,skugkie
511,Schatten::N,ombre,soejvene
512,Schatten::N,ombre,irkes
513,Schatten::N,ombre,sieges
514,Schatten::N,ombre,itku
515,Schatten::N,ombre,suoivâ
516,Schatten::N,ombre,õõtt
517,Schatten::N,ombre,ǩeeu´niǩ
518,Schatten::N,ombre,кывьнэхь
519,Wetter::N,temps,vïerhtse
520,Wetter::N,temps,dálkke
521,Wetter::N,temps,dálki
522,Wetter::N,temps,šoŋŋâ
523,Wetter::N,temps,šõŋŋ
524,Wetter::N,temps,шэ̄ӈӈ
525,Nebel::N,brume,såavla
526,Nebel::N,brume,mearhka
527,Nebel::N,brume,murkko
528,Nebel::N,brume,mierkká
529,Nebel::N,brume,mierká
530,Nebel::N,brume,miär'kká
531,Nebel::N,brume,oṃo
532,Nebel::N,brume,sue´lnn
533,Nebel::N,brume,цӣгк
534,Nebel::N,brume,сулльн
535,Nebel::N,brouillard,såavla
536,Nebel::N,brouillard,mearhka
537,Nebel::N,brouillard,murkko
538,Nebel::N,brouillard,mierkká
539,Nebel::N,brouillard,mierká
540,Nebel::N,brouillard,miär'kká
541,Nebel::N,brouillard,oṃo
542,Nebel::N,brouillard,sue´lnn
543,Nebel::N,brouillard,цӣгк
544,Nebel::N,brouillard,сулльн
545,Wolke::N,nuage,balve
546,Wolke::N,nuage,balvva
547,Wolke::N,nuage,balva
548,Wolke::N,nuage,polvâ
549,Wolke::N,nuage,põlvv
550,Wolke::N,nuage,пэллв
551,Regen::N,pluie,ebrie
552,Regen::N,pluie,harvve
553,Regen::N,pluie,arvi
554,Regen::N,pluie,arve
555,Regen::N,pluie,â´brr
556,Regen::N,pluie,аббьр
557,Schnee::N,neige,lopme
558,Schnee::N,neige,moehtege
559,Schnee::N,neige,muohta
560,Schnee::N,neige,muohta
561,Schnee::N,neige,muotâ
562,Schnee::N,neige,muõtt
563,Schnee::N,neige,вэ̄дз
564,Schnee::N,neige,куэллт
565,Eis::N,glace,jïenge
566,Eis::N,glace,jiegŋa
567,Eis::N,glace,jiekŋa
568,Eis::N,glace,jieŋ̣â
569,Eis::N,glace,jiõŋŋ
570,Eis::N,glace,ӣӈӈ
571,Frost::N,gel,baajkoe
572,Frost::N,gel,tjoasskem
573,Frost::N,gel,buolaš
574,Frost::N,gel,puolâš
575,Frost::N,gel,puõlâš
576,Frost::N,gel,мӯнь
577,Frost::N,gelée,baajkoe
578,Frost::N,gelée,tjoasskem
579,Frost::N,gelée,buolaš
580,Frost::N,gelée,puolâš
581,Frost::N,gelée,puõlâš
582,Frost::N,gelée,мӯнь
583,Kälte::N,froid,jueskie
584,Kälte::N,froid,tjåetskeme
585,Kälte::N,froid,tjoasskem
586,Kälte::N,froid,čoaskin
587,Kälte::N,froid,ko'lmâsvuotâ
588,Kälte::N,froid,ijss
589,Kälte::N,froid,čuä´cǩǩem
590,Kälte::N,froid,tuârggnjõs
591,Kälte::N,froid,кэ̄лмас
592,Hitze::N,chaleur,baahke
593,Hitze::N,chaleur,báhkka
594,Hitze::N,chaleur,báhkka
595,Hitze::N,chaleur,pakkâ
596,Hitze::N,chaleur,kuṃe
597,Hitze::N,chaleur,paašt
598,Hitze::N,chaleur,жоарр
599,Raureif::N,givre,jyjse
600,Raureif::N,givre,ridne
601,Raureif::N,givre,goarre
602,Raureif::N,givre,ritni
603,Raureif::N,givre,suhči
604,Raureif::N,givre,riṇe
605,Raureif::N,givre,ай
606,Regenbogen::N,arc-en-ciel,aatjan goengere
607,Regenbogen::N,arc-en-ciel,aatjan joekse
608,Regenbogen::N,arc-en-ciel,ádjájuoksa
609,Regenbogen::N,arc-en-ciel,arvedávgi
610,Regenbogen::N,arc-en-ciel,bajándávgi
611,Regenbogen::N,arc-en-ciel,äijihtävgi
612,Regenbogen::N,arc-en-ciel,teârmmazjohss
613,Regenbogen::N,arc-en-ciel,тӣрмесью̄ккс
614,Donner::N,tonnerre,raejrie
615,Donner::N,tonnerre,átjek
616,Donner::N,tonnerre,átjárájdde
617,Donner::N,tonnerre,áddjá
618,Donner::N,tonnerre,baján
619,Donner::N,tonnerre,juuṛâ
620,Donner::N,tonnerre,tie´rmes
621,Donner::N,tonnerre,тӣрмесь
622,Donner::N,tonnerre,ча̄ркнэгк
623,Strömung::N,courant,njuvvie
624,Strömung::N,courant,ájggedáhpe
625,Strömung::N,courant,rávdnji
626,Strömung::N,courant,virde
627,Strömung::N,courant,ve´rdd
628,Strömung::N,courant,выррьт
629,Tropfen::N,goutte,gåajhkohts
630,Tropfen::N,goutte,gåjkudis
631,Tropfen::N,goutte,goaikkanas
632,Tropfen::N,goutte,čalme
633,Tropfen::N,goutte,čâ´lmm
634,Tropfen::N,goutte,ча̄лльм
635,Schaum::N,écume,sapte
636,Schaum::N,écume,såpptå
637,Schaum::N,écume,sokta
638,Schaum::N,écume,suptâ
639,Schaum::N,écume,soptt
640,Schaum::N,écume,со̄ппт
641,Schaum::N,mousse,sapte
642,Schaum::N,mousse,såpptå
643,Schaum::N,mousse,sokta
644,Schaum::N,mousse,suptâ
645,Schaum::N,mousse,soptt
646,Schaum::N,mousse,со̄ппт
647,Schmutz::N,boue,haaskoe
648,Schmutz::N,boue,duolvva
649,Schmutz::N,boue,duolva
650,Schmutz::N,boue,durdi
651,Schmutz::N,boue,stänži
652,Schmutz::N,boue,sähss
653,Schmutz::N,boue,са̄ккьс
654,Schmutz::N,boue,не̄шшь
655,Schmutz::N,saleté,haaskoe
656,Schmutz::N,saleté,duolvva
657,Schmutz::N,saleté,duolva
658,Schmutz::N,saleté,durdi
659,Schmutz::N,saleté,stänži
660,Schmutz::N,saleté,sähss
661,Schmutz::N,saleté,са̄ккьс
662,Schmutz::N,saleté,не̄шшь
663,See::N,lac,jaevrie
664,See::N,lac,jávrre
665,See::N,lac,jávri
666,See::N,lac,jävri
667,See::N,lac,jâu´rr
668,See::N,lac,я̄ввьр
669,Sumpf::N,marais,pluevie
670,Sumpf::N,marais,áhpe
671,Sumpf::N,marais,sæmssa
672,Sumpf::N,marais,jeaggi
673,Sumpf::N,marais,jeggi
674,Sumpf::N,marais,jeä´ǧ'ǧ
675,Sumpf::N,marais,ла̄ммьп
676,Sumpf::N,marécage,pluevie
677,Sumpf::N,marécage,áhpe
678,Sumpf::N,marécage,sæmssa
679,Sumpf::N,marécage,jeaggi
680,Sumpf::N,marécage,jeggi
681,Sumpf::N,marécage,jeä´ǧ'ǧ
682,Sumpf::N,marécage,ла̄ммьп
683,Moor::N,tourbière,pluevie
684,Moor::N,tourbière,jiegge
685,Moor::N,tourbière,suotnju
686,Moor::N,tourbière,karrii
687,Moor::N,tourbière,kä´rev
688,Moor::N,tourbière,veättaǩ
689,Moor::N,tourbière,ла̄ммьп
690,Wiese::N,pré,ïentje
691,Wiese::N,pré,giedde
692,Wiese::N,pré,gieddi
693,Wiese::N,pré,nijtto
694,Wiese::N,pré,пуэшенҍ
695,Wald::N,bois,skåake
696,Wald::N,bois,skåajje
697,Wald::N,bois,miehtsie
698,Wald::N,bois,vuovdde
699,Wald::N,bois,miehttse
700,Wald::N,bois,vuovdi
701,Wald::N,bois,meahcci
702,Wald::N,bois,mecci
703,Wald::N,bois,vyemi
704,Wald::N,bois,vue´mm
705,Wald::N,bois,meä´c'c
706,Wald::N,bois,ля̄ммт
707,Wald::N,forêt,skåake
708,Wald::N,forêt,skåajje
709,Wald::N,forêt,miehtsie
710,Wald::N,forêt,vuovdde
711,Wald::N,forêt,miehttse
712,Wald::N,forêt,vuovdi
713,Wald::N,forêt,meahcci
714,Wald::N,forêt,mecci
715,Wald::N,forêt,vyemi
716,Wald::N,forêt,vue´mm
717,Wald::N,forêt,meä´c'c
718,Wald::N,forêt,ля̄ммт
719,Hügel::N,coteau,deava
720,Hügel::N,coteau,dievvá
721,Hügel::N,coteau,dievvá
722,Hügel::N,coteau,čummâ
723,Hügel::N,coteau,pä´rcc
724,Hügel::N,coteau,teä´rmm
725,Hügel::N,coteau,ка̄ннҌт
726,Hügel::N,colline,deava
727,Hügel::N,colline,dievvá
728,Hügel::N,colline,dievvá
729,Hügel::N,colline,čummâ
730,Hügel::N,colline,pä´rcc
731,Hügel::N,colline,teä´rmm
732,Hügel::N,colline,ка̄ннҌт
733,Anhöhe::N,éminence,deava
734,Anhöhe::N,éminence,jalladahke
735,Anhöhe::N,éminence,dievásj
736,Anhöhe::N,éminence,aláš
737,Anhöhe::N,éminence,luohkká
738,Anhöhe::N,éminence,tiävá
739,Anhöhe::N,éminence,poorááš
740,Anhöhe::N,éminence,ču´lpp
741,Anhöhe::N,éminence,škâu´ŋŋ
742,Anhöhe::N,éminence,ка̄ннҌт
743,Anhöhe::N,élévation,deava
744,Anhöhe::N,élévation,jalladahke
745,Anhöhe::N,élévation,dievásj
746,Anhöhe::N,élévation,aláš
747,Anhöhe::N,élévation,luohkká
748,Anhöhe::N,élévation,tiävá
