,Concept_ID,ro,se
5435,zuerst::ADV,în primul rând,álgon
5436,zuerst::ADV,în primul rând,vuos
5437,zuerst::ADV,în primul rând,vuohččan
5438,zuerst::ADV,în primul rând,vuoč'čin
5439,zuerst::ADV,în primul rând,vuõ´ste
5440,zuerst::ADV,în primul rând,vuõs'smõõssân
5441,zuerst::ADV,în primul rând,э̄ввтла
5442,zuerst::ADV,în primul rând,э̄ввтэль
5443,einmal::ADV,odată,ikth
5444,einmal::ADV,odată,akti
5445,einmal::ADV,odată,okte
5446,einmal::ADV,odată,ohtii
5447,einmal::ADV,odată,kojo
5448,einmal::ADV,odată,måttmešt
5449,einmal::ADV,odată,э̄фт вэ̄рр
5450,manchmal::ADV,uneori,muvhtene
5451,manchmal::ADV,uneori,muhttijn
5452,manchmal::ADV,uneori,duolla dálla
5453,manchmal::ADV,uneori,muhtumin
5454,manchmal::ADV,uneori,kuásnii
5455,manchmal::ADV,uneori,måttmešt
5456,manchmal::ADV,uneori,kuä´ss-ne
5457,manchmal::ADV,uneori,мудта вэ̄р
5458,manchmal::ADV,câteodată,muvhtene
5459,manchmal::ADV,câteodată,muhttijn
5460,manchmal::ADV,câteodată,duolla dálla
5461,manchmal::ADV,câteodată,muhtumin
5462,manchmal::ADV,câteodată,kuásnii
5463,manchmal::ADV,câteodată,måttmešt
5464,manchmal::ADV,câteodată,kuä´ss-ne
5465,manchmal::ADV,câteodată,мудта вэ̄р
5466,oft::ADV,des,daamtaj
5467,oft::ADV,des,álu
5468,oft::ADV,des,ábaj
5469,oft::ADV,des,dájvvá
5470,oft::ADV,des,dávjá
5471,oft::ADV,des,távjá
5472,oft::ADV,des,täujja
5473,oft::ADV,des,то̄а̄ййв
5474,oft::ADV,deseori,daamtaj
5475,oft::ADV,deseori,álu
5476,oft::ADV,deseori,ábaj
5477,oft::ADV,deseori,dájvvá
5478,oft::ADV,deseori,dávjá
5479,oft::ADV,deseori,távjá
5480,oft::ADV,deseori,täujja
5481,oft::ADV,deseori,то̄а̄ййв
5482,immer::ADV,mereu,iktesth
5483,immer::ADV,mereu,eejnegen
5484,immer::ADV,mereu,agev
5485,immer::ADV,mereu,álo
5486,immer::ADV,mereu,ain
5487,immer::ADV,mereu,ovttuu
5488,immer::ADV,mereu,pâi
5489,immer::ADV,mereu,пай
5490,immer::ADV,întotdeauna,iktesth
5491,immer::ADV,întotdeauna,eejnegen
5492,immer::ADV,întotdeauna,agev
5493,immer::ADV,întotdeauna,álo
5494,immer::ADV,întotdeauna,ain
5495,immer::ADV,întotdeauna,ovttuu
5496,immer::ADV,întotdeauna,pâi
5497,immer::ADV,întotdeauna,пай
5498,niemals::ADV,niciodată,ij gåessie
5499,niemals::ADV,niciodată,ij goassak
5500,niemals::ADV,niciodată,ij ihkenis
5501,niemals::ADV,niciodată,ii goassege
5502,niemals::ADV,niciodată,ij kuás'sin
5503,niemals::ADV,niciodată,ij ni kuä´ss
5504,niemals::ADV,niciodată,эйй никуэссь
5505,hier::ADV,aci,daagkoe
5506,hier::ADV,aci,dála
5507,hier::ADV,aci,dánna
5508,hier::ADV,aci,dá
5509,hier::ADV,aci,dás
5510,hier::ADV,aci,taa
5511,hier::ADV,aci,tää
5512,hier::ADV,aci,ta´ltte
5513,hier::ADV,aci,тала
5514,hier::ADV,aci,тэста
5515,hier::ADV,aici,daagkoe
5516,hier::ADV,aici,dála
5517,hier::ADV,aici,dánna
5518,hier::ADV,aici,dá
5519,hier::ADV,aici,dás
5520,hier::ADV,aici,taa
5521,hier::ADV,aici,tää
5522,hier::ADV,aici,ta´ltte
5523,hier::ADV,aici,тала
5524,hier::ADV,aici,тэста
5525,hierhin::ADV,încoace,diekie
5526,hierhin::ADV,încoace,dási
5527,hierhin::ADV,încoace,diehki
5528,hierhin::ADV,încoace,deike
5529,hierhin::ADV,încoace,teehi
5530,hierhin::ADV,încoace,tii´ǩ
5531,hierhin::ADV,încoace,тӣге
5532,von hier::ADV,de aici,daebpede
5533,von hier::ADV,de aici,dássta
5534,von hier::ADV,de aici,dáppelt
5535,von hier::ADV,de aici,dáppe
5536,von hier::ADV,de aici,tástán
5537,von hier::ADV,de aici,tääiǥ
5538,von hier::ADV,de aici,tääi´ben
5539,von hier::ADV,de aici,тэста
5540,dort::ADV,acolo,dagkoe
5541,dort::ADV,acolo,dale
5542,dort::ADV,acolo,dakko
5543,dort::ADV,acolo,tuo
5544,dort::ADV,acolo,tovben
5545,dort::ADV,acolo,to´ben
5546,dort::ADV,acolo,тёллэ
5547,dort::ADV,acolo,тамьпе
5548,dorthin::ADV,dincolo,dahkoe
5549,dorthin::ADV,dincolo,dåhku
5550,dorthin::ADV,dincolo,dohko
5551,dorthin::ADV,dincolo,diehko
5552,dorthin::ADV,dincolo,tuohu
5553,dorthin::ADV,dincolo,tok
5554,dorthin::ADV,dincolo,tok-aa
5555,dorthin::ADV,dincolo,то̄гэ
5556,geradeaus::ADV,drept înainte,njuolgga
5557,geradeaus::ADV,drept înainte,njuolga
5558,geradeaus::ADV,drept înainte,njuol'gist
5559,geradeaus::ADV,drept înainte,vuoi'gist
5560,geradeaus::ADV,drept înainte,vui´jǧǧest
5561,geradeaus::ADV,drept înainte,вӯййкесьт
5562,vorwärts::ADV,înainte,fraamme
5563,vorwärts::ADV,înainte,åvddån
5564,vorwärts::ADV,înainte,ovddas
5565,vorwärts::ADV,înainte,oovdâs
5566,vorwärts::ADV,înainte,ooudâs
5567,vorwärts::ADV,înainte,ooudårra
5568,vorwärts::ADV,înainte,эвтэс
5569,rückwärts::ADV,îndărăt,mænngese
5570,rückwärts::ADV,îndărăt,ruoptobadáj
5571,rückwärts::ADV,îndărăt,maŋás
5572,rückwärts::ADV,îndărăt,majaskulij
5573,rückwärts::ADV,îndărăt,mââjas
5574,rückwärts::ADV,îndărăt,mâ´ŋŋla
5575,rückwärts::ADV,îndărăt,мо̄а̄з
5576,rückwärts::ADV,îndărăt,мо̄а̄ст
5577,zurück::ADV,înapoi,bååstede
5578,zurück::ADV,înapoi,ruoptus
5579,zurück::ADV,înapoi,maŋus
5580,zurück::ADV,înapoi,ruoktot
5581,zurück::ADV,înapoi,maassâd
5582,zurück::ADV,înapoi,vä´st
5583,zurück::ADV,înapoi,mååusat
5584,zurück::ADV,înapoi,мо̄а̄з
5585,zurück::ADV,înapoi,мо̄а̄ст
5586,unten::ADV,jos,vuelnie
5587,unten::ADV,jos,vuollen
5588,unten::ADV,jos,vuollin
5589,unten::ADV,jos,vyellin
5590,unten::ADV,jos,vue´llen
5591,unten::ADV,jos,вӯлльн
5592,unten::ADV,dedesubt,vuelnie
5593,unten::ADV,dedesubt,vuollen
5594,unten::ADV,dedesubt,vuollin
5595,unten::ADV,dedesubt,vyellin
5596,unten::ADV,dedesubt,vue´llen
5597,unten::ADV,dedesubt,вӯлльн
5598,hinab::ADV,în jos,våålese
5599,hinab::ADV,în jos,vuolus
5600,hinab::ADV,în jos,vulos
5601,hinab::ADV,în jos,vuá'lás
5602,hinab::ADV,în jos,vuâlas
5603,hinab::ADV,în jos,валас
5604,hinab::ADV,de vale,våålese
5605,hinab::ADV,de vale,vuolus
5606,hinab::ADV,de vale,vulos
5607,hinab::ADV,de vale,vuá'lás
5608,hinab::ADV,de vale,vuâlas
5609,hinab::ADV,de vale,валас
5610,oben::ADV,sus,bijjene
5611,oben::ADV,sus,baddjen
5612,oben::ADV,sus,badjin
5613,oben::ADV,sus,paijeen
5614,oben::ADV,sus,pâ´jjen
5615,oben::ADV,sus,tunââ´lmest
5616,oben::ADV,sus,пайенҍ
5617,oben::ADV,deasupra,bijjene
5618,oben::ADV,deasupra,baddjen
5619,oben::ADV,deasupra,badjin
5620,oben::ADV,deasupra,paijeen
5621,oben::ADV,deasupra,pâ´jjen
5622,oben::ADV,deasupra,tunââ´lmest
5623,oben::ADV,deasupra,пайенҍ
5624,hinauf::ADV,în sus,bæjjese
5625,hinauf::ADV,în sus,bajás
5626,hinauf::ADV,în sus,bajás
5627,hinauf::ADV,în sus,pajas
5628,hinauf::ADV,în sus,pââjas
5629,hinauf::ADV,în sus,пайяс
5630,überall::ADV,peste tot,gaajhkene lehkesne
5631,überall::ADV,peste tot,juohkka sajen
5632,überall::ADV,peste tot,juohke sajis
5633,überall::ADV,peste tot,jya'hisaajeest
5634,überall::ADV,peste tot,vee´zz
5635,überall::ADV,peste tot,pukvee´zz
5636,überall::ADV,peste tot,пугквесь
5637,überall::ADV,pretutindeni,gaajhkene lehkesne
5638,überall::ADV,pretutindeni,juohkka sajen
5639,überall::ADV,pretutindeni,juohke sajis
5640,überall::ADV,pretutindeni,jya'hisaajeest
5641,überall::ADV,pretutindeni,vee´zz
5642,überall::ADV,pretutindeni,pukvee´zz
5643,überall::ADV,pretutindeni,пугквесь
5644,nicht::ADV,nu,ij
5645,nicht::ADV,nu,ij
5646,nicht::ADV,nu,ii
5647,nicht::ADV,nu,ij
5648,nicht::ADV,nu,ij
5649,nicht::ADV,nu,эйй
5650,ein wenig::ADV,puțin,ånnetje
5651,ein wenig::ADV,puțin,ahtjetje
5652,ein wenig::ADV,puțin,binná
5653,ein wenig::ADV,puțin,veahá
5654,ein wenig::ADV,puțin,ucánjii
5655,ein wenig::ADV,puțin,occanj
5656,ein wenig::ADV,puțin,simmna
5657,ein wenig::ADV,puțin,сада
5658,ein wenig::ADV,puțin,садаматта
5659,kaum::ADV,cu greu,jallan
5660,kaum::ADV,cu greu,vánet
5661,kaum::ADV,cu greu,báljo
5662,kaum::ADV,cu greu,illá
5663,kaum::ADV,cu greu,illvaa
5664,kaum::ADV,cu greu,мале
5665,kaum::ADV,cu greu,элэлэ
5666,kaum::ADV,cu anevoie,jallan
5667,kaum::ADV,cu anevoie,vánet
5668,kaum::ADV,cu anevoie,báljo
5669,kaum::ADV,cu anevoie,illá
5670,kaum::ADV,cu anevoie,illvaa
5671,kaum::ADV,cu anevoie,мале
5672,kaum::ADV,cu anevoie,элэлэ
5673,sehr::ADV,mult,sagk
5674,sehr::ADV,mult,riek
5675,sehr::ADV,mult,sieldes
5676,sehr::ADV,mult,hui
5677,sehr::ADV,mult,ollu
5678,sehr::ADV,mult,čuuvtij
5679,sehr::ADV,mult,sami
5680,sehr::ADV,mult,čuu´t
5681,sehr::ADV,mult,пэре
5682,sehr::ADV,mult,чофта
5683,sehr::ADV,foarte,sagk
5684,sehr::ADV,foarte,riek
5685,sehr::ADV,foarte,sieldes
5686,sehr::ADV,foarte,hui
5687,sehr::ADV,foarte,ollu
5688,sehr::ADV,foarte,čuuvtij
5689,sehr::ADV,foarte,sami
5690,sehr::ADV,foarte,čuu´t
5691,sehr::ADV,foarte,пэре
5692,sehr::ADV,foarte,чофта
5693,so::ADV,așa,numhtie
5694,so::ADV,așa,nav
5695,so::ADV,așa,nuov
5696,so::ADV,așa,nåv
5697,so::ADV,așa,nu
5698,so::ADV,așa,näävt
5699,so::ADV,așa,de
5700,so::ADV,așa,nu´t
5701,so::ADV,așa,nääi´t
5702,so::ADV,așa,те̄льнэ
5703,so::ADV,atât,numhtie
5704,so::ADV,atât,nav
5705,so::ADV,atât,nuov
5706,so::ADV,atât,nåv
5707,so::ADV,atât,nu
5708,so::ADV,atât,näävt
5709,so::ADV,atât,de
5710,so::ADV,atât,nu´t
5711,so::ADV,atât,nääi´t
5712,so::ADV,atât,те̄льнэ
5713,noch::ADV,încă,annje
5714,noch::ADV,încă,ájn
5715,noch::ADV,încă,vilá
5716,noch::ADV,încă,ain
5717,noch::ADV,încă,vela
5718,noch::ADV,încă,võl
5719,noch::ADV,încă,veâl
5720,noch::ADV,încă,вя̄л
5721,nur::ADV,doar,ajve
5722,nur::ADV,doar,barre
5723,nur::ADV,doar,dåssjå
5724,nur::ADV,doar,dušše
5725,nur::ADV,doar,váá
5726,nur::ADV,doar,pâi
5727,nur::ADV,doar,leša
5728,nur::ADV,doar,tåå´lǩ
5729,nur::ADV,doar,лэша
5730,nur::ADV,doar,лышшэ
5731,schon::ADV,și,joe
5732,schon::ADV,și,juo
5733,schon::ADV,și,juo
5734,schon::ADV,și,juo
5735,schon::ADV,și,ju´n
5736,schon::ADV,și,ё
5737,schon::ADV,deja,joe
5738,schon::ADV,deja,juo
5739,schon::ADV,deja,juo
5740,schon::ADV,deja,juo
5741,schon::ADV,deja,ju´n
5742,schon::ADV,deja,ё
5743,wieder::ADV,iar,vihth
5744,wieder::ADV,iar,aajmoen
5745,wieder::ADV,iar,vas
5746,wieder::ADV,iar,ådåsis
5747,wieder::ADV,iar,fas
5748,wieder::ADV,iar,vuot
5749,wieder::ADV,iar,vest
5750,wieder::ADV,iar,däs
5751,wieder::ADV,iar,e´pet
5752,wieder::ADV,iar,аввта
5753,wieder::ADV,iar,о̄дтсэ
5754,wieder::ADV,iarăși,vihth
5755,wieder::ADV,iarăși,aajmoen
5756,wieder::ADV,iarăși,vas
5757,wieder::ADV,iarăși,ådåsis
5758,wieder::ADV,iarăși,fas
5759,wieder::ADV,iarăși,vuot
5760,wieder::ADV,iarăși,vest
5761,wieder::ADV,iarăși,däs
5762,wieder::ADV,iarăși,e´pet
5763,wieder::ADV,iarăși,аввта
5764,wieder::ADV,iarăși,о̄дтсэ
5765,vergebens::ADV,în zadar,dåssjåj
5766,vergebens::ADV,în zadar,duššás
5767,vergebens::ADV,în zadar,tušás
5768,vergebens::ADV,în zadar,jääutai
5769,vergebens::ADV,în zadar,пусьтэльт
5770,vor::PRP,înainte de,åvteste
5771,vor::PRP,înainte de,ålggolin
5772,vor::PRP,înainte de,ovddas
5773,vor::PRP,înainte de,oovdâst
5774,vor::PRP,înainte de,ooudâst
5775,vor::PRP,înainte de,авьтэмьбе̄лльт
5776,hinter::PRP,după,duekesne
5777,hinter::PRP,după,duogen
5778,hinter::PRP,după,maŋŋelin
5779,hinter::PRP,după,maŋil
5780,hinter::PRP,după,duogás
5781,hinter::PRP,după,tyeḥin
5782,hinter::PRP,după,tue´ǩǩen
5783,hinter::PRP,după,маӈельт
5784,hinter::PRP,în spatele,duekesne
5785,hinter::PRP,în spatele,duogen
5786,hinter::PRP,în spatele,maŋŋelin
5787,hinter::PRP,în spatele,maŋil
5788,hinter::PRP,în spatele,duogás
5789,hinter::PRP,în spatele,tyeḥin
5790,hinter::PRP,în spatele,tue´ǩǩen
5791,hinter::PRP,în spatele,маӈельт
5792,unter::PRP,sub,nuelesne
5793,unter::PRP,sub,vuolen
5794,unter::PRP,sub,vuolde
5795,unter::PRP,sub,vyel'ni
5796,unter::PRP,sub,vue´llen
5797,unter::PRP,sub,вӯлльнҍ
5798,durch::PRP,prin,vieken
5799,durch::PRP,prin,tjadá
5800,durch::PRP,prin,-rájge
5801,durch::PRP,prin,čađa
5802,durch::PRP,prin,čoođâ
5803,durch::PRP,prin,čõõđ
5804,durch::PRP,prin,pääi´ǩ
5805,durch::PRP,prin,че̄д
5806,neben::PRP,lângă,baaltese
5807,neben::PRP,lângă,báldan
5808,neben::PRP,lângă,bálddas
5809,neben::PRP,lângă,paaldâst
5810,neben::PRP,lângă,paaldâst
5811,neben::PRP,lângă,поалльтэ
5812,neben::PRP,alături de,baaltese
5813,neben::PRP,alături de,báldan
5814,neben::PRP,alături de,bálddas
5815,neben::PRP,alături de,paaldâst
5816,neben::PRP,alături de,paaldâst
5817,neben::PRP,alături de,поалльтэ
5818,zwischen::PRP,între,gaskesne
5819,zwischen::PRP,între,gasska
5820,zwischen::PRP,între,gaskkas
5821,zwischen::PRP,între,kooskâst
5822,zwischen::PRP,între,kâskka
5823,zwischen::PRP,între,кэскэсьт
5824,zwischen::PRP,între,кэ̄скэль
5825,zwischen::PRP,dintre,gaskesne
5826,zwischen::PRP,dintre,gasska
5827,zwischen::PRP,dintre,gaskkas
5828,zwischen::PRP,dintre,kooskâst
5829,zwischen::PRP,dintre,kâskka
5830,zwischen::PRP,dintre,кэскэсьт
5831,zwischen::PRP,dintre,кэ̄скэль
5832,wegen::PRP,pentru,dïete
5833,wegen::PRP,pentru,gaevhtieh
5834,wegen::PRP,pentru,diehti
5835,wegen::PRP,pentru,dihte
5836,wegen::PRP,pentru,geažil
5837,wegen::PRP,pentru,tet
5838,wegen::PRP,pentru,diõtt
5839,wegen::PRP,pentru,ǩeäč'ča
5840,wegen::PRP,pentru,гуэйке
5841,dies::PRN,acesta,dihte
5842,dies::PRN,acesta,dát
5843,dies::PRN,acesta,dát
5844,dies::PRN,acesta,táát
5845,dies::PRN,acesta,tät
5846,dies::PRN,acesta,tiett-aa
5847,dies::PRN,acesta,тэдт
5848,das::PRN,asta,dohte
5849,das::PRN,asta,dat
5850,das::PRN,asta,dat
5851,das::PRN,asta,tot
5852,das::PRN,asta,tõt
5853,das::PRN,asta,тудт
5854,alles::PRN,tot,gaajhke
5855,alles::PRN,tot,gájkka
5856,alles::PRN,tot,buot
5857,alles::PRN,tot,puoh
5858,alles::PRN,tot,puk
5859,alles::PRN,tot,пугк
5860,ich::PRN,eu,manne
5861,ich::PRN,eu,mån
5862,ich::PRN,eu,månnå
5863,ich::PRN,eu,mun
5864,ich::PRN,eu,mun
5865,ich::PRN,eu,munnâ
5866,ich::PRN,eu,mon
5867,ich::PRN,eu,мунн
5868,du::PRN,tu,datne
5869,du::PRN,tu,dån
5870,du::PRN,tu,don
5871,du::PRN,tu,tun
5872,du::PRN,tu,ton
5873,du::PRN,tu,то̄нн
5874,er::PRN,el,dïhte
5875,er::PRN,el,sån
5876,er::PRN,el,son
5877,er::PRN,el,sun
5878,er::PRN,el,son
5879,er::PRN,el,со̄нн
5880,er::PRN,dânsul,dïhte
5881,er::PRN,dânsul,sån
5882,er::PRN,dânsul,son
5883,er::PRN,dânsul,sun
5884,er::PRN,dânsul,son
5885,er::PRN,dânsul,со̄нн
5886,wir::PRN,noi,mijjieh
5887,wir::PRN,noi,mij
5888,wir::PRN,noi,mii
5889,wir::PRN,noi,mij
5890,wir::PRN,noi,mij
5891,wir::PRN,noi,мыйй
5892,ihr::PRN,voi,dijjie
5893,ihr::PRN,voi,dij
5894,ihr::PRN,voi,dii
5895,ihr::PRN,voi,tij
5896,ihr::PRN,voi,tij
5897,ihr::PRN,voi,тыйй
5898,sie::PRN,ei,dah
5899,sie::PRN,ei,sij
5900,sie::PRN,ei,sii
5901,sie::PRN,ei,sij
5902,sie::PRN,ei,sij
5903,sie::PRN,ei,сыйй
5904,sie::PRN,dânșii,dah
5905,sie::PRN,dânșii,sij
5906,sie::PRN,dânșii,sii
5907,sie::PRN,dânșii,sij
5908,sie::PRN,dânșii,sij
5909,sie::PRN,dânșii,сыйй
5910,was::FPRN,ce,mij
5911,was::FPRN,ce,mij
5912,was::FPRN,ce,mii
5913,was::FPRN,ce,mii
5914,was::FPRN,ce,mii
5915,was::FPRN,ce,мӣ
5916,wer::FPRN,cine,gie
5917,wer::FPRN,cine,guhti
5918,wer::FPRN,cine,gii
5919,wer::FPRN,cine,guhte
5920,wer::FPRN,cine,kii
5921,wer::FPRN,cine,ǩii
5922,wer::FPRN,cine,kåå´tt
5923,wer::FPRN,cine,ке̄
5924,wo::FADV,unde,gusnie
5925,wo::FADV,unde,gånnå
5926,wo::FADV,unde,gos
5927,wo::FADV,unde,kost
5928,wo::FADV,unde,ko´st
5929,wo::FADV,unde,касьт
5930,wohin::FADV,încotro,gogka
5931,wohin::FADV,încotro,gåsi
5932,wohin::FADV,încotro,gosa
5933,wohin::FADV,încotro,kuus
5934,wohin::FADV,încotro,koozz
5935,wohin::FADV,încotro,ко̄з
5936,wie::FADV,cum,guktie
5937,wie::FADV,cum,gumhtie
5938,wie::FADV,cum,gåktu
5939,wie::FADV,cum,mot
5940,wie::FADV,cum,mahte
5941,wie::FADV,cum,mä´htt
5942,wie::FADV,cum,ко̄ххт
5943,warum::FADV,de ce,man
5944,warum::FADV,de ce,manen
5945,warum::FADV,de ce,manne
5946,warum::FADV,de ce,mane
5947,warum::FADV,de ce,mondiet
5948,warum::FADV,de ce,mõõzz
5949,warum::FADV,de ce,mää´nn
5950,warum::FADV,de ce,мэ̄йт
5951,warum::FADV,de ce,мэ̄ннгуэйке
5952,warum::FADV,pentru ce,man
5953,warum::FADV,pentru ce,manen
5954,warum::FADV,pentru ce,manne
5955,warum::FADV,pentru ce,mane
5956,warum::FADV,pentru ce,mondiet
5957,warum::FADV,pentru ce,mõõzz
5958,warum::FADV,pentru ce,mää´nn
5959,warum::FADV,pentru ce,мэ̄йт
5960,warum::FADV,pentru ce,мэ̄ннгуэйке
5961,wieviel::FNUM,cât,man jeenje
5962,wieviel::FNUM,cât,makta
5963,wieviel::FNUM,cât,olugo
5964,wieviel::FNUM,cât,kalle
5965,wieviel::FNUM,cât,kâ´ll
5966,wieviel::FNUM,cât,мэ̄ннве̄рьт
5967,wieviel::FNUM,cât,мэ̄нлянчверьт
5968,eins::NUM,unu,akte
5969,eins::NUM,unu,akta
5970,eins::NUM,unu,okta
5971,eins::NUM,unu,ohtâ
5972,eins::NUM,unu,õhtt
5973,eins::NUM,unu,э̄ххт
5974,eins::NUM,unu,о̄ххтэ
5975,zwei::NUM,doi,göökte
5976,zwei::NUM,doi,guokta
5977,zwei::NUM,doi,guokte
5978,zwei::NUM,doi,kyeh'ti
5979,zwei::NUM,doi,kuõ´htt
5980,zwei::NUM,doi,кӯххт
5981,drei::NUM,trei,golme
5982,drei::NUM,trei,gålmmå
5983,drei::NUM,trei,golbma
5984,drei::NUM,trei,kulmâ
5985,drei::NUM,trei,koumm
5986,drei::NUM,trei,ко̄ллм
5987,vier::NUM,patru,njieljie
5988,vier::NUM,patru,niellja
5989,vier::NUM,patru,njeallje
5990,vier::NUM,patru,nelji
5991,vier::NUM,patru,nellj
5992,vier::NUM,patru,не̄лльй
5993,fünf::NUM,cinci,vïjhte
5994,fünf::NUM,cinci,vihtta
5995,fünf::NUM,cinci,vihtta
5996,fünf::NUM,cinci,vittâ
5997,fünf::NUM,cinci,vitt
5998,fünf::NUM,cinci,выдт
5999,sechs::NUM,șase,govhte
6000,sechs::NUM,șase,guhtta
6001,sechs::NUM,șase,guhtta
6002,sechs::NUM,șase,kuttâ
6003,sechs::NUM,șase,kutt
6004,sechs::NUM,șase,кудт
6005,sieben::NUM,șapte,tjïjhtje
6006,sieben::NUM,șapte,giehtja
6007,sieben::NUM,șapte,čieža
6008,sieben::NUM,șapte,čiččâm
6009,sieben::NUM,șapte,čiččâm
6010,sieben::NUM,șapte,кыджемь
6011,acht::NUM,opt,gaektsie
6012,acht::NUM,opt,gáktsa
6013,acht::NUM,opt,gávcci
6014,acht::NUM,opt,käävci
6015,acht::NUM,opt,kääu´c
6016,acht::NUM,opt,ка̄ххц
6017,neun::NUM,nouă,uktsie
6018,neun::NUM,nouă,aktse
6019,neun::NUM,nouă,ovcci
6020,neun::NUM,nouă,oovce
6021,neun::NUM,nouă,å´hcc
6022,neun::NUM,nouă,аххц
6023,zehn::NUM,zece,luhkie
6024,zehn::NUM,zece,låhke
6025,zehn::NUM,zece,lågev
6026,zehn::NUM,zece,logi
6027,zehn::NUM,zece,loṿe
6028,zehn::NUM,zece,lååi
6029,zehn::NUM,zece,лоагкь
6030,elf::NUM,unsprezece,luhkieakte
6031,elf::NUM,unsprezece,lågenanakta
6032,elf::NUM,unsprezece,oktanuppelohkái
6033,elf::NUM,unsprezece,ohtnubáloh
6034,elf::NUM,unsprezece,õtmlo
6035,elf::NUM,unsprezece,õhttmlo
6036,elf::NUM,unsprezece,э̄ххтэмплоагкь
6037,zwölf::NUM,douăsprezece,luhkiegöökte
6038,zwölf::NUM,douăsprezece,lågenanguokta
6039,zwölf::NUM,douăsprezece,guoktenuppelohkái
6040,zwölf::NUM,douăsprezece,kyeh'tnubáloh
6041,zwölf::NUM,douăsprezece,kuâtmlo
6042,zwölf::NUM,douăsprezece,kuâhttmlo
6043,zwölf::NUM,douăsprezece,кӯххтэмплоагкь
6044,zwanzig::NUM,douăzeci,göökteluhkie
6045,zwanzig::NUM,douăzeci,guoktalåhke
6046,zwanzig::NUM,douăzeci,guoktelogi
6047,zwanzig::NUM,douăzeci,kyeh'tilov
6048,zwanzig::NUM,douăzeci,kuâhttlo
6049,zwanzig::NUM,douăzeci,кӯххтлоагкь
6050,dreißig::NUM,treizeci,golmeluhkie
6051,dreißig::NUM,treizeci,gålmmålåhke
6052,dreißig::NUM,treizeci,golbmalogi
6053,dreißig::NUM,treizeci,kulmâlov
6054,dreißig::NUM,treizeci,koummlo
6055,dreißig::NUM,treizeci,ко̄ллмлоагкь
6056,vierzig::NUM,patruzeci,njieljieluhkie
6057,vierzig::NUM,patruzeci,nielljalåhke
6058,vierzig::NUM,patruzeci,njealljelogi
6059,vierzig::NUM,patruzeci,neljilov
6060,vierzig::NUM,patruzeci,nelljlo
6061,vierzig::NUM,patruzeci,не̄лльйлоагкь
6062,fünfzig::NUM,cincizeci,vïjhteluhkie
6063,fünfzig::NUM,cincizeci,vihttalåhke
6064,fünfzig::NUM,cincizeci,vihttalogi
6065,fünfzig::NUM,cincizeci,vittâlov
6066,fünfzig::NUM,cincizeci,vittlo
6067,fünfzig::NUM,cincizeci,выдтлоагкъ
6068,sechzig::NUM,șaizeci,govhteluhkie
6069,sechzig::NUM,șaizeci,guhttalåhke
6070,sechzig::NUM,șaizeci,guhttalogi
6071,sechzig::NUM,șaizeci,kuttâlov
6072,sechzig::NUM,șaizeci,kuttlo
6073,sechzig::NUM,șaizeci,кудтлоагкь
6074,siebzig::NUM,șaptezeci,tjïjhtjeluhkie
6075,siebzig::NUM,șaptezeci,gietjavlåhke
6076,siebzig::NUM,șaptezeci,čiežalogi
6077,siebzig::NUM,șaptezeci,čiččâmlov
6078,siebzig::NUM,șaptezeci,čičmlo
6079,siebzig::NUM,șaptezeci,кыджемьлоагкь
6080,achtzig::NUM,optzeci,gaektsieluhkie
6081,achtzig::NUM,optzeci,gáktsalåhke
6082,achtzig::NUM,optzeci,gávccilogi
6083,achtzig::NUM,optzeci,kähcilov
6084,achtzig::NUM,optzeci,kä´hcclo
6085,achtzig::NUM,optzeci,ка̄ххцлоагкь
6086,neunzig::NUM,nouăzeci,uktsieluhkie
6087,neunzig::NUM,nouăzeci,aktselåhke
6088,neunzig::NUM,nouăzeci,ovccilogi
6089,neunzig::NUM,nouăzeci,ohcelov
6090,neunzig::NUM,nouăzeci,å´hcclo
6091,neunzig::NUM,nouăzeci,аххцлоагкь
6092,hundert::NUM,sută,tjuetie
6093,hundert::NUM,sută,tjuohte
6094,hundert::NUM,sută,čuođi
6095,hundert::NUM,sută,čyeti
6096,hundert::NUM,sută,čue´tt
6097,hundert::NUM,sută,чӯдть
6098,tausend::NUM,mie,tåvsene
6099,tausend::NUM,mie,stoeretjuetie
6100,tausend::NUM,mie,tuvsán
6101,tausend::NUM,mie,duhát
6102,tausend::NUM,mie,duhát
6103,tausend::NUM,mie,tuhháát
6104,tausend::NUM,mie,dohat
6105,tausend::NUM,mie,то̄а̄фант
6106,und::CNJ,și,jïh
6107,und::CNJ,și,ja
6108,und::CNJ,și,ja
6109,und::CNJ,și,já
6110,und::CNJ,și,di
6111,und::CNJ,și,я
6112,und::CNJ,și,да
6113,und::CNJ,și,де
6114,oder::CNJ,ori,jallh
6115,oder::CNJ,ori,jali
6116,oder::CNJ,ori,dahje
6117,oder::CNJ,ori,adai
6118,oder::CNJ,ori,avi
6119,oder::CNJ,ori,le´be
6120,oder::CNJ,ori,элэ
6121,oder::CNJ,ori,вай
6122,stehen::V,sta,tjåadtjodh
6123,stehen::V,sta,seajsasjidh
6124,stehen::V,sta,tjuodtjot
6125,stehen::V,sta,čuožžut
6126,stehen::V,sta,cuáp'cuđ
6127,stehen::V,sta,čuâǯ'ǯad
6128,stehen::V,sta,чуэннче
6129,sitzen::V,ședea,tjahkasjidh
