,Concept_ID,kn,fr
1127,sich schlagen::V,ಕಿತ್ತಾಟ,se taper
1128,schießen::V,ಎಸೆ,tirer
1129,siegen::V,ಗೆಲ್ಲು,vaincre
1130,ärgern::V,ರೇಗಿಸು,agacer
1131,schlagen::V,ಹೊಡೆ,battre
1132,schlagen::V,ಹೊಡೆ,frapper
1133,treten::V,ಒದೆ,botter
1134,treten::V,ಒದೆ,donner un coup de pied à
1135,stechen::V,ಚುಚ್ಚು,piquer
1136,stoßen::V,ತಳ್ಳು,heurter
1137,stehlen::V,ಕದಿ,voler
1138,stören::V,ಕತಕು,gêner
1139,stören::V,ಕತಕು,déranger
1140,belästigen::V,ತೊಂದರೆ,molester
1141,belästigen::V,ತೊಂದರೆ,importuner
1142,verbergen::V,ಮರೆಮಾಜು,cacher
1143,verbergen::V,ಮರೆಮಾಜು,dissimuler
1144,täuschen::V,ಠಕ್ಕಿಸು,abuser
1145,täuschen::V,ಠಕ್ಕಿಸು,tromper
1146,betrügen::V,ವಂಚಿಸು,duper
1147,betrügen::V,ವಂಚಿಸು,frauder
1148,töten::V,ಕೊಲ್ಲು,tuer
1149,wohnen::V,ವಾಸಿಸು,habiter
1150,wohnen::V,ವಾಸಿಸು,demeurer
1151,arbeiten::V,ಕೆಲಸ ಮಾಡು,travailler
1152,sammeln::V,ಸಂಚಯಿಸು,collectionner
1153,pflücken::V,ಬಿಡಿಸು,cueillir
1154,jagen::V,ಬೇಟೆಯಾಡು,chasser
1155,fischen::V,ಮೀನು ಹಿಡಿ,pêcher
1156,fassen::V,ಹಿಡಿ,capturer
1157,hüten::V,ಗುಂಪುಸೇರಿಸು,garder
1158,treiben::V,ದಬ್ಬು,mener
1159,anbinden::V,ಬಿಗಿ,attacher
1160,füttern::V,ಮೇಯಿಸು,faire manger
1161,melken::V,ಹಾಲು ಕರೆ,traire
1162,hacken::V,ತುಂಡರಿಸು,fendre
1163,gießen::V,ನೀರುಹಾಕು,arroser
1164,reifen::V,ಕಳಿ,mûrir
1165,zubereiten::V,ಅಡಿಗೆಮಾಡು,préparer
1166,kochen::V,ಅಡು,cuire
1167,backen::V,ಬೇಯಿಸು,cuire
1168,braten::V,ಕರಿ,rôtir
1169,umrühren::V,ಕಲಕು,remuer
1170,stricken::V,ಹೆಣೆ,tricoter
1171,nähen::V,ಹೊಲಿ,coudre
1172,färben::V,ಬಣ್ಣ ಹತ್ತು,teindre
1173,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,nettoyer
1174,waschen::V,ತೊಳೆ,laver
1175,abwischen::V,ಒರಸು,essuyer
1176,spülen::V,ಗಲಬರಿಸು,rincer
1177,fegen::V,ಗುಡಿಸು,balayer
1178,kehren::V,ಗುಡಿಸು,balayer
1179,baden::V,ಸ್ನಾನಮಾಡು,se baigner
1180,sich waschen::V,ತೊಳೆ,se laver
1181,ausziehen::V,ಬಿಚ್ಚು,ôter
1182,ausziehen::V,ಬಿಚ್ಚು,enlever
1183,anziehen::V,ಹಾಕು,mettre
1184,sich anziehen::V,ಹಾಕು,s'habiller
1185,kämmen::V,ಬಾಚು,peigner
1186,schmücken::V,ಅಲಂಕರಿಸು,orner
1187,schmücken::V,ಅಲಂಕರಿಸು,décorer
1188,sagen::V,ಹೇಳು,dire
1189,sprechen::V,ನುಡಿ,parler
1190,reden::V,ನುಡಿ,parler
1191,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,bavarder
1192,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,s'entretenir
1193,fragen::V,ವಿಚಾರಿಸು,demander
1194,bitten::V,ಬೇಡು,prier
1195,erzählen::V,ಹೇಳು,raconter
1196,mitteilen::V,ತಿಳಿಸು,communiquer
1197,nennen::V,ಹೆಸರಿಡು,nommer
1198,nennen::V,ಹೆಸರಿಡು,appeler
1199,rufen::V,ಕರೆ,appeler
1200,prahlen::V,ಜಂಬ ಕೊಚ್ಚು,se vanter
1201,übersetzen::V,ಭಾಷಾಂತರಿಸು,traduire
1202,denken::V,ಯೋಚಿಸು,penser
1203,glauben::V,ನಂಬು,croire
1204,bemerken::V,ಗಮನಿಸು,remarquer
1205,bemerken::V,ಗಮನಿಸು,apercevoir
1206,erkennen::V,ಗುರುತುಹಿಡಿ,reconnaître
1207,begreifen::V,ಗ್ರಹಿಸು,concevoir
1208,verstehen::V,ಅರ್ಥಮಾಡಿಕೊ,entendre
1209,verstehen::V,ಅರ್ಥಮಾಡಿಕೊ,comprendre
1210,lernen::V,ಕಲಿ,apprendre
1211,wissen::V,ಅರಿ,savoir
1212,sich erinnern an::V,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ,se souvenir de
1213,vergessen::V,ಮರೆತುವಿಡು,oublier
1214,messen::V,ಅಳೆ,mesurer
1215,zählen::V,ಗಣಿಸು,compter
1216,rechnen::V,ಲೆಕ್ಕ ಹಾಕು,calculer
1217,lesen::V,ಓದು,lire
1218,malen::V,ಬಿಡಿಸು,peindre
1219,zeichnen::V,ಬಿಡಿಸು,dessiner
1220,schreiben::V,ಬರೆ,écrire
1221,besitzen::V,ಒಡೆಯನಾಗಿರು,posséder
1222,kaufen::V,ಕೊಳ್ಳು,acheter
1223,verkaufen::V,ಕೊಡು,vendre
1224,bezahlen::V,ಬೆಲೆತೆರು,payer
1225,zahlen::V,ಹಣವನ್ನುಕೊಡು,payer
1226,beherrschen::V,ಅಧಿಕಾರ ನಡೆಸು,dominer
1227,beherrschen::V,ಅಧಿಕಾರ ನಡೆಸು,maîtriser
1228,ertragen::V,ಸಹಿಸು,tolérer
1229,ertragen::V,ಸಹಿಸು,supporter
