,Concept_ID,ko,it
843,hundert::NUM,백,cento
844,tausend::NUM,천,mille
845,und::CNJ,와,e
846,oder::CNJ,아니면,o
847,stehen::V,서다,stare in piedi
848,sitzen::V,앉다,sedere
849,sitzen::V,앉다,stare seduto
850,liegen::V,눕다,giacere
851,hängen::V,달다,pèndere
852,hängen::V,달다,èssere appeso
853,werden::V,되다,farsi
854,werden::V,되다,diventare
855,passieren::V,지장옶다,succèdere
856,beginnen::V,시작되다,cominciare
857,enden::V,큳내다,finire
858,enden::V,큳내다,terminare
859,wechseln::V,병경하다,variare
860,wechseln::V,병경하다,cambiare
861,aufgehen[Sonne]::V,뜨다,sòrgere
862,aufgehen[Sonne]::V,뜨다,spuntare
863,untergehen[Sonne]::V,지다,tramontare
864,scheinen[Sonne]::V,빛나다,splèndere
865,donnern::V,천둥치다,tonare
866,wehen::V,풀다,soffiare
867,strömen::V,흐르다,fluire
868,fließen::V,흐르다,fluire
869,fließen::V,흐르다,scorrere
870,sich drehen::V,돌다,girarsi
871,schwanken::V,동요하다,oscillare
872,schwanken::V,동요하다,barcollare
873,schwingen::V,흔들다,vibrare
874,schwingen::V,흔들다,oscillare
875,fallen::V,떨어지다,cadere
876,brennen::V,타다,àrdere
877,brennen::V,타다,bruciare
878,rauchen::V,김이나다,fumare
879,regnen::V,비가오다,piòvere
880,gefrieren::V,얼다,gelarsi
881,gefrieren::V,얼다,congelarsi
882,tauen::V,녹다,sciògliersi
883,schmelzen::V,녹다,fòndere
884,schmelzen::V,녹다,sciògliersi
885,trocknen::V,홈치다,asciugarsi
886,sieden::V,끓다,bollire
887,faulen::V,부패하다,marcire
888,verfaulen::V,썩다,imputridire
889,reißen::V,지바찢다,strapparsi
890,versinken::V,가라앉다,affondare
891,vergehen::V,지나가다,passare
892,erscheinen::V,나타나다,apparire
893,erscheinen::V,나타나다,comparire
894,verschwinden::V,사라지다,sparire
895,verschwinden::V,사라지다,scomparire
896,sinken::V,가라앉다,calare
897,sinken::V,가라앉다,scendere
898,abnehmen::V,떼어내다,diminuire
899,zunehmen::V,증가하다,aumentare
900,steigen::V,상승하다,salire
901,steigen::V,상승하다,montare
902,wachsen::V,생기하다,crescere
903,glänzen::V,뛰오나다,splèndere
904,funkeln::V,불티가잍어나다,brillare
905,funkeln::V,불티가잍어나다,scintillare
906,lärmen::V,떠들다,strepitare
907,lärmen::V,떠들다,fare chiasso
908,läuten::V,울시다,suonare
909,klingeln::V,초닌총을울리다,suonare
910,klirren::V,탁탁울리다,tintinnare
911,brausen::V,쏴쏴소리내다,rombare
912,brausen::V,쏴쏴소리내다,rumoreggiare
913,rauschen::V,솨솨,frusciare
914,klingen::V,반향하다,suonare
915,bellen::V,짖다,latrare
916,bellen::V,짖다,abbaiare
917,heulen::V,포효하다,urlare
918,heulen::V,포효하다,ululare
919,blasen::V,불다,soffiare
920,pfeifen::V,피리를불다,fischiare
921,schreien::V,절규하다,gridare
922,stöhnen::V,신음하다,gèmere
923,zittern::V,저뉼하다,tremare
924,leben::V,살다,vìvere
925,geboren werden::V,태어난,nàscere
926,atmen::V,숨쉬다,respirare
927,trinken::V,마시다,bere
928,essen::V,먹다,mangiare
929,schlucken::V,들이켜다,inghiottire
930,einschlafen::V,잠들다,addormentarsi
931,schlafen::V,자다,dormire
932,aufwachen::V,눈트다,svegliarsi
933,aufstehen::V,서다,levarsi
934,sich erholen::V,회복하다,riposarsi
935,schmerzen::V,아프다,dolere
936,husten::V,잔기침하다,tossire
937,genesen::V,낫다,guarire
938,sterben::V,죽다,morire
939,umkommen::V,못쓰게되다,perire
940,sich bewegen::V,움직이다,agitarsi
941,sich rühren::V,움직이다,muòversi
942,sich erheben::V,이러서다,alzarsi
943,sich setzen::V,앉히다,sedersi
944,hinfallen::V,넘어지다,cadere
945,laufen::V,걷다,camminare
946,laufen::V,걷다,andare a piedi
947,schreiten::V,보행하다,andare
948,schreiten::V,보행하다,procedere
949,spazierengehen::V,산보하다,passeggiare
950,spazierengehen::V,산보하다,andare a passeggio
951,eilen::V,서둘다,andare in fretta
952,sich beeilen::V,서둘게하다,affrettarsi
953,sausen::V,서들러 떠나다,volare
954,sausen::V,서들러 떠나다,correre
955,rennen::V,달리다,correre
956,springen::V,도약하다,saltare
957,klettern::V,갑겨오르다,arrampicarsi
958,schaukeln::V,흔들리게하다,fare l'altalena
959,kriechen::V,기다,strisciare
960,schwimmen::V,헤엄치다,nuotare
961,tauchen::V,잠기다,tuffarsi
962,tauchen::V,잠기다,immèrgersi
963,rudern::V,물을헤치다,remare
964,fahren::V,가다,andare
965,fahren::V,가다,viaggiare
966,fahren::V,나르다,andare
967,fahren::V,나르다,viaggiare
968,fliegen::V,날다,volare
969,gehen::V,가다,andare
970,weggehen::V,팔리다,andàrsene
971,weggehen::V,팔리다,andare via
972,abfahren::V,출발하다,partire
973,anhalten::V,멈추다,fermarsi
974,hineingehen::V,(그리로)가다,entrare
975,eintreten::V,들러가다,entrare
976,kommen::V,오다,venire
977,ankommen::V,고챀하다,arrivare
978,zurückkommen::V,보기,ritornare
979,bleiben::V,체류,restare
980,bleiben::V,체류,rimanere
981,warten::V,기다리다,aspettare
982,erwarten::V,기대하다,attèndere
983,suchen::V,찾다,cercare
984,suchen::V,구하다,cercare
985,finden::V,찾아내다,trovare
986,versuchen::V,시험하다,tentare
987,vorbereiten::V,재비하다,preparare
988,lieben::V,사랑하다,amare
989,mögen::V,줗아하다,piacere a
990,mögen::V,줗아하다,volere bene a
991,lachen::V,웃다,rìdere
992,rühren::V,건드리다,commuòvere
993,weinen::V,울다,piàngere
994,schimpfen::V,꾸짖다,imprecare
995,sich ärgern::V,화를내게 하다,stizzirsi
996,sich ärgern::V,화를내게 하다,arrabbiarsi
997,sich fürchten::V,두려원하다,avere paura
998,fürchten::V,두려원하다,temere
999,fliehen::V,도망치다,fuggire
1000,flüchten::V,도주하다,sfuggire
1001,sehen::V,보다,vedere
1002,anschauen::V,바라보다,guardare
1003,ansehen::V,바라보다,guardare
1004,hören::V,듣다,udire
1005,hören::V,듣다,sentire
1006,zuhören::V,듣다,ascoltare
1007,probieren::V,시식하다,degustare
1008,probieren::V,시식하다,assaggiare
1009,riechen::V,내새를맡다,sentire
1010,fühlen::V,느끼다,sentire
1011,scheinen::V,...것같다,parere
1012,scheinen::V,...것같다,sembrare
1013,zu sehen sein::V,보이는,vedersi
1014,vernehmen::V,듣다,sentire
1015,vernehmen::V,듣다,percepire
1016,vernehmen::V,들어서일다,sentire
1017,vernehmen::V,들어서일다,percepire
1018,frieren::V,춥다,aver freddo
1019,tun::V,하다,fare
1020,können::V,할주릴다,sapere
1021,wollen::V,바라다,volere
1022,anfangen::V,시작하다,iniziare
1023,anfangen::V,시작하다,cominciare
1024,beenden::V,다하다,finire
1025,beenden::V,다하다,terminare
1026,aufhören::V,그만두다,finire
1027,aufhören::V,그만두다,cessare
1028,gelingen::V,성국하다,riuscire
1029,geraten::V,잘되어가다,stare
1030,öffnen::V,열다,aprire
1031,schließen::V,추측하다,chiùdere
1032,stellen::V,세우다,porre
1033,stellen::V,세우다,mettere
1034,setzen::V,놓다,porre
1035,setzen::V,놓다,mettere
1036,legen::V,눕히다,posare
1037,legen::V,눕히다,mettere
1038,berühren::V,대다,toccare
1039,verbinden::V,옝열하다,unire
1040,verbinden::V,옝열하다,congiùngere
1041,bedecken::V,덮다,coprire
1042,bedecken::V,덮다,ricoprire
1043,aufhängen::V,매달다,attaccare
1044,anzünden::V,점화하다,accèndere
1045,anzünden::V,점화하다,incendiare
1046,aufheben::V,위로올리다,raccògliere
1047,zurücklassen::V,튀에남기다,lasciare
1048,zurücklassen::V,튀에남기다,lasciare indietro
1049,verlieren::V,잃다,pèrdere
1050,fallen lassen::V,떨어뜨리다,lasciare cadere
1051,machen::V,하다,fare
1052,herstellen::V,제조하다,produrre
1053,herstellen::V,제조하다,fabbricare
1054,bauen::V,짓다,costruire
1055,reparieren::V,수셩자다,riparare
1056,verbessern::V,정정하다,migliorare
1057,ändern::V,바꾸다,mutare
1058,ändern::V,바꾸다,cambiare
1059,graben::V,파다,scavare
1060,beugen::V,구부리다,chinare
1061,beugen::V,구부리다,flettere
1062,biegen::V,굽히다,tòrcere
1063,drehen::V,회전,girare
1064,wenden::V,회전시키다,girare
1065,wenden::V,회전시키다,voltare
1066,umdrehen::V,회전시키다,rivoltare
1067,heben::V,일으아키다,levare
1068,hochheben::V,틀어올리다,levare
1069,hochheben::V,틀어올리다,sollevare
1070,ergreifen::V,잡다,afferrare
1071,halten::V,잡다,tenere
1072,drücken::V,누르다,premere
1073,schieben::V,밀다,spìngere
1074,kratzen::V,긁다,grattare
1075,kratzen::V,긁다,graffiare
1076,lecken::V,핥다,leccare
1077,beißen::V,물다,mòrdere
1078,abschneiden::V,귾어내다,tagliare
1079,binden::V,매다,legare
1080,binden::V,매다,bendare
1081,stecken::V,찌르다,ficcare
1082,brechen::V,금,rompere
1083,klopfen::V,치다,bàttere
1084,hauen::V,때리다,picchiare
1085,kleben::V,들러붙다,incollare
1086,reiben::V,문지르다,fregare
1087,streichen::V,쓰다듬다,spalmare
1088,schleifen::V,갈다,arrotare
1089,schneiden::V,베다,tagliare
1090,rütteln::V,흔들다,scuòtere
1091,schütteln::V,흔들다,agitare
1092,schütteln::V,흔들다,scuòtere
1093,schwenken::V,흔들다,agitare
1094,schwenken::V,흔들다,sventolare
1095,schütten::V,따르다,versare
1096,füllen::V,담다,riempire
1097,einwickeln::V,싸다,involtare
1098,tragen::V,지우다,portare
1099,schleppen::V,끌다,trainare
1100,schleppen::V,끌다,trascinare
1101,ziehen::V,당기다,tirare
1102,aufbewahren::V,간직하다,custodire
1103,aufbewahren::V,간직하다,conservare
1104,werfen::V,던지다,gettare
1105,werfen::V,던지다,lanciare
1106,fangen::V,밥다,prèndere
1107,fangen::V,밥다,acchiappare
1108,packen::V,쥐다,pigliare
1109,packen::V,쥐다,afferrare
1110,verstecken::V,숨기다,nascondere
1111,teilen::V,나누다,divìdere
1112,schicken::V,보내다,inviare
1113,bringen::V,가겨,portare
1114,bringen::V,가겨,apportare
1115,hinzufügen::V,부가하다,aggiùngere
1116,bekommen::V,얻다,ricevere
1117,erhalten::V,지니다,ricevere
1118,nehmen::V,잡다,prèndere
1119,wählen::V,선거하다,elèggere
1120,wählen::V,선거하다,scegliere
1121,auswählen::V,선출하다,scegliere
1122,bewahren::V,저장보종,conservare
1123,behindern::V,훼방하다,impedire
1124,verderben::V,못쓰게 되다,guastare
1125,beschädigen::V,상하게하다,danneggiare
1126,zerbrechen::V,깨뜨리다,rompere
1127,zerbrechen::V,깨뜨리다,spezzare
1128,zerreißen::V,잡아쫓다,stracciare
1129,zerstören::V,파괴하다,distrùggere
1130,verbrennen::V,소실하다,bruciare
1131,geben::V,주다,dare
1132,reichen::V,내일다,pòrgere
1133,schenken::V,주다,regalare
1134,versprechen::V,약속하다,promettere
1135,wünschen::V,바라다,augurare
1136,loben::V,칭찬하다,lodare
1137,küssen::V,키스하다,baciare
1138,wiegen::V,어르다,cullare
1139,wiegen::V,어르다,dondolare
1140,zudecken::V,뚜꺼을하다,coprire
1141,wecken::V,깨우다,svegliare
1142,zeigen::V,보이다,indicare
1143,führen::V,가게하다,guidare
1144,führen::V,가게하다,condurre
1145,lehren::V,가르치다,insegnare
1146,unterrichten::V,가르지다,istruire
1147,unterrichten::V,가르지다,insegnare
1148,aufziehen::V,사육하다,allevare
1149,leiten::V,이끌다,avviare
1150,leiten::V,이끌다,dirìgere
1151,antreiben::V,몰다,incitare
1152,lassen::V,내버려두다,fare
1153,einladen::V,초청하다,invitare
1154,vereinigen::V,하나로하다,unire
1155,besuchen::V,방문하다,visitare
1156,besuchen::V,방문하다,far vìsita a
1157,treffen::V,만나다,incontrare
1158,sich versammeln::V,조립하다,rinunirsi
1159,spielen::V,눌다,giocare
1160,singen::V,노래하다,cantare
1161,tanzen::V,춤추하다,danzare
1162,sich trennen::V,가르다,separarsi
1163,verlassen::V,버림받은,lasciare
1164,verlassen::V,버림받은,abbandonare
1165,retten::V,구조하다,salvare
1166,bewachen::V,치키다,custodire
1167,schützen::V,보호하다,protèggere
1168,verteidigen::V,막다,difèndere
1169,sich schlagen::V,치다,bàttersi
1170,schießen::V,쏘다,sparare
1171,siegen::V,이기다,vìncere
1172,ärgern::V,성을내게하다,stizzire
1173,schlagen::V,치다,bàttere
1174,treten::V,디디다,calciare
1175,stechen::V,찌르다,pùngere
1176,stoßen::V,찌르다,urtare
1177,stoßen::V,찌르다,spìngere
1178,stehlen::V,훔치다,rubare
1179,stören::V,움직이다,disturbare
1180,belästigen::V,괴롭히다,molestare
1181,belästigen::V,괴롭히다,importunare
1182,verbergen::V,숨기다,celare
1183,verbergen::V,숨기다,nascondere
1184,täuschen::V,속이다,ingannare
1185,betrügen::V,속이다,frodare
1186,betrügen::V,속이다,truffare
1187,töten::V,죽이다,uccìdere
1188,wohnen::V,실다,abitare
1189,arbeiten::V,일하다,lavorare
1190,sammeln::V,모으다,raccògliere
1191,sammeln::V,모으다,collezionare
1192,pflücken::V,꿔다,cògliere
1193,jagen::V,사냥하다,cacciare
1194,fischen::V,고기를잡다,pescare
1195,fassen::V,움켜쥐다,catturare
1196,fassen::V,움켜쥐다,acchiappare
1197,hüten::V,망보다,pascolare
1198,treiben::V,몰아세우다,spìngere
1199,anbinden::V,묶다,legare
1200,anbinden::V,묶다,attaccare
1201,füttern::V,사료를주다,dar da mangiare a
1202,melken::V,젖을짜다,mùngere
1203,hacken::V,자르다,tritare
1204,hacken::V,자르다,spaccare
1205,gießen::V,물을대다,annaffiare
1206,reifen::V,성숙하다,maturare
1207,zubereiten::V,조제하다,preparare
1208,kochen::V,요리하다,cuòcere
1209,backen::V,쿱다,cuòcere
1210,backen::V,쿱다,cuòcere al forno
1211,braten::V,굽다,frìggere
1212,braten::V,굽다,arrostire
1213,umrühren::V,교반하다,mescolare
1214,stricken::V,뜨개질하다,llavorare a maglia
1215,nähen::V,꿰매다,cucire
1216,färben::V,채색하다,tìngere
1217,reinigen::V,청소하다,pulire
1218,reinigen::V,청소하다,nettare
1219,waschen::V,씻다,lavare
1220,abwischen::V,닦다,asciugare
1221,spülen::V,씻다,lavare
1222,spülen::V,씻다,sciacquare
1223,fegen::V,소체하다,spazzare
1224,kehren::V,청소하다,spazzare
1225,baden::V,감다,bagnarsi
1226,baden::V,감다,fare il bagno
1227,sich waschen::V,모믈 씻다,lavarsi
1228,ausziehen::V,벗다,tògliersi
1229,anziehen::V,끌어움직이다,mettersi
1230,anziehen::V,끌어움직이다,indossare
1231,kämmen::V,빗다,pettinare
1232,schmücken::V,치레하다,ornare
1233,schmücken::V,치레하다,decorare
1234,sagen::V,말하다,dire
1235,sprechen::V,말하다,parlare
1236,reden::V,이야기하다,parlare
1237,fragen::V,질문하다,chièdere
1238,fragen::V,질문하다,domandare
1239,bitten::V,원하다,pregare
1240,erzählen::V,이야기하다,narrare
1241,erzählen::V,이야기하다,raccontare
1242,mitteilen::V,이야기하다,comunicare
1243,nennen::V,부르다,nominare
1244,rufen::V,불러내다,chiamare
1245,prahlen::V,자랑하다,vantarsi
1246,übersetzen::V,번역하다,tradurre
1247,denken::V,생각하다,pensare
1248,glauben::V,믿다,credere
1249,bemerken::V,인자하다,notare
1250,bemerken::V,인자하다,osservare
1251,erkennen::V,인식하다,riconoscere
1252,begreifen::V,파악하다,capire
1253,begreifen::V,파악하다,comprèndere
1254,verstehen::V,이해하다,intèndere
1255,verstehen::V,이해하다,comprèndere
1256,lernen::V,배우다,imparare
1257,lernen::V,배우다,apprèndere
1258,wissen::V,알다,sapere
1259,sich erinnern an::V,상기하다,ricordare
1260,sich erinnern an::V,상기하다,ricordarsi di
1261,vergessen::V,잊다,dimenticare
1262,messen::V,측정하다,misurare
1263,zählen::V,세다,contare
1264,rechnen::V,게산하다,contare
1265,rechnen::V,게산하다,calcolare
1266,lesen::V,읽다,lèggere
1267,malen::V,그리다,dipìngere
1268,zeichnen::V,소묘하다,disegnare
1269,schreiben::V,쓰다,scrìvere
1270,besitzen::V,소유하다,possedere
1271,kaufen::V,사다,comprare
1272,kaufen::V,사다,acquistare
1273,verkaufen::V,팔다,vendere
1274,bezahlen::V,지불하다,pagare
1275,zahlen::V,치르다,pagare
1276,beherrschen::V,지배하다,dominare
1277,ertragen::V,참다,sopportare
1278,Raureif::N,,brina
1279,Grube::N,,cava
1280,Grube::N,,fossa
1281,Lust::N,,voglia
1282,Nachricht::N,,messaggio
1283,klug::A,,intelligente
1284,von hier::ADV,,ne
1285,von hier::ADV,,da qui
1286,müde werden::V,,stancarsi
1287,krank werden::V,,ammalarsi
1288,krank sein::V,,èssere malato
1289,abreißen::V,,staccarsi
1290,abreißen::V,,strapparsi
1291,sich anziehen::V,,vestirsi
1292,sich unterhalten::V,,conversare
