,Concept_ID,mhr,eu
737,roh::A,кӱ́чымӧ,gordin
738,reif::A,лӧза́,umo
739,reif::A,лӧза́,heldu
740,lecker::A,ту́тло,goxo
741,süß::A,ше́ре,goxo
742,bitter::A,ко́чо,karmin
743,bitter::A,ко́чо,garratz
744,sauer::A,шо́по,mingots
745,hell::A,во́лгыдо,argi
746,dunkel::A,пычке́мыш,ilun
747,schwarz::A,шола́,beltz
748,weiß::A,ош,zuri
749,rot::A,йошка́р,gorri
750,gelb::A,сар,hori
751,blau::A,ка́нде,urdin
752,grün::A,ужа́р,berde
753,grün::A,ужа́р,musker
754,grau::A,сур,urdin
755,grau::A,сур,urdinabar
756,bunt::A,олача́,koloretsu
757,billig::A,шу́лдо,merke
758,teuer::A,ше́рге,garesti
759,wertvoll::A,шергака́н,baliotsu
760,blind::A,со́кыр,itsu
761,taub::A,соҥгыра́,gor
762,kräftig::A,куа́тле,kementsu
763,stark::A,вия́н,bizkor
764,stark::A,вия́н,indartsu
765,schwach::A,а́лдыме,ahul
766,schwach::A,а́лдыме,indargabe
767,fett::A,коя́,gizen
768,schlank::A,йоштката́,lerden
769,schlank::A,яжу́,lerden
770,hübsch::A,чеве́р,polit
771,böse::A,шы́де,tzar
772,böse::A,шы́де,gaizto
773,dumm::A,аҥыра́,lelo
774,dumm::A,аҥыра́,pello
775,faul::A,його,nagi
776,faul::A,його,alfer
777,fleißig::A,ты́ршыше,maratz
778,fleißig::A,ты́ршыше,lanzale
779,geizig::A,чаҥга́,zeken
780,geizig::A,чаҥга́,zikoitz
781,klug::A,уша́н,zuhur
782,geschickt::A,уста́,trebe
783,geschickt::A,уста́,antzetsu
784,lieb::A,ала́л,maite
785,lieb::A,ала́л,laztan
786,lustig::A,весела́,alaitsu
787,sanft::A,ны́жылге,eme
788,sanft::A,ны́жылге,ezti
789,hungrig::A,шу́жышо,gose
790,krank::A,че́рле,eri
791,krank::A,че́рле,gaixo
792,nackt::A,чарама́т,biluzi
793,traurig::A,ойга́н,itun
794,traurig::A,ойга́н,betilun
795,lebendig::A,и́лыше,bizirik
796,gut::A,сай,on
797,schlecht::A,уда́,txar
798,schlecht::A,шӱ́кшӧ,txar
799,richtig::A,чы́нле,zuzen
800,schlimm::A,аля́к,larri
801,schlimm::A,тыра́н,larri
802,wahr::A,чы́нле,egiazko
803,wahr::A,настоя́щий,egiazko
804,alt::A,то́што,zahar
805,neu::A,у,berri
806,ehemalig::A,о́нчычсо,lehengo
807,ehemalig::A,онда́кысе,lehengo
808,alt[Lebewesen]::A,шо́нто,adindun
809,jung::A,са́мырык,gazte
810,arm::A,нужна́,txiro
811,arm::A,нужна́,behartsu
812,reich::A,поя́н,dirudun
813,bekannt::A,па́лыме,ezagun
814,berühmt::A,лӱ́млӧ,entzun
815,berühmt::A,лӱ́млӧ,ospetsu
816,fremd::A,йот,arrotz
817,verschieden::A,тӱ́рлӧ,ezberdin
818,verschieden::A,тӱ́рлӧ,desberdin
819,nah::A,ли́шыл,hurre
820,nah::A,ли́шыл,hurbil
821,fern::A,тора́,urrun
822,fern::A,мӱ́ндыр,urrun
823,linker::A,шола́,ezker
824,rechter::A,пурла́,eskuin
825,anderer::A,вес,beste
826,anderer::A,мо́ло,beste
827,erster::A,и́кымше,lehen
828,erster::A,и́кымше,aurren
829,zweiter::A,ко́кымшо,bigarren
830,dritter::A,ку́мшо,hirugarren
831,letzter::A,пыта́ртыш,azken
832,letzter::A,пыта́ртыш,hondar
833,allein::ADV,шкет,bakarrik
834,auf einmal::ADV,икана́ште,batera
835,zusammen::ADV,пырля́,elkarrekin
836,lange::ADV,кужу́н,luzaro
837,plötzlich::ADV,кенета́,bat-batean
838,sofort::ADV,кызыта́к,berehala
839,später::ADV,варара́к,gero
840,jetzt::ADV,ы́нде,orain
841,jetzt::ADV,кы́зыт,orain
842,heute::ADV,та́че,gaur
843,morgen::ADV,эрла́,bihar
844,bald::ADV,вашке́,aurki
845,bald::ADV,вашке́,laster
846,dann::ADV,вара́,ondoren
847,gestern::ADV,теҥге́че,atzo
848,einst::ADV,икана́,antzina
849,damals::ADV,туна́м,orduan
850,danach::ADV,вара́,gerora
851,danach::ADV,вара́,ondoren
852,vorher::ADV,о́нчыч,lehenago
853,zuerst::ADV,онда́к,aurrena
854,zuerst::ADV,онда́к,lehenbizi
855,einmal::ADV,икана́,behin
856,einmal::ADV,икана́,aldi bat
857,manchmal::ADV,ка́шын,batzuetan
858,manchmal::ADV,ка́шын,zenbaitetan
859,manchmal::ADV,кокла́н,batzuetan
860,manchmal::ADV,кокла́н,zenbaitetan
861,oft::ADV,чӱ́чкыдын,maiz
862,oft::ADV,чӱ́чкыдын,askotan
863,immer::ADV,эре́,beti
864,immer::ADV,ту́тыш,beti
865,niemals::ADV,ок нигуна́м,inoiz ez
866,niemals::ADV,ок нигуна́м,sekula ez
867,hier::ADV,ты́ште,hemen
868,hierhin::ADV,ты́шке,hona
869,hierhin::ADV,тыш,hona
870,von hier::ADV,тыше́ч,hemendik
871,von hier::ADV,тыше́ч,honetatik
872,von hier::ADV,тыве́ч,hemendik
873,von hier::ADV,тыве́ч,honetatik
874,dort::ADV,ту́што,han
875,dorthin::ADV,туш,hara
876,dorthin::ADV,ту́шко,hara
877,geradeaus::ADV,вик,artez
878,vorwärts::ADV,о́нчыко,aurrera
879,rückwärts::ADV,шеҥге́к,atzera
880,rückwärts::ADV,шеҥге́к,atzerantz
881,zurück::ADV,мӧҥге́ш,atzera
882,unten::ADV,ӱ́лнӧ,behean
883,unten::ADV,йыма́лне,behean
884,hinab::ADV,йыма́к,behera
885,hinab::ADV,йыма́к,beherantz
886,oben::ADV,кӱ́шнӧ,goian
887,oben::ADV,ӱмба́лне,goian
888,hinauf::ADV,кӱ́ш,gora
889,hinauf::ADV,кӱ́ш,gorantz
890,hinauf::ADV,кӱ́шкӧ,gora
891,hinauf::ADV,кӱ́шкӧ,gorantz
892,überall::ADV,чыла́ вере́,edonon
893,nicht::ADV,ок,ez
894,nicht::ADV,о́геш,ez
895,ein wenig::ADV,изи́ш,apur bat
896,ein wenig::ADV,изи́ш,pixka bat
897,kaum::ADV,пыкше́,ozta
898,kaum::ADV,пыкше́,nekez
899,sehr::ADV,чот,oso
900,so::ADV,тыге́,hala
901,so::ADV,тыге́,honela
902,noch::ADV,а́ле,oraindik
903,nur::ADV,гына́,bakarrik
904,schon::ADV,ы́нде,ja
905,schon::ADV,ы́нде,jada
906,wieder::ADV,ада́к,berriro
907,vergebens::ADV,ара́м,alferrik
908,vor::PRP,о́нчыч,aurrean
909,hinter::PRP,шеҥге́лне,ostean
910,hinter::PRP,шеҥге́лне,gibelean
911,unter::PRP,йыма́лне,pean
912,unter::PRP,йыма́лне,azpian
913,durch::PRP,вошт,zehar
914,neben::PRP,вокте́н,ondoan
915,neben::PRP,вокте́н,aldamenean
916,zwischen::PRP,кокла́ште,artean
917,wegen::PRP,верч,-gatik
918,dies::PRN,ти́де,hau
919,das::PRN,са́де,hura
920,alles::PRN,чыла́,dena
921,ich::PRN,мый,ni
922,du::PRN,тый,zu
923,er::PRN,ту́до,bera
924,wir::PRN,ме,gu
925,ihr::PRN,те,zuek
926,sie::PRN,ну́но,berak
927,was::FPRN,мо,zer
928,wer::FPRN,кӧ,nor
929,wo::FADV,куша́н,non
930,wohin::FADV,куш,nora
931,wohin::FADV,ку́шко,nora
932,wie::FADV,кузе́,nola
933,wie::FADV,кузе́,zelan
934,warum::FADV,мо,zeren
935,warum::FADV,мо,zergatik
936,warum::FADV,мола́н,zeren
937,warum::FADV,мола́н,zergatik
938,wieviel::FNUM,куна́р,zenbat
939,eins::NUM,ик,bat
940,zwei::NUM,ко́кыт,bi
941,zwei::NUM,ко́кыт,biga
942,drei::NUM,кум,hiru
943,vier::NUM,ныл,lau
944,fünf::NUM,вич,bost
945,sechs::NUM,куд,sei
946,sieben::NUM,шым,zazpi
947,acht::NUM,канда́ш,zortzi
948,neun::NUM,инде́ш,bederatzi
949,zehn::NUM,лу,hamar
950,elf::NUM,лати́к,hamaika
951,zwölf::NUM,латко́к,hamabi
952,zwanzig::NUM,ко́ло,hogei
953,dreißig::NUM,ку́мло,hogeita hamar
954,vierzig::NUM,ны́лле,berrogei
955,fünfzig::NUM,ви́тле,berrogeita hamar
956,sechzig::NUM,ку́дло,hirurogei
957,siebzig::NUM,шы́мле,hirurogeita hamar
958,achtzig::NUM,канда́шле,laurogei
959,neunzig::NUM,инде́шле,laurogeita hamar
960,hundert::NUM,шӱ́дӧ,ehun
961,tausend::NUM,тӱже́м,mila
962,und::CNJ,да,eta
963,und::CNJ,ден,eta
964,oder::CNJ,я,edo
965,oder::CNJ,а́ле,edo
966,stehen::V,шога́ш,zutik egon
967,sitzen::V,шинча́ш,eserita egon
968,liegen::V,кия́ш,etzan
969,hängen::V,кеча́ш,eskegita egon
970,hängen::V,кеча́ш,zintzilik egon
971,werden::V,лия́ш,bihurtu
972,werden::V,лия́ш,bilakatu
973,passieren::V,лия́ш,pasatu
974,passieren::V,лия́ш,gertatu
975,beginnen::V,тӱҥгала́ш,hasi
976,enden::V,пыта́ш,bukatu
977,wechseln::V,вашталта́ш,aldatu
978,aufgehen[Sonne]::V,лекта́ш,ilki
979,aufgehen[Sonne]::V,лекта́ш,sortu
980,untergehen[Sonne]::V,шинча́ш,sartu
981,scheinen[Sonne]::V,волгалта́ш,eguzkia egon
982,donnern::V,кӱдырта́ш,trumoia jo
983,donnern::V,сургалта́ш,trumoia jo
984,wehen::V,пуа́ш,haizea ibili
985,strömen::V,шийалтара́ш,zorrotadaka isuri
986,fließen::V,йога́ш,isuri
987,sich drehen::V,пӧрда́ш,biratu
988,schwanken::V,лӱҥга́ш,zabuka ibili
989,schwanken::V,тайныла́ш,zabuka ibili
990,schwingen::V,рӱпшалта́ш,kulunkatu
991,fallen::V,воза́ш,erori
992,fallen::V,йӧрла́ш,erori
993,brennen::V,йӱла́ш,sutan egon
994,rauchen::V,шикша́ш,kea bota
995,regnen::V,йӱра́ш,euria ari izan
996,gefrieren::V,кылма́ш,izoztu
997,gefrieren::V,кылма́ш,hormatu
998,gefrieren::V,ияҥа́ш,izoztu
999,gefrieren::V,ияҥа́ш,hormatu
1000,tauen::V,шула́ш,gesaldu
1001,schmelzen::V,лева́ш,urtu
1002,trocknen::V,кошка́ш,idortu
1003,trocknen::V,кошка́ш,lehortu
1004,sieden::V,шола́ш,irakin
1005,faulen::V,шӱя́ш,hirotu
1006,faulen::V,шӱя́ш,usteldu
1007,verfaulen::V,шӱйы́н шуа́ш,hirotu
1008,verfaulen::V,шӱйы́н шуа́ш,usteldu
1009,reißen::V,кӱрла́ш,eten
1010,reißen::V,кӱрла́ш,tarrat egin
1011,versinken::V,пуре́н кая́ш,urperatu
1012,vergehen::V,эрте́н кая́ш,iragan
1013,erscheinen::V,толы́н лекта́ш,agertu
1014,verschwinden::V,йома́ш,desagertu
1015,sinken::V,пуча́ш,beheititu
1016,abnehmen::V,пуча́ш,gutxitu
1017,abnehmen::V,пуча́ш,beheratu
1018,zunehmen::V,шукема́ш,gora egin
1019,steigen::V,нӧлталта́ш,igo
1020,wachsen::V,кушка́ш,hazi
1021,glänzen::V,йылгыжа́ш,distiratu
1022,funkeln::V,чолга́ш,izarniatu
1023,lärmen::V,рӱшка́ш,zarata atera
1024,läuten::V,мура́ш,jo
1025,läuten::V,мура́ш,hots egin
1026,klingeln::V,йыҥгырта́ш,txirrina jo
1027,klirren::V,чылдыртата́ш,tintin egin
1028,brausen::V,лӱшка́ш,marru egin
1029,rauschen::V,лыжга́ш,fir-fir egin
1030,klingen::V,йоҥга́ш,soinu egin
1031,bellen::V,опта́ш,zaunkatu
1032,heulen::V,урмыжа́ш,ulu egin
1033,heulen::V,урмыжа́ш,uhuri egin
1034,blasen::V,пуала́ш,ufa egin
1035,blasen::V,пуала́ш,putz egin
1036,pfeifen::V,шӱ́шкаш,txistu egin
1037,schreien::V,кычкыра́ш,oihu egin
1038,schreien::V,кычкыра́ш,garrasi egin
1039,stöhnen::V,йыҥыса́ш,intziri egin
1040,zittern::V,чытыра́ш,ikara egin
1041,zittern::V,чытыра́ш,dar-dar egin
1042,leben::V,ила́ш,bizi izan
1043,geboren werden::V,шоча́ш,jaio
1044,atmen::V,шӱла́ш,hats egin
1045,atmen::V,шӱла́ш,arnasa egin
1046,trinken::V,йӱа́ш,edan
1047,essen::V,кочка́ш,jan
1048,schlucken::V,нела́ш,irentsi
1049,müde werden::V,ноя́ш,unatu
1050,müde werden::V,ноя́ш,nekatu
1051,einschlafen::V,мале́н колта́ш,lokartu
1052,schlafen::V,мала́ш,lo egin
1053,aufwachen::V,помыжалта́ш,esnatu
1054,aufwachen::V,помыжалта́ш,atzarri
1055,aufstehen::V,кынела́ш,jaiki
1056,sich erholen::V,кана́ш,atseden egin
1057,krank werden::V,черлане́н воза́ш,gaixotu
1058,krank sein::V,черлане́н кия́ш,eri izan
1059,krank sein::V,черлане́н кия́ш,gaixo izan
1060,schmerzen::V,коршта́ш,min egin
1061,husten::V,кокыра́ш,eztul egin
1062,genesen::V,тӱрла́ш,osatu
1063,genesen::V,тазаҥа́ш,osatu
1064,sterben::V,кола́ш,hil
1065,sterben::V,кола́ш,zendu
1066,umkommen::V,вуй йома́ш,istripuz hil
1067,sich bewegen::V,кошта́ш,higitu
1068,sich rühren::V,тарвана́ш,zirkin egin
1069,sich erheben::V,кынела́ш,zutitu
1070,sich erheben::V,кынела́ш,altxatu
1071,sich setzen::V,шинча́ш,eseri
1072,sich setzen::V,шинча́ш,jesarri
1073,hinfallen::V,йӧрла́ш,erori
1074,laufen::V,кошта́ш,ibili
1075,schreiten::V,ошкыла́ш,oinkatu
1076,spazierengehen::V,гуля́яш,paseatu
1077,spazierengehen::V,гуля́яш,ostera bat egin
1078,eilen::V,вашка́ш,lasterkatu
1079,sich beeilen::V,вашкешта́ш,lehiatu
1080,sausen::V,юлтка́ш,ziztu bizian joan
1081,rennen::V,куржтала́ш,lasterka egin
1082,springen::V,тӧршта́ш,jauzi egin
1083,klettern::V,кӱза́ш,igo
1084,schaukeln::V,лӱҥгалта́ш,zabu egin
1085,schaukeln::V,лӱҥгалта́ш,zanbulu egin
1086,kriechen::V,нушка́ш,narras egin
1087,schwimmen::V,ия́ш,igerikatu
1088,schwimmen::V,ия́ш,igeri egin
1089,tauchen::V,шуҥгалта́ш,murgildu
1090,tauchen::V,шуҥгалта́ш,pulunpatu
1091,rudern::V,удыра́ш,bogatu
1092,rudern::V,удыра́ш,arraun egin
1093,fahren::V,кудала́ш,joan
1094,fliegen::V,чоҥешта́ш,hegaldatu
1095,fliegen::V,чоҥешта́ш,hegan egin
1096,gehen::V,кая́ш,joan
1097,weggehen::V,кораҥа́ш,alde egin
1098,abfahren::V,лекта́ш,abiatu
1099,anhalten::V,чарна́ш,geratu
1100,anhalten::V,чарна́ш,gelditu
1101,hineingehen::V,пура́ш,sartu
1102,eintreten::V,пура́ш,sartu
1103,kommen::V,тола́ш,etorri
1104,ankommen::V,шуа́ш,heldu
1105,ankommen::V,шуа́ш,iritsi
1106,zurückkommen::V,пӧртыла́ш,itzuli
1107,bleiben::V,кода́ш,gelditu
1108,warten::V,вуча́ш,itxaron
1109,warten::V,вуча́ш,zain egon
1110,erwarten::V,вуча́ш,iguriki
1111,suchen::V,кычала́ш,bilatu
1112,finden::V,муа́ш,idoro
1113,finden::V,муа́ш,aurkitu
1114,versuchen::V,толаша́ш,saiatu
1115,versuchen::V,толаша́ш,ahalegindu
1116,vorbereiten::V,ямдыла́ш,gertatu
1117,lieben::V,йӧрата́ш,maitatu
1118,lieben::V,йӧрата́ш,maite izan
1119,mögen::V,йӧрата́ш,laket izan
1120,mögen::V,йӧрата́ш,atsegin izan
1121,lachen::V,воштыла́ш,irri egin
1122,lachen::V,воштыла́ш,barre egin
1123,rühren::V,ку́мыл тарвата́ш,hunkitu
1124,weinen::V,шорта́ш,negar egin
1125,schimpfen::V,каргаша́ш,erneguka ari izan
1126,sich ärgern::V,сыра́ш,ernegatu
1127,sich ärgern::V,сыра́ш,haserretu
1128,sich fürchten::V,лӱда́ш,beldur izan
1129,fürchten::V,лӱда́ш,beldur izan
1130,fliehen::V,куржа́ш,ihes egin
1131,flüchten::V,куржа́ш,ihes egin
1132,sehen::V,ужа́ш,ikusi
1133,anschauen::V,онча́ш,begietsi
1134,ansehen::V,эскера́ш,begiratu
1135,hören::V,кола́ш,aditu
1136,zuhören::V,колышта́ш,entzun
1137,probieren::V,тамла́ш,dastatu
1138,riechen::V,ӱпшынча́ш,usnatu
1139,riechen::V,ӱпшынча́ш,usaindu
1140,fühlen::V,шижа́ш,sentitu
1141,scheinen::V,чуча́ш,iruditu
1142,scheinen::V,чуча́ш,begitandu
1143,zu sehen sein::V,коя́ш,azaldu
1144,vernehmen::V,кола́ш,aditu
1145,frieren::V,кылма́ш,hotz izan
1146,tun::V,ышта́ш,egin
1147,können::V,мошта́ш,ahal izan
1148,wollen::V,тӱна́ш,nahi izan
1149,anfangen::V,тӱҥала́ш,hasi
1150,beenden::V,пытара́ш,bukatu
1151,aufhören::V,чарна́ш,utzi
1152,gelingen::V,сай лекта́ш,lortu
1153,geraten::V,лекта́ш,heldu
1154,öffnen::V,поча́ш,ireki
1155,öffnen::V,поча́ш,zabaldu
1156,schließen::V,петыра́ш,itxi
1157,stellen::V,шында́ш,ipini
1158,setzen::V,шында́ш,jesarri
1159,legen::V,опта́ш,jarri
1160,legen::V,пышта́ш,jarri
1161,berühren::V,тӱка́ш,ukitu
1162,verbinden::V,пида́ш,uztartu
1163,bedecken::V,леведа́ш,estali
1164,aufhängen::V,сака́ш,eseki
1165,aufhängen::V,сака́ш,eskegi
1166,anzünden::V,чӱкта́ш,piztu
1167,aufheben::V,нӧлтала́ш,jaso
1168,zurücklassen::V,кода́ш,atzean utzi
1169,verlieren::V,йомдара́ш,galdu
1170,fallen lassen::V,воза́ш,erortzen utzi
1171,machen::V,ышта́ш,egin
1172,herstellen::V,ямдыла́ш,ekoiztu
1173,bauen::V,чоҥа́ш,eraiki
1174,reparieren::V,ачала́ш,konpondu
1175,verbessern::V,саемда́ш,hobetu
1176,ändern::V,весемда́ш,mudatu
1177,graben::V,кӱнча́ш,aitzurtu
1178,beugen::V,пӱгырта́ш,makurtu
1179,biegen::V,лывырта́ш,malgutu
1180,biegen::V,лывырта́ш,makolatu
1181,drehen::V,пӱтыра́ш,jiratu
1182,wenden::V,ирала́ш,bihurtu
1183,umdrehen::V,савырала́ш,biratu
1184,umdrehen::V,савырала́ш,alderantzikatu
1185,heben::V,нӧлта́ш,jaso
1186,heben::V,нӧлта́ш,goratu
1187,hochheben::V,нӧлта́ш,goratu
1188,hochheben::V,нӧлта́ш,altxatu
1189,ergreifen::V,руалта́ш,oratu
1190,halten::V,куча́ш,eutsi
1191,drücken::V,иша́ш,sakatu
1192,drücken::V,темда́ш,sakatu
1193,schieben::V,шӱкала́ш,bultzatu
1194,kratzen::V,удыра́ш,hatz egin
1195,kratzen::V,удыра́ш,hazka egin
1196,lecken::V,нула́ш,miaztu
1197,lecken::V,нула́ш,lamikatu
1198,beißen::V,пура́ш,hozka egin
1199,beißen::V,пура́ш,ausiki egin
1200,abreißen::V,кӱрла́ш,kendu
1201,abschneiden::V,пӱчка́ш,moztu
1202,abschneiden::V,пӱчка́ш,pikatu
1203,binden::V,кылда́ш,lotu
1204,binden::V,кылда́ш,estekatu
1205,stecken::V,шуралта́ш,sartu
1206,brechen::V,тодышта́ш,apurtu
1207,klopfen::V,кыра́ш,jo
1208,hauen::V,тӱя́ш,jo
1209,kleben::V,клеитла́ш,itsatsi
1210,reiben::V,йыга́ш,igurtzi
1211,reiben::V,туржала́ш,igurtzi
1212,streichen::V,шӱра́ш,igurtzi
1213,schleifen::V,шума́ш,zorroztu
1214,schleifen::V,яна́ш,zorroztu
1215,schneiden::V,пӱчка́ш,moztu
1216,rütteln::V,рӱза́ш,astindu
1217,rütteln::V,рӱза́ш,inarrosi
1218,schütteln::V,почка́ш,astindu
1219,schütteln::V,почка́ш,inarrosi
1220,schwenken::V,рӱза́ш,zabukatu
1221,schütten::V,опта́ш,isuri
1222,füllen::V,тема́ш,bete
1223,einwickeln::V,вӱдыла́ш,bildu
1224,tragen::V,нумала́ш,eroan
1225,tragen::V,нумала́ш,eraman
1226,schleppen::V,шӱдыра́ш,narrastu
1227,schleppen::V,шӱдыра́ш,herrestatu
1228,ziehen::V,шупша́ш,tira egin
1229,aufbewahren::V,арала́ш,gorde
1230,werfen::V,шуа́ш,jaurti
1231,werfen::V,шуа́ш,aurtiki
1232,werfen::V,кышка́ш,jaurti
1233,werfen::V,кышка́ш,aurtiki
1234,fangen::V,куча́ш,atzeman
1235,packen::V,руалта́ш,heldu
1236,verstecken::V,тоя́ш,ostendu
1237,verstecken::V,тоя́ш,ezkutatu
1238,teilen::V,пӧла́ш,zatitu
1239,schicken::V,колта́ш,bidali
1240,bringen::V,конда́ш,ekarri
1241,hinzufügen::V,ешара́ш,eratxiki
1242,hinzufügen::V,ешара́ш,gaineratu
1243,bekommen::V,нала́ш,jaso
1244,erhalten::V,нала́ш,jaso
1245,nehmen::V,нала́ш,hartu
1246,wählen::V,сайла́ш,hautatu
1247,wählen::V,сайла́ш,aukeratu
1248,auswählen::V,таҥгла́ш,hautatu
1249,auswählen::V,таҥгла́ш,aukeratu
1250,bewahren::V,сакла́ш,begiratu
1251,behindern::V,чаракла́ш,oztopatu
1252,verderben::V,пужа́ш,hondatu
1253,beschädigen::V,пужа́ш,akastu
1254,zerbrechen::V,пудырта́ш,apurtu
1255,zerreißen::V,кӱрла́ш,zarratatu
1256,zerstören::V,шалата́ш,suntsitu
1257,verbrennen::V,йӱлата́ш,erre
1258,verbrennen::V,йӱлата́ш,kiskali
1259,geben::V,пуа́ш,eman
1260,reichen::V,пуа́ш,luzatu
1261,reichen::V,пуа́ш,helarazi
1262,schenken::V,пӧлекла́ш,oparitu
1263,versprechen::V,сӧра́ш,agindu
1264,wünschen::V,тылана́ш,opatu
1265,wünschen::V,тылана́ш,opetsi
1266,loben::V,мокта́ш,laudatu
1267,loben::V,мокта́ш,goraipatu
1268,küssen::V,шупшала́ш,musu eman
1269,wiegen::V,рӱпша́ш,kulunkatu
1270,zudecken::V,леведа́ш,estali
1271,wecken::V,помыжалтара́ш,esnatu
1272,wecken::V,помыжалтара́ш,iratzartu
1273,zeigen::V,ончыкта́ш,erakutsi
1274,führen::V,вӱда́ш,gidatu
1275,lehren::V,туныкта́ш,irakatsi
1276,unterrichten::V,туныкта́ш,eskolak eman
1277,aufziehen::V,орышта́ш,hazi
1278,leiten::V,вӱда́ш,arteztu
1279,leiten::V,вуйлата́ш,arteztu
1280,antreiben::V,поктыла́ш,bulkatu
1281,lassen::V,-та́ш,-arazi
1282,einladen::V,ӱжа́ш,gonbidatu
1283,vereinigen::V,иктешла́ш,batu
1284,vereinigen::V,иктешла́ш,bateratu
1285,besuchen::V,то́лын кая́ш,ikustatu
1286,treffen::V,вашлия́ш,topatu
1287,sich versammeln::V,погына́ш,bildu
1288,sich versammeln::V,чумырга́ш,bildu
1289,spielen::V,мода́ш,jolastu
1290,singen::V,мура́ш,abestu
1291,singen::V,мура́ш,kantatu
1292,tanzen::V,кушта́ш,dantzatu
1293,tanzen::V,кушта́ш,dantzan egin
1294,sich trennen::V,ойырла́ш,banandu
1295,verlassen::V,кудалта́ш,utzietsi
1296,retten::V,утара́ш,salbatu
1297,retten::V,утара́ш,gaizkatu
1298,bewachen::V,орола́ш,jagon
1299,bewachen::V,орола́ш,zaindu
1300,schützen::V,арала́ш,babestu
1301,schützen::V,арала́ш,gerizatu
1302,verteidigen::V,арала́ш,aldeztu
1303,sich schlagen::V,кредала́ш,elkar jo
1304,sich schlagen::V,кредала́ш,elkar borrokatu
1305,schießen::V,лӱя́ш,tiro egin
1306,siegen::V,сеҥа́ш,irabazi
1307,ärgern::V,сырыкта́ш,ernegatu
1308,ärgern::V,сырыкта́ш,haserretu
1309,schlagen::V,пера́ш,jo
1310,schlagen::V,пера́ш,erauntsi
1311,treten::V,тошка́ш,zapaldu
1312,treten::V,тошка́ш,ostiaktu
1313,stechen::V,кера́ш,sastatu
1314,stoßen::V,шӱкала́ш,bultzatu
1315,stehlen::V,шолышта́ш,ostu
1316,stehlen::V,шолышта́ш,lapurtu
1317,stören::V,мешая́ш,galarazi
1318,belästigen::V,толаштара́ш,gohaindu
1319,belästigen::V,толаштара́ш,alamena eman
1320,verbergen::V,шылта́ш,ezkutatu
1321,täuschen::V,ондала́ш,tronpatu
1322,täuschen::V,ондала́ш,engainatu
1323,betrügen::V,ондала́ш,iruzurtu
1324,töten::V,пушта́ш,hil
1325,töten::V,пушта́ш,heriotza eman
1326,wohnen::V,ила́ш,bizi izan
1327,arbeiten::V,пашалана́ш,lan egin
1328,arbeiten::V,пашалана́ш,behar egin
1329,arbeiten::V,паша́м ышта́ш,lan egin
1330,arbeiten::V,паша́м ышта́ш,behar egin
1331,sammeln::V,пога́ш,bildu
1332,sammeln::V,пога́ш,bildumatu
1333,pflücken::V,кӱра́ш,batu
1334,pflücken::V,кӱра́ш,bildu
1335,jagen::V,сонарла́ш,ehizatu
1336,fischen::V,кол куча́ш,arrantzatu
1337,fischen::V,кол куча́ш,arrantza egin
1338,fassen::V,куча́ш,harrapatu
1339,hüten::V,кӱта́ш,begiratu
1340,treiben::V,покта́ш,bultza egin
1341,anbinden::V,йолышта́ш,estekatu
1342,füttern::V,пукша́ш,bazkatu
1343,melken::V,лӱшта́ш,jetzi
1344,hacken::V,руа́ш,xehatu
1345,gießen::V,шава́ш,isuri
1346,reifen::V,кӱа́ш,heldu
1347,reifen::V,кӱа́ш,zoritu
1348,zubereiten::V,ямдыла́ш,prestatu
1349,kochen::V,шолта́ш,egosi
1350,backen::V,кӱкташ,labean egin
1351,braten::V,пуштыла́ш,erregosi
1352,braten::V,жаритла́ш,erregosi
1353,umrühren::V,луга́ш,eragin
1354,stricken::V,пида́ш,trikotatu
1355,stricken::V,пида́ш,puntu egin
1356,nähen::V,урга́ш,josi
1357,färben::V,чиялта́ш,tindatu
1358,reinigen::V,эрыкта́ш,ikuzi
1359,reinigen::V,эрыкта́ш,garbitu
1360,waschen::V,мушка́ш,xahutu
1361,waschen::V,мушка́ш,garbitu
1362,abwischen::V,ӱшта́ш,xukatu
1363,spülen::V,шӱалта́ш,irakutzi
1364,fegen::V,ӱшта́ш,erraztatu
1365,kehren::V,ӱшта́ш,isastu
1366,baden::V,йӱштыла́ш,bainatu
1367,baden::V,йӱштыла́ш,bainua hartu
1368,sich waschen::V,мушкылта́ш,burua garbitu
1369,ausziehen::V,кудаша́ш,erantzi
1370,anziehen::V,чия́ш,jantzi
1371,sich anziehen::V,чия́ш,jantzi
1372,kämmen::V,шера́ш,orraztu
1373,schmücken::V,тӱзата́ш,apaindu
1374,schmücken::V,чеверта́ш,apaindu
1375,sagen::V,ойла́ш,esan
1376,sagen::V,каласа́ш,esan
1377,sprechen::V,кутыра́ш,mintzatu
1378,sprechen::V,кутыра́ш,hitz egin
1379,reden::V,мутлана́ш,hitz egin
1380,sich unterhalten::V,кутыра́ш,solastu
1381,sich unterhalten::V,кутыра́ш,solas egin
1382,fragen::V,йода́ш,galdetu
1383,bitten::V,йода́ш,eskatu
1384,bitten::V,йода́ш,galdegin
1385,erzählen::V,ойла́ш,edestu
1386,erzählen::V,ойла́ш,kontatu
1387,mitteilen::V,увертара́ш,jakinarazi
1388,nennen::V,лӱмда́ш,izena eman
1389,rufen::V,ӱжа́ш,dei egin
1390,prahlen::V,моктана́ш,harrokerian ibili
1391,prahlen::V,моктана́ш,ahoberokeriak esan
