,Concept_ID,sah,ko
784,regnen::V,самыырдаа,비가오다
785,gefrieren::V,тоҥ,얼다
786,tauen::V,ир,녹다
787,schmelzen::V,уулун,녹다
788,trocknen::V,куур,홈치다
789,sieden::V,оргуй,끓다
790,faulen::V,сытый,부패하다
791,verfaulen::V,сытыйан_хаал,썩다
792,reißen::V,хайыт,지바찢다
793,reißen::V,быһытталан,지바찢다
794,versinken::V,тимир,가라앉다
795,versinken::V,батылын,가라앉다
796,vergehen::V,дьай,지나가다
797,erscheinen::V,көһүн,나타나다
798,verschwinden::V,сүт,사라지다
799,sinken::V,намтаа,가라앉다
800,abnehmen::V,аччаа,떼어내다
801,zunehmen::V,элбээ,증가하다
802,steigen::V,үрдээ,상승하다
803,wachsen::V,үүн,생기하다
804,glänzen::V,кылбай,뛰오나다
805,funkeln::V,күлүмнээ,불티가잍어나다
806,funkeln::V,күлүмүрдээ,불티가잍어나다
807,lärmen::V,тыаһаа,떠들다
808,läuten::V,собуоннаа,울시다
809,klingeln::V,линкинээ,초닌총을울리다
810,klirren::V,айгырат,탁탁울리다
811,brausen::V,сирилээ,쏴쏴소리내다
812,rauschen::V,суугунаа,솨솨
813,klingen::V,доргуй,반향하다
814,bellen::V,үр,짖다
815,heulen::V,улуй,포효하다
816,blasen::V,үр,불다
817,pfeifen::V,иһиир,피리를불다
818,schreien::V,кылан,절규하다
819,schreien::V,хаһыытаа,절규하다
820,stöhnen::V,ынчыктаа,신음하다
821,zittern::V,титирээ,저뉼하다
822,zittern::V,дьигиһий,저뉼하다
823,leben::V,олор,살다
824,geboren werden::V,төрөө,태어난
825,atmen::V,тыын,숨쉬다
826,trinken::V,ис,마시다
827,essen::V,аһаа,먹다
828,schlucken::V,ыйыһын,들이켜다
829,müde werden::V,сылай,
830,einschlafen::V,утуйан хаал,잠들다
831,schlafen::V,утуй,자다
832,schlafen::V,утуйа сыт,자다
833,aufwachen::V,уһугун,눈트다
834,aufstehen::V,тур,서다
835,sich erholen::V,сынньан,회복하다
836,krank werden::V,ыарый,
837,krank sein::V,ыарый,
838,krank sein::V,ыарыт,
839,schmerzen::V,ыарыт,아프다
840,husten::V,сөтөлүн,잔기침하다
841,genesen::V,көн,낫다
842,sterben::V,өл,죽다
843,umkommen::V,өл,못쓰게되다
844,umkommen::V,оҕут,못쓰게되다
845,sich bewegen::V,хамсаа,움직이다
846,sich rühren::V,хамсаа,움직이다
847,sich erheben::V,тур,이러서다
848,sich setzen::V,олор,앉히다
849,hinfallen::V,оҕут,넘어지다
850,laufen::V,хаам,걷다
851,schreiten::V,атыллаа,보행하다
852,spazierengehen::V,дьаарбай,산보하다
853,eilen::V,тиэтэй,서둘다
854,sich beeilen::V,ыксаа,서둘게하다
855,sausen::V,элээр,서들러 떠나다
856,rennen::V,сүүрэкэлээ,달리다
857,springen::V,ой,도약하다
858,springen::V,ыстан,도약하다
859,klettern::V,ытын,갑겨오르다
860,schaukeln::V,эйэҥнээ,흔들리게하다
861,schaukeln::V,биэрэҥнээ,흔들리게하다
862,kriechen::V,сыыл,기다
863,schwimmen::V,уһун,헤엄치다
864,schwimmen::V,харбаа,헤엄치다
865,tauchen::V,умус,잠기다
866,rudern::V,эрт,물을헤치다
867,fahren::V,айаннаа,가다
868,fahren::V,айаннаа,나르다
869,fliegen::V,көт,날다
870,gehen::V,бар,가다
871,weggehen::V,бар,팔리다
872,abfahren::V,бар,출발하다
873,anhalten::V,тохтоо,멈추다
874,hineingehen::V,киир,(그리로)가다
875,eintreten::V,киир,들러가다
876,kommen::V,кэл,오다
877,ankommen::V,кэл,고챀하다
878,ankommen::V,тиий,고챀하다
879,zurückkommen::V,төнүн,보기
880,bleiben::V,хаал,체류
881,warten::V,көһүт,기다리다
882,erwarten::V,күүт,기대하다
883,erwarten::V,көһүт,기대하다
884,suchen::V,ирдээ,찾다
885,suchen::V,ирдээ,구하다
886,suchen::V,көрдөө,찾다
887,suchen::V,көрдөө,구하다
888,finden::V,бул,찾아내다
889,versuchen::V,сорун,시험하다
890,vorbereiten::V,бэлэмнээ,재비하다
891,lieben::V,таптаа,사랑하다
892,mögen::V,сөбүл,줗아하다
893,lachen::V,күл,웃다
894,rühren::V,долгут,건드리다
895,weinen::V,ытаа,울다
896,schimpfen::V,үөҕүс,꾸짖다
897,sich ärgern::V,кыыһыр,화를내게 하다
898,sich ärgern::V,кыйахан,화를내게 하다
899,sich fürchten::V,куттан,두려원하다
900,sich fürchten::V,дьиксин,두려원하다
901,fürchten::V,дьиксин,두려원하다
902,fürchten::V,куттан,두려원하다
903,fliehen::V,күрээ,도망치다
904,flüchten::V,күрээ,도주하다
905,sehen::V,көр,보다
906,anschauen::V,көр,바라보다
907,ansehen::V,көр,바라보다
908,hören::V,бил,듣다
909,hören::V,иһит,듣다
910,zuhören::V,иһит,듣다
911,probieren::V,боруобалаан көр,시식하다
912,probieren::V,амсайан көр,시식하다
913,riechen::V,сытырҕаа,내새를맡다
914,fühlen::V,бил,느끼다
915,scheinen::V,көһүн,...것같다
916,zu sehen sein::V,көһүн,보이는
917,vernehmen::V,иһит,듣다
918,vernehmen::V,иһит,들어서일다
919,frieren::V,тоҥ,춥다
920,frieren::V,үлүй,춥다
921,tun::V,гын,하다
922,können::V,кыай,할주릴다
923,wollen::V,баҕар,바라다
924,anfangen::V,саҕалаа,시작하다
925,beenden::V,бүтэр,다하다
926,aufhören::V,уурай,그만두다
927,gelingen::V,сатан,성국하다
928,geraten::V,баар буолан биэр,잘되어가다
929,geraten::V,баар буола тус,잘되어가다
930,geraten::V,буолан таҕыс,잘되어가다
931,öffnen::V,ас,열다
932,schließen::V,сап,추측하다
933,schließen::V,хатаа,추측하다
934,stellen::V,уур,세우다
935,stellen::V,туруор,세우다
936,setzen::V,туруор,놓다
937,setzen::V,уур,놓다
938,legen::V,уур,눕히다
939,berühren::V,тыыт,대다
940,berühren::V,таарый,대다
941,verbinden::V,кэлгий,옝열하다
942,bedecken::V,бүрүй,덮다
943,aufhängen::V,ыйаа,매달다
944,anzünden::V,умат,점화하다
945,aufheben::V,өрө тарт,위로올리다
946,zurücklassen::V,бырах,튀에남기다
947,verlieren::V,сүтэр,잃다
948,fallen lassen::V,түһэр,떨어뜨리다
949,fallen lassen::V,мүлчү тут,떨어뜨리다
950,machen::V,оҥор,하다
951,machen::V,оҥоһун,하다
952,herstellen::V,оҥор,제조하다
953,bauen::V,тут,짓다
954,reparieren::V,абырахтаа,수셩자다
955,verbessern::V,тупсар,정정하다
956,ändern::V,уларыт,바꾸다
957,graben::V,хас,파다
958,beugen::V,бокут,구부리다
959,beugen::V,токурут,구부리다
960,beugen::V,бүк баттаа,구부리다
961,biegen::V,иэх,굽히다
962,biegen::V,өҕүлүннэр,굽히다
963,drehen::V,эргит,회전
964,drehen::V,эргичит,회전
965,wenden::V,эргилин,회전시키다
966,umdrehen::V,түҥнэр,회전시키다
967,heben::V,көтөх,일으아키다
968,hochheben::V,таһаар,틀어올리다
969,ergreifen::V,тут,잡다
970,halten::V,тут,잡다
971,drücken::V,ык,누르다
972,schieben::V,ас,밀다
973,kratzen::V,кыһыы,긁다
974,lecken::V,салаа,핥다
975,beißen::V,ытыр,물다
976,abreißen::V,быһа тарт,
977,abreißen::V,туура тарт,
978,abschneiden::V,быс,귾어내다
979,abschneiden::V,быһан ыл,귾어내다
980,abschneiden::V,быһа баттаа,귾어내다
981,binden::V,кэлгий,매다
982,stecken::V,батары ас,찌르다
983,brechen::V,тоһут,금
984,klopfen::V,тоҥсуй,치다
985,hauen::V,оҕус,때리다
986,kleben::V,силимнээ,들러붙다
987,reiben::V,аал,문지르다
988,streichen::V,сыбаа,쓰다듬다
989,schleifen::V,чочуй,갈다
990,schneiden::V,быс,베다
991,rütteln::V,иэҕэҥнэт,흔들다
992,schütteln::V,сахсый,흔들다
993,schwenken::V,дайбаа,흔들다
994,schütten::V,кут,따르다
995,füllen::V,толор,담다
996,einwickeln::V,суулаа,싸다
997,tragen::V,ит,지우다
998,schleppen::V,сос,끌다
999,ziehen::V,тарт,당기다
1000,aufbewahren::V,уур,간직하다
1001,aufbewahren::V,харай,간직하다
1002,werfen::V,бырах,던지다
1003,fangen::V,хап,밥다
1004,packen::V,тут,쥐다
1005,verstecken::V,саһыар,숨기다
1006,teilen::V,үллэр,나누다
1007,schicken::V,ыыт,보내다
1008,bringen::V,аҕал,가겨
1009,hinzufügen::V,эп,부가하다
1010,bekommen::V,ыл,얻다
1011,bekommen::V,булун,얻다
1012,erhalten::V,ыл,지니다
1013,nehmen::V,ыл,잡다
1014,wählen::V,быыбардаа,선거하다
1015,auswählen::V,тал,선출하다
1016,bewahren::V,харай,저장보종
1017,behindern::V,мэһэйдээ,훼방하다
1018,verderben::V,буорту гын,못쓰게 되다
1019,beschädigen::V,алдьат,상하게하다
1020,zerbrechen::V,үлтүрүт,깨뜨리다
1021,zerreißen::V,хайыта тарт,잡아쫓다
1022,zerstören::V,алдьат,파괴하다
1023,verbrennen::V,уоттаа,소실하다
1024,geben::V,биэр,주다
1025,reichen::V,аҕал,내일다
1026,schenken::V,бэлэхтээ,주다
1027,versprechen::V,эрэннэр,약속하다
1028,wünschen::V,баҕар,바라다
1029,loben::V,хайҕаа,칭찬하다
1030,küssen::V,уураа,키스하다
1031,wiegen::V,бигээ,어르다
1032,zudecken::V,сап,뚜꺼을하다
1033,zudecken::V,бүрүй,뚜꺼을하다
1034,wecken::V,уһугуннар,깨우다
1035,zeigen::V,көрдөр,보이다
1036,führen::V,салай,가게하다
1037,lehren::V,үөрэт,가르치다
1038,unterrichten::V,үөрэт,가르지다
1039,aufziehen::V,иит,사육하다
1040,leiten::V,салай,이끌다
1041,antreiben::V,кыһай,몰다
1042,lassen::V,күһэй,내버려두다
1043,einladen::V,ыҥыр,초청하다
1044,vereinigen::V,холбоо,하나로하다
1045,vereinigen::V,түм,하나로하다
1046,besuchen::V,сырыт,방문하다
1047,besuchen::V,билсэ сырыт,방문하다
1048,treffen::V,көрүс,만나다
1049,sich versammeln::V,мүһүн,조립하다
1050,sich versammeln::V,түмүс,조립하다
1051,spielen::V,оонньоо,눌다
1052,singen::V,ыллаа,노래하다
1053,tanzen::V,үҥкүүлээ,춤추하다
1054,sich trennen::V,араҕыс,가르다
1055,verlassen::V,хааллар,버림받은
1056,retten::V,өрүһүй,구조하다
1057,bewachen::V,араҥаччылаа,치키다
1058,schützen::V,көмүскээ,보호하다
1059,verteidigen::V,көмүскээ,막다
1060,sich schlagen::V,охсус,치다
1061,schießen::V,ытыалаа,쏘다
1062,siegen::V,хот,이기다
1063,siegen::V,кыай,이기다
1064,ärgern::V,кыыһырт,성을내게하다
1065,schlagen::V,оҕус,치다
1066,treten::V,тэп,디디다
1067,stechen::V,кэй,찌르다
1068,stoßen::V,кэп,찌르다
1069,stoßen::V,үтүрүй,찌르다
1070,stehlen::V,уор,훔치다
1071,stören::V,мэһэйдээ,움직이다
1072,belästigen::V,батар,괴롭히다
1073,verbergen::V,кистээ,숨기다
1074,täuschen::V,албыннаа,속이다
1075,betrügen::V,албыннаа,속이다
1076,töten::V,өлөр,죽이다
1077,wohnen::V,олор,실다
1078,arbeiten::V,үлэлээ,일하다
1079,sammeln::V,мус,모으다
1080,sammeln::V,хомуй,모으다
1081,pflücken::V,үргээ,꿔다
1082,jagen::V,бултаа,사냥하다
1083,fischen::V,балыктаа,고기를잡다
1084,fassen::V,тут,움켜쥐다
1085,hüten::V,манаа,망보다
1086,treiben::V,үүр,몰아세우다
1087,anbinden::V,баай,묶다
1088,füttern::V,аһат,사료를주다
1089,melken::V,ыа,젖을짜다
1090,hacken::V,кэрт,자르다
1091,gießen::V,сиигирт,물을대다
1092,reifen::V,бус,성숙하다
1093,zubereiten::V,бэлэмнээ,조제하다
1094,kochen::V,буһар,요리하다
1095,backen::V,буһар,쿱다
1096,braten::V,хооруй,굽다
1097,braten::V,ыһаарылаа,굽다
1098,braten::V,соркуойдаа,굽다
1099,umrühren::V,былаа,교반하다
1100,stricken::V,өр,뜨개질하다
1101,nähen::V,иистэн,꿰매다
1102,färben::V,кырааскалаа,채색하다
1103,reinigen::V,ыраастаа,청소하다
1104,waschen::V,сууй,씻다
1105,abwischen::V,сот,닦다
1106,spülen::V,сайҕаа,씻다
1107,fegen::V,сиппий,소체하다
1108,kehren::V,харбаа,청소하다
1109,baden::V,сөтүөлээ,감다
1110,sich waschen::V,суун,모믈 씻다
1111,ausziehen::V,уһул,벗다
1112,anziehen::V,кэтэрт,끌어움직이다
1113,sich anziehen::V,таҥын,
1114,kämmen::V,тараа,빗다
1115,schmücken::V,симээ,치레하다
1116,sagen::V,диэ,말하다
1117,sprechen::V,эт,말하다
1118,sprechen::V,саҥар,말하다
1119,reden::V,кэпсэт,이야기하다
1120,sich unterhalten::V,кэпсэт,
1121,fragen::V,ыйыт,질문하다
1122,bitten::V,көрдөс,원하다
1123,erzählen::V,кэпсээ,이야기하다
1124,erzählen::V,сэһэргээ,이야기하다
1125,mitteilen::V,биллэр,이야기하다
1126,nennen::V,ааттаа,부르다
1127,rufen::V,ыҥыр,불러내다
1128,prahlen::V,чабылан,자랑하다
1129,prahlen::V,киһиргээ,자랑하다
1130,übersetzen::V,тылбаастаа,번역하다
1131,denken::V,санаа,생각하다
1132,denken::V,толкуйдаа,생각하다
1133,glauben::V,итэҕэй,믿다
1134,bemerken::V,бэлиэтээ,인자하다
1135,erkennen::V,бил,인식하다
1136,begreifen::V,өйдөө,파악하다
1137,verstehen::V,өйдөө,이해하다
1138,lernen::V,үөрэн,배우다
1139,wissen::V,бил,알다
1140,sich erinnern an::V,аҕын,상기하다
1141,vergessen::V,умун,잊다
1142,messen::V,кэмнээ,측정하다
1143,messen::V,кээмэйдээ,측정하다
1144,zählen::V,аах,세다
1145,rechnen::V,аах,게산하다
1146,lesen::V,аах,읽다
1147,malen::V,уруһуйдаа,그리다
1148,zeichnen::V,уруһуйдаа,소묘하다
1149,schreiben::V,суруй,쓰다
1150,besitzen::V,баһылаа,소유하다
1151,kaufen::V,атыылас,사다
1152,verkaufen::V,атыылаа,팔다
1153,bezahlen::V,төлөө,지불하다
1154,zahlen::V,төлөө,치르다
1155,beherrschen::V,баһылаа,지배하다
1156,ertragen::V,тулуй,참다
