,Concept_ID,mn,xal
770,hungrig::A,өлссөн,харһнсн
771,krank::A,өвчтэй,өвчтә
772,krank::A,өвчтэй,шалтгта
773,nackt::A,нүцгэн,нүцкн
774,traurig::A,гунигт,һундлта
775,lebendig::A,амьд,әмд
776,lebendig::A,амьтай,әмд
777,gut::A,сайн,сән
778,schlecht::A,муу,му
779,schlecht::A,өөдгүй,му
780,richtig::A,зөв,зөвтә
781,richtig::A,зүйтэй,зөвтә
782,schlimm::A,муухай,җигшүртә
783,wahr::A,үнэн,үнн
784,wahr::A,үнэн,мөн
785,wahr::A,жинхэнэ,үнн
786,wahr::A,жинхэнэ,мөн
787,alt::A,хуучин,хуучн
788,neu::A,шинэ,шин
789,ehemalig::A,агсан,хуучн
790,ehemalig::A,байсан,хуучн
791,alt[Lebewesen]::A,өвгөн,көгшн
792,alt[Lebewesen]::A,хижээл,көгшн
793,jung::A,залуу,баһ
794,arm::A,ядуу,угатя
795,reich::A,баян,байн
796,reich::A,баялаг,байн
797,bekannt::A,танил,таньл
798,bekannt::A,танил,таньдг
799,berühmt::A,цуутай,туурсн
800,berühmt::A,алдартай,туурсн
801,fremd::A,харь,күүнә
802,fremd::A,гадаад,күүнә
803,verschieden::A,ондоо,әдл биш
804,verschieden::A,ондоо,йилһәтә
805,verschieden::A,янз янзын,әдл биш
806,verschieden::A,янз янзын,йилһәтә
807,nah::A,ойрын,өөрхн
808,nah::A,дөтийн,өөрхн
809,fern::A,холын,хол
810,linker::A,буруу,зүн
811,rechter::A,баруун,барун
812,anderer::A,өөр,талдан
813,anderer::A,нөгөө,талдан
814,erster::A,нэгдэх,негдгч
815,erster::A,нэгдүгээр,негдгч
816,zweiter::A,хоёрдугаар,хойрдгч
817,dritter::A,гуравдугаар,һурвдгч
818,letzter::A,сүүлийн,отхн
819,allein::ADV,ганцаараа,һанцарн
820,auf einmal::ADV,нэгмөсөн,нег дәкҗ
821,zusammen::ADV,цуг,хамдан
822,zusammen::ADV,хамт,хамдан
823,lange::ADV,удаан,удан
824,plötzlich::ADV,гэнэт,генткн
825,sofort::ADV,дороо,дарунь
826,später::ADV,дараа,сүүлд
827,jetzt::ADV,өнөө,ода
828,heute::ADV,өнөө,эндр
829,heute::ADV,өнөөдөр,эндр
830,morgen::ADV,маргааш,маңһдур
831,morgen::ADV,маргаадар,маңһдур
832,bald::ADV,түргэн,дарунь
833,bald::ADV,удахгүй,дарунь
834,dann::ADV,хожим,дәкәд
835,dann::ADV,тэгээд,дәкәд
836,gestern::ADV,өчигдөр,өцклдүр
837,einst::ADV,нэг,нег саамд
838,damals::ADV,тэгэхэд,тиигхд
839,danach::ADV,тэгээд,тегәд
840,danach::ADV,дараа нь,тегәд
841,vorher::ADV,урьд,урд
842,zuerst::ADV,анх,түрүләд
843,zuerst::ADV,эхлээд,түрүләд
844,einmal::ADV,нэг удаа,нег дәкҗ
845,manchmal::ADV,хааяа,зәрмдән
846,manchmal::ADV,заримдаа,зәрмдән
847,oft::ADV,олонтоо,хара биш
848,oft::ADV,олонтоо,хатяр биш
849,oft::ADV,олонтоо,дару-дарунь
850,immer::ADV,байнга,оньдинд
851,niemals::ADV,хэзээ ч,кезә чмгн биш
852,niemals::ADV,хэдийд ч,кезә чмгн биш
853,hier::ADV,энд,энд
854,hier::ADV,энд,энүнд
855,hierhin::ADV,нааш,нааран
856,von hier::ADV,эндээс,эндәс
857,dort::ADV,тэнд,тенд
858,dorthin::ADV,тийш,тиигән
859,geradeaus::ADV,шулуун,шуд
860,vorwärts::ADV,урагшаа,уралан
861,rückwärts::ADV,буцаан,гедргән
862,rückwärts::ADV,сөөргөө,гедргән
863,zurück::ADV,буцаж,хәрү
864,zurück::ADV,гэдрэг,хәрү
865,unten::ADV,дор,дор
866,hinab::ADV,уруу,дор
867,hinab::ADV,уруу,доракшан
868,oben::ADV,дээр,деер
869,hinauf::ADV,өөд,өөдән
870,hinauf::ADV,өөд,деер
871,hinauf::ADV,дээш,өөдән
872,hinauf::ADV,дээш,деер
873,überall::ADV,хааяагүй,альд болв чигн
874,überall::ADV,энд тэндгүй,альд болв чигн
875,nicht::ADV,эс,эс
876,nicht::ADV,эс,биш
877,nicht::ADV,эс,бичә
878,nicht::ADV,-гүй,эс
879,nicht::ADV,-гүй,биш
880,nicht::ADV,-гүй,бичә
881,ein wenig::ADV,жаахан,баахн
882,ein wenig::ADV,жаахан,баахнар
883,kaum::ADV,арай,әрә
884,kaum::ADV,арай гэж,әрә
885,sehr::ADV,тун,йир
886,so::ADV,тэгж,иигҗ
887,so::ADV,ингээд,иигҗ
888,noch::ADV,дахин,ода чигн
889,noch::ADV,дахиад,ода чигн
890,nur::ADV,зөвхөн,һанцхн
891,nur::ADV,гагцхүү,һанцхн
892,schon::ADV,нэгэнт,одх
893,wieder::ADV,дахин,бас
894,wieder::ADV,дахиад,бас
895,vergebens::ADV,хий,киидән
896,vor::PRP,өмнө,урд
897,hinter::PRP,ард,ца
898,unter::PRP,доор,дор
899,durch::PRP,дундуур,ивт
900,durch::PRP,дундуур,дундаһур
901,neben::PRP,хажууд,хаҗуд
902,zwischen::PRP,завсар,хоорнд
903,zwischen::PRP,хооронд,хоорнд
904,wegen::PRP,төлөө,көлтә
905,wegen::PRP,төлөө,деерәс
906,wegen::PRP,дээрээс,көлтә
907,wegen::PRP,дээрээс,деерәс
908,dies::PRN,энэ,эн
909,das::PRN,тэр,тер
910,alles::PRN,цөм,цуһар
911,alles::PRN,бүгд,цуһар
912,ich::PRN,би,би
913,du::PRN,чи,чи
914,er::PRN,тэр,тер
915,er::PRN,тэр хүн,тер
916,wir::PRN,бид,мадн
917,ihr::PRN,та нар,та
918,sie::PRN,тэд,тедн
919,was::FPRN,юу,юн
920,wer::FPRN,хэн,кен
921,wo::FADV,хаа,хама
922,wo::FADV,хаана,хама
923,wohin::FADV,хааш,хамаран
924,wohin::FADV,хаана,хамаран
925,wie::FADV,яаж,яһҗ
926,wie::FADV,яаж,яһад
927,wie::FADV,хэрхэн,яһҗ
928,wie::FADV,хэрхэн,яһад
929,warum::FADV,юунд,юңгад
930,warum::FADV,яагаад,юңгад
931,wieviel::FNUM,хэдий,кедү
932,wieviel::FNUM,хэд,кедү
933,eins::NUM,нэг,негн
934,zwei::NUM,хоёр,хойр
935,drei::NUM,гурав,һурвн
936,vier::NUM,дөрөв,дөрвн
937,fünf::NUM,тав,тавн
938,sechs::NUM,зургаа,зурһан
939,sieben::NUM,долоо,долан
940,acht::NUM,найм,нәәмн
941,neun::NUM,ес,йисн
942,zehn::NUM,арав,арвн
943,elf::NUM,арван нэг,арвн негн
944,zwölf::NUM,арван хоёр,арвн хойр
945,zwanzig::NUM,хорь,хөрн
946,dreißig::NUM,гуч,һучн
947,vierzig::NUM,дөч,дөчн
948,fünfzig::NUM,тавь,тәвн
949,sechzig::NUM,жар,җирн
950,siebzig::NUM,дал,далн
951,achtzig::NUM,ная,найн
952,neunzig::NUM,ер,йирн
953,hundert::NUM,зуу,зун
954,tausend::NUM,мянга,миңһн
955,und::CNJ,ч,болн
956,und::CNJ,болон,болн
957,oder::CNJ,буюу,эс гиҗ
958,oder::CNJ,буюу,эс гихлә
959,stehen::V,зогсох,зогсх
960,sitzen::V,суух,суух
961,liegen::V,хэвтэх,кевтх
962,hängen::V,өлгөөтэй байх,өлгәтә бәәх
963,hängen::V,дүүжлээтэй байх,өлгәтә бәәх
964,werden::V,болох,болх
965,passieren::V,тохиох,болх
966,beginnen::V,эхлэх,эклх
967,enden::V,дүүрэх,төгсх
968,wechseln::V,хувирах,хүврх
969,aufgehen[Sonne]::V,мандах,һарх
970,untergehen[Sonne]::V,жаргах,орх
971,untergehen[Sonne]::V,жаргах,сүүрлх
972,scheinen[Sonne]::V,гэрэлтэх,герлтх
973,donnern::V,дуугарах,күрҗңнх
974,wehen::V,салхилах,сальклх
975,wehen::V,хөөрөгдөх,сальклх
976,strömen::V,гүйх,һооҗх
977,strömen::V,урсах,һооҗх
978,fließen::V,урсах,урсх
979,sich drehen::V,эргэлдэх,эргх
980,schwanken::V,хэлбэлзэх,дәәвлх
981,schwingen::V,ганхах,нәәхлх
982,schwingen::V,хэлбэлзэх,нәәхлх
983,fallen::V,унах,унх
984,fallen::V,унах,киисх
985,brennen::V,шатах,шатх
986,rauchen::V,баагих,ута һарһх
987,regnen::V,бороо орно,орх
988,gefrieren::V,хөлдөх,мөстх
989,tauen::V,хайлах,хәәлх
990,schmelzen::V,уярах,хәәлх
991,schmelzen::V,уярах,хәәлгдх
992,trocknen::V,хатах,эврх
993,sieden::V,буцлах,буслх
994,sieden::V,даргилах,буслх
995,faulen::V,үжрэх,үмкәрх
996,faulen::V,өмхийрөх,үмкәрх
997,verfaulen::V,бээх,илҗрх
998,verfaulen::V,өгрөх,илҗрх
999,reißen::V,цуурах,тасрх
1000,versinken::V,живэх,чивх
1001,vergehen::V,нөгчих,болх
1002,vergehen::V,өнгөрөх,болх
1003,erscheinen::V,гарах,һарх
1004,erscheinen::V,бултайх,һарх
1005,verschwinden::V,далд орох,уга болх
1006,verschwinden::V,алга болох,уга болх
1007,sinken::V,татрах,татгдх
1008,sinken::V,доошлох,татгдх
1009,abnehmen::V,багасах,хасгдх
1010,abnehmen::V,хорогдох,хасгдх
1011,zunehmen::V,ихсэх,өсх
1012,steigen::V,нэмэгдэх,немх
1013,wachsen::V,өсөх,өсх
1014,wachsen::V,өсөх,урһх
1015,wachsen::V,ургах,өсх
1016,wachsen::V,ургах,урһх
1017,glänzen::V,гилгэнэх,гилвкх
1018,glänzen::V,гилбэгнэх,гилвкх
1019,funkeln::V,гялжах,цәклх
1020,funkeln::V,гялалзах,цәклх
1021,lärmen::V,шуугих,шууглдх
1022,läuten::V,цохих,хоңх
1023,klingeln::V,хонхдох,җиңнулх
1024,klingeln::V,дуугарах,җиңнулх
1025,klirren::V,хангир жингэр хийх,җиңнх
1026,brausen::V,бургилах,догшрхх
1027,rauschen::V,сэржигнэх,сарҗңнх
1028,klingen::V,хангинах,ә һарх
1029,bellen::V,хуцах,хуцх
1030,heulen::V,улих,уульх
1031,blasen::V,үлзэх,үләх
1032,pfeifen::V,исгэрэх,ишкрх
1033,schreien::V,хашгирах,хәәкрх
1034,stöhnen::V,ёолох,түңшх
1035,stöhnen::V,гэнгэнэх,түңшх
1036,zittern::V,дагжих,дагҗннх
1037,leben::V,амьдрах,бәәх
1038,geboren werden::V,төрөх,төрх
1039,atmen::V,амьсгалах,әмсхлх
1040,trinken::V,уух,уух
1041,essen::V,идэх,идх
1042,schlucken::V,залгих,зальгх
1043,müde werden::V,ядрах,көшх
1044,einschlafen::V,унтчих,унтх
1045,schlafen::V,унтах,нөөрсх
1046,aufwachen::V,сэрэх,серх
1047,aufstehen::V,босох,босх
1048,sich erholen::V,амрах,амрх
1049,krank werden::V,өвдөж эхлэх,гемтх
1050,krank sein::V,өвдөх,шалтглх
1051,schmerzen::V,өвдөх,өвдх
1052,schmerzen::V,шархирах,өвдх
1053,husten::V,ханиах,ханях
1054,genesen::V,засрах,эдгх
1055,sterben::V,үхэх,үкх
1056,sterben::V,үхэх,өңгрх
1057,sterben::V,нас барах,үкх
1058,sterben::V,нас барах,өңгрх
1059,umkommen::V,үхэх,үкх
1060,sich bewegen::V,хөдлөх,көдлх
1061,sich bewegen::V,хөдлөх,көндрх
1062,sich rühren::V,хөдлөх,көндрх
1063,sich erheben::V,босох,босх
1064,sich setzen::V,суух,суух
1065,hinfallen::V,ойчих,унх
1066,hinfallen::V,ойчих,киисх
1067,laufen::V,явган явах,йовх
1068,schreiten::V,алхах,алхх
1069,spazierengehen::V,зугаалах,сергҗ йовх
1070,eilen::V,хурдлах,шулудх
1071,sich beeilen::V,яарах,адһх
1072,sich beeilen::V,яарах,шамдх
1073,sich beeilen::V,шамдах,адһх
1074,sich beeilen::V,шамдах,шамдх
1075,sausen::V,давхих,хурдлх
1076,sausen::V,давхих,йир_хурдар_гүүх
1077,sausen::V,давхих,йир_хурдар_йовх
1078,rennen::V,гүйх,гүүх
1079,springen::V,харайх,һәрәдх
1080,springen::V,дэвхрэх,һәрәдх
1081,klettern::V,авирах,давшх
1082,schaukeln::V,ганхалзах,дүүдңндх
1083,kriechen::V,мөлхөх,мөлкх
1084,schwimmen::V,сэлэх,усчх
1085,tauchen::V,шунгах,булхх
1086,rudern::V,сэлүүрдэх,хәәвдх
1087,fahren::V,явах,йовх
1088,fliegen::V,нисэх,нисх
1089,gehen::V,явах,йовх
1090,weggehen::V,явах,йовх
1091,weggehen::V,явах,одх
1092,weggehen::V,явах,һарх
1093,weggehen::V,явах,мөрлх
1094,abfahren::V,одох,мордх
1095,abfahren::V,хөдлөх,мордх
1096,anhalten::V,зогсох,зогсх
1097,hineingehen::V,орох,орх
1098,eintreten::V,орох,орх
1099,kommen::V,ирэх,ирх
1100,ankommen::V,хүрэх,ирх
1101,zurückkommen::V,харих,орх
1102,zurückkommen::V,буцаж ирэх,орх
1103,bleiben::V,үлдэх,бәәх
1104,warten::V,хүлээх,күләх
1105,erwarten::V,хүлээх,күләх
1106,suchen::V,эрэх,хәәх
1107,suchen::V,бэдрэх,хәәх
1108,finden::V,олох,олх
1109,versuchen::V,оролдох,седх
1110,vorbereiten::V,бэлтгэх,белдх
1111,lieben::V,янаглах,дурлх
1112,mögen::V,таалах,таассгдх
1113,lachen::V,инээх,инәх
1114,rühren::V,сэтгэл уяруулах,уйрах
1115,weinen::V,уйлах,уульх
1116,schimpfen::V,хараах,харах
1117,sich ärgern::V,уурлах,уурлх
1118,sich fürchten::V,айх,әәх
1119,fürchten::V,айх,әәх
1120,fürchten::V,айх,сүрдх
1121,fliehen::V,зугтах,зулх
1122,fliehen::V,гүйж очих,зулх
1123,flüchten::V,оргох,орһх
1124,flüchten::V,оргох,зулх
1125,sehen::V,үзэх,үзх
1126,anschauen::V,харах,харх
1127,ansehen::V,харах,хәләх
1128,ansehen::V,харах,үзх
1129,hören::V,дуулах,соңсх
1130,zuhören::V,чагнах,соңсх
1131,probieren::V,амсаж үзэх,амсх
1132,riechen::V,үнэрлэх,үнрчлх
1133,fühlen::V,мэдрэх,медх
1134,scheinen::V,шиг үзэгдэх,болҗ медгдх
1135,scheinen::V,шиг үзэгдэх,миниһәр болхла
1136,scheinen::V,шиг үзэгдэх,болад бәәх
1137,zu sehen sein::V,үзэгдэх,үзгдх
1138,zu sehen sein::V,харагдах,үзгдх
1139,vernehmen::V,дуулах,соңсх
1140,frieren::V,даарах,даарх
1141,tun::V,хийх,кех
1142,tun::V,үйлдэх,кех
1143,können::V,болох,чадх
1144,wollen::V,хүсэх,дурлх
1145,anfangen::V,эхлэх,эклх
1146,beenden::V,дуусгах,дуусх
1147,aufhören::V,болих,уурх
1148,aufhören::V,зогсох,уурх
1149,gelingen::V,бүтэх,бүтх
1150,gelingen::V,бүтэх,күцәх
1151,geraten::V,илрэх,болх
1152,öffnen::V,нээх,секх
1153,öffnen::V,тайлах,секх
1154,schließen::V,хаах,хаах
1155,stellen::V,тавих,тәвх
1156,stellen::V,босгох,тәвх
1157,setzen::V,суулгах,суулһх
1158,legen::V,хийх,тәвх
1159,legen::V,тавих,тәвх
1160,berühren::V,шүргэх,көндәх
1161,verbinden::V,залгах,боох
1162,bedecken::V,бүрэх,хучх
1163,bedecken::V,бүрэх,бүркх
1164,aufhängen::V,өлгөх,өлгх
1165,aufhängen::V,дүүжлэх,өлгх
1166,anzünden::V,асаах,асах
1167,anzünden::V,асаах,шатах
1168,anzünden::V,ноцоох,асах
1169,anzünden::V,ноцоох,шатах
1170,aufheben::V,өргөх,өөдән өргх
1171,zurücklassen::V,орхих,үлдәх
1172,zurücklassen::V,үлдээх,үлдәх
1173,verlieren::V,гээх,геех
1174,fallen lassen::V,унагах,алдх
1175,machen::V,хийх,кех
1176,machen::V,гаргах,кех
1177,herstellen::V,бүтээх,кех
1178,bauen::V,барих,тосхх
1179,reparieren::V,засах,ясх
1180,reparieren::V,сэлбэх,ясх
1181,verbessern::V,засах,сәәрүлх
1182,verbessern::V,сайжруулах,сәәрүлх
1183,ändern::V,өөрчлөх,хүврәх
1184,graben::V,малтах,малтх
1185,beugen::V,бөгтийлгөх,нуһлх
1186,biegen::V,матах,матилһх
1187,biegen::V,муруйлгах,матилһх
1188,drehen::V,эргүүлэх,эргүлх
1189,wenden::V,эргүүлэх,көмрх
1190,wenden::V,эргүүлэх,эргүлх
1191,umdrehen::V,хөрвүүлэх,эргүлх
1192,heben::V,өргөх,өргх
1193,heben::V,өргөх,деер өргх
1194,hochheben::V,өргөх,өргх
1195,ergreifen::V,атгах,бәрх
1196,halten::V,барих,бәрх
1197,drücken::V,дарах,шахх
1198,schieben::V,түлхэх,түлкх
1199,kratzen::V,хусах,мааҗх
1200,kratzen::V,маажих,мааҗх
1201,lecken::V,долоох,долах
1202,beißen::V,зуух,хазх
1203,beißen::V,хазах,хазх
1204,abreißen::V,таслах,таслх
1205,abschneiden::V,тайрах,тәәрх
1206,binden::V,боох,боох
1207,binden::V,хүлэх,боох
1208,stecken::V,шаах,шаах
1209,stecken::V,шаах,хатхх
1210,stecken::V,шигтгэх,шаах
1211,stecken::V,шигтгэх,хатхх
1212,brechen::V,хугалах,хамхлх
1213,klopfen::V,цохих,цокх
1214,klopfen::V,тогших,цокх
1215,hauen::V,дэлдэх,цокх
1216,kleben::V,наах,наах
1217,reiben::V,нухах,зүлгх
1218,reiben::V,нидчих,зүлгх
1219,streichen::V,нялах,наах
1220,streichen::V,нялах,лашх
1221,streichen::V,нялах,түркх
1222,streichen::V,түрхэх,наах
1223,streichen::V,түрхэх,лашх
1224,streichen::V,түрхэх,түркх
1225,schleifen::V,билүүдэх,хурцлх
1226,schleifen::V,гуранздах,хурцлх
1227,schneiden::V,огтлох,хәәчлх
1228,rütteln::V,холхнулах,дәәвлүлх
1229,schütteln::V,сэгсрэх,сегсрх
1230,schwenken::V,дэвэх,дайлх
1231,schwenken::V,даллах,дайлх
1232,schütten::V,цутгах,кех
1233,schütten::V,аягалах,кех
1234,füllen::V,дүүргэх,дүүргх
1235,einwickeln::V,боох,орах
1236,einwickeln::V,ороох,орах
1237,tragen::V,авчрах,зөөх
1238,schleppen::V,чирэх,чирх
1239,ziehen::V,татах,татх
1240,aufbewahren::V,хадгалах,хадһлх
1241,werfen::V,хаях,хайх
1242,werfen::V,шидэх,хайх
1243,fangen::V,барих,бәрх
1244,fangen::V,барих,хавлх
1245,packen::V,шүүрэх,бәрх
1246,verstecken::V,нуух,дүрх
1247,verstecken::V,нуух,бултулх
1248,teilen::V,хуваах,хувах
1249,schicken::V,илгээх,илгәх
1250,schicken::V,явуулах,илгәх
1251,bringen::V,авчрах,авч ирх
1252,bringen::V,аваачих,авч ирх
1253,hinzufügen::V,нэмэх,немх
1254,bekommen::V,хүлээн авах,авх
1255,erhalten::V,хүлээн авах,авх 
1256,nehmen::V,авах,авх
1257,wählen::V,сонгох,шүүх
1258,auswählen::V,шилэх,шүүх
1259,bewahren::V,гамнах,хадһлх
1260,bewahren::V,гамнах,кевтнь үлдәх
1261,bewahren::V,гамнах,кевтнь бәәлһх
1262,behindern::V,саад хийх,харшлх
1263,behindern::V,тотгор болох,харшлх
1264,verderben::V,эвдэх,үрәх
1265,beschädigen::V,гэмтээх,эвдх
1266,zerbrechen::V,хагалах,күүлх
1267,zerbrechen::V,хагалах,хамхлх
1268,zerbrechen::V,хага цохих,күүлх
1269,zerbrechen::V,хага цохих,хамхлх
1270,zerreißen::V,урах,шуучх
1271,zerstören::V,эвдэх,эвдх
1272,zerstören::V,сүйтгэх,эвдх
1273,verbrennen::V,шатаах,шатах
1274,geben::V,өгөх,өгх
1275,reichen::V,өгөх,өгх
1276,reichen::V,дамжуулах,өгх
1277,schenken::V,бэлэглэх,белглх
1278,versprechen::V,амлах,амлх
1279,wünschen::V,ерөөх,сә хәәх
1280,loben::V,магтах,магтх
1281,loben::V,сайшаах,магтх
1282,küssen::V,озох,үмсх
1283,küssen::V,үнсэх,үмсх
1284,wiegen::V,бүүвэйлэх,саатулх
1285,zudecken::V,хучих,бүркх
1286,zudecken::V,бүтээх,бүркх
1287,wecken::V,сэрээх,серүлх
1288,zeigen::V,үзүүлэх,үзүлх
1289,führen::V,хөтлөх,көтлх
1290,lehren::V,заах,заах
1291,lehren::V,заах,сурһх
1292,unterrichten::V,сургах,сурһх
1293,unterrichten::V,сургах,багшлх
1294,aufziehen::V,өсгөх,өскәх
1295,aufziehen::V,хүмүүжүүлэх,өскәх
1296,leiten::V,удирдах,һардх
1297,leiten::V,удирдах,толһалх
1298,antreiben::V,шамдуулах,шамдах
1299,lassen::V,-уулах,күч үзүлх
1300,einladen::V,залах,үрх
1301,vereinigen::V,нэгтгэх,хамцулх
1302,vereinigen::V,хамтруулах,хамцулх
1303,besuchen::V,зочлох,одх
1304,treffen::V,учрах,харһх
1305,treffen::V,дайралдах,харһх
1306,sich versammeln::V,хуралдах,цуглрх
1307,sich versammeln::V,хуралдах,хурх
1308,spielen::V,наадах,наадх
1309,singen::V,дуулах,дуулх
1310,tanzen::V,бүжиглэх,биилх
1311,sich trennen::V,салах,хаһцх
1312,verlassen::V,хаях,хайх
1313,retten::V,гэтэлгэх,әм аврх
1314,retten::V,гэтэлгэх,әәмшгәс харсх
1315,bewachen::V,сахих,харх
1316,bewachen::V,сахих,манх
1317,schützen::V,хамгаалах,харсх
1318,verteidigen::V,хамгаалах,харсх
1319,sich schlagen::V,зодолдох,гүвдлдх
1320,schießen::V,харвах,хах
1321,schießen::V,буу буудах,хах
1322,siegen::V,ялах,диилх
1323,ärgern::V,уурлуулах,уурлулх
1324,ärgern::V,уур хүргэх,уурлулх
1325,schlagen::V,цохих,цокх
1326,schlagen::V,цохих,гүвдх
1327,treten::V,өшиглөх,
1328,stechen::V,хатгах,хатхх
1329,stoßen::V,ёврох,түлкчкх
1330,stoßen::V,нудрах,түлкчкх
1331,stehlen::V,хулгайлах,хулхалх
1332,stören::V,саад болох,һә болх
1333,belästigen::V,зовоох,амр эс өгх
1334,belästigen::V,амраахгүй байх,амр эс өгх
1335,verbergen::V,нуух,нуух
1336,verbergen::V,нуух,бултулх
1337,verbergen::V,далдлах,нуух
1338,verbergen::V,далдлах,бултулх
1339,täuschen::V,мэхлэх,меклх
1340,betrügen::V,хуурах,меклх
1341,betrügen::V,хуурах,мек һарһх
1342,töten::V,алах,алх
1343,wohnen::V,суух,бәәх
1344,wohnen::V,амьдрах,бәәх
1345,arbeiten::V,ажиллах,көдлх
1346,arbeiten::V,хөдөлмөрлөх,көдлх
1347,sammeln::V,түүх,түүх
1348,sammeln::V,хураах,түүх
1349,pflücken::V,түүх,түүх
1350,pflücken::V,түүх,хурах
1351,jagen::V,агнах,аңнх
1352,jagen::V,агнах,аңһучлх
1353,jagen::V,гөрөөлөх,аңнх
1354,jagen::V,гөрөөлөх,аңһучлх
1355,fischen::V,загасчлах,заһс аңнх
1356,fischen::V,загас барих,заһс аңнх
1357,fassen::V,барих,бәрх
1358,hüten::V,маллах,хәрүлх
1359,hüten::V,хариулах,хәрүлх
1360,treiben::V,туух,туух
1361,anbinden::V,уях,уйх
1362,füttern::V,тэжээх,теҗәх
1363,melken::V,саах,саах
1364,hacken::V,цавчих,чавчх
1365,gießen::V,услах,услх
1366,reifen::V,боловсрох,болх
1367,reifen::V,боловсрох,болвсрх
1368,zubereiten::V,бэлдэх,белдх
1369,kochen::V,чанах,чанх
1370,kochen::V,чанах,болһх
1371,backen::V,жигнэх,болһх
1372,braten::V,шарах,хуурх
1373,braten::V,хайрах,хуурх
1374,umrühren::V,хутгах,самрх
1375,stricken::V,нэхэх,өлгх
1376,stricken::V,сүлжих,өлгх
1377,nähen::V,оёх,уйх
1378,färben::V,будах,будх
1379,reinigen::V,арилгах,цеврлх
1380,reinigen::V,цэвэрлэх,цеврлх
1381,waschen::V,угаах,уһах
1382,abwischen::V,арчих,арчх
1383,spülen::V,зайлах,зәәлх
1384,fegen::V,хамах,сәвүрдх
1385,fegen::V,шүүрдэх,сәвүрдх
1386,kehren::V,шүүрдэх,сәвүрдх
1387,kehren::V,туужуудах,сәвүрдх
1388,baden::V,усанд орох,өөмх
1389,sich waschen::V,биеэ угаах,уһах
1390,sich waschen::V,биеэ угаах,бийән уһаҗ
1391,ausziehen::V,тайлах,тәәлх
1392,anziehen::V,өмсөх,өмсх
1393,sich anziehen::V,хувцаслах,хувцлх
1394,kämmen::V,самнах,самлх
1395,schmücken::V,гоёх,чимх
1396,schmücken::V,гоёх,кеерүлх
1397,schmücken::V,чимэх,чимх
1398,schmücken::V,чимэх,кеерүлх
1399,sagen::V,гэх,келх
1400,sagen::V,хэлэх,келх
1401,sprechen::V,ярих,келх
1402,sprechen::V,өгүүлэх,келх
1403,reden::V,хэлэх,күүндх
1404,reden::V,хэлэх,күр_кех
1405,reden::V,хөөрөлдөх,күүндх
1406,reden::V,хөөрөлдөх,күр_кех
1407,sich unterhalten::V,ярилцах,күүндх
1408,fragen::V,асуух,сурх
1409,bitten::V,гуйх,эрх
1410,erzählen::V,өгүүлэх,келх
1411,erzählen::V,өгүүлэх,келҗ өгх
1412,mitteilen::V,дуулгах,медүлх
1413,mitteilen::V,мэдээлэх,медүлх
1414,nennen::V,нэрлэх,нерәдх
1415,nennen::V,нэрлэх,нер өгх
1416,rufen::V,дуудах,дуудх
1417,prahlen::V,бардах,көөрх
1418,prahlen::V,сайрхах,көөрх
1419,übersetzen::V,орчуулах,орчулх
1420,denken::V,санах,санх
1421,glauben::V,итгэх,шүтх
1422,glauben::V,итгэх,нәәлх
1423,bemerken::V,ажих,темдглх
1424,bemerken::V,ажиглах,темдглх
1425,erkennen::V,таних,таньх
1426,erkennen::V,таних,медх
1427,begreifen::V,ойлгох,медх
1428,verstehen::V,мэдэж авах,соңсх
1429,lernen::V,сурах,сурх
1430,wissen::V,мэдэх,медх
1431,sich erinnern an::V,дурсах,санх
1432,vergessen::V,мартах,мартх
1433,messen::V,хэмжих,кемҗәлх
1434,zählen::V,тоолох,тоолх
1435,rechnen::V,тооцоох,тоолх
1436,lesen::V,унших,умшх
1437,malen::V,зурах,зурх
1438,zeichnen::V,дүрслэн бичих,зурх
1439,schreiben::V,бичих,бичх
1440,besitzen::V,эзэмших,эзлх
1441,kaufen::V,худалдан авах,хулдҗ авх
1442,verkaufen::V,худалдах,хулдх
1443,verkaufen::V,худалдах,гүүлгх
1444,bezahlen::V,төлөх,өгх
1445,zahlen::V,төлөх,өгх
1446,beherrschen::V,эзэмших,эзлх
1447,ertragen::V,тэсэх,даах
