,Concept_ID,hi,de
733,Mittag::N,मध्याह्न,Mittag
734,Abend::N,शाम,Abend
735,Abend::N,संध्या,Abend
736,Nacht::N,रात,Nacht
737,Nacht::N,रात्रि,Nacht
738,Woche::N,हफ़्ता,Woche
739,Monat::N,मास,Monat
740,Monat::N,महीना,Monat
741,Jahr::N,बरस,Jahr
742,Jahr::N,वर्ष,Jahr
743,Frühling::N,वसंत,Frühling
744,Sommer::N,गरमी,Sommer
745,Sommer::N,ग्रीष्म,Sommer
746,Herbst::N,शरत्,Herbst
747,Herbst::N,पतझड़,Herbst
748,Winter::N,जाड़ा,Winter
749,Winter::N,सर्दियाँ,Winter
750,Januar::N,जनवरी,Januar
751,Februar::N,फ़रवरी,Februar
752,März::N,मार्च,März
753,April::N,अप्रैल,April
754,Mai::N,मई,Mai
755,Juni::N,जून,Juni
756,Juli::N,जुलाई,Juli
757,August::N,अगस्त,August
758,September::N,सितंबर,September
759,Oktober::N,अक्तूबर,Oktober
760,November::N,नवंबर,November
761,Dezember::N,दिसंबर,Dezember
762,Montag::N,पीर,Montag
763,Montag::N,सोमवार,Montag
764,Dienstag::N,मंगलवार,Dienstag
765,Mittwoch::N,बुधवार,Mittwoch
766,Donnerstag::N,गुरुवार,Donnerstag
767,Donnerstag::N,बृहस्पतिवार,Donnerstag
768,Freitag::N,शुक्रवार,Freitag
769,Samstag::N,सनीचर,Samstag
770,Samstag::N,शनिवार,Samstag
771,Sonntag::N,इतवार,Sonntag
772,Sonntag::N,रविवार,Sonntag
773,groß::A,बड़ा,groß
774,klein::A,कम,klein
775,klein::A,छोटा,klein
776,lang::A,लंबा,lang
777,lang::A,दीर्घ,lang
778,kurz::A,लधु,kurz
779,kurz::A,छोटा,kurz
780,breit::A,चौड़ा,breit
781,schmal::A,तंग,schmal
782,schmal::A,सँकरा,schmal
783,dicht::A,सघन,dicht
784,dick[Gegenstand]::A,मोटा,dick
785,dünn::A,महीन,dünn
786,dünn::A,बारीक,dünn
787,fein::A,कोमल,fein
788,fein::A,सूक्ष्म,fein
789,fest::A,दृढ़,fest
790,fest::A,मज़बूत,fest
791,flach::A,चपटा,flach
792,glatt::A,चौरस,glatt
793,glatt::A,चिकना,glatt
794,hart::A,कठोर,hart
795,hart::A,सख़्त,hart
796,weich::A,नरम,weich
797,weich::A,मुलायम,weich
798,rund::A,गोल,rund
799,rund::A,वर्तुल,rund
800,spitz::A,नुकीला,spitz
801,scharf::A,पैना,scharf
802,stumpf::A,भोथरा,stumpf
803,schwer::A,भारी,schwer
804,schwer::A,वज़नी,schwer
805,schön::A,सुंदर,schön
806,heiß::A,उष्ण,heiß
807,warm::A,गरम,warm
808,kalt::A,सर्द,kalt
809,kühl::A,ठंडा,kühl
810,frisch::A,तर,frisch
811,frisch::A,ताज़ा,frisch
812,feucht::A,नम,feucht
813,feucht::A,भीगा,feucht
814,nass::A,गीला,nass
815,trocken::A,सूखा,trocken
816,trocken::A,ख़ुश्क,trocken
817,voll::A,भरा,voll
818,voll::A,पूरा,voll
819,leer::A,ख़ाली,leer
820,offen::A,खुला,offen
821,geschlossen::A,बंद,geschlossen
822,sauber::A,साफ़,sauber
823,sauber::A,सुथरा,sauber
824,schmutzig::A,गंदा,schmutzig
825,roh::A,कच्चा,roh
826,reif::A,पक्व,reif
827,reif::A,पक्का,reif
828,lecker::A,मज़ेदार,lecker
829,lecker::A,स्वादिष्ट,lecker
830,süß::A,मीठा,süß
831,bitter::A,कटु,bitter
832,bitter::A,कड़वा,bitter
833,sauer::A,खट्टा,sauer
834,hell::A,रोशन,hell
835,dunkel::A,अँधेरा,dunkel
836,schwarz::A,काला,schwarz
837,schwarz::A,स्याह,schwarz
838,weiß::A,सफ़ेद,weiß
839,rot::A,लाल,rot
840,rot::A,सुर्ख़,rot
841,gelb::A,पीला,gelb
842,gelb::A,ज़र्द,gelb
843,blau::A,नीला,blau
844,blau::A,आसमानी,blau
845,grün::A,हरा,grün
846,grau::A,धूसर,grau
847,bunt::A,रंगीन,bunt
848,bunt::A,बहुरंगा,bunt
849,billig::A,सस्ता,billig
850,teuer::A,महँगा,teuer
851,wertvoll::A,क़ीमती,wertvoll
852,wertvoll::A,मूल्यवान्,wertvoll
853,blind::A,अंधा,blind
854,taub::A,बहरा,taub
855,kräftig::A,ताक़तवर,kräftig
856,kräftig::A,शक्तिशाली,kräftig
857,stark::A,प्रबल,stark
858,stark::A,बलवान्,stark
859,schwach::A,कमज़ोर,schwach
860,fett::A,मोटा,fett
861,fett::A,मांसल,fett
862,schlank::A,पतला,schlank
863,schlank::A,छरहरा,schlank
864,hübsch::A,सुंदर,hübsch
865,hübsch::A,ख़ूबसूरत,hübsch
866,böse::A,पापी,böse
867,böse::A,दुष्ट,böse
868,dumm::A,मूर्ख,dumm
869,dumm::A,बुद्धू,dumm
870,faul::A,आलसी,faul
871,faul::A,सुस्त,faul
872,fleißig::A,मेहनती,fleißig
873,fleißig::A,परिश्रमी,fleißig
874,geizig::A,कृपण,geizig
875,geizig::A,कंजूस,geizig
876,klug::A,समझदार,klug
877,klug::A,होशियार,klug
878,klug::A,अक़्लमंद,klug
879,geschickt::A,किशल,geschickt
880,lieb::A,प्रिय,lieb
881,lieb::A,प्यारा,lieb
882,lustig::A,हँसमुख,lustig
883,lustig::A,ख़ुशदिल,lustig
884,sanft::A,नम्र,sanft
885,hungrig::A,भूखा,hungrig
886,krank::A,बीमार,krank
887,krank::A,अस्वस्थ,krank
888,nackt::A,नग्न,nackt
889,traurig::A,उदास,traurig
890,traurig::A,रंजीदा,traurig
891,lebendig::A,जीता,lebendig
892,lebendig::A,ज़िंदा,lebendig
893,gut::A,अच्छा,gut
894,schlecht::A,बुरा,schlecht
895,schlecht::A,ख़राब,schlecht
896,richtig::A,ठीक,richtig
897,schlimm::A,बुरा,schlimm
898,schlimm::A,अप्रिय,schlimm
899,wahr::A,सच,wahr
900,alt::A,पुराना,alt
901,neu::A,नया,neu
902,ehemalig::A,भूतपूर्व,ehemalig
903,alt[Lebewesen]::A,बूढ़ा,alt
904,alt[Lebewesen]::A,वृद्ध,alt
905,jung::A,जवान,jung
906,arm::A,ग़रीब,arm
907,reich::A,धनी,reich
908,reich::A,अमीर,reich
909,bekannt::A,मालूम,bekannt
910,berühmt::A,मशहूर,berühmt
911,berühmt::A,प्रसिद्ध,berühmt
912,fremd::A,विदेशी,fremd
913,fremd::A,अपरिचित,fremd
914,verschieden::A,अलग,verschieden
915,verschieden::A,भिन्न,verschieden
916,nah::A,नज़दीकी,nah
917,fern::A,दूर,fern
918,fern::A,दूरस्थ,fern
919,linker::A,बायाँ,linker
920,rechter::A,दायाँ,rechter
921,rechter::A,दाहिना,rechter
922,anderer::A,अन्य,anderer
923,anderer::A,दूसरा,anderer
924,erster::A,पहला,erster
925,erster::A,प्रथम,erster
926,zweiter::A,दूसरा,zweiter
927,zweiter::A,द्वितीय,zweiter
928,dritter::A,तीसरा,dritter
929,letzter::A,अंतिम,letzter
930,letzter::A,आख़िरी,letzter
931,allein::ADV,तनहा,allein
932,allein::ADV,अकेले,allein
933,auf einmal::ADV,वक़्त में,auf einmal
934,zusammen::ADV,एक साथ,zusammen
935,zusammen::ADV,साथ साथ,zusammen
936,lange::ADV,देर तक,lange
937,plötzlich::ADV,सहसा,plötzlich
938,plötzlich::ADV,अचानक,plötzlich
939,sofort::ADV,तुरंत,sofort
940,später::ADV,बाद को,später
941,später::ADV,बाद में,später
942,jetzt::ADV,अब,jetzt
943,jetzt::ADV,अभी,jetzt
944,heute::ADV,आज,heute
945,morgen::ADV,कल,morgen
946,bald::ADV,जल्दी,bald
947,dann::ADV,तब,dann
948,gestern::ADV,कल,gestern
949,einst::ADV,एक दिन,einst
950,einst::ADV,पहले कभी,einst
951,damals::ADV,उस समय,damals
952,damals::ADV,उन दिनों,damals
953,danach::ADV,इसके बाद,danach
954,danach::ADV,इसके पश्चात्,danach
955,vorher::ADV,पहले,vorher
956,vorher::ADV,पेशतर,vorher
957,zuerst::ADV,पहले,zuerst
958,einmal::ADV,एक बार,einmal
959,einmal::ADV,एक दफ़ा,einmal
960,manchmal::ADV,कभी कभी,manchmal
961,oft::ADV,अक्सर,oft
962,immer::ADV,सदा,immer
963,immer::ADV,हमेशा,immer
964,niemals::ADV,कभी नहीं,niemals
965,niemals::ADV,कदापि नहीं,niemals
966,hier::ADV,इधर,hier
967,hier::ADV,यहाँ,hier
968,hierhin::ADV,इधर को,hierhin
969,hierhin::ADV,यहाँ को,hierhin
970,von hier::ADV,यहाँ से,von hier
971,dort::ADV,उधर,dort
972,dort::ADV,वहाँ,dort
973,dorthin::ADV,उधर को,dorthin
974,dorthin::ADV,वहाँ को,dorthin
975,geradeaus::ADV,सीधे,geradeaus
976,vorwärts::ADV,आगे,vorwärts
977,vorwärts::ADV,आगे को,vorwärts
978,rückwärts::ADV,पीछे को,rückwärts
979,zurück::ADV,वापस,zurück
980,unten::ADV,नीचे,unten
981,hinab::ADV,नीचे को,hinab
982,oben::ADV,ऊपर,oben
983,hinauf::ADV,ऊपर को,hinauf
984,überall::ADV,हर जगह,überall
985,überall::ADV,हर स्थान,überall
986,nicht::ADV,न,nicht
987,nicht::ADV,नहीं,nicht
988,ein wenig::ADV,कुछ,ein wenig
989,ein wenig::ADV,ज़रा,ein wenig
990,ein wenig::ADV,थोड़ा,ein wenig
991,kaum::ADV,लगभग नहीं,kaum
992,kaum::ADV,बराबर नहीं,kaum
993,sehr::ADV,बहुत,sehr
994,so::ADV,ऐसा,so
995,noch::ADV,अभी तक,noch
996,nur::ADV,केवल,nur
997,nur::ADV,सिर्फ़,nur
998,schon::ADV,चुकना,schon
999,wieder::ADV,फिर,wieder
1000,wieder::ADV,दुबारा,wieder
1001,vergebens::ADV,व्यर्थ,vergebens
1002,vor::PRP,के आगे,vor
1003,vor::PRP,के सामने,vor
1004,hinter::PRP,के पीछे,hinter
1005,unter::PRP,के तले,unter
1006,unter::PRP,के नीचे,unter
1007,durch::PRP,के पार,durch
1008,neben::PRP,के पास,neben
1009,neben::PRP,की बग़ल में,neben
1010,zwischen::PRP,के बीच,zwischen
1011,wegen::PRP,के कारण,wegen
1012,wegen::PRP,की वजह से,wegen
1013,dies::PRN,यह,dies
1014,das::PRN,वह,das
1015,alles::PRN,सब,alles
1016,alles::PRN,सब कुछ,alles
1017,ich::PRN,मैं,ich
1018,du::PRN,तू,du
1019,er::PRN,यह,er
1020,wir::PRN,हम,wir
1021,ihr::PRN,तुम,ihr
1022,sie::PRN,ये,sie
1023,was::FPRN,क्या,was
1024,wer::FPRN,कौन,wer
1025,wo::FADV,किधर,wo
1026,wohin::FADV,किधर,wohin
1027,wie::FADV,कैसे,wie
1028,warum::FADV,क्यों,warum
1029,wieviel::FNUM,कितना,wieviel
1030,eins::NUM,एक,eins
1031,zwei::NUM,दो,zwei
1032,drei::NUM,तीन,drei
1033,vier::NUM,चार,vier
1034,fünf::NUM,पाँच,fünf
1035,sechs::NUM,छह,sechs
1036,sieben::NUM,सात,sieben
1037,acht::NUM,आठ,acht
1038,neun::NUM,नौ,neun
1039,zehn::NUM,दस,zehn
1040,elf::NUM,ग्यारह,elf
1041,zwölf::NUM,बारह,zwölf
1042,zwanzig::NUM,बीस,zwanzig
1043,dreißig::NUM,तीस,dreißig
1044,vierzig::NUM,चालीस,vierzig
1045,fünfzig::NUM,पचास,fünfzig
1046,sechzig::NUM,साठ,sechzig
1047,siebzig::NUM,सत्तर,siebzig
1048,achtzig::NUM,अस्सी,achtzig
1049,neunzig::NUM,नव्वे,neunzig
1050,hundert::NUM,सौ,hundert
1051,tausend::NUM,हज़ार,tausend
1052,und::CNJ,और,und
1053,oder::CNJ,या,oder
1054,stehen::V,खड़ा होना,stehen
1055,sitzen::V,बैठना,sitzen
1056,liegen::V,लेटना,liegen
1057,hängen::V,लटकना,hängen
1058,werden::V,बनना,werden
1059,passieren::V,होना,passieren
1060,beginnen::V,आरंभ होना,beginnen
1061,beginnen::V,प्रारंभ होना,beginnen
1062,enden::V,अंत होना,enden
1063,enden::V,ख़तम होना,enden
1064,wechseln::V,बदलना,wechseln
1065,aufgehen[Sonne]::V,चढ़ना,aufgehen
1066,aufgehen[Sonne]::V,उदित होना,aufgehen
1067,untergehen[Sonne]::V,अस्त हो जाना,untergehen
1068,scheinen[Sonne]::V,रोशनी देना,scheinen
1069,donnern::V,गरजना,donnern
1070,wehen::V,चलना,wehen
1071,strömen::V,बहना,strömen
1072,strömen::V,प्रवाहित होना,strömen
1073,fließen::V,बहना,fließen
1074,fließen::V,प्रवाहित होना,fließen
1075,sich drehen::V,घूमना,sich drehen
1076,schwanken::V,हिलना,schwanken
1077,schwingen::V,हिलना,schwingen
1078,fallen::V,गिरना,fallen
1079,brennen::V,जलना,brennen
1080,rauchen::V,धुआँ उड़ाना,rauchen
1081,regnen::V,बरसना,regnen
1082,gefrieren::V,जमना,gefrieren
1083,tauen::V,गलना,tauen
1084,tauen::V,पिघलना,tauen
1085,schmelzen::V,गलना,schmelzen
1086,schmelzen::V,पिघलना,schmelzen
1087,trocknen::V,सूखना,trocknen
1088,sieden::V,उबलना,sieden
1089,faulen::V,गलना,faulen
1090,faulen::V,सड़ना,faulen
1091,verfaulen::V,गलना,verfaulen
1092,verfaulen::V,सड़ना,verfaulen
1093,reißen::V,फटना,reißen
1094,versinken::V,डूबना,versinken
1095,vergehen::V,बीतना,vergehen
1096,vergehen::V,गुज़रना,vergehen
1097,erscheinen::V,दिखाई देना,erscheinen
1098,verschwinden::V,ग़ायब होना,verschwinden
1099,sinken::V,घटना,sinken
1100,sinken::V,उतरना,sinken
1101,abnehmen::V,घटना,abnehmen
1102,zunehmen::V,बढ़ना,zunehmen
1103,steigen::V,बढ़ना,steigen
1104,wachsen::V,उगना,wachsen
1105,glänzen::V,चमकना,glänzen
1106,funkeln::V,जगमगाना,funkeln
1107,funkeln::V,टिमटिमाना,funkeln
1108,lärmen::V,शोर मचाना,lärmen
1109,läuten::V,बजना,läuten
1110,klingeln::V,बजना,klingeln
1111,klirren::V,झनझनाना,klirren
1112,brausen::V,साँय-साँय करना,brausen
1113,rauschen::V,सरसराना,rauschen
1114,klingen::V,बजना,klingen
1115,bellen::V,भौंकना,bellen
1116,heulen::V,गुर्राना,heulen
1117,blasen::V,फूँकना,blasen
1118,pfeifen::V,सीटी देना,pfeifen
1119,schreien::V,चिल्लाना,schreien
1120,stöhnen::V,कराहना,stöhnen
1121,stöhnen::V,आहें भरना,stöhnen
1122,zittern::V,काँपना,zittern
1123,leben::V,जीना,leben
1124,geboren werden::V,पैदा होना,geboren werden
1125,atmen::V,साँस लेना,atmen
1126,trinken::V,पीना,trinken
1127,essen::V,खाना,essen
1128,schlucken::V,निगलना,schlucken
1129,müde werden::V,थकना,müde werden
1130,müde werden::V,उकताना,müde werden
1131,einschlafen::V,सो जाना,einschlafen
1132,schlafen::V,सोना,schlafen
1133,aufwachen::V,जागना,aufwachen
1134,aufstehen::V,उठना,aufstehen
1135,sich erholen::V,सुस्ताना,sich erholen
1136,sich erholen::V,आराम करना,sich erholen
1137,krank werden::V,बीमार पड़ना,krank werden
1138,krank sein::V,बीमार होना,krank sein
1139,schmerzen::V,दुखना,schmerzen
1140,schmerzen::V,दर्द करना,schmerzen
1141,husten::V,खाँसना,husten
1142,genesen::V,ठीक हो जाना,genesen
1143,genesen::V,स्वस्थ हो जाना,genesen
1144,sterben::V,मरना,sterben
1145,umkommen::V,मरना,umkommen
1146,sich bewegen::V,चलना,sich bewegen
1147,sich bewegen::V,हिलना,sich bewegen
1148,sich rühren::V,हिलना,sich rühren
1149,sich erheben::V,उठना,sich erheben
1150,sich setzen::V,बैठना,sich setzen
1151,hinfallen::V,गिरना,hinfallen
1152,laufen::V,चलना,laufen
1153,schreiten::V,क़दम जाना,schreiten
1154,spazierengehen::V,सैर करना,spazierengehen
1155,eilen::V,तेज़ी से जाना,eilen
1156,eilen::V,शीघ्रता से चलना,eilen
1157,sich beeilen::V,जल्दी करना,sich beeilen
1158,sich beeilen::V,शीघ्रता करना,sich beeilen
1159,sausen::V,बड़ी तेज़ी से चलना,sausen
1160,rennen::V,भागना,rennen
1161,rennen::V,दौड़ना,rennen
1162,springen::V,उछलना,springen
1163,klettern::V,चढ़ना,klettern
1164,schaukeln::V,झूलना,schaukeln
1165,kriechen::V,रेंगना,kriechen
1166,schwimmen::V,तैरना,schwimmen
1167,tauchen::V,डूबना,tauchen
1168,rudern::V,खेना,rudern
1169,rudern::V,चप्पू चलाना,rudern
1170,fahren::V,चलना,fahren
1171,fahren::V,यात्रा करना,fahren
1172,fliegen::V,उड़ना,fliegen
1173,gehen::V,जाना,gehen
1174,weggehen::V,चला जाना,weggehen
1175,weggehen::V,बाहर जाना,weggehen
1176,abfahren::V,छूटना,abfahren
1177,abfahren::V,रवाना होना,abfahren
1178,anhalten::V,रुकना,anhalten
1179,anhalten::V,खड़ा होना,anhalten
1180,hineingehen::V,घुसना,hineingehen
1181,hineingehen::V,अंदर जाना,hineingehen
1182,eintreten::V,प्रवेश करना,eintreten
1183,kommen::V,आना,kommen
1184,ankommen::V,पहुँचना,ankommen
1185,zurückkommen::V,लौटना,zurückkommen
1186,zurückkommen::V,वापस आना,zurückkommen
1187,bleiben::V,रहना,bleiben
1188,bleiben::V,रुकना,bleiben
1189,warten::V,इंतज़ार करना,warten
1190,erwarten::V,प्रतीक्षा करना,erwarten
1191,suchen::V,ढूँढ़ना,suchen
1192,finden::V,पाना,finden
1193,finden::V,ढूँढ़ निकालना,finden
1194,versuchen::V,कोशिश करना,versuchen
1195,vorbereiten::V,तैयार करना,vorbereiten
1196,lieben::V,प्यार करना,lieben
1197,mögen::V,पसंद होना,mögen
1198,lachen::V,हँसना,lachen
1199,rühren::V,छूना,rühren
1200,weinen::V,रोना,weinen
1201,schimpfen::V,गाली देना,schimpfen
1202,sich ärgern::V,चिढ़ना,sich ärgern
1203,sich ärgern::V,नाराज़ होना,sich ärgern
1204,sich fürchten::V,डरना,sich fürchten
1205,sich fürchten::V,भय खाना,sich fürchten
1206,fürchten::V,डरना से,fürchten
1207,fürchten::V,भय खाना से,fürchten
1208,fliehen::V,भागना,fliehen
1209,flüchten::V,निकल भागना,flüchten
1210,sehen::V,देखना,sehen
1211,anschauen::V,देखना,anschauen
1212,ansehen::V,दृष्टि डालना पर,ansehen
1213,hören::V,सुनना,hören
1214,zuhören::V,सुनना,zuhören
1215,probieren::V,चखना,probieren
1216,riechen::V,सूँघना,riechen
1217,fühlen::V,महसूस करना,fühlen
1218,scheinen::V,लगना,scheinen
1219,zu sehen sein::V,दिखाई देना,zu sehen sein
1220,vernehmen::V,सुनना,vernehmen
1221,frieren::V,ठंड लगना,frieren
1222,frieren::V,सर्दी लगना,frieren
1223,tun::V,करना,tun
1224,können::V,सकना,können
1225,können::V,जानना,können
1226,wollen::V,चाहना,wollen
1227,anfangen::V,शुरू करना,anfangen
1228,beenden::V,ख़त्म करना,beenden
1229,beenden::V,समाप्त करना,beenden
1230,aufhören::V,बंद जाना,aufhören
1231,aufhören::V,समाप्त जाना,aufhören
1232,gelingen::V,बनना,gelingen
1233,gelingen::V,अच्छा होना,gelingen
1234,geraten::V,बन पड़ना,geraten
1235,öffnen::V,खोलना,öffnen
1236,schließen::V,बंद करना,schließen
1237,stellen::V,रखना,stellen
1238,setzen::V,रखना,setzen
1239,setzen::V,बिठाना,setzen
1240,legen::V,रखना,legen
1241,legen::V,लिटाना,legen
1242,berühren::V,छूना,berühren
1243,berühren::V,स्पर्श करना,berühren
1244,verbinden::V,बाँधना,verbinden
1245,bedecken::V,ढकना,bedecken
1246,aufhängen::V,लटकाना,aufhängen
1247,anzünden::V,जलाना,anzünden
1248,aufheben::V,उठाना,aufheben
1249,zurücklassen::V,पीछे छोड़ना,zurücklassen
1250,verlieren::V,खोना,verlieren
1251,verlieren::V,गँवाना,verlieren
1252,fallen lassen::V,गिराना,fallen lassen
1253,machen::V,करना,machen
1254,machen::V,बनाना,machen
1255,herstellen::V,बनाना,herstellen
1256,herstellen::V,तैयार करना,herstellen
1257,bauen::V,बनाना,bauen
1258,bauen::V,निर्माण करना,bauen
1259,reparieren::V,मरम्मत करना,reparieren
1260,verbessern::V,सुधारना,verbessern
1261,ändern::V,बदलना,ändern
1262,ändern::V,परीवर्तन करना,ändern
1263,graben::V,खोदना,graben
1264,beugen::V,झुकाना,beugen
1265,biegen::V,झुकाना,biegen
1266,drehen::V,फेरना,drehen
1267,drehen::V,घुमाना,drehen
1268,wenden::V,पलटना,wenden
1269,wenden::V,मोड़ना,wenden
1270,umdrehen::V,घुमाना,umdrehen
1271,heben::V,उठाना,heben
1272,heben::V,ऊँचा करना,heben
1273,hochheben::V,उठाना,hochheben
1274,hochheben::V,ऊपर को उठाना,hochheben
1275,ergreifen::V,पकड़ना,ergreifen
1276,ergreifen::V,हाथ में लेना,ergreifen
1277,halten::V,धरना,halten
1278,halten::V,पकड़ना,halten
1279,drücken::V,दबाना,drücken
1280,schieben::V,सरकाना,schieben
1281,schieben::V,खिसकाना,schieben
1282,kratzen::V,खुरचना,kratzen
1283,kratzen::V,खुजलाना,kratzen
1284,lecken::V,चाटना,lecken
1285,beißen::V,काटना,beißen
1286,abreißen::V,तोड़ना,abreißen
1287,abschneiden::V,काट करना,abschneiden
1288,binden::V,बाँधना,binden
1289,stecken::V,खोंसना,stecken
1290,brechen::V,तोड़ना,brechen
1291,klopfen::V,खटखटाना,klopfen
1292,hauen::V,ठोकना,hauen
1293,kleben::V,चिपकाना,kleben
1294,reiben::V,घिसना,reiben
1295,reiben::V,रगड़ना,reiben
1296,streichen::V,लगाना,streichen
1297,schleifen::V,तेज़ करना,schleifen
1298,schneiden::V,कतरना,schneiden
1299,rütteln::V,झकझोरना,rütteln
1300,schütteln::V,हिलाना,schütteln
1301,schwenken::V,घुमाना,schwenken
1302,schütten::V,उँडेलना,schütten
1303,füllen::V,भरना,füllen
1304,füllen::V,ठूसना,füllen
1305,einwickeln::V,लपेटना,einwickeln
1306,tragen::V,ढोना,tragen
1307,schleppen::V,घसीटना,schleppen
1308,ziehen::V,खींचना,ziehen
1309,aufbewahren::V,रखना,aufbewahren
1310,werfen::V,फेंकना,werfen
1311,fangen::V,पकड़ना,fangen
1312,packen::V,पकड़ना,packen
1313,verstecken::V,छिपाना,verstecken
1314,teilen::V,बाँटना,teilen
1315,schicken::V,भेजना,schicken
1316,bringen::V,लाना,bringen
1317,hinzufügen::V,जोड़ना,hinzufügen
1318,bekommen::V,पाना,bekommen
1319,erhalten::V,पाना,erhalten
1320,erhalten::V,मिलना,erhalten
1321,nehmen::V,लेना,nehmen
1322,wählen::V,चुनना,wählen
1323,auswählen::V,चुनना,auswählen
1324,bewahren::V,बनाए रखना,bewahren
1325,behindern::V,रोकना,behindern
1326,verderben::V,ख़राब करना,verderben
1327,beschädigen::V,नुक़सान पहुँचाना,beschädigen
1328,zerbrechen::V,तोड़ना,zerbrechen
1329,zerreißen::V,तोड़ना,zerreißen
1330,zerstören::V,नष्ट करना,zerstören
1331,zerstören::V,बरबाद करना,zerstören
1332,verbrennen::V,जलाना,verbrennen
1333,geben::V,देना,geben
1334,reichen::V,थमाना,reichen
1335,schenken::V,भेंट देना,schenken
1336,versprechen::V,वादा करना,versprechen
1337,wünschen::V,कामना करना,wünschen
1338,loben::V,तारीफ़ करना,loben
1339,küssen::V,चूमना,küssen
1340,wiegen::V,झुलाना,wiegen
1341,zudecken::V,ढकना,zudecken
1342,wecken::V,जगाना,wecken
1343,zeigen::V,दिखाना,zeigen
1344,führen::V,रास्ता दिखाना,führen
1345,lehren::V,पढ़ाना,lehren
1346,unterrichten::V,सिखाना,unterrichten
1347,aufziehen::V,पालना,aufziehen
1348,leiten::V,संचालन करना,leiten
1349,antreiben::V,हड़बड़ाना,antreiben
1350,lassen::V,-आना,lassen
1351,lassen::V,कराना,lassen
1352,einladen::V,बुलाना,einladen
1353,vereinigen::V,मिलाना,vereinigen
1354,vereinigen::V,संयुक्त करना,vereinigen
1355,besuchen::V,मिलना से,besuchen
1356,besuchen::V,मिलने जाना से,besuchen
1357,treffen::V,मिलना,treffen
1358,sich versammeln::V,इकट्ठा होना,sich versammeln
1359,spielen::V,खेलना,spielen
1360,singen::V,गाना,singen
1361,tanzen::V,नाचना,tanzen
1362,sich trennen::V,अलग होना,sich trennen
1363,verlassen::V,छोड़ना,verlassen
1364,retten::V,बचाना,retten
1365,bewachen::V,आँख रखना पर,bewachen
1366,schützen::V,रक्षा करना,schützen
1367,verteidigen::V,रक्षा करना,verteidigen
1368,sich schlagen::V,हाथापाई करना,sich schlagen
1369,schießen::V,गोली मारना,schießen
1370,siegen::V,जीतना,siegen
1371,siegen::V,विजय पाना,siegen
1372,ärgern::V,चिढ़ाना,ärgern
1373,schlagen::V,मारना,schlagen
1374,treten::V,ठोकर मारना,treten
1375,stechen::V,भेदना,stechen
1376,stechen::V,भोंकना,stechen
1377,stoßen::V,धक्का देना,stoßen
1378,stoßen::V,झटका देना,stoßen
1379,stehlen::V,चोरी करना,stehlen
1380,stören::V,बुरा लगना,stören
1381,belästigen::V,तंग करना,belästigen
1382,verbergen::V,लुकाना,verbergen
1383,täuschen::V,धोखा देना,täuschen
1384,betrügen::V,धोखा देना,betrügen
1385,töten::V,मारना,töten
1386,töten::V,मार डालना,töten
1387,wohnen::V,रहना,wohnen
1388,arbeiten::V,काम करना,arbeiten
1389,sammeln::V,जमा करना,sammeln
1390,pflücken::V,चुनना,pflücken
1391,pflücken::V,तोड़ना,pflücken
1392,jagen::V,आखेट करना,jagen
1393,jagen::V,शिकार करना,jagen
1394,fischen::V,मछली पकड़ना,fischen
1395,fassen::V,पकड़ना,fassen
1396,hüten::V,चराना,hüten
1397,treiben::V,हाँकना,treiben
1398,anbinden::V,बाँधना,anbinden
1399,füttern::V,खिलाना,füttern
1400,melken::V,दुहना,melken
1401,hacken::V,काटना,hacken
1402,gießen::V,सींचना,gießen
1403,reifen::V,पकना,reifen
1404,zubereiten::V,पकाना,zubereiten
1405,kochen::V,पकाना,kochen
1406,kochen::V,राँधना,kochen
1407,backen::V,पकाना,backen
1408,braten::V,तलना,braten
1409,braten::V,भूनना,braten
1410,umrühren::V,फेंटना,umrühren
1411,stricken::V,बुनना,stricken
1412,nähen::V,सीना,nähen
1413,färben::V,रँगना,färben
1414,reinigen::V,साफ़ करना,reinigen
1415,reinigen::V,शुद्ध करना,reinigen
1416,waschen::V,धोना,waschen
1417,abwischen::V,पोंछ्ना,abwischen
1418,spülen::V,माँजना,spülen
1419,spülen::V,खँगालना,spülen
1420,fegen::V,बुहारना,fegen
1421,kehren::V,झाड़ना,kehren
1422,baden::V,स्नान करना,baden
1423,sich waschen::V,नहाना,sich waschen
1424,sich waschen::V,हाथ-मुँह धोना,sich waschen
1425,ausziehen::V,उतारना,ausziehen
1426,anziehen::V,पहनना,anziehen
1427,sich anziehen::V,कपड़े पहनना,sich anziehen
1428,kämmen::V,कंघी करना,kämmen
1429,schmücken::V,सजाना,schmücken
1430,schmücken::V,सँवारना,schmücken
1431,sagen::V,कहना,sagen
1432,sagen::V,बताना,sagen
1433,sprechen::V,बोलना,sprechen
1434,reden::V,बोलना,reden
1435,reden::V,बात करना,reden
1436,sich unterhalten::V,बात करना,sich unterhalten
1437,sich unterhalten::V,बातचीत करना,sich unterhalten
1438,fragen::V,पूछ्ना,fragen
1439,fragen::V,प्रश्न करना,fragen
1440,bitten::V,माँगना से,bitten
1441,erzählen::V,बताना,erzählen
1442,mitteilen::V,ख़बर देना,mitteilen
1443,mitteilen::V,सूचना देना,mitteilen
1444,nennen::V,नाम देना,nennen
1445,rufen::V,बुलाना,rufen
