,Concept_ID,udm,de
784,untergehen[Sonne]::V,пуксьыны,untergehen
785,scheinen[Sonne]::V,пиштыны,scheinen
786,scheinen[Sonne]::V,чиляны,scheinen
787,donnern::V,гудыръяны,donnern
788,wehen::V,пелляськыны,wehen
789,strömen::V,киськыны,strömen
790,strömen::V,исьтӥськыны,strömen
791,fließen::V,бызьыны,fließen
792,sich drehen::V,берганы,sich drehen
793,schwanken::V,вошъяськыны,schwanken
794,schwingen::V,шонаськыны,schwingen
795,fallen::V,усьыны,fallen
796,brennen::V,ӝуаны,brennen
797,rauchen::V,ӵындыны,rauchen
798,regnen::V,зорыны,regnen
799,gefrieren::V,кынмыны,gefrieren
800,tauen::V,шунаны,tauen
801,schmelzen::V,шунаны,schmelzen
802,trocknen::V,куасьмыны,trocknen
803,sieden::V,пӧзьыны,sieden
804,faulen::V,сисьмыны,faulen
805,verfaulen::V,сисьмыны,verfaulen
806,reißen::V,кеськыны,reißen
807,versinken::V,выйыны,versinken
808,vergehen::V,ортчыны,vergehen
809,erscheinen::V,адскыны,erscheinen
810,verschwinden::V,бырыны,verschwinden
811,sinken::V,усьыны,sinken
812,abnehmen::V,синыны,abnehmen
813,zunehmen::V,йылыны,zunehmen
814,steigen::V,лӧпкыны,steigen
815,wachsen::V,будыны,wachsen
816,glänzen::V,чиляны,glänzen
817,glänzen::V,пиштыны,glänzen
818,funkeln::V,чилекъяны,funkeln
819,lärmen::V,уретыны,lärmen
820,lärmen::V,ӵашетыны,lärmen
821,läuten::V,жингыртыны,läuten
822,klingeln::V,жингыртыны,klingeln
823,klirren::V,жильккетыны,klirren
824,brausen::V,лекъяськыны,brausen
825,rauschen::V,ӵашетыны,rauschen
826,klingen::V,кылӥськыны,klingen
827,bellen::V,утыны,bellen
828,heulen::V,вузыны,heulen
829,blasen::V,пельтыны,blasen
830,pfeifen::V,шуланы,pfeifen
831,schreien::V,черекъяны,schreien
832,schreien::V,кесяськыны,schreien
833,stöhnen::V,ӝуштыны,stöhnen
834,zittern::V,дырекъяны,zittern
835,zittern::V,куалекъяны,zittern
836,leben::V,улыны,leben
837,geboren werden::V,вордӥськыны,geboren werden
838,atmen::V,шоканы,atmen
839,trinken::V,юыны,trinken
840,essen::V,сиыны,essen
841,schlucken::V,ньылыны,schlucken
842,müde werden::V,жадьыны,müde werden
843,einschlafen::V,умме усьыны,einschlafen
844,schlafen::V,кӧлыны,schlafen
845,aufwachen::V,сайканы,aufwachen
846,aufstehen::V,султыны,aufstehen
847,sich erholen::V,шутэтскыны,sich erholen
848,krank werden::V,висьыны,krank werden
849,krank sein::V,висьыны,krank sein
850,schmerzen::V,висьыны,schmerzen
851,husten::V,кызыны,husten
852,genesen::V,юнматскыны,genesen
853,genesen::V,бурмытскылыны,genesen
854,sterben::V,кулыны,sterben
855,umkommen::V,бырыны,umkommen
856,sich bewegen::V,вырыны,sich bewegen
857,sich rühren::V,вырӟыны,sich rühren
858,sich rühren::V,вырӟылыны,sich rühren
859,sich erheben::V,султыны,sich erheben
860,sich setzen::V,пуксьыны,sich setzen
861,hinfallen::V,усьыны,hinfallen
862,laufen::V,мыныны,laufen
863,schreiten::V,вамышъяны,schreiten
864,spazierengehen::V,мыныны,spazierengehen
865,spazierengehen::V,ветлыны,spazierengehen
866,eilen::V,дыртыны,eilen
867,sich beeilen::V,дыртыны,sich beeilen
868,sausen::V,туж ӝог мыныны,sausen
869,rennen::V,бызьылыны,rennen
870,springen::V,тэтчаны,springen
871,klettern::V,тубаны,klettern
872,schaukeln::V,лэйканы,schaukeln
873,schaukeln::V,шонаськыны,schaukeln
874,kriechen::V,нюж ветлыны,kriechen
875,schwimmen::V,уяны,schwimmen
876,tauchen::V,зумылыны,tauchen
877,rudern::V,полсаны,rudern
878,fahren::V,ветлыны,fahren
879,fliegen::V,лобаны,fliegen
880,gehen::V,мыныны,gehen
881,weggehen::V,кошкыны,weggehen
882,abfahren::V,кошкыны,abfahren
883,anhalten::V,дугдыны,anhalten
884,hineingehen::V,пырыны,hineingehen
885,eintreten::V,пырыны,eintreten
886,kommen::V,вуыны,kommen
887,kommen::V,лыктыны,kommen
888,ankommen::V,вуыны,ankommen
889,zurückkommen::V,берытскыны,zurückkommen
890,bleiben::V,кыльыны,bleiben
891,warten::V,витьыны,warten
892,erwarten::V,витьыны,erwarten
893,erwarten::V,возьманы,erwarten
894,suchen::V,утчаны,suchen
895,finden::V,шедьтыны,finden
896,versuchen::V,турттыны,versuchen
897,vorbereiten::V,дасяны,vorbereiten
898,lieben::V,гажаны,lieben
899,mögen::V,яратыны,mögen
900,lachen::V,серекъяны,lachen
901,rühren::V,сюлме йӧтыны,rühren
902,weinen::V,бӧрдыны,weinen
903,schimpfen::V,даллашыны,schimpfen
904,sich ärgern::V,лекъяськыны,sich ärgern
905,sich fürchten::V,кышканы,sich fürchten
906,sich fürchten::V,курданы,sich fürchten
907,fürchten::V,курданы,fürchten
908,fürchten::V,кышканы,fürchten
909,fliehen::V,пегӟыны,fliehen
910,flüchten::V,пегӟыны,flüchten
911,sehen::V,адӟыны,sehen
912,anschauen::V,учкыны,anschauen
913,ansehen::V,учкыны,ansehen
914,hören::V,кылыны,hören
915,zuhören::V,кылзыны,zuhören
916,probieren::V,веръяны,probieren
917,riechen::V,зынъяны,riechen
918,fühlen::V,шӧдыны,fühlen
919,scheinen::V,адскыны,scheinen
920,zu sehen sein::V,адӟиськыны,zu sehen sein
921,vernehmen::V,кылыны,vernehmen
922,frieren::V,кынмыны,frieren
923,tun::V,карыны,tun
924,können::V,быгатыны,können
925,wollen::V,потыны,wollen
926,anfangen::V,кутскыны,anfangen
927,beenden::V,быдтыны,beenden
928,beenden::V,быдэстыны,beenden
929,aufhören::V,дугдыны,aufhören
930,gelingen::V,быгатыны,gelingen
931,gelingen::V,луыны,gelingen
932,geraten::V,лэсяны,geraten
933,öffnen::V,усьтыны,öffnen
934,schließen::V,пытсаны,schließen
935,stellen::V,пуктыны,stellen
936,setzen::V,пуктыны,setzen
937,legen::V,поныны,legen
938,berühren::V,исаны,berühren
939,verbinden::V,герӟаны,verbinden
940,bedecken::V,пытсаны,bedecken
941,aufhängen::V,ошыны,aufhängen
942,anzünden::V,ӝуатыны,anzünden
943,aufheben::V,ӝутыны,aufheben
944,zurücklassen::V,кельтыны,zurücklassen
945,verlieren::V,ыштыны,verlieren
946,fallen lassen::V,уськытыны,fallen lassen
947,machen::V,лэсьтыны,machen
948,herstellen::V,лэсьтыны,herstellen
949,bauen::V,пуктыны,bauen
950,reparieren::V,тупатыны,reparieren
951,verbessern::V,умоятыны,verbessern
952,ändern::V,воштыны,ändern
953,graben::V,копаны,graben
954,beugen::V,губыртыны,beugen
955,biegen::V,куасаны,biegen
956,drehen::V,бергатыны,drehen
957,wenden::V,берыктыны,wenden
958,umdrehen::V,берыктыны,umdrehen
959,heben::V,ӝутыны,heben
960,hochheben::V,ӝутъяны,hochheben
961,ergreifen::V,кутыны,ergreifen
962,ergreifen::V,кырмыны,ergreifen
963,halten::V,возьыны,halten
964,drücken::V,зӥбыны,drücken
965,drücken::V,пачкатыны,drücken
966,schieben::V,донганы,schieben
967,kratzen::V,вуштыны,kratzen
968,lecken::V,нюлыны,lecken
969,beißen::V,куртчыны,beißen
970,abreißen::V,ишкалтыны,abreißen
971,abschneiden::V,шорыны,abschneiden
972,abschneiden::V,вандыны,abschneiden
973,binden::V,керттыны,binden
974,stecken::V,мертчытыны,stecken
975,brechen::V,тӥяны,brechen
976,klopfen::V,йыганы,klopfen
977,klopfen::V,шарккетыны,klopfen
978,hauen::V,жугыны,hauen
979,hauen::V,тышканы,hauen
980,kleben::V,лякыны,kleben
981,reiben::V,зыраны,reiben
982,reiben::V,вуштыны,reiben
983,streichen::V,зыраны,streichen
984,schleifen::V,шерыны,schleifen
985,schneiden::V,вандыны,schneiden
986,rütteln::V,зуркатыны,rütteln
987,schütteln::V,куалекъятыны,schütteln
988,schwenken::V,шонаны,schwenken
989,schütten::V,лэзьыны,schütten
990,füllen::V,тырмытыны,füllen
991,einwickeln::V,биньыны,einwickeln
992,tragen::V,нуыны,tragen
993,schleppen::V,кыскыны,schleppen
994,ziehen::V,кыскыны,ziehen
995,aufbewahren::V,возьыны,aufbewahren
996,werfen::V,куяны,werfen
997,werfen::V,лэзяны,werfen
998,fangen::V,кутыны,fangen
999,packen::V,кутыны,packen
1000,packen::V,кырмыны,packen
1001,verstecken::V,ватыны,verstecken
1002,teilen::V,люкыны,teilen
1003,schicken::V,ыстыны,schicken
1004,bringen::V,вайыны,bringen
1005,hinzufügen::V,ватсаны,hinzufügen
1006,bekommen::V,басьтыны,bekommen
1007,erhalten::V,басьтыны,erhalten
1008,nehmen::V,кутыны,nehmen
1009,nehmen::V,басьтыны,nehmen
1010,wählen::V,бырйыны,wählen
1011,auswählen::V,бырйыны,auswählen
1012,bewahren::V,возьыны,bewahren
1013,behindern::V,могӟытыны,behindern
1014,verderben::V,сӧрыны,verderben
1015,beschädigen::V,урод лэсьтыны,beschädigen
1016,zerbrechen::V,сӧрыны,zerbrechen
1017,zerreißen::V,кесяны,zerreißen
1018,zerstören::V,куашкатыны,zerstören
1019,verbrennen::V,сутыны,verbrennen
1020,geben::V,сётыны,geben
1021,reichen::V,сётыны,reichen
1022,schenken::V,кузьманы,schenken
1023,versprechen::V,кыл сётыны,versprechen
1024,wünschen::V,сӥзьыны,wünschen
1025,loben::V,ушъяны,loben
1026,küssen::V,чупаны,küssen
1027,wiegen::V,веттаны,wiegen
1028,wiegen::V,лэйкатыны,wiegen
1029,zudecken::V,шобыртыны,zudecken
1030,wecken::V,сайкатыны,wecken
1031,zeigen::V,возьматыны,zeigen
1032,führen::V,нуыны,führen
1033,lehren::V,дышетыны,lehren
1034,unterrichten::V,дышетыны,unterrichten
1035,aufziehen::V,будэтыны,aufziehen
1036,leiten::V,кивалтыны,leiten
1037,antreiben::V,дыртытыны,antreiben
1038,lassen::V,-ытыны,lassen
1039,einladen::V,ӧтьыны,einladen
1040,vereinigen::V,огазеяны,vereinigen
1041,besuchen::V,адӟыськыны,besuchen
1042,treffen::V,пумитаны,treffen
1043,sich versammeln::V,люкаськыны,sich versammeln
1044,spielen::V,шудыны,spielen
1045,singen::V,кырӟаны,singen
1046,tanzen::V,эктыны,tanzen
1047,sich trennen::V,люкиськыны,sich trennen
1048,verlassen::V,куштыны,verlassen
1049,retten::V,утьыны,retten
1050,bewachen::V,возьманы,bewachen
1051,schützen::V,утялтыны,schützen
1052,verteidigen::V,возьманы,verteidigen
1053,sich schlagen::V,жугиськыны,sich schlagen
1054,schießen::V,ыбылӥськны,schießen
1055,siegen::V,вормыны,siegen
1056,ärgern::V,вожпоттыны,ärgern
1057,schlagen::V,жуккыны,schlagen
1058,treten::V,лёганы,treten
1059,stechen::V,бышкалтыны,stechen
1060,stoßen::V,донгыны,stoßen
1061,stehlen::V,вораны,stehlen
1062,stehlen::V,лушканы,stehlen
1063,stören::V,люкетыны,stören
1064,belästigen::V,акыльтыны,belästigen
1065,belästigen::V,вукылмыны,belästigen
1066,verbergen::V,ватыны,verbergen
1067,täuschen::V,алданы,täuschen
1068,betrügen::V,пӧяны,betrügen
1069,töten::V,виыны,töten
1070,wohnen::V,улыны,wohnen
1071,arbeiten::V,ужаны,arbeiten
1072,sammeln::V,бичаны,sammeln
1073,pflücken::V,ишкыны,pflücken
1074,jagen::V,пӧйшураны,jagen
1075,fischen::V,чорыганы,fischen
1076,fassen::V,кутыны,fassen
1077,hüten::V,возьманы,hüten
1078,treiben::V,улляны,treiben
1079,anbinden::V,думыны,anbinden
1080,füttern::V,сюдыны,füttern
1081,melken::V,кыскыны,melken
1082,hacken::V,кораны,hacken
1083,gießen::V,киськаны,gießen
1084,reifen::V,вуыны,reifen
1085,reifen::V,кисьманы,reifen
1086,zubereiten::V,лесьтыны,zubereiten
1087,kochen::V,пӧзьтыны,kochen
1088,backen::V,пыжыны,backen
1089,braten::V,пыжыны,braten
1090,umrühren::V,сураны,umrühren
1091,stricken::V,керттыны,stricken
1092,nähen::V,вурыны,nähen
1093,färben::V,буяны,färben
1094,reinigen::V,сузяны,reinigen
1095,waschen::V,мисьтаськыны,waschen
1096,abwischen::V,ӵушылыны,abwischen
1097,spülen::V,гылъяны,spülen
1098,fegen::V,ӵужыны,fegen
1099,kehren::V,ӵужыны,kehren
1100,baden::V,пыласькыны,baden
1101,sich waschen::V,пыласькыны,sich waschen
1102,ausziehen::V,кыльыны,ausziehen
1103,anziehen::V,дӥсяны,anziehen
1104,sich anziehen::V,дӥсьяськыны,sich anziehen
1105,kämmen::V,сынаны,kämmen
1106,schmücken::V,чеберъяны,schmücken
1107,sagen::V,шуыны,sagen
1108,sagen::V,вераны,sagen
1109,sprechen::V,вераськыны,sprechen
1110,reden::V,вераськыны,reden
1111,sich unterhalten::V,вераськыны,sich unterhalten
1112,fragen::V,юаны,fragen
1113,bitten::V,курыны,bitten
1114,erzählen::V,вераны,erzählen
1115,erzählen::V,мадьыны,erzählen
1116,mitteilen::V,ивортыны,mitteilen
1117,nennen::V,шуыны,nennen
1118,rufen::V,ӧтьыны,rufen
1119,prahlen::V,ушъяськыны,prahlen
1120,übersetzen::V,берыктыны,übersetzen
1121,denken::V,малпаны,denken
1122,glauben::V,оскыны,glauben
1123,bemerken::V,адӟыны,bemerken
1124,erkennen::V,тодыны,erkennen
1125,begreifen::V,валаны,begreifen
1126,verstehen::V,валаны,verstehen
1127,lernen::V,дышетскыны,lernen
1128,wissen::V,тодыны,wissen
1129,sich erinnern an::V,тодэ вайыны,sich erinnern an
1130,vergessen::V,вунэтыны,vergessen
1131,messen::V,мертаны,messen
1132,zählen::V,лыдъяны,zählen
1133,rechnen::V,лыдъяны,rechnen
1134,lesen::V,лыдӟыны,lesen
1135,malen::V,суреданы,malen
1136,zeichnen::V,суреданы,zeichnen
1137,schreiben::V,гожъяны,schreiben
1138,besitzen::V,луыны,besitzen
1139,kaufen::V,басьтыны,kaufen
1140,verkaufen::V,вузаны,verkaufen
1141,bezahlen::V,тырыны,bezahlen
1142,zahlen::V,тырыны,zahlen
1143,beherrschen::V,кузёяськыны,beherrschen
1144,ertragen::V,чиданы,ertragen
