,Concept_ID,vep,lbe
755,damals::ADV,siloi,та чӏумал
756,danach::ADV,sid',яла
757,vorher::ADV,ende,хьхьнчӏ
758,vorher::ADV,ende,хьхьичӏва
759,zuerst::ADV,ezmäi,бакӏрай
760,zuerst::ADV,ezmäi,цӏу бутӏуй
761,einmal::ADV,kerdan,цал
762,manchmal::ADV,erašti,ваксса-таксса
763,oft::ADV,paksus,чӏявуну
764,immer::ADV,kaiken,мудан
765,immer::ADV,kaiken,даиман
766,niemals::ADV,ei nikonz,тачӏав
767,hier::ADV,täs,шикку
768,hier::ADV,tägä,шикку
769,hierhin::ADV,tänna,шиккун
770,von hier::ADV,täspäi,шичча
771,von hier::ADV,sid'päi,шичча
772,dort::ADV,sigä,гикку
773,dorthin::ADV,sinna,тиккун
774,dorthin::ADV,nakkale,тиккун
775,geradeaus::ADV,kohtha,тӏайланм
776,vorwärts::ADV,edehe,хьхьичӏунмай
777,rückwärts::ADV,sel'gin,махъа-хьхьичӏунмай
778,zurück::ADV,tagaze,махъунмай
779,unten::ADV,alahan,лув
780,hinab::ADV,alaz,бакӏ-ялавай
781,hinab::ADV,alaz,бакӏъялавай
782,hinab::ADV,alahaks,бакӏ-ялавай
783,hinab::ADV,alahaks,бакӏъялавай
784,oben::ADV,ülähän,ялув
785,hinauf::ADV,ülez,лавай
786,hinauf::ADV,ülähäks,лавай
787,überall::ADV,kaikjal,гьариий
788,überall::ADV,kaikjal,хьу-хьуний
789,überall::ADV,kaikjal,гьарца кӏанай
790,nicht::ADV,ei,къа-
791,ein wenig::ADV,vähän,чанни
792,ein wenig::ADV,vähän,ца чансса
793,kaum::ADV,habi,дахьа
794,sehr::ADV,lujas,оьну
795,sehr::ADV,lujas,гужну
796,sehr::ADV,lujas,хъинну
797,so::ADV,muga,укукн
798,so::ADV,ninga,укукн
799,noch::ADV,völ,гьала
800,noch::ADV,völ,уттигу
801,noch::ADV,völ,цакьинва
802,noch::ADV,völ,ттигу-шилагу
803,nur::ADV,järg,анжагь
804,nur::ADV,vaiše,анжагь
805,schon::ADV,jo,
806,wieder::ADV,möst,цӏуницӏа
807,vergebens::ADV,uhtei,аьдада
808,vergebens::ADV,uhtei,нахӏакь
809,vor::PRP,edes,хьхьичӏ
810,hinter::PRP,taga,махъ
811,unter::PRP,al,лув
812,durch::PRP,läbi,-х
813,durch::PRP,kal't,-х
814,neben::PRP,rindal,чӏарав
815,zwischen::PRP,keskes,дянив
816,wegen::PRP,tagut,цӏаний
817,dies::PRN,nece,ва
818,das::PRN,se,та
819,das::PRN,se,кӏа
820,das::PRN,se,га
821,alles::PRN,kaik,щала
822,ich::PRN,minä,на
823,du::PRN,sinä,ина
824,er::PRN,hän,му
825,wir::PRN,mö,жу
826,ihr::PRN,tö,зу
827,sie::PRN,hö,
828,was::FPRN,mi,ци
829,wer::FPRN,ken,цу
830,wo::FADV,kus,чув
831,wohin::FADV,kuna,чун
832,wie::FADV,kut,цукун
833,wie::FADV,mit',цукун
834,warum::FADV,mikš,цан
835,wieviel::FNUM,äjak,циксса
836,wieviel::FNUM,kuverz',циксса
837,eins::NUM,üks',ца
838,zwei::NUM,kaks',кӏива
839,drei::NUM,koume,шамма
840,vier::NUM,nel'l',мукьа
841,vier::NUM,nel'l',мукьва
842,fünf::NUM,viž,ххюва
843,sechs::NUM,kuz',ряхва
844,sieben::NUM,seičeme,арула
845,acht::NUM,kahesa,мяйва
846,neun::NUM,ühesa,урчӏва
847,zehn::NUM,kümne,ацӏва
848,elf::NUM,üks'toštkümne,ацӏния цава
849,zwölf::NUM,kaks'toštkümne,ацӏиия кӏива
850,zwanzig::NUM,kaks'kümne,кьува
851,dreißig::NUM,koumekümne,зувира
852,vierzig::NUM,nel'l'kümne,мукьцӏала
853,fünfzig::NUM,vižkümne,ххюцӏала
854,sechzig::NUM,kuz'kümne,ряхцӏала
855,siebzig::NUM,seičemekümne,
856,achtzig::NUM,kahesakümne,мяйцӏала
857,neunzig::NUM,ühesakümne,урчӏцӏала
858,hundert::NUM,sada,ттурш
859,hundert::NUM,sada,ттуршва
860,tausend::NUM,tuha,азарва
861,und::CNJ,i,-гу
862,und::CNJ,da,-гу
863,oder::CNJ,vai,я
864,oder::CNJ,vai,ягу
865,stehen::V,seišta,ацӏан
866,sitzen::V,ištta,щяивкӏун икӏан
867,liegen::V,venuda,утту нвхьуну икӏан
868,hängen::V,ripta,зурчӏай тӏун
869,werden::V,lindä,хьун
870,werden::V,tehtas,хьун
871,passieren::V,ozaitas,хьун
872,beginnen::V,augotadas,дайдишин
873,beginnen::V,augotadas,дайдирхьуну дикӏан
874,enden::V,loptas,къуртал дан
875,wechseln::V,vajehtadas,даххана хьун
876,wechseln::V,vajehtadas,даххана дуллан
877,aufgehen[Sonne]::V,nousta,буклай бур
878,untergehen[Sonne]::V,lasktas,лаглай бур
879,scheinen[Sonne]::V,paštta,битан
880,scheinen[Sonne]::V,paštta,чани буллан
881,donnern::V,juraita,тӏий бур
882,wehen::V,dölta,бишлай бур
883,wehen::V,puhuda,бишлай бур
884,strömen::V,valadas,экьинан
885,fließen::V,valuda,экьинан
886,sich drehen::V,punotas,гьанан
887,schwanken::V,čibuda,хъюлчу тӏун
888,schwanken::V,čibuda,хӏуркку тӏун
889,schwingen::V,čibuda,хъюлчай тӏун
890,schwingen::V,čibuda,хъюлчу тӏун
891,fallen::V,langeta,багьлан
892,brennen::V,pallada,ччучлан
893,rauchen::V,savustada,пуркӏу тӏун
894,regnen::V,vihmda,лачӏун
895,regnen::V,vihmda,лачIлай дур
896,gefrieren::V,jäduda,микӏ лачӏун
897,gefrieren::V,kül'mdä,микӏ лачӏун
898,tauen::V,sulada,баслан
899,schmelzen::V,sulada,баслан
900,trocknen::V,kuida,кьакьан
901,trocknen::V,kuivehtuda,кьакьан
902,sieden::V,kehuda,щаран
903,faulen::V,hapata,аьллан
904,faulen::V,traudäs,аьллан
905,verfaulen::V,hapata,аьллан
906,verfaulen::V,hapata,аьян
907,reißen::V,rebita,ххя дукан
908,versinken::V,upota,оькьлан
909,versinken::V,upota,оькьан
910,vergehen::V,mända,лялиян
911,erscheinen::V,ozutadas,буккан
912,erscheinen::V,ozutadas,загьир хьун
913,verschwinden::V,hajeta,бат хьун
914,verschwinden::V,hajeta,акъа хьун
915,sinken::V,väheta,чахь учин
916,sinken::V,lasktas,чахь учин
917,abnehmen::V,peneta,чан хьун
918,abnehmen::V,peneta,ссуссукьу хьун
919,zunehmen::V,ližaduda,гьарза хьун
920,steigen::V,nousta,гьаз хьун
921,wachsen::V,kazda,ххяххан
922,glänzen::V,loštta,цӏай буккан
923,funkeln::V,hoštta,цӏай-цӏай тӏун
924,lärmen::V,robaita,чӏу буллан
925,lärmen::V,robaita,аьлагъужа буллан
926,läuten::V,judaita,занг ришлан
927,läuten::V,judaita,занг дуллан
928,klingeln::V,kelotada,занг ришлан
929,klingeln::V,kelotada,занг дуллан
930,klirren::V,biraita,
931,brausen::V,bruncta,никъащилан
932,rauschen::V,šobaita,щурщур тӏун
933,klingen::V,heläita,чӏу буклан
934,bellen::V,nutta,хӏап тӏун
935,heulen::V,ulaita,
936,blasen::V,puhuda,уф тӏун
937,pfeifen::V,pistta,щютӏа тӏун
938,pfeifen::V,vihelta,щютӏа тӏун
939,schreien::V,kirkta,чӏу бан
940,schreien::V,kidastada,чӏу бан
941,stöhnen::V,ohkta,угь-къак тӏун
942,stöhnen::V,voivotada,угь-къак тӏун
943,zittern::V,säraita,зурзу чин
944,zittern::V,säraita,зурзу тӏун
945,leben::V,eläda,ялапар хъанан
946,geboren werden::V,sünduda,ан
947,atmen::V,henktä,ссихӏ ласлан
948,atmen::V,henktä,ссихӏ бигьлан
949,trinken::V,joda,хӏачӏан
950,trinken::V,joda,хӏачӏлан
951,essen::V,söda,канан
952,schlucken::V,lainata,кьюлтӏа тӏун
953,müde werden::V,väzuda,аьхчӏин
954,müde werden::V,šuštuda,аьхчӏин
955,einschlafen::V,uinota,шанан икӏан
956,schlafen::V,magata,шанан
957,schlafen::V,nukkuda,шанан
958,aufwachen::V,heraštuda,чантӏ учин
959,aufstehen::V,nousta,бизан
960,sich erholen::V,lebaitas,бигьалаган
961,krank werden::V,läžegata,къашай хьун
962,krank sein::V,läžuda,къашай хъанан
963,krank sein::V,läžuda,къашавай икӏан
964,schmerzen::V,kibištada,цӏун
965,husten::V,rügda,хъугьу чин
966,husten::V,rügda,хъугьу тӏун
967,genesen::V,tervehtuda,хъин хьун
968,genesen::V,tervehtuda,сагъ лаган
969,sterben::V,kolda,ивчӏан
970,umkommen::V,kolda,лиллан
971,umkommen::V,kolda,литӏлан
972,umkommen::V,kolda,ажал биян
973,umkommen::V,kolda,личӏи хьун
974,umkommen::V,kolda,иакьлу хьун
975,umkommen::V,kolda,ахир жан хъанан
976,umkommen::V,kolda,рухӏирачӏа икӏан
977,sich bewegen::V,likkuda,сукку хьун
978,sich rühren::V,likahtada,сукку хьун
979,sich rühren::V,kubahtada,сукку хьун
980,sich erheben::V,nousta,бизан
981,sich setzen::V,išttas,щяикӏан
982,sich setzen::V,išttas,щябикӏан
983,hinfallen::V,langeta,багьан
984,laufen::V,kävuda,занан
985,schreiten::V,astta,ша ласлан
986,schreiten::V,haškta,ша ласлан
987,spazierengehen::V,kävelta,сайр буллан
988,eilen::V,kiruhtada,анавар буккан
989,sich beeilen::V,kiruhtada,анавар буккан
990,sausen::V,fun'urta,никъа щилан
991,sausen::V,fun'urta,никъа щун
992,rennen::V,joksta,лечлан
993,springen::V,hüptä,тӏанкӏ дан
994,klettern::V,libuda,лахълан
995,schaukeln::V,čibuda,гьайжак бигьлан
996,kriechen::V,ličtas,ххярк тӏун
997,schwimmen::V,ujuda,гьузун
998,tauchen::V,čukautas,лултту уккан
999,rudern::V,souta,бяхлан
1000,rudern::V,souta,батӏлан
1001,rudern::V,souta,ххялаххи дуклан
1002,fahren::V,ajada,гьан
1003,fahren::V,ajelda,гьан
1004,fliegen::V,leta,лехлан
1005,gehen::V,mända,нан
1006,gehen::V,kävuda,нан
1007,weggehen::V,päzda,ялагьан
1008,weggehen::V,lähtta,ялагьан
1009,abfahren::V,tönduda,гьан
1010,anhalten::V,seižutadas,бацӏан
1011,hineingehen::V,mända südäimehe,буххан
1012,eintreten::V,tulda,буххан
1013,kommen::V,tulda,учӏан
1014,ankommen::V,tulda,биян
1015,ankommen::V,tulda,бучӏан
1016,zurückkommen::V,pörtas,зана хъун
1017,zurückkommen::V,pörtas,зана бикӏан
1018,bleiben::V,jäda,личӏан
1019,warten::V,varastada,ялугьлан
1020,erwarten::V,varastada,ялугьлан
1021,suchen::V,ectä,луглан
1022,finden::V,löuta,лякъин
1023,versuchen::V,ladida,ххал буллан
1024,versuchen::V,rohkaita,ххал буллан
1025,vorbereiten::V,vaumita,хӏадур бан
1026,lieben::V,armastada,эшкьи хьуиу бикӏан
1027,mögen::V,navedida,ххиран бикӏан
1028,lachen::V,nagrda,хъян
1029,rühren::V,likutada,
1030,weinen::V,itkta,аьтӏун
1031,schimpfen::V,laidas,дяъван
1032,schimpfen::V,laidas,ссугайи агьан
1033,schimpfen::V,pačatada,дяъван
1034,schimpfen::V,pačatada,ссугайи агьан
1035,sich ärgern::V,rändüda,ссибизлан
1036,sich fürchten::V,varaita,ингъауслан
1037,fürchten::V,varaita,хӏучӏ тӏун
1038,fliehen::V,pageta,ака бан
1039,flüchten::V,pageta,лихъан
1040,flüchten::V,joksta,лихъан
1041,sehen::V,nähta,чӏалан
1042,anschauen::V,kacta,урган
1043,ansehen::V,kacta,буруглан
1044,hören::V,kulda,баллан
1045,zuhören::V,kundeltas,вичӏи дихьлан
1046,probieren::V,mujada,тӏин ххал буллан
1047,riechen::V,rižada,ссунтӏа тӏун
1048,fühlen::V,mujada,дакӏнил буслан
1049,scheinen::V,näguda,ххан
1050,scheinen::V,näguda,бизан
1051,scheinen::V,näguda,ххан бикӏлай бикӏан
1052,zu sehen sein::V,näguda,
1053,vernehmen::V,kulištada,баян
1054,frieren::V,kül'mdä,лигьулул хъанан
1055,tun::V,tehta,бан
1056,können::V,voida,хьун
1057,können::V,mahtta,хьун
1058,wollen::V,himoita,
1059,wollen::V,tahtoida,
1060,anfangen::V,zavottä,дайдишин
1061,anfangen::V,augotada,дайдишин
1062,beenden::V,loptä,къуртал бан
1063,aufhören::V,loptas,кьабагьан
1064,gelingen::V,lähtta,бюхъан
1065,gelingen::V,tehtas,бюхъан
1066,geraten::V,tulda,
1067,öffnen::V,avaita,тӏитӏин
1068,schließen::V,saubata,лакьин
1069,stellen::V,panda,дацӏан дан
1070,stellen::V,panda,бишин
1071,stellen::V,seižutada,дацӏан дан
1072,stellen::V,seižutada,бишин
1073,setzen::V,ištutada,щяитан
1074,legen::V,panda,бишин
1075,berühren::V,koskta,ка щун
1076,berühren::V,käziduda,ка щун
1077,verbinden::V,ühtenzoitta,бахӏин
1078,verbinden::V,ühtenzoitta,дахӏин
1079,bedecken::V,katta,ялтту бущин
1080,bedecken::V,katta,ялтту бакьин
1081,bedecken::V,peitta,ялтту бущин
1082,bedecken::V,peitta,ялтту бакьин
1083,aufhängen::V,riputada,лахъан
1084,anzünden::V,sütutada,лахъан
1085,aufheben::V,leta,гьаз бан
1086,zurücklassen::V,jätta,кьаитан
1087,zurücklassen::V,jätta,битан
1088,verlieren::V,kadotada,дакъа дан
1089,fallen lassen::V,kirbotada,рутан
1090,machen::V,säta,дан
1091,machen::V,tehta,дан
1092,herstellen::V,tehta,яраг ишла бувиу бан
1093,bauen::V,leta,дан
1094,bauen::V,sauda,дан
1095,reparieren::V,koheta,дакьин дан
1096,verbessern::V,paremboita,ххуй дан
1097,ändern::V,vajehtada,баххана бан
1098,graben::V,kaida,дуклан
1099,graben::V,čongoida,дуклан
1100,beugen::V,koverta,лахӏан бан
1101,beugen::V,koverta,кьус бикӏан
1102,biegen::V,painda,баччин
1103,biegen::V,painda,лахӏан бан
1104,drehen::V,punotada,гьанан
1105,wenden::V,käta,кӏура баен бан
1106,wenden::V,kärauta,кӏура баен бан
1107,umdrehen::V,käta,кӏура баен бан
1108,heben::V,leta,гьаз бан
1109,hochheben::V,libutada,гьаз бан
1110,ergreifen::V,tabata,хъап дан
1111,ergreifen::V,tabata,хъап увиу угьан
1112,halten::V,pidada,бугьлан
1113,drücken::V,painda,кьюч бигьлан
1114,schieben::V,žigutada,щун
1115,kratzen::V,künstä,
1116,lecken::V,nolda,ланцӏа тӏун
1117,beißen::V,purda,хъапа тӏун
1118,beißen::V,purda,кьацӏа тӏун
1119,beißen::V,hambastada,хъапа тӏун
1120,beißen::V,hambastada,кьацӏа тӏун
1121,abreißen::V,ratketa,буцан
1122,abschneiden::V,čapata,бухъан
1123,abschneiden::V,čapata,кьукьин
1124,abschneiden::V,leikata,бухъан
1125,abschneiden::V,leikata,кьукьин
1126,binden::V,sidoda,бахӏин
1127,binden::V,sidoda,дахӏин
1128,stecken::V,čokaita,
1129,brechen::V,katkaita,гъагъан
1130,klopfen::V,kolkotada,кьутӏа тӏун
1131,hauen::V,löda,рищун
1132,kleben::V,klejata,лачӏун буллан
1133,reiben::V,hosta,ссуку буллан
1134,reiben::V,törkita,ссуку буллан
1135,reiben::V,jorotada,ссуку буллан
1136,streichen::V,voita,дугъан
1137,streichen::V,voita,аьгъу дан
1138,schleifen::V,hijoida,
1139,schleifen::V,teravzoitta,
1140,schneiden::V,leikata,духълан
1141,schneiden::V,leikata,кьукьлан
1142,rütteln::V,heilutada,
1143,schütteln::V,pudištada,хъюлчу буллан
1144,schwenken::V,maihutada,палцӏ дуллан
1145,schütten::V,valada,рутӏин
1146,füllen::V,täutta,буцӏин бан
1147,einwickeln::V,kärdä,кай-кай бан
1148,tragen::V,kantta,ларсун занан
1149,tragen::V,kantta,ларсун ачин
1150,tragen::V,kandišta,ларсун занан
1151,tragen::V,kandišta,ларсун ачин
1152,schleppen::V,vedätada,ххилан
1153,ziehen::V,vedada,
1154,aufbewahren::V,kaita,ядан
1155,aufbewahren::V,kaita,ядуллан
1156,werfen::V,čuta,личин
1157,werfen::V,tactä,личин
1158,fangen::V,püta,бугьан
1159,fangen::V,püta,бугьлан
1160,packen::V,tabata,
1161,verstecken::V,peitta,ладитан
1162,verstecken::V,peitta,кьюлтӏ дан
1163,verstecken::V,peitta,дахьлаган дан
1164,teilen::V,jagada,бачӏин
1165,teilen::V,jagada,бутӏа бан
1166,schicken::V,oigeta,тӏайла буккан
1167,bringen::V,veda,диян дан
1168,hinzufügen::V,ližata,ххи бан
1169,bekommen::V,sada,ласун
1170,erhalten::V,sada,ласун
1171,nehmen::V,otta,ласун
1172,wählen::V,valita,бувчӏин
1173,auswählen::V,valita,бувчӏин
1174,auswählen::V,valita,язи бугьан
1175,bewahren::V,kaita,ядан
1176,behindern::V,telustada,дайщишруду дуллан
1177,verderben::V,travida,зия дан
1178,beschädigen::V,satatada,зарал буллан
1179,zerbrechen::V,mureta,гьагъан
1180,zerbrechen::V,mureta,гьагъан бан
1181,zerreißen::V,rebitada,ххяхха дуккан
1182,zerstören::V,mureta,лекьан дан
1183,verbrennen::V,poltta,ччуччин
1184,geben::V,antta,дулун
1185,reichen::V,antta,дулун
1186,schenken::V,lahjoita,пишкаш дан
1187,schenken::V,lahjoita,багъишла дан
1188,schenken::V,lahjoita,ихӏсандалун дуллун
1189,versprechen::V,toivotada,банна чин
1190,wünschen::V,toivotada,
1191,loben::V,kitta,цӏа дан
1192,küssen::V,tervehtada,ппай тӏун
1193,wiegen::V,likutada,гьуркку тӏун
1194,wiegen::V,likutada,гьуркку буллан
1195,wiegen::V,likutada,гьуркку бан
1196,zudecken::V,katta,
1197,wecken::V,noustatada,чантӏ учин ан
1198,zeigen::V,ozutada,ккаккан бан
1199,führen::V,astutada,буцин
1200,lehren::V,opeta,лахьхьин бан
1201,lehren::V,opeta,лахьхьин буллан
1202,unterrichten::V,opeta,дарс дишаван
1203,aufziehen::V,kazvatada,хъуна ан
1204,aufziehen::V,kazvatada,тарбия ан
1205,leiten::V,ohjata,каялувшиву дан
1206,antreiben::V,rigehtoitta,
1207,lassen::V,käskta,
1208,einladen::V,kucta,хъамалу оьвчин
1209,vereinigen::V,ühtenzoitta,ца бан
1210,besuchen::V,rižada,ялун уххан
1211,treffen::V,vastata,хьуна бакьин
1212,sich versammeln::V,kägeta,батӏин
1213,sich versammeln::V,sätas,батӏин
1214,spielen::V,väta,тӏуркӏу тӏун
1215,singen::V,pajatada,балай тӏун
1216,tanzen::V,kargaita,къавтӏун
1217,sich trennen::V,erigata,ппив хьун
1218,verlassen::V,jätta,увккун гьан
1219,retten::V,päzutada,ххассал бан
1220,bewachen::V,varjoita,къарал бан
1221,schützen::V,kaita,ябан
1222,verteidigen::V,kaita,буруччин
1223,sich schlagen::V,torata,биян
1224,schießen::V,ampta,битлан
1225,siegen::V,vägestada,ххув хьун
1226,siegen::V,vägestada,ххувшаву ласун
1227,ärgern::V,verdutada,ссибизан уллан
1228,ärgern::V,rändütada,ссибизан уллан
1229,schlagen::V,löda,рищун
1230,schlagen::V,iškta,рищун
1231,treten::V,peksta,
1232,treten::V,topsta,
1233,stechen::V,pystiä,кьутӏин
1234,stoßen::V,iškta,щун
1235,stoßen::V,pudištada,щун
1236,stehlen::V,vargastada,дацин
1237,stören::V,keskustada,кьючин
1238,belästigen::V,tartuteldas,бизар уллан
1239,verbergen::V,katelda,лабитан
1240,verbergen::V,katelda,кӏучӏ бан
1241,täuschen::V,manitada,хъяврин ан
1242,betrügen::V,manitada,аьикьин ан
1243,töten::V,rikta,ивчӏан
1244,töten::V,surmita,ивчӏан
1245,wohnen::V,eläda,оьрму бутлан
1246,arbeiten::V,rata,зун
1247,sammeln::V,kogota,ттихӏин
1248,sammeln::V,kogota,вив дишин
1249,pflücken::V,poimda,риттун
1250,jagen::V,mecata,авли занан
1251,fischen::V,kalatada,чавахъру бугьлан
1252,fassen::V,tabata,бугьан
1253,hüten::V,paimeta,урттуйн бакьлан
1254,treiben::V,ajada,дачин дуллан
1255,treiben::V,ajada,лихъан буллан
1256,anbinden::V,küttestada,бахӏин
1257,anbinden::V,sidoda,бахӏин
1258,füttern::V,sötta,канаки буллан
1259,melken::V,lüpsta,ттизин
1260,hacken::V,sauda,мюрш буллан
1261,hacken::V,sauda,мюрш бан
1262,gießen::V,valada,щин дишин
1263,reifen::V,küpseta,диян
1264,zubereiten::V,vaumištada,хӏадур дан
1265,zubereiten::V,vaumištada,хӏадур бан
1266,kochen::V,keitta,шашан
1267,kochen::V,keitta,шашан дуллан
1268,backen::V,paštta,бишлан
1269,backen::V,paštta,шахьлан
1270,braten::V,žarda,цӏарайх дуллан
1271,umrühren::V,segoitada,хӏала бан
1272,stricken::V,kudoda,щащлан
1273,stricken::V,kudoda,щащан
1274,nähen::V,ombelta,дуруххан
1275,färben::V,mujutada,ранг щун
1276,reinigen::V,puhtastada,марцӏ бан
1277,waschen::V,pesta,шюшин
1278,abwischen::V,pühktä,лишин
1279,spülen::V,huhtoida,вилаган
1280,fegen::V,pühkta,башин
1281,kehren::V,uhoita,бахьлан
1282,baden::V,kül'ptäs,щинавун учӏлан
1283,sich waschen::V,pestas,диссун
1284,sich waschen::V,pestas,лажин диссун
1285,sich waschen::V,pestas,лажин дислан
1286,sich waschen::V,pestas,биссун
1287,sich waschen::V,pestas,чурх бислан
1288,ausziehen::V,riičta,ликкан
1289,ausziehen::V,rušta,ликкан
1290,anziehen::V,panda päle,лаххан
1291,anziehen::V,panda kädehe,лаххан
1292,anziehen::V,panda jaugha,лаххан
1293,sich anziehen::V,sobdas,янна лаххан
1294,kämmen::V,harjata,ттарал дуккан
1295,schmücken::V,čomitada,чӏюлу бан
1296,sagen::V,sanuda,учин
1297,sprechen::V,pagišta,гъалгъа тӏун
1298,reden::V,pagišta,гъалгъа тӏун
1299,sich unterhalten::V,lodaita,гъалгъа тӏун
1300,fragen::V,küzuda,цӏуххин
1301,bitten::V,pakita,тавакъю буллан
1302,erzählen::V,sanuda,хавар бусан
1303,erzählen::V,starinoita,хавар бусан
1304,mitteilen::V,tedotada,баян бан
1305,mitteilen::V,tedotada,хавар бан
1306,nennen::V,nimitada,цӏа дизан
1307,rufen::V,kucta,оьвтӏун
1308,prahlen::V,kittäs,цӏа дуллан
1309,übersetzen::V,käta,таржума бан
1310,denken::V,meletada,пикри буллан
1311,glauben::V,uskta,вих хьун
1312,bemerken::V,homaita,хӏисав хъун
1313,erkennen::V,tundištada,увчӏин
1314,begreifen::V,tabata,бувчӏин
1315,verstehen::V,el'geta,
1316,verstehen::V,toimetada,
1317,lernen::V,opetas,лахьлан
1318,lernen::V,opetas,лахьхьин
1319,wissen::V,teta,кӏулну бикӏан
1320,wissen::V,teta,хавар бикӏан
1321,sich erinnern an::V,johtutada,дакӏнин бутан
1322,vergessen::V,unohtada,хъама битан
1323,messen::V,märita,дуцин дуллан
1324,messen::V,märita,дуцин дан
1325,zählen::V,lugeda,дуккин
1326,rechnen::V,lugeda,хӏисав дан
1327,lesen::V,lugeda,ккалан
1328,malen::V,pirta,сурат дуллан
1329,zeichnen::V,pirta,сурат дуллан
1330,schreiben::V,kirjutada,чичин
1331,schreiben::V,kirjutada,чичлан
1332,besitzen::V,omištada,дуну икӏан
1333,besitzen::V,omištada,дуну дикӏан
1334,besitzen::V,omištada,заллуну икӏан
1335,kaufen::V,ostta,машан ласун
1336,verkaufen::V,möda,баххан
1337,bezahlen::V,maksta,арцу дулун
1338,bezahlen::V,maksta,багьа булун
1339,zahlen::V,maksta,арцу дулун
1340,zahlen::V,maksta,багьа булун
1341,beherrschen::V,valdoita,дуну икӏан
1342,beherrschen::V,valdoita,заллуну икӏан
1343,ertragen::V,tirpta,бухӏан
