,Concept_ID,hi,cv
1344,klirren::V,झनझनाना,калтлат
1345,klirren::V,झनझनाना,шӑнкӑлтат
1346,brausen::V,साँय-साँय करना,ахӑр
1347,rauschen::V,सरसराना,вашӑлтат
1348,rauschen::V,सरसराना,чашӑлтат
1349,klingen::V,बजना,янӑра
1350,bellen::V,भौंकना,вӗр
1351,heulen::V,गुर्राना,ула
1352,blasen::V,फूँकना,вӗр
1353,pfeifen::V,सीटी देना,шӑхӑр
1354,schreien::V,चिल्लाना,кӑшкӑр
1355,stöhnen::V,कराहना,йынӑш
1356,stöhnen::V,आहें भरना,йынӑш
1357,zittern::V,काँपना,чӗтре
1358,leben::V,जीना,пурӑн
1359,geboren werden::V,पैदा होना,ҫурал
1360,atmen::V,साँस लेना,сывла
1361,trinken::V,पीना,ӗҫ
1362,essen::V,खाना,ҫи
1363,schlucken::V,निगलना,ҫӑт
1364,müde werden::V,थकना,ӗшен
1365,müde werden::V,उकताना,ӗшен
1366,einschlafen::V,सो जाना,ыйха пут
1367,einschlafen::V,सो जाना,ҫывӑрса кай
1368,schlafen::V,सोना,ҫывӑр
1369,aufwachen::V,जागना,вӑран
1370,aufstehen::V,उठना,тӑр
1371,sich erholen::V,सुस्ताना,кан
1372,sich erholen::V,आराम करना,кан
1373,krank werden::V,बीमार पड़ना,чирле
1374,krank sein::V,बीमार होना,чирле
1375,schmerzen::V,दुखना,сур
1376,schmerzen::V,दुखना,ырат
1377,schmerzen::V,दर्द करना,сур
1378,schmerzen::V,दर्द करना,ырат
1379,husten::V,खाँसना,ӳсӗр
1380,genesen::V,ठीक हो जाना,сывал
1381,genesen::V,ठीक हो जाना,тӳрлен
1382,genesen::V,स्वस्थ हो जाना,сывал
1383,genesen::V,स्वस्थ हो जाना,тӳрлен
1384,sterben::V,मरना,вил
1385,umkommen::V,मरना,вил
1386,sich bewegen::V,चलना,куҫ
1387,sich bewegen::V,हिलना,куҫ
1388,sich rühren::V,हिलना,хускал
1389,sich erheben::V,उठना,тӑр
1390,sich setzen::V,बैठना,лар
1391,hinfallen::V,गिरना,ӳк
1392,laufen::V,चलना,ут
1393,schreiten::V,क़दम जाना,ут
1394,spazierengehen::V,सैर करना,уҫӑлса ҫӳре
1395,spazierengehen::V,सैर करना,уткаласа ҫӳре
1396,eilen::V,तेज़ी से जाना,васка
1397,eilen::V,तेज़ी से जाना,хыпалан
1398,eilen::V,शीघ्रता से चलना,васка
1399,eilen::V,शीघ्रता से चलना,хыпалан
1400,sich beeilen::V,जल्दी करना,васка
1401,sich beeilen::V,जल्दी करना,хыпалан
1402,sich beeilen::V,शीघ्रता करना,васка
1403,sich beeilen::V,शीघ्रता करना,хыпалан
1404,sausen::V,बड़ी तेज़ी से चलना,ыткӑн
1405,sausen::V,बड़ी तेज़ी से चलना,вӗҫтер
1406,rennen::V,भागना,чуп
1407,rennen::V,दौड़ना,чуп
1408,springen::V,उछलना,сик
1409,klettern::V,चढ़ना,улӑх
1410,schaukeln::V,झूलना,йӳрӗн
1411,kriechen::V,रेंगना,шу
1412,kriechen::V,रेंगना,упален
1413,schwimmen::V,तैरना,иш
1414,tauchen::V,डूबना,чӑм
1415,rudern::V,खेना,авӑс
1416,rudern::V,चप्पू चलाना,авӑс
1417,fahren::V,चलना,пыр
1418,fahren::V,यात्रा करना,пыр
1419,fliegen::V,उड़ना,вӗҫ
1420,gehen::V,जाना,кай
1421,weggehen::V,चला जाना,кай
1422,weggehen::V,बाहर जाना,кай
1423,abfahren::V,छूटना,тапран
1424,abfahren::V,रवाना होना,тапран
1425,anhalten::V,रुकना,чарӑн
1426,anhalten::V,खड़ा होना,чарӑн
1427,hineingehen::V,घुसना,кӗр
1428,hineingehen::V,अंदर जाना,кӗр
1429,eintreten::V,प्रवेश करना,кӗр
1430,kommen::V,आना,кил
1431,ankommen::V,पहुँचना,ҫит
1432,zurückkommen::V,लौटना,таврӑн
1433,zurückkommen::V,लौटना,каялла кил
1434,zurückkommen::V,वापस आना,таврӑн
1435,zurückkommen::V,वापस आना,каялла кил
1436,bleiben::V,रहना,юл
1437,bleiben::V,रुकना,юл
1438,warten::V,इंतज़ार करना,кӗт
1439,erwarten::V,प्रतीक्षा करना,кӗт
1440,suchen::V,ढूँढ़ना,шыра
1441,finden::V,पाना,туп
1442,finden::V,ढूँढ़ निकालना,туп
1443,versuchen::V,कोशिश करना,пикен
1444,vorbereiten::V,तैयार करना,хатӗрле
1445,lieben::V,प्यार करना,юрат
1446,mögen::V,पसंद होना,кӑмӑлла
1447,mögen::V,पसंद होना,килӗштер
1448,lachen::V,हँसना,кул
1449,lachen::V,हँसना,ахӑлтат
1450,rühren::V,छूना,ҫулӑх
1451,weinen::V,रोना,йӗр
1452,weinen::V,रोना,макӑр
1453,schimpfen::V,गाली देना,вӑрҫ
1454,schimpfen::V,गाली देना,ятлаҫ
1455,sich ärgern::V,चिढ़ना,ҫиллен
1456,sich ärgern::V,नाराज़ होना,ҫиллен
1457,sich fürchten::V,डरना,шиклен
1458,sich fürchten::V,भय खाना,шиклен
1459,fürchten::V,डरना से,хӑра
1460,fürchten::V,भय खाना से,хӑра
1461,fliehen::V,भागना,тар
1462,flüchten::V,निकल भागना,чупса тар
1463,sehen::V,देखना,кур
1464,anschauen::V,देखना,пӑхса ил
1465,ansehen::V,दृष्टि डालना पर,пӑх
1466,hören::V,सुनना,илт
1467,zuhören::V,सुनना,итле
1468,zuhören::V,सुनना,тӑнла
1469,probieren::V,चखना,астив
1470,riechen::V,सूँघना,шӑршла
1471,fühlen::V,महसूस करना,туй
1472,fühlen::V,महसूस करना,сис
1473,scheinen::V,लगना,туйӑн
1474,zu sehen sein::V,दिखाई देना,курӑн
1475,vernehmen::V,सुनना,пӑл
1476,frieren::V,ठंड लगना,йӳтен
1477,frieren::V,सर्दी लगना,йӳтен
1478,tun::V,करना,ту
1479,können::V,सकना,пултар
1480,können::V,जानना,пултар
1481,wollen::V,चाहना,те
1482,anfangen::V,शुरू करना,пуҫла
1483,beenden::V,ख़त्म करना,пӗтер
1484,beenden::V,समाप्त करना,пӗтер
1485,aufhören::V,बंद जाना,пӑрах
1486,aufhören::V,समाप्त जाना,пӑрах
1487,gelingen::V,बनना,ӑн
1488,gelingen::V,अच्छा होना,ӑн
1489,geraten::V,बन पड़ना,пул
1490,öffnen::V,खोलना,уҫ
1491,schließen::V,बंद करना,хуп
1492,stellen::V,रखना,ларт
1493,stellen::V,रखना,тӑрат
1494,setzen::V,रखना,ларт
1495,setzen::V,बिठाना,ларт
1496,legen::V,रखना,хур
1497,legen::V,लिटाना,хур
1498,berühren::V,छूना,перӗн
1499,berühren::V,स्पर्श करना,перӗн
1500,verbinden::V,बाँधना,сып
1501,bedecken::V,ढकना,вит
1502,aufhängen::V,लटकाना,ҫак
1503,anzünden::V,जलाना,ҫут
1504,aufheben::V,उठाना,ҫӗкле
1505,zurücklassen::V,पीछे छोड़ना,манса хӑвар
1506,verlieren::V,खोना,ҫӗтер
1507,verlieren::V,गँवाना,ҫӗтер
1508,fallen lassen::V,गिराना,ӳкер
1509,machen::V,करना,ту
1510,machen::V,बनाना,ту
1511,herstellen::V,बनाना,ӑстала
1512,herstellen::V,तैयार करना,ӑстала
1513,bauen::V,बनाना,ту
1514,bauen::V,निर्माण करना,ту
1515,reparieren::V,मरम्मत करना,юса
1516,verbessern::V,सुधारना,лайӑхлат
1517,ändern::V,बदलना,улӑштар
1518,ändern::V,परीवर्तन करना,улӑштар
1519,graben::V,खोदना,чав
1520,graben::V,खोदना,чакала
1521,beugen::V,झुकाना,кукӑрт
1522,biegen::V,झुकाना,ав
1523,biegen::V,झुकाना,кукӑрт
1524,drehen::V,फेरना,ҫавӑр
1525,drehen::V,घुमाना,ҫавӑр
1526,wenden::V,पलटना,ӳпӗнтер
1527,wenden::V,मोड़ना,ӳпӗнтер
1528,umdrehen::V,घुमाना,ҫавӑр
1529,heben::V,उठाना,хӑпарт
1530,heben::V,ऊँचा करना,хӑпарт
1531,hochheben::V,उठाना,йӑт
1532,hochheben::V,ऊपर को उठाना,йӑт
1533,ergreifen::V,पकड़ना,тыт
1534,ergreifen::V,हाथ में लेना,тыт
1535,halten::V,धरना,тыт
1536,halten::V,पकड़ना,тыт
1537,drücken::V,दबाना,пус
1538,schieben::V,सरकाना,тӗк
1539,schieben::V,सरकाना,тӗрт
1540,schieben::V,खिसकाना,тӗк
1541,schieben::V,खिसकाना,тӗрт
1542,kratzen::V,खुरचना,хыр
1543,kratzen::V,खुजलाना,хыр
1544,lecken::V,चाटना,ҫула
1545,beißen::V,काटना,ҫырт
1546,beißen::V,काटना,хып
1547,abreißen::V,तोड़ना,тат
1548,abschneiden::V,काट करना,кас
1549,binden::V,बाँधना,ҫых
1550,stecken::V,खोंसना,чик
1551,brechen::V,तोड़ना,хуҫ
1552,klopfen::V,खटखटाना,такка
1553,hauen::V,ठोकना,шакка
1554,kleben::V,चिपकाना,ҫыпӑҫтар
1555,reiben::V,घिसना,сӑтӑр
1556,reiben::V,रगड़ना,сӑтӑр
1557,streichen::V,लगाना,сӗр
1558,schleifen::V,तेज़ करना,хӑйра
1559,schneiden::V,कतरना,кас
1560,rütteln::V,झकझोरना,лӑка
1561,rütteln::V,झकझोरना,силлентер
1562,schütteln::V,हिलाना,лӑка
1563,schütteln::V,हिलाना,силлентер
1564,schwenken::V,घुमाना,сулла
1565,schütten::V,उँडेलना,тултар
1566,füllen::V,भरना,тултар
1567,füllen::V,ठूसना,тултар
1568,einwickeln::V,लपेटना,чӗрке
1569,tragen::V,ढोना,ҫӗкле
1570,schleppen::V,घसीटना,сӗтӗр
1571,ziehen::V,खींचना,тӑс
1572,aufbewahren::V,रखना,усра
1573,werfen::V,फेंकना,пӑрах
1574,fangen::V,पकड़ना,тыт
1575,packen::V,पकड़ना,тыт
1576,verstecken::V,छिपाना,пытарса хур
1577,teilen::V,बाँटना,уйӑр
1578,teilen::V,बाँटना,пайла
1579,schicken::V,भेजना,яр
1580,bringen::V,लाना,кӳр
1581,hinzufügen::V,जोड़ना,хуш
1582,bekommen::V,पाना,ил
1583,bekommen::V,पाना,туян
1584,erhalten::V,पाना,ил
1585,erhalten::V,पाना,туян
1586,erhalten::V,मिलना,ил
1587,erhalten::V,मिलना,туян
1588,nehmen::V,लेना,ил
1589,wählen::V,चुनना,суйла
1590,auswählen::V,चुनना,суйла
1591,bewahren::V,बनाए रखना,упра
1592,behindern::V,रोकना,кансӗрле
1593,behindern::V,रोकना,чӑрмантар
1594,verderben::V,ख़राब करना,пӑс
1595,beschädigen::V,नुक़सान पहुँचाना,пӑс
1596,zerbrechen::V,तोड़ना,ват
1597,zerbrechen::V,तोड़ना,ҫӗмӗр
1598,zerreißen::V,तोड़ना,ҫур
1599,zerstören::V,नष्ट करना,иш
1600,zerstören::V,बरबाद करना,иш
1601,verbrennen::V,जलाना,ҫунтар
1602,geben::V,देना,пар
1603,reichen::V,थमाना,пар
1604,schenken::V,भेंट देना,парнеле
1605,versprechen::V,वादा करना,тума пул
1606,versprechen::V,वादा करना,сӑмах пар
1607,wünschen::V,कामना करना,сун
1608,loben::V,तारीफ़ करना,ырла
1609,küssen::V,चूमना,чуп ту
1610,wiegen::V,झुलाना,сиктер
1611,wiegen::V,झुलाना,силле
1612,zudecken::V,ढकना,вит
1613,wecken::V,जगाना,вӑрат
1614,zeigen::V,दिखाना,кӑтарт
1615,führen::V,रास्ता दिखाना,илсе пыр
1616,führen::V,रास्ता दिखाना,ҫавӑтса пыр
1617,lehren::V,पढ़ाना,вёрент
1618,unterrichten::V,सिखाना,вёрент
1619,aufziehen::V,पालना,вӗрент
1620,leiten::V,संचालन करना,тытса пыр
1621,antreiben::V,हड़बड़ाना,васкат
1622,lassen::V,-आना,пусахла
1623,lassen::V,-आना,хуш
1624,lassen::V,कराना,пусахла
1625,lassen::V,कराना,хуш
1626,einladen::V,बुलाना,чӗн
1627,vereinigen::V,मिलाना,пӗрлештер
1628,vereinigen::V,संयुक्त करना,пӗрлештер
1629,besuchen::V,मिलना से,ҫит
1630,besuchen::V,मिलना से,кӗрсе кур
1631,besuchen::V,मिलने जाना से,ҫит
1632,besuchen::V,मिलने जाना से,кӗрсе кур
1633,treffen::V,मिलना,тӗл пул
1634,sich versammeln::V,इकट्ठा होना,пуҫтарӑн
1635,spielen::V,खेलना,выля
1636,singen::V,गाना,юрла
1637,tanzen::V,नाचना,ташла
1638,sich trennen::V,अलग होना,уйрӑл
1639,verlassen::V,छोड़ना,хӑвар
1640,retten::V,बचाना,ҫӑл
1641,bewachen::V,आँख रखना पर,хуралла
1642,schützen::V,रक्षा करना,сыхла
1643,verteidigen::V,रक्षा करना,хӳтӗле
1644,sich schlagen::V,हाथापाई करना,ҫапӑҫ
1645,schießen::V,गोली मारना,пер
1646,siegen::V,जीतना,ҫӗн
1647,siegen::V,जीतना,ҫӗнтер
1648,siegen::V,विजय पाना,ҫӗн
1649,siegen::V,विजय पाना,ҫӗнтер
1650,ärgern::V,चिढ़ाना,тарӑхтар
1651,ärgern::V,चिढ़ाना,ҫиллентер
1652,schlagen::V,मारना,ҫап
1653,treten::V,ठोकर मारना,тап
1654,stechen::V,भेदना,чик
1655,stechen::V,भोंकना,чик
1656,stoßen::V,धक्का देना,чыш
1657,stoßen::V,झटका देना,чыш
1658,stehlen::V,चोरी करना,вӑрла
1659,stören::V,बुरा लगना,кансӗрле
1660,belästigen::V,तंग करना,аптӑрат
1661,belästigen::V,तंग करना,хупла
1662,verbergen::V,लुकाना,пытар
1663,täuschen::V,धोखा देना,суй
1664,betrügen::V,धोखा देना,ултала
1665,töten::V,मारना,вӗлер
1666,töten::V,मार डालना,вӗлер
1667,wohnen::V,रहना,чуна пар
1668,wohnen::V,रहना,парӑнса тӑр
1669,arbeiten::V,काम करना,ӗҫле
1670,sammeln::V,जमा करना,пух
1671,pflücken::V,चुनना,тат
1672,pflücken::V,तोड़ना,тат
1673,jagen::V,आखेट करना,сунара ҫӳре
1674,jagen::V,शिकार करना,сунара ҫӳре
1675,fischen::V,मछली पकड़ना,пулӑ тыт
1676,fassen::V,पकड़ना,тыт
1677,hüten::V,चराना,кӗт
1678,treiben::V,हाँकना,хӑвала
1679,anbinden::V,बाँधना,кӑкар
1680,füttern::V,खिलाना,ҫитер
1681,melken::V,दुहना,су
1682,hacken::V,काटना,вакла
1683,gießen::V,सींचना,шӑвар
1684,reifen::V,पकना,пиҫ
1685,zubereiten::V,पकाना,пӗҫер
1686,kochen::V,पकाना,пӗҫер
1687,kochen::V,राँधना,пӗҫер
1688,backen::V,पकाना,пӗҫер
1689,braten::V,तलना,ӑшала
1690,braten::V,भूनना,ӑшала
1691,umrühren::V,फेंटना,хутӑштар
1692,stricken::V,बुनना,ҫых
1693,nähen::V,सीना,ҫӗле
1694,färben::V,रँगना,пӗвет
1695,reinigen::V,साफ़ करना,тасат
1696,reinigen::V,शुद्ध करना,тасат
1697,waschen::V,धोना,ҫу
1698,abwischen::V,पोंछ्ना,шӑл
1699,spülen::V,माँजना,чӳхе
1700,spülen::V,खँगालना,чӳхе
1701,fegen::V,बुहारना,шӑл
1702,kehren::V,झाड़ना,шӑл
1703,baden::V,स्नान करना,шыва кӗр
1704,sich waschen::V,नहाना,ҫӑвӑн
1705,sich waschen::V,हाथ-मुँह धोना,ҫӑвӑн
1706,ausziehen::V,उतारना,салан
1707,anziehen::V,पहनना,тӑхӑн
1708,sich anziehen::V,कपड़े पहनना,тӑхӑн
1709,kämmen::V,कंघी करना,тура
1710,schmücken::V,सजाना,илемлет
1711,schmücken::V,सँवारना,илемлет
1712,sagen::V,कहना,те
1713,sagen::V,बताना,те
1714,sprechen::V,बोलना,кала
1715,reden::V,बोलना,сӑмахла
1716,reden::V,बोलना,калаҫ
1717,reden::V,बात करना,сӑмахла
1718,reden::V,बात करना,калаҫ
1719,sich unterhalten::V,बात करना,пупле
1720,sich unterhalten::V,बातचीत करना,пупле
1721,fragen::V,पूछ्ना,ыйт
1722,fragen::V,प्रश्न करना,ыйт
1723,bitten::V,माँगना से,ыйт
1724,erzählen::V,बताना,каласа пар
1725,mitteilen::V,ख़बर देना,пӗлтер
1726,mitteilen::V,ख़बर देना,хыпарла
1727,mitteilen::V,सूचना देना,пӗлтер
1728,mitteilen::V,सूचना देना,хыпарла
1729,nennen::V,नाम देना,те
1730,nennen::V,नाम देना,чӗн
1731,rufen::V,बुलाना,чӗн
1732,prahlen::V,शेख़ी बघारना,мухтан
1733,prahlen::V,शेख़ी बघारना,вӗҫкӗнлен
1734,übersetzen::V,अनुवाद करना,куҫар
1735,denken::V,सोचना,шухӑшла
1736,glauben::V,विश्वास करना,ӗнен
1737,bemerken::V,ध्यान देना पर,асӑрха
1738,erkennen::V,पहचानना,палла
1739,begreifen::V,समझना,ӑнлан
1740,verstehen::V,सुनना,пӗл
1741,lernen::V,पढ़ना,вӗрен
1742,wissen::V,जानना,пӗл
1743,wissen::V,जानना,ӑнкар
1744,wissen::V,मालूम होना,пӗл
1745,wissen::V,मालूम होना,ӑнкар
1746,sich erinnern an::V,याद करना,аса ил
1747,vergessen::V,भूलना,ман
1748,vergessen::V,भूलना,манса кай
1749,vergessen::V,बिसारना,ман
1750,vergessen::V,बिसारना,манса кай
1751,messen::V,नापना,виҫ
1752,zählen::V,गिनना,шутла
1753,rechnen::V,गणना करना,шутла
1754,rechnen::V,हिसाब करना,шутла
1755,lesen::V,पढ़ना,вула
1756,malen::V,कींचना,ӳкер
1757,zeichnen::V,चित्र कींचना,ӳкер
1758,schreiben::V,लिखना,ҫыр
1759,besitzen::V,मालिक होना,тыт
1760,besitzen::V,स्वामी होना,тыт
1761,kaufen::V,ख़रीदना,ил
1762,kaufen::V,ख़रीदना,туян
1763,verkaufen::V,बेचना,сут
1764,bezahlen::V,चुकाना,тӳле
1765,bezahlen::V,अदा करना,тӳле
1766,zahlen::V,अदा करना,тӳле
1767,beherrschen::V,शासन करना पर,тыт
1768,ertragen::V,सहना,тӳс
