,Concept_ID,lv,cs
813,Stab::N,зир,hůl
814,Stab::N,zizlis,hůl
815,Rohr::N,труба,trubka
816,Rohr::N,caurule,trubka
817,Haus::N,керка,dům
818,Haus::N,māja,dům
819,Heim::N,горт,domov
820,Heim::N,mājas,domov
821,Ofen::N,пач,kamna
822,Ofen::N,krāsns,kamna
823,Fußboden::N,джодж,podlaha
824,Fußboden::N,grīda,podlaha
825,Tisch::N,пызан,stůl
826,Tisch::N,galds,stůl
827,Stuhl::N,улӧс,židle
828,Stuhl::N,krēsls,židle
829,Wiege::N,зыбка,kolébka
830,Wiege::N,šūpulis,kolébka
831,Bett::N,вольпась,postel
832,Bett::N,gulta,postel
833,Regal::N,джадж,regál
834,Regal::N,джадж,police
835,Regal::N,plaukts,regál
836,Regal::N,plaukts,police
837,Kiste::N,куд,bedna
838,Kiste::N,ящик,bedna
839,Kiste::N,kaste,bedna
840,Kiste::N,šķirsts,bedna
841,Fenster::N,ӧшинь,okno
842,Fenster::N,logs,okno
843,Tür::N,ӧдзӧс,dveře
844,Tür::N,durvis,dveře
845,Tor::N,дзиръя,vrata
846,Tor::N,vārti,vrata
847,Zaun::N,потшӧс,plot
848,Zaun::N,žogs,plot
849,Dach::N,вевт,střecha
850,Dach::N,jumts,střecha
851,Leiter::N,пос,žebřík
852,Leiter::N,kāpnes,žebřík
853,Leiter::N,redeles,žebřík
854,Besen::N,рос,koště
855,Besen::N,рос,smeták
856,Besen::N,slota,koště
857,Besen::N,slota,smeták
858,Spaten::N,зыр,rýč
859,Spaten::N,lāpsta,rýč
860,Schaufel::N,тэльӧб,lopata
861,Schaufel::N,liekšķere,lopata
862,Gabel::N,вилки,vidlička
863,Gabel::N,dakšiņa,vidlička
864,Löffel::N,пань,lžíce
865,Löffel::N,karote,lžíce
866,Messer::N,пурт,nůž
867,Messer::N,nazis,nůž
868,Nagel::N,тув,hřebík
869,Nagel::N,кӧрт тув,hřebík
870,Nagel::N,nagla,hřebík
871,Netz::N,тыв,síť
872,Netz::N,tīkls,síť
873,Haken::N,крук,hák
874,Haken::N,āķis,hák
875,Haken::N,kāsis,hák
876,Haken::N,krampis,hák
877,Griff::N,нуд,držadlo
878,Griff::N,kāts,držadlo
879,Griff::N,rokturis,držadlo
880,Schloss::N,томан,zámek
881,Schloss::N,aizslēgs,zámek
882,Bild::N,серпас,obraz
883,Bild::N,glezna,obraz
884,Figur::N,пертас,figura
885,Figur::N,вежньӧг,figura
886,Figur::N,figūra,figura
887,Puppe::N,акань,panenka
888,Puppe::N,lelle,panenka
889,Beutel::N,мешӧк,pytlík
890,Beutel::N,kule,pytlík
891,Beutel::N,maisiņš,pytlík
892,Bündel::N,кӧртӧд,svazek
893,Bündel::N,sainis,svazek
894,Tasche::N,сумка,taška
895,Tasche::N,сумка,brašna
896,Tasche::N,soma,taška
897,Tasche::N,soma,brašna
898,Eimer::N,ведра,kýbl
899,Eimer::N,ведра,vědro
900,Eimer::N,spainis,kýbl
901,Eimer::N,spainis,vědro
902,Deckel::N,пӧдан,víko
903,Deckel::N,пӧдан,příklop
904,Deckel::N,тупкӧд,víko
905,Deckel::N,тупкӧд,příklop
906,Deckel::N,vāks,víko
907,Deckel::N,vāks,příklop
908,Geschirr::N,дозмук,nádobí
909,Geschirr::N,тасьті-пань,nádobí
910,Geschirr::N,trauki,nádobí
911,Sack::N,мешӧк,pytel
912,Sack::N,maiss,pytel
913,Tasse::N,бекар,šálek
914,Tasse::N,тасьті,šálek
915,Tasse::N,tase,šálek
916,Topf::N,гырнич,hrnec
917,Topf::N,pods,hrnec
918,Kessel::N,пӧрт,kotel
919,Kessel::N,katls,kotel
920,Essen::N,сёйӧм,jídlo
921,Essen::N,ēdiens,jídlo
922,Nahrung::N,сёян,strava
923,Nahrung::N,сёян,potrava
924,Nahrung::N,barība,strava
925,Nahrung::N,barība,potrava
926,Speise::N,сёян,jídlo
927,Speise::N,сёянтор,jídlo
928,Speise::N,ēdiens,jídlo
929,Fleisch::N,яй,maso
930,Fleisch::N,gaļa,maso
931,Getreide::N,нянь,obilí
932,Getreide::N,labība,obilí
933,Brei::N,рок,kaše
934,Brei::N,putra,kaše
935,Brei::N,biezenis,kaše
936,Brot::N,нянь,chléb
937,Brot::N,maize,chléb
938,Scheibe::N,шӧрӧм,krajíc
939,Scheibe::N,чӧлан,krajíc
940,Scheibe::N,šķēle,krajíc
941,Scheibe::N,rieciens,krajíc
942,Fett::N,гос,tuk
943,Fett::N,гос,omastek
944,Fett::N,тшог,tuk
945,Fett::N,тшог,omastek
946,Fett::N,tauki,tuk
947,Fett::N,tauki,omastek
948,Butter::N,вый,máslo
949,Butter::N,sviests,máslo
950,Öl::N,вый,olej
951,Öl::N,eļļa,olej
952,Salz::N,сов,sůl
953,Salz::N,sāls,sůl
954,Suppe::N,шыд,polévka
955,Suppe::N,zupa,polévka
956,Honig::N,ма,med
957,Honig::N,medus,med
958,Milch::N,йӧв,mléko
959,Milch::N,piens,mléko
960,Tee::N,чай,čaj
961,Tee::N,tēja,čaj
962,Leder::N,ку,kůže
963,Leder::N,āda,kůže
964,Wolle::N,вурун,vlna
965,Wolle::N,vilna,vlna
966,Stoff::N,дӧра,látka
967,Stoff::N,drāna,látka
968,Stoff::N,audums,látka
969,Nadel::N,ем,jehla
970,Nadel::N,adata,jehla
971,Faden::N,сунис,nit
972,Faden::N,diegs,nit
973,Faden::N,pavediens,nit
974,Knopf::N,кизь,knoflík
975,Knopf::N,poga,knoflík
976,Knoten::N,гӧрӧд,uzel
977,Knoten::N,mezgls,uzel
978,Farbe::N,краска,barva
979,Farbe::N,вап,barva
980,Farbe::N,krāsa,barva
981,Kleidung::N,паськӧм,šaty
982,Kleidung::N,паськӧм,šatstvo
983,Kleidung::N,tērps,šaty
984,Kleidung::N,tērps,šatstvo
985,Kleidung::N,drēbes,šaty
986,Kleidung::N,drēbes,šatstvo
987,Hemd::N,дӧрӧм,košile
988,Hemd::N,krekls,košile
989,Kragen::N,воротник,límec
990,Kragen::N,apkakle,límec
991,Ärmel::N,сос,rukáv
992,Ärmel::N,piedurkne,rukáv
993,Hose::N,гач,kalhoty
994,Hose::N,bikses,kalhoty
995,Gürtel::N,вӧнь,pás
996,Gürtel::N,вӧнь,opasek
997,Gürtel::N,josta,pás
998,Gürtel::N,josta,opasek
999,Mütze::N,шапка,čepice
1000,Mütze::N,cepure,čepice
1001,Schuh::N,башмак,bota
1002,Schuh::N,ботинки,bota
1003,Schuh::N,kurpe,bota
1004,Stiefel::N,сапӧг,holínka
1005,Stiefel::N,zābaks,holínka
1006,Ring::N,кытш,prsten
1007,Ring::N,gredzens,prsten
1008,Band::N,лента,pásek
1009,Band::N,вундас,pásek
1010,Band::N,lente,pásek
1011,Kamm::N,сынан,hřeben
1012,Kamm::N,ķemme,hřeben
1013,Spiegel::N,рӧмпӧштан,zrcadlo
1014,Spiegel::N,spogulis,zrcadlo
1015,Riemen::N,тасма,řemen
1016,Riemen::N,siksna,řemen
1017,Schnur::N,гез,šňůra
1018,Schnur::N,aukla,šňůra
1019,Leine::N,юргез,vodítko
1020,Leine::N,saite,vodítko
1021,Decke::N,эшкын,pokrývka
1022,Decke::N,эшкын,přikrývka
1023,Decke::N,шебрас,pokrývka
1024,Decke::N,шебрас,přikrývka
1025,Decke::N,sega,pokrývka
1026,Decke::N,sega,přikrývka
1027,Kissen::N,юрлӧс,polštář
1028,Kissen::N,spilvens,polštář
1029,Tuch::N,чышъян,šátek
1030,Tuch::N,vadmala,šátek
1031,Handtuch::N,ки чышкӧд,ručník
1032,Handtuch::N,кизьчышъян,ručník
1033,Handtuch::N,dvielis,ručník
1034,Kraft::N,этш,síla
1035,Kraft::N,эбӧс,síla
1036,Kraft::N,spēks,síla
1037,Stärke::N,ёнлун,síla
1038,Stärke::N,чорыдлун,síla
1039,Stärke::N,stiprums,síla
1040,Gesundheit::N,дзоньвидзалун,zdraví
1041,Gesundheit::N,veselība,zdraví
1042,Krankheit::N,висьӧм,nemoc
1043,Krankheit::N,висьӧм,choroba
1044,Krankheit::N,slimība,nemoc
1045,Krankheit::N,slimība,choroba
1046,Schmerz::N,висьӧм,bolest
1047,Schmerz::N,sāpes,bolest
1048,Wunde::N,дой,rána
1049,Wunde::N,brūce,rána
1050,Wunde::N,jēlums,rána
1051,Fieber::N,жар,horečka
1052,Fieber::N,drudzis,horečka
1053,Fieber::N,karstums,horečka
1054,Arznei::N,лекарство,lék
1055,Arznei::N,зелля,lék
1056,Arznei::N,zāles,lék
1057,Arznei::N,medikaments,lék
1058,Brücke::N,пос,most
1059,Brücke::N,tilts,most
1060,Brunnen::N,юкмӧс,studna
1061,Brunnen::N,aka,studna
1062,Weide::N,пӧскӧтина,pastva
1063,Weide::N,пӧскӧтина,pastvina
1064,Weide::N,ganības,pastva
1065,Weide::N,ganības,pastvina
1066,Pfad::N,туй,pěšina
1067,Pfad::N,кыснан,pěšina
1068,Pfad::N,taka,pěšina
1069,Weg::N,туй,cesta
1070,Weg::N,ceļš,cesta
1071,Straße::N,туй,silnice
1072,Straße::N,iela,silnice
1073,Dorf::N,сикт,vesnice
1074,Dorf::N,ciems,vesnice
1075,Stadt::N,кар,město
1076,Stadt::N,pilsēta,město
1077,Brief::N,письмӧ,dopis
1078,Brief::N,vēstule,dopis
1079,Buch::N,небӧг,kniha
1080,Buch::N,grāmata,kniha
1081,Buchstabe::N,шыпас,písmeno
1082,Buchstabe::N,burts,písmeno
1083,Zeitung::N,газет,noviny
1084,Zeitung::N,avīze,noviny
1085,Zeitung::N,laikraksts,noviny
1086,Leben::N,лов,život
1087,Leben::N,олӧм,život
1088,Leben::N,dzīve,život
1089,Tod::N,кулӧм,smrt
1090,Tod::N,nāve,smrt
1091,Grab::N,гу,hrob
1092,Grab::N,kaps,hrob
1093,Kirche::N,вичко,kostel
1094,Kirche::N,baznīca,kostel
1095,Sünde::N,мыж,hřích
1096,Sünde::N,grēks,hřích
1097,Gott::N,ен,bůh
1098,Gott::N,dievs,bůh
1099,Arbeiter::N,уджалысь,dělník
1100,Arbeiter::N,уджалысь,pracovník
1101,Arbeiter::N,strādnieks,dělník
1102,Arbeiter::N,strādnieks,pracovník
1103,Chef::N,юралысь,šéf
1104,Chef::N,юралысь,vedoucí
1105,Chef::N,веськӧдлысь,šéf
1106,Chef::N,веськӧдлысь,vedoucí
1107,Chef::N,šefs,šéf
1108,Chef::N,šefs,vedoucí
1109,Chef::N,vadītajs,šéf
1110,Chef::N,vadītajs,vedoucí
1111,Chef::N,priekšnieks,šéf
1112,Chef::N,priekšnieks,vedoucí
1113,Meister::N,вӧчысь,mistr
1114,Meister::N,meistars,mistr
1115,Arzt::N,врач,lékař
1116,Arzt::N,бурдӧдысь,lékař
1117,Arzt::N,ārsts,lékař
1118,Lehrer::N,велӧдысь,učitel
1119,Lehrer::N,skolotājs,učitel
1120,Geld::N,сьӧм,peníze
1121,Geld::N,nauda,peníze
1122,Geschäft::N,удж,obchod
1123,Geschäft::N,bizness,obchod
1124,Geschäft::N,darījums,obchod
1125,Laden::N,вузасянін,krám
1126,Laden::N,bode,krám
1127,Laden::N,veikals,krám
1128,Preis::N,дон,cena
1129,Preis::N,cena,cena
1130,Ware::N,тӧвар,zboží
1131,Ware::N,prece,zboží
1132,Nutzen::N,воӧм,užitek
1133,Nutzen::N,выгӧда,užitek
1134,Nutzen::N,labums,užitek
1135,Reichtum::N,озырлун,bohatství
1136,Reichtum::N,bagātība,bohatství
1137,Welt::N,енкӧла,svět
1138,Welt::N,pasaule,svět
1139,Land::N,му,země
1140,Land::N,zeme,země
1141,Staat::N,канму,stát
1142,Staat::N,государство,stát
1143,Staat::N,valsts,stát
1144,König::N,кан,král
1145,König::N,ķēniņš,král
1146,König::N,karalis,král
1147,Macht::N,каналӧм,moc
1148,Macht::N,каналӧм,mocnost
1149,Macht::N,vara,moc
1150,Macht::N,vara,mocnost
1151,Grenze::N,су,hranice
1152,Grenze::N,суйӧр,hranice
1153,Grenze::N,robeža,hranice
1154,Krieg::N,ожман,válka
1155,Krieg::N,karš,válka
1156,Feind::N,враг,nepřítel
1157,Feind::N,вӧрӧг,nepřítel
1158,Feind::N,ienaidnieks,nepřítel
1159,Gewalt::N,мырдöналöм,násilí
1160,Gewalt::N,vara,násilí
1161,Gewalt::N,vardarbība,násilí
1162,Kampf::N,вермасьӧм,boj
1163,Kampf::N,cīņa,boj
1164,Bogen[Waffe]::N,ньӧввуж,luk
1165,Bogen[Waffe]::N,loks,luk
1166,Pfeil::N,ньӧв,šíp
1167,Pfeil::N,bulta,šíp
1168,Gewehr::N,пишшаль,puška
1169,Gewehr::N,пишшаль,ručnice
1170,Gewehr::N,šautene,puška
1171,Gewehr::N,šautene,ručnice
1172,Fehler::N,сорсьӧм,chyba
1173,Fehler::N,дзугсьӧм,chyba
1174,Fehler::N,kļūda,chyba
1175,Lüge::N,пӧръясьӧм,lež
1176,Lüge::N,ылӧдлӧм,lež
1177,Lüge::N,meli,lež
1178,Schaden::N,лёк,škoda
1179,Schaden::N,изъян,škoda
1180,Schaden::N,пакӧсьт,škoda
1181,Schaden::N,bojājums,škoda
1182,Schaden::N,kaitējums,škoda
1183,Unglück::N,шог,neštěstí
1184,Unglück::N,kļūme,neštěstí
1185,Unglück::N,klizma,neštěstí
1186,Unglück::N,nelaime,neštěstí
1187,Schuld::N,мыж,vina
1188,Schuld::N,vaina,vina
1189,Alter::N,арлыд,věk
1190,Alter::N,vecums,věk
1191,Schluss::N,пом,konec
1192,Schluss::N,beigas,konec
1193,Zeit::N,кад,čas
1194,Zeit::N,laiks,čas
1195,Tag::N,лун,den
1196,Tag::N,diena,den
1197,Morgen::N,асыв,ráno
1198,Morgen::N,асыв,jitro
1199,Morgen::N,rīts,ráno
1200,Morgen::N,rīts,jitro
1201,Mittag::N,лун шӧр,poledne
1202,Mittag::N,pusdiena,poledne
1203,Abend::N,рыт,večer
1204,Abend::N,vakars,večer
1205,Nacht::N,вой,noc
1206,Nacht::N,nakts,noc
1207,Woche::N,вежон,týden
1208,Woche::N,nedēļa,týden
1209,Monat::N,тӧлысь,měsíc
1210,Monat::N,mēnesis,měsíc
1211,Jahr::N,во,rok
1212,Jahr::N,gads,rok
1213,Frühling::N,тулыс,jaro
1214,Frühling::N,pavasaris,jaro
1215,Sommer::N,гожӧм,léto
1216,Sommer::N,vasara,léto
1217,Herbst::N,ар,podzim
1218,Herbst::N,rudens,podzim
1219,Winter::N,тӧв,zima
1220,Winter::N,ziema,zima
1221,Januar::N,тӧв шӧр,leden
1222,Januar::N,janvāris,leden
1223,Februar::N,урасьӧм,únor
1224,Februar::N,februāris,únor
1225,März::N,рака,březen
1226,März::N,marts,březen
1227,April::N,кос му,duben
1228,April::N,aprīlis,duben
1229,Mai::N,ода-кора,květen
1230,Mai::N,maijs,květen
1231,Juni::N,лӧддза-номъя,červen
1232,Juni::N,jūnijs,červen
1233,Juli::N,сора,červenec
1234,Juli::N,jūlijs,červenec
1235,August::N,моз,srpen
1236,August::N,augusts,srpen
1237,September::N,кӧч,září
1238,September::N,septembris,září
1239,Oktober::N,йирым,říjen
1240,Oktober::N,oktobris,říjen
1241,November::N,вӧльгым,listopad
1242,November::N,novembris,listopad
1243,Dezember::N,ӧшым,prosinec
1244,Dezember::N,decembris,prosinec
1245,Montag::N,выльлун,pondělí
1246,Montag::N,выльлун,pondělek
1247,Montag::N,pirmdiena,pondělí
1248,Montag::N,pirmdiena,pondělek
1249,Dienstag::N,воторник,úterý
1250,Dienstag::N,otrdiena,úterý
1251,Mittwoch::N,середа,středa
1252,Mittwoch::N,trešdiena,středa
1253,Donnerstag::N,четверг,čtvrtek
1254,Donnerstag::N,ceturtdiena,čtvrtek
1255,Freitag::N,пекнича,pátek
1256,Freitag::N,piektdiena,pátek
1257,Samstag::N,субӧта,sobota
1258,Samstag::N,sestdiena,sobota
1259,Sonntag::N,вӧскресенньӧ,neděle
1260,Sonntag::N,svētdiena,neděle
1261,groß::A,ыджыд,velký
1262,groß::A,dižs,velký
1263,groß::A,liels,velký
1264,klein::A,ичӧт,malý
1265,klein::A,mazs,malý
1266,lang::A,кузь,dlouhý
1267,lang::A,garš,dlouhý
1268,kurz::A,дженьыд,krátký
1269,kurz::A,īss,krátký
1270,breit::A,ота,široký
1271,breit::A,паськыд,široký
1272,breit::A,plats,široký
1273,schmal::A,оттӧм,úzký
1274,schmal::A,tievs,úzký
1275,dicht::A,сук,hustý
1276,dicht::A,blīvs,hustý
1277,dick[Gegenstand]::A,кыз,tlustý
1278,dick[Gegenstand]::A,biezs,tlustý
1279,dünn::A,вӧсни,tenký
1280,dünn::A,вӧсньыд,tenký
1281,dünn::A,plāns,tenký
1282,fein::A,посни,jemný
1283,fein::A,smalks,jemný
1284,fest::A,зумыд,pevný
1285,fest::A,tvirts,pevný
1286,fest::A,noturīgs,pevný
1287,flach::A,плавкӧс,plochý
1288,flach::A,плавкӧс,placatý
1289,flach::A,тшӧтшкӧс,plochý
1290,flach::A,тшӧтшкӧс,placatý
1291,flach::A,lēzens,plochý
1292,flach::A,lēzens,placatý
1293,flach::A,līdzens,plochý
1294,flach::A,līdzens,placatý
1295,glatt::A,вольк,hladký
1296,glatt::A,мольыд,hladký
1297,glatt::A,gluds,hladký
1298,glatt::A,slidens,hladký
1299,hart::A,зумыд,tvrdý
1300,hart::A,ciets,tvrdý
1301,weich::A,небыд,měkký
1302,weich::A,mīksts,měkký
1303,rund::A,гӧгрӧс,kulatý
1304,rund::A,гӧгрӧс,okrouhlý
1305,rund::A,apaļš,kulatý
1306,rund::A,apaļš,okrouhlý
1307,spitz::A,ёсь йыла,špičatý
1308,spitz::A,smails,špičatý
1309,scharf::A,ёсь,ostrý
1310,scharf::A,ass,ostrý
1311,stumpf::A,ныж,tupý
1312,stumpf::A,truls,tupý
1313,stumpf::A,strups,tupý
1314,schwer::A,сьӧкыд,těžký
1315,schwer::A,smags,těžký
1316,schön::A,мича,pěkný
1317,schön::A,мича,krásný
1318,schön::A,лӧсьыд,pěkný
1319,schön::A,лӧсьыд,krásný
1320,schön::A,daiļš,pěkný
1321,schön::A,daiļš,krásný
1322,schön::A,skaists,pěkný
1323,schön::A,skaists,krásný
1324,heiß::A,пӧсь,horký
1325,heiß::A,karsts,horký
1326,warm::A,шоныд,teplý
1327,warm::A,silts,teplý
1328,kalt::A,кӧдзыд,studený
1329,kalt::A,salts,studený
1330,kalt::A,auksts,studený
1331,kühl::A,юзыд,chladný
1332,kühl::A,ыркыд,chladný
1333,kühl::A,vēss,chladný
1334,kühl::A,dzestrs,chladný
1335,frisch::A,выль,svěží
1336,frisch::A,svaigs,svěží
1337,feucht::A,уль,vlhký
1338,feucht::A,mitrs,vlhký
1339,feucht::A,drēgns,vlhký
1340,nass::A,ва,mokrý
1341,nass::A,slapjš,mokrý
1342,trocken::A,кос,suchý
1343,trocken::A,sauss,suchý
1344,voll::A,кыз,plný
1345,voll::A,pilns,plný
1346,leer::A,куш,prázdný
1347,leer::A,тыртӧм,prázdný
1348,leer::A,tukšs,prázdný
1349,offen::A,восьса,otevřený
1350,offen::A,vaļējs,otevřený
1351,offen::A,atvērts,otevřený
1352,geschlossen::A,пӧдса,zavřený
1353,geschlossen::A,slēgts,zavřený
1354,sauber::A,сӧстӧм,čistý
1355,sauber::A,tīrs,čistý
1356,sauber::A,spodrs,čistý
1357,schmutzig::A,няйт,špinavý
1358,schmutzig::A,netīrs,špinavý
1359,schmutzig::A,dubļains,špinavý
1360,roh::A,уль,syrový
1361,roh::A,jēls,syrový
1362,reif::A,кисьмӧм,zralý
1363,reif::A,gatavs,zralý
1364,reif::A,nobriedis,zralý
1365,lecker::A,чӧскыд,chutný
1366,lecker::A,gards,chutný
1367,lecker::A,garšīgs,chutný
1368,süß::A,юмов,sladký
1369,süß::A,чӧскыд,sladký
1370,süß::A,salds,sladký
1371,bitter::A,курыд,hořký
1372,bitter::A,sūrs,hořký
1373,bitter::A,rūgts,hořký
1374,sauer::A,шома,kyselý
1375,sauer::A,skābs,kyselý
1376,hell::A,югыд,světlý
1377,hell::A,gaišs,světlý
1378,dunkel::A,пемыд,temný
1379,dunkel::A,tumšs,temný
1380,schwarz::A,сьӧд,černý
1381,schwarz::A,melns,černý
1382,weiß::A,еджыд,bílý
1383,weiß::A,balts,bílý
1384,rot::A,гӧрд,rudý
1385,rot::A,гӧрд,červený
1386,rot::A,sarkans,rudý
1387,rot::A,sarkans,červený
1388,gelb::A,виж,žlutý
1389,gelb::A,dzeltens,žlutý
1390,blau::A,лӧз,modrý
1391,blau::A,zils,modrý
1392,grün::A,веж,zelený
1393,grün::A,турунвиж,zelený
1394,grün::A,zaļš,zelený
1395,grau::A,руд,šedý
1396,grau::A,руд,šedivý
1397,grau::A,pelēks,šedý
1398,grau::A,pelēks,šedivý
1399,bunt::A,сера,pestrý
1400,bunt::A,raibs,pestrý
1401,bunt::A,krāsains,pestrý
1402,billig::A,донтӧг,levný
1403,billig::A,донтӧг,laciný
1404,billig::A,lēts,levný
1405,billig::A,lēts,laciný
1406,teuer::A,дона,drahý
1407,teuer::A,dārgs,drahý
1408,wertvoll::A,дона,cenný
1409,wertvoll::A,vērtīgs,cenný
1410,blind::A,синтӧм,slepý
1411,blind::A,akls,slepý
1412,taub::A,пельтӧм,hluchý
1413,taub::A,kurls,hluchý
1414,kräftig::A,вынйӧра,silný
1415,kräftig::A,spēcīgs,silný
1416,stark::A,ён,silný
1417,stark::A,вына,silný
1418,stark::A,stiprs,silný
1419,schwach::A,жеб,slabý
1420,schwach::A,vājš,slabý
1421,fett::A,госа,tučný
1422,fett::A,госа,tlustý
1423,fett::A,brangs,tučný
1424,fett::A,brangs,tlustý
1425,schlank::A,веськыд,štíhlý
1426,schlank::A,slaids,štíhlý
1427,hübsch::A,мича,hezký
1428,hübsch::A,лӧсьыд,hezký
1429,hübsch::A,glīts,hezký
1430,böse::A,лёк,zlý
1431,böse::A,ļauns,zlý
1432,böse::A,negants,zlý
1433,dumm::A,йӧй,hloupý
1434,dumm::A,вежӧртӧм,hloupý
1435,dumm::A,stulbs,hloupý
1436,dumm::A,muļķīgs,hloupý
1437,faul::A,дыш,líný
1438,faul::A,slinks,líný
1439,fleißig::A,зільысь,pilný
1440,fleißig::A,čakls,pilný
1441,fleißig::A,cītīgs,pilný
1442,geizig::A,топыд,lakomý
1443,geizig::A,skops,lakomý
1444,geizig::A,sīksts,lakomý
1445,klug::A,юра,chytrý
1446,klug::A,вежӧра,chytrý
1447,klug::A,gudrs,chytrý
1448,geschickt::A,кипода,šikovný
1449,geschickt::A,кужысь,šikovný
1450,geschickt::A,manīgs,šikovný
1451,lieb::A,муса,milý
1452,lieb::A,мича,milý
1453,lieb::A,лӧсьыд,milý
1454,lieb::A,mīļš,milý
1455,lustig::A,кыпыд,veselý
1456,lustig::A,jautrs,veselý
1457,sanft::A,мелі,mírný
1458,sanft::A,liegs,mírný
1459,hungrig::A,тшыг,hladový
1460,hungrig::A,izsalcis,hladový
1461,krank::A,висьысь,nemocný
1462,krank::A,slims,nemocný
1463,nackt::A,пасьтӧм,nahý
1464,nackt::A,pliks,nahý
1465,traurig::A,гажтӧм,smutný
1466,traurig::A,гажтӧм,truchlivý
1467,traurig::A,bēdīgs,smutný
1468,traurig::A,bēdīgs,truchlivý
1469,traurig::A,skumīgs,smutný
1470,traurig::A,skumīgs,truchlivý
1471,lebendig::A,ловъя,živý
1472,lebendig::A,dzīvs,živý
1473,gut::A,бур,dobrý
1474,gut::A,labs,dobrý
1475,schlecht::A,лёк,špatný
1476,schlecht::A,омӧль,špatný
1477,schlecht::A,slikts,špatný
1478,richtig::A,инӧд,pravý
1479,richtig::A,инӧд,správný
1480,richtig::A,riktīgs,pravý
1481,richtig::A,riktīgs,správný
1482,schlimm::A,омӧль,zlý
1483,schlimm::A,туйтӧм,zlý
1484,schlimm::A,nelāgs,zlý
1485,schlimm::A,nejauks,zlý
1486,wahr::A,абу ылӧг,pravdivý
1487,wahr::A,īsts,pravdivý
1488,wahr::A,patiess,pravdivý
1489,alt::A,важ,starý
1490,alt::A,sens,starý
1491,alt::A,vęcs,starý
1492,neu::A,выль,nový
1493,neu::A,jauns,nový
1494,ehemalig::A,вӧвлӧм,bývalý
1495,ehemalig::A,bijušais,bývalý
1496,alt[Lebewesen]::A,пӧрысь,starý
1497,alt[Lebewesen]::A,vecs,starý
1498,jung::A,том,mladý
1499,jung::A,jauns,mladý
1500,arm::A,гӧль,chudý
1501,arm::A,nabags,chudý
1502,reich::A,озыр,bohatý
1503,reich::A,bagāts,bohatý
1504,bekannt::A,тӧдса,známý
1505,bekannt::A,zināms,známý
1506,bekannt::A,pazīstams,známý
1507,berühmt::A,нималан,slavný
1508,berühmt::A,кывсян,slavný
1509,berühmt::A,slavens,slavný
1510,fremd::A,йӧз,cizí
1511,fremd::A,svešs,cizí
1512,verschieden::A,абу ӧткодь,různý
1513,verschieden::A,абу ӧткодь,rozličný
1514,verschieden::A,разнӧй,různý
1515,verschieden::A,разнӧй,rozličný
1516,verschieden::A,dažāds,různý
1517,verschieden::A,dažāds,rozličný
1518,nah::A,матыс,blízký
1519,nah::A,tuvs,blízký
1520,fern::A,ылі,daleký
1521,fern::A,tāls,daleký
1522,linker::A,шуйга,levý
1523,linker::A,kreisais,levý
1524,rechter::A,веськыд,pravý
1525,rechter::A,labais,pravý
1526,anderer::A,мукӧд,jiný
1527,anderer::A,otrs,jiný
1528,erster::A,медводдза,první
1529,erster::A,pirmais,první
1530,zweiter::A,мӧд,druhý
1531,zweiter::A,otrais,druhý
1532,dritter::A,коймӧд,třetí
1533,dritter::A,trešais,třetí
1534,letzter::A,бӧръя,poslední
1535,letzter::A,beidzamais,poslední
1536,allein::ADV,ӧтка,sám
1537,allein::ADV,viens pats,sám
1538,auf einmal::ADV,ӧтпырйӧ,najednou
1539,auf einmal::ADV,reizē,najednou
1540,zusammen::ADV,тшӧтш,spolu
1541,zusammen::ADV,тшӧтш,dohromady
1542,zusammen::ADV,kopā,spolu
1543,zusammen::ADV,kopā,dohromady
1544,zusammen::ADV,vienviet,spolu
1545,zusammen::ADV,vienviet,dohromady
1546,lange::ADV,дыр,dlouho
1547,lange::ADV,ilgi,dlouho
1548,plötzlich::ADV,друг,vtom
1549,plötzlich::ADV,друг,náhle
1550,plötzlich::ADV,pēkšņi,vtom
1551,plötzlich::ADV,pēkšņi,náhle
1552,sofort::ADV,дзик пыр,hned
1553,sofort::ADV,дзик пыр,ihned
1554,sofort::ADV,tūlīt,hned
1555,sofort::ADV,tūlīt,ihned
1556,später::ADV,сэсся,později
1557,später::ADV,vēlāk,později
1558,jetzt::ADV,ӧні,teď
1559,jetzt::ADV,ӧні,nyní
1560,jetzt::ADV,tagad,teď
1561,jetzt::ADV,tagad,nyní
1562,heute::ADV,талун,dnes
1563,heute::ADV,талун,dneska
1564,heute::ADV,šodien,dnes
1565,heute::ADV,šodien,dneska
1566,morgen::ADV,аски,zítra
1567,morgen::ADV,rīt,zítra
1568,bald::ADV,регыд,brzo
1569,bald::ADV,drīz,brzo
1570,dann::ADV,бӧрын,pak
1571,dann::ADV,бӧрын,potom
1572,dann::ADV,бӧрти,pak
1573,dann::ADV,бӧрти,potom
1574,dann::ADV,tad,pak
1575,dann::ADV,tad,potom
1576,gestern::ADV,тӧнлун,včera
1577,gestern::ADV,vakar,včera
1578,einst::ADV,ӧтчыд,kdysi
1579,einst::ADV,ӧтпыр,kdysi
1580,einst::ADV,citreiz,kdysi
1581,damals::ADV,сэки,tehdy
1582,damals::ADV,сэки,tenkrát
1583,damals::ADV,toreiz,tehdy
1584,damals::ADV,toreiz,tenkrát
1585,danach::ADV,сэсся,podle toho
1586,danach::ADV,pēc tam,podle toho
