,Concept_ID,ps,udm
778,linker::A,چپ,паллян
779,linker::A,کیڼ,паллян
780,rechter::A,ښی,бур
781,rechter::A,ښی,бурпал
782,anderer::A,بل,мукет
783,erster::A,لومړی,нырысетӥез
784,zweiter::A,دوهم,кыктэтӥез
785,dritter::A,درېم,кунньметӥез
786,letzter::A,آخرنی,берло
787,letzter::A,آخرنی,берпум
788,letzter::A,وروستی,берло
789,letzter::A,وروستی,берпум
790,allein::ADV,یوازې,огназ
791,auf einmal::ADV,په یوه وخت کی,огдыре
792,zusammen::ADV,یو ځای,ӵош
793,zusammen::ADV,یو ځای,валче
794,lange::ADV,ډېر وخت,кема
795,lange::ADV,ډېره موده,кема
796,plötzlich::ADV,ناببره,мапламтэ шорысь
797,plötzlich::ADV,یوناڅاپه,мапламтэ шорысь
798,sofort::ADV,فوراً,али ик
799,sofort::ADV,سمدلاسه,али ик
800,später::ADV,وروسته,бергес
801,später::ADV,وروسته,берлогес
802,jetzt::ADV,اوس,али
803,jetzt::ADV,اوس,табере
804,heute::ADV,نن,туннэ
805,morgen::ADV,سبا,ӵуказе
806,bald::ADV,ژر,ӝоген
807,dann::ADV,پس,берло
808,dann::ADV,وروسته,берло
809,gestern::ADV,پرون,толон
810,einst::ADV,پخوا,огпол
811,einst::ADV,پخوا,одӥг пол
812,damals::ADV,هغه وخت,соку
813,danach::ADV,بیا,собере
814,vorher::ADV,دمخه,азьло
815,vorher::ADV,دمخه,азьвыл
816,zuerst::ADV,لومړی,азьло
817,einmal::ADV,یو ځل,огпол
818,manchmal::ADV,ګاهی ګاهی,куддыръя
819,oft::ADV,ډېر ځله,ӵем
820,immer::ADV,تل,пыр
821,immer::ADV,تل,котьку
822,immer::ADV,همېشه,пыр
823,immer::ADV,همېشه,котьку
824,niemals::ADV,هیڅکله نه,уз ноку
825,hier::ADV,دلته,татын
826,hierhin::ADV,دلته,татчы
827,hierhin::ADV,دې ځای ته,татчы
828,von hier::ADV,د دې ځای نه,татысь
829,dort::ADV,هلته,отӥ
830,dort::ADV,هلته,отын
831,dorthin::ADV,هلته,отчы
832,dorthin::ADV,هغه ځای ته,отчы
833,geradeaus::ADV,مخامخ,меӵак
834,vorwärts::ADV,مخ پهٔ وړاندې,азьлань
835,rückwärts::ADV,بېرته,берлань
836,zurück::ADV,بېرته,берен
837,zurück::ADV,بېرته,берлань
838,unten::ADV,لاندي,улын
839,hinab::ADV,ښکته,улэ
840,oben::ADV,پورته,вылын
841,oben::ADV,پورته,вылӥын
842,hinauf::ADV,پاس,вылэ
843,hinauf::ADV,پاس,вылӥе
844,hinauf::ADV,پاس,выллань
845,überall::ADV,هره خوا,котькытын
846,überall::ADV,هره خوا,пасьтана
847,nicht::ADV,نه,уз
848,ein wenig::ADV,یو څه,ичи
849,ein wenig::ADV,یو څه,ӧжыт
850,ein wenig::ADV,یو څه,огшап
851,kaum::ADV,ایله,муртса
852,sehr::ADV,ډېر,туж
853,sehr::ADV,ډېر,лекос
854,sehr::ADV,زيات,туж
855,sehr::ADV,زيات,лекос
856,so::ADV,داسې,озьы
857,so::ADV,داسې,тазьы
858,so::ADV,دومره,озьы
859,so::ADV,دومره,тазьы
860,noch::ADV,نور,на
861,nur::ADV,تش,гинэ
862,nur::ADV,صرف,гинэ
863,schon::ADV,دمخه,ни
864,schon::ADV,دمخه,ини
865,wieder::ADV,بیا,нош
866,wieder::ADV,بیا,кайта
867,vergebens::ADV,عبث,юнме
868,vor::PRP,دمخه,азьын
869,hinter::PRP,شاته,берын
870,hinter::PRP,شاته,бӧрсьы
871,unter::PRP,لاندي,улын
872,durch::PRP,د مینځ نه,пыр
873,durch::PRP,د مینځ نه,пыртӥ
874,neben::PRP,نژدې,бордын
875,zwischen::PRP,ترمینځ,вискын
876,wegen::PRP,د ... له لاسه,сэрен
877,dies::PRN,دا,та
878,das::PRN,دا,со
879,alles::PRN,هرڅهٔ,ваньмыз
880,ich::PRN,زه,мон
881,du::PRN,ته,тон
882,er::PRN,دی,со
883,wir::PRN,مونږ,ми
884,ihr::PRN,تاسې,тӥ
885,sie::PRN,هغوی,соос
886,was::FPRN,څهٔ,ма
887,wer::FPRN,چا,кин
888,wer::FPRN,څوک,кин
889,wo::FADV,چيری,кытын
890,wo::FADV,چېرته,кытын
891,wohin::FADV,چېرته,кытчы
892,wie::FADV,څنګه,кызьы
893,warum::FADV,ولې,малы
894,wieviel::FNUM,څو,кӧня
895,wieviel::FNUM,څومره,кӧня
896,eins::NUM,یو,одӥг
897,zwei::NUM,دوه,кык
898,drei::NUM,درې,куинь
899,vier::NUM,څلور,ньыль
900,fünf::NUM,پنځه,вить
901,sechs::NUM,شپږ,куать
902,sieben::NUM,اوه,сизьым
903,acht::NUM,اته,тямыс
904,neun::NUM,نهه,укмыс
905,zehn::NUM,لس,дас
906,elf::NUM,یوولس,дас одӥг
907,zwölf::NUM,دولس,дас кык
908,zwanzig::NUM,شل,кызь
909,dreißig::NUM,دېرش,куамын
910,vierzig::NUM,څلوېښت,ньыльдон
911,fünfzig::NUM,پنځوس,витьтон
912,sechzig::NUM,شپېته,куатьтон
913,siebzig::NUM,اویا,сизьымдон
914,achtzig::NUM,اتیا,тямыстон
915,neunzig::NUM,نوي,укмыстон
916,hundert::NUM,سل,сю
917,tausend::NUM,زر,сюрс
918,und::CNJ,او,и
919,und::CNJ,او,но
920,oder::CNJ,ېا,яке
921,stehen::V,درېدل,сылыны
922,sitzen::V,کښېنستل,пукыны
923,liegen::V,ملاستل,кылльыны
924,hängen::V,ځړېدل,ошкыса улыны
925,werden::V,کېدل,луыны
926,passieren::V,پېښېدل,луыны
927,beginnen::V,شروع کېدل,кутскыны
928,enden::V,خلاصدل,бырыны
929,enden::V,تمامېدل,бырыны
930,wechseln::V,تغییر موندل,воштӥськыны
931,aufgehen[Sonne]::V,ختل,ӝужаны
932,untergehen[Sonne]::V,لوېدل,пуксьыны
933,untergehen[Sonne]::V,پرېوتل,пуксьыны
934,scheinen[Sonne]::V,رڼا کول,пиштыны
935,scheinen[Sonne]::V,رڼا کول,чиляны
936,donnern::V,تنېدل,гудыръяны
937,donnern::V,غړمبېدل,гудыръяны
938,wehen::V,چلېدل,пелляськыны
939,strömen::V,بهېدل,киськыны
940,strömen::V,بهېدل,исьтӥськыны
941,fließen::V,بهېدل,бызьыны
942,fließen::V,تویېدل,бызьыны
943,sich drehen::V,ګرځېدل,берганы
944,sich drehen::V,چورلېدل,берганы
945,schwanken::V,زنګېدل,вошъяськыны
946,schwingen::V,زنګېدل,шонаськыны
947,fallen::V,ولېدل,усьыны
948,brennen::V,سوځېدل,ӝуаны
949,rauchen::V,لوګی کول,ӵындыны
950,regnen::V,باران اورېدل,зорыны
951,gefrieren::V,کنګل نيول,кынмыны
952,tauen::V,وېلې کېدل,шунаны
953,schmelzen::V,وېلې کېدل,шунаны
954,trocknen::V,وچېدل,куасьмыны
955,sieden::V,اېشېدل,пӧзьыны
956,faulen::V,خرابېدل,сисьмыны
957,verfaulen::V,ورستېدل,сисьмыны
958,reißen::V,شلېدل,кеськыны
959,versinken::V,ډوېېدل,выйыны
960,vergehen::V,تېرېدل,ортчыны
961,erscheinen::V,ښکارېدل,адскыны
962,verschwinden::V,ورکېدل,бырыны
963,sinken::V,ښکته کېدل,усьыны
964,abnehmen::V,کمېدل,синыны
965,zunehmen::V,زیاتېدل,йылыны
966,steigen::V,جګېدل,лӧпкыны
967,steigen::V,پورته کېدل,лӧпкыны
968,wachsen::V,وده کول,будыны
969,glänzen::V,ځلېدل,чиляны
970,glänzen::V,ځلېدل,пиштыны
971,funkeln::V,پړکېدل,чилекъяны
972,lärmen::V,غال و غول کول,уретыны
973,lärmen::V,غال و غول کول,ӵашетыны
974,läuten::V,زنګ وهل,жингыртыны
975,klingeln::V,زنګ وهل,жингыртыны
976,klirren::V,کړنګېدل,жильккетыны
977,brausen::V,تلاطم کول,лекъяськыны
978,rauschen::V,شڼهار کول,ӵашетыны
979,klingen::V,آواز کول,кылӥськыны
980,bellen::V,غپېدل,утыны
981,heulen::V,انګلل,вузыны
982,blasen::V,پو کول,пельтыны
983,pfeifen::V,شپېلک وهل,шуланы
984,schreien::V,ناره کول,черекъяны
985,schreien::V,ناره کول,кесяськыны
986,stöhnen::V,زګېروی کول,ӝуштыны
987,zittern::V,لړزېدل,дырекъяны
988,zittern::V,لړزېدل,куалекъяны
989,leben::V,ژوند کول,улыны
990,geboren werden::V,زېږېدل,вордӥськыны
991,atmen::V,ساه کښل,шоканы
992,atmen::V,تنفس کول,шоканы
993,trinken::V,څښل,юыны
994,essen::V,خوړل,сиыны
995,schlucken::V,غړپول,ньылыны
996,müde werden::V,ستړی کېدل,жадьыны
997,einschlafen::V,ویده کېدل,умме усьыны
998,schlafen::V,خوب کول,кӧлыны
999,aufwachen::V,ویښېدل,сайканы
1000,aufstehen::V,پاڅېدل,султыны
1001,sich erholen::V,استراحت کول,шутэтскыны
1002,krank werden::V,رنځورېدل,висьыны
1003,krank sein::V,ناجوړېدل,висьыны
1004,schmerzen::V,خوږېدل,висьыны
1005,schmerzen::V,درد کول,висьыны
1006,husten::V,ټوخېدل,кызыны
1007,genesen::V,رغېدل,юнматскыны
1008,genesen::V,رغېدل,бурмытскылыны
1009,sterben::V,مړل,кулыны
1010,umkommen::V,تلفېدل,бырыны
1011,sich bewegen::V,چلېدل,вырыны
1012,sich bewegen::V,حرکت کول,вырыны
1013,sich rühren::V,ښورېدل,вырӟыны
1014,sich rühren::V,ښورېدل,вырӟылыны
1015,sich erheben::V,درېدل,султыны
1016,sich setzen::V,کښېنستل,пуксьыны
1017,hinfallen::V,لوېدل,усьыны
1018,laufen::V,منډې وهل,мыныны
1019,schreiten::V,قدم ایښودل,вамышъяны
1020,spazierengehen::V,چکر وهل,мыныны
1021,spazierengehen::V,چکر وهل,ветлыны
1022,eilen::V,بېړه کول,дыртыны
1023,sich beeilen::V,عجله کول,дыртыны
1024,sausen::V,ځغستل,туж ӝог мыныны
1025,rennen::V,زغلېدل,бызьылыны
1026,springen::V,ټوپ وهل,тэтчаны
1027,klettern::V,ختل,тубаны
1028,schaukeln::V,زنګېدل,лэйканы
1029,schaukeln::V,زنګېدل,шонаськыны
1030,kriechen::V,خاپوړی وهل,нюж ветлыны
1031,schwimmen::V,لامبو وهل,уяны
1032,tauchen::V,غوټه وهل,зумылыны
1033,rudern::V,پارو وهل,полсаны
1034,fahren::V,تلل,ветлыны
1035,fliegen::V,الوتل,лобаны
1036,gehen::V,تلل,мыныны
1037,weggehen::V,بهر وتل,кошкыны
1038,abfahren::V,تلل,кошкыны
1039,anhalten::V,ودرېدل,дугдыны
1040,hineingehen::V,داخلېدل,пырыны
1041,eintreten::V,ننوتل,пырыны
1042,kommen::V,راتلل,вуыны
1043,kommen::V,راتلل,лыктыны
1044,ankommen::V,رسېدل,вуыны
1045,zurückkommen::V,بېرته راتلل,берытскыны
1046,bleiben::V,پاتې کېدل,кыльыны
1047,warten::V,انتظار وېستل,витьыны
1048,erwarten::V,انتظار کول,витьыны
1049,erwarten::V,انتظار کول,возьманы
1050,suchen::V,لټول,утчаны
1051,finden::V,میندل,шедьтыны
1052,finden::V,پیدا کول,шедьтыны
1053,versuchen::V,هڅه کول,турттыны
1054,vorbereiten::V,چمتوکول,дасяны
1055,lieben::V,مینه لرل,гажаны
1056,mögen::V,خوښول,яратыны
1057,mögen::V,علاقه لرل,яратыны
1058,lachen::V,خندېدل,серекъяны
1059,rühren::V,اغېزه کول,сюлме йӧтыны
1060,weinen::V,ژړل,бӧрдыны
1061,schimpfen::V,ښکنځا کول,даллашыны
1062,sich ärgern::V,قهر راتلل,лекъяськыны
1063,sich fürchten::V,ډارېدل,кышканы
1064,sich fürchten::V,ډارېدل,курданы
1065,fürchten::V,ډارېدل,курданы
1066,fürchten::V,ډارېدل,кышканы
1067,fliehen::V,تښتېدل,пегӟыны
1068,flüchten::V,تښتېدل,пегӟыны
1069,sehen::V,لیدل,адӟыны
1070,anschauen::V,کتل,учкыны
1071,ansehen::V,ننداره کول,учкыны
1072,hören::V,اورېدل,кылыны
1073,zuhören::V,غوږ نیول,кылзыны
1074,probieren::V,څکه کول,веръяны
1075,probieren::V,چاشنی کول,веръяны
1076,riechen::V,بويول,зынъяны
1077,fühlen::V,حسول,шӧдыны
1078,scheinen::V,ښکارېدل,адскыны
1079,zu sehen sein::V,ښکارېدل,адӟиськыны
1080,vernehmen::V,خبرېدل,кылыны
1081,frieren::V,ساړه کېتل,кынмыны
1082,tun::V,کول,карыны
1083,können::V,کولای شول,быгатыны
1084,können::V,د لاسه کېدل,быгатыны
1085,wollen::V,غوښتل,потыны
1086,anfangen::V,شروع کول,кутскыны
1087,beenden::V,ختمول,быдтыны
1088,beenden::V,ختمول,быдэстыны
1089,beenden::V,پای ته رسول,быдтыны
1090,beenden::V,پای ته رسول,быдэстыны
1091,aufhören::V,بس کول,дугдыны
1092,gelingen::V,موفق کېدل,быгатыны
1093,gelingen::V,موفق کېدل,луыны
1094,gelingen::V,بریالی کېدل,быгатыны
1095,gelingen::V,بریالی کېدل,луыны
1096,geraten::V,کېدل,лэсяны
1097,öffnen::V,خلاصول,усьтыны
1098,öffnen::V,پرانیستل,усьтыны
1099,schließen::V,تړل,пытсаны
1100,stellen::V,ایښودل,пуктыны
1101,setzen::V,کښېنول,пуктыны
1102,legen::V,ایښودل,поныны
1103,berühren::V,لاس وهل,исаны
1104,verbinden::V,تړل,герӟаны
1105,bedecken::V,پوښول,пытсаны
1106,aufhängen::V,ځوړندول,ошыны
1107,anzünden::V,بلول,ӝуатыны
1108,aufheben::V,پورته کول,ӝутыны
1109,zurücklassen::V,پرېښودل,кельтыны
1110,verlieren::V,ورکول,ыштыны
1111,fallen lassen::V,له لاسه لوېدل,уськытыны
1112,machen::V,کول,лэсьтыны
1113,herstellen::V,جوړول,лэсьтыны
1114,herstellen::V,توليدول,лэсьтыны
1115,bauen::V,جوړول,пуктыны
1116,reparieren::V,ترمیمول,тупатыны
1117,verbessern::V,اصلاح کول,умоятыны
1118,ändern::V,تغیر ورکول,воштыны
1119,graben::V,کيندل,копаны
1120,beugen::V,ټیټول,губыртыны
1121,biegen::V,کږول,куасаны
1122,drehen::V,ګرځول,бергатыны
1123,wenden::V,اړول,берыктыны
1124,umdrehen::V,اړول,берыктыны
1125,heben::V,جګول,ӝутыны
1126,heben::V,پورته کول,ӝутыны
1127,hochheben::V,جګول,ӝутъяны
1128,ergreifen::V,نیول,кутыны
1129,ergreifen::V,نیول,кырмыны
1130,halten::V,نیول,возьыны
1131,drücken::V,کښېکښل,зӥбыны
1132,drücken::V,کښېکښل,пачкатыны
1133,schieben::V,پوری وهل,донганы
1134,kratzen::V,ګرول,вуштыны
1135,lecken::V,څټل,нюлыны
1136,beißen::V,چیچل,куртчыны
1137,abreißen::V,شکول,ишкалтыны
1138,abschneiden::V,پرېکول,шорыны
1139,abschneiden::V,پرېکول,вандыны
1140,binden::V,تړل,керттыны
1141,stecken::V,ټومبل,мертчытыны
1142,brechen::V,ماتول,тӥяны
1143,klopfen::V,ټکول,йыганы
1144,klopfen::V,ټکول,шарккетыны
1145,hauen::V,ټکول,жугыны
1146,hauen::V,ټکول,тышканы
1147,kleben::V,نښلول,лякыны
1148,kleben::V,سرېښول,лякыны
1149,reiben::V,مږل,зыраны
1150,reiben::V,مږل,вуштыны
1151,streichen::V,مښل,зыраны
1152,schleifen::V,تېره کول,шерыны
1153,schneiden::V,غوڅول,вандыны
1154,schneiden::V,پرېکول,вандыны
1155,rütteln::V,خوڅول,зуркатыны
1156,schütteln::V,ښورول,куалекъятыны
1157,schwenken::V,خوڅول,шонаны
1158,schütten::V,اچول,лэзьыны
1159,schütten::V,تویول,лэзьыны
1160,füllen::V,ډکول,тырмытыны
1161,einwickeln::V,پېچل,биньыны
1162,einwickeln::V,نغښتل,биньыны
1163,tragen::V,وړل,нуыны
1164,schleppen::V,وړل,кыскыны
1165,ziehen::V,کښل,кыскыны
1166,aufbewahren::V,ساتل,возьыны
1167,werfen::V,اچول,куяны
1168,werfen::V,اچول,лэзяны
1169,werfen::V,غورځول,куяны
1170,werfen::V,غورځول,лэзяны
1171,fangen::V,نیول,кутыны
1172,fangen::V,ګیرول,кутыны
1173,packen::V,نیول,кутыны
1174,packen::V,نیول,кырмыны
1175,verstecken::V,پټول,ватыны
1176,teilen::V,وېشل,люкыны
1177,teilen::V,تقسیمول,люкыны
1178,schicken::V,لېږل,ыстыны
1179,schicken::V,استول,ыстыны
1180,bringen::V,راوړل,вайыны
1181,hinzufügen::V,زیاتول,ватсаны
1182,bekommen::V,حاصلول,басьтыны
1183,erhalten::V,اخیستل,басьтыны
1184,nehmen::V,نیول,кутыны
1185,nehmen::V,نیول,басьтыны
1186,nehmen::V,اخيستل,кутыны
1187,nehmen::V,اخيستل,басьтыны
1188,wählen::V,خوښول,бырйыны
1189,auswählen::V,چنده کول,бырйыны
1190,bewahren::V,ساتل,возьыны
1191,behindern::V,مانع کېدل,могӟытыны
1192,behindern::V,ممانعت کول,могӟытыны
1193,verderben::V,خرابېدل,сӧрыны
1194,beschädigen::V,ورانول,урод лэсьтыны
1195,zerbrechen::V,ماتول,сӧрыны
1196,zerreißen::V,څیرې کول,кесяны
1197,zerstören::V,ړنګول,куашкатыны
1198,zerstören::V,ورانول,куашкатыны
1199,verbrennen::V,سوځول,сутыны
1200,geben::V,ورکول,сётыны
1201,reichen::V,ورکول,сётыны
1202,schenken::V,بښل,кузьманы
1203,versprechen::V,لوز کول,кыл сётыны
1204,wünschen::V,غوښتل,сӥзьыны
1205,loben::V,ستایل,ушъяны
1206,loben::V,تمجید کول,ушъяны
1207,küssen::V,ښکلول,чупаны
1208,wiegen::V,زنګول,веттаны
1209,wiegen::V,زنګول,лэйкатыны
1210,zudecken::V,پوښول,шобыртыны
1211,wecken::V,ويښول,сайкатыны
1212,zeigen::V,ښودل,возьматыны
1213,führen::V,بیول,нуыны
1214,lehren::V,درس ورکول,дышетыны
1215,lehren::V,تعلیم ورکول,дышетыны
1216,unterrichten::V,درس ورکول,дышетыны
1217,aufziehen::V,روزل,будэтыны
1218,leiten::V,رهبری کول,кивалтыны
1219,leiten::V,لارښوونه کول,кивалтыны
1220,antreiben::V,چټک کول,дыртытыны
1221,lassen::V,اړکول,-ытыны
1222,einladen::V,بلل,ӧтьыны
1223,vereinigen::V,متحد کول,огазеяны
1224,vereinigen::V,یوځای کول,огазеяны
1225,besuchen::V,کتنه کول,адӟыськыны
1226,treffen::V,ليدل,пумитаны
1227,treffen::V,تلقی کول,пумитаны
1228,sich versammeln::V,راغونډېدل,люкаськыны
1229,spielen::V,لوبه کول,шудыны
1230,singen::V,سندرې وېل,кырӟаны
1231,tanzen::V,ګډېدل,эктыны
1232,sich trennen::V,بېلېدل,люкиськыны
1233,verlassen::V,ترک کول,куштыны
1234,retten::V,نجات ورکول,утьыны
1235,bewachen::V,ساتل,возьманы
1236,bewachen::V,حفاظت کول,возьманы
1237,schützen::V,ژغورل,утялтыны
1238,verteidigen::V,دفاع کول,возьманы
1239,sich schlagen::V,جنګېدل,жугиськыны
1240,schießen::V,ویشتل,ыбылӥськны
1241,siegen::V,غالبېدل,вормыны
1242,ärgern::V,خپه کول,вожпоттыны
1243,schlagen::V,وهل,жуккыны
1244,treten::V,په لغته وهل,лёганы
1245,stechen::V,ټومبل,бышкалтыны
1246,stoßen::V,ټېل وهل,донгыны
1247,stoßen::V,پوری وهل,донгыны
1248,stehlen::V,تښتول,вораны
1249,stehlen::V,تښتول,лушканы
1250,stehlen::V,غلا کول,вораны
1251,stehlen::V,غلا کول,лушканы
1252,stören::V,ماتول,люкетыны
1253,belästigen::V,ځورول,акыльтыны
1254,belästigen::V,ځورول,вукылмыны
1255,belästigen::V,تکلیف ورکول,акыльтыны
1256,belästigen::V,تکلیف ورکول,вукылмыны
1257,verbergen::V,پټول,ватыны
1258,täuschen::V,تېرایستل,алданы
1259,täuschen::V,خطا ایستل,алданы
1260,betrügen::V,غولول,пӧяны
1261,töten::V,وژل,виыны
1262,töten::V,مړ کول,виыны
1263,wohnen::V,اوسېدل,улыны
1264,arbeiten::V,کار کول,ужаны
1265,sammeln::V,راټولول,бичаны
1266,sammeln::V,راغونډول,бичаны
1267,pflücken::V,شکول,ишкыны
1268,jagen::V,ښکار کول,пӧйшураны
1269,fischen::V,کب نيول,чорыганы
1270,fassen::V,نیول,кутыны
1271,fassen::V,ګیرول,кутыны
1272,hüten::V,پوول,возьманы
1273,treiben::V,بیول,улляны
1274,anbinden::V,تړل,думыны
1275,füttern::V,خوراک ورکول,сюдыны
1276,melken::V,لوشل,кыскыны
1277,hacken::V,پی کول,кораны
1278,gießen::V,اوبه کول,киськаны
1279,reifen::V,رسېدل,вуыны
1280,reifen::V,رسېدل,кисьманы
1281,zubereiten::V,تیارول,лесьтыны
1282,kochen::V,پخول,пӧзьтыны
1283,backen::V,پخول,пыжыны
1284,braten::V,وريتول,пыжыны
1285,umrühren::V,لړل,сураны
1286,stricken::V,اوبدل,керттыны
1287,nähen::V,ګنډل,вурыны
1288,färben::V,رنګول,буяны
1289,reinigen::V,صافول,сузяны
1290,waschen::V,مینځل,мисьтаськыны
1291,abwischen::V,وچول,ӵушылыны
1292,spülen::V,کنګالول,гылъяны
1293,fegen::V,جارو کول,ӵужыны
1294,kehren::V,جارو کول,ӵужыны
1295,baden::V,لمبېدل,пыласькыны
1296,sich waschen::V,ځان مينځل,пыласькыны
1297,ausziehen::V,کښل,кыльыны
1298,ausziehen::V,ایستل,кыльыны
1299,anziehen::V,اغوستل,дӥсяны
1300,sich anziehen::V,کالی اغوستل,дӥсьяськыны
1301,kämmen::V,ګمنځول,сынаны
1302,schmücken::V,ښکلی کول,чеберъяны
1303,sagen::V,وېل,шуыны
1304,sagen::V,وېل,вераны
1305,sprechen::V,وېل,вераськыны
1306,sprechen::V,غږېدل,вераськыны
1307,reden::V,ګړېدل,вераськыны
1308,reden::V,خبرې کول,вераськыны
1309,sich unterhalten::V,خبری کول,вераськыны
1310,fragen::V,پوښتنه کول,юаны
1311,bitten::V,غوښتل,курыны
1312,erzählen::V,کيسه کول,вераны
1313,erzählen::V,کيسه کول,мадьыны
1314,erzählen::V,حکايت کول,вераны
1315,erzählen::V,حکايت کول,мадьыны
1316,mitteilen::V,خبرول,ивортыны
1317,mitteilen::V,خبر ورکول,ивортыны
1318,nennen::V,نوم ايښودل,шуыны
1319,rufen::V,بلل,ӧтьыны
1320,prahlen::V,لاپې وهل,ушъяськыны
1321,übersetzen::V,ژباړل,берыктыны
1322,übersetzen::V,ترجمه کول,берыктыны
1323,denken::V,فکر کول,малпаны
1324,glauben::V,باور کول,оскыны
1325,bemerken::V,لیدل,адӟыны
1326,erkennen::V,پېژندل,тодыны
1327,begreifen::V,رسېدل,валаны
1328,begreifen::V,پوهېدل,валаны
1329,verstehen::V,پوهېدل,валаны
1330,lernen::V,زده کول,дышетскыны
1331,lernen::V,درس لوستل,дышетскыны
1332,wissen::V,پوهېدل,тодыны
1333,sich erinnern an::V,یادول,тодэ вайыны
1334,sich erinnern an::V,په یاد راوړل,тодэ вайыны
1335,vergessen::V,هېرول,вунэтыны
1336,messen::V,اندازه کول,мертаны
1337,zählen::V,شمارل,лыдъяны
1338,rechnen::V,حسابول,лыдъяны
1339,lesen::V,لوستل,лыдӟыны
1340,malen::V,رسمول,суреданы
1341,zeichnen::V,رسمول,суреданы
1342,schreiben::V,لیکل,гожъяны
1343,besitzen::V,لرل,луыны
1344,kaufen::V,رانیول,басьтыны
1345,verkaufen::V,خرڅول,вузаны
1346,bezahlen::V,تأدیه کول,тырыны
1347,zahlen::V,کسات اخيستل,тырыны
1348,beherrschen::V,تسلط لرل,кузёяськыны
1349,ertragen::V,زغمل,чиданы
1350,Barsch::N,,юш
1351,Hecht::N,,чипей
