,Concept_ID,hr,hy
766,schwach::A,slab,թույլ
767,fett::A,pretio,գեր
768,schlank::A,vitak,նիհար
769,hübsch::A,zgodan,գրավիչ
770,hübsch::A,zgodan,սիրունիկ
771,böse::A,zao,չար
772,böse::A,opak,չար
773,dumm::A,glup,հիմար
774,faul::A,lijen,ծույլ
775,fleißig::A,radin,ջանասեր
776,fleißig::A,radin,փութաջան
777,fleißig::A,marljiv,ջանասեր
778,fleißig::A,marljiv,փութաջան
779,geizig::A,škrt,ագահ
780,geizig::A,škrt,կծծի
781,klug::A,razborit,խելոք
782,klug::A,razborit,ընդունակ
783,geschickt::A,vješt,ճարտար
784,lieb::A,drag,սիրելի
785,lustig::A,veseo,զվարթ
786,sanft::A,blag,հեզ
787,hungrig::A,gladan,քաղցած
788,krank::A,bolestan,հիվանդ
789,nackt::A,nag,մերկ
790,traurig::A,tužan,տխուր
791,traurig::A,žalostan,տխուր
792,lebendig::A,živ,կենդանի
793,gut::A,dobar,լավ
794,schlecht::A,loš,վատ
795,schlecht::A,rđav,վատ
796,richtig::A,tačan,ձիշտ
797,richtig::A,ispravan,ձիշտ
798,schlimm::A,zao,լղրճուկ
799,schlimm::A,zločest,լղրճուկ
800,wahr::A,istinit,ճիշտ
801,wahr::A,istinit,իրական
802,alt::A,star,հին
803,neu::A,nov,նոր
804,ehemalig::A,bivši,նախկին
805,alt[Lebewesen]::A,star,ծեր
806,alt[Lebewesen]::A,star,պառավ
807,jung::A,mlad,մատաղ
808,arm::A,ubog,աղքատ
809,arm::A,siromašan,աղքատ
810,reich::A,bogat,հարուստ
811,bekannt::A,poznat,ծանոթ
812,berühmt::A,čuven,հայտնի
813,berühmt::A,čuven,հռչակավոր
814,berühmt::A,slavan,հայտնի
815,berühmt::A,slavan,հռչակավոր
816,fremd::A,tuđ,օտար
817,fremd::A,stran,օտար
818,verschieden::A,razan,տարբեր
819,verschieden::A,različan,տարբեր
820,nah::A,blizak,մոտ
821,nah::A,blizak,մերձ
822,fern::A,dalek,հեռավոր
823,fern::A,daljnji,հեռավոր
824,linker::A,lijevi,ձախ
825,rechter::A,desni,աջ
826,anderer::A,drugi,այլ
827,anderer::A,drugi,ուրիշ
828,anderer::A,drugačiji,այլ
829,anderer::A,drugačiji,ուրիշ
830,erster::A,prvi,առաջին
831,zweiter::A,drugi,երկրորդ
832,dritter::A,treći,երրորդ
833,letzter::A,zadnji,վերջին
834,allein::ADV,sam,միայնակ
835,auf einmal::ADV,istodobno,միասնաբար
836,zusammen::ADV,skupa,միասին
837,zusammen::ADV,skupa,իրար հետ
838,zusammen::ADV,zajedno,միասին
839,zusammen::ADV,zajedno,իրար հետ
840,lange::ADV,dugo,երկար ժամանակ
841,plötzlich::ADV,naglo,հանկարծ
842,plötzlich::ADV,iznenada,հանկարծ
843,sofort::ADV,odmah,իսկույն
844,später::ADV,kasnije,ավելի ուշ
845,später::ADV,kasnije,հետո
846,jetzt::ADV,sad,այժմ
847,jetzt::ADV,sada,այժմ
848,heute::ADV,danas,այսօր
849,morgen::ADV,sutra,վաղը
850,bald::ADV,skoro,շուտով
851,bald::ADV,doskora,շուտով
852,dann::ADV,zatim,ապա
853,dann::ADV,zatim,հետո
854,gestern::ADV,juče,երեկ
855,gestern::ADV,jučer,երեկ
856,einst::ADV,negda,հին ատեն
857,einst::ADV,nekada,հին ատեն
858,damals::ADV,tada,ատէնին
859,damals::ADV,onda,ատէնին
860,danach::ADV,poslije,ապա
861,danach::ADV,poslije,այն ժամանակ
862,danach::ADV,nakon toga,ապա
863,danach::ADV,nakon toga,այն ժամանակ
864,vorher::ADV,prije,առաջ
865,vorher::ADV,prije toga,առաջ
866,zuerst::ADV,prvo,նախ
867,zuerst::ADV,najprije,նախ
868,einmal::ADV,jednom,մի անգամ
869,einmal::ADV,jedanput,մի անգամ
870,manchmal::ADV,katkad,երբեմն
871,manchmal::ADV,katkada,երբեմն
872,oft::ADV,često,հաճախ
873,immer::ADV,vazda,միշտ
874,immer::ADV,uvijek,միշտ
875,niemals::ADV,nikad,երբեք
876,niemals::ADV,nikada,երբեք
877,hier::ADV,tu,այստեղ
878,hier::ADV,ovdje,այստեղ
879,hierhin::ADV,amo,այստեղ
880,hierhin::ADV,ovamo,այստեղ
881,von hier::ADV,odavde,այդտեղից
882,dort::ADV,ondje,այնտեղ
883,dorthin::ADV,onamo,այնտեղ
884,geradeaus::ADV,ravno,ուղիղ
885,vorwärts::ADV,naprijed,առաջ
886,rückwärts::ADV,natrag,դեպի ետ
887,zurück::ADV,nazad,ետ
888,zurück::ADV,natrag,ետ
889,unten::ADV,dolje,ներքեւում
890,hinab::ADV,nizbrdo,ներքեւ
891,oben::ADV,gore,վերեւում
892,hinauf::ADV,uzbrdo,վերեւ
893,überall::ADV,svuda,ամենուր
894,überall::ADV,svagdje,ամենուր
895,nicht::ADV,ne,չէ
896,ein wenig::ADV,malo,մի քիչ
897,kaum::ADV,tek,հազիվ
898,kaum::ADV,jedva,հազիվ
899,sehr::ADV,jako,շատ
900,sehr::ADV,veoma,շատ
901,so::ADV,tako,այդպես
902,so::ADV,ovako,այդպես
903,noch::ADV,još,դեռ
904,nur::ADV,samo,միայն
905,schon::ADV,već,արդեն
906,wieder::ADV,opet,նորից
907,wieder::ADV,opet,դարձյալ
908,wieder::ADV,ponovo,նորից
909,wieder::ADV,ponovo,դարձյալ
910,vergebens::ADV,uzalud,իզուր
911,vergebens::ADV,zabadava,իզուր
912,vor::PRP,pred,դիմացը
913,vor::PRP,ispred,դիմացը
914,hinter::PRP,za,ետեւը
915,hinter::PRP,iza,ետեւը
916,unter::PRP,pod,տակ
917,unter::PRP,ispod,տակ
918,durch::PRP,po,միջով
919,durch::PRP,kroz,միջով
920,neben::PRP,kraj,քովը
921,neben::PRP,pored,քովը
922,neben::PRP,pokraj,քովը
923,zwischen::PRP,među,միջեւ
924,zwischen::PRP,između,միջեւ
925,wegen::PRP,radi,պատճառով
926,wegen::PRP,radi,շնորհից
927,wegen::PRP,zbog,պատճառով
928,wegen::PRP,zbog,շնորհից
929,dies::PRN,ovo,սա
930,dies::PRN,ovo,այս
931,das::PRN,to,դա
932,das::PRN,to,այդ
933,das::PRN,ono,դա
934,das::PRN,ono,այդ
935,alles::PRN,sve,ամեն ինչ
936,ich::PRN,ja,ես
937,du::PRN,ti,դու
938,er::PRN,on,նա
939,wir::PRN,mi,մենք
940,ihr::PRN,vi,դուք
941,sie::PRN,oni,նրանք
942,was::FPRN,što,ինչ
943,wer::FPRN,tko,ով
944,wo::FADV,gdje,ուր
945,wo::FADV,gdje,որտեղ
946,wohin::FADV,kuda,դեպի ուր
947,wohin::FADV,kamo,դեպի ուր
948,wie::FADV,kako,ինչպես
949,warum::FADV,zašto,ինչու
950,wieviel::FNUM,koliko,որչափ
951,eins::NUM,jedan,մեկ
952,zwei::NUM,dva,երկու
953,drei::NUM,tri,երեք
954,vier::NUM,četiri,չորս
955,fünf::NUM,pet,հինգ
956,sechs::NUM,šest,վեց
957,sieben::NUM,sedam,յոթ
958,acht::NUM,osam,ութ
959,neun::NUM,devet,ինը
960,zehn::NUM,deset,տասը
961,elf::NUM,jedanaest,տասնմեկ
962,zwölf::NUM,dvanaest,տասներկու
963,zwanzig::NUM,dvadeset,քսան
964,dreißig::NUM,trideset,երեսուն
965,vierzig::NUM,četrdeset,քառասուն
966,fünfzig::NUM,pedeset,հիսուն
967,sechzig::NUM,šezdeset,վաթսուն
968,siebzig::NUM,sedamdeset,յոթանասուն
969,achtzig::NUM,osamdeset,ութսուն
970,neunzig::NUM,devetdeset,իննսուն
971,hundert::NUM,sto,հարյուր
972,tausend::NUM,tisuća,հազար
973,und::CNJ,i,ու
974,und::CNJ,te,ու
975,oder::CNJ,ili,կամ
976,stehen::V,stajati,կանգնել
977,sitzen::V,sjediti,նստել
978,liegen::V,ležati,ստել
979,hängen::V,visiti,կախվել
980,werden::V,postati,դառնալ
981,werden::V,činiti se,դառնալ
982,passieren::V,desiti se,պատահել
983,passieren::V,dogoditi se,պատահել
984,beginnen::V,početi,սկսվել
985,enden::V,prestati,վերջանալ
986,enden::V,svršiti se,վերջանալ
987,wechseln::V,mijenjati se,փոխվել
988,aufgehen[Sonne]::V,izići,բարձրանալ
989,aufgehen[Sonne]::V,izići,ելնել 
990,untergehen[Sonne]::V,zaći,մտնել
991,scheinen[Sonne]::V,sijati,շողալ
992,scheinen[Sonne]::V,sijati,փայլել
993,donnern::V,grmjeti,որոտալ
994,wehen::V,duhati,փչել
995,strömen::V,strujati,հոսել
996,fließen::V,teći,հոսել
997,sich drehen::V,obrtati se,պտտվել
998,sich drehen::V,vrtjeti se,պտտվել
999,schwanken::V,teturati,տատանվել
1000,schwanken::V,kolebati se,տատանվել
1001,schwingen::V,njihati,ճոճվել
1002,schwingen::V,titrati,ճոճվել
1003,fallen::V,padati,ընկնել
1004,brennen::V,gorjeti,այրվել
1005,rauchen::V,dimiti se,ծխել
1006,regnen::V,kišiti,անձրեւ գալ
1007,regnen::V,daždjeti,անձրեւ գալ
1008,gefrieren::V,smrznuti se,սառչել
1009,tauen::V,kopnjeti,լկիլ
1010,tauen::V,kraviti se,լկիլ
1011,schmelzen::V,topiti se,հալիլ
1012,trocknen::V,sušiti se,չորանալ
1013,sieden::V,kipjeti,եռալ
1014,sieden::V,ključati,եռալ
1015,faulen::V,gnjiti,փտել
1016,verfaulen::V,sagnjiti,նեխել
1017,reißen::V,otrgnuti se,պատռվել
1018,reißen::V,otrgnuti se,ճղվել
1019,versinken::V,tonuti,սուզվել
1020,versinken::V,propasti,սուզվել
1021,vergehen::V,prolaziti,անցնել 
1022,erscheinen::V,pojaviti se,հայտնվել
1023,erscheinen::V,pojaviti se,երեւալ
1024,verschwinden::V,nestati,անհետանալ
1025,verschwinden::V,izgubiti se,անհետանալ
1026,sinken::V,trgnuti,ընկնել
1027,sinken::V,spustiti se,ընկնել
1028,abnehmen::V,opasti,փոքրանալ
1029,zunehmen::V,povećati se,մեծանալ
1030,steigen::V,uzići,բարձրանալ
1031,steigen::V,nadoći,բարձրանալ
1032,wachsen::V,rasti,աճել
1033,glänzen::V,blistati,նշուլել
1034,glänzen::V,blistati,փայլիլ
1035,glänzen::V,sjati se,նշուլել
1036,glänzen::V,sjati se,փայլիլ
1037,funkeln::V,svjetlucati,փայլատակել
1038,lärmen::V,bučati,աղմուկ հանել
1039,lärmen::V,galamiti,աղմուկ հանել
1040,läuten::V,zvoniti,զնգալ
1041,klingeln::V,zvoniti,զնգալ
1042,klirren::V,zvečati,զնգզնգալ
1043,brausen::V,hujati,մոլեգնել
1044,rauschen::V,šumiti,սոսափել
1045,rauschen::V,šuškati,սոսափել
1046,klingen::V,zvučati,հնչել
1047,bellen::V,lajati,հաչել
1048,heulen::V,zavijati,ոռնալ 
1049,blasen::V,puhati,փչել 
1050,pfeifen::V,fućkati,սուլել
1051,schreien::V,vikati,գոռալ 
1052,schreien::V,kričati,գոռալ 
1053,stöhnen::V,stenjati,տնքալ
1054,zittern::V,drhtati,դողալ
1055,zittern::V,trepetati,դողալ
1056,leben::V,živjeti,ապրել
1057,geboren werden::V,roditi se,ծնվել
1058,atmen::V,disati,շնչել
1059,trinken::V,piti,խմել
1060,essen::V,jesti,ուտել
1061,schlucken::V,gutati,կլանել
1062,schlucken::V,gutati,կուլ տալ
1063,müde werden::V,umoriti se,հոգնել
1064,einschlafen::V,usnuti,քուն մտնել
1065,einschlafen::V,zaspati,քուն մտնել
1066,schlafen::V,spati,քնել
1067,aufwachen::V,probuditi se,արթննալ
1068,aufstehen::V,ustati,ելլել
1069,sich erholen::V,odmoriti se,հանգստանալ
1070,krank werden::V,oboljeti se,հիւանդանալ
1071,krank werden::V,razboljeti se,հիւանդանալ
1072,krank sein::V,bolovati,հիվանդ լինել
1073,schmerzen::V,boljeti,ցավել
1074,husten::V,kašljati,հազալ
1075,genesen::V,ozdraviti,ապաքինվել
1076,genesen::V,oporaviti se,ապաքինվել
1077,sterben::V,umrijeti,մեռնել
1078,sterben::V,umrijeti,վախճանվել
1079,umkommen::V,skapati,կործանվել
1080,sich bewegen::V,gibati se,ընթանալ
1081,sich bewegen::V,kretati se,ընթանալ
1082,sich rühren::V,maknuti se,շարժվել
1083,sich erheben::V,dići se,կանգնել
1084,sich erheben::V,dići se,վեր կենալ
1085,sich setzen::V,sjesti,նստել
1086,hinfallen::V,pasti,ընկնել
1087,laufen::V,hodati,քայլել
1088,schreiten::V,stupati,ճեմել
1089,spazierengehen::V,šetati se,շրջագայել
1090,eilen::V,hitati,շտապել
1091,sich beeilen::V,požuriti se,շտապել 
1092,sausen::V,juriti,սլանալ
1093,rennen::V,trčati,վազել
1094,springen::V,skakati,ցատկել
1095,klettern::V,popeti se,մագլցել
1096,klettern::V,penjati se,մագլցել
1097,schaukeln::V,ljuljati se,ճոճվել
1098,schaukeln::V,ljuljati se,օրորվել
1099,kriechen::V,puzati,սողալ
1100,kriechen::V,gmizati,սողալ
1101,schwimmen::V,plivati,լողալ
1102,tauchen::V,roniti,սուզվել
1103,tauchen::V,gnjuriti,սուզվել
1104,rudern::V,veslati,թիավարել
1105,fahren::V,voziti se,ընթանալ
1106,fliegen::V,letjeti,թռչել
1107,fliegen::V,lijetati,թռչել
1108,gehen::V,ići,գնալ
1109,weggehen::V,otići,հեռանալ
1110,abfahren::V,krenuti,ճանապարհվել
1111,abfahren::V,otputovati,ճանապարհվել
1112,anhalten::V,stati,կանգնել
1113,anhalten::V,zaustaviti,կանգնել
1114,hineingehen::V,ulaziti,մտնել
1115,eintreten::V,ući,մտնել
1116,kommen::V,doći,գալ
1117,ankommen::V,stići,ժամանել
1118,zurückkommen::V,vratiti se,վերադառնալ
1119,zurückkommen::V,povratiti se,վերադառնալ
1120,bleiben::V,ostati,մնալ
1121,warten::V,čekati,սպասել
1122,erwarten::V,očekivati,սպասել
1123,suchen::V,tražiti,որոնել
1124,finden::V,naći,գտնել
1125,versuchen::V,pokušati,փորձել
1126,vorbereiten::V,spremiti,պատրաստել
1127,vorbereiten::V,pripremiti,պատրաստել
1128,lieben::V,voljeti,սիրել
1129,mögen::V,voljeti,հավանել
1130,mögen::V,voljeti,սիրել
1131,lachen::V,smijati se,ծիծաղել
1132,rühren::V,taknuti,հուզել
1133,weinen::V,plakati,լալ
1134,schimpfen::V,psovati,տրտնջալ
1135,schimpfen::V,psovati,քրթմնջել
1136,sich ärgern::V,ljutiti se,զայրանալ
1137,sich fürchten::V,bojati se,վախնալ
1138,fürchten::V,bojati se,վախենալ
1139,fliehen::V,pobjeći,փախչել
1140,flüchten::V,utjeći,փախչել
1141,sehen::V,vidjeti,տեսնել
1142,anschauen::V,ogledati,դիտել
1143,ansehen::V,gledati,նայել
1144,hören::V,čuti,լսել
1145,zuhören::V,slušati,ունկնդրել
1146,probieren::V,probati,համը տեսել
1147,riechen::V,osjećati miris,հոտ առնել
1148,fühlen::V,osjećati,զգալ
1149,scheinen::V,činiti se,երեւալ
1150,zu sehen sein::V,biti vidljiv,երեւալ
1151,vernehmen::V,saznati,իմանալ 
1152,frieren::V,zima je,մրսել
1153,tun::V,raditi,անել
1154,können::V,moći,կարողանալ
1155,wollen::V,htjeti,ուզել
1156,wollen::V,htjeti,ցանկանալ
1157,anfangen::V,početi,սկսել
1158,beenden::V,svršiti,վերջացնել
1159,beenden::V,dovršiti,վերջացնել
1160,aufhören::V,prestati,դադարել
1161,gelingen::V,uspjeti,հաջողվել
1162,gelingen::V,uspjeti,գլուխ գալ
1163,geraten::V,desiti se,ստացվել
1164,öffnen::V,otvoriti,բաց անել
1165,schließen::V,zatvoriti,փակել 
1166,stellen::V,metnuti,դնել
1167,stellen::V,postaviti,դնել
1168,setzen::V,posaditi,նստեցնել
1169,legen::V,polagati,դնել
1170,berühren::V,doticati,դիպչել
1171,berühren::V,doticati,շոշափել
1172,berühren::V,dodirivati,դիպչել
1173,berühren::V,dodirivati,շոշափել
1174,verbinden::V,spojiti,շաղկապել
1175,verbinden::V,zavezati,շաղկապել
1176,bedecken::V,pokriti,ծածկել
1177,aufhängen::V,objesiti,կախել
1178,anzünden::V,upaliti,վառել
1179,anzünden::V,zapaliti,վառել
1180,aufheben::V,podići,վերցնել
1181,aufheben::V,podignuti,վերցնել
1182,zurücklassen::V,ostaviti,թողնել
1183,zurücklassen::V,pustiti natrag,թողնել
1184,verlieren::V,izgubiti,կորցնել
1185,fallen lassen::V,ispustiti,գցել
1186,machen::V,uraditi,անել
1187,machen::V,načiniti,անել
1188,machen::V,napraviti,անել
1189,herstellen::V,proizvesti,արտադրել
1190,bauen::V,graditi,կառուցել
1191,reparieren::V,popraviti,նորոգել
1192,verbessern::V,poboljšati,բարելավել
1193,ändern::V,promijeniti,փոխել
1194,graben::V,kopati,փորել
1195,graben::V,kopkati,փորել
1196,beugen::V,saviti,ծռել
1197,biegen::V,saviti,թեքել
1198,biegen::V,sagnuti,թեքել
1199,drehen::V,vrtjeti,ոլորել
1200,wenden::V,obrnuti,պտտել
1201,umdrehen::V,okrenuti,շրջել
1202,umdrehen::V,prevŕnuti,շրջել
1203,heben::V,dizati,բարձրացնել
1204,hochheben::V,dignuti,բարձրացնել
1205,ergreifen::V,uhvatiti,վարակվել
1206,ergreifen::V,prihvatiti,վարակվել
1207,halten::V,držati,բռնել
1208,drücken::V,pritiskivati,ճնշել
1209,schieben::V,gurati,հրել
1210,kratzen::V,česati,քերել
1211,kratzen::V,grepsti,քերել
1212,lecken::V,lizati,լիզել
1213,beißen::V,ujesti,կծել
1214,beißen::V,gristi,կծել
1215,abreißen::V,otkinuti,պոկել
1216,abschneiden::V,odrezati,կտրել 
1217,binden::V,vezati,կապել
1218,stecken::V,turiti,խրել
1219,brechen::V,slomiti,կոտրել 
1220,klopfen::V,lupati,թակել
1221,klopfen::V,kucati,թակել
1222,hauen::V,tući,ծեծել
1223,hauen::V,udarati,ծեծել
1224,kleben::V,lijepiti,կպցնել
1225,reiben::V,trti,շփել
1226,streichen::V,namazati,վրան քսել
1227,schleifen::V,brusiti,սրել 
1228,schneiden::V,rezati,կտրել
1229,rütteln::V,drmati,ցնցել
1230,schütteln::V,tresti,թափահարել
1231,schwenken::V,mahati,ճոճել
1232,schütten::V,sipati,լցնել
1233,schütten::V,lijevati,լցնել
1234,füllen::V,napuniti,լիքը լցնել
1235,einwickeln::V,umotati,փաթաթել
1236,einwickeln::V,zamotati,փաթաթել
1237,tragen::V,nositi,կրել
1238,tragen::V,nositi,տանել
1239,schleppen::V,tegliti,քաշել
1240,ziehen::V,vući,ձգել
1241,ziehen::V,vući,քաշել
1242,aufbewahren::V,čuvati,պահել 
1243,werfen::V,bacati,նետել
1244,fangen::V,loviti,
1245,fangen::V,hvatati,
1246,packen::V,ščepati,հափշտակել
1247,packen::V,zgrabiti,հափշտակել
1248,verstecken::V,sakriti,ծածկել
1249,teilen::V,podijeliti,բաժանել
1250,schicken::V,slati,ուղարկել
1251,bringen::V,donijeti,բերել
1252,hinzufügen::V,dodati,ավելացնել
1253,hinzufügen::V,pridati,ավելացնել
1254,bekommen::V,dobiti,հայթայթել
1255,erhalten::V,primiti,ստանալ
1256,nehmen::V,uzeti,վերցնել
1257,wählen::V,izabrati,ընտրել
1258,auswählen::V,odabrati,գերադասել
1259,bewahren::V,sačuvati,պահպանել
1260,behindern::V,smetati,խոչընդոտել
1261,verderben::V,pokvariti,փչացնել
1262,beschädigen::V,oštetiti,վնասել
1263,zerbrechen::V,razbiti,ջարդել
1264,zerbrechen::V,razbiti,կոտրել
1265,zerbrechen::V,prelomiti,ջարդել
1266,zerbrechen::V,prelomiti,կոտրել
1267,zerreißen::V,poderati,պատռել
1268,zerreißen::V,rastrgnuti,պատռել
1269,zerstören::V,razoriti,քանդել
1270,zerstören::V,razrušiti,քանդել
1271,verbrennen::V,spaliti,այրել
1272,verbrennen::V,sagorjeti,այրել
1273,geben::V,dati,տալ
1274,reichen::V,pružiti,հանձնել
1275,schenken::V,darivati,նվիրել
1276,versprechen::V,obećati,խոստանալ
1277,wünschen::V,željeti,մաղթել
1278,loben::V,hvaliti,գովել
1279,küssen::V,ljubiti,համբուրել
1280,wiegen::V,njihati,օրորել
1281,wiegen::V,ljuljati,օրորել
1282,zudecken::V,pokriti,վրան գցել
1283,wecken::V,probuditi,զարթնեցնել
1284,zeigen::V,pokazati,ցույց տալ
1285,führen::V,voditi,ուղեկցել
1286,lehren::V,učiti,սովորեցնել
1287,unterrichten::V,poučiti,ավանդել
1288,aufziehen::V,uzgajati,դաստիարակել
1289,leiten::V,upravljati,ղեկավարել
1290,leiten::V,upravljati,կառավարել
1291,antreiben::V,natjeravati,շտապեցնել
1292,lassen::V,dati,ստիպել
1293,einladen::V,pozvati,հրավիրել
1294,vereinigen::V,ujediniti,միացնել
1295,besuchen::V,posjetiti,այցելել
1296,treffen::V,sresti,հանդիպել
1297,sich versammeln::V,okupiti se,հավաքվել
1298,spielen::V,igrati se,խաղալ
1299,singen::V,pjevati,երգել
1300,tanzen::V,plesati,պարել
1301,sich trennen::V,razići se,ցրվել
1302,verlassen::V,ostaviti,լքել
1303,verlassen::V,napustiti,լքել
1304,retten::V,spasiti,փրկել
1305,bewachen::V,čuvati,պահել
1306,bewachen::V,stražariti,պահել
1307,schützen::V,čuvati,պաշտպանել
1308,verteidigen::V,obraniti,պաշտպանել
1309,sich schlagen::V,biti se,կռվել
1310,sich schlagen::V,udariti se,կռվել
1311,schießen::V,pucati,կրակել
1312,schießen::V,strijeljati,կրակել
1313,siegen::V,pobijediti,հաղթել
1314,ärgern::V,ljutiti,ձանձրացնել
1315,schlagen::V,biti,խփել
1316,schlagen::V,udariti,խփել
1317,treten::V,šutnuti,քացի տալ
1318,stechen::V,ubosti,խայթել
1319,stoßen::V,gurnuti,մղել
1320,stehlen::V,ukrasti,գողանալ
1321,stören::V,smetati,խանգարել
1322,belästigen::V,smetati,անհանգստացնել
1323,belästigen::V,dosaditi,անհանգստացնել
1324,verbergen::V,skriti,թաքցնել
1325,täuschen::V,obmanuti,խաբել
1326,betrügen::V,prevarati,խաբել
1327,töten::V,ubiti,սպանել 
1328,wohnen::V,stanovati,բնակվել
1329,arbeiten::V,raditi,աշխատել
1330,sammeln::V,sabrati,հավաքել
1331,pflücken::V,ubrati,քաղել
1332,jagen::V,loviti,որս անել
1333,fischen::V,ribati,ձուկ բռնել
1334,fischen::V,loviti ribu,ձուկ բռնել
1335,fassen::V,uloviti,բռնել
1336,hüten::V,pasti,արածեցնել
1337,treiben::V,goniti,հովուել
1338,anbinden::V,privezati,չուանել
1339,füttern::V,hraniti,կերակրել
1340,melken::V,musti,կթել
1341,hacken::V,sjeckati,կոտորել
1342,gießen::V,politi,ջրել
1343,reifen::V,sazreti,հասունանալ 
1344,zubereiten::V,prigotoviti,պատրաստել
1345,kochen::V,kuhati,եփել
1346,backen::V,peći,թխել
1347,braten::V,peći,տապակել
1348,braten::V,pržiti,տապակել
1349,umrühren::V,promiješati,խառնել
1350,stricken::V,plesti,գործել
1351,nähen::V,šiti,կարել
1352,färben::V,obojiti,ներկել
1353,reinigen::V,očistiti,մաքրել
1354,reinigen::V,počistiti,մաքրել
1355,waschen::V,prati,լվանալ
1356,abwischen::V,otrti,սրբել
1357,spülen::V,isprati,ողողել
1358,spülen::V,isprati,պարզաջրել
1359,spülen::V,oplakati,ողողել
1360,spülen::V,oplakati,պարզաջրել
1361,fegen::V,mesti,ավլել
1362,fegen::V,pomesti,ավլել
1363,kehren::V,mesti,ավլել
1364,baden::V,kupati se,լողանալ
1365,sich waschen::V,umiti se,լվացվել
1366,sich waschen::V,prati se,լվացվել
1367,ausziehen::V,svući,հանել
1368,anziehen::V,obući,հագնել
1369,sich anziehen::V,obući se,հագնվել
1370,kämmen::V,češljati,սանրել
1371,schmücken::V,uresiti,զարդարել
1372,schmücken::V,nakititi,զարդարել
1373,sagen::V,reći,ասել
1374,sagen::V,kazati,ասել
1375,sprechen::V,govoriti,խոսել
1376,reden::V,govoriti,զրուցել
1377,reden::V,besjediti,զրուցել
1378,sich unterhalten::V,razgovarati se,խոսակցել
1379,fragen::V,pitati,հարցնել
1380,bitten::V,moliti,խնդրել
1381,erzählen::V,ispričati,պատմել
1382,erzählen::V,pripovjediti,պատմել
1383,mitteilen::V,saopćiti,հաղորդել
1384,nennen::V,nazvati,անվանել
1385,rufen::V,zvati,կանչել
1386,rufen::V,dozvati,կանչել
1387,prahlen::V,hvalisati se,պարծենալ
1388,übersetzen::V,prevesti,թարգմանել
1389,denken::V,misliti,մտածել
1390,glauben::V,vjerovati,հավատալ
1391,bemerken::V,zapaziti,նկատել
1392,bemerken::V,primijetiti,նկատել
1393,erkennen::V,prepoznati,ճանաչել
1394,begreifen::V,pojmiti,հասկանալ
1395,begreifen::V,shvatiti,հասկանալ
1396,verstehen::V,razabrati,ըմբռնել
1397,lernen::V,učiti se,սովորել
1398,wissen::V,znati,իմանալ
1399,sich erinnern an::V,sjetiti se,հիշել
1400,sich erinnern an::V,sjetiti se,մտաբերել
1401,vergessen::V,zaboraviti,մոռանալ
1402,messen::V,mjeriti,չափել
1403,zählen::V,brojiti,թվել
1404,zählen::V,brojiti,հաշվել
1405,rechnen::V,računati,հաշվել
1406,rechnen::V,računati,հաշվարկել
1407,lesen::V,čitati,կարդալ
1408,malen::V,slikati,նկարել
1409,zeichnen::V,crtati,գծել
1410,schreiben::V,pisati,գրել
1411,besitzen::V,imati,ունենալ
1412,besitzen::V,imati,տեր լինել
1413,besitzen::V,posjedovati,ունենալ
1414,besitzen::V,posjedovati,տեր լինել
1415,kaufen::V,kupiti,գնել
1416,verkaufen::V,prodati,վաճառել
1417,verkaufen::V,raspačati,վաճառել
1418,bezahlen::V,platiti,վճարել
1419,zahlen::V,plaćati,վճարել
1420,beherrschen::V,vladati,ղեկավարել
1421,beherrschen::V,gospodariti,ղեկավարել
1422,ertragen::V,trpjeti,դիմանալ
1423,ertragen::V,podnijeti,դիմանալ
1424,Gehirn::N,,խելք
