,Concept_ID,te,bg
719,manchmal::ADV,అప్పటప్పటికి,понякога
720,oft::ADV,తఱచుగా,често
721,immer::ADV,ఎల్లప్పుడు,винаги
722,niemals::ADV,ఎప్పుడునులేదు,никога
723,hier::ADV,ఇక్కడ,тук
724,hier::ADV,ఇక్కడ,тука
725,hierhin::ADV,ఇక్కడకు,насам
726,von hier::ADV,ఇక్కడనుండి,оттук
727,von hier::ADV,ఇక్కడనుండి,оттука
728,dort::ADV,అక్కడ,там
729,dorthin::ADV,అక్కడికి,натам
730,dorthin::ADV,అక్కడికి,нататък
731,geradeaus::ADV,సూటిగా,направо
732,vorwärts::ADV,ముందుకు,напред
733,rückwärts::ADV,వెనుకకు,назад
734,zurück::ADV,వెనుకభాగము,обратно
735,unten::ADV,క్రింద,долу
736,hinab::ADV,కిందికి,надолу
737,oben::ADV,మీద,горе
738,hinauf::ADV,పైకి,нагоре
739,überall::ADV,అంతటా,навсякъде
740,nicht::ADV,కాదు,не
741,ein wenig::ADV,కొంచెము,малко
742,kaum::ADV,చాలిచాలక,едва
743,kaum::ADV,చాలిచాలక,едвам
744,sehr::ADV,చాల,много
745,sehr::ADV,చాల,твърде
746,so::ADV,ఆలాగున,тъй
747,so::ADV,ఆలాగున,така
748,noch::ADV,ఇప్పటికిని,още
749,nur::ADV,మాత్రము,само
750,schon::ADV,ఇదివఱకే,вече
751,wieder::ADV,తిరిగి,пак
752,wieder::ADV,తిరిగి,отново
753,vergebens::ADV,నిష్ఫలముగా,напразно
754,vor::PRP,ముందు,пред
755,hinter::PRP,వెనుక,зад
756,unter::PRP,క్రింద,под
757,durch::PRP,ద్వారా,през
758,neben::PRP,దగ్గెర,до
759,neben::PRP,దగ్గెర,при
760,zwischen::PRP,మధ్య,между
761,zwischen::PRP,మధ్య,помежду
762,wegen::PRP,కారణంగా,заради
763,dies::PRN,ఇది,този
764,das::PRN,అది,туй
765,das::PRN,అది,това
766,alles::PRN,సకలము,всичко
767,ich::PRN,నేను,аз
768,du::PRN,నీవు,ти
769,er::PRN,అతడు,той
770,wir::PRN,మనము,ние
771,ihr::PRN,మీరు,вие
772,sie::PRN,వారు,те
773,was::FPRN,ఏమి,що
774,was::FPRN,ఏమి,какво
775,wer::FPRN,ఎవడు,кой
776,wo::FADV,ఎక్కడ,къде
777,wohin::FADV,ఎందుకు,накъде
778,wohin::FADV,ఎందుకు,накъдето
779,wie::FADV,ఎట్టు,как
780,warum::FADV,ఏల,защо
781,wieviel::FNUM,ఎంత,колко
782,eins::NUM,ఒకటి,един
783,zwei::NUM,రెండు,два
784,drei::NUM,మూడు,три
785,vier::NUM,నాలుగు,четири
786,fünf::NUM,అయిదు,пет
787,sechs::NUM,ఆఱు,шест
788,sieben::NUM,ఏరు,седем
789,acht::NUM,ఎనిమదు,осем
790,neun::NUM,తొమ్మిది,девет
791,zehn::NUM,పది,десет
792,elf::NUM,పదునొకొండు,единайсет
793,elf::NUM,పదునొకొండు,единадесет
794,zwölf::NUM,పండ్రండు,дванайсет
795,zwölf::NUM,పండ్రండు,дванадесет
796,zwanzig::NUM,ఇరుపది,двайсет
797,zwanzig::NUM,ఇరుపది,двадесет
798,dreißig::NUM,ముప్పది,тридесет
799,vierzig::NUM,నలువది,четиридесет
800,fünfzig::NUM,ఏబది,петдесет
801,sechzig::NUM,అరుపది,шестдесет
802,siebzig::NUM,డెబ్బది,седемдесет
803,achtzig::NUM,ఎనుబది,осемдесет
804,neunzig::NUM,తొంబది,деветдесет
805,hundert::NUM,నూఱు,сто
806,tausend::NUM,వేయి,хиляда
807,und::CNJ,మఱియు,а
808,und::CNJ,మఱియు,та
809,oder::CNJ,లేక,или
810,stehen::V,నిలుచు,стоя
811,sitzen::V,కూర్చుండు,седя
812,liegen::V,పండుకొనుట,лежа
813,hängen::V,వ్రేలాడదీయు,вися
814,werden::V,అగు,бъда
815,werden::V,అగు,стана
816,passieren::V,సంభవించు,случа се
817,beginnen::V,ఆరంభించు,започна
818,enden::V,తీరుట,свърша
819,wechseln::V,మార్చు,променям
820,aufgehen[Sonne]::V,ఉదయించు,изгрея
821,untergehen[Sonne]::V,అస్తమించు,заляза
822,scheinen[Sonne]::V,ప్రకాశించు,грея
823,scheinen[Sonne]::V,ప్రకాశించు,светя
824,donnern::V,ఉరుముట,гърмя
825,wehen::V,దురద్పప్టము,вея
826,wehen::V,దురద్పప్టము,духам
827,strömen::V,పారుట,тека
828,strömen::V,పారుట,лея се
829,fließen::V,ప్రవహించు,тека
830,sich drehen::V,తిరుగు,въртя се
831,schwanken::V,ఆడించుట,клатя се
832,schwingen::V,ఊగుట,трептя
833,fallen::V,పడు,падам
834,brennen::V,కాలుట,горя
835,rauchen::V,పొగసుట,димя
836,regnen::V,కురిపించుట,вали дъжд
837,gefrieren::V,గడ్డకట్టు,замръзна
838,tauen::V,కరగు,топя се
839,schmelzen::V,కరగు,разтопя се
840,trocknen::V,యెండుట,съхна
841,sieden::V,ఉడుకు,вря
842,sieden::V,ఉడుకు,кипя
843,faulen::V,క్రుళ్లు,гния
844,verfaulen::V,క్షిణించు,изгния
845,reißen::V,చించు,напукам се
846,versinken::V,మునుగు,потъна
847,vergehen::V,సంభవించు,минавам
848,erscheinen::V,కనబడు,явя се
849,verschwinden::V,అదృశ్యమగు,изчезна
850,sinken::V,ముణుగుట,падна
851,abnehmen::V,తగ్గు,отслабна
852,zunehmen::V,పెరుగుట,нарасна
853,steigen::V,లేచు,увелича се
854,steigen::V,లేచు,покачвам се
855,wachsen::V,పెరుగు,раста
856,glänzen::V,ప్రకాశించు,лъщя
857,glänzen::V,ప్రకాశించు,блестя
858,funkeln::V,ప్రకాశించు,искря
859,lärmen::V,అరుచుట,шумя
860,läuten::V,మేళవించుట,звъня
861,klingeln::V,వాయించుట,звъня
862,klirren::V,ఘంటానాదము,звънтя
863,klirren::V,ఘంటానాదము,дрънкам
864,brausen::V,గర్జించు,буча
865,rauschen::V,చటచటమనుట,шумя
866,klingen::V,ధ్వనించుట,звуча
867,bellen::V,అఱచు,лая
868,heulen::V,కూయు,вия
869,heulen::V,కూయు,рева
870,blasen::V,దురద్పప్టము,духна
871,pfeifen::V,ఈలవేయు,свиря
872,schreien::V,అఱచు,крещя
873,stöhnen::V,మూలుగు,стена
874,stöhnen::V,మూలుగు,пъшкам
875,zittern::V,వణకు,треперя
876,leben::V,జీవించుట,живея
877,geboren werden::V,పుట్టుట,родя се
878,atmen::V,ఉపిరి తీయు,дишам
879,trinken::V,త్రాగు,пия
880,essen::V,తిను,ям
881,schlucken::V,మ్రింగు,гълтам
882,müde werden::V,అలయు,уморя се
883,einschlafen::V,నిద్రించు,заспя
884,schlafen::V,నిద్రురించు,спя
885,aufwachen::V,మేలుకొను,събудя се
886,aufstehen::V,లేచు,стана
887,sich erholen::V,నడ్డి వాల్చు,отдъхвам си
888,krank werden::V,జబ్బుపడు,заболея
889,krank sein::V,జబ్బు చేయు,боледувам
890,schmerzen::V,నొచ్చుట,боля
891,husten::V,దగ్గుట,кашлям
892,genesen::V,కుదురుట,оздравея
893,sterben::V,మరణించు,умра
894,umkommen::V,నశించు,загина
895,sich bewegen::V,కదలు,движа се
896,sich bewegen::V,కదలు,мърдам се
897,sich rühren::V,కదలు,движа се
898,sich erheben::V,లేచు,стана
899,sich setzen::V,కూర్చుణ్డు,седна
900,hinfallen::V,దొర్లు,падна
901,laufen::V,నడచు,ходя
902,schreiten::V,అడుగుపెట్టుట,крача
903,spazierengehen::V,పచారు చేయు,разхождам се
904,eilen::V,తొందరపడు,бързам
905,sich beeilen::V,త్వరపెట్టు,побързам
906,sausen::V,విసరికొట్టు,тичам
907,rennen::V,పరుగెత్తు,бягам
908,springen::V,దుముకు,скачам
909,klettern::V,ఎక్కు,катеря се
910,schaukeln::V,ఉయ్యాల ఊగు ,люлея се
911,kriechen::V,ప్రాకు,лазя
912,kriechen::V,ప్రాకు,пълзя
913,schwimmen::V,ఈదు,плувам
914,tauchen::V,మునుగు,гмуркам се
915,rudern::V,తెడ్లతోఁగడపు,греба
916,fahren::V,నడపు,пътувам
917,fliegen::V,ఎగురు,летя
918,fliegen::V,ఎగురు,хвърча
919,gehen::V,పోవు,ида
920,gehen::V,పోవు,вървя
921,weggehen::V,బయలుదేరు,отида си
922,abfahren::V,విడిచిపోవు,отпътувам
923,anhalten::V,నిలుపు,спра се
924,hineingehen::V,ప్రవేశించు,влизам
925,eintreten::V,ప్రవేశించు,вляза
926,kommen::V,వచ్చు,ида
927,kommen::V,వచ్చు,дойда
928,ankommen::V,వచ్చి చేరు,пристигна
929,zurückkommen::V,తిరిగీవచ్చుట,върна се
930,bleiben::V,ఉండు,остана
931,warten::V,కనిపెట్టు,чакам
932,erwarten::V,నిరిక్షించు,очаквам
933,suchen::V,వెదకు,търся
934,finden::V,కనుగొను,намеря
935,versuchen::V,ప్రయత్నించు,опитам
936,vorbereiten::V,తయారుచేయు,подготвя
937,lieben::V,ప్రేమించు,любя
938,mögen::V,ఇష్టపడు,обичам
939,lachen::V,నవ్వు,смея се
940,rühren::V,గుండె తాకు,трогна
941,weinen::V,వీడ్చు,плача
942,schimpfen::V,గొణుగు,ругая
943,schimpfen::V,గొణుగు,псувам
944,sich ärgern::V,అలుగు,ядосам се
945,sich fürchten::V,భయపడు,боя се
946,sich fürchten::V,భయపడు,страхувам се
947,fürchten::V,భయపడు,боя се от
948,fürchten::V,భయపడు,страхувам се от
949,fliehen::V,పాఱిపోపు,бягам
950,flüchten::V,తప్పించుకొను,бягам
951,flüchten::V,తప్పించుకొను,избягам
952,sehen::V,చూచు,видя
953,anschauen::V,చూచు,гледам
954,ansehen::V,కాచియుండు,поглеждам
955,hören::V,విను,чувам
956,zuhören::V,విను,слушам
957,probieren::V,చవిచూచుట,опитам
958,riechen::V,వాసనచూచు,подуша
959,fühlen::V,స్పర్శించుట,усещам
960,fühlen::V,స్పర్శించుట,чувствувам
961,scheinen::V,కనబడు,изглеждам
962,zu sehen sein::V,చూవు,виждам се
963,vernehmen::V,విను,доловя
964,frieren::V,చలికి వడకు,мръзна
965,tun::V,చేయు,правя
966,können::V,గల,мога
967,wollen::V,కోరు,ща
968,wollen::V,కోరు,искам
969,anfangen::V,ఆరంభించు,започна
970,beenden::V,ముగించు,свърша
971,beenden::V,ముగించు,завърша
972,aufhören::V,నిలుపు,престана
973,gelingen::V,గెలుపాందు,успея
974,gelingen::V,గెలుపాందు,сполуча
975,geraten::V,వెలువడు,удам се
976,öffnen::V,తెఱచు,отворя
977,schließen::V,మూయు,затворя
978,stellen::V,ఉంచు,поставя
979,setzen::V,ఉంచు,туря
980,legen::V,పెట్టు,сложа
981,legen::V,పెట్టు,слагам
982,berühren::V,తాకు,докосна
983,verbinden::V,చేర్చుట,свържа
984,bedecken::V,మూయు,покрия
985,aufhängen::V,వ్రేలాడదీయు,закача
986,anzünden::V,వెలిగించు,запаля
987,aufheben::V,సేకరించు,вдигна
988,aufheben::V,సేకరించు,повдигна
989,zurücklassen::V,విడుచు,оставя
990,verlieren::V,పోగొట్టుకొను,загубя
991,fallen lassen::V,జాఱవిడుచు,изпусна
992,machen::V,చేయు,направя
993,herstellen::V,ఉత్పత్తిచేయు,произведа
994,bauen::V,నిర్మించు,строя
995,reparieren::V,సరిచేయు,поправя
996,verbessern::V,వృద్ధి చేయు,подобря
997,ändern::V,మార్చు,променя
998,graben::V,త్రవ్వు,копая
999,beugen::V,వంచు,прегъна
1000,biegen::V,వంచు,прегъна
1001,drehen::V,నూలువడుకు,въртя
1002,wenden::V,త్రిప్పు,обърна
1003,umdrehen::V,త్రిప్పు,обърна
1004,heben::V,ఎత్తు,вдигам
1005,hochheben::V,ఎత్తు,издигна
1006,ergreifen::V,వశపఱచుకొను,хвана
1007,ergreifen::V,వశపఱచుకొను,обхвана
1008,halten::V,ఉంచు,държа
1009,drücken::V,అణచు,натискам
1010,drücken::V,అణచు,притискам
1011,schieben::V,నొక్కు,тикам
1012,kratzen::V,గోకు,одраскам
1013,lecken::V,నాకు,лижа
1014,lecken::V,నాకు,ближа
1015,beißen::V,కఱచు,хапя
1016,beißen::V,కఱచు,ухапя
1017,abreißen::V,తెగతెంచు,откъсна
1018,abschneiden::V,తెగకొట్టు,отрежа
1019,binden::V,కట్టు,вържа
1020,stecken::V,తగులుకొనివుండుట,пъхна
1021,brechen::V,పగులగొట్టు,троша
1022,klopfen::V,కొట్టు,чукам
1023,hauen::V,కొట్టు,бия
1024,kleben::V,అంటుకొను,лепя
1025,kleben::V,అంటుకొను,залепя
1026,reiben::V,రాచు,трия
1027,reiben::V,రాచు,търкам
1028,streichen::V,వ్యాపింపజేయు,намажа
1029,schleifen::V,రాచు,остря
1030,schneiden::V,కోయు,режа
1031,rütteln::V,కుదిలించుట,разтърсвам
1032,schütteln::V,కదల్చు,клатя
1033,schütteln::V,కదల్చు,друсам
1034,schwenken::V,ఊచుట,размахам
1035,schütten::V,పోయు,сипя
1036,füllen::V,నింపు,напълня
1037,einwickeln::V,చుట్టు,увия
1038,einwickeln::V,చుట్టు,завия
1039,tragen::V,మోయు,нося
1040,schleppen::V,ఈడ్చు,влача
1041,ziehen::V,ఈడ్చు,тегля
1042,ziehen::V,ఈడ్చు,дръпна
1043,aufbewahren::V,కాపాడు,съхраня
1044,werfen::V,విసరు,хвърля
1045,fangen::V,పట్టుకొను,ловя
1046,fangen::V,పట్టుకొను,уловя
1047,packen::V,పట్టుకొను,хвана
1048,verstecken::V,దాచు,крия
1049,verstecken::V,దాచు,скрия
1050,teilen::V,భాగించు,разделя
1051,schicken::V,పంపు,изпращам
1052,bringen::V,తెచ్చు,донеса
1053,hinzufügen::V,చేర్చు,прибавя
1054,bekommen::V,సంపాదించు,сдобия се
1055,erhalten::V,పుచ్చుకొను,получа
1056,nehmen::V,తీసికొను,взема
1057,wählen::V,ఇష్టపడు,избирам
1058,auswählen::V,ఏరుకొను,избера
1059,bewahren::V,భద్రపఱుచు,пазя
1060,behindern::V,అడ్డగించుట,преча
1061,behindern::V,అడ్డగించుట,спъвам
1062,verderben::V,చెఱచు,разваля
1063,beschädigen::V,చెరుపుట,повредя
1064,zerbrechen::V,పగులగొట్టు,счупя
1065,zerreißen::V,చించు,скъсам
1066,zerstören::V,వాశనము చేయు,разруша
1067,verbrennen::V,కాల్చు,изгоря
1068,geben::V,ఇచ్చు,дам
1069,reichen::V,అందుకొనుట,подам
1070,schenken::V,అర్పించు,подаря
1071,versprechen::V,వాగ్దత్తము చేయు,обещая
1072,wünschen::V,కోరు,желая
1073,loben::V,స్తుతించు,хваля
1074,küssen::V,ముద్దుపెట్టుకొను,целувам
1075,wiegen::V,ఊచుట,люлея
1076,zudecken::V,మూయు,покрия
1077,wecken::V,నిద్రపలేపుట,събудя
1078,zeigen::V,చూవు,покажа
1079,führen::V,దారిచూపు,водя
1080,führen::V,దారిచూపు,заведа
1081,lehren::V,బోధించు,уча
1082,unterrichten::V,నేర్పు,преподавам
1083,aufziehen::V,పెంచు,отгледам
1084,leiten::V,తీసుకపోవుట,ръководя
1085,leiten::V,తీసుకపోవుట,управлявам
1086,antreiben::V,ప్రేరేపించు,подкарвам
1087,lassen::V,అనుమతించు,накарам
1088,einladen::V,ఆహ్వానించు,поканя
1089,vereinigen::V,కూడుట,съединя
1090,besuchen::V,పోయి చూచు,посетя
1091,treffen::V,కలియు,срещна
1092,sich versammeln::V,కూర్చు,събера се
1093,spielen::V,ఆట లాడు,играя
1094,singen::V,పాడు,пея
1095,tanzen::V,నృత్యముచేయు,танцувам
1096,sich trennen::V,ఎడబాయుట,разделя се
1097,verlassen::V,విడుచు,напусна
1098,retten::V,తప్పించుట,спася
1099,bewachen::V,కాపాడు,охранявам
1100,schützen::V,రక్షించు,запазя
1101,verteidigen::V,రక్షించు,защитя
1102,sich schlagen::V,జగడమాడు,бия се
1103,schießen::V,కాల్చు,стрелям
1104,siegen::V,గెలుచు,победя
1105,ärgern::V,పీడించుట,ядосам
1106,schlagen::V,కొట్టు,бия
1107,schlagen::V,కొట్టు,ударя
1108,treten::V,తన్ను,ритам
1109,stechen::V,కుట్టు,бодна
1110,stoßen::V,గెంటు,бутна
1111,stoßen::V,గెంటు,блъсна
1112,stehlen::V,దొంగిలించు,
1113,stören::V,కలతపఱచు,смутя
1114,belästigen::V,పీడించు,отегча
1115,belästigen::V,పీడించు,безпокоя
1116,verbergen::V,దాచు,скрия
1117,täuschen::V,మోసము చేయు,измамя
1118,betrügen::V,మోసపుచ్చు,измамя
1119,töten::V,చంపు,убия
1120,töten::V,చంపు,умъртвя
1121,wohnen::V,నివసించు,живея
1122,arbeiten::V,పనిచేయు,работя
1123,sammeln::V,ప్రోగుచేయు,събера
1124,pflücken::V,యేరుట,бера
1125,pflücken::V,యేరుట,откъсна
1126,jagen::V,వేటాడు,ловувам
1127,fischen::V,వెదకు,ловя риба
1128,fassen::V,పట్టుకొమ,хвана
1129,hüten::V,మందచేరుట,пазя
1130,treiben::V,నడపు,карам
1131,anbinden::V,కట్టు,завържа
1132,füttern::V,భోజనము పెట్టు,храня
1133,melken::V,పాలు పితుకు,доя
1134,hacken::V,నఱకు,сека
1135,gießen::V,నీళ్ళుకట్టుట,полея
1136,reifen::V,పండుట,узрея
1137,zubereiten::V,వండు,приготвя
1138,kochen::V,వండు,варя
1139,backen::V,రొట్టెకాల్చు,пека
1140,braten::V,వేపు,пържа
1141,umrühren::V,కదులుట,разбъркам
1142,stricken::V,అల్లు,плета
1143,nähen::V,కుట్టు,шия
1144,färben::V,రంగు వేయు,боядисам
1145,reinigen::V,శుభ్రము చేయు,почистя
1146,waschen::V,కడుగు,мия
1147,waschen::V,కడుగు,пера
1148,abwischen::V,తుడుచు,избърша
1149,spülen::V,నీటిలో జడించు,плакна
1150,fegen::V,ఊడ్చు,измета
1151,kehren::V,ఊడ్చు,мета
1152,baden::V,స్నానము చేయు,къпя се
1153,sich waschen::V,కడుగు,мия се
1154,ausziehen::V,విప్పు,съблека
1155,anziehen::V,ధరించు,облека
1156,sich anziehen::V,బట్టలు వేసుకొను,облека се
1157,sich anziehen::V,తొడుగుకొను,облека се
1158,kämmen::V,దువ్వుట,реша
1159,kämmen::V,దువ్వుట,вчеша
1160,schmücken::V,అలంకరించు,накича
1161,sagen::V,చెప్పు,кажа
1162,sprechen::V,చెప్పు,говоря
1163,reden::V,మాటలాడు,говоря
1164,sich unterhalten::V,ముచ్చటలాడు,разговарям
1165,fragen::V,ప్రశ్నించు,запитам
1166,bitten::V,కోరు,моля
1167,erzählen::V,చెప్పు,разкажа
1168,mitteilen::V,తెలియజేయు,съобщя
1169,nennen::V,పేరు వెట్టు,нарека
1170,rufen::V,పిలుచు,викам
1171,rufen::V,పిలుచు,повикам
1172,prahlen::V,జల్లి,хваля се
1173,übersetzen::V,తర్జుమాచేయు,преведа
1174,denken::V,ఆలోచించు,мисля
1175,glauben::V,నమ్ము,вярвам
1176,bemerken::V,గుర్తించు,забележа
1177,erkennen::V,గుర్తించు,позная
1178,begreifen::V,గ్రహించు,схвана
1179,verstehen::V,గ్రహించు,разбера
1180,lernen::V,నేర్చు కొను,уча се
1181,wissen::V,తెలిసికొను,зная
1182,sich erinnern an::V,జ్ఞాపకముంచుకొను,спомня си за
1183,vergessen::V,మఱచిపోవు,забравя
1184,messen::V,కొలుచుట,меря
1185,zählen::V,లెక్కపెట్టు,броя
1186,rechnen::V,లెక్కపెట్టు,сметна
1187,lesen::V,చదువు,чета
1188,malen::V,పూనుట,рисувам
1189,zeichnen::V,వ్రాసుట,рисувам
1190,schreiben::V,వ్రాయు,пиша
1191,besitzen::V,కలిగియుండు,имам
1192,besitzen::V,కలిగియుండు,притежавам
1193,kaufen::V,కొను,купя
1194,kaufen::V,కొను,купувам
1195,verkaufen::V,అమ్ము,продам
1196,bezahlen::V,చెల్లించు,заплатя
1197,zahlen::V,చెల్లించు,платя
1198,beherrschen::V,ఏలు,владея
1199,ertragen::V,భరించు,понеса
