,Concept_ID,tr,bn
718,fremd::A,yabancı,বিদেশি
719,verschieden::A,ayrı,বিসদৃশ
720,verschieden::A,farklı,বিসদৃশ
721,nah::A,yakın,নিকটবতী
722,nah::A,bitişik,নিকটবতী
723,fern::A,uzak,দুরবতী
724,linker::A,sol,বাম
725,rechter::A,sağ,ডান
726,rechter::A,sağ,ডাইন
727,anderer::A,diğer,অন্যতর
728,erster::A,ilk,প্রথম
729,erster::A,birinci,প্রথম
730,zweiter::A,ikinci,দ্বিতীয়
731,dritter::A,üçüncü,তৃতীয়
732,letzter::A,son,সর্বশেষ
733,letzter::A,sonuncu,সর্বশেষ
734,allein::ADV,yalnız,একক
735,allein::ADV,tek başına,একক
736,auf einmal::ADV,birden,জলদি
737,zusammen::ADV,beraber,একসঙ্গে
738,zusammen::ADV,birlikte,একসঙ্গে
739,lange::ADV,çok,লম্বা
740,lange::ADV,uzun,লম্বা
741,plötzlich::ADV,ansızın,হঠাৎ
742,plötzlich::ADV,birdenbire,হঠাৎ
743,sofort::ADV,hemen,মুহ্ণর্তমধ্যে
744,sofort::ADV,derhal,মুহ্ণর্তমধ্যে
745,später::ADV,daha sonra,পশ্চাতে
746,jetzt::ADV,şimdi,এখন
747,heute::ADV,bugün,আজ
748,morgen::ADV,yarın,আগামিকাল
749,bald::ADV,yakında,অস্পকালমধ্যে
750,dann::ADV,sonra,তখন
751,gestern::ADV,dün,গতকাল
752,einst::ADV,eskiden,একবার মাত্র
753,damals::ADV,o zamanlar,তখন
754,danach::ADV,sonradan,পরে
755,danach::ADV,ondan sonra,পরে
756,vorher::ADV,önce,আগে
757,vorher::ADV,önceden,আগে
758,zuerst::ADV,ilk önce,আগে
759,einmal::ADV,bir defa,একবার
760,manchmal::ADV,bazan,কখনও কখনও
761,oft::ADV,sık sık,ঘনঘন
762,oft::ADV,çok defa,ঘনঘন
763,immer::ADV,daima,সর্বদা
764,immer::ADV,her zaman,সর্বদা
765,niemals::ADV,asla değil,কখলও নহে
766,niemals::ADV,hiçbir zaman,কখলও নহে
767,hier::ADV,burada,এখানে
768,hierhin::ADV,buraya,এখানে
769,von hier::ADV,buradan,ত্রই স্তান হইতে
770,dort::ADV,orada,ওখানে
771,dort::ADV,şurada,ওখানে
772,dorthin::ADV,oraya,ওখানে
773,dorthin::ADV,şuraya,ওখানে
774,geradeaus::ADV,doğru,অগ্রগামী
775,vorwärts::ADV,ileri,সন্মুখিকে
776,rückwärts::ADV,geri,খিরিয়া
777,zurück::ADV,geriye,পিঠ
778,unten::ADV,aşağıda,নীচে
779,hinab::ADV,aşağıya,নিম্নগামী
780,oben::ADV,yukarıda,উপরে
781,hinauf::ADV,yukarı,উচ্চতর অংশে
782,hinauf::ADV,yukarıya,উচ্চতর অংশে
783,überall::ADV,her yerde,সর্বত্র
784,nicht::ADV,-mi-,না
785,nicht::ADV,değil,না
786,ein wenig::ADV,biraz,অল্প
787,kaum::ADV,dar,কষ্টসহকাবে
788,kaum::ADV,hemen hemen değil,কষ্টসহকাবে
789,sehr::ADV,pek,খুব
790,sehr::ADV,gayet,খুব
791,so::ADV,öyle,তত
792,so::ADV,böyle,তত
793,noch::ADV,hâlâ,এখন পর্যস্ত
794,noch::ADV,henüz,এখন পর্যস্ত
795,nur::ADV,ancak,শুধু
796,nur::ADV,yalnız,শুধু
797,schon::ADV,çoktan,ইতঃপুর্বে
798,wieder::ADV,tekrar,আবার
799,wieder::ADV,yeniden,আবার
800,vergebens::ADV,boşuna,বিফলে
801,vor::PRP,önünde,সম্মুখে
802,hinter::PRP,arkasında,পশ্চাতে
803,unter::PRP,altında,নীচে
804,durch::PRP,sayesinde,দ্বারা
805,durch::PRP,ortasından,দ্বারা
806,neben::PRP,yanında,কাছে
807,zwischen::PRP,arasında,মধ্যে
808,wegen::PRP,dolayı,জন্য
809,dies::PRN,bu,এটা
810,das::PRN,o,ওটা
811,das::PRN,şu,ওটা
812,alles::PRN,hepsi,সব
813,alles::PRN,her şey,সব
814,ich::PRN,ben,আমি
815,du::PRN,sen,তুমি
816,er::PRN,o,উনি
817,wir::PRN,biz,আমরা
818,ihr::PRN,siz,তোমরা
819,sie::PRN,onlar,তারা
820,was::FPRN,ne,কি
821,wer::FPRN,kim,কে
822,wo::FADV,nerede,কোথায়
823,wohin::FADV,nereye,কোথায়
824,wie::FADV,nasıl,কেমন
825,warum::FADV,neden,কেন
826,wieviel::FNUM,kaç,কত
827,wieviel::FNUM,ne kadar,কত
828,eins::NUM,bir,অক
829,zwei::NUM,iki,দুই
830,drei::NUM,üç,তিন
831,vier::NUM,dört,চার
832,fünf::NUM,beş,পাঁচ
833,sechs::NUM,altı,ছয়
834,sieben::NUM,yedi,সাত
835,acht::NUM,sekiz,আট
836,neun::NUM,dokuz,নয়
837,zehn::NUM,on,দশ
838,elf::NUM,on bir,এগারো
839,zwölf::NUM,on iki,দ্বাদশ
840,zwanzig::NUM,yirmi,বিশ
841,dreißig::NUM,otuz,ত্রিশ
842,vierzig::NUM,kırk,চল্লিশ
843,fünfzig::NUM,elli,পঞ্চাশ
844,sechzig::NUM,altmış,ষাট
845,siebzig::NUM,yetmiş,সত্তর
846,achtzig::NUM,seksen,আশি
847,neunzig::NUM,doksan,নব্বুই
848,hundert::NUM,yüz,শত
849,tausend::NUM,bin,হাজার
850,und::CNJ,ve,আর
851,und::CNJ,ve,এবং
852,und::CNJ,ile,আর
853,und::CNJ,ile,এবং
854,oder::CNJ,ya,বা
855,oder::CNJ,yahut,বা
856,stehen::V,durmak,দাঁড়ানো
857,sitzen::V,oturmak,বসা
858,liegen::V,yatmak,শোয়া
859,hängen::V,asılı olmak,ঝোলা
860,werden::V,olmak,হইয়া উঠা
861,werden::V,olunmak,হইয়া উঠা
862,passieren::V,olmak,ঘটা
863,beginnen::V,başlamak,আরম্ভ হওয়া
864,enden::V,bitmek,শেষ হওয়া
865,enden::V,sona ermek,শেষ হওয়া
866,wechseln::V,değişmek,রূপাস্তর করা
867,aufgehen[Sonne]::V,doğmak,উদিত হওয়া
868,untergehen[Sonne]::V,batmak,অস্ত যাওয়া
869,scheinen[Sonne]::V,parlamak,আলো দেওয়া
870,donnern::V,gök gürlemek,বজ্রধ্বনি করা
871,wehen::V,esmek,প্রবাহিত হওয়া
872,strömen::V,akmak,প্রবাহিত হওয়া
873,fließen::V,akmak,ছুটা
874,sich drehen::V,dönmek,পাক খাওয়া
875,schwanken::V,sallanmak,দোলা
876,schwingen::V,titremek,দোলা
877,fallen::V,düşmek,পড়া
878,brennen::V,yanmak,সেঁকা
879,rauchen::V,tütmek,ধোঁয়া ছড়ান
880,regnen::V,yağmak,বর্ষণ_করা
881,gefrieren::V,donmak,হিমায়িত হওয়া
882,tauen::V,erimek,গলা
883,schmelzen::V,erimek,গলা
884,trocknen::V,kurumak,শুষ্ক করা
885,sieden::V,kaynamak,ফোঁড়া
886,faulen::V,çürümek,ক্ষয় হওয়া
887,verfaulen::V,çürümek,ক্ষয় হওয়া 
888,reißen::V,yırtılmak,ছিঁড়া
889,versinken::V,batmak,ডুবা
890,vergehen::V,geçmek,যাওয়া
891,erscheinen::V,görünmek,আসা
892,verschwinden::V,kaybolmak,অদৃশ্য হওয়া
893,sinken::V,inmek,হ্রাস হওয়া
894,abnehmen::V,azalmak,হ্রাস হওয়া
895,zunehmen::V,artmak,বৃদ্ধি পাওয়া
896,zunehmen::V,çoğalmak,বৃদ্ধি পাওয়া
897,steigen::V,artmak,ওঠা
898,steigen::V,yükselmek,ওঠা
899,wachsen::V,büyümek,বড় হওয়া
900,wachsen::V,gelişmek,বড় হওয়া
901,glänzen::V,parlamak,জ্বলা
902,funkeln::V,parıldamak,জ্বল্জ্বল করা
903,lärmen::V,gürültü yapmak,
904,läuten::V,çalmak,রুসুঝুসু করা
905,klingeln::V,zil çalmak,বাজা
906,klirren::V,şakırdamak,টুংটাং-শব্দ করা
907,klirren::V,zangırdamak,টুংটাং-শব্দ করা
908,brausen::V,köpürmek,গর্জন করা
909,brausen::V,kükremek,গর্জন করা
910,rauschen::V,fışırdamak,মর্মরধ্বনি করা
911,klingen::V,tınlamak,শব্দ করা
912,bellen::V,havlamak,ঘেউ ঘেউ করা
913,heulen::V,ulumak,গর্জন করা
914,blasen::V,üflemek,ফুঁ দেওয়া
915,pfeifen::V,düdük çalmak,শিস্ দেওয়া
916,schreien::V,bağırmak,চিৎকার করা
917,schreien::V,haykırmak,চিৎকার করা
918,stöhnen::V,inlemek,গোঁ-গো করা
919,zittern::V,titremek,কাঁপা
920,leben::V,yaşamak,বাঁচা
921,leben::V,hayatta olmak,বাঁচা
922,geboren werden::V,doğmak,জন্মানো
923,atmen::V,solunmak,শ্বাস ফেলা
924,atmen::V,nefes almak,শ্বাস ফেলা
925,trinken::V,içmek,পান করা
926,essen::V,yemek,ভক্ষণ করা
927,schlucken::V,yutmak,গেলা
928,müde werden::V,yorulmak,পরিশ্রান্ত হওয়া
929,einschlafen::V,uykuya dalmak,নিদ্রামগ্ন হওয়া
930,schlafen::V,uyumak,নিদ্রা যাওয়া
931,aufwachen::V,uyanmak,জাগা
932,aufstehen::V,kalkmak,জাগা
933,aufstehen::V,yataktan kalkmak,জাগা
934,sich erholen::V,dinlenmek,আরাম করা
935,krank werden::V,hastalanmak,অসুস্থ হত্তয়া
936,krank sein::V,hasta olmak,রূগ্ণ হত্তয়া
937,schmerzen::V,ağrımak,কন্কন করা
938,husten::V,öksürmek,কাশা
939,genesen::V,şifa bulmak,আরোগ্য হওয়া
940,sterben::V,ölmek,মারা যাওয়া
941,sterben::V,vefat etmek,মারা যাওয়া
942,umkommen::V,ölmek,মারা যাওয়া
943,sich bewegen::V,hareket etmek,চলা
944,sich rühren::V,kımıldanmak,নড়া
945,sich erheben::V,kalkmak,উদিত হওয়া
946,sich erheben::V,ayağa kalkmak,উদিত হওয়া
947,sich setzen::V,oturmak,বসা
948,hinfallen::V,yere düşmek,পড়া
949,laufen::V,yürümek,হাঁটা
950,schreiten::V,yürümek,হাঁটা
951,schreiten::V,adım atmak,হাঁটা
952,spazierengehen::V,gezmek,পায়চারি করা
953,spazierengehen::V,dolaşmak,পায়চারি করা
954,eilen::V,seğirtmek,ত্বরাম্বিত করা
955,sich beeilen::V,acele etmek,ত্বরাম্বিত করা
956,sausen::V,hızla gitmek,ধেয়ে যাওয়া
957,rennen::V,koşmak,চলা
958,springen::V,atlamak,লাফানো
959,springen::V,sıçramak,লাফানো
960,klettern::V,tırmanmak,আরোহণ করা
961,schaukeln::V,sallanmak,দোলা
962,kriechen::V,sürünmek,হামাগুড়ি দেওয়া
963,schwimmen::V,yüzmek,সাঁতার কাটা
964,tauchen::V,dalmak,ডোবা
965,rudern::V,kürek çekmek,দাঁড় টানা
966,fahren::V,gitmek,চালান
967,fliegen::V,uçmak,ওড়া
968,gehen::V,gitmek,যাওয়া
969,weggehen::V,gitmek,প্রস্থান করা
970,abfahren::V,kalkmak,প্রস্থান করা
971,anhalten::V,durmak,থামা
972,hineingehen::V,içeri girmek,ঢোকা
973,eintreten::V,girmek,ঢোকা
974,kommen::V,gelmek,আসা
975,ankommen::V,varmak,আসা
976,zurückkommen::V,dönmek,ফিরা
977,bleiben::V,kalmak,থাকা
978,warten::V,beklemek,অপেক্ষা করা
979,erwarten::V,beklemek,অপেক্ষা করা
980,suchen::V,aramak,খোঁজ করা
981,finden::V,bulmak,পাওয়া
982,versuchen::V,denemek,পরখ করা
983,vorbereiten::V,hazırlamak,প্রস্তুত করা
984,lieben::V,sevmek,ভালবাসা
985,mögen::V,beğenmek,পছন্দ করা
986,lachen::V,gülmek,হাসা
987,rühren::V,dokunmak,হৃদয়ম্পর্শ করা
988,rühren::V,duygulandırmak,হৃদয়ম্পর্শ করা
989,weinen::V,ağlamak,কাঁদা
990,schimpfen::V,küfretmek,নালিশ করা
991,sich ärgern::V,kızmak,রাগ হত্তয়া
992,sich fürchten::V,korkmak,ভয় করা
993,fürchten::V,korkmak,ডরা
994,fliehen::V,kaçmak,পালানো
995,flüchten::V,kaçmak,পালানো
996,sehen::V,görmek,দেখা
997,anschauen::V,seyretmek,দেখা
998,ansehen::V,bakmak,দেখা
999,hören::V,duymak,শোনা
1000,hören::V,işitmek,শোনা
1001,zuhören::V,dinlemek,শোনা
1002,probieren::V,denemek,পরখ করা
1003,probieren::V,tadına bakmak,পরখ করা
1004,riechen::V,kokusunu almak,শুঁকা
1005,fühlen::V,duymak,অনুভব করা
1006,fühlen::V,hissetmek,অনুভব করা
1007,scheinen::V,görünmek,মনে হত্তয়া
1008,zu sehen sein::V,görünmek,দেখা দেত্তয়া
1009,vernehmen::V,haber almak,শোনা
1010,frieren::V,üşümek,শীত লাগা
1011,tun::V,etmek,করা
1012,tun::V,yapmak,করা
1013,können::V,bilmek,পারা
1014,wollen::V,istemek,ইচ্ছা করা
1015,anfangen::V,başlamak,আরম্ভ করা
1016,beenden::V,bitirmek,শেষ করা
1017,aufhören::V,bitmek,থামা
1018,gelingen::V,başarmak,সিদ্ধিলাভ করা
1019,geraten::V,düşmek,পরিণত হত্তয়া
1020,öffnen::V,açmak,খোলা
1021,schließen::V,kapamak,বন্ধ করা
1022,stellen::V,koymak,স্থাপন করা
1023,setzen::V,koymak,স্থাপন করা
1024,setzen::V,oturtmak,স্থাপন করা
1025,legen::V,koymak,স্থাপন করা
1026,legen::V,yatırmak,স্থাপন করা
1027,berühren::V,dokunmak,স্পর্শ করা
1028,verbinden::V,bağlamak,সংযুক্ত করা
1029,verbinden::V,birleştirmek,সংযুক্ত করা
1030,bedecken::V,örtmek,ঢাকা
1031,bedecken::V,kaplamak,ঢাকা
1032,aufhängen::V,asmak,ঝুলানো
1033,anzünden::V,yakmak,জ্বালান
1034,anzünden::V,ateşlemek,জ্বালান
1035,aufheben::V,kaldırmak,কুড়াইয়া তোলা
1036,zurücklassen::V,geride bırakmak,পরিত্যাগ করা
1037,verlieren::V,yitirmek,হারান
1038,verlieren::V,kaybetmek,হারান
1039,fallen lassen::V,düşürmek,ফেলা
1040,machen::V,yapmak,গঠন করা
1041,herstellen::V,yapmak,সৃষ্টি করা
1042,herstellen::V,imal etmek,সৃষ্টি করা
1043,bauen::V,kurmak,নির্মাণ করা
1044,bauen::V,inşa etmek,নির্মাণ করা
1045,reparieren::V,onarmak,মেরামত করা
1046,reparieren::V,tamir etmek,মেরামত করা
1047,verbessern::V,düzeltmek,উন্নতিলাভ করা
1048,ändern::V,değiştirmek,পরিবর্তিত করা
1049,graben::V,kazmak,খনন করা
1050,beugen::V,eğmek,নোয়া
1051,biegen::V,bükmek,নোয়া
1052,drehen::V,çevirmek,ঘোরান
1053,drehen::V,döndürmek,ঘোরান
1054,wenden::V,çevirmek,উলটাইয়া দেত্তয়া
1055,umdrehen::V,çevirmek,উলটানো
1056,heben::V,kaldırmak,উত্তোলন করা
1057,hochheben::V,yukarı kaldırmak,উঁচু করা
1058,ergreifen::V,tutmak,দখল করা
1059,ergreifen::V,yakalamak,দখল করা
1060,halten::V,tutmak,ধরা
1061,drücken::V,sıkmak,টেপা
1062,schieben::V,itmek,ঠেলা
1063,schieben::V,sürmek,ঠেলা
1064,kratzen::V,kaşımak,চাঁচা
1065,lecken::V,yalamak,চাটা
1066,beißen::V,ısırmak,দংশন করা
1067,abreißen::V,koparmak,বিচ্ছিন্ন করা
1068,abschneiden::V,keserek ayırmak,বিচ্ছিন্ন করা
1069,binden::V,bağlamak,বন্ধন করা
1070,stecken::V,sokmak,বিদ্ধ করা
1071,brechen::V,kırmak,ভাঙা
1072,klopfen::V,çalmak,আঘাত করা
1073,hauen::V,vurmak,আঘাত করা
1074,kleben::V,yapıştırmak,সাঁটা
1075,reiben::V,ovmak,ঘষা
1076,reiben::V,sürtmek,ঘষা
1077,streichen::V,sürmek,ছড়াইয়া
1078,schleifen::V,bilemek,ধার দেওয়া
1079,schneiden::V,kesmek,কাটা
1080,rütteln::V,sallamak,নাড়ান
1081,schütteln::V,sarsmak,নড়া
1082,schütteln::V,çalkamak,নড়া
1083,schwenken::V,sallamak,দোলা
1084,schütten::V,dökmek,বর্ষণ করা
1085,schütten::V,akıtmak,বর্ষণ করা
1086,füllen::V,doldurmak,পরিপূর্ণ করা
1087,einwickeln::V,sarmak,মুড়া
1088,tragen::V,taşımak,বহন করা
1089,schleppen::V,sürüklemek,টানা
1090,ziehen::V,çekmek,টানা
1091,aufbewahren::V,saklamak,রাখা
1092,werfen::V,atmak,ছুড়া
1093,fangen::V,tutmak,লোফা
1094,fangen::V,yakalamak,লোফা
1095,packen::V,tutmak,ধরা
1096,packen::V,yakalamak,ধরা
1097,verstecken::V,saklamak,গোপন করা
1098,teilen::V,bölmek,বিভক্ত করা
1099,teilen::V,ayırmak,বিভক্ত করা
1100,schicken::V,yollamak,প্রেরণ করা
1101,schicken::V,göndermek,প্রেরণ করা
1102,bringen::V,getirmek,আনা
1103,hinzufügen::V,katmak,একত্র করা
1104,hinzufügen::V,eklemek,একত্র করা
1105,bekommen::V,almak,পাওয়া
1106,bekommen::V,eline geçmek,পাওয়া
1107,erhalten::V,almak,পাওয়া
1108,nehmen::V,almak,নেওয়া
1109,wählen::V,seçmek,বাছা
1110,auswählen::V,seçmek,বাছা
1111,auswählen::V,ayırmak,বাছা
1112,bewahren::V,korumak,বাঁচাইয়া রাখা
1113,behindern::V,engellemek,বাধা দেওয়া
1114,verderben::V,bozmak,নষ্ট করা
1115,beschädigen::V,zedelemek,ক্ষতি করা
1116,beschädigen::V,ziyan vermek,ক্ষতি করা
1117,zerbrechen::V,kırmak,ভাঙ্গিয়া যাওয়া
1118,zerreißen::V,yırtmak,ছিঁড়া
1119,zerstören::V,yıkmak,বিনাশ করা
1120,zerstören::V,tahrip etmek,বিনাশ করা
1121,verbrennen::V,yakmak,দহন করা
1122,geben::V,vermek,দেওয়া
1123,reichen::V,uzatmak,দেওয়া
1124,schenken::V,hediye etmek,উপহার দেত্তয়া
1125,versprechen::V,vaat etmek,প্রতিশ্রুতি দেওয়া
1126,wünschen::V,kutlamak,আকাঙ্ক্ষা করা
1127,loben::V,övmek,প্রশংসা করা
1128,küssen::V,öpmek,চুম্বন করা
1129,wiegen::V,sallamak,দুলানো
1130,zudecken::V,örtmek,ঢাকা
1131,wecken::V,uyandırmak,জাগানো
1132,zeigen::V,göstermek,দেখানো
1133,führen::V,gezdirmek,পথ দেখানো
1134,führen::V,yol göstermek,পথ দেখানো
1135,lehren::V,okutmak,শেখানো
1136,lehren::V,öğretmek,শেখানো
1137,unterrichten::V,öğretmek,শিক্ষা দেওয়া
1138,aufziehen::V,yetiştirmek,পালন করা
1139,leiten::V,yönetmek,পরিচালনা করা
1140,leiten::V,idare etmek,পরিচালনা করা
1141,antreiben::V,teşvik etmek,চালনা করা
1142,lassen::V,-tırmak,অনুমতি দেওয়া
1143,einladen::V,davet etmek,নিমন্ত্রণ করা
1144,vereinigen::V,birleştirmek,এক করা
1145,besuchen::V,uğramak,দেখিতে যাওয়া
1146,besuchen::V,ziyaret etmek,দেখিতে যাওয়া
1147,besuchen::V,görmeye gitmek,দেখিতে যাওয়া
1148,treffen::V,rastlamak,সন্মুখীন হওয়া
1149,treffen::V,isabet etmek,সন্মুখীন হওয়া
1150,sich versammeln::V,toplanmak,জড়ো হওয়া
1151,spielen::V,oynamak,খেলা
1152,singen::V,söylemek,গাওয়া
1153,singen::V,şarkı söylemek,গাওয়া
1154,tanzen::V,oynamak,নাচা
1155,tanzen::V,dans etmek,নাচা
1156,sich trennen::V,ayrılmak,পৃথক করা
1157,verlassen::V,bırakmak,পরিত্যাগ করা
1158,verlassen::V,terk etmek,পরিত্যাগ করা
1159,retten::V,kurtarmak,উদ্ধার করা
1160,bewachen::V,gözetmek,পাহারা দেওয়া
1161,schützen::V,korumak,রক্ষা করা
1162,verteidigen::V,savunmak,রক্ষা করা
1163,sich schlagen::V,dövüşmek,লড়াই করা
1164,schießen::V,ateş etmek,তীরবেগে ছোটা
1165,siegen::V,yenmek,জেতা
1166,ärgern::V,kızdırmak,বিরক্ত করা
1167,schlagen::V,dövmek,আঘাত করা
1168,treten::V,tepmek,লাথি মারা
1169,stechen::V,sokmak,দংশন করা
1170,stechen::V,batırmak,দংশন করা
1171,stoßen::V,itmek,ঠেলা
1172,stehlen::V,çalmak,অপহরণ করা
1173,stören::V,bozmak,ঘাঁটান
1174,stören::V,etkilemek,ঘাঁটান
1175,belästigen::V,rahatsız etmek,বিরক্ত করা
1176,verbergen::V,saklamak,গোপন করা
1177,täuschen::V,aldatmak,প্রবঞ্চনা করা
1178,betrügen::V,aldatmak,প্রতারণা করা
1179,betrügen::V,dolandırmak,প্রতারণা করা
1180,töten::V,öldürmek,হত্যা করা
1181,wohnen::V,oturmak,বাস করা
1182,arbeiten::V,çalışmak,কাজ করা
1183,sammeln::V,toplamak,সংগ্রহ করা
1184,pflücken::V,koparmak,চয়ন করা
1185,jagen::V,avlanmak,শিকার করা
1186,fischen::V,balık tutmak,মাছ ধরা
1187,fassen::V,tutmak,ধরা
1188,fassen::V,yakalamak,ধরা
1189,hüten::V,otlatmak,যুথভুক্ত করা
1190,treiben::V,gütmek,চালনা করা
1191,anbinden::V,bağlamak,বন্ধন করা
1192,füttern::V,beslemek,ভোজন করানো
1193,melken::V,sağmak,দুগ্ধ দোহন করা
1194,hacken::V,yarmak,কাটা
1195,gießen::V,sulamak,বর্ষণ করা
1196,reifen::V,olgunlaşmak,পাকা
1197,zubereiten::V,hazırlamak,রন্ধন করা
1198,kochen::V,pişirmek,রন্ধন করা
1199,kochen::V,kaynatmak,রন্ধন করা
1200,backen::V,pişirmek,সেকা
1201,backen::V,fırında pişirmek,সেকা
1202,braten::V,kızartmak,ভাজা
1203,umrühren::V,karıştırmak,নড়ানো
1204,stricken::V,örmek,বোনা
1205,nähen::V,dikmek,সেলাই করা
1206,färben::V,boyamak,রঞ্জিত করা
1207,reinigen::V,temizlemek,পরিষ্কার করা
1208,waschen::V,yıkamak,পরিষ্কার করা
1209,abwischen::V,silmek,মুছা
1210,spülen::V,çalkamak,পরিষ্কার করা
1211,fegen::V,süpürmek,ঝাঁট দেওয়া
1212,kehren::V,süpürmek,ঝাঁট দেওয়া
1213,baden::V,yıkanmak,অবগাহন করা
1214,baden::V,banyo yapmak,অবগাহন করা
1215,sich waschen::V,yıkanmak,ধোয়া
1216,ausziehen::V,çıkarmak,খুলা
1217,anziehen::V,giymek,গায়ে দেত্তয়া
1218,sich anziehen::V,giyinmek,পোশাক পরা
1219,kämmen::V,taramak,আঁচড়ানো
1220,schmücken::V,süslemek,সাজান করা
1221,sagen::V,demek,উচ্চারণ করা
1222,sagen::V,söylemek,উচ্চারণ করা
1223,sprechen::V,konuşmak,বলা
1224,reden::V,konuşmak,আলাপ করা
1225,sich unterhalten::V,sohbet etmek,আড্ডা দেওয়া
1226,fragen::V,sormak,জিজ্ঞাসা করা
1227,bitten::V,dilemek,প্রার্থনা করা
1228,bitten::V,rica etmek,প্রার্থনা করা
1229,erzählen::V,bahsetmek,বর্ণনা করা
1230,erzählen::V,hikâye etmek,বর্ণনা করা
1231,mitteilen::V,bildirmek,বলা
1232,nennen::V,adlandırmak,নাম দেওয়া
1233,rufen::V,çağırmak,আমন্ত্রণ করা
1234,prahlen::V,övünmek,বড়াই করা
1235,übersetzen::V,çevirmek,ভাষাস্তরিত করা
1236,übersetzen::V,tercüme etmek,ভাষাস্তরিত করা
1237,denken::V,düşünmek,ভাবা
1238,glauben::V,inanmak,বিশ্বাস করা
1239,glauben::V,zannetmek,বিশ্বাস করা
1240,bemerken::V,farkına varmak,লক্ষ্য করা
1241,erkennen::V,tanımak,চিনিতে পারা
1242,begreifen::V,anlamak,উপলব্ধি করা
1243,begreifen::V,kavramak,উপলব্ধি করা
1244,verstehen::V,duymak,উপলব্ধি করা
1245,verstehen::V,anlamak,উপলব্ধি করা
1246,lernen::V,öğrenmek,শেখা
1247,wissen::V,bilmek,জানা
1248,sich erinnern an::V,hatırlamak,মনে করা
1249,vergessen::V,unutmak,বিস্মৃত হওয়া
1250,messen::V,ölçmek,মাপা
1251,zählen::V,saymak,গণনা করা
1252,rechnen::V,hesap etmek,হিসাব করা
1253,lesen::V,okumak,পাঠ করা
1254,malen::V,resmini yapmak,আঁকা
1255,zeichnen::V,çizmek,ছকা
1256,schreiben::V,yazmak,লেখা
1257,besitzen::V,haiz olmak,অধিকার করা
1258,besitzen::V,sahip olmak,অধিকার করা
1259,kaufen::V,almak,ক্রয় করা
1260,verkaufen::V,satmak,বেচা
1261,bezahlen::V,ödemek,প্রদান করা
1262,zahlen::V,ödemek,প্রদান করা
1263,beherrschen::V,hâkim olmak,শাসন করা
1264,ertragen::V,dayanmak,বহন করা
1265,ertragen::V,katlanmak,বহন করা
