,Concept_ID,ja,hi
795,Monat::N,月,महीना
796,Jahr::N,年,बरस
797,Jahr::N,年,वर्ष
798,Frühling::N,春,वसंत
799,Sommer::N,夏,गरमी
800,Sommer::N,夏,ग्रीष्म
801,Herbst::N,秋,शरत्
802,Herbst::N,秋,पतझड़
803,Winter::N,冬,जाड़ा
804,Winter::N,冬,सर्दियाँ
805,Januar::N,一月,जनवरी
806,Februar::N,二月,फ़रवरी
807,März::N,三月,मार्च
808,April::N,四月,अप्रैल
809,Mai::N,五月,मई
810,Juni::N,六月,जून
811,Juli::N,七月,जुलाई
812,August::N,八月,अगस्त
813,September::N,九月,सितंबर
814,Oktober::N,十月,अक्तूबर
815,November::N,十一月,नवंबर
816,Dezember::N,十二月,दिसंबर
817,Montag::N,月曜日,पीर
818,Montag::N,月曜日,सोमवार
819,Dienstag::N,火曜日,मंगलवार
820,Mittwoch::N,水曜日,बुधवार
821,Donnerstag::N,木曜日,गुरुवार
822,Donnerstag::N,木曜日,बृहस्पतिवार
823,Freitag::N,金曜日,शुक्रवार
824,Samstag::N,土曜日,सनीचर
825,Samstag::N,土曜日,शनिवार
826,Sonntag::N,日曜日,इतवार
827,Sonntag::N,日曜日,रविवार
828,groß::A,大きい,बड़ा
829,klein::A,小さい,कम
830,klein::A,小さい,छोटा
831,lang::A,長い,लंबा
832,lang::A,長い,दीर्घ
833,kurz::A,短い,लधु
834,kurz::A,短い,छोटा
835,breit::A,広い,चौड़ा
836,schmal::A,狭い,तंग
837,schmal::A,狭い,सँकरा
838,dicht::A,密な,सघन
839,dick[Gegenstand]::A,厚い,मोटा
840,dünn::A,薄い,महीन
841,dünn::A,薄い,बारीक
842,fein::A,細い,कोमल
843,fein::A,細い,सूक्ष्म
844,fest::A,硬い,दृढ़
845,fest::A,硬い,मज़बूत
846,flach::A,平らな,चपटा
847,glatt::A,滑らかな,चौरस
848,glatt::A,滑らかな,चिकना
849,hart::A,堅い,कठोर
850,hart::A,堅い,सख़्त
851,weich::A,柔らかい,नरम
852,weich::A,柔らかい,मुलायम
853,rund::A,丸い,गोल
854,rund::A,丸い,वर्तुल
855,spitz::A,尖った,नुकीला
856,scharf::A,鋭い,पैना
857,stumpf::A,鈍い,भोथरा
858,schwer::A,重い,भारी
859,schwer::A,重い,वज़नी
860,schön::A,綺麗な,सुंदर
861,heiß::A,熱い,उष्ण
862,warm::A,温かい,गरम
863,kalt::A,寒い,सर्द
864,kalt::A,冷たい,सर्द
865,kühl::A,涼しい,ठंडा
866,frisch::A,ひんやりした,तर
867,frisch::A,ひんやりした,ताज़ा
868,feucht::A,湿った,नम
869,feucht::A,湿った,भीगा
870,nass::A,濡れた,गीला
871,trocken::A,乾いた,सूखा
872,trocken::A,乾いた,ख़ुश्क
873,voll::A,いっぱいの,भरा
874,voll::A,いっぱいの,पूरा
875,leer::A,空の,ख़ाली
876,offen::A,開いた,खुला
877,geschlossen::A,閉まった,बंद
878,sauber::A,清潔な,साफ़
879,sauber::A,清潔な,सुथरा
880,schmutzig::A,汚い,गंदा
881,roh::A,生の,कच्चा
882,reif::A,熟した,पक्व
883,reif::A,熟した,पक्का
884,lecker::A,美味しい,मज़ेदार
885,lecker::A,美味しい,स्वादिष्ट
886,süß::A,甘い,मीठा
887,bitter::A,苦い,कटु
888,bitter::A,苦い,कड़वा
889,sauer::A,酸っぱい,खट्टा
890,hell::A,明るい,रोशन
891,dunkel::A,暗い,अँधेरा
892,schwarz::A,黒い,काला
893,schwarz::A,黒い,स्याह
894,weiß::A,白い,सफ़ेद
895,rot::A,赤い,लाल
896,rot::A,赤い,सुर्ख़
897,gelb::A,黄色い,पीला
898,gelb::A,黄色い,ज़र्द
899,blau::A,青い,नीला
900,blau::A,青い,आसमानी
901,grün::A,緑の,हरा
902,grau::A,灰色の,धूसर
903,bunt::A,色取り取りの,रंगीन
904,bunt::A,色取り取りの,बहुरंगा
905,billig::A,安い,सस्ता
906,teuer::A,高い,महँगा
907,wertvoll::A,貴重な,क़ीमती
908,wertvoll::A,貴重な,मूल्यवान्
909,blind::A,盲目の,अंधा
910,taub::A,耳が聞こえない,बहरा
911,kräftig::A,強力な,ताक़तवर
912,kräftig::A,強力な,शक्तिशाली
913,stark::A,強い,प्रबल
914,stark::A,強い,बलवान्
915,schwach::A,弱い,कमज़ोर
916,fett::A,太った,मोटा
917,fett::A,太った,मांसल
918,schlank::A,ほっそりした,पतला
919,schlank::A,ほっそりした,छरहरा
920,hübsch::A,素敵な,सुंदर
921,hübsch::A,素敵な,ख़ूबसूरत
922,böse::A,悪い,पापी
923,böse::A,悪い,दुष्ट
924,dumm::A,馬鹿な,मूर्ख
925,dumm::A,馬鹿な,बुद्धू
926,faul::A,怠惰な,आलसी
927,faul::A,怠惰な,सुस्त
928,fleißig::A,勤勉な,मेहनती
929,fleißig::A,勤勉な,परिश्रमी
930,geizig::A,けちな,कृपण
931,geizig::A,けちな,कंजूस
932,klug::A,賢い,समझदार
933,klug::A,賢い,होशियार
934,klug::A,賢い,अक़्लमंद
935,klug::A,頭のいい,समझदार
936,klug::A,頭のいい,होशियार
937,klug::A,頭のいい,अक़्लमंद
938,geschickt::A,器用な,किशल
939,lieb::A,愛らしい,प्रिय
940,lieb::A,愛らしい,प्यारा
941,lustig::A,楽しい,हँसमुख
942,lustig::A,楽しい,ख़ुशदिल
943,sanft::A,温和な,नम्र
944,hungrig::A,空腹の,भूखा
945,krank::A,病気の,बीमार
946,krank::A,病気の,अस्वस्थ
947,nackt::A,裸の,नग्न
948,traurig::A,悲しい,उदास
949,traurig::A,悲しい,रंजीदा
950,lebendig::A,生きた,जीता
951,lebendig::A,生きた,ज़िंदा
952,gut::A,良い,अच्छा
953,schlecht::A,悪い,बुरा
954,schlecht::A,悪い,ख़राब
955,schlecht::A,駄目な,बुरा
956,schlecht::A,駄目な,ख़राब
957,richtig::A,正しい,ठीक
958,schlimm::A,ひどい,बुरा
959,schlimm::A,ひどい,अप्रिय
960,wahr::A,本当の,सच
961,alt::A,古い,पुराना
962,neu::A,新しい,नया
963,ehemalig::A,以前の,भूतपूर्व
964,alt[Lebewesen]::A,年を取った,बूढ़ा
965,alt[Lebewesen]::A,年を取った,वृद्ध
966,jung::A,若い,जवान
967,arm::A,貧乏な,ग़रीब
968,reich::A,裕福な,धनी
969,reich::A,裕福な,अमीर
970,bekannt::A,有名な,मालूम
971,berühmt::A,有名な,मशहूर
972,berühmt::A,有名な,प्रसिद्ध
973,fremd::A,見知らぬ,विदेशी
974,fremd::A,見知らぬ,अपरिचित
975,verschieden::A,色々な,अलग
976,verschieden::A,色々な,भिन्न
977,nah::A,近い,नज़दीकी
978,fern::A,遠い,दूर
979,fern::A,遠い,दूरस्थ
980,linker::A,左の,बायाँ
981,rechter::A,右の,दायाँ
982,rechter::A,右の,दाहिना
983,anderer::A,別の,अन्य
984,anderer::A,別の,दूसरा
985,erster::A,一番目,पहला
986,erster::A,一番目,प्रथम
987,zweiter::A,二番目,दूसरा
988,zweiter::A,二番目,द्वितीय
989,dritter::A,三番目,तीसरा
990,letzter::A,最後の,अंतिम
991,letzter::A,最後の,आख़िरी
992,allein::ADV,一人で,तनहा
993,allein::ADV,一人で,अकेले
994,auf einmal::ADV,同時に,वक़्त में
995,zusammen::ADV,一緒に,एक साथ
996,zusammen::ADV,一緒に,साथ साथ
997,lange::ADV,長い間,देर तक
998,plötzlich::ADV,急に,सहसा
999,plötzlich::ADV,急に,अचानक
1000,sofort::ADV,すぐに,तुरंत
1001,später::ADV,後で,बाद को
1002,später::ADV,後で,बाद में
1003,jetzt::ADV,今,अब
1004,jetzt::ADV,今,अभी
1005,heute::ADV,今日,आज
1006,morgen::ADV,明日,कल
1007,bald::ADV,間もなく,जल्दी
1008,dann::ADV,それから,तब
1009,gestern::ADV,昨日,कल
1010,einst::ADV,過去に,एक दिन
1011,einst::ADV,過去に,पहले कभी
1012,damals::ADV,あの時,उस समय
1013,damals::ADV,あの時,उन दिनों
1014,danach::ADV,その後で,इसके बाद
1015,danach::ADV,その後で,इसके पश्चात्
1016,vorher::ADV,以前に,पहले
1017,vorher::ADV,以前に,पेशतर
1018,zuerst::ADV,まず,पहले
1019,zuerst::ADV,最初に,पहले
1020,einmal::ADV,一回,एक बार
1021,einmal::ADV,一回,एक दफ़ा
1022,manchmal::ADV,時々,कभी कभी
1023,oft::ADV,よく,अक्सर
1024,immer::ADV,いつも,सदा
1025,immer::ADV,いつも,हमेशा
1026,niemals::ADV,一度も...ない,कभी नहीं
1027,niemals::ADV,一度も...ない,कदापि नहीं
1028,hier::ADV,こちら,इधर
1029,hier::ADV,こちら,यहाँ
1030,hierhin::ADV,ここへ,इधर को
1031,hierhin::ADV,ここへ,यहाँ को
1032,hierhin::ADV,こちらへ,इधर को
1033,hierhin::ADV,こちらへ,यहाँ को
1034,von hier::ADV,ここから,यहाँ से
1035,dort::ADV,そちら,उधर
1036,dort::ADV,そちら,वहाँ
1037,dorthin::ADV,そこへ,उधर को
1038,dorthin::ADV,そこへ,वहाँ को
1039,dorthin::ADV,そちらへ,उधर को
1040,dorthin::ADV,そちらへ,वहाँ को
1041,geradeaus::ADV,真っ直ぐに,सीधे
1042,vorwärts::ADV,前へ,आगे
1043,vorwärts::ADV,前へ,आगे को
1044,rückwärts::ADV,後ろへ,पीछे को
1045,zurück::ADV,後ろへ,वापस
1046,unten::ADV,下に,नीचे
1047,hinab::ADV,下へ,नीचे को
1048,oben::ADV,上に,ऊपर
1049,hinauf::ADV,上へ,ऊपर को
1050,überall::ADV,どこでも,हर जगह
1051,überall::ADV,どこでも,हर स्थान
1052,nicht::ADV,ない,न
1053,nicht::ADV,ない,नहीं
1054,ein wenig::ADV,少し,कुछ
1055,ein wenig::ADV,少し,ज़रा
1056,ein wenig::ADV,少し,थोड़ा
1057,ein wenig::ADV,ちょっと,कुछ
1058,ein wenig::ADV,ちょっと,ज़रा
1059,ein wenig::ADV,ちょっと,थोड़ा
1060,kaum::ADV,ほとんど～ない,लगभग नहीं
1061,kaum::ADV,ほとんど～ない,बराबर नहीं
1062,sehr::ADV,とても,बहुत
1063,so::ADV,こう,ऐसा
1064,noch::ADV,まだ,अभी तक
1065,nur::ADV,～だけ,केवल
1066,nur::ADV,～だけ,सिर्फ़
1067,schon::ADV,もう,चुकना
1068,wieder::ADV,再び,फिर
1069,wieder::ADV,再び,दुबारा
1070,vergebens::ADV,無駄に,व्यर्थ
1071,vor::PRP,前に,के आगे
1072,vor::PRP,前に,के सामने
1073,hinter::PRP,後ろに,के पीछे
1074,unter::PRP,下に,के तले
1075,unter::PRP,下に,के नीचे
1076,durch::PRP,通して,के पार
1077,neben::PRP,横に,के पास
1078,neben::PRP,横に,की बग़ल में
1079,zwischen::PRP,間に,के बीच
1080,wegen::PRP,為に,के कारण
1081,wegen::PRP,為に,की वजह से
1082,wegen::PRP,せいで,के कारण
1083,wegen::PRP,せいで,की वजह से
1084,dies::PRN,これ,यह
1085,das::PRN,それ,वह
1086,alles::PRN,全部,सब
1087,alles::PRN,全部,सब कुछ
1088,ich::PRN,私,मैं
1089,du::PRN,あなた,तू
1090,er::PRN,彼,यह
1091,wir::PRN,私達,हम
1092,ihr::PRN,あなた達,तुम
1093,sie::PRN,彼ら,ये
1094,was::FPRN,何,क्या
1095,wer::FPRN,誰,कौन
1096,wer::FPRN,どなた,कौन
1097,wo::FADV,どこ,किधर
1098,wo::FADV,どこに,किधर
1099,wohin::FADV,どこへ,किधर
1100,wie::FADV,どう,कैसे
1101,warum::FADV,何故,क्यों
1102,warum::FADV,どうして,क्यों
1103,wieviel::FNUM,どのくらい,कितना
1104,eins::NUM,一,एक
1105,zwei::NUM,二,दो
1106,zwei::NUM,二つ,दो
1107,drei::NUM,三,तीन
1108,drei::NUM,三つ,तीन
1109,vier::NUM,四,चार
1110,vier::NUM,四つ,चार
1111,fünf::NUM,五,पाँच
1112,fünf::NUM,五つ,पाँच
1113,sechs::NUM,六,छह
1114,sechs::NUM,六つ,छह
1115,sieben::NUM,七,सात
1116,sieben::NUM,七つ,सात
1117,acht::NUM,八,आठ
1118,acht::NUM,八つ,आठ
1119,neun::NUM,九,नौ
1120,neun::NUM,九つ,नौ
1121,zehn::NUM,十,दस
1122,elf::NUM,十一,ग्यारह
1123,zwölf::NUM,十二,बारह
1124,zwanzig::NUM,二十,बीस
1125,dreißig::NUM,三十,तीस
1126,vierzig::NUM,四十,चालीस
1127,fünfzig::NUM,五十,पचास
1128,sechzig::NUM,六十,साठ
1129,siebzig::NUM,七十,सत्तर
1130,achtzig::NUM,八十,अस्सी
1131,neunzig::NUM,九十,नव्वे
1132,hundert::NUM,百,सौ
1133,tausend::NUM,千,हज़ार
1134,und::CNJ,-と,और
1135,und::CNJ,そして,और
1136,oder::CNJ,或いは,या
1137,stehen::V,立っている,खड़ा होना
1138,sitzen::V,座っている,बैठना
1139,liegen::V,横になっている,लेटना
1140,hängen::V,掛かっている,लटकना
1141,werden::V,なる,बनना
1142,passieren::V,起こる,होना
1143,beginnen::V,始まる,आरंभ होना
1144,beginnen::V,始まる,प्रारंभ होना
1145,enden::V,終わる,अंत होना
1146,enden::V,終わる,ख़तम होना
1147,wechseln::V,変わる,बदलना
1148,aufgehen[Sonne]::V,出る,चढ़ना
1149,aufgehen[Sonne]::V,出る,उदित होना
1150,untergehen[Sonne]::V,沈む,अस्त हो जाना
1151,scheinen[Sonne]::V,輝く,रोशनी देना
1152,donnern::V,雷が鳴る,गरजना
1153,wehen::V,吹く,चलना
1154,strömen::V,流れる,बहना
1155,strömen::V,流れる,प्रवाहित होना
1156,fließen::V,流れる,बहना
1157,fließen::V,流れる,प्रवाहित होना
1158,sich drehen::V,回転する,घूमना
1159,schwanken::V,揺れる,हिलना
1160,schwingen::V,振動する,हिलना
1161,fallen::V,落ちる,गिरना
1162,brennen::V,燃える,जलना
1163,rauchen::V,煙を出す,धुआँ उड़ाना
1164,regnen::V,雨が降る,बरसना
1165,gefrieren::V,凍る,जमना
1166,tauen::V,溶ける,गलना
1167,tauen::V,溶ける,पिघलना
1168,schmelzen::V,溶ける,गलना
1169,schmelzen::V,溶ける,पिघलना
1170,trocknen::V,乾く,सूखना
1171,sieden::V,沸く,उबलना
1172,faulen::V,腐る,गलना
1173,faulen::V,腐る,सड़ना
1174,verfaulen::V,朽ちる,गलना
1175,verfaulen::V,朽ちる,सड़ना
1176,reißen::V,切れる,फटना
1177,versinken::V,沈む,डूबना
1178,vergehen::V,経つ,बीतना
1179,vergehen::V,経つ,गुज़रना
1180,erscheinen::V,現れる,दिखाई देना
1181,verschwinden::V,消える,ग़ायब होना
1182,sinken::V,下がる,घटना
1183,sinken::V,下がる,उतरना
1184,abnehmen::V,減る,घटना
1185,zunehmen::V,増える,बढ़ना
1186,steigen::V,上がる,बढ़ना
1187,wachsen::V,伸びる,उगना
1188,glänzen::V,輝く,चमकना
1189,funkeln::V,ぴかぴか光る,जगमगाना
1190,funkeln::V,ぴかぴか光る,टिमटिमाना
1191,lärmen::V,騒ぐ,शोर मचाना
1192,läuten::V,鳴る,बजना
1193,klingeln::V,鳴る,बजना
1194,klirren::V,がらんがらんと鳴る,झनझनाना
1195,brausen::V,逆巻く,साँय-साँय करना
1196,rauschen::V,戦ぐ,सरसराना
1197,klingen::V,鳴る,बजना
1198,bellen::V,吠える,भौंकना
1199,heulen::V,きゃんきゃん鳴く,गुर्राना
1200,blasen::V,吹く,फूँकना
1201,pfeifen::V,口笛を吹く,सीटी देना
1202,schreien::V,叫ぶ,चिल्लाना
1203,stöhnen::V,うめく,कराहना
1204,stöhnen::V,うめく,आहें भरना
1205,zittern::V,震える,काँपना
1206,leben::V,生きている,जीना
1207,geboren werden::V,生まれる,पैदा होना
1208,atmen::V,呼吸する,साँस लेना
1209,trinken::V,飲む,पीना
1210,essen::V,食べる,खाना
1211,schlucken::V,飲み込む,निगलना
1212,müde werden::V,眠くなる,थकना
1213,müde werden::V,眠くなる,उकताना
1214,einschlafen::V,寝付く,सो जाना
1215,schlafen::V,眠る,सोना
1216,aufwachen::V,目が覚める,जागना
1217,aufstehen::V,起きる,उठना
1218,sich erholen::V,休養する,सुस्ताना
1219,sich erholen::V,休養する,आराम करना
1220,krank werden::V,病気になる,बीमार पड़ना
1221,krank sein::V,病気である,बीमार होना
1222,schmerzen::V,痛む,दुखना
1223,schmerzen::V,痛む,दर्द करना
1224,husten::V,咳をする,खाँसना
1225,genesen::V,元気になる,ठीक हो जाना
1226,genesen::V,元気になる,स्वस्थ हो जाना
1227,sterben::V,死ぬ,मरना
1228,sterben::V,亡くなる,मरना
1229,umkommen::V,死亡する,मरना
1230,sich bewegen::V,移動する,चलना
1231,sich bewegen::V,移動する,हिलना
1232,sich rühren::V,動く,हिलना
1233,sich erheben::V,立ち上がる,उठना
1234,sich setzen::V,座る,बैठना
1235,hinfallen::V,転ぶ,गिरना
1236,laufen::V,歩く,चलना
1237,schreiten::V,跨ぐ,क़दम जाना
1238,spazierengehen::V,散歩する,सैर करना
1239,eilen::V,急ぐ,तेज़ी से जाना
1240,eilen::V,急ぐ,शीघ्रता से चलना
1241,sich beeilen::V,焦る,जल्दी करना
1242,sich beeilen::V,焦る,शीघ्रता करना
1243,sausen::V,疾駆する,बड़ी तेज़ी से चलना
1244,rennen::V,走る,भागना
1245,rennen::V,走る,दौड़ना
1246,springen::V,跳ぶ,उछलना
1247,klettern::V,よじ登る,चढ़ना
1248,schaukeln::V,ぶらんこに乗る,झूलना
1249,kriechen::V,這う,रेंगना
1250,schwimmen::V,泳ぐ,तैरना
1251,tauchen::V,潜る,डूबना
1252,rudern::V,漕ぐ,खेना
1253,rudern::V,漕ぐ,चप्पू चलाना
1254,fahren::V,行く,चलना
1255,fahren::V,行く,यात्रा करना
1256,fahren::V,乗車する,चलना
1257,fahren::V,乗車する,यात्रा करना
1258,fliegen::V,飛ぶ,उड़ना
1259,gehen::V,行く,जाना
1260,weggehen::V,立ち去る,चला जाना
1261,weggehen::V,立ち去る,बाहर जाना
1262,abfahren::V,出発する,छूटना
1263,abfahren::V,出発する,रवाना होना
1264,anhalten::V,止まる,रुकना
1265,anhalten::V,止まる,खड़ा होना
1266,hineingehen::V,入る,घुसना
1267,hineingehen::V,入る,अंदर जाना
1268,eintreten::V,中に入る,प्रवेश करना
1269,kommen::V,来る,आना
1270,ankommen::V,着く,पहुँचना
1271,ankommen::V,到着する,पहुँचना
1272,zurückkommen::V,帰る,लौटना
1273,zurückkommen::V,帰る,वापस आना
1274,bleiben::V,留まる,रहना
1275,bleiben::V,留まる,रुकना
1276,warten::V,待つ,इंतज़ार करना
1277,erwarten::V,期待する,प्रतीक्षा करना
1278,suchen::V,探る,ढूँढ़ना
1279,finden::V,見つける,पाना
1280,finden::V,見つける,ढूँढ़ निकालना
1281,versuchen::V,試す,कोशिश करना
1282,vorbereiten::V,準備する,तैयार करना
1283,lieben::V,愛する,प्यार करना
1284,mögen::V,好きである,पसंद होना
1285,lachen::V,笑う,हँसना
1286,rühren::V,感情を動かす,छूना
1287,weinen::V,泣く,रोना
1288,schimpfen::V,叱る,गाली देना
1289,sich ärgern::V,怒る,चिढ़ना
1290,sich ärgern::V,怒る,नाराज़ होना
1291,sich ärgern::V,腹を立てる,चिढ़ना
1292,sich ärgern::V,腹を立てる,नाराज़ होना
1293,sich fürchten::V,怖がる,डरना
1294,sich fürchten::V,怖がる,भय खाना
1295,fürchten::V,恐れる,डरना से
1296,fürchten::V,恐れる,भय खाना से
1297,fliehen::V,逃げる,भागना
1298,flüchten::V,逃亡する,निकल भागना
1299,sehen::V,見る,देखना
1300,anschauen::V,眺める,देखना
1301,ansehen::V,見る,दृष्टि डालना पर
1302,hören::V,聞く,सुनना
1303,zuhören::V,聴く,सुनना
1304,probieren::V,食べてみる,चखना
1305,riechen::V,気取る,सूँघना
1306,fühlen::V,感じる,महसूस करना
1307,scheinen::V,ように見える,लगना
1308,zu sehen sein::V,見える,दिखाई देना
1309,vernehmen::V,承る,सुनना
1310,frieren::V,寒気がする,ठंड लगना
1311,frieren::V,寒気がする,सर्दी लगना
1312,tun::V,する,करना
1313,können::V,出来る,सकना
1314,können::V,出来る,जानना
1315,wollen::V,-たい,चाहना
1316,anfangen::V,始める,शुरू करना
1317,beenden::V,終える,ख़त्म करना
1318,beenden::V,終える,समाप्त करना
1319,aufhören::V,止める,बंद जाना
1320,aufhören::V,止める,समाप्त जाना
1321,gelingen::V,成功する,बनना
1322,gelingen::V,成功する,अच्छा होना
1323,geraten::V,当たる,बन पड़ना
1324,öffnen::V,開く,खोलना
1325,öffnen::V,開ける,खोलना
1326,schließen::V,閉める,बंद करना
1327,stellen::V,置く,रखना
1328,stellen::V,据える,रखना
1329,setzen::V,座らせる,रखना
1330,setzen::V,座らせる,बिठाना
1331,legen::V,置く,रखना
1332,legen::V,置く,लिटाना
1333,berühren::V,触る,छूना
1334,berühren::V,触る,स्पर्श करना
1335,berühren::V,触れる,छूना
1336,berühren::V,触れる,स्पर्श करना
1337,verbinden::V,結びつける,बाँधना
1338,bedecken::V,覆う,ढकना
1339,aufhängen::V,掛ける,लटकाना
1340,anzünden::V,燃やす,जलाना
1341,anzünden::V,火をつける,जलाना
1342,aufheben::V,拾う,उठाना
1343,zurücklassen::V,残す,पीछे छोड़ना
1344,verlieren::V,無くす,खोना
1345,verlieren::V,無くす,गँवाना
1346,fallen lassen::V,落とす,गिराना
1347,machen::V,作る,करना
1348,machen::V,作る,बनाना
1349,herstellen::V,製造する,बनाना
1350,herstellen::V,製造する,तैयार करना
1351,bauen::V,建設する,बनाना
1352,bauen::V,建設する,निर्माण करना
1353,reparieren::V,直す,मरम्मत करना
1354,reparieren::V,修理する,मरम्मत करना
1355,verbessern::V,改良する,सुधारना
1356,ändern::V,変える,बदलना
1357,ändern::V,変える,परीवर्तन करना
1358,graben::V,掘る,खोदना
1359,beugen::V,折る,झुकाना
1360,biegen::V,曲げる,झुकाना
1361,drehen::V,回す,फेरना
1362,drehen::V,回す,घुमाना
1363,wenden::V,裏返す,पलटना
1364,wenden::V,裏返す,मोड़ना
1365,umdrehen::V,裏返す,घुमाना
1366,heben::V,挙げる,उठाना
1367,heben::V,挙げる,ऊँचा करना
1368,hochheben::V,持ち上げる,उठाना
1369,hochheben::V,持ち上げる,ऊपर को उठाना
1370,ergreifen::V,取り上げる,पकड़ना
1371,ergreifen::V,取り上げる,हाथ में लेना
1372,halten::V,持つ,धरना
1373,halten::V,持つ,पकड़ना
1374,drücken::V,押す,दबाना
1375,schieben::V,ずらす,सरकाना
1376,schieben::V,ずらす,खिसकाना
1377,kratzen::V,引っ掻く,खुरचना
1378,kratzen::V,引っ掻く,खुजलाना
1379,lecken::V,なめる,चाटना
1380,beißen::V,噛む,काटना
1381,abreißen::V,剝ぎ取る,तोड़ना
1382,abschneiden::V,切り取る,काट करना
1383,binden::V,縛る,बाँधना
1384,stecken::V,差し込む,खोंसना
1385,brechen::V,破る,तोड़ना
1386,klopfen::V,とんとん叩く,खटखटाना
1387,hauen::V,叩く,ठोकना
1388,kleben::V,貼る,चिपकाना
1389,kleben::V,くっ付ける,चिपकाना
1390,reiben::V,擦る,घिसना
1391,reiben::V,擦る,रगड़ना
1392,streichen::V,塗る,लगाना
1393,schleifen::V,研ぐ,तेज़ करना
1394,schneiden::V,切る,कतरना
1395,rütteln::V,揺さぶる,झकझोरना
1396,schütteln::V,振る,हिलाना
1397,schütteln::V,揺さぶる,हिलाना
1398,schwenken::V,振る,घुमाना
1399,schütten::V,注ぐ,उँडेलना
1400,füllen::V,いっぱいにする,भरना
1401,füllen::V,いっぱいにする,ठूसना
1402,einwickeln::V,包む,लपेटना
1403,tragen::V,運ぶ,ढोना
1404,schleppen::V,引きずる,घसीटना
1405,ziehen::V,引く,खींचना
1406,aufbewahren::V,預かる,रखना
1407,werfen::V,投げる,फेंकना
1408,fangen::V,受ける,पकड़ना
1409,packen::V,掴む,पकड़ना
1410,verstecken::V,隠す,छिपाना
1411,teilen::V,分ける,बाँटना
1412,schicken::V,送る,भेजना
1413,bringen::V,持って行く,लाना
1414,hinzufügen::V,加える,जोड़ना
1415,bekommen::V,得る,पाना
1416,erhalten::V,受ける,पाना
1417,erhalten::V,受ける,मिलना
1418,nehmen::V,取る,लेना
1419,wählen::V,選ぶ,चुनना
1420,auswählen::V,選ぶ,चुनना
1421,bewahren::V,保存する,बनाए रखना
1422,behindern::V,妨害する,रोकना
1423,verderben::V,台無しにする,ख़राब करना
1424,beschädigen::V,損傷する,नुक़सान पहुँचाना
1425,zerbrechen::V,割る,तोड़ना
1426,zerreißen::V,引き裂く,तोड़ना
1427,zerstören::V,破壊する,नष्ट करना
1428,zerstören::V,破壊する,बरबाद करना
1429,verbrennen::V,焼く,जलाना
1430,geben::V,上げる,देना
1431,reichen::V,渡す,थमाना
1432,schenken::V,贈る,भेंट देना
1433,versprechen::V,約束する,वादा करना
1434,wünschen::V,望む,कामना करना
1435,loben::V,褒める,तारीफ़ करना
1436,küssen::V,キスする,चूमना
1437,wiegen::V,揺する,झुलाना
1438,zudecken::V,覆う,ढकना
1439,wecken::V,起こす,जगाना
1440,zeigen::V,見せる,दिखाना
1441,führen::V,案内する,रास्ता दिखाना
1442,lehren::V,教える,पढ़ाना
1443,unterrichten::V,通知する,सिखाना
1444,aufziehen::V,育てる,पालना
1445,leiten::V,導く,संचालन करना
1446,antreiben::V,励ます,हड़बड़ाना
1447,lassen::V,～させる,-आना
1448,lassen::V,～させる,कराना
1449,einladen::V,誘う,बुलाना
1450,einladen::V,招待する,बुलाना
1451,vereinigen::V,一つにする,मिलाना
1452,vereinigen::V,一つにする,संयुक्त करना
1453,besuchen::V,訪ねる,मिलना से
1454,besuchen::V,訪ねる,मिलने जाना से
1455,treffen::V,出会う,मिलना
1456,sich versammeln::V,集まる,इकट्ठा होना
1457,spielen::V,遊ぶ,खेलना
1458,singen::V,歌う,गाना
1459,tanzen::V,踊る,नाचना
1460,sich trennen::V,別れる,अलग होना
1461,verlassen::V,別れる,छोड़ना
1462,retten::V,救う,बचाना
1463,retten::V,助ける,बचाना
1464,bewachen::V,見張る,आँख रखना पर
1465,bewachen::V,軽微する,आँख रखना पर
1466,schützen::V,保護する,रक्षा करना
1467,verteidigen::V,守る,रक्षा करना
1468,sich schlagen::V,殴る,हाथापाई करना
1469,schießen::V,撃つ,गोली मारना
1470,siegen::V,勝つ,जीतना
1471,siegen::V,勝つ,विजय पाना
1472,ärgern::V,怒らせる,चिढ़ाना
1473,schlagen::V,殴る,मारना
1474,treten::V,蹴る,ठोकर मारना
1475,stechen::V,突く,भेदना
1476,stechen::V,突く,भोंकना
1477,stoßen::V,突く,धक्का देना
1478,stoßen::V,突く,झटका देना
1479,stehlen::V,盗る,चोरी करना
1480,stören::V,構う,बुरा लगना
1481,belästigen::V,邪魔する,तंग करना
1482,verbergen::V,隠す,लुकाना
1483,täuschen::V,だます,धोखा देना
1484,betrügen::V,だます,धोखा देना
1485,töten::V,殺す,मारना
1486,töten::V,殺す,मार डालना
1487,wohnen::V,住む,रहना
1488,arbeiten::V,働く,काम करना
1489,sammeln::V,集める,जमा करना
1490,sammeln::V,収集する,जमा करना
1491,pflücken::V,摘む,चुनना
1492,pflücken::V,摘む,तोड़ना
1493,jagen::V,狩りをする,आखेट करना
1494,jagen::V,狩りをする,शिकार करना
1495,fischen::V,釣る,मछली पकड़ना
1496,fassen::V,捕る,पकड़ना
1497,hüten::V,放牧する,चराना
1498,treiben::V,追う,हाँकना
1499,anbinden::V,繋ぐ,बाँधना
1500,füttern::V,餌をやる,खिलाना
1501,melken::V,搾乳する,दुहना
1502,hacken::V,刻む,काटना
1503,gießen::V,水をやる,सींचना
1504,reifen::V,熟す,पकना
