,Concept_ID,cs,lv
813,Stab::N,hůl,зир
814,Stab::N,hůl,zizlis
815,Rohr::N,trubka,труба
816,Rohr::N,trubka,caurule
817,Haus::N,dům,керка
818,Haus::N,dům,māja
819,Heim::N,domov,горт
820,Heim::N,domov,mājas
821,Ofen::N,kamna,пач
822,Ofen::N,kamna,krāsns
823,Fußboden::N,podlaha,джодж
824,Fußboden::N,podlaha,grīda
825,Tisch::N,stůl,пызан
826,Tisch::N,stůl,galds
827,Stuhl::N,židle,улӧс
828,Stuhl::N,židle,krēsls
829,Wiege::N,kolébka,зыбка
830,Wiege::N,kolébka,šūpulis
831,Bett::N,postel,вольпась
832,Bett::N,postel,gulta
833,Regal::N,regál,джадж
834,Regal::N,regál,plaukts
835,Regal::N,police,джадж
836,Regal::N,police,plaukts
837,Kiste::N,bedna,куд
838,Kiste::N,bedna,ящик
839,Kiste::N,bedna,kaste
840,Kiste::N,bedna,šķirsts
841,Fenster::N,okno,ӧшинь
842,Fenster::N,okno,logs
843,Tür::N,dveře,ӧдзӧс
844,Tür::N,dveře,durvis
845,Tor::N,vrata,дзиръя
846,Tor::N,vrata,vārti
847,Zaun::N,plot,потшӧс
848,Zaun::N,plot,žogs
849,Dach::N,střecha,вевт
850,Dach::N,střecha,jumts
851,Leiter::N,žebřík,пос
852,Leiter::N,žebřík,kāpnes
853,Leiter::N,žebřík,redeles
854,Besen::N,koště,рос
855,Besen::N,koště,slota
856,Besen::N,smeták,рос
857,Besen::N,smeták,slota
858,Spaten::N,rýč,зыр
859,Spaten::N,rýč,lāpsta
860,Schaufel::N,lopata,тэльӧб
861,Schaufel::N,lopata,liekšķere
862,Gabel::N,vidlička,вилки
863,Gabel::N,vidlička,dakšiņa
864,Löffel::N,lžíce,пань
865,Löffel::N,lžíce,karote
866,Messer::N,nůž,пурт
867,Messer::N,nůž,nazis
868,Nagel::N,hřebík,тув
869,Nagel::N,hřebík,кӧрт тув
870,Nagel::N,hřebík,nagla
871,Netz::N,síť,тыв
872,Netz::N,síť,tīkls
873,Haken::N,hák,крук
874,Haken::N,hák,āķis
875,Haken::N,hák,kāsis
876,Haken::N,hák,krampis
877,Griff::N,držadlo,нуд
878,Griff::N,držadlo,kāts
879,Griff::N,držadlo,rokturis
880,Schloss::N,zámek,томан
881,Schloss::N,zámek,aizslēgs
882,Bild::N,obraz,серпас
883,Bild::N,obraz,glezna
884,Figur::N,figura,пертас
885,Figur::N,figura,вежньӧг
886,Figur::N,figura,figūra
887,Puppe::N,panenka,акань
888,Puppe::N,panenka,lelle
889,Beutel::N,pytlík,мешӧк
890,Beutel::N,pytlík,kule
891,Beutel::N,pytlík,maisiņš
892,Bündel::N,svazek,кӧртӧд
893,Bündel::N,svazek,sainis
894,Tasche::N,taška,сумка
895,Tasche::N,taška,soma
896,Tasche::N,brašna,сумка
897,Tasche::N,brašna,soma
898,Eimer::N,kýbl,ведра
899,Eimer::N,kýbl,spainis
900,Eimer::N,vědro,ведра
901,Eimer::N,vědro,spainis
902,Deckel::N,víko,пӧдан
903,Deckel::N,víko,тупкӧд
904,Deckel::N,víko,vāks
905,Deckel::N,příklop,пӧдан
906,Deckel::N,příklop,тупкӧд
907,Deckel::N,příklop,vāks
908,Geschirr::N,nádobí,дозмук
909,Geschirr::N,nádobí,тасьті-пань
910,Geschirr::N,nádobí,trauki
911,Sack::N,pytel,мешӧк
912,Sack::N,pytel,maiss
913,Tasse::N,šálek,бекар
914,Tasse::N,šálek,тасьті
915,Tasse::N,šálek,tase
916,Topf::N,hrnec,гырнич
917,Topf::N,hrnec,pods
918,Kessel::N,kotel,пӧрт
919,Kessel::N,kotel,katls
920,Essen::N,jídlo,сёйӧм
921,Essen::N,jídlo,ēdiens
922,Nahrung::N,strava,сёян
923,Nahrung::N,strava,barība
924,Nahrung::N,potrava,сёян
925,Nahrung::N,potrava,barība
926,Speise::N,jídlo,сёян
927,Speise::N,jídlo,сёянтор
928,Speise::N,jídlo,ēdiens
929,Fleisch::N,maso,яй
930,Fleisch::N,maso,gaļa
931,Getreide::N,obilí,нянь
932,Getreide::N,obilí,labība
933,Brei::N,kaše,рок
934,Brei::N,kaše,putra
935,Brei::N,kaše,biezenis
936,Brot::N,chléb,нянь
937,Brot::N,chléb,maize
938,Scheibe::N,krajíc,шӧрӧм
939,Scheibe::N,krajíc,чӧлан
940,Scheibe::N,krajíc,šķēle
941,Scheibe::N,krajíc,rieciens
942,Fett::N,tuk,гос
943,Fett::N,tuk,тшог
944,Fett::N,tuk,tauki
945,Fett::N,omastek,гос
946,Fett::N,omastek,тшог
947,Fett::N,omastek,tauki
948,Butter::N,máslo,вый
949,Butter::N,máslo,sviests
950,Öl::N,olej,вый
951,Öl::N,olej,eļļa
952,Salz::N,sůl,сов
953,Salz::N,sůl,sāls
954,Suppe::N,polévka,шыд
955,Suppe::N,polévka,zupa
956,Honig::N,med,ма
957,Honig::N,med,medus
958,Milch::N,mléko,йӧв
959,Milch::N,mléko,piens
960,Tee::N,čaj,чай
961,Tee::N,čaj,tēja
962,Leder::N,kůže,ку
963,Leder::N,kůže,āda
964,Wolle::N,vlna,вурун
965,Wolle::N,vlna,vilna
966,Stoff::N,látka,дӧра
967,Stoff::N,látka,drāna
968,Stoff::N,látka,audums
969,Nadel::N,jehla,ем
970,Nadel::N,jehla,adata
971,Faden::N,nit,сунис
972,Faden::N,nit,diegs
973,Faden::N,nit,pavediens
974,Knopf::N,knoflík,кизь
975,Knopf::N,knoflík,poga
976,Knoten::N,uzel,гӧрӧд
977,Knoten::N,uzel,mezgls
978,Farbe::N,barva,краска
979,Farbe::N,barva,вап
980,Farbe::N,barva,krāsa
981,Kleidung::N,šaty,паськӧм
982,Kleidung::N,šaty,tērps
983,Kleidung::N,šaty,drēbes
984,Kleidung::N,šatstvo,паськӧм
985,Kleidung::N,šatstvo,tērps
986,Kleidung::N,šatstvo,drēbes
987,Hemd::N,košile,дӧрӧм
988,Hemd::N,košile,krekls
989,Kragen::N,límec,воротник
990,Kragen::N,límec,apkakle
991,Ärmel::N,rukáv,сос
992,Ärmel::N,rukáv,piedurkne
993,Hose::N,kalhoty,гач
994,Hose::N,kalhoty,bikses
995,Gürtel::N,pás,вӧнь
996,Gürtel::N,pás,josta
997,Gürtel::N,opasek,вӧнь
998,Gürtel::N,opasek,josta
999,Mütze::N,čepice,шапка
1000,Mütze::N,čepice,cepure
1001,Schuh::N,bota,башмак
1002,Schuh::N,bota,ботинки
1003,Schuh::N,bota,kurpe
1004,Stiefel::N,holínka,сапӧг
1005,Stiefel::N,holínka,zābaks
1006,Ring::N,prsten,кытш
1007,Ring::N,prsten,gredzens
1008,Band::N,pásek,лента
1009,Band::N,pásek,вундас
1010,Band::N,pásek,lente
1011,Kamm::N,hřeben,сынан
1012,Kamm::N,hřeben,ķemme
1013,Spiegel::N,zrcadlo,рӧмпӧштан
1014,Spiegel::N,zrcadlo,spogulis
1015,Riemen::N,řemen,тасма
1016,Riemen::N,řemen,siksna
1017,Schnur::N,šňůra,гез
1018,Schnur::N,šňůra,aukla
1019,Leine::N,vodítko,юргез
1020,Leine::N,vodítko,saite
1021,Decke::N,pokrývka,эшкын
1022,Decke::N,pokrývka,шебрас
1023,Decke::N,pokrývka,sega
1024,Decke::N,přikrývka,эшкын
1025,Decke::N,přikrývka,шебрас
1026,Decke::N,přikrývka,sega
1027,Kissen::N,polštář,юрлӧс
1028,Kissen::N,polštář,spilvens
1029,Tuch::N,šátek,чышъян
1030,Tuch::N,šátek,vadmala
1031,Handtuch::N,ručník,ки чышкӧд
1032,Handtuch::N,ručník,кизьчышъян
1033,Handtuch::N,ručník,dvielis
1034,Kraft::N,síla,этш
1035,Kraft::N,síla,эбӧс
1036,Kraft::N,síla,spēks
1037,Stärke::N,síla,ёнлун
1038,Stärke::N,síla,чорыдлун
1039,Stärke::N,síla,stiprums
1040,Gesundheit::N,zdraví,дзоньвидзалун
1041,Gesundheit::N,zdraví,veselība
1042,Krankheit::N,nemoc,висьӧм
1043,Krankheit::N,nemoc,slimība
1044,Krankheit::N,choroba,висьӧм
1045,Krankheit::N,choroba,slimība
1046,Schmerz::N,bolest,висьӧм
1047,Schmerz::N,bolest,sāpes
1048,Wunde::N,rána,дой
1049,Wunde::N,rána,brūce
1050,Wunde::N,rána,jēlums
1051,Fieber::N,horečka,жар
1052,Fieber::N,horečka,drudzis
1053,Fieber::N,horečka,karstums
1054,Arznei::N,lék,лекарство
1055,Arznei::N,lék,зелля
1056,Arznei::N,lék,zāles
1057,Arznei::N,lék,medikaments
1058,Brücke::N,most,пос
1059,Brücke::N,most,tilts
1060,Brunnen::N,studna,юкмӧс
1061,Brunnen::N,studna,aka
1062,Weide::N,pastva,пӧскӧтина
1063,Weide::N,pastva,ganības
1064,Weide::N,pastvina,пӧскӧтина
1065,Weide::N,pastvina,ganības
1066,Pfad::N,pěšina,туй
1067,Pfad::N,pěšina,кыснан
1068,Pfad::N,pěšina,taka
1069,Weg::N,cesta,туй
1070,Weg::N,cesta,ceļš
1071,Straße::N,silnice,туй
1072,Straße::N,silnice,iela
1073,Dorf::N,vesnice,сикт
1074,Dorf::N,vesnice,ciems
1075,Stadt::N,město,кар
1076,Stadt::N,město,pilsēta
1077,Brief::N,dopis,письмӧ
1078,Brief::N,dopis,vēstule
1079,Buch::N,kniha,небӧг
1080,Buch::N,kniha,grāmata
1081,Buchstabe::N,písmeno,шыпас
1082,Buchstabe::N,písmeno,burts
1083,Zeitung::N,noviny,газет
1084,Zeitung::N,noviny,avīze
1085,Zeitung::N,noviny,laikraksts
1086,Leben::N,život,лов
1087,Leben::N,život,олӧм
1088,Leben::N,život,dzīve
1089,Tod::N,smrt,кулӧм
1090,Tod::N,smrt,nāve
1091,Grab::N,hrob,гу
1092,Grab::N,hrob,kaps
1093,Kirche::N,kostel,вичко
1094,Kirche::N,kostel,baznīca
1095,Sünde::N,hřích,мыж
1096,Sünde::N,hřích,grēks
1097,Gott::N,bůh,ен
1098,Gott::N,bůh,dievs
1099,Arbeiter::N,dělník,уджалысь
1100,Arbeiter::N,dělník,strādnieks
1101,Arbeiter::N,pracovník,уджалысь
1102,Arbeiter::N,pracovník,strādnieks
1103,Chef::N,šéf,юралысь
1104,Chef::N,šéf,веськӧдлысь
1105,Chef::N,šéf,šefs
1106,Chef::N,šéf,vadītajs
1107,Chef::N,šéf,priekšnieks
1108,Chef::N,vedoucí,юралысь
1109,Chef::N,vedoucí,веськӧдлысь
1110,Chef::N,vedoucí,šefs
1111,Chef::N,vedoucí,vadītajs
1112,Chef::N,vedoucí,priekšnieks
1113,Meister::N,mistr,вӧчысь
1114,Meister::N,mistr,meistars
1115,Arzt::N,lékař,врач
1116,Arzt::N,lékař,бурдӧдысь
1117,Arzt::N,lékař,ārsts
1118,Lehrer::N,učitel,велӧдысь
1119,Lehrer::N,učitel,skolotājs
1120,Geld::N,peníze,сьӧм
1121,Geld::N,peníze,nauda
1122,Geschäft::N,obchod,удж
1123,Geschäft::N,obchod,bizness
1124,Geschäft::N,obchod,darījums
1125,Laden::N,krám,вузасянін
1126,Laden::N,krám,bode
1127,Laden::N,krám,veikals
1128,Preis::N,cena,дон
1129,Preis::N,cena,cena
1130,Ware::N,zboží,тӧвар
1131,Ware::N,zboží,prece
1132,Nutzen::N,užitek,воӧм
1133,Nutzen::N,užitek,выгӧда
1134,Nutzen::N,užitek,labums
1135,Reichtum::N,bohatství,озырлун
1136,Reichtum::N,bohatství,bagātība
1137,Welt::N,svět,енкӧла
1138,Welt::N,svět,pasaule
1139,Land::N,země,му
1140,Land::N,země,zeme
1141,Staat::N,stát,канму
1142,Staat::N,stát,государство
1143,Staat::N,stát,valsts
1144,König::N,král,кан
1145,König::N,král,ķēniņš
1146,König::N,král,karalis
1147,Macht::N,moc,каналӧм
1148,Macht::N,moc,vara
1149,Macht::N,mocnost,каналӧм
1150,Macht::N,mocnost,vara
1151,Grenze::N,hranice,су
1152,Grenze::N,hranice,суйӧр
1153,Grenze::N,hranice,robeža
1154,Krieg::N,válka,ожман
1155,Krieg::N,válka,karš
1156,Feind::N,nepřítel,враг
1157,Feind::N,nepřítel,вӧрӧг
1158,Feind::N,nepřítel,ienaidnieks
1159,Gewalt::N,násilí,мырдöналöм
1160,Gewalt::N,násilí,vara
1161,Gewalt::N,násilí,vardarbība
1162,Kampf::N,boj,вермасьӧм
1163,Kampf::N,boj,cīņa
1164,Bogen[Waffe]::N,luk,ньӧввуж
1165,Bogen[Waffe]::N,luk,loks
1166,Pfeil::N,šíp,ньӧв
1167,Pfeil::N,šíp,bulta
1168,Gewehr::N,puška,пишшаль
1169,Gewehr::N,puška,šautene
1170,Gewehr::N,ručnice,пишшаль
1171,Gewehr::N,ručnice,šautene
1172,Fehler::N,chyba,сорсьӧм
1173,Fehler::N,chyba,дзугсьӧм
1174,Fehler::N,chyba,kļūda
1175,Lüge::N,lež,пӧръясьӧм
1176,Lüge::N,lež,ылӧдлӧм
1177,Lüge::N,lež,meli
1178,Schaden::N,škoda,лёк
1179,Schaden::N,škoda,изъян
1180,Schaden::N,škoda,пакӧсьт
1181,Schaden::N,škoda,bojājums
1182,Schaden::N,škoda,kaitējums
1183,Unglück::N,neštěstí,шог
1184,Unglück::N,neštěstí,kļūme
1185,Unglück::N,neštěstí,klizma
1186,Unglück::N,neštěstí,nelaime
1187,Schuld::N,vina,мыж
1188,Schuld::N,vina,vaina
1189,Alter::N,věk,арлыд
1190,Alter::N,věk,vecums
1191,Schluss::N,konec,пом
1192,Schluss::N,konec,beigas
1193,Zeit::N,čas,кад
1194,Zeit::N,čas,laiks
1195,Tag::N,den,лун
1196,Tag::N,den,diena
1197,Morgen::N,ráno,асыв
1198,Morgen::N,ráno,rīts
1199,Morgen::N,jitro,асыв
1200,Morgen::N,jitro,rīts
1201,Mittag::N,poledne,лун шӧр
1202,Mittag::N,poledne,pusdiena
1203,Abend::N,večer,рыт
1204,Abend::N,večer,vakars
1205,Nacht::N,noc,вой
1206,Nacht::N,noc,nakts
1207,Woche::N,týden,вежон
1208,Woche::N,týden,nedēļa
1209,Monat::N,měsíc,тӧлысь
1210,Monat::N,měsíc,mēnesis
1211,Jahr::N,rok,во
1212,Jahr::N,rok,gads
1213,Frühling::N,jaro,тулыс
1214,Frühling::N,jaro,pavasaris
1215,Sommer::N,léto,гожӧм
1216,Sommer::N,léto,vasara
1217,Herbst::N,podzim,ар
1218,Herbst::N,podzim,rudens
1219,Winter::N,zima,тӧв
1220,Winter::N,zima,ziema
1221,Januar::N,leden,тӧв шӧр
1222,Januar::N,leden,janvāris
1223,Februar::N,únor,урасьӧм
1224,Februar::N,únor,februāris
1225,März::N,březen,рака
1226,März::N,březen,marts
1227,April::N,duben,кос му
1228,April::N,duben,aprīlis
1229,Mai::N,květen,ода-кора
1230,Mai::N,květen,maijs
1231,Juni::N,červen,лӧддза-номъя
1232,Juni::N,červen,jūnijs
1233,Juli::N,červenec,сора
1234,Juli::N,červenec,jūlijs
1235,August::N,srpen,моз
1236,August::N,srpen,augusts
1237,September::N,září,кӧч
1238,September::N,září,septembris
1239,Oktober::N,říjen,йирым
1240,Oktober::N,říjen,oktobris
1241,November::N,listopad,вӧльгым
1242,November::N,listopad,novembris
1243,Dezember::N,prosinec,ӧшым
1244,Dezember::N,prosinec,decembris
1245,Montag::N,pondělí,выльлун
1246,Montag::N,pondělí,pirmdiena
1247,Montag::N,pondělek,выльлун
1248,Montag::N,pondělek,pirmdiena
1249,Dienstag::N,úterý,воторник
1250,Dienstag::N,úterý,otrdiena
1251,Mittwoch::N,středa,середа
1252,Mittwoch::N,středa,trešdiena
1253,Donnerstag::N,čtvrtek,четверг
1254,Donnerstag::N,čtvrtek,ceturtdiena
1255,Freitag::N,pátek,пекнича
1256,Freitag::N,pátek,piektdiena
1257,Samstag::N,sobota,субӧта
1258,Samstag::N,sobota,sestdiena
1259,Sonntag::N,neděle,вӧскресенньӧ
1260,Sonntag::N,neděle,svētdiena
1261,groß::A,velký,ыджыд
1262,groß::A,velký,dižs
1263,groß::A,velký,liels
1264,klein::A,malý,ичӧт
1265,klein::A,malý,mazs
1266,lang::A,dlouhý,кузь
1267,lang::A,dlouhý,garš
1268,kurz::A,krátký,дженьыд
1269,kurz::A,krátký,īss
1270,breit::A,široký,ота
1271,breit::A,široký,паськыд
1272,breit::A,široký,plats
1273,schmal::A,úzký,оттӧм
1274,schmal::A,úzký,tievs
1275,dicht::A,hustý,сук
1276,dicht::A,hustý,blīvs
1277,dick[Gegenstand]::A,tlustý,кыз
1278,dick[Gegenstand]::A,tlustý,biezs
1279,dünn::A,tenký,вӧсни
1280,dünn::A,tenký,вӧсньыд
1281,dünn::A,tenký,plāns
1282,fein::A,jemný,посни
1283,fein::A,jemný,smalks
1284,fest::A,pevný,зумыд
1285,fest::A,pevný,tvirts
1286,fest::A,pevný,noturīgs
1287,flach::A,plochý,плавкӧс
1288,flach::A,plochý,тшӧтшкӧс
1289,flach::A,plochý,lēzens
1290,flach::A,plochý,līdzens
1291,flach::A,placatý,плавкӧс
1292,flach::A,placatý,тшӧтшкӧс
1293,flach::A,placatý,lēzens
1294,flach::A,placatý,līdzens
1295,glatt::A,hladký,вольк
1296,glatt::A,hladký,мольыд
1297,glatt::A,hladký,gluds
1298,glatt::A,hladký,slidens
1299,hart::A,tvrdý,зумыд
1300,hart::A,tvrdý,ciets
1301,weich::A,měkký,небыд
1302,weich::A,měkký,mīksts
1303,rund::A,kulatý,гӧгрӧс
1304,rund::A,kulatý,apaļš
1305,rund::A,okrouhlý,гӧгрӧс
1306,rund::A,okrouhlý,apaļš
1307,spitz::A,špičatý,ёсь йыла
1308,spitz::A,špičatý,smails
1309,scharf::A,ostrý,ёсь
1310,scharf::A,ostrý,ass
1311,stumpf::A,tupý,ныж
1312,stumpf::A,tupý,truls
1313,stumpf::A,tupý,strups
1314,schwer::A,těžký,сьӧкыд
1315,schwer::A,těžký,smags
1316,schön::A,pěkný,мича
1317,schön::A,pěkný,лӧсьыд
1318,schön::A,pěkný,daiļš
1319,schön::A,pěkný,skaists
1320,schön::A,krásný,мича
1321,schön::A,krásný,лӧсьыд
1322,schön::A,krásný,daiļš
1323,schön::A,krásný,skaists
1324,heiß::A,horký,пӧсь
1325,heiß::A,horký,karsts
1326,warm::A,teplý,шоныд
1327,warm::A,teplý,silts
1328,kalt::A,studený,кӧдзыд
1329,kalt::A,studený,salts
1330,kalt::A,studený,auksts
1331,kühl::A,chladný,юзыд
1332,kühl::A,chladný,ыркыд
1333,kühl::A,chladný,vēss
1334,kühl::A,chladný,dzestrs
1335,frisch::A,svěží,выль
1336,frisch::A,svěží,svaigs
1337,feucht::A,vlhký,уль
1338,feucht::A,vlhký,mitrs
1339,feucht::A,vlhký,drēgns
1340,nass::A,mokrý,ва
1341,nass::A,mokrý,slapjš
1342,trocken::A,suchý,кос
1343,trocken::A,suchý,sauss
1344,voll::A,plný,кыз
1345,voll::A,plný,pilns
1346,leer::A,prázdný,куш
1347,leer::A,prázdný,тыртӧм
1348,leer::A,prázdný,tukšs
1349,offen::A,otevřený,восьса
1350,offen::A,otevřený,vaļējs
1351,offen::A,otevřený,atvērts
1352,geschlossen::A,zavřený,пӧдса
1353,geschlossen::A,zavřený,slēgts
1354,sauber::A,čistý,сӧстӧм
1355,sauber::A,čistý,tīrs
1356,sauber::A,čistý,spodrs
1357,schmutzig::A,špinavý,няйт
1358,schmutzig::A,špinavý,netīrs
1359,schmutzig::A,špinavý,dubļains
1360,roh::A,syrový,уль
1361,roh::A,syrový,jēls
1362,reif::A,zralý,кисьмӧм
1363,reif::A,zralý,gatavs
1364,reif::A,zralý,nobriedis
1365,lecker::A,chutný,чӧскыд
1366,lecker::A,chutný,gards
1367,lecker::A,chutný,garšīgs
1368,süß::A,sladký,юмов
1369,süß::A,sladký,чӧскыд
1370,süß::A,sladký,salds
1371,bitter::A,hořký,курыд
1372,bitter::A,hořký,sūrs
1373,bitter::A,hořký,rūgts
1374,sauer::A,kyselý,шома
1375,sauer::A,kyselý,skābs
1376,hell::A,světlý,югыд
1377,hell::A,světlý,gaišs
1378,dunkel::A,temný,пемыд
1379,dunkel::A,temný,tumšs
1380,schwarz::A,černý,сьӧд
1381,schwarz::A,černý,melns
1382,weiß::A,bílý,еджыд
1383,weiß::A,bílý,balts
1384,rot::A,rudý,гӧрд
1385,rot::A,rudý,sarkans
1386,rot::A,červený,гӧрд
1387,rot::A,červený,sarkans
1388,gelb::A,žlutý,виж
1389,gelb::A,žlutý,dzeltens
1390,blau::A,modrý,лӧз
1391,blau::A,modrý,zils
1392,grün::A,zelený,веж
1393,grün::A,zelený,турунвиж
1394,grün::A,zelený,zaļš
1395,grau::A,šedý,руд
1396,grau::A,šedý,pelēks
1397,grau::A,šedivý,руд
1398,grau::A,šedivý,pelēks
1399,bunt::A,pestrý,сера
1400,bunt::A,pestrý,raibs
1401,bunt::A,pestrý,krāsains
1402,billig::A,levný,донтӧг
1403,billig::A,levný,lēts
1404,billig::A,laciný,донтӧг
1405,billig::A,laciný,lēts
1406,teuer::A,drahý,дона
1407,teuer::A,drahý,dārgs
1408,wertvoll::A,cenný,дона
1409,wertvoll::A,cenný,vērtīgs
1410,blind::A,slepý,синтӧм
1411,blind::A,slepý,akls
1412,taub::A,hluchý,пельтӧм
1413,taub::A,hluchý,kurls
1414,kräftig::A,silný,вынйӧра
1415,kräftig::A,silný,spēcīgs
1416,stark::A,silný,ён
1417,stark::A,silný,вына
1418,stark::A,silný,stiprs
1419,schwach::A,slabý,жеб
1420,schwach::A,slabý,vājš
1421,fett::A,tučný,госа
1422,fett::A,tučný,brangs
1423,fett::A,tlustý,госа
1424,fett::A,tlustý,brangs
1425,schlank::A,štíhlý,веськыд
1426,schlank::A,štíhlý,slaids
1427,hübsch::A,hezký,мича
1428,hübsch::A,hezký,лӧсьыд
1429,hübsch::A,hezký,glīts
1430,böse::A,zlý,лёк
1431,böse::A,zlý,ļauns
1432,böse::A,zlý,negants
1433,dumm::A,hloupý,йӧй
1434,dumm::A,hloupý,вежӧртӧм
1435,dumm::A,hloupý,stulbs
1436,dumm::A,hloupý,muļķīgs
1437,faul::A,líný,дыш
1438,faul::A,líný,slinks
1439,fleißig::A,pilný,зільысь
1440,fleißig::A,pilný,čakls
1441,fleißig::A,pilný,cītīgs
1442,geizig::A,lakomý,топыд
1443,geizig::A,lakomý,skops
1444,geizig::A,lakomý,sīksts
1445,klug::A,chytrý,юра
1446,klug::A,chytrý,вежӧра
1447,klug::A,chytrý,gudrs
1448,geschickt::A,šikovný,кипода
1449,geschickt::A,šikovný,кужысь
1450,geschickt::A,šikovný,manīgs
1451,lieb::A,milý,муса
1452,lieb::A,milý,мича
1453,lieb::A,milý,лӧсьыд
1454,lieb::A,milý,mīļš
1455,lustig::A,veselý,кыпыд
1456,lustig::A,veselý,jautrs
1457,sanft::A,mírný,мелі
1458,sanft::A,mírný,liegs
1459,hungrig::A,hladový,тшыг
1460,hungrig::A,hladový,izsalcis
1461,krank::A,nemocný,висьысь
1462,krank::A,nemocný,slims
1463,nackt::A,nahý,пасьтӧм
1464,nackt::A,nahý,pliks
1465,traurig::A,smutný,гажтӧм
1466,traurig::A,smutný,bēdīgs
1467,traurig::A,smutný,skumīgs
1468,traurig::A,truchlivý,гажтӧм
1469,traurig::A,truchlivý,bēdīgs
1470,traurig::A,truchlivý,skumīgs
1471,lebendig::A,živý,ловъя
1472,lebendig::A,živý,dzīvs
1473,gut::A,dobrý,бур
1474,gut::A,dobrý,labs
1475,schlecht::A,špatný,лёк
1476,schlecht::A,špatný,омӧль
1477,schlecht::A,špatný,slikts
1478,richtig::A,pravý,инӧд
1479,richtig::A,pravý,riktīgs
1480,richtig::A,správný,инӧд
1481,richtig::A,správný,riktīgs
1482,schlimm::A,zlý,омӧль
1483,schlimm::A,zlý,туйтӧм
1484,schlimm::A,zlý,nelāgs
1485,schlimm::A,zlý,nejauks
1486,wahr::A,pravdivý,абу ылӧг
1487,wahr::A,pravdivý,īsts
1488,wahr::A,pravdivý,patiess
1489,alt::A,starý,важ
1490,alt::A,starý,sens
1491,alt::A,starý,vęcs
1492,neu::A,nový,выль
1493,neu::A,nový,jauns
1494,ehemalig::A,bývalý,вӧвлӧм
1495,ehemalig::A,bývalý,bijušais
1496,alt[Lebewesen]::A,starý,пӧрысь
1497,alt[Lebewesen]::A,starý,vecs
1498,jung::A,mladý,том
1499,jung::A,mladý,jauns
1500,arm::A,chudý,гӧль
1501,arm::A,chudý,nabags
1502,reich::A,bohatý,озыр
1503,reich::A,bohatý,bagāts
1504,bekannt::A,známý,тӧдса
1505,bekannt::A,známý,zināms
1506,bekannt::A,známý,pazīstams
1507,berühmt::A,slavný,нималан
1508,berühmt::A,slavný,кывсян
1509,berühmt::A,slavný,slavens
1510,fremd::A,cizí,йӧз
1511,fremd::A,cizí,svešs
1512,verschieden::A,různý,абу ӧткодь
1513,verschieden::A,různý,разнӧй
1514,verschieden::A,různý,dažāds
1515,verschieden::A,rozličný,абу ӧткодь
1516,verschieden::A,rozličný,разнӧй
1517,verschieden::A,rozličný,dažāds
1518,nah::A,blízký,матыс
1519,nah::A,blízký,tuvs
1520,fern::A,daleký,ылі
1521,fern::A,daleký,tāls
1522,linker::A,levý,шуйга
1523,linker::A,levý,kreisais
1524,rechter::A,pravý,веськыд
1525,rechter::A,pravý,labais
1526,anderer::A,jiný,мукӧд
1527,anderer::A,jiný,otrs
1528,erster::A,první,медводдза
1529,erster::A,první,pirmais
1530,zweiter::A,druhý,мӧд
1531,zweiter::A,druhý,otrais
1532,dritter::A,třetí,коймӧд
1533,dritter::A,třetí,trešais
1534,letzter::A,poslední,бӧръя
1535,letzter::A,poslední,beidzamais
1536,allein::ADV,sám,ӧтка
1537,allein::ADV,sám,viens pats
1538,auf einmal::ADV,najednou,ӧтпырйӧ
1539,auf einmal::ADV,najednou,reizē
1540,zusammen::ADV,spolu,тшӧтш
1541,zusammen::ADV,spolu,kopā
1542,zusammen::ADV,spolu,vienviet
1543,zusammen::ADV,dohromady,тшӧтш
1544,zusammen::ADV,dohromady,kopā
1545,zusammen::ADV,dohromady,vienviet
1546,lange::ADV,dlouho,дыр
1547,lange::ADV,dlouho,ilgi
1548,plötzlich::ADV,vtom,друг
1549,plötzlich::ADV,vtom,pēkšņi
1550,plötzlich::ADV,náhle,друг
1551,plötzlich::ADV,náhle,pēkšņi
1552,sofort::ADV,hned,дзик пыр
1553,sofort::ADV,hned,tūlīt
1554,sofort::ADV,ihned,дзик пыр
1555,sofort::ADV,ihned,tūlīt
1556,später::ADV,později,сэсся
1557,später::ADV,později,vēlāk
1558,jetzt::ADV,teď,ӧні
1559,jetzt::ADV,teď,tagad
1560,jetzt::ADV,nyní,ӧні
1561,jetzt::ADV,nyní,tagad
1562,heute::ADV,dnes,талун
1563,heute::ADV,dnes,šodien
1564,heute::ADV,dneska,талун
1565,heute::ADV,dneska,šodien
1566,morgen::ADV,zítra,аски
1567,morgen::ADV,zítra,rīt
1568,bald::ADV,brzo,регыд
1569,bald::ADV,brzo,drīz
1570,dann::ADV,pak,бӧрын
1571,dann::ADV,pak,бӧрти
1572,dann::ADV,pak,tad
1573,dann::ADV,potom,бӧрын
1574,dann::ADV,potom,бӧрти
1575,dann::ADV,potom,tad
1576,gestern::ADV,včera,тӧнлун
1577,gestern::ADV,včera,vakar
1578,einst::ADV,kdysi,ӧтчыд
1579,einst::ADV,kdysi,ӧтпыр
1580,einst::ADV,kdysi,citreiz
1581,damals::ADV,tehdy,сэки
1582,damals::ADV,tehdy,toreiz
1583,damals::ADV,tenkrát,сэки
1584,damals::ADV,tenkrát,toreiz
1585,danach::ADV,podle toho,сэсся
1586,danach::ADV,podle toho,pēc tam
