,Concept_ID,os,myv
744,nackt::A,бӕгънӕг,штапо
745,traurig::A,ӕрхӕндӕг,нусманя
746,lebendig::A,цардӕгас,эриця
747,gut::A,хорз,паро
748,schlecht::A,цауд,берянь
749,richtig::A,раст,виде
750,schlimm::A,ӕвзӕр,берянь
751,wahr::A,ӕцӕг,алкуксонь
752,alt::A,зӕронд,ташто
753,neu::A,ног,од
754,ehemalig::A,раздӕры,икелень
755,alt[Lebewesen]::A,ацӕргӕ,сыре
756,jung::A,ӕрыгон,од
757,arm::A,мӕгуыр,кажов
758,reich::A,хъӕздыг,сюпав
759,bekannt::A,зонгӕ,содавикс
760,berühmt::A,номдзыд,содавикс
761,fremd::A,æцæгæлон,лия
762,fremd::A,æцæгæлон,асодавикс
763,verschieden::A,æндæр æмæ æндæр,эрьва
764,verschieden::A,алы,эрьва
765,verschieden::A,алыхуызон,эрьва
766,nah::A,хӕстӕг,а васолонь
767,fern::A,дард,умонь
768,fern::A,дард,кезэрень
769,fern::A,дӕрддаг,умонь
770,fern::A,дӕрддаг,кезэрень
771,linker::A,галиу,керш
772,rechter::A,рахиз,вить
773,anderer::A,иннӕ,лия
774,anderer::A,ӕндӕр,лия
775,erster::A,фыццаг,васень
776,erster::A,фыццаг,васенце
777,erster::A,фыццӕгӕм,васень
778,erster::A,фыццӕгӕм,васенце
779,zweiter::A,дыккаг,омбоце
780,zweiter::A,дыккæгæм,омбоце
781,dritter::A,æртыккаг,колмоце
782,dritter::A,æртыккæгæм,колмоце
783,letzter::A,фӕстаг,меельце
784,allein::ADV,иунæг,башка
785,allein::ADV,иунæг,ськамонзо
786,auf einmal::ADV,уайтагъд,вейсэ
787,auf einmal::ADV,æвиппайды,вейсэ
788,auf einmal::ADV,æваст,вейсэ
789,zusammen::ADV,иумӕ,вейс
790,zusammen::ADV,иумӕ,вейсэ
791,lange::ADV,бирæ рæстæг,кувать
792,plötzlich::ADV,æвиппайды,апак учо
793,plötzlich::ADV,æваст,апак учо
794,sofort::ADV,уыцы сахат,курок
795,sofort::ADV,уыцы сахат,нейке
796,sofort::ADV,уайтагъд,курок
797,sofort::ADV,уайтагъд,нейке
798,später::ADV,фæстæдæр,мейле
799,jetzt::ADV,ныр,ней
800,heute::ADV,абон,течи
801,morgen::ADV,райсом,ванды
802,bald::ADV,тагъд,курок
803,bald::ADV,рæхджы,курок
804,dann::ADV,стæй,мейле
805,dann::ADV,стæй,седе мейле
806,gestern::ADV,знон,исяк
807,einst::ADV,кӕддӕр,весть
808,einst::ADV,кӕддӕр,зярдо-бути
809,damals::ADV,уæд,сестэ
810,danach::ADV,стæй,мейле
811,danach::ADV,стæй,седе мейле
812,danach::ADV,уый фæстæ,мейле
813,danach::ADV,уый фæстæ,седе мейле
814,vorher::ADV,раздæр,васняяк
815,zuerst::ADV,фыццаг,васня
816,einmal::ADV,иу хатт,весть
817,manchmal::ADV,хатт,лиясто
818,oft::ADV,арæх,сеетьстэ
819,immer::ADV,ӕдзух,свал
820,niemals::ADV,никуы,а зярдояк
821,niemals::ADV,никæд,а зярдояк
822,hier::ADV,ам,тесэ
823,hierhin::ADV,ардӕм,тей
824,von hier::ADV,ардыгæй,тестэ
825,dort::ADV,уым,тосо
826,dorthin::ADV,уырдӕм,тов
827,geradeaus::ADV,æргом,витьстэ
828,vorwärts::ADV,размӕ,икелев
829,rückwärts::ADV,фӕстӕмӕ,мекев
830,zurück::ADV,фӕстӕмӕ,мекев
831,unten::ADV,дæлæ,ало
832,unten::ADV,дæлейы,ало
833,unten::ADV,бынæй,ало
834,hinab::ADV,дӕлӕмӕ,алов
835,hinab::ADV,уырдыгмӕ,алов
836,oben::ADV,уӕле,вере
837,hinauf::ADV,уӕлӕмӕ,верев
838,überall::ADV,алыран,эрьва косо
839,überall::ADV,алкæм,эрьва косо
840,überall::ADV,кæмдæриддæр,эрьва косо
841,nicht::ADV,нӕ,а
842,ein wenig::ADV,чысыл,аламошка
843,kaum::ADV,цъус,ансяк
844,sehr::ADV,тынг,пек
845,sehr::ADV,тынг,вельть
846,sehr::ADV,иттӕг,пек
847,sehr::ADV,иттӕг,вельть
848,so::ADV,афтӕ,истя
849,noch::ADV,ма,таго
850,nur::ADV,канд,ансяк
851,nur::ADV,ӕрмӕст,ансяк
852,schon::ADV,нырид,уш
853,wieder::ADV,ногӕй,таго
854,vergebens::ADV,дзæгъæлы,стяко
855,vergebens::ADV,уæгъды,стяко
856,vergebens::ADV,æнæхъуаджы,стяко
857,vor::PRP,разы,икеле
858,hinter::PRP,фӕстӕ,вельде
859,unter::PRP,бын,ало
860,durch::PRP,æхсæнты,пачк
861,neben::PRP,цур,вакссо
862,zwischen::PRP,астӕу,ютксо
863,wegen::PRP,тыххай,кис
864,wegen::PRP,тыххай,коряс
865,wegen::PRP,тыххай,кувалт
866,dies::PRN,ай,те
867,das::PRN,уый,те
868,das::PRN,уый,тона
869,alles::PRN,алцы,весе
870,alles::PRN,алцы,весемесь
871,alles::PRN,æппæтдæр,весе
872,alles::PRN,æппæтдæр,весемесь
873,alles::PRN,иууылдӕр,весе
874,alles::PRN,иууылдӕр,весемесь
875,ich::PRN,æз,мон
876,du::PRN,ды,тон
877,er::PRN,уый,сон
878,wir::PRN,мах,минь
879,ihr::PRN,сымах,тынь
880,sie::PRN,уыдон,сынь
881,was::FPRN,цы,мезе
882,wer::FPRN,чи,ки
883,wo::FADV,кӕм,косо
884,wohin::FADV,кӕдӕм,ков
885,wohin::FADV,кӕдӕм,козо
886,wie::FADV,куыд,кода
887,warum::FADV,цӕмӕн,мекс
888,wieviel::FNUM,цал,зяро
889,eins::NUM,иу,вейке
890,zwei::NUM,дыууӕ,кавто
891,drei::NUM,ӕртӕ,колмо
892,vier::NUM,цыппар,ниле
893,fünf::NUM,фондз,вете
894,sechs::NUM,ӕхсӕз,кото
895,sieben::NUM,авд,сисем
896,acht::NUM,аст,кавксо
897,neun::NUM,фараст,вейксэ
898,zehn::NUM,дӕс,кемень
899,elf::NUM,иуæндæс,кевейкее
900,zwölf::NUM,дыууадæс,кемгавтово
901,zwanzig::NUM,дыууын,комсь
902,dreißig::NUM,æртын,колоньгемень
903,dreißig::NUM,дæсæмæссæдз,колоньгемень
904,vierzig::NUM,цыппор,ниленьгемень
905,vierzig::NUM,цыппур,ниленьгемень
906,vierzig::NUM,дыууиссæдзы,ниленьгемень
907,fünfzig::NUM,фӕндзай,ведьгемень
908,sechzig::NUM,æхсай,кодгемень
909,sechzig::NUM,æртиссæдзы,кодгемень
910,siebzig::NUM,æвдай,сизьгемень
911,siebzig::NUM,дæс æмæ æртиссæдзы,сизьгемень
912,achtzig::NUM,цыппарыссæдзы,кавксоньгемень
913,achtzig::NUM,æстай,кавксоньгемень
914,neunzig::NUM,нæуæдз,вейксэньгемень
915,neunzig::NUM,дæс æмæ цыппарыссæдзы,вейксэньгемень
916,hundert::NUM,сӕдӕ,сядо
917,tausend::NUM,мин,тыща
918,und::CNJ,ӕмӕ,ды
919,oder::CNJ,кӕнӕ,или
920,stehen::V,лӕууын,аштемс стядо
921,sitzen::V,бадын,аштемс озадо
922,liegen::V,хуыссын,мадезь аштемс
923,hängen::V,ауыгъд уын,нурьгемс
924,werden::V,суӕвын,арамс
925,passieren::V,æрцæуын,лисэмс
926,beginnen::V,райдайын,ушодомс
927,enden::V,фæуын,лоткамс
928,wechseln::V,ивын,полавтнемс
929,aufgehen[Sonne]::V,скæсын,лисемс
930,aufgehen[Sonne]::V,скæсын,стямс
931,untergehen[Sonne]::V, аныгуылын,валгомс
932,scheinen[Sonne]::V,рухс кӕнын,валдомтомс
933,donnern::V,нæрын,цярномс
934,donnern::V,нæрын,галдордомс
935,wehen::V,дымын,пувамс
936,strömen::V,кӕлын,чудемс
937,fließen::V,цæуын,чудемс
938,fließen::V,уайын,чудемс
939,fließen::V,кæлын,чудемс
940,sich drehen::V,зилын,велямс
941,schwanken::V,æнкъуысын,лыкамс
942,schwanken::V,æнкъуысын,якамс
943,schwingen::V,æнкъуысын,нурсемс
944,schwingen::V,æнкъуысын,лыкамс
945,schwingen::V,змæлын,нурсемс
946,schwingen::V,змæлын,лыкамс
947,fallen::V,хауын,прамс
948,fallen::V,хауын,сяворемс
949,brennen::V,судзын,паломс
950,rauchen::V,фæздæг кæнын,качадомс
951,regnen::V,уарын,пиземс
952,gefrieren::V,сӕлын,кельмемс
953,tauen::V,стайын,соламс
954,schmelzen::V,тайын,соламс
955,trocknen::V,хус кæнын,коськемс
956,sieden::V,фыцын,лакамс
957,sieden::V,фыцын,пиксемс
958,faulen::V,ӕмбийын,наксадомс
959,verfaulen::V,бамбийын,наксадомс
960,reißen::V,скъуийын,сезневемс
961,versinken::V,дӕлдон_кӕнын,ваямс
962,vergehen::V,аивгъуийын,ютамс
963,erscheinen::V,разынын,лисемс
964,verschwinden::V,фæтары уын,ёмамс
965,verschwinden::V,фæдæлдзæх уын,ёмамс
966,verschwinden::V,фесæфын,ёмамс
967,verschwinden::V,æрбайсæфын,ёмамс
968,sinken::V,дæлæмæ æрхауын,явамс
969,abnehmen::V,фæкъаддæр уын,киремемс
970,abnehmen::V,фæцух уын,киремемс
971,zunehmen::V,фæфылдæр уын,ламолгадомс
972,zunehmen::V,фæфылдæр уын,раштамс
973,zunehmen::V,сбирæ уын,ламолгадомс
974,zunehmen::V,сбирæ уын,раштамс
975,zunehmen::V,сахадын,ламолгадомс
976,zunehmen::V,сахадын,раштамс
977,steigen::V,сыстын,куземс
978,steigen::V,сыстын,кепсевемс
979,wachsen::V,рӕзын,касомс
980,glänzen::V,ӕрттивын,цитнемс
981,funkeln::V,тыбар-тыбур_кӕнын,пиндолдомс
982,funkeln::V,тыбар-тыбур_кӕнын,цивтёрдомс
983,lärmen::V,хъæлæба кæнын,шалномс
984,läuten::V,цæгъдын,гайгезевемс
985,klingeln::V,цæгъдын,чавомс баягас
986,klirren::V,дзыгъал-мыгъул кæнын,калдордомс
987,klirren::V,дзыгъал-мыгъул кæнын,кальцяемс
988,klirren::V,дзæгъ-дзæгъ кæнын,калдордомс
989,klirren::V,дзæгъ-дзæгъ кæнын,кальцяемс
990,brausen::V,абухын,лакамс
991,klingen::V,зæлын,гайгемс
992,klingen::V,азæлын,гайгемс
993,klingen::V,хъуысын,гайгемс
994,bellen::V,рæйын,онгомс
995,heulen::V,ниуын,урномс
996,blasen::V,фу кӕнын,пувамс
997,pfeifen::V,æхситт кæнын,вешкемс
998,pfeifen::V,къуыззитт кæнын,вешкемс
999,schreien::V,хъӕр кӕнын,пижнемс
1000,stöhnen::V,хъæрзын,кувсемс
1001,stöhnen::V,дзыназын,кувсемс
1002,zittern::V,ризын,тарномс
1003,leben::V,цӕрын,эрямс
1004,geboren werden::V,райгуырын,чачомс
1005,atmen::V,улӕфын,лексемс
1006,trinken::V,нуазын,симемс
1007,essen::V,хӕрын,ярсамс
1008,schlucken::V,ныхъуырын,нилемс
1009,schlucken::V,ныхъуырын,порнемс
1010,müde werden::V,бафæллайын,сиземс
1011,müde werden::V,бафæлмæцын,сиземс
1012,müde werden::V,сфæлмæцын,сиземс
1013,einschlafen::V,бафынæй уын,матедевемс
1014,schlafen::V,хуыссын,удомс
1015,schlafen::V,фынӕй кӕнын,удомс
1016,aufwachen::V,райхъал уын,сыргоземс
1017,aufstehen::V,стын,стямс
1018,sich erholen::V,фæллад уадзын,оймсемс
1019,sich erholen::V,улæфын,оймсемс
1020,krank werden::V,фӕрынчын уын,сэредезевемс
1021,krank sein::V,сӕйын,сэредемс
1022,schmerzen::V,риссын,сэредемс
1023,husten::V,хуыфын,козомс
1024,genesen::V,сдзæбæх уын,пичкамс
1025,genesen::V,рандидзын,пичкамс
1026,genesen::V,сæндидзын,пичкамс
1027,sterben::V,мӕлын,куломс
1028,umkommen::V,фесæфын,чавовомс
1029,umkommen::V,фесæфын,ёмамс
1030,umkommen::V,байсæфын,чавовомс
1031,umkommen::V,байсæфын,ёмамс
1032,umkommen::V,бабын уын,чавовомс
1033,umkommen::V,бабын уын,ёмамс
1034,umkommen::V,мард фæуын,чавовомс
1035,umkommen::V,мард фæуын,ёмамс
1036,sich bewegen::V,тæлфын,шаштомс
1037,sich bewegen::V,цæуын,шаштомс
1038,sich rühren::V,змӕлын,сыргамс
1039,sich erheben::V,стын,куземс
1040,sich setzen::V,сбадын,озамс
1041,hinfallen::V,ӕрхауын,прамс
1042,hinfallen::V,ӕрхауын,сяворемс
1043,laufen::V,цӕуын,якамс
1044,laufen::V,рацу-бацу_кӕнын,якамс
1045,schreiten::V,къахдзæф кæнын,эскелямс
1046,schreiten::V,къахдзæф кæнын,молемс
1047,schreiten::V,санчъех кæнын,эскелямс
1048,schreiten::V,санчъех кæнын,молемс
1049,schreiten::V,цæуын,эскелямс
1050,schreiten::V,цæуын,молемс
1051,spazierengehen::V,озер кæнын,якамс
1052,spazierengehen::V,тезгъо кæнын,якамс
1053,eilen::V,тагъд кæнын,эрзкалемс
1054,eilen::V,тагъд кæнын,капшамс
1055,eilen::V,тындзын,эрзкалемс
1056,eilen::V,тындзын,капшамс
1057,sich beeilen::V,тагъд кæнын,капшамс
1058,sich beeilen::V,тындзын,капшамс
1059,sausen::V,уайын,ливтямс
1060,sausen::V,тæхын,ливтямс
1061,rennen::V,згъорын,чийнемс
1062,rennen::V,згъорын,ардтнемс
1063,springen::V,гæпп кæнын,кирнявтнемс
1064,springen::V,сæррæтт кæнын,кирнявтнемс
1065,springen::V,лиуырын,кирнявтнемс
1066,klettern::V,хилын,куземс
1067,schaukeln::V,хецъро кæнын,нурямс
1068,schaukeln::V,херыйыл бадын,нурямс
1069,kriechen::V,бырын,ёзмолдомс
1070,schwimmen::V,ленк кӕнын,уемс
1071,tauchen::V,ныгъуылын,чопавтомс
1072,tauchen::V,ныгъуылын,чопавтнемс
1073,rudern::V,бæлæгъ тæрын,миледемс
1074,rudern::V,чема тæрын,миледемс
1075,fahren::V,цӕуын,ардомс
1076,fliegen::V,тӕхын,ливтямс
1077,gehen::V,цӕуын,туемс
1078,gehen::V,цӕуын,молемс
1079,weggehen::V,ацӕуын,туемс
1080,abfahren::V,араст уын,туемс
1081,anhalten::V,æрлæууын,лоткамс
1082,hineingehen::V,мидæмæ цæуын,совамс
1083,eintreten::V,бацӕуын,совамс
1084,eintreten::V,бацӕуын,эскельдямс
1085,kommen::V,æрцæуын,самс
1086,ankommen::V,æрцæуын,самс
1087,ankommen::V,æрцæуын,пачкодемс
1088,zurückkommen::V,раздæхын,велявтомс
1089,zurückkommen::V,фæстæмæ_раздæхын,велявтомс
1090,zurückkommen::V,æрбаздæхын,велявтомс
1091,zurückkommen::V,аздæхын,велявтомс
1092,bleiben::V,лӕууын,кадовомс
1093,warten::V,ӕнхъӕлмӕ кӕсын,учомс
1094,erwarten::V,ӕнхъӕлмӕ кӕсын,учомс
1095,suchen::V,агурын,вешнемс
1096,finden::V,ссарын,муемс
1097,versuchen::V,фӕлварын,варштамс
1098,vorbereiten::V,бацаттæ кæнын,анокстамс
1099,vorbereiten::V,æрæввонг кæнын,анокстамс
1100,lieben::V,уарзын,вечкемс
1101,mögen::V,зæрдæмæ цæуын,вечкемс
1102,lachen::V,худын,пейдемс
1103,rühren::V,зæрдæ суынгæг кæнын,токамс седейс
1104,weinen::V,кӕуын,авардемс
1105,schimpfen::V,æлгъитын,сёвномс
1106,sich ärgern::V,мæсты кæнын,кежиявтнемс
1107,sich fürchten::V,тæрсын,пелемс
1108,fürchten::V,тæрсын,пелемс
1109,fliehen::V,лидзын,оргодемс
1110,flüchten::V,алидзын,ворьгодемс
1111,flüchten::V,алидзын,чадомс
1112,sehen::V,уынын,неемс
1113,anschauen::V,акӕсын,ваномс
1114,ansehen::V,кӕсын,ваномс
1115,hören::V,хъусын,марямс
1116,zuhören::V,хъусын,кунсоломс
1117,probieren::V,уынын,варшамс
1118,probieren::V,аходын,варшамс
1119,riechen::V,смудын,никсемс
1120,fühlen::V,ӕнкъарын,марямс
1121,scheinen::V,зынын,марявомс
1122,zu sehen sein::V,зынын,неявомс
1123,vernehmen::V,фехъусын,марямс
1124,frieren::V,сийын,кельмемс
1125,tun::V,кӕнын,теемс
1126,können::V,фӕразын,маштомс
1127,wollen::V,фӕндын,бажамс
1128,anfangen::V,райдайын,кармамс
1129,beenden::V,фӕуын,прядомс
1130,aufhören::V,банцайын,лоткамс
1131,aufhören::V,фенцайын,лоткамс
1132,gelingen::V,бантысын,удаламс
1133,geraten::V,разынын,лисемс
1134,öffnen::V,гом кӕнын,панжомс
1135,schließen::V,ӕхгӕнын,пекстамс
1136,schließen::V,ӕхгӕнын,сёлгомс
1137,schließen::V,ӕхгӕнын,конямс
1138,stellen::V,ӕвӕрын,аравтомс
1139,setzen::V,сбадын кӕнын,ойсевтемс
1140,setzen::V,сбадын кӕнын,озавтнемс
1141,legen::V,ӕрӕвӕрын,путомс
1142,berühren::V,агайын,токамс
1143,verbinden::V,бӕттын,содомс
1144,bedecken::V,ӕмбӕрзын,вельтямс
1145,aufhängen::V,ауындзын,понгавтомс
1146,anzünden::V,ссудзын,кирвастемс
1147,aufheben::V,сисын,кепедемс
1148,zurücklassen::V,ныууадзын,кадомс
1149,verlieren::V,фесафын,ёмавтомс
1150,fallen lassen::V,ӕрӕппарын,правтомс
1151,fallen lassen::V,къухтӕй феуӕгъд кӕнын,правтомс
1152,machen::V,саразын,теемс
1153,herstellen::V,сцæттæ кæнын,анокстамс
1154,herstellen::V,саразын,анокстамс
1155,bauen::V,амайын,путомс
1156,reparieren::V,æмпъузын,витемс
1157,reparieren::V,цалцæг кæнын,витемс
1158,verbessern::V,фæхуыздæр кæнын,паролгавтомс
1159,verbessern::V,фæхуыздæр кæнын,вадрялгавтомс
1160,ändern::V,аивын,полавтомс
1161,graben::V,къахын,чувомс
1162,graben::V,къахын,таргамс
1163,beugen::V,æркъæдз кæнын,мендемс
1164,beugen::V,æртасын кæнын,мендемс
1165,biegen::V,тасын кӕнын,комавтомс
1166,drehen::V,здухын,чаравтомс
1167,drehen::V,здухын,велявтнемс
1168,wenden::V,афæлдахын,велявтомс
1169,wenden::V,рафæлдахын,велявтомс
1170,umdrehen::V,афæлдахын,велявтомс
1171,heben::V,сдарын,кепедемс
1172,heben::V,схæцын,кепедемс
1173,hochheben::V,уæлæмæ хæцын,кепедемс
1174,ergreifen::V,фӕлӕбурын,кундамс
1175,halten::V,дарын,кирдемс
1176,drücken::V,æлхъивын,нуемс
1177,drücken::V,хæцын,нуемс
1178,schieben::V,схойын,шаштомс
1179,kratzen::V,хафын,ангордамс
1180,lecken::V,сдæрын,нолсемс
1181,beißen::V,хæцын,сускомс
1182,abreißen::V,ратонын,сеземс
1183,abschneiden::V,ралыг кӕнын,печкемс
1184,binden::V,бабӕттын,кодамс
1185,binden::V,бабӕттын,сюлмамс
1186,stecken::V,ныссадзын,сялгомс
1187,brechen::V,асæттын,синдемс
1188,brechen::V,асæттын,калавтомс
1189,brechen::V,басæттын,синдемс
1190,brechen::V,басæттын,калавтомс
1191,brechen::V,ныссæттын,синдемс
1192,brechen::V,ныссæттын,калавтомс
1193,klopfen::V,хойын,калтаямс
1194,klopfen::V,гуыпп-гуыпп кæнын,калтаямс
1195,klopfen::V,къуырцц-къуырцц кæнын,калтаямс
1196,hauen::V,цӕвын,чавомс
1197,hauen::V,нӕмын,чавомс
1198,kleben::V,ныхасын,педявтнемс
1199,kleben::V,æндадзын,педявтнемс
1200,reiben::V,сӕрфын,ёзамс
1201,reiben::V,хафын,ёзамс
1202,streichen::V,байсæрдын,вадемс
1203,streichen::V,сахорын,вадемс
1204,schleifen::V,ссын,човамс
1205,schleifen::V,цыргъ кӕнын,човамс
1206,schneiden::V,кӕрдын,керямс
1207,rütteln::V,æнкъусын,чукамс
1208,rütteln::V,æнкъусын,лыкавтомс
1209,schütteln::V,уигъын,чукамс
1210,schwenken::V,тилын,яхолемс
1211,schwenken::V,уигъын,яхолемс
1212,schütten::V,ныккӕнын,каямс
1213,füllen::V,байдзаг кæнын,пештямс
1214,einwickeln::V,батухын,тапарямс
1215,tragen::V,хӕссын,кандомс
1216,schleppen::V,ласын,ускомс
1217,ziehen::V,ласын,ускомс
1218,aufbewahren::V,æвæрын,ванстомс
1219,werfen::V,зыввытт кӕнын,ёртомс
1220,fangen::V,ӕрцахсын,кундамс
1221,packen::V,рацахсын,кундамс
1222,verstecken::V,æмбæхсын,кекшемс
1223,verstecken::V,нымæхсын,кекшемс
1224,teilen::V,уарын,явомс
1225,schicken::V,ӕрвитын,кучомс
1226,bringen::V,æрхæссын,кандомс
1227,bringen::V,æрбахæссын,кандомс
1228,hinzufügen::V,ӕфтауын,путомс
1229,hinzufügen::V,ӕфтауын,максомс
1230,bekommen::V,ссарын,саемс
1231,bekommen::V,сфæрæз кæнын,саемс
1232,bekommen::V,самал кæнын,саемс
1233,erhalten::V,райсын,саемс
1234,nehmen::V,райсын,саемс
1235,wählen::V,равзарын,кочкамс
1236,auswählen::V,авзарын,кочкамс
1237,bewahren::V,бавæрын,ванстомс
1238,bewahren::V,нывæрын,ванстомс
1239,behindern::V,цæлхдур æвæрын,кирдемс
1240,behindern::V,ныхдур æвæрын,кирдемс
1241,behindern::V,къуылымпы кæнын,кирдемс
1242,behindern::V,хъыг дарын,кирдемс
1243,verderben::V,фесафын,коламс
1244,beschädigen::V,халын,теемс зыян
1245,zerbrechen::V,асӕттын,коламс
1246,zerreißen::V,аскъуынын,сеземс
1247,zerstören::V,фехалын,калавтомс
1248,verbrennen::V,басудзын,пултамс
1249,geben::V,дӕттын,максомс
1250,reichen::V,адæттын,максомс
1251,schenken::V,лæвар кæнын,каземс
1252,versprechen::V,дзырд раттын,алтамс
1253,versprechen::V,зӕрдӕ бавӕрын,алтамс
1254,wünschen::V,зæрдæ зæгъы,арсемс
1255,loben::V,раппӕлын,шнамс
1256,küssen::V,пъа кæнын,палсемс
1257,küssen::V,ба кæнын,палсемс
1258,wiegen::V,узын,нурсемс
1259,zudecken::V,бамбӕрзын,тавадомс
1260,zudecken::V,бамбӕрзын,вельтямс
1261,wecken::V,райхъал кӕнын,стявтомс
1262,zeigen::V,амонын,невтемс
1263,führen::V,кӕнын,ветямс
1264,führen::V,фæкæнын,ветямс
1265,lehren::V,ахуыр кæнын,тонавтомс
1266,unterrichten::V,ахуыр кæнын,тонавтомс
1267,aufziehen::V,хъомыл кӕнын,трямс
1268,aufziehen::V,хъомыл кӕнын,кастомс
1269,leiten::V,разамынд дӕттын,ветямс
1270,leiten::V,разамынд дӕттын,азоркстамс
1271,antreiben::V,тагъд кæнын,ветямс
1272,antreiben::V,рог кæнын,ветямс
1273,lassen::V,кæнын,кармавтомс
1274,einladen::V,ӕрхонын,тердемс
1275,einladen::V,ӕрбахонын,тердемс
1276,vereinigen::V,баиу кӕнын,вейсэндямс
1277,vereinigen::V,баиу кӕнын,вейс путомс
1278,vereinigen::V,баиу кӕнын,вейс пурнамс
1279,besuchen::V,абæрæг кæнын,варштамс
1280,besuchen::V,бабæрæг кæнын,варштамс
1281,besuchen::V,бауайын,варштамс
1282,treffen::V,фембæлын,вастомс
1283,sich versammeln::V,æрæмбырд уын,промокшномс
1284,spielen::V,хъазын,налксемс
1285,singen::V,зарын,морамс
1286,tanzen::V,кафын,киштемс
1287,sich trennen::V,фæйнæрдæм фæцæуын айхæлын,явомс
1288,verlassen::V,ныууадзын,кадомс
1289,retten::V,фервӕзын кӕнын,идемс
1290,bewachen::V,хъахъхъӕнын,ванстомс
1291,schützen::V,хъахъхъӕнын,аштемс
1292,verteidigen::V,бахизын,ваномс
1293,sich schlagen::V,хыл кæнын,тюремс
1294,schießen::V,ӕхсын,ледемс
1295,siegen::V,басӕттын,изнямс
1296,siegen::V,фӕуӕлахиз уӕвын,изнямс
1297,ärgern::V,мӕсты кӕнын,кежейгавтомс
1298,schlagen::V,ныццæвын,токамс
1299,stechen::V,фæрæхойын,пупамс
1300,stoßen::V,риуыгъын,тулкадемс
1301,stehlen::V,давын,саламс
1302,stören::V,хъыгдарын,пирямс ки
1303,belästigen::V,хъыгдарын,а максомс
1304,belästigen::V,хъыгдарын,а кадомс оймамо
1305,verbergen::V,бамбӕхсын,сёпомс
1306,verbergen::V,бамбӕхсын,кекшемс
1307,verbergen::V,басусӕг кӕнын,сёпомс
1308,verbergen::V,басусӕг кӕнын,кекшемс
1309,täuschen::V,фӕливын,манямс
1310,täuschen::V,асайын,манямс
1311,betrügen::V,асайын,манчемс
1312,töten::V,амарын,чавномс
1313,töten::V,амарын,маштнемс
1314,wohnen::V,цӕрын,эрямс
1315,arbeiten::V,кусын,важодемс
1316,sammeln::V,æртонын,пурнамс
1317,pflücken::V,тонын,ноцковтнемс
1318,jagen::V,цуан кæнын,кундамс
1319,fischen::V,кæсаг ахсын æнгуырæй,калонь кундамс
1320,fischen::V,æнгуыр дарын,калонь кундамс
1321,fassen::V,ӕрцахсын,кундамс
1322,hüten::V,хизын,ваномс
1323,treiben::V,скъӕрын,панемс
1324,anbinden::V,бабæттын,сюлмамс
1325,anbinden::V,æрбæттын,сюлмамс
1326,füttern::V,холлаг дæттын,андомс
1327,füttern::V,холлаг æвæрын,андомс
1328,füttern::V,дарын,андомс
1329,melken::V,дуцын,потявтомс
1330,hacken::V,кæрдын,лазномс
1331,hacken::V,лыгтæ кæнын,лазномс
1332,gießen::V,бакалын,валомс
1333,reifen::V,срæгъæд уын,кенеремс
1334,reifen::V,сцæттæ уын,кенеремс
1335,zubereiten::V,сцӕттӕ кӕнын,анокстамс
1336,kochen::V,фыцын,пидемс
1337,backen::V,фыцын,пидемс
1338,braten::V,цурын,пуштамс
1339,umrühren::V,ахæццæ кæнын,човорямс
1340,umrühren::V,азмæнтын,човорямс
1341,umrühren::V,астауын,човорямс
1342,stricken::V,кæнын,кодамс
1343,stricken::V,бийын,кодамс
1344,nähen::V,хуыйын,стамс
1345,färben::V,ахорын,артомс
1346,reinigen::V,ссыгъдæг кæнын,урядамс
1347,reinigen::V,ныссыгъдæг кæнын,урядамс
1348,reinigen::V,ныссæрфын,урядамс
1349,waschen::V,ӕхсын,муськемс
1350,abwischen::V,сӕрфын,нардамс
1351,spülen::V,æнхъæвзын,ёрвалдомс
1352,fegen::V,мӕрзын,тенсемс
1353,kehren::V,мӕрзын,тенсемс
1354,baden::V,хи найын,экшелямс
1355,sich waschen::V,хи æхсын,шлямс
1356,ausziehen::V,ласын,кайсевтемс
1357,anziehen::V,скæнын,оршамс
1358,sich anziehen::V,дзаума скæнын,оршамс
1359,sich anziehen::V,дарæс скæнын,оршамс
1360,kämmen::V,ныффасын,судрямс
1361,kämmen::V,æрфасын,судрямс
1362,schmücken::V,фӕлындын,мазылгавтомс
1363,schmücken::V,фӕлындын,наряжамс
1364,sagen::V,зæгъын,меремс
1365,sprechen::V,дзурын,кортамс
1366,reden::V,ныхас кӕнын,кортамс
1367,sich unterhalten::V,ныхас кæнын,кортнемс
1368,fragen::V,фӕрсын,кевкстемс
1369,bitten::V,курын,вешемс
1370,erzählen::V,радзурын,ёвтнемс
1371,erzählen::V,ратаурæгъ кæнын,ёвтнемс
1372,mitteilen::V,фехъусын кæнын,ёвтамс
1373,nennen::V,хонын,лемдемс
1374,nennen::V,хонын,путомс лем
1375,rufen::V,сидын,тердемс
1376,rufen::V,сидын,серьгедемс
1377,prahlen::V,ӕппӕлын,шнамс пря
1378,übersetzen::V,ратæлмац кæнын,ютавтомс
1379,denken::V,ӕнхъӕлын,арсемс
1380,denken::V,хъуыды кӕнын,арсемс
1381,glauben::V,уырнын,кемемс
1382,bemerken::V,фенын,неемс
1383,erkennen::V,базонын,содамс
1384,begreifen::V,ӕмбарын,пачкодемс
1385,begreifen::V,бамбарын,пачкодемс
