,Concept_ID,se,ko
1886,Anzahl::N,чӣссел,수
1887,Art::N,aarhte,정류
1888,Art::N,sládja,정류
1889,Art::N,tjærdda,정류
1890,Art::N,čearda,정류
1891,Art::N,šlaaj̣â,정류
1892,Art::N,nää´ll,정류
1893,Art::N,на̄лль,정류
1894,Stück::N,bæhta,일부분
1895,Stück::N,biehkie,일부분
1896,Stück::N,biehkke,일부분
1897,Stück::N,bihttá,일부분
1898,Stück::N,pittá,일부분
1899,Stück::N,káppálâh,일부분
1900,Stück::N,ku´sǩǩ,일부분
1901,Stück::N,кусськ,일부분
1902,Teil::N,stuhtje,몱
1903,Teil::N,stuhtje,구훠
1904,Teil::N,oasse,몱
1905,Teil::N,oasse,구훠
1906,Teil::N,bielle,몱
1907,Teil::N,bielle,구훠
1908,Teil::N,guovllo,몱
1909,Teil::N,guovllo,구훠
1910,Teil::N,oassi,몱
1911,Teil::N,oassi,구훠
1912,Teil::N,bihttá,몱
1913,Teil::N,bihttá,구훠
1914,Teil::N,uási,몱
1915,Teil::N,uási,구훠
1916,Teil::N,vuâ´ss,몱
1917,Teil::N,vuâ´ss,구훠
1918,Teil::N,pie´ǩ'ǩ,몱
1919,Teil::N,pie´ǩ'ǩ,구훠
1920,Teil::N,кусськ,몱
1921,Teil::N,кусськ,구훠
1922,Hälfte::N,lehkie,2분의
1923,Hälfte::N,lahkke,2분의
1924,Hälfte::N,bealli,2분의
1925,Hälfte::N,peeḷi,2분의
1926,Hälfte::N,lâ´ǩǩ,2분의
1927,Hälfte::N,pie´ll,2분의
1928,Hälfte::N,пе̄лль,2분의
1929,Kreis::N,rïngke,고리
1930,Kreis::N,gievlle,고리
1931,Kreis::N,gierdu,고리
1932,Kreis::N,riggee,고리
1933,Kreis::N,kruugg,고리
1934,Kreis::N,круг,고리
1935,Kreuz::N,kroesse,열십자
1936,Kreuz::N,ruossa,열십자
1937,Kreuz::N,rista,열십자
1938,Kreuz::N,ristâ,열십자
1939,Kreuz::N,ristt,열십자
1940,Kreuz::N,рысст,열십자
1941,Linie::N,sïeve,선
1942,Linie::N,linnja,선
1943,Linie::N,linjá,선
1944,Linie::N,linnjá,선
1945,Linie::N,njuálgus,선
1946,Linie::N,certldõk,선
1947,Linie::N,це̄кесь,선
1948,Strich::N,sïeve,스침
1949,Strich::N,sáhtso,스침
1950,Strich::N,sárggis,스침
1951,Strich::N,čálástâh,스침
1952,Strich::N,certldõk,스침
1953,Strich::N,ця̄кас,스침
1954,Strich::N,це̄кесь,스침
1955,Abstand::N,gåhkoe,거리
1956,Abstand::N,gåhkaldahke,거리
1957,Abstand::N,lahka,거리
1958,Abstand::N,gasska,거리
1959,Abstand::N,gaska,거리
1960,Abstand::N,koskâ,거리
1961,Abstand::N,kõskk,거리
1962,Abstand::N,кэ̄сск,거리
1963,Entfernung::N,gåhkoe,거리
1964,Entfernung::N,gåhkaldahke,거리
1965,Entfernung::N,gasska,거리
1966,Entfernung::N,mælggat,거리
1967,Entfernung::N,gaska,거리
1968,Entfernung::N,mátkegaska,거리
1969,Entfernung::N,koskâ,거리
1970,Entfernung::N,kõskk,거리
1971,Entfernung::N,jäämkõskk,거리
1972,Entfernung::N,кэ̄сск,거리
1973,Gegend::N,haerie,곳
1974,Gegend::N,haerie,부금
1975,Gegend::N,guovvlo,곳
1976,Gegend::N,guovvlo,부금
1977,Gegend::N,bájkke,곳
1978,Gegend::N,bájkke,부금
1979,Gegend::N,guovlu,곳
1980,Gegend::N,guovlu,부금
1981,Gegend::N,duovdda,곳
1982,Gegend::N,duovdda,부금
1983,Gegend::N,kuáv'lu,곳
1984,Gegend::N,kuáv'lu,부금
1985,Gegend::N,vu´vdd,곳
1986,Gegend::N,vu´vdd,부금
1987,Gegend::N,па̄йхьк,곳
1988,Gegend::N,па̄йхьк,부금
1989,Platz::N,sijjie,장소
1990,Platz::N,sadje,장소
1991,Platz::N,sadji,장소
1992,Platz::N,tááḷu,장소
1993,Platz::N,tääll,장소
1994,Platz::N,сайй,장소
1995,Ort::N,sijjie,장소
1996,Ort::N,bájkke,장소
1997,Ort::N,sadje,장소
1998,Ort::N,báiki,장소
1999,Ort::N,päikki,장소
2000,Ort::N,pâi´ǩǩ,장소
2001,Ort::N,сайй,장소
2002,Ort::N,па̄йхьк,장소
2003,Seite::N,bielie,옆면
2004,Seite::N,sijddo,옆면
2005,Seite::N,bealli,옆면
2006,Seite::N,ertti,옆면
2007,Seite::N,jeä´rtt,옆면
2008,Seite::N,пе̄лль,옆면
2009,Seite::N,е̄ммьне,옆면
2010,Mitte::N,gaske,궁간
2011,Mitte::N,jarnge,궁간
2012,Mitte::N,gasska,궁간
2013,Mitte::N,guovddaš,궁간
2014,Mitte::N,gaskamuddu,궁간
2015,Mitte::N,koskâ,궁간
2016,Mitte::N,kõskk,궁간
2017,Mitte::N,кэ̄сск,궁간
2018,Gegenstand::N,daevere,항목
2019,Gegenstand::N,oabme,항목
2020,Gegenstand::N,gávnne,항목
2021,Gegenstand::N,bierggas,항목
2022,Gegenstand::N,ettâ,항목
2023,Gegenstand::N,kápulâh,항목
2024,Gegenstand::N,käu´nn,항목
2025,Gegenstand::N,ка̄ввьн,항목
2026,Sache::N,aate,뭉에
2027,Sache::N,saake,뭉에
2028,Sache::N,ássje,뭉에
2029,Sache::N,ášši,뭉에
2030,Sache::N,äšši,뭉에
2031,Sache::N,ä´šš,뭉에
2032,Sache::N,ве̄шш,뭉에
2033,Rand::N,raedtie,가
2034,Rand::N,rabdda,가
2035,Rand::N,ravda,가
2036,Rand::N,robdâ,가
2037,Rand::N,čårr,가
2038,Rand::N,ruõbdd,가
2039,Rand::N,рӯммт,가
2040,Rand::N,ре̄ввьн,가
2041,Kante::N,raedtie,귀퉁
2042,Kante::N,rabdda,귀퉁
2043,Kante::N,ravda,귀퉁
2044,Kante::N,robdâ,귀퉁
2045,Kante::N,å´rdd,귀퉁
2046,Kante::N,ruõbdd,귀퉁
2047,Kante::N,рӯммт,귀퉁
2048,Kante::N,ре̄ввьн,귀퉁
2049,Ecke::N,roene,구석
2050,Ecke::N,kråane,구석
2051,Ecke::N,náhpo,구석
2052,Ecke::N,nusske,구석
2053,Ecke::N,nurki,구석
2054,Ecke::N,čiehka,구석
2055,Ecke::N,čiehâ,구석
2056,Ecke::N,čiõkk,구석
2057,Ecke::N,suåp'p,구석
2058,Ecke::N,уггл,구석
2059,Spitze::N,gietjie,끝
2060,Spitze::N,gietjie,참단
2061,Spitze::N,snjuhtje,끝
2062,Spitze::N,snjuhtje,참단
2063,Spitze::N,gihttje,끝
2064,Spitze::N,gihttje,참단
2065,Spitze::N,geahči,끝
2066,Spitze::N,geahči,참단
2067,Spitze::N,picci,끝
2068,Spitze::N,picci,참단
2069,Spitze::N,keeči,끝
2070,Spitze::N,keeči,참단
2071,Spitze::N,ǩie´čč,끝
2072,Spitze::N,ǩie´čč,참단
2073,Spitze::N,кя̄женч,끝
2074,Spitze::N,кя̄женч,참단
2075,Ende::N,gietjie,말당
2076,Ende::N,giehtje,말당
2077,Ende::N,geahči,말당
2078,Ende::N,keeči,말당
2079,Ende::N,puäš'š,말당
2080,Ende::N,ке̄джь,말당
2081,Loch::N,raejkie,빙옷
2082,Loch::N,rájgge,빙옷
2083,Loch::N,ráigi,빙옷
2084,Loch::N,räigi,빙옷
2085,Loch::N,loikk,빙옷
2086,Loch::N,râi´ǧǧ,빙옷
2087,Loch::N,ра̄ййк,빙옷
2088,Winkel::N,skaavhte,각도
2089,Winkel::N,tjiehka,각도
2090,Winkel::N,soahppa,각도
2091,Winkel::N,čiehka,각도
2092,Winkel::N,sogge,각도
2093,Winkel::N,suåp'p,각도
2094,Winkel::N,уггл,각도
2095,Muster::N,goere,본
2096,Muster::N,goere,견복
2097,Muster::N,girjja,본
2098,Muster::N,girjja,견복
2099,Muster::N,girjjit,본
2100,Muster::N,girjjit,견복
2101,Muster::N,kovos,본
2102,Muster::N,kovos,견복
2103,Muster::N,кыррьй,본
2104,Muster::N,кыррьй,견복
2105,Muster::N,кырьйнесс,본
2106,Muster::N,кырьйнесс,견복
2107,Größe::N,ståaroe,신장
2108,Größe::N,stuorrudahka,신장
2109,Größe::N,stūrrodat,신장
2110,Größe::N,mahtodat,신장
2111,Größe::N,allodat,신장
2112,Größe::N,stuá'ṛudâh,신장
2113,Größe::N,роаӈӈьк,신장
2114,Länge::N,gåhkoe,길이긺
2115,Länge::N,guhkkudahka,길이긺
2116,Länge::N,guhkkodat,길이긺
2117,Länge::N,kukkodâh,길이긺
2118,Länge::N,õllâdvuõtt,길이긺
2119,Länge::N,куххьквӯдт,길이긺
2120,Höhe::N,jalloe,높이
2121,Höhe::N,jalladahke,높이
2122,Höhe::N,alludahka,높이
2123,Höhe::N,allatvuohta,높이
2124,Höhe::N,allodat,높이
2125,Höhe::N,aḷodâh,높이
2126,Höhe::N,âlladvuõtt,높이
2127,Höhe::N,э̄ллвӯдт,높이
2128,Gewicht::N,leavloe,추
2129,Gewicht::N,dædda,추
2130,Gewicht::N,låssudahka,추
2131,Gewicht::N,deaddu,추
2132,Gewicht::N,tiäd'du,추
2133,Gewicht::N,teäd'd,추
2134,Gewicht::N,тя̄ннт,추
2135,Gewicht::N,вӣссь,추
2136,Menge::N,mierie,수양
2137,Menge::N,ållo,수양
2138,Menge::N,mearri,수양
2139,Menge::N,doahkki,수양
2140,Menge::N,meeṛi,수양
2141,Menge::N,tukk,수양
2142,Menge::N,mie´rr,수양
2143,Menge::N,туххк,수양
2144,Menge::N,ла̄ннҍт,수양
2145,Haufen::N,deava,퇴적
2146,Haufen::N,håevkie,퇴적
2147,Haufen::N,hårre,퇴적
2148,Haufen::N,látna,퇴적
2149,Haufen::N,laaṇâ,퇴적
2150,Haufen::N,laađđ,퇴적
2151,Haufen::N,поанн,퇴적
2152,Reihe::N,raajroe,열
2153,Reihe::N,rájddo,열
2154,Reihe::N,gurgadas,열
2155,Reihe::N,kuáḷus,열
2156,Reihe::N,riâd'd,열
2157,Reihe::N,по̄ллт,열
2158,Boot::N,vïnhtse,보트
2159,Boot::N,vanás,보트
2160,Boot::N,vanntsa,보트
2161,Boot::N,fanas,보트
2162,Boot::N,voonâs,보트
2163,Boot::N,käärbis,보트
2164,Boot::N,võõnâs,보트
2165,Boot::N,вэнс,보트
2166,Ruder::N,aajroe,노
2167,Ruder::N,ájrro,노
2168,Ruder::N,áiru,노
2169,Ruder::N,áiru,노
2170,Ruder::N,äirr,노
2171,Ruder::N,а̄ррьй,노
2172,Schlitten::N,slærra,썰매
2173,Schlitten::N,tjïelhke,썰매
2174,Schlitten::N,gieris,썰매
2175,Schlitten::N,tjielkká,썰매
2176,Schlitten::N,gielká,썰매
2177,Schlitten::N,kiäl'kká,썰매
2178,Schlitten::N,saan,썰매
2179,Schlitten::N,ǩeâlkk,썰매
2180,Schlitten::N,со̄а̄н,썰매
2181,Ski::N,treavka,스키
2182,Ski::N,sabek,스키
2183,Ski::N,sabet,스키
2184,Ski::N,saaveeh,스키
2185,Ski::N,koolâs,스키
2186,Ski::N,коаллас,스키
2187,Ski::N,са̄вехь,스키
2188,Lagerfeuer::N,dålle,캠프의 모닥불
2189,Lagerfeuer::N,sajijdållå,캠프의 모닥불
2190,Lagerfeuer::N,dolla,캠프의 모닥불
2191,Lagerfeuer::N,tullâ,캠프의 모닥불
2192,Lagerfeuer::N,toll,캠프의 모닥불
2193,Lagerfeuer::N,то̄лл,캠프의 모닥불
2194,Last::N,maajsoe,무거운짐
2195,Last::N,noade,무거운짐
2196,Last::N,guorbmi,무거운짐
2197,Last::N,kye'rmi,무거운짐
2198,Last::N,nue´đđ,무거운짐
2199,Last::N,kue´rmm,무거운짐
2200,Last::N,нуэдът,무거운짐
2201,Gang::N,vaedtseme,걸음
2202,Gang::N,mannulahka,걸음
2203,Gang::N,johtu,걸음
2204,Gang::N,jotteem,걸음
2205,Gang::N,joto,걸음
2206,Gang::N,jäl'lmõš,걸음
2207,Gang::N,ёадтмушш,걸음
2208,Gang::N,ёадтҌмушш,걸음
2209,Schritt::N,sïlle,보조
2210,Schritt::N,lávkke,보조
2211,Schritt::N,lávki,보조
2212,Schritt::N,lävkki,보조
2213,Schritt::N,läu´ǩǩ,보조
2214,Schritt::N,ла̄ффьк,보조
2215,Norden::N,noerhte,북쪽 
2216,Norden::N,nuortta,북쪽 
2217,Norden::N,davvi,북쪽 
2218,Norden::N,taṿe,북쪽 
2219,Norden::N,tâ´vv,북쪽 
2220,Norden::N,таввял,북쪽 
2221,Süden::N,åarjel,남쪽
2222,Süden::N,oarjje,남쪽
2223,Süden::N,lulli,남쪽
2224,Süden::N,mäddi,남쪽
2225,Süden::N,kesipieg'gâ,남쪽
2226,Süden::N,saujj,남쪽
2227,Süden::N,со̄а̄ййв,남쪽
2228,Westen::N,jillie,서쪽
2229,Westen::N,alle,서쪽
2230,Westen::N,oarji,서쪽
2231,Westen::N,uár'ji,서쪽
2232,Westen::N,viõstâr,서쪽
2233,Westen::N,вуэрьял,서쪽
2234,Osten::N,luvlie,동쪽
2235,Osten::N,lulle,동쪽
2236,Osten::N,nuorta,동쪽
2237,Osten::N,nuor'ttâ,동쪽
2238,Osten::N,nuõrti,동쪽
2239,Osten::N,нуҏҏьт,동쪽
2240,Holz::N,moere,목재
2241,Holz::N,muorra,목재
2242,Holz::N,muorra,목재
2243,Holz::N,muoṛâ,목재
2244,Holz::N,muõrr,목재
2245,Holz::N,мӯрр,목재
2246,Brett::N,fealloe,마루널
2247,Brett::N,fiello,마루널
2248,Brett::N,lávdi,마루널
2249,Brett::N,lyev'di,마루널
2250,Brett::N,lu´vdd,마루널
2251,Brett::N,лаййт,마루널
2252,Platte::N,spaagkoe,탤
2253,Platte::N,spaagkoe,금속판
2254,Platte::N,skierro,탤
2255,Platte::N,skierro,금속판
2256,Platte::N,skearru,탤
2257,Platte::N,skearru,금속판
2258,Platte::N,ráptu,탤
2259,Platte::N,ráptu,금속판
2260,Platte::N,ка̄ррьт,탤
2261,Platte::N,ка̄ррьт,금속판
2262,Stütze::N,dovtege,버팀목
2263,Stütze::N,dåarjege,버팀목
2264,Stütze::N,tsagge,버팀목
2265,Stütze::N,nihta,버팀목
2266,Stütze::N,duvdda,버팀목
2267,Stütze::N,caggi,버팀목
2268,Stütze::N,cagge,버팀목
2269,Stütze::N,cõgldõk,버팀목
2270,Stütze::N,стуэлльп,버팀목
2271,Stange::N,staavra,장대
2272,Stange::N,stággo,장대
2273,Stange::N,hålggå,장대
2274,Stange::N,stávrá,장대
2275,Stange::N,stággu,장대
2276,Stange::N,čuálgui,장대
2277,Stange::N,kaŋgg,장대
2278,Stange::N,кэ̄ллт,장대
2279,Stange::N,пе̄лльк,장대
2280,Stock::N,galte,막대기
2281,Stock::N,klåbpoe,막대기
2282,Stock::N,soabbe,막대기
2283,Stock::N,soabbi,막대기
2284,Stock::N,suáb'bi,막대기
2285,Stock::N,suä´b'b,막대기
2286,Stock::N,суэммьп,막대기
2287,Stab::N,klaahka,작대기
2288,Stab::N,soabbe,작대기
2289,Stab::N,soabbi,작대기
2290,Stab::N,suáb'bi,작대기
2291,Stab::N,suä´b'b,작대기
2292,Stab::N,суэммьп,작대기
2293,Rohr::N,gïrse,갈대
2294,Rohr::N,båhttså,갈대
2295,Rohr::N,bohcci,갈대
2296,Rohr::N,poccee,갈대
2297,Rohr::N,puu´lčiǩ,갈대
2298,Rohr::N,туррьп,갈대
2299,Haus::N,ståapoe,집
2300,Haus::N,goahte,집
2301,Haus::N,stohpu,집
2302,Haus::N,tááḷu,집
2303,Haus::N,tääll,집
2304,Haus::N,пэ̄ҏҏт,집
2305,Heim::N,hïejme,집
2306,Heim::N,viesso,집
2307,Heim::N,ruoktu,집
2308,Heim::N,päikki,집
2309,Heim::N,päi´ǩǩ,집
2310,Heim::N,пэ̄ҏҏт,집
2311,Ofen::N,vuebnie,아궁이
2312,Ofen::N,vuodná,아궁이
2313,Ofen::N,vuobnne,아궁이
2314,Ofen::N,uvdna,아궁이
2315,Ofen::N,uvnâ,아궁이
2316,Ofen::N,ǩiiuǥân,아궁이
2317,Ofen::N,пе̄ххц,아궁이
2318,Ofen::N,кыввкан,아궁이
2319,Fußboden::N,guelpie,마루
2320,Fußboden::N,guolbbe,마루
2321,Fußboden::N,láhtti,마루
2322,Fußboden::N,šalde,마루
2323,Fußboden::N,šâ´ldd,마루
2324,Fußboden::N,шалльт,마루
2325,Tisch::N,buertie,탁자
2326,Tisch::N,bievdde,탁자
2327,Tisch::N,beavdi,탁자
2328,Tisch::N,pevdi,탁자
2329,Tisch::N,på´rdd,탁자
2330,Tisch::N,stue´ll,탁자
2331,Tisch::N,туэлль,탁자
2332,Stuhl::N,stovle,의자
2333,Stuhl::N,ståvllå,의자
2334,Stuhl::N,stuollu,의자
2335,Stuhl::N,stovli,의자
2336,Stuhl::N,stuu´l,의자
2337,Stuhl::N,стула,의자
2338,Wiege::N,gïerhkeme,발상지
2339,Wiege::N,vuoggo,발상지
2340,Wiege::N,geaŧŧu,발상지
2341,Wiege::N,geaktu,발상지
2342,Wiege::N,gietkka,발상지
2343,Wiege::N,kiäh'tu,발상지
2344,Wiege::N,vogga,발상지
2345,Wiege::N,кӣткэм,발상지
2346,Bett::N,seangkoe,침대
2347,Bett::N,sæŋŋga,침대
2348,Bett::N,seaŋga,침대
2349,Bett::N,seŋgâ,침대
2350,Bett::N,sââ´jj,침대
2351,Bett::N,вуэдтӭмсайй,침대
2352,Regal::N,hælla,서가
2353,Regal::N,hilldo,서가
2354,Regal::N,hildu,서가
2355,Regal::N,ildee,서가
2356,Regal::N,i´lddi,서가
2357,Regal::N,ылльтэ,서가
2358,Kiste::N,aeskie,짐궤
2359,Kiste::N,kássa,짐궤
2360,Kiste::N,kássa,짐궤
2361,Kiste::N,árkku,짐궤
2362,Kiste::N,ču´ǩǩ,짐궤
2363,Kiste::N,чуххьк,짐궤
2364,Fenster::N,klaase,눔
2365,Fenster::N,vinndek,눔
2366,Fenster::N,láse,눔
2367,Fenster::N,laasâ,눔
2368,Fenster::N,ikkân,눔
2369,Fenster::N,эххкан,눔
2370,Tür::N,okse,문
2371,Tür::N,uksa,문
2372,Tür::N,uksa,문
2373,Tür::N,uksâ,문
2374,Tür::N,uhss,문
2375,Tür::N,уккс,문
2376,Tor::N,okse,대문
2377,Tor::N,pårttå,대문
2378,Tor::N,uksa,대문
2379,Tor::N,poarta,대문
2380,Tor::N,porttâ,대문
2381,Tor::N,uustõk,대문
2382,Tor::N,čuâlluhss,대문
2383,Tor::N,уккс,대문
2384,Zaun::N,haakene,담장
2385,Zaun::N,jerra,담장
2386,Zaun::N,gárdde,담장
2387,Zaun::N,áidi,담장
2388,Zaun::N,äiđi,담장
2389,Zaun::N,äidd,담장
2390,Zaun::N,čuâll,담장
2391,Zaun::N,а̄ййт,담장
2392,Dach::N,rehpie,지붕
2393,Dach::N,dæhkko,지붕
2394,Dach::N,gáhttu,지붕
2395,Dach::N,káttu,지붕
2396,Dach::N,laakk,지붕
2397,Dach::N,пэ̄ҏҏтэ̄ля,지붕
2398,Dach::N,кры̄ша,지붕
2399,Leiter::N,raajtere,사닥다리
2400,Leiter::N,tjajmos,사닥다리
2401,Leiter::N,boagos,사닥다리
2402,Leiter::N,ráidalas,사닥다리
2403,Leiter::N,raidlâs,사닥다리
2404,Leiter::N,лествец,사닥다리
2405,Besen::N,saehpie,비
2406,Besen::N,gaerpene,비
2407,Besen::N,njáman,비
2408,Besen::N,luvdá,비
2409,Besen::N,luvdá,비
2410,Besen::N,västt,비
2411,Besen::N,ва̄сст,비
2412,Spaten::N,gåajvoe,가래
2413,Spaten::N,spádá,가래
2414,Spaten::N,goajvvo,가래
2415,Spaten::N,goaivu,가래
2416,Spaten::N,kuái'vu,가래
2417,Spaten::N,kuäivv,가래
2418,Spaten::N,куаййв,가래
2419,Schaufel::N,gåajvoe,삽
2420,Schaufel::N,gåjvun,삽
2421,Schaufel::N,goajvvo,삽
2422,Schaufel::N,goaivu,삽
2423,Schaufel::N,kuái'vu,삽
2424,Schaufel::N,kuäivv,삽
2425,Schaufel::N,куаййв,삽
2426,Gabel::N,tjåagka,갈래
2427,Gabel::N,gáffil,갈래
2428,Gabel::N,káffal,갈래
2429,Gabel::N,kaahvâl,갈래
2430,Gabel::N,velkk,갈래
2431,Gabel::N,а̄лльс,갈래
2432,Löffel::N,buste,숟가락
2433,Löffel::N,bassti,숟가락
2434,Löffel::N,baste,숟가락
2435,Löffel::N,pastem,숟가락
2436,Löffel::N,pâ´sttem,숟가락
2437,Löffel::N,пасьтэмь,숟가락
2438,Messer::N,nejpie,나이프
2439,Messer::N,nijbbe,나이프
2440,Messer::N,niibi,나이프
2441,Messer::N,nijbe,나이프
2442,Messer::N,nei´bb,나이프
2443,Messer::N,ныййп,나이프
2444,Nagel::N,spæjhkere,발툽
2445,Nagel::N,spiger,발툽
2446,Nagel::N,návlle,발툽
2447,Nagel::N,spiikkár,발툽
2448,Nagel::N,spijkkár,발툽
2449,Nagel::N,näu´ll,발툽
2450,Nagel::N,на̄ввьл,발툽
2451,Netz::N,viermie,그물
2452,Netz::N,viermme,그물
2453,Netz::N,næhtta,그물
2454,Netz::N,fierbmi,그물
2455,Netz::N,viermi,그물
2456,Netz::N,säi´mm,그물
2457,Netz::N,нӯжхьт,그물
2458,Haken::N,kruehkie,갈고리
2459,Haken::N,ruohkke,갈고리
2460,Haken::N,vagge,갈고리
2461,Haken::N,roahkki,갈고리
2462,Haken::N,faggi,갈고리
2463,Haken::N,kuák'ki,갈고리
2464,Haken::N,kuä´ǩ'ǩ,갈고리
2465,Haken::N,ва̄ӈӈк,갈고리
2466,Haken::N,куэххьк,갈고리
2467,Griff::N,rehpie,움켜쥠
2468,Griff::N,taatje,움켜쥠
2469,Griff::N,gavlla,움켜쥠
2470,Griff::N,guottáldahka,움켜쥠
2471,Griff::N,geavja,움켜쥠
2472,Griff::N,novdâ,움켜쥠
2473,Griff::N,nõđđ,움켜쥠
2474,Griff::N,kå´ǧǧ,움켜쥠
2475,Griff::N,нэ̄дт,움켜쥠
2476,Schloss::N,laesie,자물쇠
2477,Schloss::N,lássa,자물쇠
2478,Schloss::N,lohkka,자물쇠
2479,Schloss::N,lukkâ,자물쇠
2480,Schloss::N,lokk,자물쇠
2481,Schloss::N,ло̄ххк,자물쇠
2482,Bild::N,guvvie,그림
2483,Bild::N,gåvvå,그림
2484,Bild::N,govva,그림
2485,Bild::N,koṿe,그림
2486,Bild::N,kartt,그림
2487,Bild::N,картина,그림
2488,Figur::N,guvvie,몸메
2489,Figur::N,gåvos,몸메
2490,Figur::N,figuvrra,몸메
2491,Figur::N,figuvra,몸메
2492,Figur::N,kovos,몸메
2493,Figur::N,kuâŋas,몸메
2494,Puppe::N,dåahka,인형
2495,Puppe::N,dåhkko,인형
2496,Puppe::N,doahkko,인형
2497,Puppe::N,dohkká,인형
2498,Puppe::N,duhkká,인형
2499,Puppe::N,kuuhlaž,인형
2500,Puppe::N,кукла,인형
2501,Beutel::N,voessetje,클
2502,Beutel::N,påvsså,클
2503,Beutel::N,seahkaš,클
2504,Beutel::N,bursa,클
2505,Beutel::N,guhkkár,클
2506,Beutel::N,čooṿâs,클
2507,Beutel::N,siâk'k,클
2508,Beutel::N,kå´ššel,클
2509,Beutel::N,ве̄ҏҏц,클
2510,Bündel::N,paantje,자근다발
2511,Bündel::N,buduk,자근다발
2512,Bündel::N,gurppe,자근다발
2513,Bündel::N,gihppu,자근다발
2514,Bündel::N,kiäs'tu,자근다발
2515,Bündel::N,šnâpp,자근다발
2516,Bündel::N,пуччк,자근다발
2517,Tasche::N,veaskoe,가방
2518,Tasche::N,væssko,가방
2519,Tasche::N,lávkka,가방
2520,Tasche::N,lávka,가방
2521,Tasche::N,seahkka,가방
2522,Tasche::N,lavkkâ,가방
2523,Tasche::N,laukk,가방
2524,Tasche::N,суӎӎьк,가방
2525,Tasche::N,ло̄а̄ффк,가방
2526,Eimer::N,bæhtoe,동이
2527,Eimer::N,skiello,동이
2528,Eimer::N,skállu,동이
2529,Eimer::N,eebir,동이
2530,Eimer::N,skääll,동이
2531,Eimer::N,е̄мьперь,동이
2532,Deckel::N,luehkie,뚜껑
2533,Deckel::N,låhkke,뚜껑
2534,Deckel::N,lohkki,뚜껑
2535,Deckel::N,lokke,뚜껑
2536,Deckel::N,lå´ǩǩ,뚜껑
2537,Deckel::N,ко̄а̄ххтнэсс,뚜껑
2538,Geschirr::N,lihtie,식시
2539,Geschirr::N,lihte,식시
2540,Geschirr::N,lihtit,식시
2541,Geschirr::N,litte,식시
2542,Geschirr::N,kärldõk,식시
2543,Geschirr::N,ка̄ррь,식시
2544,Sack::N,voesse,조갑
2545,Sack::N,vuossa,조갑
2546,Sack::N,seahkka,조갑
2547,Sack::N,sekkâ,조갑
2548,Sack::N,siâk'k,조갑
2549,Sack::N,ве̄ҏҏц,조갑
2550,Tasse::N,guksie,차잔
2551,Tasse::N,gåhppå,차잔
2552,Tasse::N,gohppu,차잔
2553,Tasse::N,pollo,차잔
2554,Tasse::N,kopp,차잔
2555,Tasse::N,на̄ххьп,차잔
2556,Topf::N,baetie,단지
2557,Topf::N,krovhte,단지
2558,Topf::N,rujtta,단지
2559,Topf::N,giebbme,단지
2560,Topf::N,báhti,단지
2561,Topf::N,gievdni,단지
2562,Topf::N,pääti,단지
2563,Topf::N,kruâitt,단지
2564,Topf::N,кӣммьн,단지
2565,Kessel::N,giebnie,주전자
2566,Kessel::N,skallo,주전자
2567,Kessel::N,giebbme,주전자
2568,Kessel::N,gieđbmi,주전자
2569,Kessel::N,kiem'ni,주전자
2570,Kessel::N,ǩie´mnn,주전자
2571,Kessel::N,кӣммьн,주전자
2572,Essen::N,åesie,먹기
2573,Essen::N,beapmoe,먹기
2574,Essen::N,biebbmo,먹기
2575,Essen::N,borramuš,먹기
2576,Essen::N,purrâmâš,먹기
2577,Essen::N,porrmõš,먹기
2578,Essen::N,по̄ррмушш,먹기
2579,Nahrung::N,beapmoe,식료
2580,Nahrung::N,biebbmo,식료
2581,Nahrung::N,biebmu,식료
2582,Nahrung::N,purrâmâš,식료
2583,Nahrung::N,porrmõš,식료
2584,Nahrung::N,по̄ррмушш,식료
2585,Speise::N,beapmoe,음식물
2586,Speise::N,biebbmo,음식물
2587,Speise::N,biebmu,음식물
2588,Speise::N,määlis,음식물
2589,Speise::N,aasâs,음식물
2590,Speise::N,porrmõš,음식물
2591,Speise::N,по̄ррмушш,음식물
2592,Fleisch::N,bearkoe,고기
2593,Fleisch::N,oadtje,고기
2594,Fleisch::N,bierggo,고기
2595,Fleisch::N,biergu,고기
2596,Fleisch::N,uáž'ži,고기
2597,Fleisch::N,vuä´ǯ'ǯ,고기
2598,Fleisch::N,вуэннч,고기
2599,Getreide::N,gernie,곡물
2600,Getreide::N,gårnne,곡물
2601,Getreide::N,gordni,곡물
2602,Getreide::N,valje,곡물
2603,Getreide::N,ле̄ййп,곡물
2604,Brei::N,kraavhtse,젤리
2605,Brei::N,ráktsa,젤리
2606,Brei::N,buvru,젤리
2607,Brei::N,suoḥâd,젤리
2608,Brei::N,hutt,젤리
2609,Brei::N,уххт,젤리
2610,Brot::N,gaahkoe,빵
2611,Brot::N,lájbbe,빵
2612,Brot::N,stummpa,빵
2613,Brot::N,láibi,빵
2614,Brot::N,gáhkku,빵
2615,Brot::N,leibi,빵
2616,Brot::N,lei´bb,빵
2617,Brot::N,ле̄ййп,빵
2618,Scheibe::N,snaejrie,원반
2619,Scheibe::N,sárdde,원반
2620,Scheibe::N,vajahas,원반
2621,Scheibe::N,časkkis,원반
2622,Scheibe::N,ča'skes,원반
2623,Scheibe::N,ku´sǩǩ,원반
