,Concept_ID,bg,cs
860,vergebens::ADV,напразно,marně
861,vor::PRP,пред,před
862,hinter::PRP,зад,za
863,unter::PRP,под,pod
864,durch::PRP,през,skrz
865,neben::PRP,до,vedle
866,neben::PRP,при,vedle
867,zwischen::PRP,между,mezi
868,zwischen::PRP,помежду,mezi
869,wegen::PRP,заради,pro
870,dies::PRN,този,toto
871,dies::PRN,този,tohle
872,das::PRN,туй,to
873,das::PRN,това,to
874,alles::PRN,всичко,všechno
875,ich::PRN,аз,já
876,du::PRN,ти,ty
877,er::PRN,той,on
878,wir::PRN,ние,my
879,ihr::PRN,вие,vy
880,sie::PRN,те,oni
881,was::FPRN,що,co
882,was::FPRN,какво,co
883,wer::FPRN,кой,kdo
884,wo::FADV,къде,kde
885,wohin::FADV,накъде,kam
886,wohin::FADV,накъдето,kam
887,wie::FADV,как,jak
888,warum::FADV,защо,proč
889,wieviel::FNUM,колко,kolik
890,eins::NUM,един,jeden
891,zwei::NUM,два,dva
892,drei::NUM,три,tři
893,vier::NUM,четири,čtyři
894,fünf::NUM,пет,pět
895,sechs::NUM,шест,šest
896,sieben::NUM,седем,sedm
897,acht::NUM,осем,osm
898,neun::NUM,девет,devět
899,zehn::NUM,десет,deset
900,elf::NUM,единайсет,jedenáct
901,elf::NUM,единадесет,jedenáct
902,zwölf::NUM,дванайсет,dvanáct
903,zwölf::NUM,дванадесет,dvanáct
904,zwanzig::NUM,двайсет,dvacet
905,zwanzig::NUM,двадесет,dvacet
906,dreißig::NUM,тридесет,třicet
907,vierzig::NUM,четиридесет,čtyřicet
908,fünfzig::NUM,петдесет,padesát
909,sechzig::NUM,шестдесет,šedesát
910,siebzig::NUM,седемдесет,sedmdesát
911,achtzig::NUM,осемдесет,osmdesát
912,neunzig::NUM,деветдесет,devadesát
913,hundert::NUM,сто,sto
914,tausend::NUM,хиляда,tisíc
915,und::CNJ,а,a
916,und::CNJ,та,a
917,oder::CNJ,или,nebo
918,stehen::V,стоя,stát
919,sitzen::V,седя,sedět
920,liegen::V,лежа,ležet
921,hängen::V,вися,viset
922,werden::V,бъда,stát se
923,werden::V,стана,stát se
924,passieren::V,случа се,stát se
925,beginnen::V,започна,počít
926,enden::V,свърша,končit
927,enden::V,свърша,skončit
928,wechseln::V,променям,měnit se
929,aufgehen[Sonne]::V,изгрея,vyjít
930,untergehen[Sonne]::V,заляза,zapadnout
931,scheinen[Sonne]::V,грея,svítit
932,scheinen[Sonne]::V,светя,svítit
933,donnern::V,гърмя,hřmět
934,wehen::V,вея,vát
935,wehen::V,вея,vanout
936,wehen::V,духам,vát
937,wehen::V,духам,vanout
938,strömen::V,тека,proudit
939,strömen::V,лея се,proudit
940,fließen::V,тека,téct
941,sich drehen::V,въртя се,točit se
942,schwanken::V,клатя се,kolísat
943,schwanken::V,клатя се,houpat se
944,schwingen::V,трептя,kývat se
945,fallen::V,падам,padat
946,brennen::V,горя,hořet
947,rauchen::V,димя,kouřit
948,regnen::V,вали дъжд,pršet
949,gefrieren::V,замръзна,zamrznout
950,tauen::V,топя се,tát
951,schmelzen::V,разтопя се,tavit
952,trocknen::V,съхна,schnout
953,sieden::V,вря,vřít
954,sieden::V,кипя,vřít
955,faulen::V,гния,hnít
956,verfaulen::V,изгния,shnít
957,reißen::V,напукам се,roztrhat se
958,versinken::V,потъна,topit se
959,versinken::V,потъна,ponořit se
960,vergehen::V,минавам,plynout
961,erscheinen::V,явя се,objevit se
962,verschwinden::V,изчезна,zmizet
963,sinken::V,падна,klesat
964,abnehmen::V,отслабна,ubýt
965,zunehmen::V,нарасна,přibýt
966,steigen::V,увелича се,stoupat
967,steigen::V,покачвам се,stoupat
968,wachsen::V,раста,růst
969,glänzen::V,лъщя,lesknout se
970,glänzen::V,блестя,lesknout se
971,funkeln::V,искря,jiskřit se
972,lärmen::V,шумя,dělat hluk
973,läuten::V,звъня,zvonit
974,klingeln::V,звъня,zvonit
975,klirren::V,звънтя,řinčet
976,klirren::V,дрънкам,řinčet
977,brausen::V,буча,hučet
978,rauschen::V,шумя,šumět
979,klingen::V,звуча,znít
980,bellen::V,лая,štěkat
981,heulen::V,вия,výt
982,heulen::V,рева,výt
983,blasen::V,духна,foukat
984,pfeifen::V,свиря,pískat
985,schreien::V,крещя,křičet
986,stöhnen::V,стена,sténat
987,stöhnen::V,пъшкам,sténat
988,zittern::V,треперя,třást se
989,leben::V,живея,žít
990,geboren werden::V,родя се,rodit se
991,atmen::V,дишам,dýchat
992,trinken::V,пия,pít
993,essen::V,ям,jíst
994,schlucken::V,гълтам,polykat
995,müde werden::V,уморя се,unavit se
996,einschlafen::V,заспя,usnout
997,schlafen::V,спя,spát
998,aufwachen::V,събудя се,probudit se
999,aufstehen::V,стана,vstát
1000,sich erholen::V,отдъхвам си,zotavovat se
1001,krank werden::V,заболея,onemocnět
1002,krank sein::V,боледувам,být nemocný
1003,schmerzen::V,боля,bolet
1004,husten::V,кашлям,kašlat
1005,genesen::V,оздравея,uzdravit se
1006,sterben::V,умра,umřít
1007,umkommen::V,загина,zahynout
1008,sich bewegen::V,движа се,pohnout se
1009,sich bewegen::V,мърдам се,pohnout se
1010,sich rühren::V,движа се,hnout se
1011,sich erheben::V,стана,zdvihnout se
1012,sich setzen::V,седна,posadit se
1013,hinfallen::V,падна,upadnout
1014,laufen::V,ходя,běžet
1015,schreiten::V,крача,kráčet
1016,spazierengehen::V,разхождам се,procházet se
1017,eilen::V,бързам,spěchat
1018,sich beeilen::V,побързам,pospíšit si
1019,sausen::V,тичам,fičet
1020,rennen::V,бягам,pádit
1021,springen::V,скачам,skákat
1022,klettern::V,катеря се,lézt
1023,klettern::V,катеря се,šplhat
1024,schaukeln::V,люлея се,houpat
1025,kriechen::V,лазя,lézt
1026,kriechen::V,лазя,plazit se
1027,kriechen::V,пълзя,lézt
1028,kriechen::V,пълзя,plazit se
1029,schwimmen::V,плувам,plavat
1030,tauchen::V,гмуркам се,nořit se
1031,rudern::V,греба,veslovat
1032,fahren::V,пътувам,jet
1033,fahren::V,пътувам,jezdit
1034,fliegen::V,летя,létat
1035,fliegen::V,хвърча,létat
1036,gehen::V,ида,jít
1037,gehen::V,вървя,jít
1038,weggehen::V,отида си,odejít
1039,abfahren::V,отпътувам,odjet
1040,anhalten::V,спра се,zastavit se
1041,hineingehen::V,влизам,vcházet se
1042,eintreten::V,вляза,vstoupit
1043,kommen::V,ида,přijít
1044,kommen::V,дойда,přijít
1045,ankommen::V,пристигна,dojít
1046,zurückkommen::V,върна се,vrátit se
1047,bleiben::V,остана,zůstat
1048,warten::V,чакам,čekat
1049,erwarten::V,очаквам,čekat na
1050,suchen::V,търся,hledat
1051,finden::V,намеря,najít
1052,versuchen::V,опитам,zkoušet
1053,vorbereiten::V,подготвя,připravit
1054,lieben::V,любя,milovat
1055,mögen::V,обичам,mít rád
1056,lachen::V,смея се,smát se
1057,rühren::V,трогна,dojmout
1058,weinen::V,плача,plakat
1059,schimpfen::V,ругая,nadávat
1060,schimpfen::V,псувам,nadávat
1061,sich ärgern::V,ядосам се,pohoršit se
1062,sich fürchten::V,боя се,bát se
1063,sich fürchten::V,страхувам се,bát se
1064,fürchten::V,боя се от,bát se
1065,fürchten::V,страхувам се от,bát se
1066,fliehen::V,бягам,utéct
1067,flüchten::V,бягам,prchnout
1068,flüchten::V,избягам,prchnout
1069,sehen::V,видя,vidět
1070,anschauen::V,гледам,podívat se na
1071,ansehen::V,поглеждам,sledovat
1072,hören::V,чувам,slyšet
1073,zuhören::V,слушам,poslouchat
1074,probieren::V,опитам,ochutnávat
1075,riechen::V,подуша,cítit
1076,fühlen::V,усещам,cítit
1077,fühlen::V,чувствувам,cítit
1078,scheinen::V,изглеждам,zdát se
1079,zu sehen sein::V,виждам се,moci být viděn
1080,vernehmen::V,доловя,uslyšet
1081,frieren::V,мръзна,mrznout
1082,tun::V,правя,dělat
1083,können::V,мога,moct
1084,wollen::V,ща,chtít
1085,wollen::V,искам,chtít
1086,anfangen::V,започна,začít
1087,beenden::V,свърша,ukončit
1088,beenden::V,завърша,ukončit
1089,aufhören::V,престана,přestat
1090,gelingen::V,успея,podařit se
1091,gelingen::V,сполуча,podařit se
1092,geraten::V,удам се,dařit se
1093,öffnen::V,отворя,otevřít
1094,schließen::V,затворя,zavřít
1095,stellen::V,поставя,postavit
1096,setzen::V,туря,posadit
1097,legen::V,сложа,klást
1098,legen::V,сложа,položit
1099,legen::V,слагам,klást
1100,legen::V,слагам,položit
1101,berühren::V,докосна,dotýkat se
1102,verbinden::V,свържа,spojit
1103,bedecken::V,покрия,pokrýt
1104,aufhängen::V,закача,oběsit
1105,aufhängen::V,закача,pověsit
1106,anzünden::V,запаля,zapálit
1107,anzünden::V,запаля,podpálit
1108,aufheben::V,вдигна,zvednout
1109,aufheben::V,вдигна,zdvihnout
1110,aufheben::V,повдигна,zvednout
1111,aufheben::V,повдигна,zdvihnout
1112,zurücklassen::V,оставя,zanechat
1113,verlieren::V,загубя,ztratit
1114,fallen lassen::V,изпусна,upustit
1115,machen::V,направя,udělat
1116,herstellen::V,произведа,vyrobit
1117,bauen::V,строя,stavět
1118,bauen::V,строя,budovat
1119,reparieren::V,поправя,opravit
1120,verbessern::V,подобря,zlepšit
1121,ändern::V,променя,změnit
1122,graben::V,копая,rýt
1123,graben::V,копая,kopat
1124,beugen::V,прегъна,ohnout
1125,biegen::V,прегъна,ohnout
1126,drehen::V,въртя,točit
1127,wenden::V,обърна,obrátit
1128,umdrehen::V,обърна,obrátit
1129,heben::V,вдигам,zdvihnout
1130,hochheben::V,издигна,zvednout
1131,ergreifen::V,хвана,chopit se
1132,ergreifen::V,обхвана,chopit se
1133,halten::V,държа,držet
1134,drücken::V,натискам,stisknout
1135,drücken::V,притискам,stisknout
1136,schieben::V,тикам,posouvat
1137,kratzen::V,одраскам,škrábat
1138,lecken::V,лижа,lízat
1139,lecken::V,ближа,lízat
1140,beißen::V,хапя,kousat
1141,beißen::V,ухапя,kousat
1142,abreißen::V,откъсна,utrhat
1143,abreißen::V,откъсна,odtrhat
1144,abschneiden::V,отрежа,uřezat
1145,abschneiden::V,отрежа,ukrojit
1146,binden::V,вържа,přivázat
1147,stecken::V,пъхна,strčit
1148,brechen::V,троша,lomit
1149,klopfen::V,чукам,ťukat
1150,klopfen::V,чукам,klepat
1151,hauen::V,бия,bít
1152,kleben::V,лепя,lepit
1153,kleben::V,залепя,lepit
1154,reiben::V,трия,třít
1155,reiben::V,търкам,třít
1156,streichen::V,намажа,mazat
1157,schleifen::V,остря,brousit
1158,schneiden::V,режа,řezat
1159,schneiden::V,режа,střihat
1160,rütteln::V,разтърсвам,třást
1161,rütteln::V,разтърсвам,otřást
1162,schütteln::V,клатя,třást
1163,schütteln::V,клатя,zatřást
1164,schütteln::V,друсам,třást
1165,schütteln::V,друсам,zatřást
1166,schwenken::V,размахам,mávat
1167,schütten::V,сипя,nasypat
1168,füllen::V,напълня,naplnit
1169,einwickeln::V,увия,zavinout
1170,einwickeln::V,завия,zavinout
1171,tragen::V,нося,nést
1172,schleppen::V,влача,vléct
1173,ziehen::V,тегля,tahat
1174,ziehen::V,тегля,táhnout
1175,ziehen::V,дръпна,tahat
1176,ziehen::V,дръпна,táhnout
1177,aufbewahren::V,съхраня,schovat
1178,werfen::V,хвърля,házet
1179,fangen::V,ловя,chytat
1180,fangen::V,уловя,chytat
1181,packen::V,хвана,uchvátit
1182,verstecken::V,крия,schovat
1183,verstecken::V,скрия,schovat
1184,teilen::V,разделя,rozdělit
1185,schicken::V,изпращам,posílat
1186,bringen::V,донеса,přinést
1187,hinzufügen::V,прибавя,připojit
1188,bekommen::V,сдобия се,dostat
1189,erhalten::V,получа,uchovat
1190,nehmen::V,взема,vzít
1191,wählen::V,избирам,zvolit
1192,auswählen::V,избера,vybrat
1193,bewahren::V,пазя,uchránit
1194,behindern::V,преча,překážet
1195,behindern::V,спъвам,překážet
1196,verderben::V,разваля,zkazit
1197,beschädigen::V,повредя,porušit
1198,beschädigen::V,повредя,poškodit
1199,zerbrechen::V,счупя,rozlámat
1200,zerreißen::V,скъсам,roztrhnout
1201,zerstören::V,разруша,zničit
1202,verbrennen::V,изгоря,spálit
1203,geben::V,дам,dát
1204,reichen::V,подам,podat
1205,schenken::V,подаря,darovat
1206,versprechen::V,обещая,slíbit
1207,wünschen::V,желая,přát
1208,loben::V,хваля,chválit
1209,küssen::V,целувам,líbat
1210,wiegen::V,люлея,chovat
1211,wiegen::V,люлея,kolébat
1212,zudecken::V,покрия,přikrýt
1213,zudecken::V,покрия,přiklopit
1214,wecken::V,събудя,vzbudit
1215,zeigen::V,покажа,ukázat
1216,führen::V,водя,vést
1217,führen::V,заведа,vést
1218,lehren::V,уча,učit
1219,unterrichten::V,преподавам,vyučovat
1220,aufziehen::V,отгледам,vychovat
1221,leiten::V,ръководя,vodit
1222,leiten::V,управлявам,vodit
1223,antreiben::V,подкарвам,nutit
1224,lassen::V,накарам,dát
1225,einladen::V,поканя,pozvat
1226,vereinigen::V,съединя,spojit
1227,besuchen::V,посетя,návštívit
1228,treffen::V,срещна,potkat
1229,sich versammeln::V,събера се,shromáždit se
1230,spielen::V,играя,hrát
1231,singen::V,пея,zpívat
1232,tanzen::V,танцувам,tančit
1233,sich trennen::V,разделя се,rozejít se
1234,verlassen::V,напусна,opustit
1235,retten::V,спася,zachránit
1236,bewachen::V,охранявам,hlídat
1237,schützen::V,запазя,chránit
1238,verteidigen::V,защитя,obhájit
1239,sich schlagen::V,бия се,bít se
1240,schießen::V,стрелям,střílet
1241,siegen::V,победя,zvítězit
1242,ärgern::V,ядосам,zlobit
1243,ärgern::V,ядосам,pohoršit
1244,schlagen::V,бия,udeřit
1245,schlagen::V,бия,praštit
1246,schlagen::V,ударя,udeřit
1247,schlagen::V,ударя,praštit
1248,treten::V,ритам,kopnout
1249,stechen::V,бодна,bodnout
1250,stechen::V,бодна,píchnout
1251,stoßen::V,бутна,strčit
1252,stoßen::V,блъсна,strčit
1253,stören::V,смутя,vyrušit
1254,belästigen::V,отегча,obtěžovat
1255,belästigen::V,безпокоя,obtěžovat
1256,verbergen::V,скрия,skrýt
1257,täuschen::V,измамя,klamat
1258,betrügen::V,измамя,podvést
1259,töten::V,убия,zabít
1260,töten::V,умъртвя,zabít
1261,wohnen::V,живея,bydlit
1262,arbeiten::V,работя,pracovat
1263,sammeln::V,събера,sebrat
1264,pflücken::V,бера,česat
1265,pflücken::V,откъсна,česat
1266,jagen::V,ловувам,uhonit
1267,fischen::V,ловя риба,chytat ryby
1268,fassen::V,хвана,ulovit
1269,hüten::V,пазя,pást
1270,treiben::V,карам,hnát
1271,anbinden::V,завържа,přivázat
1272,füttern::V,храня,krmit
1273,melken::V,доя,dojit
1274,hacken::V,сека,seknout
1275,gießen::V,полея,zalít
1276,reifen::V,узрея,uzrát
1277,zubereiten::V,приготвя,připravit
1278,kochen::V,варя,vařit
1279,backen::V,пека,péct
1280,braten::V,пържа,smažit
1281,umrühren::V,разбъркам,zamíchat
1282,stricken::V,плета,plést
1283,nähen::V,шия,šít
1284,färben::V,боядисам,nabarvit
1285,reinigen::V,почистя,očistit
1286,waschen::V,мия,mýt
1287,waschen::V,пера,mýt
1288,abwischen::V,избърша,utřít
1289,spülen::V,плакна,spláchnout
1290,fegen::V,измета,zamést
1291,kehren::V,мета,mést
1292,baden::V,къпя се,koupat se
1293,sich waschen::V,мия се,mýt se
1294,ausziehen::V,съблека,svléct
1295,anziehen::V,облека,obléct
1296,sich anziehen::V,облека се,oblékat se
1297,kämmen::V,реша,učesat
1298,kämmen::V,вчеша,učesat
1299,schmücken::V,накича,ozdobit
1300,sagen::V,кажа,říct
1301,sprechen::V,говоря,mluvit
1302,reden::V,говоря,hovořit
1303,sich unterhalten::V,разговарям,povídat se
1304,fragen::V,запитам,zeptat se
1305,bitten::V,моля,prosit
1306,erzählen::V,разкажа,povídat
1307,mitteilen::V,съобщя,sdělit
1308,mitteilen::V,съобщя,oznámit
1309,nennen::V,нарека,nazvat
1310,rufen::V,викам,volat
1311,rufen::V,викам,zavolat
1312,rufen::V,повикам,volat
1313,rufen::V,повикам,zavolat
1314,prahlen::V,хваля се,chlubit se
1315,übersetzen::V,преведа,přeložit
1316,denken::V,мисля,myslit
1317,glauben::V,вярвам,věřit
1318,bemerken::V,забележа,zpozorovat
1319,erkennen::V,позная,poznat
1320,begreifen::V,схвана,pochopit
1321,verstehen::V,разбера,porozumět
1322,lernen::V,уча се,učit se
1323,wissen::V,зная,vědět
1324,sich erinnern an::V,спомня си за,vzpomínat si na
1325,vergessen::V,забравя,zapomínat
1326,messen::V,меря,měřit
1327,zählen::V,броя,spočítat
1328,rechnen::V,сметна,počítat
1329,lesen::V,чета,číst
1330,malen::V,рисувам,malovat
1331,zeichnen::V,рисувам,rýsovat
1332,schreiben::V,пиша,psát
1333,besitzen::V,имам,mít
1334,besitzen::V,имам,vlastnit
1335,besitzen::V,притежавам,mít
1336,besitzen::V,притежавам,vlastnit
1337,kaufen::V,купя,koupit
1338,kaufen::V,купувам,koupit
1339,verkaufen::V,продам,prodat
1340,bezahlen::V,заплатя,zaplatit
1341,zahlen::V,платя,platit
1342,beherrschen::V,владея,ovládat
1343,ertragen::V,понеса,snést
1344,Platte::N,,deska
1345,Stütze::N,,opěra
1346,stehlen::V,,ukrást
