,Concept_ID,lv,bn
700,Norden::N,войвыв,উত্তরদিক্
701,Norden::N,ziemeļi,উত্তরদিক্
702,Süden::N,лунвыв,দক্ষিণদিক
703,Süden::N,dienvidi,দক্ষিণদিক
704,Westen::N,рытыв,পশ্চিমদিক্
705,Westen::N,rietumi,পশ্চিমদিক্
706,Osten::N,асыв,পূর্বদিক
707,Osten::N,austrumi,পূর্বদিক
708,Holz::N,пу,কাঠ
709,Holz::N,koks,কাঠ
710,Holz::N,koksne,কাঠ
711,Brett::N,пӧв,তক্তা
712,Brett::N,dēlis,তক্তা
713,Platte::N,плита,ফলক
714,Platte::N,plate,ফলক
715,Platte::N,plāksne,ফলক
716,Stütze::N,пыкӧд,নাগদণ্ড
717,Stütze::N,мыджӧд,নাগদণ্ড
718,Stütze::N,balsts,নাগদণ্ড
719,Stütze::N,atspaids,নাগদণ্ড
720,Stange::N,потш,দণ্ড
721,Stange::N,maikste,দণ্ড
722,Stock::N,бедь,ছড়ি
723,Stock::N,boze,ছড়ি
724,Stock::N,spieķis,ছড়ি
725,Stab::N,зир,যষ্টি
726,Stab::N,zizlis,যষ্টি
727,Rohr::N,труба,নল
728,Rohr::N,caurule,নল
729,Haus::N,керка,ঘর
730,Haus::N,māja,ঘর
731,Heim::N,горт,বাসা
732,Heim::N,mājas,বাসা
733,Ofen::N,пач,স্টোভ্
734,Ofen::N,krāsns,স্টোভ্
735,Fußboden::N,джодж,গহতল
736,Fußboden::N,grīda,গহতল
737,Tisch::N,пызан,মেজ
738,Tisch::N,пызан,টেবিল
739,Tisch::N,galds,মেজ
740,Tisch::N,galds,টেবিল
741,Stuhl::N,улӧс,চেয়ার
742,Stuhl::N,улӧс,কেদারা
743,Stuhl::N,krēsls,চেয়ার
744,Stuhl::N,krēsls,কেদারা
745,Wiege::N,зыбка,দোলনা
746,Wiege::N,šūpulis,দোলনা
747,Bett::N,вольпась,শয্যা
748,Bett::N,gulta,শয্যা
749,Regal::N,джадж,তাক
750,Regal::N,plaukts,তাক
751,Kiste::N,куд,বাক্স
752,Kiste::N,ящик,বাক্স
753,Kiste::N,kaste,বাক্স
754,Kiste::N,šķirsts,বাক্স
755,Fenster::N,ӧшинь,জানালা
756,Fenster::N,logs,জানালা
757,Tür::N,ӧдзӧс,দ্বার
758,Tür::N,durvis,দ্বার
759,Tor::N,дзиръя,দ্বার
760,Tor::N,vārti,দ্বার
761,Zaun::N,потшӧс,বেড়া
762,Zaun::N,žogs,বেড়া
763,Dach::N,вевт,ছাদ
764,Dach::N,jumts,ছাদ
765,Leiter::N,пос,মই
766,Leiter::N,kāpnes,মই
767,Leiter::N,redeles,মই
768,Besen::N,рос,গুল্মবিশেষ
769,Besen::N,slota,গুল্মবিশেষ
770,Spaten::N,зыр,কোদাল
771,Spaten::N,lāpsta,কোদাল
772,Schaufel::N,тэльӧб,বেলচা
773,Schaufel::N,liekšķere,বেলচা
774,Gabel::N,вилки,কাঁটা
775,Gabel::N,dakšiņa,কাঁটা
776,Löffel::N,пань,চামচ
777,Löffel::N,karote,চামচ
778,Messer::N,пурт,ছুরি
779,Messer::N,nazis,ছুরি
780,Nagel::N,тув,পেরেক
781,Nagel::N,кӧрт тув,পেরেক
782,Nagel::N,nagla,পেরেক
783,Netz::N,тыв,জাল
784,Netz::N,tīkls,জাল
785,Haken::N,крук,কাচি
786,Haken::N,āķis,কাচি
787,Haken::N,kāsis,কাচি
788,Haken::N,krampis,কাচি
789,Griff::N,нуд,হাতল
790,Griff::N,kāts,হাতল
791,Griff::N,rokturis,হাতল
792,Schloss::N,томан,তালা
793,Schloss::N,aizslēgs,তালা
794,Bild::N,серпас,ছবি
795,Bild::N,серпас,চিত্র
796,Bild::N,glezna,ছবি
797,Bild::N,glezna,চিত্র
798,Figur::N,пертас,আকার
799,Figur::N,вежньӧг,আকার
800,Figur::N,figūra,আকার
801,Puppe::N,акань,পুতুল
802,Puppe::N,lelle,পুতুল
803,Beutel::N,мешӧк,বটুয়া
804,Beutel::N,kule,বটুয়া
805,Beutel::N,maisiņš,বটুয়া
806,Bündel::N,кӧртӧд,আঁটি
807,Bündel::N,sainis,আঁটি
808,Tasche::N,сумка,থলি
809,Tasche::N,soma,থলি
810,Eimer::N,ведра,বাল্তি
811,Eimer::N,spainis,বাল্তি
812,Deckel::N,пӧдан,আবরণ
813,Deckel::N,тупкӧд,আবরণ
814,Deckel::N,vāks,আবরণ
815,Geschirr::N,дозмук,থালা-বাসন
816,Geschirr::N,тасьті-пань,থালা-বাসন
817,Geschirr::N,trauki,থালা-বাসন
818,Sack::N,мешӧк,বস্তা
819,Sack::N,maiss,বস্তা
820,Tasse::N,бекар,কাপ
821,Tasse::N,тасьті,কাপ
822,Tasse::N,tase,কাপ
823,Topf::N,гырнич,পাত্র
824,Topf::N,pods,পাত্র
825,Kessel::N,пӧрт,কেটলি
826,Kessel::N,katls,কেটলি
827,Essen::N,сёйӧм,আহার
828,Essen::N,ēdiens,আহার
829,Nahrung::N,сёян,খাদ্য
830,Nahrung::N,barība,খাদ্য
831,Speise::N,сёян,খাদ্য
832,Speise::N,сёянтор,খাদ্য
833,Speise::N,ēdiens,খাদ্য
834,Fleisch::N,яй,মাংস
835,Fleisch::N,gaļa,মাংস
836,Getreide::N,нянь,শস্য
837,Getreide::N,labība,শস্য
838,Brei::N,рок,মণ্ড
839,Brei::N,putra,মণ্ড
840,Brei::N,biezenis,মণ্ড
841,Brot::N,нянь,রুটি
842,Brot::N,maize,রুটি
843,Scheibe::N,шӧрӧм,ফালি
844,Scheibe::N,чӧлан,ফালি
845,Scheibe::N,šķēle,ফালি
846,Scheibe::N,rieciens,ফালি
847,Fett::N,гос,মেদ
848,Fett::N,тшог,মেদ
849,Fett::N,tauki,মেদ
850,Butter::N,вый,মাখন
851,Butter::N,sviests,মাখন
852,Öl::N,вый,তৈল
853,Öl::N,eļļa,তৈল
854,Salz::N,сов,নুন
855,Salz::N,sāls,নুন
856,Suppe::N,шыд,শুরুয়া
857,Suppe::N,zupa,শুরুয়া
858,Honig::N,ма,মধু
859,Honig::N,medus,মধু
860,Milch::N,йӧв,দুধ
861,Milch::N,piens,দুধ
862,Tee::N,чай,চা
863,Tee::N,tēja,চা
864,Leder::N,ку,পাকা চামড়া
865,Leder::N,āda,পাকা চামড়া
866,Wolle::N,вурун,পশম
867,Wolle::N,vilna,পশম
868,Stoff::N,дӧра,বস্ত্র
869,Stoff::N,drāna,বস্ত্র
870,Stoff::N,audums,বস্ত্র
871,Nadel::N,ем,সুচ
872,Nadel::N,adata,সুচ
873,Faden::N,сунис,সূত্র
874,Faden::N,diegs,সূত্র
875,Faden::N,pavediens,সূত্র
876,Knopf::N,кизь,বোতাম
877,Knopf::N,poga,বোতাম
878,Knoten::N,гӧрӧд,গিঁট
879,Knoten::N,mezgls,গিঁট
880,Farbe::N,краска,রং
881,Farbe::N,вап,রং
882,Farbe::N,krāsa,রং
883,Kleidung::N,паськӧм,কাপড়
884,Kleidung::N,tērps,কাপড়
885,Kleidung::N,drēbes,কাপড়
886,Hemd::N,дӧрӧм,শার্ট
887,Hemd::N,krekls,শার্ট
888,Kragen::N,воротник,গলবন্ধ
889,Kragen::N,apkakle,গলবন্ধ
890,Ärmel::N,сос,আস্তিন্
891,Ärmel::N,piedurkne,আস্তিন্
892,Hose::N,гач,ট্রাউজার
893,Hose::N,bikses,ট্রাউজার
894,Gürtel::N,вӧнь,কটিবন্ধ
895,Gürtel::N,josta,কটিবন্ধ
896,Mütze::N,шапка,টুপি
897,Mütze::N,cepure,টুপি
898,Schuh::N,башмак,জুতো
899,Schuh::N,ботинки,জুতো
900,Schuh::N,kurpe,জুতো
901,Stiefel::N,сапӧг,বুট
902,Stiefel::N,zābaks,বুট
903,Ring::N,кытш,আংটি
904,Ring::N,gredzens,আংটি
905,Band::N,лента,ফিতা
906,Band::N,вундас,ফিতা
907,Band::N,lente,ফিতা
908,Kamm::N,сынан,চিরুনি
909,Kamm::N,ķemme,চিরুনি
910,Spiegel::N,рӧмпӧштан,আয়না
911,Spiegel::N,spogulis,আয়না
912,Riemen::N,тасма,চাবুক
913,Riemen::N,siksna,চাবুক
914,Schnur::N,гез,দড়ি
915,Schnur::N,aukla,দড়ি
916,Leine::N,юргез,শিকল
917,Leine::N,saite,শিকল
918,Decke::N,эшкын,কম্বল
919,Decke::N,шебрас,কম্বল
920,Decke::N,sega,কম্বল
921,Kissen::N,юрлӧс,উপাধান
922,Kissen::N,spilvens,উপাধান
923,Tuch::N,чышъян,বস্ত্র
924,Tuch::N,vadmala,বস্ত্র
925,Handtuch::N,ки чышкӧд,তোয়ালে
926,Handtuch::N,кизьчышъян,তোয়ালে
927,Handtuch::N,dvielis,তোয়ালে
928,Kraft::N,этш,জোর
929,Kraft::N,эбӧс,জোর
930,Kraft::N,spēks,জোর
931,Stärke::N,ёнлун,শক্তি
932,Stärke::N,чорыдлун,শক্তি
933,Stärke::N,stiprums,শক্তি
934,Gesundheit::N,дзоньвидзалун,স্বাস্থ্য
935,Gesundheit::N,veselība,স্বাস্থ্য
936,Krankheit::N,висьӧм,অসুখ
937,Krankheit::N,висьӧм,ব্যামো
938,Krankheit::N,slimība,অসুখ
939,Krankheit::N,slimība,ব্যামো
940,Schmerz::N,висьӧм,যন্ত্রণা
941,Schmerz::N,sāpes,যন্ত্রণা
942,Wunde::N,дой,ক্ষত
943,Wunde::N,brūce,ক্ষত
944,Wunde::N,jēlums,ক্ষত
945,Fieber::N,жар,জ্বর
946,Fieber::N,drudzis,জ্বর
947,Fieber::N,karstums,জ্বর
948,Arznei::N,лекарство,ঔষধ
949,Arznei::N,зелля,ঔষধ
950,Arznei::N,zāles,ঔষধ
951,Arznei::N,medikaments,ঔষধ
952,Brücke::N,пос,সেতু
953,Brücke::N,tilts,সেতু
954,Brunnen::N,юкмӧс,কূপ
955,Brunnen::N,aka,কূপ
956,Weide::N,пӧскӧтина,পশুচারণভূমি
957,Weide::N,ganības,পশুচারণভূমি
958,Pfad::N,туй,পথ
959,Pfad::N,кыснан,পথ
960,Pfad::N,taka,পথ
961,Weg::N,туй,পথ
962,Weg::N,ceļš,পথ
963,Straße::N,туй,রাস্তা
964,Straße::N,iela,রাস্তা
965,Dorf::N,сикт,গ্রাম
966,Dorf::N,ciems,গ্রাম
967,Stadt::N,кар,শহর
968,Stadt::N,pilsēta,শহর
969,Brief::N,письмӧ,চিঠি
970,Brief::N,vēstule,চিঠি
971,Buch::N,небӧг,বই
972,Buch::N,grāmata,বই
973,Buchstabe::N,шыпас,অক্ষর
974,Buchstabe::N,burts,অক্ষর
975,Zeitung::N,газет,সংবাদপত্র
976,Zeitung::N,avīze,সংবাদপত্র
977,Zeitung::N,laikraksts,সংবাদপত্র
978,Leben::N,лов,জীবন
979,Leben::N,олӧм,জীবন
980,Leben::N,dzīve,জীবন
981,Tod::N,кулӧм,মৃত্যু
982,Tod::N,nāve,মৃত্যু
983,Grab::N,гу,কবর
984,Grab::N,kaps,কবর
985,Kirche::N,вичко,গির্জা
986,Kirche::N,baznīca,গির্জা
987,Sünde::N,мыж,পাপ
988,Sünde::N,grēks,পাপ
989,Gott::N,ен,দেবতা
990,Gott::N,dievs,দেবতা
991,Arbeiter::N,уджалысь,শ্রমিক
992,Arbeiter::N,strādnieks,শ্রমিক
993,Chef::N,юралысь,নেতা
994,Chef::N,веськӧдлысь,নেতা
995,Chef::N,šefs,নেতা
996,Chef::N,vadītajs,নেতা
997,Chef::N,priekšnieks,নেতা
998,Meister::N,вӧчысь,ব্যক্তি
999,Meister::N,meistars,ব্যক্তি
1000,Arzt::N,врач,চিকিৎসক
1001,Arzt::N,бурдӧдысь,চিকিৎসক
1002,Arzt::N,ārsts,চিকিৎসক
1003,Lehrer::N,велӧдысь,অধ্যাপক
1004,Lehrer::N,skolotājs,অধ্যাপক
1005,Geld::N,сьӧм,মুদ্রা
1006,Geld::N,сьӧм,টাকাপয়সা
1007,Geld::N,nauda,মুদ্রা
1008,Geld::N,nauda,টাকাপয়সা
1009,Geschäft::N,удж,ব্যস্ততা
1010,Geschäft::N,bizness,ব্যস্ততা
1011,Geschäft::N,darījums,ব্যস্ততা
1012,Laden::N,вузасянін,দোকান
1013,Laden::N,bode,দোকান
1014,Laden::N,veikals,দোকান
1015,Preis::N,дон,মূল্য
1016,Preis::N,cena,মূল্য
1017,Ware::N,тӧвар,পণ্যদ্রব্য
1018,Ware::N,prece,পণ্যদ্রব্য
1019,Nutzen::N,воӧм,সুবিধা
1020,Nutzen::N,выгӧда,সুবিধা
1021,Nutzen::N,labums,সুবিধা
1022,Reichtum::N,озырлун,ধনদৌলত
1023,Reichtum::N,bagātība,ধনদৌলত
1024,Welt::N,енкӧла,জগৎ
1025,Welt::N,pasaule,জগৎ
1026,Land::N,му,খেত
1027,Land::N,zeme,খেত
1028,Staat::N,канму,রাষ্ট্র
1029,Staat::N,государство,রাষ্ট্র
1030,Staat::N,valsts,রাষ্ট্র
1031,König::N,кан,রাজা
1032,König::N,ķēniņš,রাজা
1033,König::N,karalis,রাজা
1034,Macht::N,каналӧм,প্রভাব
1035,Macht::N,vara,প্রভাব
1036,Grenze::N,су,সীমা
1037,Grenze::N,суйӧр,সীমা
1038,Grenze::N,robeža,সীমা
1039,Krieg::N,ожман,যুদ্ধ
1040,Krieg::N,karš,যুদ্ধ
1041,Feind::N,враг,শত্রু
1042,Feind::N,вӧрӧг,শত্রু
1043,Feind::N,ienaidnieks,শত্রু
1044,Gewalt::N,мырдöналöм,জোর
1045,Gewalt::N,vara,জোর
1046,Gewalt::N,vardarbība,জোর
1047,Kampf::N,вермасьӧм,লড়াই
1048,Kampf::N,cīņa,লড়াই
1049,Bogen[Waffe]::N,ньӧввуж,ধনুক
1050,Bogen[Waffe]::N,loks,ধনুক
1051,Pfeil::N,ньӧв,বাণ
1052,Pfeil::N,bulta,বাণ
1053,Gewehr::N,пишшаль,বন্দুক
1054,Gewehr::N,šautene,বন্দুক
1055,Fehler::N,сорсьӧм,ভুল
1056,Fehler::N,дзугсьӧм,ভুল
1057,Fehler::N,kļūda,ভুল
1058,Lüge::N,пӧръясьӧм,মিথ্যা
1059,Lüge::N,ылӧдлӧм,মিথ্যা
1060,Lüge::N,meli,মিথ্যা
1061,Schaden::N,лёк,ক্ষতি
1062,Schaden::N,изъян,ক্ষতি
1063,Schaden::N,пакӧсьт,ক্ষতি
1064,Schaden::N,bojājums,ক্ষতি
1065,Schaden::N,kaitējums,ক্ষতি
1066,Unglück::N,шог,দুর্ভাগ্য
1067,Unglück::N,kļūme,দুর্ভাগ্য
1068,Unglück::N,klizma,দুর্ভাগ্য
1069,Unglück::N,nelaime,দুর্ভাগ্য
1070,Schuld::N,мыж,অপরাধ
1071,Schuld::N,vaina,অপরাধ
1072,Alter::N,арлыд,আয়ু
1073,Alter::N,vecums,আয়ু
1074,Schluss::N,пом,শেষ
1075,Schluss::N,beigas,শেষ
1076,Zeit::N,кад,সময়
1077,Zeit::N,laiks,সময়
1078,Tag::N,лун,দিন
1079,Tag::N,diena,দিন
1080,Morgen::N,асыв,সকাল
1081,Morgen::N,rīts,সকাল
1082,Mittag::N,лун шӧр,মধ্যাহু
1083,Mittag::N,pusdiena,মধ্যাহু
1084,Abend::N,рыт,সন্ধ্যা
1085,Abend::N,vakars,সন্ধ্যা
1086,Nacht::N,вой,রাত্রি
1087,Nacht::N,nakts,রাত্রি
1088,Woche::N,вежон,সপ্তাহ
1089,Woche::N,nedēļa,সপ্তাহ
1090,Monat::N,тӧлысь,মাস
1091,Monat::N,mēnesis,মাস
1092,Jahr::N,во,সৌরবর্ষ
1093,Jahr::N,gads,সৌরবর্ষ
1094,Frühling::N,тулыс,বসন্তকাল
1095,Frühling::N,pavasaris,বসন্তকাল
1096,Sommer::N,гожӧм,গ্রীষ্মকাল
1097,Sommer::N,vasara,গ্রীষ্মকাল
1098,Herbst::N,ар,শরংঋতু
1099,Herbst::N,rudens,শরংঋতু
1100,Winter::N,тӧв,শীতকাল
1101,Winter::N,ziema,শীতকাল
1102,Januar::N,тӧв шӧр,জানুয়ারী
1103,Januar::N,janvāris,জানুয়ারী
1104,Februar::N,урасьӧм,ফেব্রুয়ারী
1105,Februar::N,februāris,ফেব্রুয়ারী
1106,März::N,рака,মার্চ
1107,März::N,marts,মার্চ
1108,April::N,кос му,এপ্রিল
1109,April::N,aprīlis,এপ্রিল
1110,Mai::N,ода-кора,মে
1111,Mai::N,maijs,মে
1112,Juni::N,лӧддза-номъя,জুন
1113,Juni::N,jūnijs,জুন
1114,Juli::N,сора,জুলাই
1115,Juli::N,jūlijs,জুলাই
1116,August::N,моз,অগাস্ট
1117,August::N,augusts,অগাস্ট
1118,September::N,кӧч,সেপ্টেম্বর
1119,September::N,septembris,সেপ্টেম্বর
1120,Oktober::N,йирым,অক্টোবর
1121,Oktober::N,oktobris,অক্টোবর
1122,November::N,вӧльгым,নভেম্বর
1123,November::N,novembris,নভেম্বর
1124,Dezember::N,ӧшым,ডিসেম্বর
1125,Dezember::N,decembris,ডিসেম্বর
1126,Montag::N,выльлун,সোমবার
1127,Montag::N,pirmdiena,সোমবার
1128,Dienstag::N,воторник,মঙ্গলবার
1129,Dienstag::N,otrdiena,মঙ্গলবার
1130,Mittwoch::N,середа,বুধবার
1131,Mittwoch::N,trešdiena,বুধবার
1132,Donnerstag::N,четверг,বৃহম্পতিবার
1133,Donnerstag::N,ceturtdiena,বৃহম্পতিবার
1134,Freitag::N,пекнича,শুক্রবার
1135,Freitag::N,piektdiena,শুক্রবার
1136,Samstag::N,субӧта,শনিবার
1137,Samstag::N,sestdiena,শনিবার
1138,Sonntag::N,вӧскресенньӧ,রবিবার
1139,Sonntag::N,svētdiena,রবিবার
1140,groß::A,ыджыд,বৃহৎ
1141,groß::A,dižs,বৃহৎ
1142,groß::A,liels,বৃহৎ
1143,klein::A,ичӧт,ছোট
1144,klein::A,mazs,ছোট
1145,lang::A,кузь,দীর্ঘ
1146,lang::A,garš,দীর্ঘ
1147,kurz::A,дженьыд,খর্ব
1148,kurz::A,дженьыд,হ্রস্ব
1149,kurz::A,īss,খর্ব
1150,kurz::A,īss,হ্রস্ব
1151,breit::A,ота,চওড়া
1152,breit::A,паськыд,চওড়া
1153,breit::A,plats,চওড়া
1154,schmal::A,оттӧм,সরু
1155,schmal::A,tievs,সরু
1156,dicht::A,сук,ঘন
1157,dicht::A,blīvs,ঘন
1158,dick[Gegenstand]::A,кыз,পুরু
1159,dick[Gegenstand]::A,biezs,পুরু
1160,dünn::A,вӧсни,কৃশ
1161,dünn::A,вӧсньыд,কৃশ
1162,dünn::A,plāns,কৃশ
1163,fein::A,посни,সূক্ষ্ম
1164,fein::A,smalks,সূক্ষ্ম
1165,fest::A,зумыд,দৃঢ়
1166,fest::A,tvirts,দৃঢ়
1167,fest::A,noturīgs,দৃঢ়
1168,flach::A,плавкӧс,সমতল
1169,flach::A,тшӧтшкӧс,সমতল
1170,flach::A,lēzens,সমতল
1171,flach::A,līdzens,সমতল
1172,glatt::A,вольк,মসৃণ
1173,glatt::A,мольыд,মসৃণ
1174,glatt::A,gluds,মসৃণ
1175,glatt::A,slidens,মসৃণ
1176,hart::A,зумыд,শক্ত
1177,hart::A,ciets,শক্ত
1178,weich::A,небыд,নরম
1179,weich::A,mīksts,নরম
1180,rund::A,гӧгрӧс,গোলাকার
1181,rund::A,apaļš,গোলাকার
1182,spitz::A,ёсь йыла,তীক্ষ্ন
1183,spitz::A,smails,তীক্ষ্ন
1184,scharf::A,ёсь,শাণিত
1185,scharf::A,ass,শাণিত
1186,stumpf::A,ныж,ভোঁতা
1187,stumpf::A,truls,ভোঁতা
1188,stumpf::A,strups,ভোঁতা
1189,schwer::A,сьӧкыд,ভারী
1190,schwer::A,smags,ভারী
1191,schön::A,мича,সুন্দর
1192,schön::A,лӧсьыд,সুন্দর
1193,schön::A,daiļš,সুন্দর
1194,schön::A,skaists,সুন্দর
1195,heiß::A,пӧсь,গরম
1196,heiß::A,karsts,গরম
1197,warm::A,шоныд,ঈষদুষ্ণ
1198,warm::A,silts,ঈষদুষ্ণ
1199,kalt::A,кӧдзыд,ঠাণ্ডা
1200,kalt::A,salts,ঠাণ্ডা
1201,kalt::A,auksts,ঠাণ্ডা
1202,kühl::A,юзыд,শীতল
1203,kühl::A,ыркыд,শীতল
1204,kühl::A,vēss,শীতল
1205,kühl::A,dzestrs,শীতল
1206,frisch::A,выль,তাজা
1207,frisch::A,svaigs,তাজা
1208,feucht::A,уль,ভিজা
1209,feucht::A,mitrs,ভিজা
1210,feucht::A,drēgns,ভিজা
1211,nass::A,ва,ভিজা
1212,nass::A,slapjš,ভিজা
1213,trocken::A,кос,শুষ্ক
1214,trocken::A,sauss,শুষ্ক
1215,voll::A,кыз,পূর্ণ
1216,voll::A,pilns,পূর্ণ
1217,leer::A,куш,খালি
1218,leer::A,тыртӧм,খালি
1219,leer::A,tukšs,খালি
1220,offen::A,восьса,খোলা
1221,offen::A,vaļējs,খোলা
1222,offen::A,atvērts,খোলা
1223,geschlossen::A,пӧдса,বন্ধ
1224,geschlossen::A,slēgts,বন্ধ
1225,sauber::A,сӧстӧм,নির্মল
1226,sauber::A,tīrs,নির্মল
1227,sauber::A,spodrs,নির্মল
1228,schmutzig::A,няйт,নোংরা
1229,schmutzig::A,netīrs,নোংরা
1230,schmutzig::A,dubļains,নোংরা
1231,roh::A,уль,কাঁচা
1232,roh::A,jēls,কাঁচা
1233,reif::A,кисьмӧм,পাকা
1234,reif::A,gatavs,পাকা
1235,reif::A,nobriedis,পাকা
1236,lecker::A,чӧскыд,সুস্বাদ
1237,lecker::A,gards,সুস্বাদ
1238,lecker::A,garšīgs,সুস্বাদ
1239,süß::A,юмов,মিষ্ট
1240,süß::A,чӧскыд,মিষ্ট
1241,süß::A,salds,মিষ্ট
1242,bitter::A,курыд,তিক্ত
1243,bitter::A,sūrs,তিক্ত
1244,bitter::A,rūgts,তিক্ত
1245,sauer::A,шома,টক
1246,sauer::A,skābs,টক
1247,hell::A,югыд,উজ্জ্বল
1248,hell::A,gaišs,উজ্জ্বল
1249,dunkel::A,пемыд,অন্ধকারময়
1250,dunkel::A,tumšs,অন্ধকারময়
1251,schwarz::A,сьӧд,কালো
1252,schwarz::A,melns,কালো
1253,weiß::A,еджыд,সাদা
1254,weiß::A,balts,সাদা
1255,rot::A,гӧрд,লাল
1256,rot::A,sarkans,লাল
1257,gelb::A,виж,হলদে
1258,gelb::A,dzeltens,হলদে
1259,blau::A,лӧз,নীল
1260,blau::A,zils,নীল
1261,grün::A,веж,সবুজ
1262,grün::A,турунвиж,সবুজ
1263,grün::A,zaļš,সবুজ
1264,grau::A,руд,ছাই-রঙা
1265,grau::A,pelēks,ছাই-রঙা
1266,bunt::A,сера,রঙিন
1267,bunt::A,raibs,রঙিন
1268,bunt::A,krāsains,রঙিন
1269,billig::A,донтӧг,সস্তা
1270,billig::A,lēts,সস্তা
1271,teuer::A,дона,আক্রা
1272,teuer::A,dārgs,আক্রা
1273,wertvoll::A,дона,মহার্ঘ
1274,wertvoll::A,vērtīgs,মহার্ঘ
1275,blind::A,синтӧм,কানা
1276,blind::A,akls,কানা
1277,taub::A,пельтӧм,বধির
1278,taub::A,kurls,বধির
1279,kräftig::A,вынйӧра,বিশাল
1280,kräftig::A,spēcīgs,বিশাল
1281,stark::A,ён,শক্তিশালী
1282,stark::A,вына,শক্তিশালী
1283,stark::A,stiprs,শক্তিশালী
1284,schwach::A,жеб,দুর্বল
1285,schwach::A,vājš,দুর্বল
1286,fett::A,госа,মোটা
1287,fett::A,brangs,মোটা
1288,schlank::A,веськыд,কৃশ
1289,schlank::A,slaids,কৃশ
1290,hübsch::A,мича,সুন্দর
1291,hübsch::A,лӧсьыд,সুন্দর
1292,hübsch::A,glīts,সুন্দর
1293,böse::A,лёк,খারাপ
1294,böse::A,ļauns,খারাপ
1295,böse::A,negants,খারাপ
1296,dumm::A,йӧй,মূর্খ
1297,dumm::A,вежӧртӧм,মূর্খ
1298,dumm::A,stulbs,মূর্খ
1299,dumm::A,muļķīgs,মূর্খ
1300,faul::A,дыш,শ্রমবিমুখ
1301,faul::A,slinks,শ্রমবিমুখ
1302,fleißig::A,зільысь,পরিশ্রমী
1303,fleißig::A,čakls,পরিশ্রমী
1304,fleißig::A,cītīgs,পরিশ্রমী
1305,geizig::A,топыд,ব্যয়কুণ্ঠ
1306,geizig::A,skops,ব্যয়কুণ্ঠ
1307,geizig::A,sīksts,ব্যয়কুণ্ঠ
1308,klug::A,юра,দক্ষ
1309,klug::A,вежӧра,দক্ষ
1310,klug::A,gudrs,দক্ষ
1311,geschickt::A,кипода,পটু
1312,geschickt::A,кужысь,পটু
1313,geschickt::A,manīgs,পটু
1314,lieb::A,муса,প্রেয়
1315,lieb::A,мича,প্রেয়
1316,lieb::A,лӧсьыд,প্রেয়
1317,lieb::A,mīļš,প্রেয়
1318,lustig::A,кыпыд,প্রফুল্ল
1319,lustig::A,jautrs,প্রফুল্ল
1320,sanft::A,мелі,নম্র
1321,sanft::A,liegs,নম্র
1322,hungrig::A,тшыг,ক্ষুধার্ত
1323,hungrig::A,izsalcis,ক্ষুধার্ত
1324,krank::A,висьысь,অসুস্থ
1325,krank::A,slims,অসুস্থ
1326,nackt::A,пасьтӧм,উলঙ্গ
1327,nackt::A,pliks,উলঙ্গ
1328,traurig::A,гажтӧм,দুঃখিত
1329,traurig::A,bēdīgs,দুঃখিত
1330,traurig::A,skumīgs,দুঃখিত
1331,lebendig::A,ловъя,জীবিত
1332,lebendig::A,dzīvs,জীবিত
1333,gut::A,бур,ভালো
1334,gut::A,labs,ভালো
1335,schlecht::A,лёк,মন্দ
1336,schlecht::A,омӧль,মন্দ
1337,schlecht::A,slikts,মন্দ
1338,richtig::A,инӧд,ঠিক
1339,richtig::A,riktīgs,ঠিক
1340,schlimm::A,омӧль,কদর্য
1341,schlimm::A,туйтӧм,কদর্য
1342,schlimm::A,nelāgs,কদর্য
1343,schlimm::A,nejauks,কদর্য
1344,wahr::A,абу ылӧг,বাস্তব
1345,wahr::A,īsts,বাস্তব
1346,wahr::A,patiess,বাস্তব
1347,alt::A,важ,পুরাতন
1348,alt::A,sens,পুরাতন
1349,alt::A,vęcs,পুরাতন
1350,neu::A,выль,নব
1351,neu::A,выль,নূতন
1352,neu::A,jauns,নব
1353,neu::A,jauns,নূতন
1354,ehemalig::A,вӧвлӧм,পূর্বকালীন
1355,ehemalig::A,bijušais,পূর্বকালীন
1356,alt[Lebewesen]::A,пӧрысь,বৃদ্ধ
1357,alt[Lebewesen]::A,vecs,বৃদ্ধ
1358,jung::A,том,তরুণ
1359,jung::A,jauns,তরুণ
1360,arm::A,гӧль,ক্ষুদ্র
1361,arm::A,nabags,ক্ষুদ্র
1362,reich::A,озыр,ধনবান্
1363,reich::A,bagāts,ধনবান্
1364,bekannt::A,тӧдса,সুপরিচিত
1365,bekannt::A,zināms,সুপরিচিত
1366,bekannt::A,pazīstams,সুপরিচিত
1367,berühmt::A,нималан,বিখ্যাত
1368,berühmt::A,кывсян,বিখ্যাত
1369,berühmt::A,slavens,বিখ্যাত
1370,fremd::A,йӧз,বিদেশি
1371,fremd::A,svešs,বিদেশি
1372,verschieden::A,абу ӧткодь,বিসদৃশ
1373,verschieden::A,разнӧй,বিসদৃশ
1374,verschieden::A,dažāds,বিসদৃশ
1375,nah::A,матыс,নিকটবতী
1376,nah::A,tuvs,নিকটবতী
1377,fern::A,ылі,দুরবতী
1378,fern::A,tāls,দুরবতী
1379,linker::A,шуйга,বাম
1380,linker::A,kreisais,বাম
1381,rechter::A,веськыд,ডান
1382,rechter::A,веськыд,ডাইন
1383,rechter::A,labais,ডান
