,Concept_ID,ps,pl
792,gestern::ADV,پرون,wczoraj
793,einst::ADV,پخوا,kiedyś
794,einst::ADV,پخوا,niegdyś
795,damals::ADV,هغه وخت,wtedy
796,damals::ADV,هغه وخت,wówczas
797,danach::ADV,بیا,następnie
798,vorher::ADV,دمخه,przedtem
799,zuerst::ADV,لومړی,naprzód
800,zuerst::ADV,لومړی,najpierw
801,einmal::ADV,یو ځل,raz
802,manchmal::ADV,ګاهی ګاهی,czasem
803,oft::ADV,ډېر ځله,często
804,immer::ADV,تل,zawsze
805,immer::ADV,همېشه,zawsze
806,niemals::ADV,هیڅکله نه,nigdy
807,hier::ADV,دلته,tu
808,hier::ADV,دلته,tutaj
809,hierhin::ADV,دلته,tu
810,hierhin::ADV,دې ځای ته,tu
811,von hier::ADV,د دې ځای نه,stąd
812,dort::ADV,هلته,tam
813,dorthin::ADV,هلته,tam
814,dorthin::ADV,هغه ځای ته,tam
815,geradeaus::ADV,مخامخ,prosto
816,vorwärts::ADV,مخ پهٔ وړاندې,naprzód
817,rückwärts::ADV,بېرته,wstecz
818,zurück::ADV,بېرته,z powrotem
819,unten::ADV,لاندي,u dołu
820,unten::ADV,لاندي,na dole
821,hinab::ADV,ښکته,na_dół
822,hinab::ADV,ښکته,w_dół
823,oben::ADV,پورته,w górze
824,oben::ADV,پورته,na górze
825,hinauf::ADV,پاس,w górę
826,hinauf::ADV,پاس,na górę
827,überall::ADV,هره خوا,wszędzie
828,nicht::ADV,نه,nie
829,ein wenig::ADV,یو څه,trochę
830,kaum::ADV,ایله,ledwie
831,kaum::ADV,ایله,prawie nie
832,sehr::ADV,ډېر,bardzo
833,sehr::ADV,زيات,bardzo
834,so::ADV,داسې,tak
835,so::ADV,دومره,tak
836,noch::ADV,نور,jeszcze
837,nur::ADV,تش,tylko
838,nur::ADV,صرف,tylko
839,schon::ADV,دمخه,już
840,wieder::ADV,بیا,znów
841,wieder::ADV,بیا,znowu
842,vergebens::ADV,عبث,na próżno
843,vor::PRP,دمخه,przed
844,hinter::PRP,شاته,za
845,unter::PRP,لاندي,pod
846,durch::PRP,د مینځ نه,przez
847,neben::PRP,نژدې,obok
848,zwischen::PRP,ترمینځ,między
849,wegen::PRP,د ... له لاسه,z powodu
850,dies::PRN,دا,to
851,das::PRN,دا,to
852,alles::PRN,هرڅهٔ,wszystko
853,ich::PRN,زه,ja
854,du::PRN,ته,ty
855,er::PRN,دی,on
856,wir::PRN,مونږ,my
857,ihr::PRN,تاسې,wy
858,sie::PRN,هغوی,oni
859,was::FPRN,څهٔ,co
860,wer::FPRN,چا,kto
861,wer::FPRN,څوک,kto
862,wo::FADV,چيری,gdzie
863,wo::FADV,چېرته,gdzie
864,wohin::FADV,چېرته,dokąd
865,wie::FADV,څنګه,jak
866,warum::FADV,ولې,dlaczego
867,wieviel::FNUM,څو,ile
868,wieviel::FNUM,څومره,ile
869,eins::NUM,یو,jeden
870,zwei::NUM,دوه,dwa
871,drei::NUM,درې,trzy
872,vier::NUM,څلور,cztery
873,fünf::NUM,پنځه,pięć
874,sechs::NUM,شپږ,sześć
875,sieben::NUM,اوه,siedem
876,acht::NUM,اته,osiem
877,neun::NUM,نهه,dziewięć
878,zehn::NUM,لس,dziesięć
879,elf::NUM,یوولس,jedenaście
880,zwölf::NUM,دولس,dwanaście
881,zwanzig::NUM,شل,dwadzieścia
882,dreißig::NUM,دېرش,trzydzieści
883,vierzig::NUM,څلوېښت,czterdzieści
884,fünfzig::NUM,پنځوس,pięćdziesiąt
885,sechzig::NUM,شپېته,sześćdziesiąt
886,siebzig::NUM,اویا,siedemdziesiąt
887,achtzig::NUM,اتیا,osiemdziesiąt
888,neunzig::NUM,نوي,dziewięćdziesiąt
889,hundert::NUM,سل,sto
890,tausend::NUM,زر,tysiąc
891,und::CNJ,او,i
892,oder::CNJ,ېا,lub
893,oder::CNJ,ېا,albo
894,stehen::V,درېدل,stać
895,sitzen::V,کښېنستل,siedzieć
896,liegen::V,ملاستل,leżeć
897,hängen::V,ځړېدل,wisieć
898,werden::V,کېدل,zostać
899,werden::V,کېدل,stać się
900,passieren::V,پېښېدل,dziać się
901,passieren::V,پېښېدل,zdarzyć się
902,beginnen::V,شروع کېدل,zacząć się
903,enden::V,خلاصدل,kończyć się
904,enden::V,تمامېدل,kończyć się
905,wechseln::V,تغییر موندل,zmienić się
906,aufgehen[Sonne]::V,ختل,wzejść
907,untergehen[Sonne]::V,لوېدل,zajść
908,untergehen[Sonne]::V,پرېوتل,zajść
909,scheinen[Sonne]::V,رڼا کول,świecić
910,donnern::V,تنېدل,grzmieć
911,donnern::V,غړمبېدل,grzmieć
912,wehen::V,چلېدل,wiać
913,strömen::V,بهېدل,płynąć
914,strömen::V,بهېدل,lać się
915,fließen::V,بهېدل,ciec
916,fließen::V,بهېدل,płynąć
917,fließen::V,تویېدل,ciec
918,fließen::V,تویېدل,płynąć
919,sich drehen::V,ګرځېدل,obracać się
920,sich drehen::V,چورلېدل,obracać się
921,schwanken::V,زنګېدل,chwiać się
922,schwingen::V,زنګېدل,wahać się
923,fallen::V,ولېدل,padać
924,brennen::V,سوځېدل,palić się
925,rauchen::V,لوګی کول,dymić
926,rauchen::V,لوګی کول,dymić się
927,regnen::V,باران اورېدل,padać
928,gefrieren::V,کنګل نيول,zamarznąć
929,tauen::V,وېلې کېدل,tajać
930,schmelzen::V,وېلې کېدل,topnieć
931,trocknen::V,وچېدل,schnąć
932,sieden::V,اېشېدل,wrzeć
933,sieden::V,اېشېدل,kipieć
934,faulen::V,خرابېدل,gnić
935,verfaulen::V,ورستېدل,zgnić
936,reißen::V,شلېدل,urywać się
937,versinken::V,ډوېېدل,tonąć
938,vergehen::V,تېرېدل,przechodzić
939,erscheinen::V,ښکارېدل,zjawiać się
940,verschwinden::V,ورکېدل,zniknąć
941,sinken::V,ښکته کېدل,spadać
942,abnehmen::V,کمېدل,spadać
943,zunehmen::V,زیاتېدل,wzrosnąć
944,steigen::V,جګېدل,wzrastać
945,steigen::V,پورته کېدل,wzrastać
946,wachsen::V,وده کول,rosnąć
947,glänzen::V,ځلېدل,błyszczeć
948,funkeln::V,پړکېدل,zabłyszczeć
949,lärmen::V,غال و غول کول,hałasować
950,läuten::V,زنګ وهل,dzwonić
951,klingeln::V,زنګ وهل,dzwonić
952,klirren::V,کړنګېدل,brzęczeć
953,brausen::V,تلاطم کول,huczeć
954,rauschen::V,شڼهار کول,szumieć
955,rauschen::V,شڼهار کول,szeleścić
956,klingen::V,آواز کول,brzmieć
957,klingen::V,آواز کول,dźwięczeć
958,bellen::V,غپېدل,szczekać
959,heulen::V,انګلل,wyć
960,blasen::V,پو کول,dmuchnąć
961,pfeifen::V,شپېلک وهل,gwizdać
962,schreien::V,ناره کول,krzyczeć
963,stöhnen::V,زګېروی کول,stękać
964,zittern::V,لړزېدل,drżeć
965,leben::V,ژوند کول,żyć
966,geboren werden::V,زېږېدل,urodzić się
967,atmen::V,ساه کښل,oddychać
968,atmen::V,تنفس کول,oddychać
969,trinken::V,څښل,pić
970,essen::V,خوړل,jeść
971,schlucken::V,غړپول,połknąć
972,müde werden::V,ستړی کېدل,zmęczyć się
973,einschlafen::V,ویده کېدل,zasnąć
974,schlafen::V,خوب کول,spać
975,aufwachen::V,ویښېدل,obudzić się
976,aufstehen::V,پاڅېدل,wstać
977,sich erholen::V,استراحت کول,wypoczywać
978,krank werden::V,رنځورېدل,zachorować
979,krank sein::V,ناجوړېدل,chorować
980,schmerzen::V,خوږېدل,boleć
981,schmerzen::V,درد کول,boleć
982,husten::V,ټوخېدل,kaszlać
983,genesen::V,رغېدل,wyzdrowieć
984,sterben::V,مړل,umrzeć
985,umkommen::V,تلفېدل,zginąć
986,sich bewegen::V,چلېدل,poruszać się
987,sich bewegen::V,حرکت کول,poruszać się
988,sich rühren::V,ښورېدل,ruszyć się
989,sich erheben::V,درېدل,podnieść się
990,sich setzen::V,کښېنستل,usiąść
991,hinfallen::V,لوېدل,upaść
992,laufen::V,منډې وهل,chodzić
993,schreiten::V,قدم ایښودل,kroczyć
994,spazierengehen::V,چکر وهل,iść na spacer
995,eilen::V,بېړه کول,pospieszać
996,sich beeilen::V,عجله کول,pospieszyć się
997,sausen::V,ځغستل,pędzić
998,rennen::V,زغلېدل,biec
999,rennen::V,زغلېدل,biegać
1000,springen::V,ټوپ وهل,skakać
1001,klettern::V,ختل,wspinać się
1002,schaukeln::V,زنګېدل,huśtać
1003,schaukeln::V,زنګېدل,kołysać
1004,kriechen::V,خاپوړی وهل,pełzać
1005,kriechen::V,خاپوړی وهل,czołgać się
1006,schwimmen::V,لامبو وهل,pływać
1007,tauchen::V,غوټه وهل,zanurzać się
1008,rudern::V,پارو وهل,wiosłować
1009,fahren::V,تلل,jechać
1010,fliegen::V,الوتل,latać
1011,fliegen::V,الوتل,lecieć
1012,gehen::V,تلل,iść
1013,weggehen::V,بهر وتل,odejść
1014,abfahren::V,تلل,odjechać
1015,anhalten::V,ودرېدل,zatrzymać się
1016,hineingehen::V,داخلېدل,wchodzić
1017,eintreten::V,ننوتل,wejść
1018,eintreten::V,ننوتل,nastąpić
1019,kommen::V,راتلل,przyjść
1020,ankommen::V,رسېدل,przybyć
1021,zurückkommen::V,بېرته راتلل,wrócić
1022,bleiben::V,پاتې کېدل,zostać
1023,warten::V,انتظار وېستل,czekać
1024,erwarten::V,انتظار کول,oczekiwać
1025,suchen::V,لټول,szukać
1026,finden::V,میندل,znaleźć
1027,finden::V,پیدا کول,znaleźć
1028,versuchen::V,هڅه کول,próbować
1029,vorbereiten::V,چمتوکول,przygotować
1030,lieben::V,مینه لرل,kochać
1031,mögen::V,خوښول,lubić
1032,mögen::V,علاقه لرل,lubić
1033,lachen::V,خندېدل,śmiać się
1034,rühren::V,اغېزه کول,wzruszyć
1035,weinen::V,ژړل,płakać
1036,schimpfen::V,ښکنځا کول,kląć
1037,sich ärgern::V,قهر راتلل,gniewać się
1038,sich fürchten::V,ډارېدل,bać się
1039,fürchten::V,ډارېدل,bać się
1040,fliehen::V,تښتېدل,uciekać
1041,flüchten::V,تښتېدل,uciec
1042,sehen::V,لیدل,widzieć
1043,sehen::V,لیدل,zobaczyć
1044,anschauen::V,کتل,oglądać
1045,ansehen::V,ننداره کول,popatrzeć na
1046,hören::V,اورېدل,słyszeć
1047,zuhören::V,غوږ نیول,słuchać
1048,probieren::V,څکه کول,kosztować
1049,probieren::V,چاشنی کول,kosztować
1050,riechen::V,بويول,wąchać
1051,fühlen::V,حسول,czuć
1052,fühlen::V,حسول,odczuwać
1053,scheinen::V,ښکارېدل,wydawać się
1054,zu sehen sein::V,ښکارېدل,widnieć
1055,vernehmen::V,خبرېدل,usłyszeć
1056,frieren::V,ساړه کېتل,marznąć
1057,tun::V,کول,czynić
1058,können::V,کولای شول,móc
1059,können::V,کولای شول,umieć
1060,können::V,د لاسه کېدل,móc
1061,können::V,د لاسه کېدل,umieć
1062,wollen::V,غوښتل,chcieć
1063,anfangen::V,شروع کول,zacząć
1064,beenden::V,ختمول,zakończyć
1065,beenden::V,پای ته رسول,zakończyć
1066,aufhören::V,بس کول,przestać
1067,gelingen::V,موفق کېدل,udać się
1068,gelingen::V,بریالی کېدل,udać się
1069,geraten::V,کېدل,udać się
1070,öffnen::V,خلاصول,otworzyć
1071,öffnen::V,پرانیستل,otworzyć
1072,schließen::V,تړل,zamknąć
1073,stellen::V,ایښودل,postawić
1074,setzen::V,کښېنول,posadzić
1075,legen::V,ایښودل,kłaść
1076,berühren::V,لاس وهل,dotykać
1077,verbinden::V,تړل,łączyć
1078,bedecken::V,پوښول,przykryć
1079,aufhängen::V,ځوړندول,powiesić
1080,anzünden::V,بلول,zapalić
1081,aufheben::V,پورته کول,podnieść
1082,zurücklassen::V,پرېښودل,zostawić
1083,verlieren::V,ورکول,zgubić
1084,fallen lassen::V,له لاسه لوېدل,upuścić
1085,machen::V,کول,zrobić
1086,herstellen::V,جوړول,wytworzyć
1087,herstellen::V,توليدول,wytworzyć
1088,bauen::V,جوړول,budować
1089,reparieren::V,ترمیمول,naprawiać
1090,verbessern::V,اصلاح کول,ulepszyć
1091,ändern::V,تغیر ورکول,zmienić
1092,graben::V,کيندل,kopać
1093,beugen::V,ټیټول,zagiąć
1094,biegen::V,کږول,zgiąć
1095,drehen::V,ګرځول,obracać
1096,wenden::V,اړول,obrocić
1097,umdrehen::V,اړول,obrocić
1098,heben::V,جګول,podnosić
1099,heben::V,پورته کول,podnosić
1100,hochheben::V,جګول,podnieść
1101,ergreifen::V,نیول,chwycić
1102,halten::V,نیول,trzymać
1103,drücken::V,کښېکښل,naciskać
1104,schieben::V,پوری وهل,pchać
1105,schieben::V,پوری وهل,posuwać
1106,kratzen::V,ګرول,drapać
1107,lecken::V,څټل,lizać
1108,beißen::V,چیچل,kąsać
1109,abreißen::V,شکول,oderwać
1110,abschneiden::V,پرېکول,odciąć
1111,binden::V,تړل,wiązać
1112,stecken::V,ټومبل,wetknąć
1113,brechen::V,ماتول,złamać
1114,klopfen::V,ټکول,pukać
1115,klopfen::V,ټکول,stukać
1116,hauen::V,ټکول,bić
1117,kleben::V,نښلول,kleić
1118,kleben::V,سرېښول,kleić
1119,reiben::V,مږل,trzeć
1120,streichen::V,مښل,smarować
1121,schleifen::V,تېره کول,ostrzyć
1122,schneiden::V,غوڅول,ciąć
1123,schneiden::V,غوڅول,krajać
1124,schneiden::V,پرېکول,ciąć
1125,schneiden::V,پرېکول,krajać
1126,rütteln::V,خوڅول,trząść
1127,schütteln::V,ښورول,trząść
1128,schwenken::V,خوڅول,machać
1129,schütten::V,اچول,nasypać
1130,schütten::V,تویول,nasypać
1131,füllen::V,ډکول,napełnić
1132,einwickeln::V,پېچل,zawinąć
1133,einwickeln::V,نغښتل,zawinąć
1134,tragen::V,وړل,nieść
1135,schleppen::V,وړل,wlec
1136,ziehen::V,کښل,ciągnąć
1137,aufbewahren::V,ساتل,przechowywać
1138,werfen::V,اچول,rzucać
1139,werfen::V,غورځول,rzucać
1140,fangen::V,نیول,łowić
1141,fangen::V,ګیرول,łowić
1142,packen::V,نیول,chwycić
1143,verstecken::V,پټول,ukryć
1144,verstecken::V,پټول,schować
1145,teilen::V,وېشل,podzielić
1146,teilen::V,تقسیمول,podzielić
1147,schicken::V,لېږل,posyłać
1148,schicken::V,استول,posyłać
1149,bringen::V,راوړل,przynieść
1150,hinzufügen::V,زیاتول,dodać
1151,bekommen::V,حاصلول,dostać
1152,erhalten::V,اخیستل,otrzymać
1153,nehmen::V,نیول,wziąć
1154,nehmen::V,اخيستل,wziąć
1155,wählen::V,خوښول,wybrać
1156,auswählen::V,چنده کول,wybrać
1157,bewahren::V,ساتل,zachować
1158,behindern::V,مانع کېدل,utrudnić
1159,behindern::V,مانع کېدل,przeszkadzać
1160,behindern::V,ممانعت کول,utrudnić
1161,behindern::V,ممانعت کول,przeszkadzać
1162,verderben::V,خرابېدل,zepsuć
1163,beschädigen::V,ورانول,uszkodzić
1164,zerbrechen::V,ماتول,złamać
1165,zerreißen::V,څیرې کول,drzeć
1166,zerreißen::V,څیرې کول,rozdzierać
1167,zerstören::V,ړنګول,zniszczyć
1168,zerstören::V,ورانول,zniszczyć
1169,verbrennen::V,سوځول,spalić
1170,geben::V,ورکول,dać
1171,reichen::V,ورکول,podać
1172,schenken::V,بښل,darować
1173,versprechen::V,لوز کول,obiecać
1174,wünschen::V,غوښتل,życzyć
1175,loben::V,ستایل,chwalić
1176,loben::V,تمجید کول,chwalić
1177,küssen::V,ښکلول,całować
1178,wiegen::V,زنګول,kołysać
1179,zudecken::V,پوښول,przykryć
1180,wecken::V,ويښول,zbudzić
1181,zeigen::V,ښودل,pokazać
1182,führen::V,بیول,wieść
1183,führen::V,بیول,prowadzić
1184,lehren::V,درس ورکول,uczyć
1185,lehren::V,تعلیم ورکول,uczyć
1186,unterrichten::V,درس ورکول,nauczać
1187,aufziehen::V,روزل,wychować
1188,leiten::V,رهبری کول,kierować
1189,leiten::V,لارښوونه کول,kierować
1190,antreiben::V,چټک کول,popędzić
1191,lassen::V,اړکول,zostawić
1192,einladen::V,بلل,zaprosić
1193,vereinigen::V,متحد کول,zjednoczyć
1194,vereinigen::V,یوځای کول,zjednoczyć
1195,besuchen::V,کتنه کول,odwiedzić
1196,treffen::V,ليدل,trafić
1197,treffen::V,ليدل,spotkać
1198,treffen::V,تلقی کول,trafić
1199,treffen::V,تلقی کول,spotkać
1200,sich versammeln::V,راغونډېدل,zebrać się
1201,sich versammeln::V,راغونډېدل,zgromadzić się
1202,spielen::V,لوبه کول,grać
1203,spielen::V,لوبه کول,bawić się
1204,singen::V,سندرې وېل,śpiewać
1205,tanzen::V,ګډېدل,pląsać
1206,tanzen::V,ګډېدل,tańczyć
1207,sich trennen::V,بېلېدل,rozstać się
1208,verlassen::V,ترک کول,opuścić
1209,retten::V,نجات ورکول,ocalić
1210,retten::V,نجات ورکول,uratować
1211,bewachen::V,ساتل,pilnować
1212,bewachen::V,حفاظت کول,pilnować
1213,schützen::V,ژغورل,ochronić
1214,verteidigen::V,دفاع کول,bronić
1215,sich schlagen::V,جنګېدل,pobić się
1216,schießen::V,ویشتل,strzelać
1217,siegen::V,غالبېدل,zwycziężyć
1218,ärgern::V,خپه کول,gniewać
1219,schlagen::V,وهل,bić
1220,schlagen::V,وهل,uderzyć
1221,treten::V,په لغته وهل,kopnąć
1222,stechen::V,ټومبل,ukłuć
1223,stoßen::V,ټېل وهل,popchnąć
1224,stoßen::V,پوری وهل,popchnąć
1225,stehlen::V,تښتول,ukraść
1226,stehlen::V,غلا کول,ukraść
1227,stören::V,ماتول,zakłócić
1228,stören::V,ماتول,przeszkodzić
1229,belästigen::V,ځورول,dokuczać
1230,belästigen::V,تکلیف ورکول,dokuczać
1231,verbergen::V,پټول,ukryć
1232,täuschen::V,تېرایستل,łudzić
1233,täuschen::V,خطا ایستل,łudzić
1234,betrügen::V,غولول,oszukać
1235,töten::V,وژل,zabić
1236,töten::V,مړ کول,zabić
1237,wohnen::V,اوسېدل,mieszkać
1238,arbeiten::V,کار کول,pracować
1239,sammeln::V,راټولول,zebrać
1240,sammeln::V,راغونډول,zebrać
1241,pflücken::V,شکول,zerwać
1242,jagen::V,ښکار کول,polować
1243,fischen::V,کب نيول,łowić ryby
1244,fassen::V,نیول,złapać
1245,fassen::V,ګیرول,złapać
1246,hüten::V,پوول,paść
1247,treiben::V,بیول,pędzić
1248,anbinden::V,تړل,przywiązać
1249,füttern::V,خوراک ورکول,karmić
1250,melken::V,لوشل,doić
1251,hacken::V,پی کول,rąbać
1252,gießen::V,اوبه کول,lać
1253,gießen::V,اوبه کول,podlać
1254,reifen::V,رسېدل,dojrzeć
1255,zubereiten::V,تیارول,przyrządzić
1256,kochen::V,پخول,gotować
1257,backen::V,پخول,piec
1258,braten::V,وريتول,piec
1259,braten::V,وريتول,smażyć
1260,umrühren::V,لړل,przemieszać
1261,stricken::V,اوبدل,dziać
1262,nähen::V,ګنډل,szyć
1263,färben::V,رنګول,pofarbować
1264,reinigen::V,صافول,oczyścić
1265,waschen::V,مینځل,prać
1266,abwischen::V,وچول,obetrzeć
1267,spülen::V,کنګالول,płukać
1268,fegen::V,جارو کول,zamiatać
1269,kehren::V,جارو کول,zamieść
1270,baden::V,لمبېدل,kąpać się
1271,sich waschen::V,ځان مينځل,myć się
1272,ausziehen::V,کښل,zdjąć
1273,ausziehen::V,ایستل,zdjąć
1274,anziehen::V,اغوستل,włożyć
1275,sich anziehen::V,کالی اغوستل,ubrać się
1276,kämmen::V,ګمنځول,uczesać
1277,schmücken::V,ښکلی کول,ozdabiać
1278,sagen::V,وېل,powiedzieć
1279,sprechen::V,وېل,mówić
1280,sprechen::V,غږېدل,mówić
1281,reden::V,ګړېدل,mówić
1282,reden::V,خبرې کول,mówić
1283,sich unterhalten::V,خبری کول,rozmawiać
1284,fragen::V,پوښتنه کول,zapytać
1285,bitten::V,غوښتل,prosić
1286,erzählen::V,کيسه کول,opowiedzieć
1287,erzählen::V,حکايت کول,opowiedzieć
1288,mitteilen::V,خبرول,zawiadomić o
1289,mitteilen::V,خبر ورکول,zawiadomić o
1290,nennen::V,نوم ايښودل,nazwać
1291,rufen::V,بلل,wołać
1292,prahlen::V,لاپې وهل,chełpić się
1293,übersetzen::V,ژباړل,tłumaczyć
1294,übersetzen::V,ترجمه کول,tłumaczyć
1295,denken::V,فکر کول,myśleć
1296,glauben::V,باور کول,sądzić
1297,glauben::V,باور کول,wierzyć
1298,bemerken::V,لیدل,zauważyć
1299,erkennen::V,پېژندل,poznać
1300,begreifen::V,رسېدل,zrozumieć
1301,begreifen::V,پوهېدل,zrozumieć
1302,verstehen::V,پوهېدل,rozumieć
1303,verstehen::V,پوهېدل,dosłyszeć
1304,lernen::V,زده کول,uczyć się
1305,lernen::V,درس لوستل,uczyć się
1306,wissen::V,پوهېدل,wiedzieć
1307,sich erinnern an::V,یادول,przypomnieć sobie
1308,sich erinnern an::V,په یاد راوړل,przypomnieć sobie
1309,vergessen::V,هېرول,zapomnieć
1310,messen::V,اندازه کول,mierzyć
1311,zählen::V,شمارل,liczyć
1312,rechnen::V,حسابول,rachować
1313,lesen::V,لوستل,czytać
1314,malen::V,رسمول,malować
1315,zeichnen::V,رسمول,rysować
1316,schreiben::V,لیکل,pisać
1317,besitzen::V,لرل,posiadać
1318,kaufen::V,رانیول,kupić
1319,verkaufen::V,خرڅول,sprzedać
1320,bezahlen::V,تأدیه کول,zapłacić
1321,zahlen::V,کسات اخيستل,płacić
1322,beherrschen::V,تسلط لرل,opanować
1323,ertragen::V,زغمل,znieść
1324,Barsch::N,,okoń
1325,Hecht::N,,szczupak
