,Concept_ID,it,sk
829,verschieden::A,differente,rozličný
830,nah::A,vicino,blízky
831,nah::A,propinquo,blízky
832,fern::A,lontano,ďaleký
833,linker::A,sinistro,ľavý
834,rechter::A,destro,pravý
835,anderer::A,altro,iný
836,anderer::A,altro,druhý
837,erster::A,primo,prvý
838,zweiter::A,secondo,druhý
839,dritter::A,terzo,tretí
840,letzter::A,ùltimo,ostatný
841,letzter::A,ùltimo,posledný
842,allein::ADV,solo,sám
843,allein::ADV,da solo,sám
844,auf einmal::ADV,insieme,zároveň
845,zusammen::ADV,insieme,spolu
846,zusammen::ADV,insieme,spoločne
847,lange::ADV,a lungo,dlho
848,plötzlich::ADV,all'improvviso,náhle
849,sofort::ADV,sùbito,hneď
850,sofort::ADV,sùbito,ihneď
851,sofort::ADV,all'istante,hneď
852,sofort::ADV,all'istante,ihneď
853,später::ADV,più tardi,neskoršie
854,jetzt::ADV,ora,teraz
855,jetzt::ADV,adesso,teraz
856,heute::ADV,oggi,dnes
857,morgen::ADV,domani,zajtra
858,bald::ADV,presto,skoro
859,bald::ADV,tra poco,skoro
860,dann::ADV,allora,nato
861,dann::ADV,allora,potom
862,gestern::ADV,ieri,včera
863,einst::ADV,prima,kedysi
864,einst::ADV,prima,niekedy
865,einst::ADV,un tempo,kedysi
866,einst::ADV,un tempo,niekedy
867,damals::ADV,allora,vtedy
868,danach::ADV,poi,potom
869,danach::ADV,poi,podľa toho
870,danach::ADV,dopo,potom
871,danach::ADV,dopo,podľa toho
872,vorher::ADV,prima,napred
873,vorher::ADV,prima,predtým
874,zuerst::ADV,prima,najprv
875,zuerst::ADV,dapprima,najprv
876,einmal::ADV,una volta,raz
877,einmal::ADV,una volta,jedenkrát
878,manchmal::ADV,talvolta,občas
879,manchmal::ADV,talvolta,niekedy
880,manchmal::ADV,qualche volta,občas
881,manchmal::ADV,qualche volta,niekedy
882,oft::ADV,spesso,často
883,immer::ADV,sempre,vždy
884,immer::ADV,sempre,ustavične
885,niemals::ADV,non mai,nikdy
886,hier::ADV,qua,tu
887,hierhin::ADV,qua,sem
888,hierhin::ADV,qua,tade
889,von hier::ADV,ne,odtiaľto
890,von hier::ADV,da qui,odtiaľto
891,dort::ADV,lì,tam
892,dorthin::ADV,là,ta
893,dorthin::ADV,là,tam
894,geradeaus::ADV,diritto,rovno
895,geradeaus::ADV,diritto,priamo
896,vorwärts::ADV,avanti,napred
897,rückwärts::ADV,all'indietro,nazad
898,zurück::ADV,di indietro,späť
899,zurück::ADV,di indietro,naspäť
900,unten::ADV,giù,dolu
901,unten::ADV,giù,naspodku
902,unten::ADV,sotto,dolu
903,unten::ADV,sotto,naspodku
904,hinab::ADV,giù,dolu
905,hinab::ADV,in giù,dolu
906,oben::ADV,su,hore
907,oben::ADV,su,navrchu
908,oben::ADV,sopra,hore
909,oben::ADV,sopra,navrchu
910,hinauf::ADV,in sù,hore
911,hinauf::ADV,in sù,navrch
912,hinauf::ADV,in alto,hore
913,hinauf::ADV,in alto,navrch
914,überall::ADV,dappertutto,všade
915,nicht::ADV,non,nie
916,ein wenig::ADV,un po',trocha
917,ein wenig::ADV,un poco,trocha
918,kaum::ADV,a appena,ledva
919,sehr::ADV,molto,veľmi
920,so::ADV,così,tak
921,so::ADV,così,takto
922,so::ADV,tanto,tak
923,so::ADV,tanto,takto
924,noch::ADV,ancora,ešte
925,nur::ADV,solo,len
926,nur::ADV,soltanto,len
927,schon::ADV,già,už
928,wieder::ADV,di nuovo,zasa
929,vergebens::ADV,invano,márne
930,vergebens::ADV,invano,nadarmo
931,vor::PRP,davanti a,pred
932,hinter::PRP,dietro,za
933,unter::PRP,sotto,pod
934,durch::PRP,per,cez
935,durch::PRP,attraverso,cez
936,neben::PRP,a accanto a,pri
937,neben::PRP,a accanto a,vedľa
938,zwischen::PRP,fra,medzi
939,wegen::PRP,a causa di,pre
940,wegen::PRP,a causa di,kvôli
941,dies::PRN,ciò,to
942,dies::PRN,ciò,táto
943,dies::PRN,questo,to
944,dies::PRN,questo,táto
945,das::PRN,ciò,to
946,das::PRN,quello,to
947,alles::PRN,tutto,všetko
948,ich::PRN,ìo,ja
949,du::PRN,tu,ty
950,er::PRN,lui,on
951,er::PRN,egli,on
952,wir::PRN,noi,my
953,ihr::PRN,voi,vy
954,sie::PRN,loro,oni
955,was::FPRN,che,čo
956,was::FPRN,che cosa,čo
957,wer::FPRN,chi,kto
958,wo::FADV,dove,kde
959,wohin::FADV,dove,kam
960,wie::FADV,come,ako
961,warum::FADV,perche,prečo
962,wieviel::FNUM,quanto,koľko
963,eins::NUM,uno,jeden
964,zwei::NUM,due,dva
965,drei::NUM,tre,tri
966,vier::NUM,quattro,štyri
967,fünf::NUM,cinque,päť
968,sechs::NUM,sei,šesť
969,sieben::NUM,sette,sedem
970,acht::NUM,otto,osem
971,neun::NUM,nove,deväť
972,zehn::NUM,dieci,desať
973,elf::NUM,ùndici,jedenásť
974,zwölf::NUM,dodici,dvanásť
975,zwanzig::NUM,venti,dvadsať
976,dreißig::NUM,trenta,tridsať
977,vierzig::NUM,quaranta,štyridsať
978,fünfzig::NUM,cinquanta,päťdesiat
979,sechzig::NUM,sessanta,šesťdesiat
980,siebzig::NUM,settanta,sedemdesiat
981,achtzig::NUM,ottanta,osemdesiat
982,neunzig::NUM,novanta,deväťdesiat
983,hundert::NUM,cento,sto
984,tausend::NUM,mille,tisíc
985,und::CNJ,e,i
986,oder::CNJ,o,alebo
987,stehen::V,stare in piedi,stáť
988,sitzen::V,sedere,sedieť
989,sitzen::V,stare seduto,sedieť
990,liegen::V,giacere,ležať
991,hängen::V,pèndere,visieť
992,hängen::V,èssere appeso,visieť
993,werden::V,farsi,stať sa
994,werden::V,diventare,stať sa
995,passieren::V,succèdere,stať sa
996,beginnen::V,cominciare,začať sa
997,enden::V,finire,končiť sa
998,enden::V,terminare,končiť sa
999,wechseln::V,variare,meniť sa
1000,wechseln::V,cambiare,meniť sa
1001,aufgehen[Sonne]::V,sòrgere,vychádzať
1002,aufgehen[Sonne]::V,spuntare,vychádzať
1003,untergehen[Sonne]::V,tramontare,zapadnúť
1004,scheinen[Sonne]::V,splèndere,svietiť
1005,donnern::V,tonare,hrmieť
1006,wehen::V,soffiare,viať
1007,strömen::V,fluire,prúdiť
1008,fließen::V,fluire,tiecť
1009,fließen::V,scorrere,tiecť
1010,sich drehen::V,girarsi,točiť sa
1011,sich drehen::V,girarsi,krútiť sa
1012,schwanken::V,oscillare,kolísať
1013,schwanken::V,oscillare,klátiť sa
1014,schwanken::V,barcollare,kolísať
1015,schwanken::V,barcollare,klátiť sa
1016,schwingen::V,vibrare,kývať sa
1017,schwingen::V,vibrare,chvieť sa
1018,schwingen::V,oscillare,kývať sa
1019,schwingen::V,oscillare,chvieť sa
1020,fallen::V,cadere,padať
1021,brennen::V,àrdere,páliť
1022,brennen::V,àrdere,horieť
1023,brennen::V,bruciare,páliť
1024,brennen::V,bruciare,horieť
1025,rauchen::V,fumare,dymiť sa
1026,regnen::V,piòvere,pršať
1027,gefrieren::V,gelarsi,zamrznút
1028,gefrieren::V,congelarsi,zamrznút
1029,tauen::V,sciògliersi,taviť sa
1030,schmelzen::V,fòndere,taviť sa
1031,schmelzen::V,sciògliersi,taviť sa
1032,trocknen::V,asciugarsi,schnúť
1033,sieden::V,bollire,vrieť
1034,faulen::V,marcire,hniť
1035,verfaulen::V,imputridire,zhniť
1036,reißen::V,strapparsi,pretrhnúť sa
1037,versinken::V,affondare,zapadnúť
1038,versinken::V,affondare,potopiť sa
1039,vergehen::V,passare,plynúť
1040,erscheinen::V,apparire,objaviť sa
1041,erscheinen::V,comparire,objaviť sa
1042,verschwinden::V,sparire,zmiznúť
1043,verschwinden::V,scomparire,zmiznúť
1044,sinken::V,calare,klesať
1045,sinken::V,scendere,klesať
1046,abnehmen::V,diminuire,ubúdať
1047,zunehmen::V,aumentare,pribúdať
1048,steigen::V,salire,stúpať
1049,steigen::V,montare,stúpať
1050,wachsen::V,crescere,rásť
1051,glänzen::V,splèndere,jagať sa
1052,glänzen::V,splèndere,lesknúť sa
1053,funkeln::V,brillare,iskriť sa
1054,funkeln::V,scintillare,iskriť sa
1055,lärmen::V,strepitare,lomoziť
1056,lärmen::V,fare chiasso,lomoziť
1057,läuten::V,suonare,cengať
1058,klingeln::V,suonare,zvoniť
1059,klirren::V,tintinnare,rinčať
1060,brausen::V,rombare,hučať
1061,brausen::V,rumoreggiare,hučať
1062,rauschen::V,frusciare,šumieť
1063,klingen::V,suonare,znieť
1064,klingen::V,suonare,zvoniť
1065,bellen::V,latrare,štekať
1066,bellen::V,latrare,brechať
1067,bellen::V,abbaiare,štekať
1068,bellen::V,abbaiare,brechať
1069,heulen::V,urlare,vyť
1070,heulen::V,ululare,vyť
1071,blasen::V,soffiare,duť
1072,blasen::V,soffiare,fúkať
1073,pfeifen::V,fischiare,pískať
1074,pfeifen::V,fischiare,hvízdať
1075,schreien::V,gridare,kričať
1076,stöhnen::V,gèmere,stenať
1077,zittern::V,tremare,triasť sa
1078,leben::V,vìvere,žiť
1079,geboren werden::V,nàscere,narodiť sa
1080,atmen::V,respirare,dýchať
1081,trinken::V,bere,piť
1082,essen::V,mangiare,jesť
1083,schlucken::V,inghiottire,zhltnuť
1084,müde werden::V,stancarsi,unaviť sa
1085,einschlafen::V,addormentarsi,usnúť
1086,einschlafen::V,addormentarsi,zaspať
1087,schlafen::V,dormire,spať
1088,aufwachen::V,svegliarsi,zobudiť sa
1089,aufstehen::V,levarsi,vstať
1090,sich erholen::V,riposarsi,zotavovať sa
1091,sich erholen::V,riposarsi,oddýchovať si
1092,krank werden::V,ammalarsi,ochorieť
1093,krank sein::V,èssere malato,chorieť
1094,krank sein::V,èssere malato,byť chorý
1095,schmerzen::V,dolere,bolieť
1096,husten::V,tossire,kašľať
1097,genesen::V,guarire,uzdraviť sa
1098,sterben::V,morire,umrieť
1099,sterben::V,morire,zomrieť
1100,umkommen::V,perire,zahynúť
1101,sich bewegen::V,agitarsi,pohybovať sa
1102,sich rühren::V,muòversi,hnúť sa
1103,sich erheben::V,alzarsi,zdvihnúť sa
1104,sich setzen::V,sedersi,sadnúť si
1105,hinfallen::V,cadere,spadnúť
1106,laufen::V,camminare,bežať
1107,laufen::V,andare a piedi,bežať
1108,schreiten::V,andare,kráčať
1109,schreiten::V,procedere,kráčať
1110,spazierengehen::V,passeggiare,prechádzať sa
1111,spazierengehen::V,andare a passeggio,prechádzať sa
1112,eilen::V,andare in fretta,súriť
1113,sich beeilen::V,affrettarsi,ponáhľať sa
1114,sausen::V,volare,hučať
1115,sausen::V,correre,hučať
1116,rennen::V,correre,bežať
1117,springen::V,saltare,skákať
1118,klettern::V,arrampicarsi,liezť
1119,schaukeln::V,fare l'altalena,húpať
1120,schaukeln::V,fare l'altalena,hojdať
1121,kriechen::V,strisciare,liezť
1122,kriechen::V,strisciare,plaziť sa
1123,schwimmen::V,nuotare,plávať
1124,tauchen::V,tuffarsi,ponoriť sa
1125,tauchen::V,immèrgersi,ponoriť sa
1126,rudern::V,remare,veslovať
1127,fahren::V,andare,ísť
1128,fahren::V,andare,jazdiť
1129,fahren::V,viaggiare,ísť
1130,fahren::V,viaggiare,jazdiť
1131,fliegen::V,volare,letieť
1132,gehen::V,andare,ísť
1133,weggehen::V,andàrsene,odísť
1134,weggehen::V,andàrsene,odchádzať
1135,weggehen::V,andare via,odísť
1136,weggehen::V,andare via,odchádzať
1137,abfahren::V,partire,odcestovať
1138,anhalten::V,fermarsi,zadržať sa
1139,anhalten::V,fermarsi,zastaviť sa
1140,hineingehen::V,entrare,vchádzať
1141,eintreten::V,entrare,vojsť
1142,eintreten::V,entrare,vstúpiť
1143,kommen::V,venire,prísť
1144,ankommen::V,arrivare,prísť
1145,ankommen::V,arrivare,doraziť
1146,zurückkommen::V,ritornare,vrátiť sa
1147,bleiben::V,restare,ostať
1148,bleiben::V,restare,zostať
1149,bleiben::V,rimanere,ostať
1150,bleiben::V,rimanere,zostať
1151,warten::V,aspettare,čakať
1152,erwarten::V,attèndere,očakávať
1153,suchen::V,cercare,hľadať
1154,finden::V,trovare,nájsť
1155,versuchen::V,tentare,skúsiť
1156,versuchen::V,tentare,pokúsiť sa
1157,vorbereiten::V,preparare,pripraviť
1158,lieben::V,amare,ľúbiť
1159,lieben::V,amare,milovať
1160,mögen::V,piacere a,mať rád
1161,mögen::V,volere bene a,mať rád
1162,lachen::V,rìdere,smiať sa
1163,rühren::V,commuòvere,dojať
1164,weinen::V,piàngere,plakať
1165,schimpfen::V,imprecare,nadávať
1166,sich ärgern::V,stizzirsi,hnevať sa
1167,sich ärgern::V,stizzirsi,zlostiť sa
1168,sich ärgern::V,arrabbiarsi,hnevať sa
1169,sich ärgern::V,arrabbiarsi,zlostiť sa
1170,sich fürchten::V,avere paura,báť sa
1171,fürchten::V,temere,báť sa
1172,fliehen::V,fuggire,utekať
1173,flüchten::V,sfuggire,utiecť
1174,sehen::V,vedere,vidieť
1175,anschauen::V,guardare,pozrieť sa na
1176,ansehen::V,guardare,pozrieť
1177,hören::V,udire,počúvať
1178,hören::V,sentire,počúvať
1179,zuhören::V,ascoltare,počúvať
1180,probieren::V,degustare,ochutnať
1181,probieren::V,assaggiare,ochutnať
1182,riechen::V,sentire,ňuchať
1183,fühlen::V,sentire,cítiť
1184,fühlen::V,sentire,pociťovať
1185,scheinen::V,parere,zdať sa
1186,scheinen::V,sembrare,zdať sa
1187,zu sehen sein::V,vedersi,byť vidieť
1188,vernehmen::V,sentire,počuť
1189,vernehmen::V,percepire,počuť
1190,frieren::V,aver freddo,mrznúť
1191,frieren::V,aver freddo,oziabať
1192,tun::V,fare,robiť
1193,können::V,sapere,môcť
1194,wollen::V,volere,chcieť
1195,anfangen::V,iniziare,začať
1196,anfangen::V,cominciare,začať
1197,beenden::V,finire,skončiť
1198,beenden::V,terminare,skončiť
1199,aufhören::V,finire,prestať
1200,aufhören::V,cessare,prestať
1201,gelingen::V,riuscire,podariť sa
1202,geraten::V,stare,dariť sa
1203,öffnen::V,aprire,otvoriť
1204,schließen::V,chiùdere,zavrieť
1205,stellen::V,porre,postaviť
1206,stellen::V,mettere,postaviť
1207,setzen::V,porre,posadiť
1208,setzen::V,mettere,posadiť
1209,legen::V,posare,klásť
1210,legen::V,posare,položiť
1211,legen::V,mettere,klásť
1212,legen::V,mettere,položiť
1213,berühren::V,toccare,dotykať sa
1214,verbinden::V,unire,spojiť
1215,verbinden::V,congiùngere,spojiť
1216,bedecken::V,coprire,pokryť
1217,bedecken::V,ricoprire,pokryť
1218,aufhängen::V,attaccare,zavesiť
1219,anzünden::V,accèndere,zapáliť
1220,anzünden::V,incendiare,zapáliť
1221,aufheben::V,raccògliere,zdvihnúť
1222,zurücklassen::V,lasciare,zanechať
1223,zurücklassen::V,lasciare indietro,zanechať
1224,verlieren::V,pèrdere,stratiť
1225,fallen lassen::V,lasciare cadere,pustiť
1226,machen::V,fare,robiť
1227,herstellen::V,produrre,vyrobiť
1228,herstellen::V,fabbricare,vyrobiť
1229,bauen::V,costruire,stavať
1230,bauen::V,costruire,budovať
1231,reparieren::V,riparare,opraviť
1232,verbessern::V,migliorare,zlepšiť
1233,ändern::V,mutare,zmeniť
1234,ändern::V,mutare,preinačiť
1235,ändern::V,cambiare,zmeniť
1236,ändern::V,cambiare,preinačiť
1237,graben::V,scavare,ryť
1238,graben::V,scavare,kopať
1239,beugen::V,chinare,ohnúť
1240,beugen::V,flettere,ohnúť
1241,biegen::V,tòrcere,ohnúť
1242,drehen::V,girare,točiť
1243,drehen::V,girare,krútiť
1244,wenden::V,girare,obrátiť
1245,wenden::V,girare,prevrátiť
1246,wenden::V,voltare,obrátiť
1247,wenden::V,voltare,prevrátiť
1248,umdrehen::V,rivoltare,otočiť
1249,umdrehen::V,rivoltare,obrátiť
1250,heben::V,levare,dvíhať
1251,heben::V,levare,povzniesť
1252,hochheben::V,levare,zdvihnúť
1253,hochheben::V,sollevare,zdvihnúť
1254,ergreifen::V,afferrare,uchopiť sa
1255,halten::V,tenere,držať
1256,drücken::V,premere,tisnúť
1257,schieben::V,spìngere,posunovať
1258,kratzen::V,grattare,škrabať
1259,kratzen::V,graffiare,škrabať
1260,lecken::V,leccare,lízať
1261,beißen::V,mòrdere,kúsať
1262,abreißen::V,staccarsi,odtrhnúť
1263,abreißen::V,strapparsi,odtrhnúť
1264,abschneiden::V,tagliare,odrezať
1265,abschneiden::V,tagliare,odkrojiť
1266,binden::V,legare,zaviazať
1267,binden::V,legare,priviazať
1268,binden::V,bendare,zaviazať
1269,binden::V,bendare,priviazať
1270,stecken::V,ficcare,strčiť
1271,brechen::V,rompere,zlomiť
1272,klopfen::V,bàttere,tĺcť
1273,klopfen::V,bàttere,klopať
1274,hauen::V,picchiare,nabiť
1275,kleben::V,incollare,lepiť
1276,kleben::V,incollare,nalepiť
1277,reiben::V,fregare,trieť
1278,streichen::V,spalmare,namazať
1279,schleifen::V,arrotare,ostríť
1280,schneiden::V,tagliare,rezať
1281,schneiden::V,tagliare,strihať
1282,rütteln::V,scuòtere,triasť
1283,rütteln::V,scuòtere,lomcovať
1284,schütteln::V,agitare,triasť
1285,schütteln::V,agitare,potriasť
1286,schütteln::V,scuòtere,triasť
1287,schütteln::V,scuòtere,potriasť
1288,schwenken::V,agitare,mávať
1289,schwenken::V,sventolare,mávať
1290,schütten::V,versare,sypať
1291,füllen::V,riempire,plniť
1292,einwickeln::V,involtare,zabaliť
1293,tragen::V,portare,niesť
1294,schleppen::V,trainare,vliecť
1295,schleppen::V,trascinare,vliecť
1296,ziehen::V,tirare,ťahať
1297,aufbewahren::V,custodire,uložiť
1298,aufbewahren::V,custodire,uschovať
1299,aufbewahren::V,conservare,uložiť
1300,aufbewahren::V,conservare,uschovať
1301,werfen::V,gettare,hodiť
1302,werfen::V,gettare,vrhnúť
1303,werfen::V,lanciare,hodiť
1304,werfen::V,lanciare,vrhnúť
1305,fangen::V,prèndere,chytať
1306,fangen::V,acchiappare,chytať
1307,packen::V,pigliare,baliť
1308,packen::V,pigliare,chytiť
1309,packen::V,afferrare,baliť
1310,packen::V,afferrare,chytiť
1311,verstecken::V,nascondere,skryť
1312,verstecken::V,nascondere,schovať
1313,teilen::V,divìdere,podeliť
1314,teilen::V,divìdere,rozdeliť
1315,schicken::V,inviare,posielať
1316,bringen::V,portare,priniesť
1317,bringen::V,apportare,priniesť
1318,hinzufügen::V,aggiùngere,pripojiť
1319,bekommen::V,ricevere,dostať
1320,erhalten::V,ricevere,prijať
1321,nehmen::V,prèndere,vziať
1322,wählen::V,elèggere,voliť
1323,wählen::V,scegliere,voliť
1324,auswählen::V,scegliere,vybrať
1325,auswählen::V,scegliere,vyvoliť
1326,bewahren::V,conservare,zachovať
1327,behindern::V,impedire,zavadzať
1328,behindern::V,impedire,byť v ceste
1329,verderben::V,guastare,skaziť
1330,beschädigen::V,danneggiare,ublížiť
1331,beschädigen::V,danneggiare,poškodiť
1332,zerbrechen::V,rompere,rozbiť
1333,zerbrechen::V,rompere,prelomiť
1334,zerbrechen::V,spezzare,rozbiť
1335,zerbrechen::V,spezzare,prelomiť
1336,zerreißen::V,stracciare,pretrhnúť
1337,zerstören::V,distrùggere,zničiť
1338,verbrennen::V,bruciare,spáliť
1339,geben::V,dare,dať
1340,reichen::V,pòrgere,podať
1341,schenken::V,regalare,darovať
1342,versprechen::V,promettere,sľúbiť
1343,wünschen::V,augurare,želať
1344,loben::V,lodare,chváliť
1345,küssen::V,baciare,bozkať
1346,wiegen::V,cullare,kolísať
1347,wiegen::V,dondolare,kolísať
1348,zudecken::V,coprire,prikryť
1349,wecken::V,svegliare,zobudiť
1350,zeigen::V,indicare,ukázať
1351,führen::V,guidare,viesť
1352,führen::V,condurre,viesť
1353,lehren::V,insegnare,učiť
1354,unterrichten::V,istruire,vyučovať
1355,unterrichten::V,insegnare,vyučovať
1356,aufziehen::V,allevare,vychovať
1357,leiten::V,avviare,viesť
1358,leiten::V,dirìgere,viesť
1359,antreiben::V,incitare,popudiť
1360,lassen::V,fare,dať
1361,einladen::V,invitare,pozvať
1362,einladen::V,invitare,povolať
1363,vereinigen::V,unire,spojiť
1364,vereinigen::V,unire,zjednotiť
1365,besuchen::V,visitare,navštíviť
1366,besuchen::V,far vìsita a,navštíviť
1367,treffen::V,incontrare,stretnúť
1368,sich versammeln::V,rinunirsi,zhromaždiť sa
1369,spielen::V,giocare,hrať
1370,singen::V,cantare,spievať
1371,tanzen::V,danzare,tancovať
1372,sich trennen::V,separarsi,rozísť sa
1373,verlassen::V,lasciare,opustiť
1374,verlassen::V,abbandonare,opustiť
1375,retten::V,salvare,zachrániť
1376,bewachen::V,custodire,strážiť
1377,schützen::V,protèggere,chrániť
1378,verteidigen::V,difèndere,brániť
1379,sich schlagen::V,bàttersi,biť sa
1380,schießen::V,sparare,streliť
1381,schießen::V,sparare,strieľať
1382,siegen::V,vìncere,zvíťaziť
1383,ärgern::V,stizzire,hnevať
1384,ärgern::V,stizzire,zlostiť
1385,schlagen::V,bàttere,biť
1386,schlagen::V,bàttere,udrieť
1387,treten::V,calciare,kopnúť
1388,stechen::V,pùngere,bodnúť
1389,stechen::V,pùngere,pichnúť
1390,stoßen::V,urtare,udrieť
1391,stoßen::V,spìngere,udrieť
1392,stehlen::V,rubare,kradnúť
1393,stören::V,disturbare,vyrušiť
1394,belästigen::V,molestare,obťažovať
1395,belästigen::V,importunare,obťažovať
1396,verbergen::V,celare,skryť
1397,verbergen::V,nascondere,skryť
1398,täuschen::V,ingannare,sklamať
1399,betrügen::V,frodare,klamať
1400,betrügen::V,frodare,podvádzať
1401,betrügen::V,truffare,klamať
1402,betrügen::V,truffare,podvádzať
1403,töten::V,uccìdere,zabiť
1404,töten::V,uccìdere,usmrtiť
1405,wohnen::V,abitare,bývať
1406,arbeiten::V,lavorare,pracovať
1407,sammeln::V,raccògliere,zbierať
1408,sammeln::V,collezionare,zbierať
1409,pflücken::V,cògliere,trhať
1410,pflücken::V,cògliere,oberať
1411,jagen::V,cacciare,poľovať
1412,fischen::V,pescare,loviť ryby
1413,fischen::V,pescare,chytať ryby
1414,fassen::V,catturare,uloviť
1415,fassen::V,acchiappare,uloviť
1416,hüten::V,pascolare,pásť
1417,treiben::V,spìngere,hnať
1418,anbinden::V,legare,priviazať
1419,anbinden::V,attaccare,priviazať
1420,füttern::V,dar da mangiare a,kŕmiť
1421,melken::V,mùngere,dojiť
1422,hacken::V,tritare,seknúť
1423,hacken::V,spaccare,seknúť
1424,gießen::V,annaffiare,polievať
1425,reifen::V,maturare,dozrieť
1426,zubereiten::V,preparare,pripraviť
1427,kochen::V,cuòcere,variť
1428,backen::V,cuòcere,piecť
1429,backen::V,cuòcere,smažiť
1430,backen::V,cuòcere al forno,piecť
1431,backen::V,cuòcere al forno,smažiť
1432,braten::V,frìggere,piecť
1433,braten::V,frìggere,pražiť
1434,braten::V,arrostire,piecť
1435,braten::V,arrostire,pražiť
1436,umrühren::V,mescolare,pomiešať
1437,stricken::V,llavorare a maglia,pliesť
1438,nähen::V,cucire,šiť
1439,färben::V,tìngere,zafarbiť
1440,reinigen::V,pulire,čistiť
1441,reinigen::V,nettare,čistiť
1442,waschen::V,lavare,myť
1443,abwischen::V,asciugare,utrieť
1444,spülen::V,lavare,vyplachovať
1445,spülen::V,sciacquare,vyplachovať
1446,fegen::V,spazzare,zametať
1447,kehren::V,spazzare,zametať
1448,baden::V,bagnarsi,kúpať sa
1449,baden::V,fare il bagno,kúpať sa
1450,sich waschen::V,lavarsi,umývať sa
1451,ausziehen::V,tògliersi,zobliecť
1452,anziehen::V,mettersi,obliecť
1453,anziehen::V,indossare,obliecť
1454,sich anziehen::V,vestirsi,obliecť sa
1455,kämmen::V,pettinare,česať
1456,schmücken::V,ornare,ozdobiť
1457,schmücken::V,decorare,ozdobiť
1458,sagen::V,dire,povedať
1459,sprechen::V,parlare,hovoriť
1460,reden::V,parlare,rozprávať
1461,sich unterhalten::V,conversare,rozprávať sa
1462,fragen::V,chièdere,spýtať sa
1463,fragen::V,domandare,spýtať sa
1464,bitten::V,pregare,prosiť
1465,erzählen::V,narrare,rozprávať
1466,erzählen::V,raccontare,rozprávať
1467,mitteilen::V,comunicare,oznámiť
1468,nennen::V,nominare,nazvať
1469,nennen::V,nominare,menovať
1470,rufen::V,chiamare,volať
1471,rufen::V,chiamare,zavolať
1472,prahlen::V,vantarsi,vystatovať sa
1473,übersetzen::V,tradurre,preložiť
1474,denken::V,pensare,myslieť
1475,glauben::V,credere,veriť
1476,bemerken::V,notare,podotknuť
1477,bemerken::V,notare,spozorovať
1478,bemerken::V,osservare,podotknuť
1479,bemerken::V,osservare,spozorovať
1480,erkennen::V,riconoscere,poznať
1481,begreifen::V,capire,pochopiť
1482,begreifen::V,capire,porozumieť
1483,begreifen::V,comprèndere,pochopiť
1484,begreifen::V,comprèndere,porozumieť
1485,verstehen::V,intèndere,rozumieť
1486,verstehen::V,comprèndere,rozumieť
1487,lernen::V,imparare,učiť sa
1488,lernen::V,apprèndere,učiť sa
1489,wissen::V,sapere,vedieť
1490,sich erinnern an::V,ricordare,pamätať si na
1491,sich erinnern an::V,ricordarsi di,pamätať si na
1492,vergessen::V,dimenticare,zabudnuť
1493,messen::V,misurare,merať
1494,zählen::V,contare,počítať
1495,rechnen::V,contare,rátať
1496,rechnen::V,contare,počítať
1497,rechnen::V,calcolare,rátať
1498,rechnen::V,calcolare,počítať
1499,lesen::V,lèggere,čítať
1500,malen::V,dipìngere,maľovať
1501,zeichnen::V,disegnare,kresliť
1502,schreiben::V,scrìvere,písať
1503,besitzen::V,possedere,mať
1504,besitzen::V,possedere,vlastniť
1505,kaufen::V,comprare,kúpiť
1506,kaufen::V,acquistare,kúpiť
1507,verkaufen::V,vendere,predať
1508,bezahlen::V,pagare,zaplatiť
1509,zahlen::V,pagare,platiť
1510,beherrschen::V,dominare,ovládať
1511,ertragen::V,sopportare,znášať
1512,ertragen::V,sopportare,vydržať
