,Concept_ID,kn,bn
516,kühl::A,ತಂಪಾದ,শীতল
517,frisch::A,ನಿರ್ಮಲ,তাজা
518,feucht::A,ಒದ್ದೆಯಾದ,ভিজা
519,nass::A,ಒದ್ದೆಯಾದ,ভিজা
520,trocken::A,ಶುಷ್ಕ,শুষ্ক
521,voll::A,ತುಂಬಿದ,পূর্ণ
522,leer::A,ಖಾಲಿ,খালি
523,offen::A,ಮುಚ್ಚಲ್ಲದ,খোলা
524,geschlossen::A,ಮುಚ್ಚಿದ,বন্ধ
525,sauber::A,ಶುದ್ಧ,নির্মল
526,schmutzig::A,ಅಶುದ್ಧ,নোংরা
527,roh::A,ಹಸಿ,কাঁচা
528,reif::A,ಹಣ್ಣಾದ,পাকা
529,lecker::A,ಗುಚಿಕರ,সুস্বাদ
530,süß::A,ಸಿಹಿ,মিষ্ট
531,bitter::A,ಕಹಿ,তিক্ত
532,sauer::A,ಹುಳಿಯಾದ,টক
533,hell::A,ಹೊಳೆಯುವ,উজ্জ্বল
534,dunkel::A,ಮಬ್ಬಾದ,অন্ধকারময়
535,schwarz::A,ಕಪ್ಪು,কালো
536,weiß::A,ಬಿಳಿಯ,সাদা
537,rot::A,ಕೆಂಪು,লাল
538,gelb::A,ಹಳದಯ,হলদে
539,blau::A,ನೀಲ,নীল
540,grün::A,ಕಾಯಾದ,সবুজ
541,grau::A,ಬೂದುಬಣ್ಣದ,ছাই-রঙা
542,bunt::A,ವರ್ಣರಂಜಿತ,রঙিন
543,billig::A,ಅಗ್ಗ,সস্তা
544,teuer::A,ದುಬಾರಿಯಾದ,আক্রা
545,wertvoll::A,ಅಮೂಲ್ಯ,মহার্ঘ
546,blind::A,ಅಂಧ,কানা
547,taub::A,ಕಿವುಡಾದ,বধির
548,kräftig::A,ಪ್ರಬಲ,বিশাল
549,stark::A,ಶಕ್ತಿವಂತ,শক্তিশালী
550,schwach::A,ದುರ್ಬಲ,দুর্বল
551,fett::A,ಕೊಬ್ಬಿದ,মোটা
552,schlank::A,ತೆಳ್ಳಗಿನ,কৃশ
553,hübsch::A,ಅಂದವಾದ,সুন্দর
554,böse::A,ಕೆಟ್ಟ,খারাপ
555,dumm::A,ಮಂದ,মূর্খ
556,faul::A,ಆಲಸ,শ্রমবিমুখ
557,fleißig::A,ಕಡಗುವ,পরিশ্রমী
558,geizig::A,ಜುಗ್ಗ,ব্যয়কুণ্ঠ
559,klug::A,ಚತುರ,দক্ষ
560,geschickt::A,ದಕ್ಷ,পটু
561,lieb::A,ಪ್ರಿಯ,প্রেয়
562,lustig::A,ಖುಷಿಯಾದ,প্রফুল্ল
563,sanft::A,ಸೌಮ್ಯ,নম্র
564,hungrig::A,ಹಸಿದ,ক্ষুধার্ত
565,krank::A,ಅಸ್ವಸ್ಥ,অসুস্থ
566,nackt::A,ನಗ್ನ,উলঙ্গ
567,traurig::A,ದುಃಖಿತ,দুঃখিত
568,lebendig::A,ಜೀವಂತ,জীবিত
569,gut::A,ಒಳ್ಳೆಯ,ভালো
570,schlecht::A,ದುಷ್ಟ,মন্দ
571,richtig::A,ಸರಿ,ঠিক
572,schlimm::A,ಅಸಹ್ಯ,কদর্য
573,wahr::A,ನಿಜ,বাস্তব
574,alt::A,ಮುದಿ,পুরাতন
575,neu::A,ಹೊಸ,নব
576,neu::A,ಹೊಸ,নূতন
577,ehemalig::A,ಮಾಜೀ,পূর্বকালীন
578,alt[Lebewesen]::A,ವೃದ್ಧ,বৃদ্ধ
579,jung::A,ಎಳ,তরুণ
580,arm::A,ಬಡ,ক্ষুদ্র
581,reich::A,ಶ್ರೀಮಂತ,ধনবান্
582,bekannt::A,ಅಪ್ತ,সুপরিচিত
583,berühmt::A,ಪ್ರಸಿದ್ಧ,বিখ্যাত
584,fremd::A,ಪರಕೀಯ,বিদেশি
585,verschieden::A,ಬೇರೆ,বিসদৃশ
586,nah::A,ಹತ್ತಿರವಾದ,নিকটবতী
587,fern::A,ದೂರದ,দুরবতী
588,linker::A,ಎಡ,বাম
589,rechter::A,ಬಲ,ডান
590,rechter::A,ಬಲ,ডাইন
591,anderer::A,ಇತರ,অন্যতর
592,erster::A,ಪ್ರಥಮ,প্রথম
593,zweiter::A,ದ್ವಿತೀಯ,দ্বিতীয়
594,dritter::A,ಮೂರನೆಯಜಗತ್ತು,তৃতীয়
595,letzter::A,ಅಂತ್ಯ,সর্বশেষ
596,allein::ADV,ಒಬ್ಬನೇ,একক
597,auf einmal::ADV,ಒಡನೆ,জলদি
598,zusammen::ADV,ಒಟ್ಟಿಗೆ,একসঙ্গে
599,lange::ADV,ದೀರ್ಘ,লম্বা
600,plötzlich::ADV,ಅನಾಮತ್ತು,হঠাৎ
601,sofort::ADV,ಜಾಗ್ರತೆ,মুহ্ণর্তমধ্যে
602,später::ADV,ತರುವಾಯ,পশ্চাতে
603,jetzt::ADV,ಈಗ,এখন
604,heute::ADV,ಇಂದು,আজ
605,morgen::ADV,ನಾಳೆ,আগামিকাল
606,bald::ADV,ಬೇಗ,অস্পকালমধ্যে
607,dann::ADV,ಆಗ,তখন
608,gestern::ADV,ನಿನ್ನೆ,গতকাল
609,einst::ADV,ಪೂರ್ವದಲ್ಲಿ,একবার মাত্র
610,damals::ADV,ಆಗ,তখন
611,danach::ADV,ಆಮೇಲೆ,পরে
612,vorher::ADV,ಮುಂಚೆ,আগে
613,zuerst::ADV,ಮೊದಲಿಗೆ,আগে
614,einmal::ADV,ಒಮ್ಮೆ,একবার
615,manchmal::ADV,ಆಗಾಗ,কখনও কখনও
616,oft::ADV,ಅನೇಕಸಲ,ঘনঘন
617,immer::ADV,ಯಾವಾಗಲೂ,সর্বদা
618,niemals::ADV,ಯಾವಾಗಲೂ ಇಲ್ಲ,কখলও নহে
619,hier::ADV,ಇಲ್ಲಿ,এখানে
620,hierhin::ADV,ಇತ್ತ,এখানে
621,von hier::ADV,ಇಲ್ಲಿಂದ,ত্রই স্তান হইতে
622,dort::ADV,ಅಲ್ಲಿ,ওখানে
623,dorthin::ADV,ಅಲ್ಲಿಗೆ,ওখানে
624,geradeaus::ADV,ಸೀದಾ,অগ্রগামী
625,vorwärts::ADV,ಮುನ್ನೆಡೆವ,সন্মুখিকে
626,rückwärts::ADV,ಹಿಂದುಗಡೆಗೆ,খিরিয়া
627,zurück::ADV,ಹಿಂದಕ್ಕೆ,পিঠ
628,unten::ADV,ಕೆಳಗೆ,নীচে
629,hinab::ADV,ಕೆಳಕ್ಕೆ,নিম্নগামী
630,oben::ADV,ಮೇಲೆ,উপরে
631,hinauf::ADV,ಮೇಲಕ್ಕೆ,উচ্চতর অংশে
632,überall::ADV,ಎಲ್ಲಸ್ಥಳಗಳು,সর্বত্র
633,nicht::ADV,ಇಲ್ಲ,না
634,nicht::ADV,ಅಲ್ಲ,না
635,ein wenig::ADV,ತುಸು,অল্প
636,kaum::ADV,ಕಠಿನವಾಗಿ,কষ্টসহকাবে
637,sehr::ADV,ಬಹು,খুব
638,so::ADV,ಅಷ್ಟು,তত
639,noch::ADV,ಇನ್ನು,এখন পর্যস্ত
640,nur::ADV,ಕೇವಲ,শুধু
641,schon::ADV,ಆಗಲೇ,ইতঃপুর্বে
642,wieder::ADV,ಪುನಃ,আবার
643,vergebens::ADV,ನಿಷ್ಫಲವಾಗಿ,বিফলে
644,vor::PRP,ಮುಂದೆ,সম্মুখে
645,hinter::PRP,ಹಿಂದ,পশ্চাতে
646,unter::PRP,ಕೆಳ,নীচে
647,durch::PRP,ನೇರವಾಗಿ,দ্বারা
648,neben::PRP,ಅಧರ ಬಲಿಕ,কাছে
649,zwischen::PRP,ನಡುವೆ,মধ্যে
650,wegen::PRP,ಅಧಕ್ಕಗಿ,জন্য
651,dies::PRN,ಈ,এটা
652,das::PRN,ಅದು,ওটা
653,alles::PRN,ಎಲ್ಲ,সব
654,ich::PRN,ನಾನು,আমি
655,du::PRN,ನೀನು,তুমি
656,er::PRN,ಅವನು,উনি
657,er::PRN,ಇವನು,উনি
658,wir::PRN,ನಾವು,আমরা
659,ihr::PRN,ನೀವು,তোমরা
660,sie::PRN,ಅವರು,তারা
661,was::FPRN,ಏನು,কি
662,wer::FPRN,ಯಾರಿಗೆ,কে
663,wo::FADV,ಎಲ್ಲಿ,কোথায়
664,wohin::FADV,ಎಲ್ಲಿಗೆ,কোথায়
665,wie::FADV,ಹೇಗೆ,কেমন
666,warum::FADV,ಏಕೆ,কেন
667,wieviel::FNUM,ಎಷ್ಟು,কত
668,eins::NUM,ಒಂದು,অক
669,zwei::NUM,ಎರಡು,দুই
670,drei::NUM,ಮೂರು,তিন
671,vier::NUM,ನಾಲ್ಕು,চার
672,fünf::NUM,ಅಯ್ದು,পাঁচ
673,sechs::NUM,ಆರು,ছয়
674,sieben::NUM,ಏಳು,সাত
675,acht::NUM,ಎಂಟು,আট
676,neun::NUM,ಒಂಭಬತ್ತು,নয়
677,zehn::NUM,ಹತ್ತು,দশ
678,elf::NUM,ಹನ್ನೊಂದು,এগারো
679,zwölf::NUM,ಹನ್ನೆರಡು,দ্বাদশ
680,zwanzig::NUM,ಇಪ್ಪತ್ತು,বিশ
681,dreißig::NUM,ಮೂವತ್ತು,ত্রিশ
682,vierzig::NUM,ನಲವತ್ತು,চল্লিশ
683,fünfzig::NUM,ಐವತ್ತು,পঞ্চাশ
684,sechzig::NUM,ಅರುವತ್ತು,ষাট
685,siebzig::NUM,ಎಪ್ಪತ್ತು,সত্তর
686,achtzig::NUM,ಎಂಬತ್ತು,আশি
687,neunzig::NUM,ತೊಂಬತ್ತು,নব্বুই
688,hundert::NUM,ನೂರು,শত
689,tausend::NUM,ಸಾವಿರ,হাজার
690,und::CNJ,ಮತ್ತು,আর
691,und::CNJ,ಮತ್ತು,এবং
692,oder::CNJ,ಅಥವಾ,বা
693,stehen::V,ನಿಲ್ಲು,দাঁড়ানো
694,sitzen::V,ಕುಳ್ಳಿರು,বসা
695,liegen::V,ಮಲಗಿಕೊ,শোয়া
696,hängen::V,ಇಳಿಯಬಿಡು,ঝোলা
697,werden::V,ಆಗು,হইয়া উঠা
698,passieren::V,ಆಗು,ঘটা
699,beginnen::V,ಆರಂಭಿಸು,আরম্ভ হওয়া
700,enden::V,ಕೊನೆಗಾಣು,শেষ হওয়া
701,wechseln::V,ಮಾರ್ಪಡಿಸು,রূপাস্তর করা
702,aufgehen[Sonne]::V,ಮೂಡು,উদিত হওয়া
703,untergehen[Sonne]::V,ಮುಳುಗು,অস্ত যাওয়া
704,scheinen[Sonne]::V,ಹೊಳೆ,আলো দেওয়া
705,donnern::V,ಗುಡುಗಾಗು,বজ্রধ্বনি করা
706,wehen::V,ತೀಡು,প্রবাহিত হওয়া
707,strömen::V,ಹರಿ,প্রবাহিত হওয়া
708,fließen::V,ಹರಿ,ছুটা
709,sich drehen::V,ಸುತ್ತು,পাক খাওয়া
710,schwanken::V,ಓಲಾಡು,দোলা
711,schwingen::V,ತೂಗು,দোলা
712,fallen::V,ಉದುರು,পড়া
713,brennen::V,ಉರಿ,সেঁকা
714,rauchen::V,ಹೊಗೆಬಿಡು,ধোঁয়া ছড়ান
715,regnen::V,ಸುರಿ,বর্ষণ_করা
716,gefrieren::V,ಹೆಪ್ಪುಗಟ್ಟು,হিমায়িত হওয়া
717,tauen::V,ಬೆಚ್ಚಗಾಗು,গলা
718,schmelzen::V,ಕರಗು,গলা
719,trocknen::V,ಒಣಗು,শুষ্ক করা
720,sieden::V,ಕುದಿ,ফোঁড়া
721,faulen::V,ಕೊಳೆ,ক্ষয় হওয়া
722,verfaulen::V,ನಶಿಸು,ক্ষয় হওয়া 
723,reißen::V,ಒಡೆ,ছিঁড়া
724,versinken::V,ಮುಳುಗು,ডুবা
725,vergehen::V,ಸಾಗು,যাওয়া
726,erscheinen::V,ತೋರು,আসা
727,verschwinden::V,ಮಾಯವಾಗು,অদৃশ্য হওয়া
728,sinken::V,ಕುಸಿ,হ্রাস হওয়া
729,abnehmen::V,ತಗ್ಗು,হ্রাস হওয়া
730,zunehmen::V,ಬೆಳೆ,বৃদ্ধি পাওয়া
731,steigen::V,ಉಬ್ಬು,ওঠা
732,wachsen::V,ಬೆಳೆ,বড় হওয়া
733,glänzen::V,ಮಿರುಗು,জ্বলা
734,funkeln::V,ಮಿನುಗು,জ্বল্জ্বল করা
735,lärmen::V,ಶಬ್ದ ಮಾಡಲು,
736,läuten::V,ಬಾರಿಸು,রুসুঝুসু করা
737,klingeln::V,ಅನುರಣಿಸು,বাজা
738,klirren::V,ಕಿಣಿಕಿಣಿಸು,টুংটাং-শব্দ করা
739,brausen::V,ಅಬ್ಬರಿಸು,গর্জন করা
740,rauschen::V,ಮರ್ಮರಗುಟ್ಟಿಸು,মর্মরধ্বনি করা
741,klingen::V,ಉಸಿರು,শব্দ করা
742,bellen::V,ಬಗುಳು,ঘেউ ঘেউ করা
743,heulen::V,ಅರಚು,গর্জন করা
744,blasen::V,ಗಾಳಿ ಊದು,ফুঁ দেওয়া
745,pfeifen::V,ಸಿಳ್ಳೆಯೂದು,শিস্ দেওয়া
746,schreien::V,ಕರೆ,চিৎকার করা
747,stöhnen::V,ನರಳು,গোঁ-গো করা
748,zittern::V,ನಡುಗು,কাঁপা
749,leben::V,ಇರು,বাঁচা
750,geboren werden::V,ಉಂಟಾಗು,জন্মানো
751,atmen::V,ಉಸಿರು,শ্বাস ফেলা
752,trinken::V,ಕುಡಿ,পান করা
753,essen::V,ತಿನ್ನು,ভক্ষণ করা
754,schlucken::V,ನುಂಗು,গেলা
755,müde werden::V,ಬಳಲು,পরিশ্রান্ত হওয়া
756,einschlafen::V,ನಿದ್ಧೆಹೋಗು,নিদ্রামগ্ন হওয়া
757,schlafen::V,ನಿದ್ರಿಸು,নিদ্রা যাওয়া
758,aufwachen::V,ಏಳು,জাগা
759,aufstehen::V,ಏಳು,জাগা
760,sich erholen::V,ಸುಧಾರಿಸು,আরাম করা
761,krank werden::V,ಬೇನೆಬೀಳು,অসুস্থ হত্তয়া
762,krank sein::V,ಕೆಟ್ಟ ಎಂದು,রূগ্ণ হত্তয়া
763,schmerzen::V,ಕಚ್ಚು,কন্কন করা
764,husten::V,ಕೆಮ್ಮು,কাশা
765,genesen::V,ಮತ್ತೆಹೊದಿಸು,আরোগ্য হওয়া
766,sterben::V,ಮೃತಪಡು,মারা যাওয়া
767,umkommen::V,ಹಾಳಾಗು,মারা যাওয়া
768,sich bewegen::V,ಚಲಿಸು,চলা
769,sich rühren::V,ಕದಲು,নড়া
770,sich erheben::V,ಏಳು,উদিত হওয়া
771,sich setzen::V,ಕೂರು,বসা
772,hinfallen::V,ಬೀಳು,পড়া
773,laufen::V,ನಡೆ,হাঁটা
774,schreiten::V,ಮೆಲ್ಲಗೆ ನಡೆ,হাঁটা
775,spazierengehen::V,ವಿಹರಿಸು,পায়চারি করা
776,eilen::V,ಮುನ್ನುಗ್ಗು,ত্বরাম্বিত করা
777,sich beeilen::V,ಆತುರಪಡು,ত্বরাম্বিত করা
778,sausen::V,ಒಗೆ,ধেয়ে যাওয়া
779,rennen::V,ಓಡು,চলা
780,springen::V,ಜಿಗಿ,লাফানো
781,klettern::V,ಏರು,আরোহণ করা
782,schaukeln::V,ತೂಗು,দোলা
783,kriechen::V,ತೆವಳು,হামাগুড়ি দেওয়া
784,schwimmen::V,ಈಜು,সাঁতার কাটা
785,tauchen::V,ಕೆಳಗಿಳಿ,ডোবা
786,rudern::V,ಸಾಗಿಸು,দাঁড় টানা
787,fahren::V,ನಡೆಸು,চালান
788,fliegen::V,ಹಾರು,ওড়া
789,gehen::V,ಹೋಗು,যাওয়া
790,weggehen::V,ಹೊರಡು,প্রস্থান করা
791,abfahren::V,ತೆರಳು,প্রস্থান করা
792,anhalten::V,ನಿಲ್ಲು,থামা
793,hineingehen::V,ಒಳಹೊಗು,ঢোকা
794,eintreten::V,ಒಳಹೊಗು,ঢোকা
795,kommen::V,ಬರು,আসা
796,ankommen::V,ಬರು,আসা
797,zurückkommen::V,ಹಿಂದಿರುಗು,ফিরা
798,bleiben::V,ಇರು,থাকা
799,warten::V,ಇರು,অপেক্ষা করা
800,erwarten::V,ನಿರೀಕ್ಷಿಸು,অপেক্ষা করা
801,suchen::V,ಹುಡುಕು,খোঁজ করা
802,finden::V,ಕಂಡುಕೊ,পাওয়া
803,versuchen::V,ಪ್ರಯತ್ನಿಸು,পরখ করা
804,vorbereiten::V,ಸಿದ್ಧವಾಗು,প্রস্তুত করা
805,lieben::V,ಪ್ರೀತಿಸು,ভালবাসা
806,mögen::V,ಇಷ್ಟಪಡು,পছন্দ করা
807,lachen::V,ನಗು,হাসা
808,rühren::V,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ,হৃদয়ম্পর্শ করা
809,weinen::V,ಅಳು,কাঁদা
810,schimpfen::V,ಗೊಣಗು,নালিশ করা
811,sich ärgern::V,ಗಣಗಾಡು,রাগ হত্তয়া
812,sich fürchten::V,ನಡುಗು,ভয় করা
813,fürchten::V,ಹೆದರು,ডরা
814,fliehen::V,ಓಡಿಹೋಗು,পালানো
815,flüchten::V,ಪಾರಾಗು,পালানো
816,sehen::V,ಕಾಣು,দেখা
817,anschauen::V,ನೋಡು,দেখা
818,ansehen::V,ನಿರೀಕ್ಷಿಸು,দেখা
819,hören::V,ಕೇಳು,শোনা
820,zuhören::V,ಆಲಿಸು,শোনা
821,probieren::V,ರುಚಿ ನೋಡು,পরখ করা
822,riechen::V,ಮೂಸು,শুঁকা
823,fühlen::V,ಸ್ಪರ್ಯಿಸಿತಿಳಿ,অনুভব করা
824,scheinen::V,ತೋರು,মনে হত্তয়া
825,zu sehen sein::V,ಕಾಣಿಸು,দেখা দেত্তয়া
826,vernehmen::V,ಕೇಳು,শোনা
827,frieren::V,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ,শীত লাগা
828,tun::V,ಮಾಡು,করা
829,können::V,ಮಾಡಬಲ್ಲ,পারা
830,wollen::V,ಬಯಸು,ইচ্ছা করা
831,anfangen::V,ಪ್ರಾರಂಭಿಸು,আরম্ভ করা
832,beenden::V,ನಿಲ್ಲಿಸು,শেষ করা
833,aufhören::V,ಮುಗಿಸು,থামা
834,gelingen::V,ಯಶಸ್ವಿಯಾಗು,সিদ্ধিলাভ করা
835,geraten::V,ಉತ್ಪತ್ತಿಮಾಡು,পরিণত হত্তয়া
836,öffnen::V,ತೆರೆ,খোলা
837,schließen::V,ಮುಚ್ಚು,বন্ধ করা
838,stellen::V,ಇಕ್ಕು,স্থাপন করা
839,setzen::V,ಇಡು,স্থাপন করা
840,legen::V,ಇಡು,স্থাপন করা
841,berühren::V,ತಾಕು,স্পর্শ করা
842,verbinden::V,ಕೂಡಿಸು,সংযুক্ত করা
843,bedecken::V,ಮುಚ್ಚು,ঢাকা
844,aufhängen::V,ತೂಗುಹಾಕು,ঝুলানো
845,anzünden::V,ಹತ್ತಿಸು,জ্বালান
846,aufheben::V,ಆಯಿ,কুড়াইয়া তোলা
847,zurücklassen::V,ಬಿಡು,পরিত্যাগ করা
848,verlieren::V,ಕಳೆ,হারান
849,fallen lassen::V,ಬೀಳಿಸು,ফেলা
850,machen::V,ಮಾಡು,গঠন করা
851,herstellen::V,ತಯಾರಿಸು,সৃষ্টি করা
852,bauen::V,ಕಟ್ಟು,নির্মাণ করা
853,reparieren::V,ಸರಿಪಡಿಸು,মেরামত করা
854,verbessern::V,ತಿದ್ದು,উন্নতিলাভ করা
855,ändern::V,ಬದಲಾಯಿಸು,পরিবর্তিত করা
856,graben::V,ಅಗೆ,খনন করা
857,beugen::V,ಬಗ್ಗಿಸು,নোয়া
858,biegen::V,ಬಗ್ಗಿಸು,নোয়া
859,drehen::V,ತಿರುಗು,ঘোরান
860,wenden::V,ತಿರುಗು,উলটাইয়া দেত্তয়া
861,umdrehen::V,ತಿರುಗಿಸು,উলটানো
862,heben::V,ಎತ್ತು,উত্তোলন করা
863,hochheben::V,ಎತ್ತು,উঁচু করা
864,ergreifen::V,ಆಕ್ರಮಿಸು,দখল করা
865,halten::V,ಹಿಡಿ,ধরা
866,drücken::V,ಒತ್ತು,টেপা
867,schieben::V,ನೂಕು,ঠেলা
868,kratzen::V,ತರಚಿಕೊಳ್ಳು,চাঁচা
869,lecken::V,ನೆಕ್ಕು,চাটা
870,beißen::V,ಕಚ್ಚು,দংশন করা
871,abreißen::V,ಹರಿ,বিচ্ছিন্ন করা
872,abschneiden::V,ಕತ್ತರಿಸು,বিচ্ছিন্ন করা
873,binden::V,ಕಟ್ಟು,বন্ধন করা
874,stecken::V,ಸಿಕ್ಕಿಸು,বিদ্ধ করা
875,brechen::V,ಮುರಿ,ভাঙা
876,klopfen::V,ತಟ್ಟು,আঘাত করা
877,hauen::V,ಹೊಡೆ,আঘাত করা
878,kleben::V,ಅಂಟಿಸು,সাঁটা
879,reiben::V,ಉಜ್ಜು,ঘষা
880,streichen::V,ಹರಡು,ছড়াইয়া
881,schleifen::V,ಮಸೆ,ধার দেওয়া
882,schneiden::V,ಕತ್ತರಿಸು,কাটা
883,rütteln::V,ಕುಲುಕಿಸು,নাড়ান
884,schütteln::V,ಅಲುಗಿಸು,নড়া
885,schwenken::V,ತೂಗಾಡು,দোলা
886,schütten::V,ಎರೆ,বর্ষণ করা
887,füllen::V,ತುಂಬಿಸು,পরিপূর্ণ করা
888,einwickeln::V,ಹೊದಿಸು,মুড়া
889,tragen::V,ಹೊರು,বহন করা
890,schleppen::V,ಜಗ್ಗು,টানা
891,ziehen::V,ಎಳೆ,টানা
892,aufbewahren::V,ಇಟ್ಟುಕೊ,রাখা
893,werfen::V,ಎಸೆ,ছুড়া
894,fangen::V,ಹಿಡಿ,লোফা
895,packen::V,ಸೆಳೆ,ধরা
896,verstecken::V,ಮುಚ್ಚಿಡು,গোপন করা
897,teilen::V,ವಿಭಜಿಸು,বিভক্ত করা
898,schicken::V,ಕಳುಹಿಸು,প্রেরণ করা
899,bringen::V,ತರು,আনা
900,hinzufügen::V,ಕೂಡಿಸು,একত্র করা
901,bekommen::V,ಸಂಪಾದಿಸು,পাওয়া
902,erhalten::V,ಪಡೆ,পাওয়া
903,nehmen::V,ಹಿಡಿ,নেওয়া
904,wählen::V,ಆರಿಸು,বাছা
905,auswählen::V,ಆಯಿ,বাছা
906,bewahren::V,ರಕ್ಷಿಸಿಡು,বাঁচাইয়া রাখা
907,behindern::V,ಅಡ್ಡಿಮಾಡು,বাধা দেওয়া
908,verderben::V,ಕೆಡಿಸು,নষ্ট করা
909,beschädigen::V,ಹಾಳುಮಾಡು,ক্ষতি করা
910,zerbrechen::V,ಮುರಿ,ভাঙ্গিয়া যাওয়া
911,zerreißen::V,ಸೀಳು,ছিঁড়া
912,zerstören::V,ಅಳಿಸು,বিনাশ করা
913,verbrennen::V,ಸುಡು,দহন করা
914,geben::V,ಕೊಡು,দেওয়া
915,reichen::V,ಕೊಡು,দেওয়া
916,schenken::V,ಅರ್ಪಿಸು,উপহার দেত্তয়া
917,versprechen::V,ವಾಗ್ದಾನಮಾಡು,প্রতিশ্রুতি দেওয়া
918,wünschen::V,ಬಯಸು,আকাঙ্ক্ষা করা
919,loben::V,ಹೊಗಳು,প্রশংসা করা
920,küssen::V,ಚುಂಬಿಸು,চুম্বন করা
921,wiegen::V,ತೂಗು,দুলানো
922,zudecken::V,ಹಾಸು,ঢাকা
923,wecken::V,ಎಬ್ಬಿಸು,জাগানো
924,zeigen::V,ತೋರಿಸು,দেখানো
925,führen::V,ದಾರಿತೋರಿಸು,পথ দেখানো
926,lehren::V,ಕಲಿಸು,শেখানো
927,unterrichten::V,ಬೋಧಿಸು,শিক্ষা দেওয়া
928,aufziehen::V,ಸಲಹು,পালন করা
929,leiten::V,ಮುಂದಾಳಾಗಿರು ,পরিচালনা করা
930,antreiben::V,ಓಡಿಸು,চালনা করা
931,lassen::V,ಮಾಡಲುಬಿಡು,অনুমতি দেওয়া
932,einladen::V,ಆಹ್ವಾನಿಸು,নিমন্ত্রণ করা
933,vereinigen::V,ಒಂದಾಗು,এক করা
934,besuchen::V,ಭೇಟಿಯಾಗು,দেখিতে যাওয়া
935,treffen::V,ಸಂಧಿಸು,সন্মুখীন হওয়া
936,sich versammeln::V,ನೆರೆ,জড়ো হওয়া
937,spielen::V,ಆಡು,খেলা
938,singen::V,ಹಾಡು,গাওয়া
939,tanzen::V,ಕುಣಿ,নাচা
940,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,পৃথক করা
941,verlassen::V,ಕಳೆ,পরিত্যাগ করা
942,retten::V,ರಕ್ಷಿಸು,উদ্ধার করা
943,bewachen::V,ಕಾಪಾಡು,পাহারা দেওয়া
944,schützen::V,ಸಂರಕ್ಷಿಸು,রক্ষা করা
945,verteidigen::V,ಕಾಪಿಡು,রক্ষা করা
946,sich schlagen::V,ಕಿತ್ತಾಟ,লড়াই করা
947,schießen::V,ಎಸೆ,তীরবেগে ছোটা
948,siegen::V,ಗೆಲ್ಲು,জেতা
949,ärgern::V,ರೇಗಿಸು,বিরক্ত করা
950,schlagen::V,ಹೊಡೆ,আঘাত করা
951,treten::V,ಒದೆ,লাথি মারা
952,stechen::V,ಚುಚ್ಚು,দংশন করা
953,stoßen::V,ತಳ್ಳು,ঠেলা
954,stehlen::V,ಕದಿ,অপহরণ করা
955,stören::V,ಕತಕು,ঘাঁটান
956,belästigen::V,ತೊಂದರೆ,বিরক্ত করা
957,verbergen::V,ಮರೆಮಾಜು,গোপন করা
958,täuschen::V,ಠಕ್ಕಿಸು,প্রবঞ্চনা করা
959,betrügen::V,ವಂಚಿಸು,প্রতারণা করা
960,töten::V,ಕೊಲ್ಲು,হত্যা করা
961,wohnen::V,ವಾಸಿಸು,বাস করা
962,arbeiten::V,ಕೆಲಸ ಮಾಡು,কাজ করা
963,sammeln::V,ಸಂಚಯಿಸು,সংগ্রহ করা
964,pflücken::V,ಬಿಡಿಸು,চয়ন করা
965,jagen::V,ಬೇಟೆಯಾಡು,শিকার করা
966,fischen::V,ಮೀನು ಹಿಡಿ,মাছ ধরা
967,fassen::V,ಹಿಡಿ,ধরা
968,hüten::V,ಗುಂಪುಸೇರಿಸು,যুথভুক্ত করা
969,treiben::V,ದಬ್ಬು,চালনা করা
970,anbinden::V,ಬಿಗಿ,বন্ধন করা
971,füttern::V,ಮೇಯಿಸು,ভোজন করানো
972,melken::V,ಹಾಲು ಕರೆ,দুগ্ধ দোহন করা
973,hacken::V,ತುಂಡರಿಸು,কাটা
974,gießen::V,ನೀರುಹಾಕು,বর্ষণ করা
975,reifen::V,ಕಳಿ,পাকা
976,zubereiten::V,ಅಡಿಗೆಮಾಡು,রন্ধন করা
977,kochen::V,ಅಡು,রন্ধন করা
978,backen::V,ಬೇಯಿಸು,সেকা
979,braten::V,ಕರಿ,ভাজা
980,umrühren::V,ಕಲಕು,নড়ানো
981,stricken::V,ಹೆಣೆ,বোনা
982,nähen::V,ಹೊಲಿ,সেলাই করা
983,färben::V,ಬಣ್ಣ ಹತ್ತು,রঞ্জিত করা
984,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,পরিষ্কার করা
985,waschen::V,ತೊಳೆ,পরিষ্কার করা
986,abwischen::V,ಒರಸು,মুছা
987,spülen::V,ಗಲಬರಿಸು,পরিষ্কার করা
988,fegen::V,ಗುಡಿಸು,ঝাঁট দেওয়া
989,kehren::V,ಗುಡಿಸು,ঝাঁট দেওয়া
990,baden::V,ಸ್ನಾನಮಾಡು,অবগাহন করা
991,sich waschen::V,ತೊಳೆ,ধোয়া
992,ausziehen::V,ಬಿಚ್ಚು,খুলা
993,anziehen::V,ಹಾಕು,গায়ে দেত্তয়া
994,sich anziehen::V,ಹಾಕು,পোশাক পরা
995,kämmen::V,ಬಾಚು,আঁচড়ানো
