,Concept_ID,de,hr
813,durch::PRP,durch,kroz
814,neben::PRP,neben,kraj
815,neben::PRP,neben,pored
816,neben::PRP,neben,pokraj
817,zwischen::PRP,zwischen,među
818,zwischen::PRP,zwischen,između
819,wegen::PRP,wegen,radi
820,wegen::PRP,wegen,zbog
821,dies::PRN,dies,ovo
822,das::PRN,das,to
823,das::PRN,das,ono
824,alles::PRN,alles,sve
825,ich::PRN,ich,ja
826,du::PRN,du,ti
827,er::PRN,er,on
828,wir::PRN,wir,mi
829,ihr::PRN,ihr,vi
830,sie::PRN,sie,oni
831,was::FPRN,was,što
832,wer::FPRN,wer,tko
833,wo::FADV,wo,gdje
834,wohin::FADV,wohin,kuda
835,wohin::FADV,wohin,kamo
836,wie::FADV,wie,kako
837,warum::FADV,warum,zašto
838,wieviel::FNUM,wieviel,koliko
839,eins::NUM,eins,jedan
840,zwei::NUM,zwei,dva
841,drei::NUM,drei,tri
842,vier::NUM,vier,četiri
843,fünf::NUM,fünf,pet
844,sechs::NUM,sechs,šest
845,sieben::NUM,sieben,sedam
846,acht::NUM,acht,osam
847,neun::NUM,neun,devet
848,zehn::NUM,zehn,deset
849,elf::NUM,elf,jedanaest
850,zwölf::NUM,zwölf,dvanaest
851,zwanzig::NUM,zwanzig,dvadeset
852,dreißig::NUM,dreißig,trideset
853,vierzig::NUM,vierzig,četrdeset
854,fünfzig::NUM,fünfzig,pedeset
855,sechzig::NUM,sechzig,šezdeset
856,siebzig::NUM,siebzig,sedamdeset
857,achtzig::NUM,achtzig,osamdeset
858,neunzig::NUM,neunzig,devetdeset
859,hundert::NUM,hundert,sto
860,tausend::NUM,tausend,tisuća
861,und::CNJ,und,i
862,und::CNJ,und,te
863,oder::CNJ,oder,ili
864,stehen::V,stehen,stajati
865,sitzen::V,sitzen,sjediti
866,liegen::V,liegen,ležati
867,hängen::V,hängen,visiti
868,werden::V,werden,postati
869,werden::V,werden,činiti se
870,passieren::V,passieren,desiti se
871,passieren::V,passieren,dogoditi se
872,beginnen::V,beginnen,početi
873,enden::V,enden,prestati
874,enden::V,enden,svršiti se
875,wechseln::V,wechseln,mijenjati se
876,aufgehen[Sonne]::V,aufgehen,izići
877,untergehen[Sonne]::V,untergehen,zaći
878,scheinen[Sonne]::V,scheinen,sijati
879,donnern::V,donnern,grmjeti
880,wehen::V,wehen,duhati
881,strömen::V,strömen,strujati
882,fließen::V,fließen,teći
883,sich drehen::V,sich drehen,obrtati se
884,sich drehen::V,sich drehen,vrtjeti se
885,schwanken::V,schwanken,teturati
886,schwanken::V,schwanken,kolebati se
887,schwingen::V,schwingen,njihati
888,schwingen::V,schwingen,titrati
889,fallen::V,fallen,padati
890,brennen::V,brennen,gorjeti
891,rauchen::V,rauchen,dimiti se
892,regnen::V,regnen,kišiti
893,regnen::V,regnen,daždjeti
894,gefrieren::V,gefrieren,smrznuti se
895,tauen::V,tauen,kopnjeti
896,tauen::V,tauen,kraviti se
897,schmelzen::V,schmelzen,topiti se
898,trocknen::V,trocknen,sušiti se
899,sieden::V,sieden,kipjeti
900,sieden::V,sieden,ključati
901,faulen::V,faulen,gnjiti
902,verfaulen::V,verfaulen,sagnjiti
903,reißen::V,reißen,otrgnuti se
904,versinken::V,versinken,tonuti
905,versinken::V,versinken,propasti
906,vergehen::V,vergehen,prolaziti
907,erscheinen::V,erscheinen,pojaviti se
908,verschwinden::V,verschwinden,nestati
909,verschwinden::V,verschwinden,izgubiti se
910,sinken::V,sinken,trgnuti
911,sinken::V,sinken,spustiti se
912,abnehmen::V,abnehmen,opasti
913,zunehmen::V,zunehmen,povećati se
914,steigen::V,steigen,uzići
915,steigen::V,steigen,nadoći
916,wachsen::V,wachsen,rasti
917,glänzen::V,glänzen,blistati
918,glänzen::V,glänzen,sjati se
919,funkeln::V,funkeln,svjetlucati
920,lärmen::V,lärmen,bučati
921,lärmen::V,lärmen,galamiti
922,läuten::V,läuten,zvoniti
923,klingeln::V,klingeln,zvoniti
924,klirren::V,klirren,zvečati
925,brausen::V,brausen,hujati
926,rauschen::V,rauschen,šumiti
927,rauschen::V,rauschen,šuškati
928,klingen::V,klingen,zvučati
929,bellen::V,bellen,lajati
930,heulen::V,heulen,zavijati
931,blasen::V,blasen,puhati
932,pfeifen::V,pfeifen,fućkati
933,schreien::V,schreien,vikati
934,schreien::V,schreien,kričati
935,stöhnen::V,stöhnen,stenjati
936,zittern::V,zittern,drhtati
937,zittern::V,zittern,trepetati
938,leben::V,leben,živjeti
939,geboren werden::V,geboren werden,roditi se
940,atmen::V,atmen,disati
941,trinken::V,trinken,piti
942,essen::V,essen,jesti
943,schlucken::V,schlucken,gutati
944,müde werden::V,müde werden,umoriti se
945,einschlafen::V,einschlafen,usnuti
946,einschlafen::V,einschlafen,zaspati
947,schlafen::V,schlafen,spati
948,aufwachen::V,aufwachen,probuditi se
949,aufstehen::V,aufstehen,ustati
950,sich erholen::V,sich erholen,odmoriti se
951,krank werden::V,krank werden,oboljeti se
952,krank werden::V,krank werden,razboljeti se
953,krank sein::V,krank sein,bolovati
954,schmerzen::V,schmerzen,boljeti
955,husten::V,husten,kašljati
956,genesen::V,genesen,ozdraviti
957,genesen::V,genesen,oporaviti se
958,sterben::V,sterben,umrijeti
959,umkommen::V,umkommen,skapati
960,sich bewegen::V,sich bewegen,gibati se
961,sich bewegen::V,sich bewegen,kretati se
962,sich rühren::V,sich rühren,maknuti se
963,sich erheben::V,sich erheben,dići se
964,sich setzen::V,sich setzen,sjesti
965,hinfallen::V,hinfallen,pasti
966,laufen::V,laufen,hodati
967,schreiten::V,schreiten,stupati
968,spazierengehen::V,spazierengehen,šetati se
969,eilen::V,eilen,hitati
970,sich beeilen::V,sich beeilen,požuriti se
971,sausen::V,sausen,juriti
972,rennen::V,rennen,trčati
973,springen::V,springen,skakati
974,klettern::V,klettern,popeti se
975,klettern::V,klettern,penjati se
976,schaukeln::V,schaukeln,ljuljati se
977,kriechen::V,kriechen,puzati
978,kriechen::V,kriechen,gmizati
979,schwimmen::V,schwimmen,plivati
980,tauchen::V,tauchen,roniti
981,tauchen::V,tauchen,gnjuriti
982,rudern::V,rudern,veslati
983,fahren::V,fahren,voziti se
984,fliegen::V,fliegen,letjeti
985,fliegen::V,fliegen,lijetati
986,gehen::V,gehen,ići
987,weggehen::V,weggehen,otići
988,abfahren::V,abfahren,krenuti
989,abfahren::V,abfahren,otputovati
990,anhalten::V,anhalten,stati
991,anhalten::V,anhalten,zaustaviti
992,hineingehen::V,hineingehen,ulaziti
993,eintreten::V,eintreten,ući
994,kommen::V,kommen,doći
995,ankommen::V,ankommen,stići
996,zurückkommen::V,zurückkommen,vratiti se
997,zurückkommen::V,zurückkommen,povratiti se
998,bleiben::V,bleiben,ostati
999,warten::V,warten,čekati
1000,erwarten::V,erwarten,očekivati
1001,suchen::V,suchen,tražiti
1002,finden::V,finden,naći
1003,versuchen::V,versuchen,pokušati
1004,vorbereiten::V,vorbereiten,spremiti
1005,vorbereiten::V,vorbereiten,pripremiti
1006,lieben::V,lieben,voljeti
1007,mögen::V,mögen,voljeti
1008,lachen::V,lachen,smijati se
1009,rühren::V,rühren,taknuti
1010,weinen::V,weinen,plakati
1011,schimpfen::V,schimpfen,psovati
1012,sich ärgern::V,sich ärgern,ljutiti se
1013,sich fürchten::V,sich fürchten,bojati se
1014,fürchten::V,fürchten,bojati se
1015,fliehen::V,fliehen,pobjeći
1016,flüchten::V,flüchten,utjeći
1017,sehen::V,sehen,vidjeti
1018,anschauen::V,anschauen,ogledati
1019,ansehen::V,ansehen,gledati
1020,hören::V,hören,čuti
1021,zuhören::V,zuhören,slušati
1022,probieren::V,probieren,probati
1023,riechen::V,riechen,osjećati miris
1024,fühlen::V,fühlen,osjećati
1025,scheinen::V,scheinen,činiti se
1026,zu sehen sein::V,zu sehen sein,biti vidljiv
1027,vernehmen::V,vernehmen,saznati
1028,frieren::V,frieren,zima je
1029,tun::V,tun,raditi
1030,können::V,können,moći
1031,wollen::V,wollen,htjeti
1032,anfangen::V,anfangen,početi
1033,beenden::V,beenden,svršiti
1034,beenden::V,beenden,dovršiti
1035,aufhören::V,aufhören,prestati
1036,gelingen::V,gelingen,uspjeti
1037,geraten::V,geraten,desiti se
1038,öffnen::V,öffnen,otvoriti
1039,schließen::V,schließen,zatvoriti
1040,stellen::V,stellen,metnuti
1041,stellen::V,stellen,postaviti
1042,setzen::V,setzen,posaditi
1043,legen::V,legen,polagati
1044,berühren::V,berühren,doticati
1045,berühren::V,berühren,dodirivati
1046,verbinden::V,verbinden,spojiti
1047,verbinden::V,verbinden,zavezati
1048,bedecken::V,bedecken,pokriti
1049,aufhängen::V,aufhängen,objesiti
1050,anzünden::V,anzünden,upaliti
1051,anzünden::V,anzünden,zapaliti
1052,aufheben::V,aufheben,podići
1053,aufheben::V,aufheben,podignuti
1054,zurücklassen::V,zurücklassen,ostaviti
1055,zurücklassen::V,zurücklassen,pustiti natrag
1056,verlieren::V,verlieren,izgubiti
1057,fallen lassen::V,fallen lassen,ispustiti
1058,machen::V,machen,uraditi
1059,machen::V,machen,načiniti
1060,machen::V,machen,napraviti
1061,herstellen::V,herstellen,proizvesti
1062,bauen::V,bauen,graditi
1063,reparieren::V,reparieren,popraviti
1064,verbessern::V,verbessern,poboljšati
1065,ändern::V,ändern,promijeniti
1066,graben::V,graben,kopati
1067,graben::V,graben,kopkati
1068,beugen::V,beugen,saviti
1069,biegen::V,biegen,saviti
1070,biegen::V,biegen,sagnuti
1071,drehen::V,drehen,vrtjeti
1072,wenden::V,wenden,obrnuti
1073,umdrehen::V,umdrehen,okrenuti
1074,umdrehen::V,umdrehen,prevŕnuti
1075,heben::V,heben,dizati
1076,hochheben::V,hochheben,dignuti
1077,ergreifen::V,ergreifen,uhvatiti
1078,ergreifen::V,ergreifen,prihvatiti
1079,halten::V,halten,držati
1080,drücken::V,drücken,pritiskivati
1081,schieben::V,schieben,gurati
1082,kratzen::V,kratzen,česati
1083,kratzen::V,kratzen,grepsti
1084,lecken::V,lecken,lizati
1085,beißen::V,beißen,ujesti
1086,beißen::V,beißen,gristi
1087,abreißen::V,abreißen,otkinuti
1088,abschneiden::V,abschneiden,odrezati
1089,binden::V,binden,vezati
1090,stecken::V,stecken,turiti
1091,brechen::V,brechen,slomiti
1092,klopfen::V,klopfen,lupati
1093,klopfen::V,klopfen,kucati
1094,hauen::V,hauen,tući
1095,hauen::V,hauen,udarati
1096,kleben::V,kleben,lijepiti
1097,reiben::V,reiben,trti
1098,streichen::V,streichen,namazati
1099,schleifen::V,schleifen,brusiti
1100,schneiden::V,schneiden,rezati
1101,rütteln::V,rütteln,drmati
1102,schütteln::V,schütteln,tresti
1103,schwenken::V,schwenken,mahati
1104,schütten::V,schütten,sipati
1105,schütten::V,schütten,lijevati
1106,füllen::V,füllen,napuniti
1107,einwickeln::V,einwickeln,umotati
1108,einwickeln::V,einwickeln,zamotati
1109,tragen::V,tragen,nositi
1110,schleppen::V,schleppen,tegliti
1111,ziehen::V,ziehen,vući
1112,aufbewahren::V,aufbewahren,čuvati
1113,werfen::V,werfen,bacati
1114,fangen::V,fangen,loviti
1115,fangen::V,fangen,hvatati
1116,packen::V,packen,ščepati
1117,packen::V,packen,zgrabiti
1118,verstecken::V,verstecken,sakriti
1119,teilen::V,teilen,podijeliti
1120,schicken::V,schicken,slati
1121,bringen::V,bringen,donijeti
1122,hinzufügen::V,hinzufügen,dodati
1123,hinzufügen::V,hinzufügen,pridati
1124,bekommen::V,bekommen,dobiti
1125,erhalten::V,erhalten,primiti
1126,nehmen::V,nehmen,uzeti
1127,wählen::V,wählen,izabrati
1128,auswählen::V,auswählen,odabrati
1129,bewahren::V,bewahren,sačuvati
1130,behindern::V,behindern,smetati
1131,verderben::V,verderben,pokvariti
1132,beschädigen::V,beschädigen,oštetiti
1133,zerbrechen::V,zerbrechen,razbiti
1134,zerbrechen::V,zerbrechen,prelomiti
1135,zerreißen::V,zerreißen,poderati
1136,zerreißen::V,zerreißen,rastrgnuti
1137,zerstören::V,zerstören,razoriti
1138,zerstören::V,zerstören,razrušiti
1139,verbrennen::V,verbrennen,spaliti
1140,verbrennen::V,verbrennen,sagorjeti
1141,geben::V,geben,dati
1142,reichen::V,reichen,pružiti
1143,schenken::V,schenken,darivati
1144,versprechen::V,versprechen,obećati
1145,wünschen::V,wünschen,željeti
1146,loben::V,loben,hvaliti
1147,küssen::V,küssen,ljubiti
1148,wiegen::V,wiegen,njihati
1149,wiegen::V,wiegen,ljuljati
1150,zudecken::V,zudecken,pokriti
1151,wecken::V,wecken,probuditi
1152,zeigen::V,zeigen,pokazati
1153,führen::V,führen,voditi
1154,lehren::V,lehren,učiti
1155,unterrichten::V,unterrichten,poučiti
1156,aufziehen::V,aufziehen,uzgajati
1157,leiten::V,leiten,upravljati
1158,antreiben::V,antreiben,natjeravati
1159,lassen::V,lassen,dati
1160,einladen::V,einladen,pozvati
1161,vereinigen::V,vereinigen,ujediniti
1162,besuchen::V,besuchen,posjetiti
1163,treffen::V,treffen,sresti
1164,sich versammeln::V,sich versammeln,okupiti se
1165,spielen::V,spielen,igrati se
1166,singen::V,singen,pjevati
1167,tanzen::V,tanzen,plesati
1168,sich trennen::V,sich trennen,razići se
1169,verlassen::V,verlassen,ostaviti
1170,verlassen::V,verlassen,napustiti
1171,retten::V,retten,spasiti
1172,bewachen::V,bewachen,čuvati
1173,bewachen::V,bewachen,stražariti
1174,schützen::V,schützen,čuvati
1175,verteidigen::V,verteidigen,obraniti
1176,sich schlagen::V,sich schlagen,biti se
1177,sich schlagen::V,sich schlagen,udariti se
1178,schießen::V,schießen,pucati
1179,schießen::V,schießen,strijeljati
1180,siegen::V,siegen,pobijediti
1181,ärgern::V,ärgern,ljutiti
1182,schlagen::V,schlagen,biti
1183,schlagen::V,schlagen,udariti
1184,treten::V,treten,šutnuti
1185,stechen::V,stechen,ubosti
1186,stoßen::V,stoßen,gurnuti
1187,stehlen::V,stehlen,ukrasti
1188,stören::V,stören,smetati
1189,belästigen::V,belästigen,smetati
1190,belästigen::V,belästigen,dosaditi
1191,verbergen::V,verbergen,skriti
1192,täuschen::V,täuschen,obmanuti
1193,betrügen::V,betrügen,prevarati
1194,töten::V,töten,ubiti
1195,wohnen::V,wohnen,stanovati
1196,arbeiten::V,arbeiten,raditi
1197,sammeln::V,sammeln,sabrati
1198,pflücken::V,pflücken,ubrati
1199,jagen::V,jagen,loviti
1200,fischen::V,fischen,ribati
1201,fischen::V,fischen,loviti ribu
1202,fassen::V,fassen,uloviti
1203,hüten::V,hüten,pasti
1204,treiben::V,treiben,goniti
1205,anbinden::V,anbinden,privezati
1206,füttern::V,füttern,hraniti
1207,melken::V,melken,musti
1208,hacken::V,hacken,sjeckati
1209,gießen::V,gießen,politi
1210,reifen::V,reifen,sazreti
1211,zubereiten::V,zubereiten,prigotoviti
1212,kochen::V,kochen,kuhati
1213,backen::V,backen,peći
1214,braten::V,braten,peći
1215,braten::V,braten,pržiti
1216,umrühren::V,umrühren,promiješati
1217,stricken::V,stricken,plesti
1218,nähen::V,nähen,šiti
1219,färben::V,färben,obojiti
1220,reinigen::V,reinigen,očistiti
1221,reinigen::V,reinigen,počistiti
1222,waschen::V,waschen,prati
1223,abwischen::V,abwischen,otrti
1224,spülen::V,spülen,isprati
1225,spülen::V,spülen,oplakati
1226,fegen::V,fegen,mesti
1227,fegen::V,fegen,pomesti
1228,kehren::V,kehren,mesti
1229,baden::V,baden,kupati se
1230,sich waschen::V,sich waschen,umiti se
1231,sich waschen::V,sich waschen,prati se
1232,ausziehen::V,ausziehen,svući
1233,anziehen::V,anziehen,obući
1234,sich anziehen::V,sich anziehen,obući se
1235,kämmen::V,kämmen,češljati
1236,schmücken::V,schmücken,uresiti
1237,schmücken::V,schmücken,nakititi
1238,sagen::V,sagen,reći
1239,sagen::V,sagen,kazati
1240,sprechen::V,sprechen,govoriti
1241,reden::V,reden,govoriti
1242,reden::V,reden,besjediti
1243,sich unterhalten::V,sich unterhalten,razgovarati se
1244,fragen::V,fragen,pitati
1245,bitten::V,bitten,moliti
1246,erzählen::V,erzählen,ispričati
1247,erzählen::V,erzählen,pripovjediti
1248,mitteilen::V,mitteilen,saopćiti
1249,nennen::V,nennen,nazvati
1250,rufen::V,rufen,zvati
1251,rufen::V,rufen,dozvati
1252,prahlen::V,prahlen,hvalisati se
1253,übersetzen::V,übersetzen,prevesti
1254,denken::V,denken,misliti
1255,glauben::V,glauben,vjerovati
1256,bemerken::V,bemerken,zapaziti
1257,bemerken::V,bemerken,primijetiti
1258,erkennen::V,erkennen,prepoznati
1259,begreifen::V,begreifen,pojmiti
1260,begreifen::V,begreifen,shvatiti
1261,verstehen::V,verstehen,razabrati
1262,lernen::V,lernen,učiti se
1263,wissen::V,wissen,znati
1264,sich erinnern an::V,sich erinnern an,sjetiti se
1265,vergessen::V,vergessen,zaboraviti
1266,messen::V,messen,mjeriti
1267,zählen::V,zählen,brojiti
1268,rechnen::V,rechnen,računati
1269,lesen::V,lesen,čitati
1270,malen::V,malen,slikati
1271,zeichnen::V,zeichnen,crtati
1272,schreiben::V,schreiben,pisati
1273,besitzen::V,besitzen,imati
1274,besitzen::V,besitzen,posjedovati
1275,kaufen::V,kaufen,kupiti
1276,verkaufen::V,verkaufen,prodati
1277,verkaufen::V,verkaufen,raspačati
1278,bezahlen::V,bezahlen,platiti
1279,zahlen::V,zahlen,plaćati
1280,beherrschen::V,beherrschen,vladati
1281,beherrschen::V,beherrschen,gospodariti
1282,ertragen::V,ertragen,trpjeti
1283,ertragen::V,ertragen,podnijeti
