,Concept_ID,ab,is
729,vorher::ADV,уаанӡа,áður
730,zuerst::ADV,азнаказы,fyrst
731,zuerst::ADV,аҧхьа,fyrst
732,einmal::ADV,зны,einu sinni
733,manchmal::ADV,зны-зынла,stundum
734,oft::ADV,лассы-лассы,oft
735,immer::ADV,енагь,alltaf
736,immer::ADV,енагь,sífellt
737,immer::ADV,еснагь,alltaf
738,immer::ADV,еснагь,sífellt
739,niemals::ADV,ианакəызаалак,aldrei
740,hier::ADV,ара,hér
741,hier::ADV,абра,hér
742,hier::ADV,араҟа,hér
743,hierhin::ADV,ара,hingað
744,hierhin::ADV,араҟа,hingað
745,von hier::ADV,арантә,héðan
746,dort::ADV,уа,þar
747,dort::ADV,уа,þarna
748,dorthin::ADV,уахь,þangað
749,dorthin::ADV,анахь,þangað
750,geradeaus::ADV,ишиашоу,beint áfram
751,vorwärts::ADV,ҕхьаҟа,áfram
752,rückwärts::ADV,шьҭахьла,aftur á bak
753,zurück::ADV,шьҭахьҟа,aftur
754,zurück::ADV,шьҭахьҟа,til baka
755,unten::ADV,лбаа,niðri
756,unten::ADV,лбаа,fyrir neðan
757,hinab::ADV,алада,niður
758,hinab::ADV,алада,niður eftir
759,oben::ADV,хыхь,uppi
760,hinauf::ADV,аҩада,upp
761,hinauf::ADV,аҩада,upp eftir
762,überall::ADV,зегьынцьара,alls staðar
763,nicht::ADV,-м,ekki
764,ein wenig::ADV,ҕыҭк,dálítið
765,kaum::ADV,аарлаҳәа,varla
766,kaum::ADV,аарлаҳәа,tæplega
767,kaum::ADV,афергьҳәа,varla
768,kaum::ADV,афергьҳәа,tæplega
769,sehr::ADV,даара,mjög
770,so::ADV,ас,svo
771,so::ADV,ас,þannig
772,so::ADV,абас,svo
773,so::ADV,абас,þannig
774,noch::ADV,макьана,enn
775,noch::ADV,макьана,ennþá
776,nur::ADV,заҵәык,bara
777,nur::ADV,заҵәык,aðeins
778,schon::ADV,уажәшьҭа,nú þegar
779,schon::ADV,аиҳа ипоу,nú þegar
780,wieder::ADV,ҿыц,aftur
781,wieder::ADV,ҿыц,að nýju
782,wieder::ADV,дырҩегь,aftur
783,wieder::ADV,дырҩегь,að nýju
784,wieder::ADV,дырҩегьых,aftur
785,wieder::ADV,дырҩегьых,að nýju
786,vergebens::ADV,баша,árangurslaust
787,vor::PRP,аҕхьа,fyrir
788,hinter::PRP,нхыҵ,bak við
789,hinter::PRP,нхыҵ,aftur fyrir
790,unter::PRP,амҵа,undir
791,unter::PRP,амҵан,undir
792,neben::PRP,ааигуара,hjá
793,neben::PRP,ааигуара,við hliðina á
794,zwischen::PRP,абжьара,milli
795,zwischen::PRP,абжьара,á milli
796,wegen::PRP,-иззы,vegna
797,wegen::PRP,-ҟнытә,vegna
798,dies::PRN,ари,þetta
799,dies::PRN,абри,þetta
800,das::PRN,Абни,það
801,das::PRN,убри,það
802,alles::PRN,зегьы,allt
803,ich::PRN,са,ég
804,ich::PRN,сара,ég
805,du::PRN,бара,þú
806,er::PRN,иара,hann
807,wir::PRN,ҳара,við
808,ihr::PRN,шәара,þið
809,sie::PRN,дара,þær
810,sie::PRN,дара,þeir
811,wer::FPRN,дарбан,hver
812,wo::FADV,иабыкуу,hvar
813,wo::FADV,аба-,hvar
814,wo::FADV,ахь-,hvar
815,wohin::FADV,иабыкуу,hvert
816,wohin::FADV,аба-,hvert
817,wohin::FADV,ахь-,hvert
818,wie::FADV,-шҕа,hvernig
819,warum::FADV,избан,hvers vegna
820,wieviel::FNUM,заҟа,hve mikill
821,eins::NUM,акы,einn
822,eins::NUM,аӡәы,einn
823,zwei::NUM,ҩба,tveir
824,drei::NUM,хҕа,þrír
825,vier::NUM,ҕшьба,fjórir
826,fünf::NUM,хəба,fimm
827,sechs::NUM,фба,sex
828,sieben::NUM,Бжьба,sjö
829,acht::NUM,ааба,átta
830,neun::NUM,жәба,níu
831,zehn::NUM,жәаба,tíu
832,elf::NUM,жәеизатәи,ellefu
833,zwölf::NUM,жәаҩа,tólf
834,zwanzig::NUM,ҩажәа,tuttugu
835,dreißig::NUM,ҩажәижәабатәи,þrjátíu
836,vierzig::NUM,ҩынҩажәа,fjörutíu
837,fünfzig::NUM,ҩынҩажәеижәаба,fimmtíu
838,sechzig::NUM,хынҩажәа,sextíu
839,siebzig::NUM,хынҩажәижәаба,sjötíu
840,achtzig::NUM,ҕшьынҩажәа,áttatíu
841,neunzig::NUM,ҕшьынҩажәижәаба,níutíu
842,hundert::NUM,шәкы,hundrað
843,tausend::NUM,зқьы,þúsund
844,und::CNJ,-и,og
845,oder::CNJ,ма,eða
846,stehen::V,агылазаара,standa
847,sitzen::V,атəара,sitja
848,sitzen::V,атəа(заа)ра,sitja
849,liegen::V,аиара,liggja
850,hängen::V,акнаҳара,hanga
851,werden::V,аҟалара,verða
852,passieren::V,аҟалара,gerast
853,beginnen::V,алагара,byrja
854,enden::V,алгара,enda
855,enden::V,алгара,lykta
856,wechseln::V,аҽыҧсахра,skipta
857,aufgehen[Sonne]::V,агылара,koma upp
858,aufgehen[Sonne]::V,ахашлара,koma upp
859,aufgehen[Sonne]::V,аҩаҵхахара,koma upp
860,untergehen[Sonne]::V,аҭашəара,ganga til viðar
861,scheinen[Sonne]::V,акаҧхара,skína
862,donnern::V,адыдра,þruma
863,wehen::V,асра,blása
864,strömen::V,акаҭəара,streyma
865,fließen::V,ацара,fljóta
866,sich drehen::V,ахагьежьра,snúast
867,schwanken::V,аҵысра,riða
868,schwanken::V,аҵысра,rugga
869,schwingen::V,ахызазара,sveiflast
870,schwingen::V,акьаандара,sveiflast
871,fallen::V,акаҳара,falla
872,brennen::V,абылра,brenna
873,rauchen::V,ахылҵра,reykja
874,regnen::V,аура,rigna
875,gefrieren::V,аҵаара,frjósa
876,tauen::V,аӡҭра,þiðna
877,schmelzen::V,ақəӡыҭра,bráðna
878,schmelzen::V,аҭəара,bráðna
879,trocknen::V,абара,þorna
880,sieden::V,ашра,sjóða
881,faulen::V,абаара,rotna
882,verfaulen::V,абаара,rotna
883,verfaulen::V,аилашра,rotna
884,reißen::V,аҧжəара,rifna
885,versinken::V,аӡааҟəрылара,sökkva
886,vergehen::V,ацара,líða
887,erscheinen::V,ацəырҵра,birtast
888,verschwinden::V,аҵашəкəара,hverfa
889,sinken::V,атəара,síga
890,sinken::V,алаҟəра,síga
891,abnehmen::V,ацӡаара,lækka
892,abnehmen::V,ацӡаара,minnka
893,abnehmen::V,аиҵалара,lækka
894,abnehmen::V,аиҵалара,minnka
895,zunehmen::V,аҽырҭбаара,aukast
896,zunehmen::V,аиҵыҵра,aukast
897,zunehmen::V,арацəахара,aukast
898,steigen::V,азҳара,stíga
899,steigen::V,ашьҭыҵра,stíga
900,steigen::V,адухара,stíga
901,steigen::V,ацлара,stíga
902,wachsen::V,азҳара,vaxa
903,glänzen::V,ацыр-цырра,glóa
904,glänzen::V,ацыр-цырра,glampa
905,glänzen::V,ацыҩ-цыҩра,glóa
906,glänzen::V,ацыҩ-цыҩра,glampa
907,glänzen::V,аказказра,glóa
908,glänzen::V,аказказра,glampa
909,funkeln::V,ашап-шапра,leiftra
910,funkeln::V,ацым-цымра,leiftra
911,lärmen::V,ашьҭыбжьгара,hafa hátt
912,lärmen::V,аҕьҕьаҳәа аилалара,hafa hátt
913,läuten::V,аҵəҵəасра,hringja
914,klingeln::V,аҵəҵəасра,hringja
915,klirren::V,ахьархьарра,glamra
916,klirren::V,ахьархьарра,skrölta
917,klirren::V,архьархьарра,glamra
918,klirren::V,архьархьарра,skrölta
919,brausen::V,аилаҽҽара,ólga
920,brausen::V,еилашуера,ólga
921,klingen::V,агара,hljóma
922,klingen::V,ашьҭыбжь гара,hljóma
923,bellen::V,ашра,gelta
924,heulen::V,ауура,væla
925,heulen::V,ауура,ýlfra
926,blasen::V,аҭəҳəара,blása
927,pfeifen::V,ашəшəра,blístra
928,schreien::V,аҳəҳəара,æpa
929,schreien::V,ахəаара,æpa
930,schreien::V,аҟаара,æpa
931,stöhnen::V,ақьра,stynja
932,zittern::V,аҵыс-ҵысра,titra
933,zittern::V,аҵыс-ҵысра,skjálfa
934,leben::V,аҟазаара,lifa
935,geboren werden::V,Аира,fæðast
936,atmen::V,аҕсыҕ лагаҩагара,anda
937,atmen::V,аҕсыҕ лагаҩагара,draga andann
938,trinken::V,ажəра,drekka
939,essen::V,акрыфара,borða
940,schlucken::V,албаадара,kingja
941,müde werden::V,ааҕсара,þreytast
942,einschlafen::V,ацəара,sofna
943,schlafen::V,ацəазаара,sofa
944,aufwachen::V,аҿыхара,vakna
945,aufstehen::V,Агəылҵра,fara á fætur
946,sich erholen::V,аҧсшьара,hvíla sig
947,krank werden::V,ачмазаҩхара,veikjast
948,krank werden::V,ачмазаҩхара,verða veikur
949,krank sein::V,аҳəарҧсарра,vera veikur
950,schmerzen::V,ахьра,kenna til
951,husten::V,аимҳәара,hósta
952,genesen::V,абзиахара,batna
953,genesen::V,абзиахара,frískast
954,genesen::V,аӷəӷəахара,batna
955,genesen::V,аӷəӷəахара,frískast
956,sterben::V,аҧсра,deyja
957,umkommen::V,аҭахара,farast
958,sich bewegen::V,аиҭаҵра,bifast
959,sich rühren::V,ақəацара,hreyfast
960,sich erheben::V,аҩагылара,standa upp
961,sich setzen::V,атəара,setjast
962,hinfallen::V,акаҳара,detta
963,laufen::V,аныҟəара,labba
964,schreiten::V,ашьаҿа еихгара,ganga
965,spazierengehen::V,анеи-ааира,ganga sér til skemmtunar
966,eilen::V,аццакра,fara hratt
967,sich beeilen::V,аццакра,flýta sér
968,sausen::V,аҧырра,þjóta
969,sausen::V,иҭрысны,þjóta
970,sausen::V,ишьҭҟьаны ацара,þjóta
971,rennen::V,аҩра,hlaupa
972,springen::V,аҧара,stökkva
973,klettern::V,ақəлара,klifra
974,schaukeln::V,аҟəараҟəанҽара,róla
975,schaukeln::V,аҟəараҟəанҽара,rugga
976,kriechen::V,аҳəазара,skríða
977,schwimmen::V,аӡсара,synda
978,tauchen::V,ахəӡааҵəира,kafa
979,rudern::V,аҵшьра,róa
980,fahren::V,акала,aka
981,fahren::V,акала,fara
982,fliegen::V,аҧырра,fljúga
983,gehen::V,аиҭаҵра,fara
984,gehen::V,аиҭаҵра,ganga
985,weggehen::V,ацара,fara burt
986,weggehen::V,ацара,ganga burt
987,abfahren::V,адəықəлара,aka burt
988,abfahren::V,ацара,aka burt
989,anhalten::V,ааныргылара,stöðva
990,hineingehen::V,аҭалара,ganga inn
991,eintreten::V,аҩналара,koma inn
992,eintreten::V,аҩналара,ganga inn
993,kommen::V,аара,koma
994,kommen::V,ааира,koma
995,ankommen::V,ааира,koma til
996,ankommen::V,аара,koma til
997,ankommen::V,анеира,koma til
998,zurückkommen::V,азыхынҳəра,koma til baka
999,bleiben::V,аанхара,haldast
1000,bleiben::V,аанхара,vera kyrr
1001,bleiben::V,анхара,haldast
1002,bleiben::V,анхара,vera kyrr
1003,bleiben::V,аангылара,haldast
1004,bleiben::V,аангылара,vera kyrr
1005,warten::V,азҧшзаара,bíða
1006,erwarten::V,азҧшра,búast við
1007,erwarten::V,азҧшра,eiga von á
1008,suchen::V,ашьҭазаара,leita
1009,finden::V,аҧшаара,finna
1010,versuchen::V,аҽазкра,reyna
1011,vorbereiten::V,армазеира,undirbúa
1012,lieben::V,абзиабара,elska
1013,mögen::V,агəаҧхара,þykja gott
1014,mögen::V,агəаҧхара,falla í geð
1015,lachen::V,аччара,hlæja
1016,rühren::V,арҵəуара,snerta
1017,weinen::V,аҵəуара,gráta
1018,schimpfen::V,ацəҳара,skammast
1019,sich ärgern::V,агəаара,sárna
1020,sich ärgern::V,агəаара,gremjast
1021,sich fürchten::V,аӡыӡара,óttast
1022,fürchten::V,ацəшəара,óttast
1023,fliehen::V,абналара,flýja
1024,fliehen::V,ацəцара,flýja
1025,flüchten::V,абналара,strjúka
1026,flüchten::V,ацəцара,strjúka
1027,sehen::V,абара,sjá
1028,anschauen::V,ахəаҧшра,horfa á
1029,ansehen::V,ахəаҧшра,líta á
1030,hören::V,аҳара,heyra
1031,zuhören::V,азыӡырҩра,hlusta
1032,probieren::V,аҧышəара,smakka
1033,riechen::V,афыҩра,þefa
1034,fühlen::V,анырра,finna til
1035,fühlen::V,ацәакырра,finna til
1036,scheinen::V,шәа,virðast
1037,scheinen::V,аацәырҵа,virðast
1038,vernehmen::V,аҳара,heyra
1039,vernehmen::V,аҳара,greina
1040,frieren::V,ашəра,frjósa
1041,frieren::V,аҵаара,frjósa
1042,tun::V,аҟаҵара,gera
1043,können::V,алшара,geta
1044,wollen::V,аҭахра,ætla
1045,wollen::V,аҭахра,vilja
1046,anfangen::V,алагара,hefja
1047,beenden::V,алгара,enda
1048,beenden::V,алгара,ljúka
1049,aufhören::V,аҟəыҵра,lykta
1050,gelingen::V,аура,heppnast
1051,gelingen::V,аманшəалахара,heppnast
1052,gelingen::V,алҵра,heppnast
1053,geraten::V,нзаарын,lukkast
1054,öffnen::V,аартра,opna
1055,schließen::V,аркра,loka
1056,stellen::V,аргылара,láta
1057,stellen::V,аргылара,setja
1058,setzen::V,артəара,láta
1059,setzen::V,артəара,setja
1060,legen::V,ақəҵара,láta
1061,legen::V,ақəҵара,leggja
1062,berühren::V,акьысра,koma við
1063,berühren::V,алакьысра,koma við
1064,verbinden::V,аҿаҳəара,sameina
1065,bedecken::V,ақəршəра,hylja
1066,aufhängen::V,акнаҳара,hengja
1067,aufhängen::V,акнаҳара,hengja upp
1068,anzünden::V,аркра,kveikja í
1069,aufheben::V,ашьҭыхра,taka upp
1070,aufheben::V,ашьҭыхра,lyfta upp
1071,zurücklassen::V,аныжьра,skilja eftir
1072,verlieren::V,ацəыӡра,týna
1073,verlieren::V,ацəыӡра,glata
1074,fallen lassen::V,ацəкаҳара,missa
1075,machen::V,ачаҧара,búa til
1076,herstellen::V,аиҵдара,framleiða
1077,bauen::V,аргылара,smíða
1078,bauen::V,аргылара,byggja
1079,reparieren::V,арҽеира,gera við
1080,verbessern::V,аиҕьтəра,bæta
1081,ändern::V,аҧсахра,breyta
1082,graben::V,ажра,grafa
1083,beugen::V,арҟəра,beygja
1084,beugen::V,архəара,beygja
1085,biegen::V,арҟəра,sveigja
1086,biegen::V,архəара,sveigja
1087,drehen::V,аргьежьра,snúa
1088,umdrehen::V,аарҳәра,venda
1089,umdrehen::V,аарҳәра,snúa við
1090,heben::V,аҩахара,hefja
1091,heben::V,араҳара,hefja
1092,hochheben::V,ахагалара,lyfta upp
1093,hochheben::V,ашьҭҳəара,lyfta upp
1094,halten::V,акра,rúma
1095,halten::V,акра,halda
1096,drücken::V,ақəрӷəӷəара,þjá
1097,drücken::V,ақəрӷəӷəара,þrýsta
1098,schieben::V,аҵгəара,ýta
1099,schieben::V,агəара,ýta
1100,kratzen::V,ацəҟьара,klóra
1101,lecken::V,арбзара,sleikja
1102,beißen::V,ацҳара,bíta
1103,abreißen::V,амжəара,rífa af
1104,abreißen::V,амжəара,rífa frá
1105,abschneiden::V,ахҵəара,skera af
1106,abschneiden::V,ахҵəара,klippa af
1107,abschneiden::V,аҿахҵəара,skera af
1108,abschneiden::V,аҿахҵəара,klippa af
1109,binden::V,аҿаҳəара,binda
1110,stecken::V,алаҵара,stinga
1111,brechen::V,аҧҵəара,brjóta
1112,klopfen::V,асра,berja
1113,klopfen::V,асра,klappa
1114,hauen::V,ақəкшара,berja
1115,hauen::V,ақəкшара,höggva
1116,kleben::V,аҷабра,líma
1117,reiben::V,арҟəыҷра,núa
1118,streichen::V,ахьшьра,smyrja
1119,schleifen::V,ахра,slípa
1120,schneiden::V,аҧҟара,skera
1121,schneiden::V,аҧҟара,klippa
1122,rütteln::V,арҵысра,skaka
1123,schütteln::V,аршəшəара,hrista
1124,schwenken::V,аҟьара,sveifla
1125,schütten::V,аҭаҭəара,hella
1126,füllen::V,арҭəра,fylla
1127,einwickeln::V,алаҳəара,vefja inn í
1128,tragen::V,аҩагара,bera
1129,schleppen::V,арҳəазара,draga
1130,ziehen::V,ахара,toga
1131,ziehen::V,ахара,draga
1132,aufbewahren::V,аҵəахра,geyma
1133,werfen::V,аршəра,kasta
1134,fangen::V,акра,grípa
1135,packen::V,анкра,þrífa í
1136,packen::V,аҵкаара,þrífa í
1137,verstecken::V,аҵəахра,fela
1138,teilen::V,ашара,deila
1139,schicken::V,ашьҭра,senda
1140,bringen::V,аагара,færa
1141,bringen::V,аагара,flytja
1142,hinzufügen::V,ацҵара,bæta við
1143,bekommen::V,аҧшаара,hljóta
1144,bekommen::V,аҧшаара,ná
1145,bekommen::V,архиара,hljóta
1146,bekommen::V,архиара,ná
1147,bekommen::V,аура,hljóta
1148,bekommen::V,аура,ná
1149,erhalten::V,аиура,fá
1150,nehmen::V,агара,taka
1151,wählen::V,алҧшаара,velja
1152,auswählen::V,алхра,velja úr
1153,behindern::V,аҧырхагахара,varna
1154,verderben::V,алгара,spilla
1155,verderben::V,абжьыхра,spilla
1156,verderben::V,аҧхасҭатəра,spilla
1157,beschädigen::V,аҧхасҭатəра,skemma
1158,zerbrechen::V,аҧҽра,brjóta
1159,zerreißen::V,аҧжəара,rífa
1160,zerreißen::V,аҧжəара,rífa sundur
1161,zerstören::V,аилаҧыххаара,rífa niður
1162,verbrennen::V,абылра,brenna
1163,geben::V,аҭара,gefa
1164,reichen::V,аҭара,rétta
1165,schenken::V,аҩгара,gefa
1166,versprechen::V,ақəргəыӷра,lofa
1167,versprechen::V,ақəргəыӷра,heita
1168,loben::V,арҽхəара,lofa
1169,loben::V,арҽхəара,hrósa
1170,küssen::V,агəӡра,kyssa
1171,zudecken::V,аҵахҩара,þekja
1172,zudecken::V,аҵахҩара,breiða yfir
1173,zudecken::V,ақəршəра,þekja
1174,zudecken::V,ақəршəра,breiða yfir
1175,wecken::V,арҿыхара,vekja
1176,zeigen::V,арбара,sýna
1177,führen::V,аныҟəгара,leiða
1178,lehren::V,арҵара,kenna
1179,unterrichten::V,арҧхьара,fræða
1180,aufziehen::V,ааӡара,ala upp
1181,leiten::V,ахагылазаара,stjórna
1182,antreiben::V,арццакра,hvetja
1183,lassen::V,арҟаҵара,láta
1184,einladen::V,ааҕхьара,bjóða heim
1185,einladen::V,анаҧхьара,bjóða heim
1186,vereinigen::V,аилаҵара,sameina
1187,besuchen::V,абара,heimsækja
1188,treffen::V,аҧылара,hitta
1189,sich versammeln::V,аизара,safnast saman
1190,spielen::V,ахəмарра,leika sér
1191,singen::V,ашəаҳəара,syngja
1192,tanzen::V,акəашара,dansa
1193,sich trennen::V,аилыҵра,skiljast
1194,verlassen::V,акажьра,yfirgefa
1195,retten::V,Аиқəрхара,bjarga
1196,bewachen::V,ахьчара,gæta
1197,bewachen::V,ахьчара,hafa vörð á
1198,schützen::V,ацəыхьчара,vernda
1199,verteidigen::V,ахьчара,verja
1200,sich schlagen::V,аисра,slást
1201,sich schlagen::V,аисра,berjast
1202,schießen::V,ахысра,skjóta
1203,siegen::V,аиааира,sigra
1204,ärgern::V,аргəаара,ergja
1205,ärgern::V,аргəаара,skaprauna
1206,schlagen::V,асра,slá
1207,schlagen::V,асра,lemja
1208,schlagen::V,аҭасра,slá
1209,schlagen::V,аҭасра,lemja
1210,stechen::V,алакшара,stinga
1211,stoßen::V,агəҭасра,hrinda
1212,stehlen::V,аӡара,stela
1213,stören::V,аҧырхагахара,trufla
1214,belästigen::V,аргəамҵра,ónáða
1215,verbergen::V,аӡара,leyna
1216,täuschen::V,ажьара,gabba
1217,täuschen::V,ажьара,blekkja
1218,betrügen::V,ажьара,svíkja
1219,betrügen::V,ажьара,blekkja
1220,töten::V,ашьра,drepa
1221,wohnen::V,анхара,búa
1222,arbeiten::V,аусура,vinna
1223,sammeln::V,аҟəшəара,safna
1224,pflücken::V,аҿыршəара,tína
1225,pflücken::V,аҿыршəара,reyta
1226,pflücken::V,аҿыхра,tína
1227,pflücken::V,аҿыхра,reyta
1228,jagen::V,ашəарыцара,veiða
1229,fischen::V,аҧсыӡ икуеит,fiska
1230,fassen::V,акра,veiða
1231,hüten::V,арҳəра,gæta
1232,hüten::V,арҳəра,vakta
1233,hüten::V,ахьчара,gæta
1234,hüten::V,ахьчара,vakta
1235,treiben::V,акацара,reka
1236,anbinden::V,адҳəалара,binda við
1237,anbinden::V,адҳəалара,binda fast
1238,füttern::V,акырҿаҵара,fóðra
1239,melken::V,ахьара,mjólka
1240,hacken::V,аҟəаҟəара,höggva
1241,gießen::V,аҵаҭəара,hella
1242,reifen::V,ашəра,þroskast
1243,reifen::V,аҟалара,þroskast
1244,zubereiten::V,ацура,elda
1245,zubereiten::V,ацура,tilbúa
1246,kochen::V,ажəра,sjóða
1247,backen::V,аӡра,baka
1248,braten::V,аӡра,steikja
1249,umrühren::V,аилрыхра,hræra í
1250,stricken::V,аҧара,prjóna
1251,nähen::V,аӡахра,sauma
1252,färben::V,ашəра,lita
1253,reinigen::V,арыцқьара,hreinsa
1254,waschen::V,аӡәӡәара,þvo
1255,abwischen::V,арбара,þerra
1256,spülen::V,аҭыршара,skola
1257,spülen::V,аҭыршара,þvo upp
1258,fegen::V,аҧссара,sópa
1259,fegen::V,аҧссара,hreinsa
1260,baden::V,аҽыкəабара,baða sig
1261,sich waschen::V,аҽыӡəӡəара,þvo sér
1262,ausziehen::V,ашəыхра,fara úr
1263,anziehen::V,ашəҵара,fara í
1264,sich anziehen::V,аҽеилаҳəара,klæðast
1265,kämmen::V,аҳəара,greiða
1266,schmücken::V,арҧшӡара,prýða
1267,schmücken::V,арҧшӡара,skreyta
1268,sagen::V,аҳəара,segja
1269,sprechen::V,ацəажəара,tala
1270,reden::V,ацəажəара,ræða
1271,reden::V,аицәажәара,ræða
1272,sich unterhalten::V,аицәажәара,spjalla
1273,sich unterhalten::V,аицәажәара,ræðast við
1274,fragen::V,азҵаара,spyrja
1275,bitten::V,аҳəара,biðja
1276,erzählen::V,аҳəара,segja frá
1277,mitteilen::V,азыцҳара,tilkynna
1278,nennen::V,ахьӡҵара,nefna
1279,rufen::V,азҿыҭра,kalla
1280,prahlen::V,аҽхəара,gorta
1281,übersetzen::V,аиҭагара,þýða
1282,denken::V,азхəыцра,hugsa
1283,glauben::V,ахаҵара,trúa
1284,bemerken::V,агəаҭара,taka eftir
1285,erkennen::V,адырра,þekkja
1286,begreifen::V,аилкаара,skilja
1287,verstehen::V,аҳара,skilja
1288,lernen::V,аҵара,læra
1289,wissen::V,адырра,vita
1290,sich erinnern an::V,агəаларшəара,minnast
1291,vergessen::V,ахашҭра,gleyma
1292,messen::V,ашəара,mæla
1293,zählen::V,аҧхьаӡара,telja
1294,rechnen::V,аҳасабра,reikna
1295,lesen::V,аҧхьара,lesa
1296,besitzen::V,амазаара,hafa
1297,kaufen::V,Аахəара,kaupa
1298,verkaufen::V,аҭира,selja
1299,bezahlen::V,ахҭынҵара,borga
1300,bezahlen::V,ашəара,borga
1301,zahlen::V,ашəара,borga
1302,ertragen::V,ачҳара,þola
1303,Moor::N,,mýri
1304,Kralle::N,,kló
1305,Schwarm::N,,sægur
1306,Sache::N,,mál
1307,Menge::N,,magn
1308,Essen::N,,matur
1309,Geschäft::N,,viðskipti
1310,Monat::N,,mánuður
1311,Jahr::N,,ár
1312,dünn::A,,þunnur
1313,roh::A,,hrár
1314,durch::PRP,,gegnum
1315,was::FPRN,,hvað
1316,rauschen::V,,suða
1317,zu sehen sein::V,,vera að sjá
1318,wenden::V,,snúa
1319,wenden::V,,venda
1320,ergreifen::V,,grípa
1321,bewahren::V,,gæta
1322,bewahren::V,,vernda
1323,wünschen::V,,óska
1324,wiegen::V,,rugga
1325,treten::V,,sparka
1326,kehren::V,,sópa
1327,malen::V,,mála
1328,zeichnen::V,,teikna
1329,schreiben::V,,skrifa
1330,beherrschen::V,,hafa á valdi sínu
