,Concept_ID,kl,ko
758,elf::NUM,aqqaneq,열하나
759,zwölf::NUM,aqqaneq-marluk,열둘
760,zwanzig::NUM,tyve,스물
761,dreißig::NUM,tredive,서름
762,dreißig::NUM,pingasunik qulillit,서름
763,vierzig::NUM,fyrre,마흔
764,fünfzig::NUM,halvtreds,숸
765,fünfzig::NUM,tallimanik qulillit,숸
766,sechzig::NUM,tres,에순
767,siebzig::NUM,halvfjerds,일흔
768,achtzig::NUM,firs,여든
769,neunzig::NUM,halvfems,아흔
770,hundert::NUM,et hundrede,백
771,tausend::NUM,et tusinde,천
772,und::CNJ,aamma,와
773,oder::CNJ,imalluunnit,아니면
774,stehen::V,sikingavoq,서다
775,sitzen::V,ingippoq,앉다
776,liegen::V,nalavoq,눕다
777,liegen::V,aqupivoq,눕다
778,hängen::V,nivinngarpaa,달다
779,werden::V,pinngorpoq,되다
780,passieren::V,pivoq,지장옶다
781,beginnen::V,aallarnerpaa,시작되다
782,enden::V,naggaserpaa,큳내다
783,wechseln::V,immikkut ilivoq,병경하다
784,untergehen[Sonne]::V,ilioqqaasoq,지다
785,scheinen[Sonne]::V,qinnorpoq,빛나다
786,scheinen[Sonne]::V,qinngorpoq,빛나다
787,donnern::V,kalleq,천둥치다
788,wehen::V,timmivoq,풀다
789,sich drehen::V,ipippaa,돌다
790,schwanken::V,aalavoq,동요하다
791,schwingen::V,issakajaat or issakatsiaarut,흔들다
792,fallen::V,quasivaa,떨어지다
793,brennen::V,seerpoq,타다
794,brennen::V,uuppaa,타다
795,rauchen::V,pujoorpoq,김이나다
796,regnen::V,siallerpoq,비가오다
797,gefrieren::V,qiulerpoq,얼다
798,tauen::V,aappoq,녹다
799,schmelzen::V,aappoq,녹다
800,schmelzen::V,aatsippaa,녹다
801,trocknen::V,panerserpaa,홈치다
802,sieden::V,qalappoq,끓다
803,reißen::V,qulli,지바찢다
804,reißen::V,alittorpaa,지바찢다
805,reißen::V,kimillanneq,지바찢다
806,versinken::V,kivivaa,가라앉다
807,versinken::V,apparpoq,가라앉다
808,vergehen::V,qaangerpaa,지나가다
809,vergehen::V,sarsuppoq,지나가다
810,erscheinen::V,takutippoq,나타나다
811,sinken::V,kivivaa,가라앉다
812,sinken::V,apparpoq,가라앉다
813,abnehmen::V,ikillipput,떼어내다
814,zunehmen::V,allisippaa,증가하다
815,steigen::V,allisippaa,상승하다
816,wachsen::V,allivoq,생기하다
817,glänzen::V,qinngorpoq,뛰오나다
818,glänzen::V,qinnorpoq,뛰오나다
819,funkeln::V,uisorilavoq,불티가잍어나다
820,läuten::V,avilualaarpoq,울시다
821,klingeln::V,aviluarpoq,초닌총을울리다
822,klingeln::V,aviluarpaluppoq,초닌총을울리다
823,brausen::V,ittuk,쏴쏴소리내다
824,brausen::V,ittuppoq,쏴쏴소리내다
825,brausen::V,ittuppaluppoq,쏴쏴소리내다
826,bellen::V,qiluppoq,짖다
827,heulen::V,maarpoq,포효하다
828,heulen::V,maalavoq,포효하다
829,heulen::V,miaggoorpoq,포효하다
830,blasen::V,aporneq,불다
831,pfeifen::V,siggartartitsivoq,피리를불다
832,pfeifen::V,siorsulavoq,피리를불다
833,schreien::V,suaarpoq,절규하다
834,stöhnen::V,nipiliorpoq,신음하다
835,stöhnen::V,nipilliorpoq,신음하다
836,zittern::V,qarsulivik,저뉼하다
837,leben::V,inuuvoq,살다
838,geboren werden::V,inuuvoq,태어난
839,geboren werden::V,inunngorpoq,태어난
840,atmen::V,anersaarpoq,숨쉬다
841,trinken::V,imerpoq,마시다
842,essen::V,tamorpoq,먹다
843,schlucken::V,tuluarnaq,들이켜다
844,einschlafen::V,sinippoq,잠들다
845,schlafen::V,sinik,자다
846,aufwachen::V,iterpoq,눈트다
847,aufwachen::V,eqqumavoq,눈트다
848,aufstehen::V,makippoq,서다
849,sich erholen::V,qasuerserpoq,회복하다
850,schmerzen::V,anneraa,아프다
851,schmerzen::V,annernarpoq,아프다
852,husten::V,quersorpoq,잔기침하다
853,genesen::V,ajunngissivoq,낫다
854,genesen::V,ilisimmarpoq,낫다
855,genesen::V,ilorrippoq,낫다
856,sterben::V,toquvoq,죽다
857,sich bewegen::V,ingerlavoq,움직이다
858,sich setzen::V,ingippoq,앉히다
859,laufen::V,arpappoq,걷다
860,schreiten::V,ingerlavoq,보행하다
861,spazierengehen::V,utertakajaarpoq,산보하다
862,spazierengehen::V,utertakattajaarpoq,산보하다
863,eilen::V,qaa qaa,서둘다
864,eilen::V,qiilasaarpoq,서둘다
865,eilen::V,ingerlasaarpaa,서둘다
866,sich beeilen::V,tuaviorpoq,서둘게하다
867,sausen::V,uiguut,서들러 떠나다
868,rennen::V,igivoq,달리다
869,springen::V,upernassaq,도약하다
870,klettern::V,pilaakkeerpoq,갑겨오르다
871,schaukeln::V,aalavoq,흔들리게하다
872,schwimmen::V,naluppoq,헤엄치다
873,tauchen::V,allorpoq,잠기다
874,rudern::V,ipuppaa,물을헤치다
875,fahren::V,qimusserpoq,가다
876,fahren::V,qimusserpoq,나르다
877,fliegen::V,timmivoq,날다
878,weggehen::V,piiarpoq,팔리다
879,anhalten::V,unitsippaa,멈추다
880,hineingehen::V,timaappaa,(그리로)가다
881,eintreten::V,allattorpaa,들러가다
882,kommen::V,qaa-,오다
883,kommen::V,pivaa,오다
884,ankommen::V,tikippoq,고챀하다
885,zurückkommen::V,angerlarpoq,보기
886,bleiben::V,uninngavoq,체류
887,warten::V,paavoq,기다리다
888,warten::V,utaqqivoq,기다리다
889,suchen::V,nivivaa,찾다
890,suchen::V,nivivaa,구하다
891,finden::V,nanivaa,찾아내다
892,versuchen::V,uuppaa,시험하다
893,versuchen::V,ussersarpaa,시험하다
894,vorbereiten::V,piareersarpaa,재비하다
895,lieben::V,asavaa,사랑하다
896,mögen::V,akaaraa,줗아하다
897,rühren::V,qeerlerpaa,건드리다
898,weinen::V,qiavoq,울다
899,schimpfen::V,qatimaarpoq,꾸짖다
900,sich ärgern::V,ugguutigaa,화를내게 하다
901,sich fürchten::V,eqqanaarpoq,두려원하다
902,fürchten::V,ersigaa,두려원하다
903,fliehen::V,qimaavoq,도망치다
904,flüchten::V,allikarfigaa,도주하다
905,sehen::V,isigaa,보다
906,ansehen::V,alaatsinaappaa,바라보다
907,hören::V,tusarpaa,듣다
908,zuhören::V,naalappoq,듣다
909,riechen::V,tipippoq,내새를맡다
910,fühlen::V,misigaa,느끼다
911,scheinen::V,takutippoq,...것같다
912,frieren::V,qiiavoq,춥다
913,tun::V,iliorpoq,하다
914,wollen::V,piumavaa,바라다
915,anfangen::V,pilerpoq,시작하다
916,beenden::V,naggaserpaa,다하다
917,aufhören::V,naammatsippaa,그만두다
918,öffnen::V,ammarpaa,열다
919,schließen::V,matuaa,추측하다
920,stellen::V,ilivaa,세우다
921,stellen::V,iliorarpai,세우다
922,stellen::V,ilioqqarpai,세우다
923,setzen::V,iliorarpai,놓다
924,setzen::V,ilioqqarpai,놓다
925,legen::V,ilivaa,눕히다
926,berühren::V,attorpaa,대다
927,verbinden::V,taperserpaa,옝열하다
928,bedecken::V,iikkerpaa,덮다
929,bedecken::V,iikkersorpaa,덮다
930,aufhängen::V,inivaa,매달다
931,aufhängen::V,iniorarpai,매달다
932,anzünden::V,saggaavoq,점화하다
933,aufheben::V,allisippaa,위로올리다
934,zurücklassen::V,aallarpoq,튀에남기다
935,verlieren::V,annaavaa,잃다
936,fallen lassen::V,nakkaavaa,떨어뜨리다
937,machen::V,iliorpoq,하다
938,herstellen::V,anillatsippaa,제조하다
939,bauen::V,marrarterpaa,짓다
940,reparieren::V,iluarsaappaa,수셩자다
941,verbessern::V,naqqippaa,정정하다
942,graben::V,assappaa,파다
943,beugen::V,qappappoq,구부리다
944,biegen::V,qappappoq,굽히다
945,wenden::V,assappaa,회전시키다
946,wenden::V,assakarpoq,회전시키다
947,umdrehen::V,assakartippaa,회전시키다
948,heben::V,kivippaa,일으아키다
949,hochheben::V,kissumiarpaa,틀어올리다
950,ergreifen::V,isaappaa,잡다
951,ergreifen::V,isaguppaa,잡다
952,halten::V,minarpaa,잡다
953,drücken::V,naqittaat,누르다
954,kratzen::V,qitsuppaa,긁다
955,lecken::V,aluppaa,핥다
956,beißen::V,kiivaa,물다
957,abreißen::V,aqqarpaa,
958,abreißen::V,isaterpaa,
959,abschneiden::V,kipivaa,귾어내다
960,binden::V,kakkersarpaa,매다
961,stecken::V,kussunneq,찌르다
962,brechen::V,nallorpaa,금
963,klopfen::V,pattappaa,치다
964,hauen::V,aqivaa,때리다
965,kleben::V,qaappoq,들러붙다
966,reiben::V,tagiarpaa,문지르다
967,reiben::V,tangiarpaa,문지르다
968,streichen::V,erlerpoq,쓰다듬다
969,schleifen::V,sequppaa,갈다
970,schneiden::V,uullivoq,베다
971,schütteln::V,aalavoq,흔들다
972,schwenken::V,issarpoq,흔들다
973,füllen::V,immerpaa,담다
974,einwickeln::V,immoqquserpaa,싸다
975,tragen::V,maqippaa,지우다
976,tragen::V,assartorpoq,지우다
977,schleppen::V,assartorpoq,끌다
978,ziehen::V,kalippaa,당기다
979,ziehen::V,kalissarpoq,당기다
980,aufbewahren::V,toqqorpaa,간직하다
981,werfen::V,kuivaa,던지다
982,fangen::V,anguaa,밥다
983,verstecken::V,anngigaa,숨기다
984,teilen::V,agguut,나누다
985,teilen::V,agguusersorpaa,나누다
986,schicken::V,nassiuppaa,보내다
987,bringen::V,aggiuppaa,가겨
988,bringen::V,nassataraa,가겨
989,bekommen::V,tiguaa,얻다
990,erhalten::V,tiguaa,지니다
991,nehmen::V,pivoq,잡다
992,nehmen::V,tiguaa,잡다
993,bewahren::V,sukkunik simerserpaa,저장보종
994,verderben::V,asiutippaa,못쓰게 되다
995,verderben::V,piuneerunnerit,못쓰게 되다
996,zerbrechen::V,ukuvoq,깨뜨리다
997,zerreißen::V,tisavaa,잡아쫓다
998,zerreißen::V,alittorpaa,잡아쫓다
999,zerstören::V,aserorpaa,파괴하다
1000,verbrennen::V,seerpoq,소실하다
1001,geben::V,pivoq,주다
1002,versprechen::V,neriorsorpaa,약속하다
1003,wünschen::V,kissaat,바라다
1004,loben::V,nersorpaa,칭찬하다
1005,loben::V,nersornaat,칭찬하다
1006,küssen::V,kunippaa,키스하다
1007,küssen::V,kunissorpaa,키스하다
1008,zudecken::V,majorpaa,뚜꺼을하다
1009,wecken::V,itersarpaa,깨우다
1010,zeigen::V,tikkuuppaa,보이다
1011,führen::V,tasissiuppaa,가게하다
1012,führen::V,ilitsersorpaa,가게하다
1013,führen::V,tasissersuuppaa,가게하다
1014,lehren::V,ilinniartippaa,가르치다
1015,unterrichten::V,ajoqerpaa,가르지다
1016,unterrichten::V,ajoqersorpaa,가르지다
1017,unterrichten::V,ilinniartitsivoq,가르지다
1018,aufziehen::V,inororsarpaa,사육하다
1019,leiten::V,iluatsippaa,이끌다
1020,antreiben::V,ikusimmippaa,몰다
1021,einladen::V,qaaqquaa,초청하다
1022,einladen::V,qaasarpaa,초청하다
1023,vereinigen::V,taperserpaa,하나로하다
1024,besuchen::V,tikeraarpaa,방문하다
1025,treffen::V,aporappaa,만나다
1026,sich versammeln::V,majorpoq,조립하다
1027,spielen::V,pinnguarpoq,눌다
1028,singen::V,erinarsorpoq,노래하다
1029,tanzen::V,qitippoq,춤추하다
1030,sich trennen::V,immikkoortippaa,가르다
1031,retten::V,annaappaa,구조하다
1032,schützen::V,eriagaa,보호하다
1033,schützen::V,pineqartaalivaa,보호하다
1034,schießen::V,aallaavaa,쏘다
1035,schießen::V,piseriuppaa,쏘다
1036,ärgern::V,ninngassarpaa,성을내게하다
1037,ärgern::V,ninngassaarpaa,성을내게하다
1038,schlagen::V,unatarpaa,치다
1039,treten::V,tukerpoq,디디다
1040,stechen::V,iguppaa,찌르다
1041,stechen::V,qasilippoq,찌르다
1042,stoßen::V,ikuserpaa,찌르다
1043,stoßen::V,ikusimmippaa,찌르다
1044,stehlen::V,tillippaa,훔치다
1045,stören::V,akornuserpaa,움직이다
1046,verbergen::V,anngigaa,숨기다
1047,betrügen::V,peqquserluttuliorfigaa,속이다
1048,töten::V,maappaa,죽이다
1049,töten::V,toquppaa,죽이다
1050,wohnen::V,najugaqarpoq,실다
1051,arbeiten::V,sulivoq,일하다
1052,sammeln::V,katersorpai,모으다
1053,jagen::V,piniarpoq,사냥하다
1054,fischen::V,aalisarpoq,고기를잡다
1055,anbinden::V,qilerut,묶다
1056,anbinden::V,qilersorpaa,묶다
1057,anbinden::V,ungerlatserpaa,묶다
1058,füttern::V,nerlerpaa,사료를주다
1059,gießen::V,imerterpaa,물을대다
1060,kochen::V,igavoq,요리하다
1061,braten::V,siappaa,굽다
1062,umrühren::V,qeerlerpaa,교반하다
1063,färben::V,misuppaa,채색하다
1064,reinigen::V,sanniarpaa,청소하다
1065,waschen::V,asappaa,씻다
1066,abwischen::V,saligarpaa,닦다
1067,abwischen::V,saligartorpaa,닦다
1068,fegen::V,sanngiarpaa,소체하다
1069,baden::V,uffarpoq,감다
1070,sich waschen::V,uffarpoq,모믈 씻다
1071,ausziehen::V,annoraajarpaa,벗다
1072,anziehen::V,ativaa,끌어움직이다
1073,anziehen::V,atitippaa,끌어움직이다
1074,sich anziehen::V,atisalersorpoq,
1075,sagen::V,oqarpoq,말하다
1076,sprechen::V,oqaluttarpoq,말하다
1077,reden::V,oqaluppoq,이야기하다
1078,fragen::V,aperaa,질문하다
1079,bitten::V,aperaa,원하다
1080,bitten::V,qinnuigaa,원하다
1081,erzählen::V,oqaluttuaraa,이야기하다
1082,mitteilen::V,oqalualaarpoq,이야기하다
1083,rufen::V,qaaqquaa,불러내다
1084,prahlen::V,oqqartuvoq,자랑하다
1085,prahlen::V,oqallortuvoq,자랑하다
1086,übersetzen::V,ikaarpoq,번역하다
1087,übersetzen::V,nutserpaa,번역하다
1088,denken::V,isumaqarpoq,생각하다
1089,glauben::V,upperaa,믿다
1090,glauben::V,isumaqarpoq,믿다
1091,erkennen::V,ilisaraa,인식하다
1092,verstehen::V,paasivaa,이해하다
1093,lernen::V,ilinniarpoq,배우다
1094,wissen::V,nalunngilaa,알다
1095,sich erinnern an::V,eqqaavaa,상기하다
1096,vergessen::V,puiorpaa,잊다
1097,messen::V,ussersarpaa,측정하다
1098,zählen::V,kisitsivoq,세다
1099,rechnen::V,kisitsivoq,게산하다
1100,lesen::V,atuarpoq,읽다
1101,malen::V,qalipappaa,그리다
1102,schreiben::V,allappoq,쓰다
1103,kaufen::V,pisiaraa,사다
1104,verkaufen::V,akigaa,팔다
1105,bezahlen::V,akilerpaa,지불하다
1106,beherrschen::V,inappaa,지배하다
1107,ertragen::V,ernertaaraa,참다
1108,Nase::N,,코
1109,Schnurrbart::N,,윗수몀
1110,Schnurrbart::N,,코밑수염
1111,Fuß::N,,발
1112,Schlaf::N,,수면
1113,Strömung::N,,유동
1114,Moor::N,,저습지
1115,Wald::N,,숲
1116,Anhöhe::N,,언덕
1117,Gipfel::N,,졀졍
1118,Quelle::N,,근원
1119,Festland::N,,본토
1120,Kiefer[Baum]::N,,소나무
1121,Pferd::N,,말
1122,Elch::N,,고라니
1123,Schwarm::N,,뗴
1124,Ente::N,,오리
1125,Barsch::N,,농어
1126,Hecht::N,,에속스
1127,Wurm::N,,벌레
1128,Heu::N,,건초
1129,Kummer::N,,슬픔
1130,Gespräch::N,,대화
1131,Spiel::N,,무리
1132,Gesellschaft::N,,교제
1133,Angelegenheit::N,,용무
1134,Anzahl::N,,어떤
1135,Anzahl::N,,수
1136,Strich::N,,스침
1137,Gegenstand::N,,항목
1138,Höhe::N,,높이
1139,Lagerfeuer::N,,캠프의 모닥불
1140,Gang::N,,걸음
1141,Heim::N,,집
1142,Beutel::N,,클
1143,Eimer::N,,동이
1144,Sack::N,,조갑
1145,Brei::N,,젤리
1146,Leder::N,,가죽
1147,Gott::N,,하느님
1148,Reichtum::N,,많음
1149,Staat::N,,국가
1150,Gewalt::N,,권력
1151,Bogen[Waffe]::N,,활
1152,Lüge::N,,거짓말
1153,Schaden::N,,손상
1154,April::N,,사월
1155,frisch::A,,신선한
1156,lecker::A,,맛있는
1157,sauer::A,,산성의
1158,bunt::A,,알록달록한
1159,teuer::A,,값비산
1160,geschickt::A,,교묘한
1161,nackt::A,,벌거벗은
1162,ehemalig::A,,전의
1163,bekannt::A,,저명한
1164,anderer::A,,다른
1165,zuerst::ADV,,최초로
1166,niemals::ADV,,결코...(하지)않다
1167,dort::ADV,,거기
1168,oben::ADV,,위에
1169,hinauf::ADV,,위쪽으로
1170,nicht::ADV,,안
1171,ein wenig::ADV,,적음
1172,so::ADV,,그와같이
1173,nur::ADV,,다만
1174,vor::PRP,,앞에
1175,hinter::PRP,,뒤에
1176,unter::PRP,,잍에
1177,durch::PRP,,통고하여
1178,neben::PRP,,와나란히
1179,zwischen::PRP,,의사이로
1180,wegen::PRP,,때문에
1181,alles::PRN,,모든것
1182,aufgehen[Sonne]::V,,뜨다
1183,strömen::V,,흐르다
1184,fließen::V,,흐르다
1185,faulen::V,,부패하다
1186,verfaulen::V,,썩다
1187,verschwinden::V,,사라지다
1188,lärmen::V,,떠들다
1189,klirren::V,,탁탁울리다
1190,rauschen::V,,솨솨
1191,klingen::V,,반향하다
1192,umkommen::V,,못쓰게되다
1193,sich rühren::V,,움직이다
1194,sich erheben::V,,이러서다
1195,hinfallen::V,,넘어지다
1196,kriechen::V,,기다
1197,gehen::V,,가다
1198,abfahren::V,,출발하다
1199,erwarten::V,,기대하다
1200,lachen::V,,웃다
1201,anschauen::V,,바라보다
1202,probieren::V,,시식하다
1203,zu sehen sein::V,,보이는
1204,vernehmen::V,,듣다
1205,vernehmen::V,,들어서일다
1206,können::V,,할주릴다
1207,gelingen::V,,성국하다
1208,geraten::V,,잘되어가다
1209,ändern::V,,바꾸다
1210,drehen::V,,회전
1211,schieben::V,,밀다
1212,rütteln::V,,흔들다
1213,schütten::V,,따르다
1214,packen::V,,쥐다
1215,hinzufügen::V,,부가하다
1216,wählen::V,,선거하다
1217,auswählen::V,,선출하다
1218,behindern::V,,훼방하다
1219,beschädigen::V,,상하게하다
1220,reichen::V,,내일다
1221,schenken::V,,주다
1222,wiegen::V,,어르다
1223,lassen::V,,내버려두다
1224,verlassen::V,,버림받은
1225,bewachen::V,,치키다
1226,verteidigen::V,,막다
1227,sich schlagen::V,,치다
1228,siegen::V,,이기다
1229,belästigen::V,,괴롭히다
1230,täuschen::V,,속이다
1231,pflücken::V,,꿔다
1232,fassen::V,,움켜쥐다
1233,hüten::V,,망보다
1234,treiben::V,,몰아세우다
1235,melken::V,,젖을짜다
1236,hacken::V,,자르다
1237,reifen::V,,성숙하다
1238,zubereiten::V,,조제하다
1239,backen::V,,쿱다
1240,stricken::V,,뜨개질하다
1241,nähen::V,,꿰매다
1242,spülen::V,,씻다
1243,kehren::V,,청소하다
1244,kämmen::V,,빗다
1245,schmücken::V,,치레하다
1246,nennen::V,,부르다
1247,bemerken::V,,인자하다
1248,begreifen::V,,파악하다
1249,zeichnen::V,,소묘하다
1250,besitzen::V,,소유하다
1251,zahlen::V,,치르다
