,Concept_ID,mn,fi
793,fett::A,голигор,lihava
794,schlank::A,голшиг,hoikka
795,schlank::A,голшиг,solakka
796,hübsch::A,сайхан,soma
797,hübsch::A,сайхан,sievä
798,hübsch::A,хөөрхөн,soma
799,hübsch::A,хөөрхөн,sievä
800,böse::A,муу,paha
801,böse::A,муу,häijy
802,böse::A,хортой,paha
803,böse::A,хортой,häijy
804,dumm::A,тэнэг,tyhmä
805,dumm::A,тэнэг,typerä
806,faul::A,залхуу,laiska
807,fleißig::A,чармайлтгай,ahkera
808,geizig::A,харамч,saita
809,klug::A,цэцэн,älykäs
810,geschickt::A,дүйтэй,taitava
811,lieb::A,хайрт,rakas
812,lustig::A,цэнгэлтэй,hauska
813,lustig::A,цэнгэлтэй,iloinen
814,sanft::A,наалинхай,lauha
815,sanft::A,наалинхай,lempeä
816,hungrig::A,өлөн,nälkäinen
817,hungrig::A,өлссөн,nälkäinen
818,krank::A,өвчтэй,sairas
819,nackt::A,нүцгэн,alaston
820,traurig::A,гунигт,surullinen
821,traurig::A,гунигт,murheellinen
822,lebendig::A,амьд,elävä
823,lebendig::A,амьтай,elävä
824,gut::A,сайн,hyvä
825,schlecht::A,муу,paha
826,schlecht::A,муу,huono
827,schlecht::A,өөдгүй,paha
828,schlecht::A,өөдгүй,huono
829,richtig::A,зөв,oikea
830,richtig::A,зүйтэй,oikea
831,schlimm::A,муухай,paha
832,wahr::A,үнэн,tosi
833,wahr::A,жинхэнэ,tosi
834,alt::A,хуучин,vanha
835,neu::A,шинэ,uusi
836,ehemalig::A,агсан,entinen
837,ehemalig::A,агсан,muinainen
838,ehemalig::A,байсан,entinen
839,ehemalig::A,байсан,muinainen
840,alt[Lebewesen]::A,өвгөн,vanha
841,alt[Lebewesen]::A,хижээл,vanha
842,jung::A,залуу,nuori
843,arm::A,ядуу,köyhä
844,reich::A,баян,rikas
845,reich::A,баялаг,rikas
846,bekannt::A,танил,tuttu
847,bekannt::A,танил,tunnettu
848,berühmt::A,цуутай,kuuluisa
849,berühmt::A,алдартай,kuuluisa
850,fremd::A,харь,vieras
851,fremd::A,гадаад,vieras
852,verschieden::A,ондоо,eri
853,verschieden::A,ондоо,erilainen
854,verschieden::A,янз янзын,eri
855,verschieden::A,янз янзын,erilainen
856,nah::A,ойрын,läheinen
857,nah::A,дөтийн,läheinen
858,fern::A,холын,etäinen
859,linker::A,буруу,vasen
860,rechter::A,баруун,oikea
861,anderer::A,өөр,muu
862,anderer::A,өөр,toinen
863,anderer::A,нөгөө,muu
864,anderer::A,нөгөө,toinen
865,erster::A,нэгдэх,ensimmäinen
866,erster::A,нэгдүгээр,ensimmäinen
867,zweiter::A,хоёрдугаар,toinen
868,dritter::A,гуравдугаар,kolmas
869,letzter::A,сүүлийн,viimeinen
870,allein::ADV,ганцаараа,yksin
871,auf einmal::ADV,нэгмөсөн,yhdellä kertaa
872,zusammen::ADV,цуг,yhdessä
873,zusammen::ADV,хамт,yhdessä
874,lange::ADV,удаан,kauan
875,lange::ADV,удаан,pitkään
876,plötzlich::ADV,гэнэт,äkkiä
877,sofort::ADV,дороо,heti
878,später::ADV,дараа,myöhemmin
879,jetzt::ADV,өнөө,nyt
880,heute::ADV,өнөө,tänään
881,heute::ADV,өнөөдөр,tänään
882,morgen::ADV,маргааш,huomenna
883,morgen::ADV,маргаадар,huomenna
884,bald::ADV,түргэн,pian
885,bald::ADV,удахгүй,pian
886,dann::ADV,хожим,sitten
887,dann::ADV,тэгээд,sitten
888,gestern::ADV,өчигдөр,eilen
889,einst::ADV,нэг,aikanaan
890,damals::ADV,тэгэхэд,silloin
891,damals::ADV,тэгэхэд,siihen aikaan
892,danach::ADV,тэгээд,sen jälkeen
893,danach::ADV,дараа нь,sen jälkeen
894,vorher::ADV,урьд,ennen
895,zuerst::ADV,анх,ensin
896,zuerst::ADV,анх,ensiksi
897,zuerst::ADV,эхлээд,ensin
898,zuerst::ADV,эхлээд,ensiksi
899,einmal::ADV,нэг удаа,kerran
900,manchmal::ADV,хааяа,joskus
901,manchmal::ADV,заримдаа,joskus
902,oft::ADV,олонтоо,usein
903,immer::ADV,байнга,aina
904,niemals::ADV,хэзээ ч,ei koskaan
905,niemals::ADV,хэдийд ч,ei koskaan
906,hier::ADV,энд,tässä
907,hier::ADV,энд,täällä
908,hierhin::ADV,нааш,tähän
909,von hier::ADV,эндээс,tästä
910,von hier::ADV,эндээс,täältä
911,dort::ADV,тэнд,siinä
912,dort::ADV,тэнд,siellä
913,dorthin::ADV,тийш,sinne
914,dorthin::ADV,тийш,tuonne
915,geradeaus::ADV,шулуун,suoraan
916,vorwärts::ADV,урагшаа,eteenpäin
917,rückwärts::ADV,буцаан,taaksepäin
918,rückwärts::ADV,сөөргөө,taaksepäin
919,zurück::ADV,буцаж,takaisin
920,zurück::ADV,гэдрэг,takaisin
921,unten::ADV,дор,alhaalla
922,hinab::ADV,уруу,alas
923,oben::ADV,дээр,ylhäällä
924,hinauf::ADV,өөд,ylös
925,hinauf::ADV,дээш,ylös
926,überall::ADV,хааяагүй,kaikkialla
927,überall::ADV,энд тэндгүй,kaikkialla
928,nicht::ADV,эс,ei
929,nicht::ADV,-гүй,ei
930,ein wenig::ADV,жаахан,vähän
931,kaum::ADV,арай,tuskin
932,kaum::ADV,арай гэж,tuskin
933,sehr::ADV,тун,kovin
934,sehr::ADV,тун,oikein
935,so::ADV,тэгж,näin
936,so::ADV,ингээд,näin
937,noch::ADV,дахин,vielä
938,noch::ADV,дахиад,vielä
939,nur::ADV,зөвхөн,vain
940,nur::ADV,зөвхөн,ainoastaan
941,nur::ADV,гагцхүү,vain
942,nur::ADV,гагцхүү,ainoastaan
943,schon::ADV,нэгэнт,jo
944,wieder::ADV,дахин,taas
945,wieder::ADV,дахин,jälleen
946,wieder::ADV,дахиад,taas
947,wieder::ADV,дахиад,jälleen
948,vergebens::ADV,хий,turhaan
949,vor::PRP,өмнө,edessä
950,hinter::PRP,ард,takana
951,unter::PRP,доор,alla
952,durch::PRP,дундуур,läpi
953,durch::PRP,дундуур,kautta
954,neben::PRP,хажууд,vieressä
955,zwischen::PRP,завсар,välillä
956,zwischen::PRP,хооронд,välillä
957,wegen::PRP,төлөө,takia
958,wegen::PRP,төлөө,vuoksi
959,wegen::PRP,дээрээс,takia
960,wegen::PRP,дээрээс,vuoksi
961,dies::PRN,энэ,tämä
962,das::PRN,тэр,se
963,alles::PRN,цөм,kaikki
964,alles::PRN,бүгд,kaikki
965,ich::PRN,би,minä
966,du::PRN,чи,sinä
967,er::PRN,тэр,hän
968,er::PRN,тэр хүн,hän
969,wir::PRN,бид,me
970,ihr::PRN,та нар,te
971,sie::PRN,тэд,he
972,was::FPRN,юу,mikä
973,wer::FPRN,хэн,ken
974,wer::FPRN,хэн,kuka
975,wo::FADV,хаа,missä
976,wo::FADV,хаана,missä
977,wohin::FADV,хааш,mihin
978,wohin::FADV,хаана,mihin
979,wie::FADV,яаж,miten
980,wie::FADV,яаж,kuinka
981,wie::FADV,хэрхэн,miten
982,wie::FADV,хэрхэн,kuinka
983,warum::FADV,юунд,miksi
984,warum::FADV,яагаад,miksi
985,wieviel::FNUM,хэдий,paljonko
986,wieviel::FNUM,хэдий,kuinka paljon
987,wieviel::FNUM,хэд,paljonko
988,wieviel::FNUM,хэд,kuinka paljon
989,eins::NUM,нэг,yksi
990,zwei::NUM,хоёр,kaksi
991,drei::NUM,гурав,kolme
992,vier::NUM,дөрөв,neljä
993,fünf::NUM,тав,viisi
994,sechs::NUM,зургаа,kuusi
995,sieben::NUM,долоо,seitsemän
996,acht::NUM,найм,kahdeksan
997,neun::NUM,ес,yhdeksän
998,zehn::NUM,арав,kymmenen
999,elf::NUM,арван нэг,yksitoista
1000,zwölf::NUM,арван хоёр,kaksitoista
1001,zwanzig::NUM,хорь,kaksikymmentä
1002,dreißig::NUM,гуч,kolmekymmentä
1003,vierzig::NUM,дөч,neljäkymmentä
1004,fünfzig::NUM,тавь,viisikymmentä
1005,sechzig::NUM,жар,kuusikymmentä
1006,siebzig::NUM,дал,seitsemänkymmentä
1007,achtzig::NUM,ная,kahdeksankymmentä
1008,neunzig::NUM,ер,yhdeksänkymmentä
1009,hundert::NUM,зуу,sata
1010,tausend::NUM,мянга,tuhat
1011,und::CNJ,ч,ja
1012,und::CNJ,болон,ja
1013,oder::CNJ,буюу,tai
1014,stehen::V,зогсох,seisoa
1015,sitzen::V,суух,istua
1016,liegen::V,хэвтэх,maata
1017,hängen::V,өлгөөтэй байх,riippua
1018,hängen::V,дүүжлээтэй байх,riippua
1019,werden::V,болох,tulla
1020,werden::V,болох,joutua
1021,passieren::V,тохиох,sattua
1022,passieren::V,тохиох,tapahtua
1023,beginnen::V,эхлэх,alkaa
1024,enden::V,дүүрэх,loppua
1025,enden::V,дүүрэх,päättyä
1026,wechseln::V,хувирах,vaihtua
1027,wechseln::V,хувирах,vaihdella
1028,aufgehen[Sonne]::V,мандах,nousta
1029,untergehen[Sonne]::V,жаргах,laskea
1030,scheinen[Sonne]::V,гэрэлтэх,paistaa
1031,donnern::V,дуугарах,jyristä
1032,wehen::V,салхилах,tuulla
1033,wehen::V,салхилах,puhaltaa
1034,wehen::V,хөөрөгдөх,tuulla
1035,wehen::V,хөөрөгдөх,puhaltaa
1036,strömen::V,гүйх,virrata
1037,strömen::V,урсах,virrata
1038,fließen::V,урсах,valua
1039,fließen::V,урсах,juosta
1040,sich drehen::V,эргэлдэх,pyöriä
1041,schwanken::V,хэлбэлзэх,horjua
1042,schwingen::V,ганхах,heilua
1043,schwingen::V,ганхах,värähdellä
1044,schwingen::V,хэлбэлзэх,heilua
1045,schwingen::V,хэлбэлзэх,värähdellä
1046,fallen::V,унах,pudota
1047,fallen::V,унах,langeta
1048,brennen::V,шатах,palaa
1049,rauchen::V,баагих,savuta
1050,regnen::V,бороо орно,sataa
1051,gefrieren::V,хөлдөх,jäätyä
1052,tauen::V,хайлах,sulaa
1053,schmelzen::V,уярах,sulaa
1054,trocknen::V,хатах,kuivua
1055,sieden::V,буцлах,kiehua
1056,sieden::V,даргилах,kiehua
1057,faulen::V,үжрэх,mädätä
1058,faulen::V,өмхийрөх,mädätä
1059,verfaulen::V,бээх,mädätä
1060,verfaulen::V,бээх,mädäntyä
1061,verfaulen::V,өгрөх,mädätä
1062,verfaulen::V,өгрөх,mädäntyä
1063,reißen::V,цуурах,revetä
1064,versinken::V,живэх,upota
1065,versinken::V,живэх,vajota
1066,vergehen::V,нөгчих,kulua
1067,vergehen::V,өнгөрөх,kulua
1068,erscheinen::V,гарах,ilmestyä
1069,erscheinen::V,бултайх,ilmestyä
1070,verschwinden::V,далд орох,kadota
1071,verschwinden::V,алга болох,kadota
1072,sinken::V,татрах,vajota
1073,sinken::V,доошлох,vajota
1074,abnehmen::V,багасах,vähetä
1075,abnehmen::V,хорогдох,vähetä
1076,zunehmen::V,ихсэх,kasvaa
1077,zunehmen::V,ихсэх,lisääntyä
1078,steigen::V,нэмэгдэх,nousta
1079,wachsen::V,өсөх,kasvaa
1080,wachsen::V,ургах,kasvaa
1081,glänzen::V,гилгэнэх,kiiltää
1082,glänzen::V,гилбэгнэх,kiiltää
1083,funkeln::V,гялжах,kipinöidä
1084,funkeln::V,гялалзах,kipinöidä
1085,lärmen::V,шуугих,meluta
1086,läuten::V,цохих,soida
1087,klingeln::V,хонхдох,soida
1088,klingeln::V,дуугарах,soida
1089,klirren::V,хангир жингэр хийх,kalista
1090,brausen::V,бургилах,kohista
1091,rauschen::V,сэржигнэх,kohista
1092,klingen::V,хангинах,soida
1093,bellen::V,хуцах,haukkua
1094,heulen::V,улих,ulvoa
1095,blasen::V,үлзэх,puhaltaa
1096,pfeifen::V,исгэрэх,viheltää
1097,schreien::V,хашгирах,kirkua
1098,stöhnen::V,ёолох,voihkia
1099,stöhnen::V,гэнгэнэх,voihkia
1100,zittern::V,дагжих,vapista
1101,leben::V,амьдрах,elää
1102,geboren werden::V,төрөх,syntyä
1103,atmen::V,амьсгалах,hengittää
1104,trinken::V,уух,juoda
1105,essen::V,идэх,syödä
1106,schlucken::V,залгих,niellä
1107,müde werden::V,ядрах,uupua
1108,einschlafen::V,унтчих,uinahtaa
1109,schlafen::V,унтах,maata
1110,schlafen::V,унтах,nukkua
1111,aufwachen::V,сэрэх,herätä
1112,aufstehen::V,босох,nousta
1113,aufstehen::V,босох,nousta ylös
1114,sich erholen::V,амрах,levätä
1115,krank werden::V,өвдөж эхлэх,sairastua
1116,krank sein::V,өвдөх,potea
1117,krank sein::V,өвдөх,sairastaa
1118,schmerzen::V,өвдөх,särkeä
1119,schmerzen::V,өвдөх,kivistää
1120,schmerzen::V,шархирах,särkeä
1121,schmerzen::V,шархирах,kivistää
1122,husten::V,ханиах,yskiä
1123,genesen::V,засрах,toipua
1124,sterben::V,үхэх,kuolla
1125,sterben::V,нас барах,kuolla
1126,umkommen::V,үхэх,saada surmansa
1127,umkommen::V,үхэх,kuolla
1128,sich bewegen::V,хөдлөх,liikkua
1129,sich rühren::V,хөдлөх,liikahtaa
1130,sich erheben::V,босох,nousta
1131,sich setzen::V,суух,istuutua
1132,hinfallen::V,ойчих,kaatua
1133,laufen::V,явган явах,kävellä
1134,schreiten::V,алхах,astua
1135,schreiten::V,алхах,astella
1136,spazierengehen::V,зугаалах,kävellä
1137,eilen::V,хурдлах,kiirehtiä
1138,sich beeilen::V,яарах,kiirehtiä
1139,sich beeilen::V,яарах,olla kiireissään
1140,sich beeilen::V,шамдах,kiirehtiä
1141,sich beeilen::V,шамдах,olla kiireissään
1142,sausen::V,давхих,rynnätä
1143,sausen::V,давхих,viilettää
1144,rennen::V,гүйх,juosta
1145,springen::V,харайх,hypätä
1146,springen::V,дэвхрэх,hypätä
1147,klettern::V,авирах,kiivetä
1148,schaukeln::V,ганхалзах,kiikkua
1149,kriechen::V,мөлхөх,ryömiä
1150,schwimmen::V,сэлэх,uida
1151,tauchen::V,шунгах,sukeltaa
1152,rudern::V,сэлүүрдэх,soutaa
1153,fahren::V,явах,ajaa
1154,fahren::V,явах,kulkea
1155,fliegen::V,нисэх,lentää
1156,gehen::V,явах,käydä
1157,weggehen::V,явах,lähteä
1158,weggehen::V,явах,poistua
1159,abfahren::V,одох,lähteä
1160,abfahren::V,хөдлөх,lähteä
1161,anhalten::V,зогсох,pysähtyä
1162,anhalten::V,зогсох,seisahtua
1163,hineingehen::V,орох,mennä sisään
1164,eintreten::V,орох,astua sisään
1165,kommen::V,ирэх,tulla
1166,ankommen::V,хүрэх,saapua
1167,zurückkommen::V,харих,palata
1168,zurückkommen::V,буцаж ирэх,palata
1169,bleiben::V,үлдэх,jäädä
1170,bleiben::V,үлдэх,viipyä
1171,warten::V,хүлээх,odottaa
1172,erwarten::V,хүлээх,odottaa
1173,suchen::V,эрэх,etsiä
1174,suchen::V,бэдрэх,etsiä
1175,finden::V,олох,löytää
1176,versuchen::V,оролдох,yrittää
1177,vorbereiten::V,бэлтгэх,valmistaa
1178,lieben::V,янаглах,pitää
1179,lieben::V,янаглах,rakastaa
1180,mögen::V,таалах,pitää
1181,mögen::V,таалах,tykätä
1182,lachen::V,инээх,nauraa
1183,rühren::V,сэтгэл уяруулах,liikuttaa
1184,weinen::V,уйлах,itkeä
1185,schimpfen::V,хараах,haukkua
1186,sich ärgern::V,уурлах,suuttua
1187,sich fürchten::V,айх,pelätä
1188,fürchten::V,айх,pelätä
1189,fliehen::V,зугтах,paeta
1190,fliehen::V,гүйж очих,paeta
1191,flüchten::V,оргох,paeta
1192,sehen::V,үзэх,nähdä
1193,anschauen::V,харах,katsoa
1194,ansehen::V,харах,katsoa
1195,hören::V,дуулах,kuulla
1196,zuhören::V,чагнах,kuunnella
1197,probieren::V,амсаж үзэх,maistaa
1198,riechen::V,үнэрлэх,haistaa
1199,fühlen::V,мэдрэх,tuntea
1200,scheinen::V,шиг үзэгдэх,tuntua
1201,zu sehen sein::V,үзэгдэх,näkyä
1202,zu sehen sein::V,харагдах,näkyä
1203,vernehmen::V,дуулах,kuulla
1204,frieren::V,даарах,palella
1205,tun::V,хийх,tehdä
1206,tun::V,үйлдэх,tehdä
1207,können::V,болох,osata
1208,wollen::V,хүсэх,tahtoa
1209,anfangen::V,эхлэх,ruveta
1210,anfangen::V,эхлэх,aloittaa
1211,beenden::V,дуусгах,lopettaa
1212,aufhören::V,болих,loppua
1213,aufhören::V,зогсох,loppua
1214,gelingen::V,бүтэх,onnistua
1215,geraten::V,илрэх,sujua
1216,geraten::V,илрэх,joutua
1217,öffnen::V,нээх,avata
1218,öffnen::V,нээх,aukaista
1219,öffnen::V,тайлах,avata
1220,öffnen::V,тайлах,aukaista
1221,schließen::V,хаах,sulkea
1222,stellen::V,тавих,panna
1223,stellen::V,тавих,asettaa
1224,stellen::V,босгох,panna
1225,stellen::V,босгох,asettaa
1226,setzen::V,суулгах,panna
1227,setzen::V,суулгах,istuttaa
1228,legen::V,хийх,panna
1229,legen::V,хийх,asettaa
1230,legen::V,тавих,panna
1231,legen::V,тавих,asettaa
1232,berühren::V,шүргэх,koskea
1233,berühren::V,шүргэх,koskettaa
1234,verbinden::V,залгах,liittää
1235,verbinden::V,залгах,yhdistää
1236,bedecken::V,бүрэх,kattaa
1237,bedecken::V,бүрэх,peittää
1238,aufhängen::V,өлгөх,ripustaa
1239,aufhängen::V,дүүжлэх,ripustaa
1240,anzünden::V,асаах,sytyttää
1241,anzünden::V,ноцоох,sytyttää
1242,aufheben::V,өргөх,ylös nostaa
1243,aufheben::V,өргөх,nostaa
1244,zurücklassen::V,орхих,jättää
1245,zurücklassen::V,үлдээх,jättää
1246,verlieren::V,гээх,kadottaa
1247,fallen lassen::V,унагах,pudottaa
1248,machen::V,хийх,tehdä
1249,machen::V,гаргах,tehdä
1250,herstellen::V,бүтээх,tuottaa
1251,herstellen::V,бүтээх,valmistaa
1252,bauen::V,барих,rakentaa
1253,reparieren::V,засах,korjata
1254,reparieren::V,сэлбэх,korjata
1255,verbessern::V,засах,parantaa
1256,verbessern::V,сайжруулах,parantaa
1257,ändern::V,өөрчлөх,muuttaa
1258,graben::V,малтах,kaivaa
1259,beugen::V,бөгтийлгөх,taivuttaa
1260,biegen::V,матах,taivuttaa
1261,biegen::V,муруйлгах,taivuttaa
1262,drehen::V,эргүүлэх,kääntää
1263,wenden::V,эргүүлэх,kääntää
1264,umdrehen::V,хөрвүүлэх,kääntää
1265,heben::V,өргөх,nostaa
1266,heben::V,өргөх,kohottaa
1267,hochheben::V,өргөх,nostaa
1268,ergreifen::V,атгах,tarttua
1269,halten::V,барих,pitää
1270,drücken::V,дарах,painaa
1271,drücken::V,дарах,puristaa
1272,schieben::V,түлхэх,työntää
1273,kratzen::V,хусах,raapia
1274,kratzen::V,маажих,raapia
1275,lecken::V,долоох,nuolla
1276,beißen::V,зуух,purra
1277,beißen::V,хазах,purra
1278,abreißen::V,таслах,repiä
1279,abschneiden::V,тайрах,leikata poikki
1280,abschneiden::V,тайрах,leikata
1281,binden::V,боох,sitoa
1282,binden::V,хүлэх,sitoa
1283,stecken::V,шаах,pistää
1284,stecken::V,шигтгэх,pistää
1285,brechen::V,хугалах,murtaa
1286,klopfen::V,цохих,koputtaa
1287,klopfen::V,цохих,kolkuttaa
1288,klopfen::V,тогших,koputtaa
1289,klopfen::V,тогших,kolkuttaa
1290,hauen::V,дэлдэх,lyödä
1291,kleben::V,наах,liimata
1292,reiben::V,нухах,hieroa
1293,reiben::V,нухах,hangata
1294,reiben::V,нидчих,hieroa
1295,reiben::V,нидчих,hangata
1296,streichen::V,нялах,sivellä
1297,streichen::V,түрхэх,sivellä
1298,schleifen::V,билүүдэх,hioa
1299,schleifen::V,гуранздах,hioa
1300,schneiden::V,огтлох,leikata
1301,rütteln::V,холхнулах,ravistaa
1302,schütteln::V,сэгсрэх,pudistaa
1303,schwenken::V,дэвэх,heiluttaa
1304,schwenken::V,даллах,heiluttaa
1305,schütten::V,цутгах,kaataa
1306,schütten::V,аягалах,kaataa
1307,füllen::V,дүүргэх,täyttää
1308,einwickeln::V,боох,kääriä
1309,einwickeln::V,ороох,kääriä
1310,tragen::V,авчрах,kantaa
1311,schleppen::V,чирэх,raahata
1312,ziehen::V,татах,vetää
1313,aufbewahren::V,хадгалах,säilyttää
1314,werfen::V,хаях,viskata
1315,werfen::V,шидэх,viskata
1316,fangen::V,барих,napata
1317,fangen::V,барих,ottaa kiinni
1318,packen::V,шүүрэх,tarttua
1319,verstecken::V,нуух,kätkeä
1320,verstecken::V,нуух,piilottaa
1321,teilen::V,хуваах,jakaa
1322,schicken::V,илгээх,lähettää
1323,schicken::V,явуулах,lähettää
1324,bringen::V,авчрах,viedä
1325,bringen::V,аваачих,viedä
1326,hinzufügen::V,нэмэх,lisätä
1327,bekommen::V,хүлээн авах,saada
1328,erhalten::V,хүлээн авах,saada
1329,nehmen::V,авах,ottaa
1330,wählen::V,сонгох,valita
1331,auswählen::V,шилэх,valikoida
1332,bewahren::V,гамнах,säilyttää
1333,behindern::V,саад хийх,estää
1334,behindern::V,тотгор болох,estää
1335,verderben::V,эвдэх,pilata
1336,verderben::V,эвдэх,turmella
1337,beschädigen::V,гэмтээх,vioittaa
1338,beschädigen::V,гэмтээх,vahingoittaa
1339,zerbrechen::V,хагалах,rikkoa
1340,zerbrechen::V,хага цохих,rikkoa
1341,zerreißen::V,урах,repiä rikki
1342,zerreißen::V,урах,repiä palasiksi
1343,zerstören::V,эвдэх,hävittää
1344,zerstören::V,сүйтгэх,hävittää
1345,verbrennen::V,шатаах,polttaa
1346,geben::V,өгөх,antaa
1347,reichen::V,өгөх,ojentaa
1348,reichen::V,дамжуулах,ojentaa
1349,schenken::V,бэлэглэх,lahjoittaa
1350,versprechen::V,амлах,luvata
1351,wünschen::V,ерөөх,toivottaa
1352,loben::V,магтах,ylistää
1353,loben::V,сайшаах,ylistää
1354,küssen::V,озох,suudella
1355,küssen::V,үнсэх,suudella
1356,wiegen::V,бүүвэйлэх,tuudittaa
1357,wiegen::V,бүүвэйлэх,keinuttaa
1358,zudecken::V,хучих,peittää
1359,zudecken::V,бүтээх,peittää
1360,wecken::V,сэрээх,herättää
1361,zeigen::V,үзүүлэх,näyttää
1362,zeigen::V,үзүүлэх,osoittaa
1363,führen::V,хөтлөх,johdattaa
1364,lehren::V,заах,opettaa
1365,unterrichten::V,сургах,opettaa
1366,aufziehen::V,өсгөх,kasvattaa
1367,aufziehen::V,хүмүүжүүлэх,kasvattaa
1368,leiten::V,удирдах,johtaa
1369,antreiben::V,шамдуулах,hoputtaa
1370,lassen::V,-уулах,antaa
1371,einladen::V,залах,kutsua
1372,vereinigen::V,нэгтгэх,yhdistää
1373,vereinigen::V,хамтруулах,yhdistää
1374,besuchen::V,зочлох,vierailla
1375,treffen::V,учрах,tavata
1376,treffen::V,дайралдах,tavata
1377,sich versammeln::V,хуралдах,kokoontua
1378,spielen::V,наадах,pelata
1379,spielen::V,наадах,leikkiä
1380,singen::V,дуулах,laulaa
1381,tanzen::V,бүжиглэх,tanssia
1382,sich trennen::V,салах,erota
1383,verlassen::V,хаях,jättää
1384,retten::V,гэтэлгэх,pelastaa
1385,bewachen::V,сахих,vartioida
1386,schützen::V,хамгаалах,suojella
1387,verteidigen::V,хамгаалах,puolustaa
1388,sich schlagen::V,зодолдох,tapella
1389,schießen::V,харвах,ampua
1390,schießen::V,буу буудах,ampua
1391,siegen::V,ялах,voittaa
1392,ärgern::V,уурлуулах,ärsyttää
1393,ärgern::V,уур хүргэх,ärsyttää
1394,schlagen::V,цохих,lyödä
1395,treten::V,өшиглөх,potkaista
1396,stechen::V,хатгах,pistää
1397,stoßen::V,ёврох,sysätä
1398,stoßen::V,ёврох,työntää
1399,stoßen::V,нудрах,sysätä
1400,stoßen::V,нудрах,työntää
1401,stehlen::V,хулгайлах,varastaa
1402,stören::V,саад болох,häiritä
1403,belästigen::V,зовоох,häiritä
1404,belästigen::V,амраахгүй байх,häiritä
1405,verbergen::V,нуух,kätkeä
1406,verbergen::V,далдлах,kätkeä
1407,täuschen::V,мэхлэх,harhauttaa
1408,betrügen::V,хуурах,pettää
1409,betrügen::V,хуурах,petkuttaa
1410,töten::V,алах,tappaa
1411,wohnen::V,суух,asua
1412,wohnen::V,амьдрах,asua
1413,arbeiten::V,ажиллах,tehdä työtä
1414,arbeiten::V,ажиллах,työskennellä
1415,arbeiten::V,хөдөлмөрлөх,tehdä työtä
1416,arbeiten::V,хөдөлмөрлөх,työskennellä
1417,sammeln::V,түүх,koota
1418,sammeln::V,түүх,kerätä
1419,sammeln::V,хураах,koota
1420,sammeln::V,хураах,kerätä
1421,pflücken::V,түүх,poimia
1422,jagen::V,агнах,metsästää
1423,jagen::V,гөрөөлөх,metsästää
1424,fischen::V,загасчлах,kalastaa
1425,fischen::V,загас барих,kalastaa
1426,fassen::V,барих,pyydystää
1427,fassen::V,барих,saalistaa
1428,hüten::V,маллах,paimentaa
1429,hüten::V,хариулах,paimentaa
1430,treiben::V,туух,ajaa
1431,anbinden::V,уях,kytkeä
1432,füttern::V,тэжээх,ruokkia
1433,melken::V,саах,lypsää
1434,hacken::V,цавчих,hakata
1435,gießen::V,услах,kastella
1436,reifen::V,боловсрох,kypsyä
1437,zubereiten::V,бэлдэх,valmistaa
1438,kochen::V,чанах,keittää
1439,backen::V,жигнэх,leipoa
1440,braten::V,шарах,paistaa
1441,braten::V,хайрах,paistaa
1442,umrühren::V,хутгах,hämmentää
1443,stricken::V,нэхэх,kutoa
1444,stricken::V,нэхэх,neuloa
1445,stricken::V,сүлжих,kutoa
1446,stricken::V,сүлжих,neuloa
1447,nähen::V,оёх,ommella
1448,färben::V,будах,värjätä
1449,färben::V,будах,värittää
1450,reinigen::V,арилгах,puhdistaa
1451,reinigen::V,цэвэрлэх,puhdistaa
1452,waschen::V,угаах,pestä
1453,abwischen::V,арчих,pyyhkiä
1454,spülen::V,зайлах,huuhtoa
1455,fegen::V,хамах,pyyhkäistä
1456,fegen::V,шүүрдэх,pyyhkäistä
1457,kehren::V,шүүрдэх,lakaista
1458,kehren::V,туужуудах,lakaista
1459,baden::V,усанд орох,kylpeä
1460,sich waschen::V,биеэ угаах,peseytyä
1461,ausziehen::V,тайлах,riisua
1462,anziehen::V,өмсөх,pukea ylleen
1463,sich anziehen::V,хувцаслах,pukeutua
1464,kämmen::V,самнах,kammata
1465,schmücken::V,гоёх,koristaa
1466,schmücken::V,гоёх,kaunistaa
1467,schmücken::V,чимэх,koristaa
1468,schmücken::V,чимэх,kaunistaa
1469,sagen::V,гэх,sanoa
1470,sagen::V,хэлэх,sanoa
1471,sprechen::V,ярих,puhua
1472,sprechen::V,өгүүлэх,puhua
1473,reden::V,хэлэх,keskustella
1474,reden::V,хөөрөлдөх,keskustella
1475,sich unterhalten::V,ярилцах,jutella
1476,fragen::V,асуух,kysyä
1477,bitten::V,гуйх,pyytää
1478,erzählen::V,өгүүлэх,kertoa
1479,mitteilen::V,дуулгах,ilmoittaa
1480,mitteilen::V,мэдээлэх,ilmoittaa
1481,nennen::V,нэрлэх,kutsua
1482,nennen::V,нэрлэх,nimittää
1483,rufen::V,дуудах,kutsua
1484,prahlen::V,бардах,kerskailla
1485,prahlen::V,сайрхах,kerskailla
1486,übersetzen::V,орчуулах,kääntää
1487,denken::V,санах,miettiä
1488,denken::V,санах,ajatella
1489,glauben::V,итгэх,uskoa
1490,bemerken::V,ажих,huomata
1491,bemerken::V,ажиглах,huomata
1492,erkennen::V,таних,tunnistaa
1493,begreifen::V,ойлгох,ymmärtää
1494,verstehen::V,мэдэж авах,ymmärtää
1495,lernen::V,сурах,oppia
1496,wissen::V,мэдэх,tietää
1497,sich erinnern an::V,дурсах,muistaa
