,Concept_ID,kl,ca
760,damals::ADV,taamanikkut,aleshores
761,damals::ADV,taassumuunakkut,llavōrs
762,damals::ADV,taassumuunakkut,aleshores
763,danach::ADV,taava,després
764,vorher::ADV,siornagut,abāns
765,einmal::ADV,ilaanni,una vegada
766,einmal::ADV,ataatsimik,una vegada
767,manchmal::ADV,qaqutigu,de vegades
768,manchmal::ADV,qaqutigut,de vegades
769,oft::ADV,akulikitsumik,sovint
770,immer::ADV,tamatigut,sempre
771,hier::ADV,maani,aquí
772,hierhin::ADV,maani,per aquí
773,dorthin::ADV,ikuuna,hi
774,geradeaus::ADV,narlumut,tot dret
775,vorwärts::ADV,pilangavoc,endavānt
776,rückwärts::ADV,kingumut,endarrera
777,rückwärts::ADV,tunumut or tunummut,endarrera
778,zurück::ADV,kingumut,darrere
779,zurück::ADV,tunumut or tunummut,darrere
780,unten::ADV,kana,a baix
781,hinab::ADV,qiviu,cap avall
782,überall::ADV,tamaginni,pertot
783,überall::ADV,tamaginni,per tot arreu
784,überall::ADV,tamani tamaani,pertot
785,überall::ADV,tamani tamaani,per tot arreu
786,kaum::ADV,qaqutigorsuaq,a penes
787,sehr::ADV,assut,molt
788,noch::ADV,qeratavoq,encara
789,schon::ADV,taava-una,ja
790,wieder::ADV,kingumut,de nou
791,vergebens::ADV,angiluk,en va
792,dies::PRN,manna,aquest
793,dies::PRN,matuma,aquest
794,das::PRN,ua,això
795,ich::PRN,uanga,jo
796,du::PRN,illit,tu
797,er::PRN,una,ell
798,wir::PRN,uagut,nosaltres
799,ihr::PRN,ilissi,vosaltres
800,sie::PRN,uku,ells
801,sie::PRN,uku,elles
802,was::FPRN,aat?,què
803,wer::FPRN,kikkut,qui
804,wo::FADV,sumi,on
805,wohin::FADV,sumut,cap a on
806,wie::FADV,qanoq,com
807,warum::FADV,sooq,per què
808,wieviel::FNUM,qassit,quant
809,wieviel::FNUM,qanoq atsigisumik?,quant
810,eins::NUM,ataaseq,u
811,zwei::NUM,marluk,dos
812,drei::NUM,pingasut,tres
813,vier::NUM,sisamat,quatre
814,vier::NUM,qajuusat,quatre
815,fünf::NUM,tallimat,cinc
816,sechs::NUM,arfineq,sis
817,sechs::NUM,arfinillit,sis
818,sieben::NUM,arfineq-marluk,set
819,acht::NUM,arfineq pingasut,vuit
820,neun::NUM,qulingiluat,nou
821,neun::NUM,arfineq sisamat,nou
822,zehn::NUM,qulit,deu
823,elf::NUM,aqqaneq,onze
824,zwölf::NUM,aqqaneq-marluk,dotze
825,zwanzig::NUM,tyve,vint
826,dreißig::NUM,tredive,trenta
827,dreißig::NUM,pingasunik qulillit,trenta
828,vierzig::NUM,fyrre,quaranta
829,fünfzig::NUM,halvtreds,cinquanta
830,fünfzig::NUM,tallimanik qulillit,cinquanta
831,sechzig::NUM,tres,seixanta
832,siebzig::NUM,halvfjerds,setanta
833,achtzig::NUM,firs,vuitanta
834,neunzig::NUM,halvfems,noranta
835,hundert::NUM,et hundrede,cent
836,tausend::NUM,et tusinde,mil
837,und::CNJ,aamma,i
838,oder::CNJ,imalluunnit,o
839,stehen::V,sikingavoq,estar de peu
840,sitzen::V,ingippoq,seure
841,liegen::V,nalavoq,jeure
842,liegen::V,aqupivoq,jeure
843,hängen::V,nivinngarpaa,penjar
844,werden::V,pinngorpoq,fer-se
845,werden::V,pinngorpoq,posar-se
846,passieren::V,pivoq,succeir
847,beginnen::V,aallarnerpaa,iniciar-se
848,enden::V,naggaserpaa,acabar-se
849,enden::V,naggaserpaa,terminar-se
850,wechseln::V,immikkut ilivoq,canviar
851,untergehen[Sonne]::V,ilioqqaasoq,posar-se
852,scheinen[Sonne]::V,qinnorpoq,brillar
853,scheinen[Sonne]::V,qinngorpoq,brillar
854,donnern::V,kalleq,tronar
855,wehen::V,timmivoq,bufar
856,sich drehen::V,ipippaa,girar
857,schwanken::V,aalavoq,vacil·lar
858,schwingen::V,issakajaat or issakatsiaarut,oscil·lar
859,fallen::V,quasivaa,caure
860,fallen::V,quasivaa,tombar
861,brennen::V,seerpoq,cremar
862,brennen::V,uuppaa,cremar
863,rauchen::V,pujoorpoq,fumejar
864,regnen::V,siallerpoq,ploure
865,gefrieren::V,qiulerpoq,gelar-se
866,tauen::V,aappoq,fondre's
867,schmelzen::V,aappoq,fondre's
868,schmelzen::V,aatsippaa,fondre's
869,trocknen::V,panerserpaa,assecar-se
870,sieden::V,qalappoq,bullir
871,reißen::V,qulli,trencar-se
872,reißen::V,alittorpaa,trencar-se
873,reißen::V,kimillanneq,trencar-se
874,versinken::V,kivivaa,enfonsar-se
875,versinken::V,apparpoq,enfonsar-se
876,vergehen::V,qaangerpaa,passar
877,vergehen::V,sarsuppoq,passar
878,erscheinen::V,takutippoq,aparèixer
879,sinken::V,kivivaa,baixar
880,sinken::V,kivivaa,descendir
881,sinken::V,apparpoq,baixar
882,sinken::V,apparpoq,descendir
883,abnehmen::V,ikillipput,decréixer
884,zunehmen::V,allisippaa,augmentar
885,steigen::V,allisippaa,pujar
886,wachsen::V,allivoq,créixer
887,glänzen::V,qinngorpoq,brillar
888,glänzen::V,qinngorpoq,resplendir
889,glänzen::V,qinnorpoq,brillar
890,glänzen::V,qinnorpoq,resplendir
891,funkeln::V,uisorilavoq,espurnejar
892,läuten::V,avilualaarpoq,sonar
893,klingeln::V,aviluarpoq,trucar
894,klingeln::V,aviluarpaluppoq,trucar
895,brausen::V,ittuk,rugir
896,brausen::V,ittuppoq,rugir
897,brausen::V,ittuppaluppoq,rugir
898,bellen::V,qiluppoq,lladrar
899,heulen::V,maarpoq,udolar
900,heulen::V,maalavoq,udolar
901,heulen::V,miaggoorpoq,udolar
902,blasen::V,aporneq,bufar
903,pfeifen::V,siggartartitsivoq,xiular
904,pfeifen::V,siorsulavoq,xiular
905,schreien::V,suaarpoq,cridar
906,stöhnen::V,nipiliorpoq,gemegar
907,stöhnen::V,nipilliorpoq,gemegar
908,zittern::V,qarsulivik,tremolar
909,leben::V,inuuvoq,vīure
910,geboren werden::V,inuuvoq,néixer
911,geboren werden::V,inunngorpoq,néixer
912,atmen::V,anersaarpoq,respirar
913,trinken::V,imerpoq,beure
914,essen::V,tamorpoq,menjar
915,schlucken::V,tuluarnaq,empassar-se
916,einschlafen::V,sinippoq,adormir-se
917,schlafen::V,sinik,dormir
918,aufwachen::V,iterpoq,despertar-se
919,aufwachen::V,eqqumavoq,despertar-se
920,aufstehen::V,makippoq,llevar-se
921,sich erholen::V,qasuerserpoq,descansar
922,schmerzen::V,anneraa,doldre
923,schmerzen::V,annernarpoq,doldre
924,husten::V,quersorpoq,tossir
925,genesen::V,ajunngissivoq,recuperar-se
926,genesen::V,ilisimmarpoq,recuperar-se
927,genesen::V,ilorrippoq,recuperar-se
928,sterben::V,toquvoq,morir
929,sich bewegen::V,ingerlavoq,moure's
930,sich setzen::V,ingippoq,asseure's
931,laufen::V,arpappoq,caminar
932,schreiten::V,ingerlavoq,procedir
933,spazierengehen::V,utertakajaarpoq,passejar
934,spazierengehen::V,utertakattajaarpoq,passejar
935,eilen::V,qaa qaa,anar corrent
936,eilen::V,qiilasaarpoq,anar corrent
937,eilen::V,ingerlasaarpaa,anar corrent
938,sich beeilen::V,tuaviorpoq,afanyar-se
939,sausen::V,uiguut,córrer
940,rennen::V,igivoq,córrer
941,springen::V,upernassaq,saltar
942,klettern::V,pilaakkeerpoq,escalar
943,schaukeln::V,aalavoq,gronxar-se
944,schaukeln::V,aalavoq,balancejar-se
945,schwimmen::V,naluppoq,nadar
946,tauchen::V,allorpoq,bussejar
947,tauchen::V,allorpoq,submergir-se
948,rudern::V,ipuppaa,remar
949,fahren::V,qimusserpoq,anar
950,fliegen::V,timmivoq,volar
951,weggehen::V,piiarpoq,anar-se'n
952,anhalten::V,unitsippaa,aturar-se
953,hineingehen::V,timaappaa,entrar
954,eintreten::V,allattorpaa,entrar
955,kommen::V,qaa-,venir
956,kommen::V,pivaa,venir
957,ankommen::V,tikippoq,arribar
958,zurückkommen::V,angerlarpoq,tornar
959,bleiben::V,uninngavoq,quedar-se
960,warten::V,paavoq,esperar
961,warten::V,utaqqivoq,esperar
962,suchen::V,nivivaa,buscar
963,finden::V,nanivaa,trobar
964,versuchen::V,uuppaa,intentar
965,versuchen::V,ussersarpaa,intentar
966,vorbereiten::V,piareersarpaa,preparar
967,lieben::V,asavaa,estimar
968,mögen::V,akaaraa,agradar a
969,rühren::V,qeerlerpaa,commoure
970,rühren::V,qeerlerpaa,emocionar
971,weinen::V,qiavoq,plorar
972,schimpfen::V,qatimaarpoq,renyar
973,sich ärgern::V,ugguutigaa,enfadar-se
974,sich fürchten::V,eqqanaarpoq,tenir por
975,fürchten::V,ersigaa,témer
976,fliehen::V,qimaavoq,fugir
977,flüchten::V,allikarfigaa,refugiar-se
978,sehen::V,isigaa,veure
979,ansehen::V,alaatsinaappaa,mirar
980,hören::V,tusarpaa,oir
981,zuhören::V,naalappoq,escoltar
982,riechen::V,tipippoq,olorar
983,fühlen::V,misigaa,sentīr
984,scheinen::V,takutippoq,semblar
985,frieren::V,qiiavoq,tenir fred
986,tun::V,iliorpoq,fer
987,wollen::V,piumavaa,voler
988,anfangen::V,pilerpoq,iniciar
989,beenden::V,naggaserpaa,acabar
990,aufhören::V,naammatsippaa,deixar
991,öffnen::V,ammarpaa,obrir
992,schließen::V,matuaa,tancar
993,stellen::V,ilivaa,posar
994,stellen::V,ilivaa,col·locar
995,stellen::V,iliorarpai,posar
996,stellen::V,iliorarpai,col·locar
997,stellen::V,ilioqqarpai,posar
998,stellen::V,ilioqqarpai,col·locar
999,setzen::V,iliorarpai,assentar
1000,setzen::V,ilioqqarpai,assentar
1001,legen::V,ilivaa,posar
1002,berühren::V,attorpaa,tocar
1003,verbinden::V,taperserpaa,unir
1004,verbinden::V,taperserpaa,connectar
1005,bedecken::V,iikkerpaa,tapar
1006,bedecken::V,iikkerpaa,cobrir
1007,bedecken::V,iikkersorpaa,tapar
1008,bedecken::V,iikkersorpaa,cobrir
1009,aufhängen::V,inivaa,penjar
1010,aufhängen::V,iniorarpai,penjar
1011,anzünden::V,saggaavoq,encendre
1012,aufheben::V,allisippaa,aixecar
1013,zurücklassen::V,aallarpoq,deixar
1014,verlieren::V,annaavaa,pērdre
1015,fallen lassen::V,nakkaavaa,deixar caure
1016,machen::V,iliorpoq,fer
1017,herstellen::V,anillatsippaa,producir
1018,bauen::V,marrarterpaa,construir
1019,reparieren::V,iluarsaappaa,reparar
1020,verbessern::V,naqqippaa,millorar
1021,graben::V,assappaa,cavar
1022,beugen::V,qappappoq,doblegar
1023,biegen::V,qappappoq,corbar
1024,biegen::V,qappappoq,arquejar
1025,wenden::V,assappaa,girar
1026,wenden::V,assakarpoq,girar
1027,umdrehen::V,assakartippaa,voltar
1028,heben::V,kivippaa,pujar
1029,heben::V,kivippaa,aixecar
1030,hochheben::V,kissumiarpaa,aixecar
1031,ergreifen::V,isaappaa,agafar
1032,ergreifen::V,isaguppaa,agafar
1033,halten::V,minarpaa,mantenir
1034,drücken::V,naqittaat,prémer
1035,drücken::V,naqittaat,estrènyer
1036,kratzen::V,qitsuppaa,raspar
1037,lecken::V,aluppaa,llepar
1038,beißen::V,kiivaa,mossegar
1039,abreißen::V,aqqarpaa,arrencar
1040,abreißen::V,isaterpaa,arrencar
1041,abschneiden::V,kipivaa,tallar
1042,binden::V,kakkersarpaa,lligar
1043,stecken::V,kussunneq,ficar
1044,brechen::V,nallorpaa,trencar
1045,klopfen::V,pattappaa,trucar
1046,hauen::V,aqivaa,picar
1047,hauen::V,aqivaa,colpejar
1048,kleben::V,qaappoq,enganxar
1049,reiben::V,tagiarpaa,fregar
1050,reiben::V,tangiarpaa,fregar
1051,streichen::V,erlerpoq,untar
1052,schleifen::V,sequppaa,afilar
1053,schleifen::V,sequppaa,esmolar
1054,schneiden::V,uullivoq,tallar
1055,schütteln::V,aalavoq,agitar
1056,schütteln::V,aalavoq,sacsejar
1057,schwenken::V,issarpoq,agitar
1058,füllen::V,immerpaa,omplir
1059,einwickeln::V,immoqquserpaa,embolicar
1060,tragen::V,maqippaa,dur
1061,tragen::V,maqippaa,portar
1062,tragen::V,assartorpoq,dur
1063,tragen::V,assartorpoq,portar
1064,schleppen::V,assartorpoq,arrossegar
1065,ziehen::V,kalippaa,tirar
1066,ziehen::V,kalippaa,estirar
1067,ziehen::V,kalissarpoq,tirar
1068,ziehen::V,kalissarpoq,estirar
1069,aufbewahren::V,toqqorpaa,conservar
1070,werfen::V,kuivaa,llançar
1071,fangen::V,anguaa,agafar
1072,fangen::V,anguaa,atrapar
1073,verstecken::V,anngigaa,amagar
1074,teilen::V,agguut,dividir
1075,teilen::V,agguusersorpaa,dividir
1076,schicken::V,nassiuppaa,enviar
1077,bringen::V,aggiuppaa,portar
1078,bringen::V,nassataraa,portar
1079,bekommen::V,tiguaa,obtenir
1080,erhalten::V,tiguaa,rebre
1081,nehmen::V,pivoq,prendre
1082,nehmen::V,tiguaa,prendre
1083,bewahren::V,sukkunik simerserpaa,conservar
1084,verderben::V,asiutippaa,espatllar
1085,verderben::V,piuneerunnerit,espatllar
1086,zerbrechen::V,ukuvoq,trencar
1087,zerreißen::V,tisavaa,estripar
1088,zerreißen::V,alittorpaa,estripar
1089,zerstören::V,aserorpaa,destruir
1090,verbrennen::V,seerpoq,cremar
1091,geben::V,pivoq,donar
1092,versprechen::V,neriorsorpaa,prometre
1093,wünschen::V,kissaat,desitjar
1094,loben::V,nersorpaa,elogiar
1095,loben::V,nersornaat,elogiar
1096,küssen::V,kunippaa,fer un petó a
1097,küssen::V,kunissorpaa,fer un petó a
1098,zudecken::V,majorpaa,tapar
1099,zudecken::V,majorpaa,cobrir
1100,wecken::V,itersarpaa,despertar
1101,zeigen::V,tikkuuppaa,mostrar
1102,zeigen::V,tikkuuppaa,ensenyar
1103,führen::V,tasissiuppaa,guiar
1104,führen::V,tasissiuppaa,conduir
1105,führen::V,ilitsersorpaa,guiar
1106,führen::V,ilitsersorpaa,conduir
1107,führen::V,tasissersuuppaa,guiar
1108,führen::V,tasissersuuppaa,conduir
1109,lehren::V,ilinniartippaa,ensenyar
1110,unterrichten::V,ajoqerpaa,ensenyar
1111,unterrichten::V,ajoqersorpaa,ensenyar
1112,unterrichten::V,ilinniartitsivoq,ensenyar
1113,aufziehen::V,inororsarpaa,criar
1114,leiten::V,iluatsippaa,dirigir
1115,antreiben::V,ikusimmippaa,impel·lir
1116,einladen::V,qaaqquaa,invitar
1117,einladen::V,qaaqquaa,convidar
1118,einladen::V,qaasarpaa,invitar
1119,einladen::V,qaasarpaa,convidar
1120,vereinigen::V,taperserpaa,unir
1121,besuchen::V,tikeraarpaa,visitar
1122,besuchen::V,tikeraarpaa,anar a veure
1123,treffen::V,aporappaa,trobar
1124,sich versammeln::V,majorpoq,reunir-se
1125,spielen::V,pinnguarpoq,jugar
1126,singen::V,erinarsorpoq,cantār
1127,tanzen::V,qitippoq,ballar
1128,sich trennen::V,immikkoortippaa,separar-se
1129,retten::V,annaappaa,salvar
1130,schützen::V,eriagaa,protegir
1131,schützen::V,pineqartaalivaa,protegir
1132,schießen::V,aallaavaa,tirar
1133,schießen::V,aallaavaa,disparar
1134,schießen::V,piseriuppaa,tirar
1135,schießen::V,piseriuppaa,disparar
1136,ärgern::V,ninngassarpaa,enfadar
1137,ärgern::V,ninngassaarpaa,enfadar
1138,schlagen::V,unatarpaa,pegar
1139,schlagen::V,unatarpaa,colpejar
1140,treten::V,tukerpoq,donar un cop de peu a
1141,stechen::V,iguppaa,punxar
1142,stechen::V,iguppaa,apunyalar
1143,stechen::V,qasilippoq,punxar
1144,stechen::V,qasilippoq,apunyalar
1145,stoßen::V,ikuserpaa,empènyer
1146,stoßen::V,ikusimmippaa,empènyer
1147,stehlen::V,tillippaa,robar
1148,stören::V,akornuserpaa,molestar
1149,verbergen::V,anngigaa,amagar
1150,verbergen::V,anngigaa,ocultar
1151,betrügen::V,peqquserluttuliorfigaa,estafar
1152,töten::V,maappaa,matar
1153,töten::V,toquppaa,matar
1154,wohnen::V,najugaqarpoq,vīure
1155,wohnen::V,najugaqarpoq,habitar
1156,arbeiten::V,sulivoq,treballar
1157,sammeln::V,katersorpai,col·leccionar
1158,jagen::V,piniarpoq,caçar
1159,fischen::V,aalisarpoq,pescar
1160,anbinden::V,qilerut,lligar
1161,anbinden::V,qilersorpaa,lligar
1162,anbinden::V,ungerlatserpaa,lligar
1163,füttern::V,nerlerpaa,donar menjar a
1164,gießen::V,imerterpaa,regar
1165,kochen::V,igavoq,coure
1166,braten::V,siappaa,rostir
1167,umrühren::V,qeerlerpaa,remenar
1168,färben::V,misuppaa,tenyir
1169,reinigen::V,sanniarpaa,netejar
1170,waschen::V,asappaa,rentār
1171,abwischen::V,saligarpaa,eixugar
1172,abwischen::V,saligartorpaa,eixugar
1173,fegen::V,sanngiarpaa,escombrar
1174,baden::V,uffarpoq,banyar-se
1175,sich waschen::V,uffarpoq,rentār-se
1176,ausziehen::V,annoraajarpaa,treure's
1177,anziehen::V,ativaa,posar-se
1178,anziehen::V,atitippaa,posar-se
1179,sich anziehen::V,atisalersorpoq,vestir-se
1180,sagen::V,oqarpoq,dir
1181,sprechen::V,oqaluttarpoq,parlar
1182,reden::V,oqaluppoq,parlar
1183,fragen::V,aperaa,preguntar
1184,bitten::V,aperaa,demanar
1185,bitten::V,qinnuigaa,demanar
1186,erzählen::V,oqaluttuaraa,contar
1187,erzählen::V,oqaluttuaraa,explicar
1188,mitteilen::V,oqalualaarpoq,comunicar
1189,rufen::V,qaaqquaa,cridar
1190,prahlen::V,oqqartuvoq,lloar-se
1191,prahlen::V,oqqartuvoq,jactar-se
1192,prahlen::V,oqallortuvoq,lloar-se
1193,prahlen::V,oqallortuvoq,jactar-se
1194,übersetzen::V,ikaarpoq,traduir
1195,übersetzen::V,nutserpaa,traduir
1196,denken::V,isumaqarpoq,pensar
1197,glauben::V,upperaa,creure
1198,glauben::V,isumaqarpoq,creure
1199,erkennen::V,ilisaraa,reconèixer
1200,verstehen::V,paasivaa,entendre
1201,lernen::V,ilinniarpoq,aprendre
1202,wissen::V,nalunngilaa,saber
1203,sich erinnern an::V,eqqaavaa,recordar
1204,vergessen::V,puiorpaa,oblidar
1205,messen::V,ussersarpaa,mesurar
1206,zählen::V,kisitsivoq,comptar
1207,rechnen::V,kisitsivoq,calcular
1208,lesen::V,atuarpoq,llegir
1209,malen::V,qalipappaa,pintar
1210,schreiben::V,allappoq,escrīure
1211,kaufen::V,pisiaraa,comprar
1212,verkaufen::V,akigaa,vendre
1213,bezahlen::V,akilerpaa,pagar
1214,beherrschen::V,inappaa,dominar
1215,ertragen::V,ernertaaraa,aguantar
1216,Nase::N,,nas
1217,Schnurrbart::N,,bigoti
1218,Fuß::N,,peu
1219,Schlaf::N,,son
1220,Strömung::N,,corrent
1221,Moor::N,,pantà
1222,Wald::N,,bosc
1223,Anhöhe::N,,turó
1224,Gipfel::N,,cim
1225,Quelle::N,,font
1226,Festland::N,,terra ferma
1227,Kiefer[Baum]::N,,pi
1228,Pferd::N,,cavāll
1229,Elch::N,,ant
1230,Schwarm::N,,bandada
1231,Ente::N,,ànec
1232,Barsch::N,,perca
1233,Hecht::N,,lluç
1234,Wurm::N,,cuc
1235,Heu::N,,fenc
1236,Kummer::N,,pena
1237,Gespräch::N,,conversa
1238,Spiel::N,,joc
1239,Gesellschaft::N,,companyia
1240,Angelegenheit::N,,afer
1241,Angelegenheit::N,,assumpte
1242,Anzahl::N,,nombre
1243,Anzahl::N,,quantitat
1244,Strich::N,,traç
1245,Strich::N,,ratlla
1246,Gegenstand::N,,objecte
1247,Höhe::N,,altura
1248,Höhe::N,,altitud
1249,Lagerfeuer::N,,foc de campament
1250,Gang::N,,marxa
1251,Heim::N,,llar
1252,Beutel::N,,bossa
1253,Eimer::N,,galleda
1254,Sack::N,,sac
1255,Sack::N,,saca
1256,Brei::N,,puré
1257,Leder::N,,cuir
1258,Gott::N,,déu
1259,Reichtum::N,,riquesa
1260,Staat::N,,estat
1261,Gewalt::N,,violència
1262,Bogen[Waffe]::N,,arc
1263,Lüge::N,,mentida
1264,Schaden::N,,dany
1265,April::N,,abril
1266,frisch::A,,fresc
1267,lecker::A,,deliciós
1268,sauer::A,,agre
1269,bunt::A,,multicolor
1270,teuer::A,,car
1271,geschickt::A,,hàbil
1272,nackt::A,,nu
1273,ehemalig::A,,antic
1274,bekannt::A,,conegut
1275,anderer::A,,altre
1276,zuerst::ADV,,primer
1277,niemals::ADV,,no ... mai
1278,von hier::ADV,,des d'aquí
1279,dort::ADV,,allí
1280,oben::ADV,,dalt
1281,hinauf::ADV,,cap amunt
1282,nicht::ADV,,no
1283,ein wenig::ADV,,una mica
1284,so::ADV,,així
1285,nur::ADV,,només
1286,vor::PRP,,davānt
1287,vor::PRP,,enfront de
1288,hinter::PRP,,darrera
1289,unter::PRP,,sota
1290,durch::PRP,,per
1291,neben::PRP,,al costāt de
1292,zwischen::PRP,,entre
1293,wegen::PRP,,a causa de
1294,alles::PRN,,tot
1295,aufgehen[Sonne]::V,,sortir
1296,strömen::V,,afluir
1297,fließen::V,,fluir
1298,faulen::V,,podrir-se
1299,verfaulen::V,,podrir-se
1300,verschwinden::V,,desaparèixer
1301,lärmen::V,,fer soroll
1302,klirren::V,,dringar
1303,rauschen::V,,murmurar
1304,klingen::V,,sonar
1305,müde werden::V,,cansar-se
1306,krank werden::V,,posar-se malalt
1307,krank sein::V,,estar malalt
1308,umkommen::V,,perir
1309,sich rühren::V,,moure's
1310,sich erheben::V,,aixecar-se
1311,hinfallen::V,,caure's
1312,kriechen::V,,reptar
1313,kriechen::V,,arrossegar-se
1314,gehen::V,,caminar
1315,abfahren::V,,partir
1316,erwarten::V,,esperar
1317,lachen::V,,riure
1318,anschauen::V,,mirar
1319,probieren::V,,provar
1320,zu sehen sein::V,,poder-se veure
1321,vernehmen::V,,percebre
1322,können::V,,poder
1323,gelingen::V,,sortir bé
1324,geraten::V,,sortir
1325,ändern::V,,canviar
1326,drehen::V,,girar
1327,schieben::V,,empènyer
1328,rütteln::V,,sacsejar
1329,schütten::V,,abocar
1330,packen::V,,engrapar
1331,hinzufügen::V,,afegir
1332,wählen::V,,triar
1333,wählen::V,,elegir
1334,auswählen::V,,escollir
1335,auswählen::V,,seleccionar
1336,behindern::V,,impedir
1337,behindern::V,,obstaculitzar
1338,beschädigen::V,,danyar
1339,beschädigen::V,,destrossar
1340,reichen::V,,passar
1341,schenken::V,,regalar
1342,wiegen::V,,bressolar
1343,lassen::V,,fer
1344,verlassen::V,,deixar
1345,verlassen::V,,abandonar
1346,bewachen::V,,vigilar
1347,verteidigen::V,,defensar
1348,sich schlagen::V,,barallar-se
1349,siegen::V,,vèncer
1350,belästigen::V,,importunar
1351,täuschen::V,,enganyar
1352,pflücken::V,,collir
1353,fassen::V,,atrapar
1354,hüten::V,,pasturar
1355,treiben::V,,arriar
1356,melken::V,,munyir
1357,hacken::V,,picar
1358,hacken::V,,tallar
1359,reifen::V,,madurar
1360,zubereiten::V,,preparar
1361,backen::V,,coure al forn
1362,stricken::V,,tricotar
1363,stricken::V,,fer punt de mitja
1364,nähen::V,,cosir
1365,spülen::V,,esbandir
1366,kehren::V,,escombrar
1367,kämmen::V,,pentinar
1368,schmücken::V,,adornar
1369,sich unterhalten::V,,conversar
1370,nennen::V,,nomenar
1371,bemerken::V,,notar
1372,begreifen::V,,comprendre
1373,zeichnen::V,,dibuixar
1374,besitzen::V,,posseir
1375,zahlen::V,,pagar per
