,Concept_ID,mhr,tt
740,jetzt::ADV,кы́зыт,хәзер
741,heute::ADV,та́че,бүген
742,morgen::ADV,эрла́,иртәгә
743,bald::ADV,вашке́,тиздән
744,dann::ADV,вара́,аннары
745,gestern::ADV,теҥге́че,кичә
746,einst::ADV,икана́,берчак
747,damals::ADV,туна́м,ул вакытта
748,damals::ADV,туна́м,ул чакта
749,danach::ADV,вара́,да
750,vorher::ADV,о́нчыч,элек
751,zuerst::ADV,онда́к,башта
752,einmal::ADV,икана́,бер
753,einmal::ADV,икана́,бер мәртәбә
754,manchmal::ADV,ка́шын,кайчакта
755,manchmal::ADV,кокла́н,кайчакта
756,oft::ADV,чӱ́чкыдын,еш
757,immer::ADV,эре́,һәркайчан
758,immer::ADV,ту́тыш,һәркайчан
759,niemals::ADV,ок нигуна́м,hичбер вакыт
760,hier::ADV,ты́ште,монда
761,hier::ADV,ты́ште,биредә
762,hierhin::ADV,ты́шке,монда
763,hierhin::ADV,тыш,монда
764,von hier::ADV,тыше́ч,моннан
765,von hier::ADV,тыве́ч,моннан
766,dort::ADV,ту́што,анда
767,dorthin::ADV,туш,тегеләй
768,dorthin::ADV,ту́шко,тегеләй
769,geradeaus::ADV,вик,турыдан-туры
770,vorwärts::ADV,о́нчыко,алга
771,rückwärts::ADV,шеҥге́к,кире
772,zurück::ADV,мӧҥге́ш,кире
773,unten::ADV,ӱ́лнӧ,түбәндә
774,unten::ADV,йыма́лне,түбәндә
775,hinab::ADV,йыма́к,аска
776,oben::ADV,кӱ́шнӧ,өстә
777,oben::ADV,кӱ́шнӧ,югарыда
778,oben::ADV,ӱмба́лне,өстә
779,oben::ADV,ӱмба́лне,югарыда
780,hinauf::ADV,кӱ́ш,өскә
781,hinauf::ADV,кӱ́шкӧ,өскә
782,überall::ADV,чыла́ вере́,hәркайда
783,nicht::ADV,ок,түгел
784,nicht::ADV,о́геш,түгел
785,ein wenig::ADV,изи́ш,бераз
786,kaum::ADV,пыкше́,көчкә
787,sehr::ADV,чот,бик
788,so::ADV,тыге́,алай
789,noch::ADV,а́ле,янә
790,noch::ADV,а́ле,тагын
791,nur::ADV,гына́,фәкать
792,schon::ADV,ы́нде,инде
793,wieder::ADV,ада́к,янә
794,wieder::ADV,ада́к,тагын
795,vergebens::ADV,ара́м,юкка
796,vor::PRP,о́нчыч,алдыннан
797,hinter::PRP,шеҥге́лне,арттан
798,unter::PRP,йыма́лне,астында
799,durch::PRP,вошт,аша
800,neben::PRP,вокте́н,тирәсендә
801,zwischen::PRP,кокла́ште,арасында
802,wegen::PRP,верч,сәбәпле
803,dies::PRN,ти́де,бу
804,das::PRN,са́де,ул
805,alles::PRN,чыла́,һәммә
806,ich::PRN,мый,мин
807,du::PRN,тый,син
808,er::PRN,ту́до,ул
809,wir::PRN,ме,без
810,ihr::PRN,те,сез
811,sie::PRN,ну́но,ул
812,was::FPRN,мо,ни
813,was::FPRN,мо,нәрсә
814,wer::FPRN,кӧ,кем
815,wo::FADV,куша́н,кайда
816,wohin::FADV,куш,кая
817,wohin::FADV,ку́шко,кая
818,wie::FADV,кузе́,ничек
819,warum::FADV,мо,нигә
820,warum::FADV,мола́н,нигә
821,wieviel::FNUM,куна́р,ничә
822,eins::NUM,ик,бер
823,zwei::NUM,ко́кыт,ике
824,drei::NUM,кум,өч
825,vier::NUM,ныл,дүрт
826,fünf::NUM,вич,биш
827,sechs::NUM,куд,алты
828,sieben::NUM,шым,җиде
829,acht::NUM,канда́ш,сигез
830,neun::NUM,инде́ш,тугыз
831,zehn::NUM,лу,ун
832,elf::NUM,лати́к,унбер
833,zwölf::NUM,латко́к,унике
834,zwanzig::NUM,ко́ло,егерме
835,dreißig::NUM,ку́мло,утыз
836,vierzig::NUM,ны́лле,кырык
837,fünfzig::NUM,ви́тле,илле
838,sechzig::NUM,ку́дло,алтмыш
839,siebzig::NUM,шы́мле,җитмеш
840,achtzig::NUM,канда́шле,сиксән
841,neunzig::NUM,инде́шле,туксан
842,hundert::NUM,шӱ́дӧ,йөз
843,tausend::NUM,тӱже́м,мең
844,und::CNJ,да,вә
845,und::CNJ,ден,вә
846,oder::CNJ,я,яки
847,oder::CNJ,я,яисә
848,oder::CNJ,а́ле,яки
849,oder::CNJ,а́ле,яисә
850,stehen::V,шога́ш,тору
851,sitzen::V,шинча́ш,утыру
852,liegen::V,кия́ш,яту
853,hängen::V,кеча́ш,эленү
854,werden::V,лия́ш,булу
855,passieren::V,лия́ш,булу
856,beginnen::V,тӱҥгала́ш,башлану
857,enden::V,пыта́ш,бетү
858,wechseln::V,вашталта́ш,үзгәртү
859,aufgehen[Sonne]::V,лекта́ш,чыгу
860,untergehen[Sonne]::V,шинча́ш,бату
861,scheinen[Sonne]::V,волгалта́ш,яктырту
862,donnern::V,кӱдырта́ш,күкрәү
863,donnern::V,сургалта́ш,күкрәү
864,wehen::V,пуа́ш,исү
865,strömen::V,шийалтара́ш,агу
866,fließen::V,йога́ш,агу
867,sich drehen::V,пӧрда́ш,бөтерелү
868,schwanken::V,лӱҥга́ш,икеләнү
869,schwanken::V,тайныла́ш,икеләнү
870,schwingen::V,рӱпшалта́ш,тирбәлү
871,fallen::V,воза́ш,егылу
872,fallen::V,йӧрла́ш,егылу
873,brennen::V,йӱла́ш,яну
874,rauchen::V,шикша́ш,төтәү
875,rauchen::V,шикша́ш,төтенләү
876,regnen::V,йӱра́ш,яву
877,gefrieren::V,кылма́ш,кату
878,gefrieren::V,ияҥа́ш,кату
879,tauen::V,шула́ш,эрү
880,tauen::V,шула́ш,эретү
881,schmelzen::V,лева́ш,эрү
882,schmelzen::V,лева́ш,эретү
883,trocknen::V,кошка́ш,кибү
884,sieden::V,шола́ш,ургылу
885,faulen::V,шӱя́ш,черү
886,verfaulen::V,шӱйы́н шуа́ш,черү
887,reißen::V,кӱрла́ш,өзелү
888,versinken::V,пуре́н кая́ш,бату
889,vergehen::V,эрте́н кая́ш,авышу
890,erscheinen::V,толы́н лекта́ш,пәйда булу
891,verschwinden::V,йома́ш,югалу
892,verschwinden::V,йома́ш,юк булу
893,sinken::V,пуча́ш,кимү
894,sinken::V,пуча́ш,кайту
895,abnehmen::V,пуча́ш,азаю
896,zunehmen::V,шукема́ш,арту
897,zunehmen::V,шукема́ш,күбәю
898,zunehmen::V,шукема́ш,ишәю
899,steigen::V,нӧлталта́ш,үсү
900,wachsen::V,кушка́ш,үсү
901,glänzen::V,йылгыжа́ш,ялкылдау
902,funkeln::V,чолга́ш,ялтырау
903,lärmen::V,рӱшка́ш,шаулау
904,läuten::V,мура́ш,шалтырату
905,klingeln::V,йыҥгырта́ш,шалтырату
906,klirren::V,чылдыртата́ш,чылтырау
907,brausen::V,лӱшка́ш,давыллау
908,brausen::V,лӱшка́ш,дулау
909,rauschen::V,лыжга́ш,кыштырдау
910,klingen::V,йоҥга́ш,ишетелү
911,bellen::V,опта́ш,өрү
912,heulen::V,урмыжа́ш,улау
913,blasen::V,пуала́ш,өрү
914,pfeifen::V,шӱ́шкаш,сызгырту
915,schreien::V,кычкыра́ш,кычкыру
916,stöhnen::V,йыҥыса́ш,ыңгырашу
917,zittern::V,чытыра́ш,калтырау
918,zittern::V,чытыра́ш,калтырану
919,leben::V,ила́ш,яшәү
920,leben::V,ила́ш,гомер итү
921,geboren werden::V,шоча́ш,туу
922,atmen::V,шӱла́ш,сулау
923,trinken::V,йӱа́ш,эчү
924,essen::V,кочка́ш,ашау
925,schlucken::V,нела́ш,йоту
926,müde werden::V,ноя́ш,ялыгу
927,müde werden::V,ноя́ш,йөгенү
928,einschlafen::V,мале́н колта́ш,йокыга китү
929,schlafen::V,мала́ш,йоклау
930,aufwachen::V,помыжалта́ш,уяну
931,aufstehen::V,кынела́ш,тору
932,sich erholen::V,кана́ш,ял алу
933,sich erholen::V,кана́ш,истирахәт итү
934,krank werden::V,черлане́н воза́ш,чирләү
935,krank sein::V,черлане́н кия́ш,чирләү
936,schmerzen::V,коршта́ш,авырту
937,husten::V,кокыра́ш,ютәлләү
938,genesen::V,тӱрла́ш,савыгу
939,genesen::V,тӱрла́ш,сәламәтләнү
940,genesen::V,тазаҥа́ш,савыгу
941,genesen::V,тазаҥа́ш,сәламәтләнү
942,sterben::V,кола́ш,үлү
943,sterben::V,кола́ш,дөнья кую
944,sterben::V,кола́ш,вафат булу
945,umkommen::V,вуй йома́ш,үлү
946,sich bewegen::V,кошта́ш,йөрү
947,sich rühren::V,тарвана́ш,кыймылдау
948,sich erheben::V,кынела́ш,басу
949,sich setzen::V,шинча́ш,утыру
950,hinfallen::V,йӧрла́ш,егылу
951,laufen::V,кошта́ш,җәяүләү
952,schreiten::V,ошкыла́ш,атлау
953,spazierengehen::V,гуля́яш,йөрү
954,spazierengehen::V,гуля́яш,йөргенү
955,eilen::V,вашка́ш,ашыгу
956,sich beeilen::V,вашкешта́ш,ашыгу
957,sich beeilen::V,вашкешта́ш,кызулау
958,sausen::V,юлтка́ш,җилдерү
959,rennen::V,куржтала́ш,йөгерү
960,springen::V,тӧршта́ш,сикерү
961,klettern::V,кӱза́ш,үрмәләү
962,schaukeln::V,лӱҥгалта́ш,атыну
963,kriechen::V,нушка́ш,шуышу
964,kriechen::V,нушка́ш,үрмәләү
965,schwimmen::V,ия́ш,йөзү
966,tauchen::V,шуҥгалта́ш,чуму
967,rudern::V,удыра́ш,ишү
968,fahren::V,кудала́ш,бару
969,fliegen::V,чоҥешта́ш,очу
970,gehen::V,кая́ш,йөрү
971,weggehen::V,кораҥа́ш,китү
972,abfahren::V,лекта́ш,кузгалу
973,anhalten::V,чарна́ш,тукталу
974,hineingehen::V,пура́ш,инү
975,eintreten::V,пура́ш,инү
976,kommen::V,тола́ш,килү
977,ankommen::V,шуа́ш,бару
978,zurückkommen::V,пӧртыла́ш,кире кайту
979,bleiben::V,кода́ш,калу
980,warten::V,вуча́ш,көтү
981,erwarten::V,вуча́ш,көтү
982,suchen::V,кычала́ш,эзләү
983,finden::V,муа́ш,табу
984,versuchen::V,толаша́ш,маташу
985,vorbereiten::V,ямдыла́ш,хәзерләү
986,lieben::V,йӧрата́ш,сөю
987,lieben::V,йӧрата́ш,ярату
988,mögen::V,йӧрата́ш,өнәү
989,lachen::V,воштыла́ш,көлү
990,rühren::V,ку́мыл тарвата́ш,дулкынландыру
991,weinen::V,шорта́ш,елау
992,schimpfen::V,каргаша́ш,сүгү
993,schimpfen::V,каргаша́ш,сүгенү
994,sich ärgern::V,сыра́ш,ачулану
995,sich fürchten::V,лӱда́ш,курку
996,fürchten::V,лӱда́ш,калтырау
997,fürchten::V,лӱда́ш,калтырану
998,fliehen::V,куржа́ш,арка бирү
999,flüchten::V,куржа́ш,качу
1000,sehen::V,ужа́ш,күрү
1001,anschauen::V,онча́ш,карау
1002,ansehen::V,эскера́ш,карау
1003,ansehen::V,эскера́ш,күзәтү
1004,hören::V,кола́ш,ишетү
1005,zuhören::V,колышта́ш,тыңлау
1006,probieren::V,тамла́ш,тату
1007,riechen::V,ӱпшынча́ш,иснәү
1008,fühlen::V,шижа́ш,тою
1009,fühlen::V,шижа́ш,сизү
1010,scheinen::V,чуча́ш,күренү
1011,zu sehen sein::V,коя́ш,күренү
1012,vernehmen::V,кола́ш,ишетү
1013,frieren::V,кылма́ш,өшү
1014,frieren::V,кылма́ш,күшегү
1015,tun::V,ышта́ш,итү
1016,können::V,мошта́ш,алу
1017,wollen::V,тӱна́ш,теләү
1018,anfangen::V,тӱҥала́ш,керешү
1019,beenden::V,пытара́ш,бетерү
1020,beenden::V,пытара́ш,тәмамлау
1021,aufhören::V,чарна́ш,бетү
1022,gelingen::V,сай лекта́ш,уңу
1023,geraten::V,лекта́ш,сабышу
1024,öffnen::V,поча́ш,ачу
1025,schließen::V,петыра́ш,ябу
1026,stellen::V,шында́ш,кую
1027,setzen::V,шында́ш,утырту
1028,legen::V,опта́ш,яткыру
1029,legen::V,пышта́ш,яткыру
1030,berühren::V,тӱка́ш,тию
1031,verbinden::V,пида́ш,ялгау
1032,bedecken::V,леведа́ш,өрту
1033,bedecken::V,леведа́ш,каплау
1034,bedecken::V,леведа́ш,томалау
1035,aufhängen::V,сака́ш,асу
1036,anzünden::V,чӱкта́ш,кабызу
1037,aufheben::V,нӧлтала́ш,күтәрү
1038,zurücklassen::V,кода́ш,калдыру
1039,verlieren::V,йомдара́ш,югалту
1040,fallen lassen::V,воза́ш,төшерү
1041,machen::V,ышта́ш,ясау
1042,machen::V,ышта́ш,эшләү
1043,herstellen::V,ямдыла́ш,ясау
1044,bauen::V,чоҥа́ш,кору
1045,reparieren::V,ачала́ш,төзәтү
1046,verbessern::V,саемда́ш,яхшырту
1047,ändern::V,весемда́ш,үзгәртү
1048,graben::V,кӱнча́ш,казу
1049,beugen::V,пӱгырта́ш,ию
1050,biegen::V,лывырта́ш,бөгү
1051,drehen::V,пӱтыра́ш,бору
1052,drehen::V,пӱтыра́ш,бөтерү
1053,wenden::V,ирала́ш,бору
1054,umdrehen::V,савырала́ш,түнтәрү
1055,heben::V,нӧлта́ш,күтәрү
1056,hochheben::V,нӧлта́ш,күтәрү
1057,ergreifen::V,руалта́ш,эләктерү
1058,halten::V,куча́ш,тоту
1059,drücken::V,иша́ш,кысу
1060,drücken::V,темда́ш,кысу
1061,schieben::V,шӱкала́ш,кузгату
1062,kratzen::V,удыра́ш,тырнау
1063,lecken::V,нула́ш,ялау
1064,beißen::V,пура́ш,тешләү
1065,abreißen::V,кӱрла́ш,өзү
1066,abschneiden::V,пӱчка́ш,кыю
1067,abschneiden::V,пӱчка́ш,кисү
1068,binden::V,кылда́ш,бәйләү
1069,stecken::V,шуралта́ш,төртү
1070,stecken::V,шуралта́ш,тыгу
1071,brechen::V,тодышта́ш,сындыру
1072,klopfen::V,кыра́ш,шаку
1073,klopfen::V,кыра́ш,шакылдау
1074,hauen::V,тӱя́ш,кыйнау
1075,kleben::V,клеитла́ш,ябыштыру
1076,reiben::V,йыга́ш,ышку
1077,reiben::V,туржала́ш,ышку
1078,streichen::V,шӱра́ш,ягу
1079,schleifen::V,шума́ш,кайрау
1080,schleifen::V,яна́ш,кайрау
1081,schneiden::V,пӱчка́ш,кисү
1082,rütteln::V,рӱза́ш,селкетү
1083,schütteln::V,почка́ш,селкетү
1084,schwenken::V,рӱза́ш,болгау
1085,schütten::V,опта́ш,кою
1086,füllen::V,тема́ш,тутыру
1087,einwickeln::V,вӱдыла́ш,төрү
1088,tragen::V,нумала́ш,ташу
1089,schleppen::V,шӱдыра́ш,сөйрәү
1090,schleppen::V,шӱдыра́ш,өстерәү
1091,ziehen::V,шупша́ш,тарту
1092,aufbewahren::V,арала́ш,саклау
1093,werfen::V,шуа́ш,ыргыту
1094,werfen::V,кышка́ш,ыргыту
1095,fangen::V,куча́ш,тоту
1096,packen::V,руалта́ш,эләктерү
1097,verstecken::V,тоя́ш,яшерү
1098,teilen::V,пӧла́ш,бүлү
1099,schicken::V,колта́ш,җибәрү
1100,bringen::V,конда́ш,китерү
1101,hinzufügen::V,ешара́ш,өстәү
1102,bekommen::V,нала́ш,алу
1103,erhalten::V,нала́ш,алу
1104,nehmen::V,нала́ш,алу
1105,wählen::V,сайла́ш,сайлау
1106,auswählen::V,таҥгла́ш,сайлау
1107,bewahren::V,сакла́ш,саклау
1108,behindern::V,чаракла́ш,комачаулау
1109,verderben::V,пужа́ш,бозу
1110,beschädigen::V,пужа́ш,бозу
1111,zerbrechen::V,пудырта́ш,вату
1112,zerreißen::V,кӱрла́ш,өзү
1113,zerreißen::V,кӱрла́ш,ерту
1114,zerstören::V,шалата́ш,җимерү
1115,verbrennen::V,йӱлата́ш,яндыру
1116,verbrennen::V,йӱлата́ш,көйдерү
1117,geben::V,пуа́ш,бирү
1118,reichen::V,пуа́ш,тапшыру
1119,schenken::V,пӧлекла́ш,бүләкләү
1120,versprechen::V,сӧра́ш,вәгъдә бирү
1121,wünschen::V,тылана́ш,котлау
1122,loben::V,мокта́ш,мактау
1123,küssen::V,шупшала́ш,үбү
1124,wiegen::V,рӱпша́ш,тирбәтү
1125,zudecken::V,леведа́ш,ябу
1126,zudecken::V,леведа́ш,бөркәү
1127,wecken::V,помыжалтара́ш,уяту
1128,zeigen::V,ончыкта́ш,күрсәтү
1129,führen::V,вӱда́ш,йөртү
1130,lehren::V,туныкта́ш,өйрәтү
1131,unterrichten::V,туныкта́ш,укыту
1132,aufziehen::V,орышта́ш,асрау
1133,leiten::V,вӱда́ш,җитәкләү
1134,leiten::V,вуйлата́ш,җитәкләү
1135,antreiben::V,поктыла́ш,куалау
1136,antreiben::V,поктыла́ш,әйдәләү
1137,antreiben::V,поктыла́ш,ашыктыру
1138,lassen::V,-та́ш,мәҗбүр итү
1139,einladen::V,ӱжа́ш,чакыру
1140,vereinigen::V,иктешла́ш,берләштерү
1141,besuchen::V,то́лын кая́ш,керешү
1142,treffen::V,вашлия́ш,очрату
1143,sich versammeln::V,погына́ш,җыелышу
1144,sich versammeln::V,чумырга́ш,җыелышу
1145,spielen::V,мода́ш,уйнау
1146,singen::V,мура́ш,җырлау
1147,tanzen::V,кушта́ш,бию
1148,sich trennen::V,ойырла́ш,аерылу
1149,sich trennen::V,ойырла́ш,ташлашу
1150,verlassen::V,кудалта́ш,ташлау
1151,verlassen::V,кудалта́ш,калдыру
1152,retten::V,утара́ш,коткару
1153,bewachen::V,орола́ш,каравыллау
1154,schützen::V,арала́ш,ышыклау
1155,verteidigen::V,арала́ш,яклау
1156,verteidigen::V,арала́ш,саклау
1157,sich schlagen::V,кредала́ш,сугышу
1158,schießen::V,лӱя́ш,ату
1159,siegen::V,сеҥа́ш,җиңү
1160,ärgern::V,сырыкта́ш,ачуландыру
1161,schlagen::V,пера́ш,ору
1162,schlagen::V,пера́ш,бәрү
1163,schlagen::V,пера́ш,тукмау
1164,treten::V,тошка́ш,тибү
1165,stechen::V,кера́ш,кадау
1166,stoßen::V,шӱкала́ш,этү
1167,stehlen::V,шолышта́ш,урлау
1168,stören::V,мешая́ш,комачаулау
1169,belästigen::V,толаштара́ш,борчу
1170,belästigen::V,толаштара́ш,билмазалау
1171,verbergen::V,шылта́ш,яшерү
1172,täuschen::V,ондала́ш,алдату
1173,betrügen::V,ондала́ш,хәрәмләшү
1174,töten::V,пушта́ш,үтерү
1175,wohnen::V,ила́ш,яшәү
1176,arbeiten::V,пашалана́ш,эшләү
1177,arbeiten::V,паша́м ышта́ш,эшләү
1178,sammeln::V,пога́ш,туплау
1179,pflücken::V,кӱра́ш,өзү
1180,jagen::V,сонарла́ш,аулау
1181,fischen::V,кол куча́ш,балык тоту
1182,fassen::V,куча́ш,тоту
1183,hüten::V,кӱта́ш,көтү
1184,treiben::V,покта́ш,куалау
1185,anbinden::V,йолышта́ш,бәйләү
1186,füttern::V,пукша́ш,туйдыру
1187,melken::V,лӱшта́ш,саву
1188,hacken::V,руа́ш,чабу
1189,gießen::V,шава́ш,сугару
1190,reifen::V,кӱа́ш,җитешү
1191,zubereiten::V,ямдыла́ш,пешеренү
1192,kochen::V,шолта́ш,пешерү
1193,kochen::V,шолта́ш,кайнату
1194,backen::V,кӱкташ,пешерү
1195,braten::V,пуштыла́ш,куыру
1196,braten::V,пуштыла́ш,кыздыру
1197,braten::V,жаритла́ш,куыру
1198,braten::V,жаритла́ш,кыздыру
1199,umrühren::V,луга́ш,бутау
1200,umrühren::V,луга́ш,болгату
1201,stricken::V,пида́ш,бәйләү
1202,nähen::V,урга́ш,тегү
1203,färben::V,чиялта́ш,ману
1204,reinigen::V,эрыкта́ш,чистарту
1205,waschen::V,мушка́ш,юу
1206,abwischen::V,ӱшта́ш,сөртү
1207,spülen::V,шӱалта́ш,чайкау
1208,fegen::V,ӱшта́ш,себерү
1209,kehren::V,ӱшта́ш,себерү
1210,baden::V,йӱштыла́ш,коену
1211,sich waschen::V,мушкылта́ш,юыну
1212,ausziehen::V,кудаша́ш,чишенү
1213,anziehen::V,чия́ш,кию
1214,sich anziehen::V,чия́ш,киенү
1215,kämmen::V,шера́ш,тарау
1216,schmücken::V,тӱзата́ш,бизәү
1217,schmücken::V,тӱзата́ш,бизәкләү
1218,schmücken::V,чеверта́ш,бизәү
1219,schmücken::V,чеверта́ш,бизәкләү
1220,sagen::V,ойла́ш,дию
1221,sagen::V,ойла́ш,әйтү
1222,sagen::V,каласа́ш,дию
1223,sagen::V,каласа́ш,әйтү
1224,sprechen::V,кутыра́ш,сөйләү
1225,sprechen::V,кутыра́ш,сөйләшү
1226,reden::V,мутлана́ш,сөйләү
1227,sich unterhalten::V,кутыра́ш,сөйләшү
1228,fragen::V,йода́ш,сорау
1229,fragen::V,йода́ш,сорашу
1230,bitten::V,йода́ш,үтенү
1231,erzählen::V,ойла́ш,сөйләү
1232,mitteilen::V,увертара́ш,белдерү
1233,nennen::V,лӱмда́ш,дию
1234,rufen::V,ӱжа́ш,дәшү
1235,prahlen::V,моктана́ш,мактану
1236,prahlen::V,моктана́ш,шапырыну
1237,übersetzen::V,кусара́ш,күчерү
1238,denken::V,шона́ш,уйлау
1239,glauben::V,ӱшана́ш,инану
1240,bemerken::V,шижа́ш,искәрү
1241,erkennen::V,пала́ш,тану
1242,begreifen::V,ыҥла́ш,аңлау
1243,begreifen::V,ыҥла́ш,төшенү
1244,verstehen::V,умыла́ш,аңлау
1245,verstehen::V,умыла́ш,төшенү
1246,lernen::V,тунема́ш,уку
1247,lernen::V,тунема́ш,өйрәнү
1248,wissen::V,шинча́ш,белү
1249,sich erinnern an::V,шарна́ш,хәтерләү
1250,vergessen::V,монда́ш,оныту
1251,messen::V,виса́ш,үлчәү
1252,zählen::V,шотла́ш,санау
1253,rechnen::V,шотла́ш,исәпләү
1254,lesen::V,луда́ш,уку
1255,malen::V,сӱретла́ш,рәсем ясау
1256,malen::V,сӱретла́ш,сурәт ясау
1257,malen::V,сӱретла́ш,сурәтләү
1258,zeichnen::V,сӱретла́ш,язу-сызу
1259,zeichnen::V,сӱретла́ш,сурәт ясау
1260,schreiben::V,воза́ш,язу
1261,besitzen::V,лия́ш,биләү
1262,kaufen::V,нала́ш,алу
1263,verkaufen::V,ужала́ш,сату
1264,bezahlen::V,тӱла́ш,түләү
1265,zahlen::V,тӱла́ш,түләү
1266,beherrschen::V,куча́ш,ия булу
1267,ertragen::V,турка́ш,чыдау
