,Concept_ID,ps,sv
815,rückwärts::ADV,بېرته,baklänges
816,zurück::ADV,بېرته,tillbaka
817,unten::ADV,لاندي,nere
818,unten::ADV,لاندي,nedanför
819,hinab::ADV,ښکته,ned
820,hinab::ADV,ښکته,nedåt
821,oben::ADV,پورته,ovan
822,oben::ADV,پورته,ovanpå
823,hinauf::ADV,پاس,upp
824,hinauf::ADV,پاس,uppåt
825,überall::ADV,هره خوا,överallt
826,nicht::ADV,نه,ej
827,nicht::ADV,نه,inte
828,ein wenig::ADV,یو څه,litet
829,kaum::ADV,ایله,knappt
830,kaum::ADV,ایله,knappast
831,sehr::ADV,ډېر,mycket
832,sehr::ADV,زيات,mycket
833,so::ADV,داسې,så
834,so::ADV,دومره,så
835,noch::ADV,نور,än
836,noch::ADV,نور,ännu
837,nur::ADV,تش,bara
838,nur::ADV,تش,endast
839,nur::ADV,صرف,bara
840,nur::ADV,صرف,endast
841,schon::ADV,دمخه,redan
842,wieder::ADV,بیا,åter
843,vergebens::ADV,عبث,förgäves
844,vor::PRP,دمخه,utanför
845,hinter::PRP,شاته,bakom
846,unter::PRP,لاندي,under
847,durch::PRP,د مینځ نه,genom
848,durch::PRP,د مینځ نه,igenom
849,neben::PRP,نژدې,bredvid
850,neben::PRP,نژدې,vid sidan av
851,zwischen::PRP,ترمینځ,mellan
852,wegen::PRP,د ... له لاسه,på grund av
853,dies::PRN,دا,detta
854,das::PRN,دا,det
855,alles::PRN,هرڅهٔ,allt
856,ich::PRN,زه,jag
857,du::PRN,ته,du
858,er::PRN,دی,han
859,wir::PRN,مونږ,vi
860,ihr::PRN,تاسې,ni
861,sie::PRN,هغوی,de
862,was::FPRN,څهٔ,vad
863,wer::FPRN,چا,vem
864,wer::FPRN,څوک,vem
865,wo::FADV,چيری,var
866,wo::FADV,چېرته,var
867,wohin::FADV,چېرته,vart
868,wie::FADV,څنګه,hur
869,warum::FADV,ولې,varför
870,wieviel::FNUM,څو,hur mycket
871,wieviel::FNUM,څومره,hur mycket
872,eins::NUM,یو,en
873,eins::NUM,یو,ett
874,zwei::NUM,دوه,två
875,drei::NUM,درې,tre
876,vier::NUM,څلور,fyra
877,fünf::NUM,پنځه,fem
878,sechs::NUM,شپږ,sex
879,sieben::NUM,اوه,sju
880,acht::NUM,اته,åtta
881,neun::NUM,نهه,nio
882,zehn::NUM,لس,tio
883,elf::NUM,یوولس,elva
884,zwölf::NUM,دولس,tolv
885,zwanzig::NUM,شل,tjugo
886,dreißig::NUM,دېرش,trettio
887,vierzig::NUM,څلوېښت,fyrtio
888,fünfzig::NUM,پنځوس,femtio
889,sechzig::NUM,شپېته,sextio
890,siebzig::NUM,اویا,sjuttio
891,achtzig::NUM,اتیا,åttio
892,neunzig::NUM,نوي,nittio
893,hundert::NUM,سل,hundra
894,tausend::NUM,زر,tusen
895,und::CNJ,او,och
896,oder::CNJ,ېا,eller
897,stehen::V,درېدل,stå
898,sitzen::V,کښېنستل,sitta
899,liegen::V,ملاستل,ligga
900,hängen::V,ځړېدل,hänga
901,werden::V,کېدل,bli
902,passieren::V,پېښېدل,ske
903,passieren::V,پېښېدل,hända
904,beginnen::V,شروع کېدل,börja
905,enden::V,خلاصدل,ända
906,enden::V,تمامېدل,ända
907,wechseln::V,تغییر موندل,växla
908,aufgehen[Sonne]::V,ختل,gå upp
909,untergehen[Sonne]::V,لوېدل,gå ned
910,untergehen[Sonne]::V,پرېوتل,gå ned
911,scheinen[Sonne]::V,رڼا کول,skina
912,donnern::V,تنېدل,dundra
913,donnern::V,غړمبېدل,dundra
914,wehen::V,چلېدل,blåsa
915,strömen::V,بهېدل,forsa
916,strömen::V,بهېدل,strömma
917,fließen::V,بهېدل,flyta
918,fließen::V,تویېدل,flyta
919,sich drehen::V,ګرځېدل,snurra
920,sich drehen::V,چورلېدل,snurra
921,schwanken::V,زنګېدل,vackla
922,schwingen::V,زنګېدل,svinga
923,fallen::V,ولېدل,falla
924,brennen::V,سوځېدل,brinna
925,rauchen::V,لوګی کول,ryka
926,regnen::V,باران اورېدل,regna
927,gefrieren::V,کنګل نيول,frysa
928,tauen::V,وېلې کېدل,töa
929,schmelzen::V,وېلې کېدل,smälta
930,trocknen::V,وچېدل,torka
931,sieden::V,اېشېدل,koka
932,sieden::V,اېشېدل,sjuda
933,faulen::V,خرابېدل,ruttna
934,verfaulen::V,ورستېدل,ruttna
935,reißen::V,شلېدل,brista
936,versinken::V,ډوېېدل,sjunka
937,vergehen::V,تېرېدل,förgå
938,erscheinen::V,ښکارېدل,synas
939,erscheinen::V,ښکارېدل,visa sig
940,verschwinden::V,ورکېدل,försvinna
941,sinken::V,ښکته کېدل,sjunka
942,abnehmen::V,کمېدل,avta
943,abnehmen::V,کمېدل,minskas
944,zunehmen::V,زیاتېدل,tilltaga
945,steigen::V,جګېدل,stiga
946,steigen::V,پورته کېدل,stiga
947,wachsen::V,وده کول,växa
948,glänzen::V,ځلېدل,glimma
949,funkeln::V,پړکېدل,tindra
950,funkeln::V,پړکېدل,gnistra
951,lärmen::V,غال و غول کول,bråka
952,lärmen::V,غال و غول کول,väsnas
953,läuten::V,زنګ وهل,ringa
954,klingeln::V,زنګ وهل,ringa
955,klirren::V,کړنګېدل,klirra
956,brausen::V,تلاطم کول,brusa
957,rauschen::V,شڼهار کول,susa
958,klingen::V,آواز کول,låta
959,klingen::V,آواز کول,klinga
960,bellen::V,غپېدل,skälla
961,heulen::V,انګلل,yla
962,heulen::V,انګلل,tjuta
963,blasen::V,پو کول,blåsa
964,pfeifen::V,شپېلک وهل,vissla
965,schreien::V,ناره کول,skrika
966,stöhnen::V,زګېروی کول,stöna
967,zittern::V,لړزېدل,darra
968,zittern::V,لړزېدل,skälva
969,leben::V,ژوند کول,leva
970,geboren werden::V,زېږېدل,födas
971,atmen::V,ساه کښل,andas
972,atmen::V,تنفس کول,andas
973,trinken::V,څښل,dricka
974,essen::V,خوړل,äta
975,schlucken::V,غړپول,svälja
976,müde werden::V,ستړی کېدل,tröttna
977,einschlafen::V,ویده کېدل,somna
978,schlafen::V,خوب کول,sova
979,aufwachen::V,ویښېدل,vakna
980,aufstehen::V,پاڅېدل,stiga upp
981,sich erholen::V,استراحت کول,repa sig
982,sich erholen::V,استراحت کول,hämta sig
983,krank werden::V,رنځورېدل,insjukna
984,krank sein::V,ناجوړېدل,vara sjuk
985,schmerzen::V,خوږېدل,smärta
986,schmerzen::V,خوږېدل,göra ont
987,schmerzen::V,درد کول,smärta
988,schmerzen::V,درد کول,göra ont
989,husten::V,ټوخېدل,hosta
990,genesen::V,رغېدل,tillfriskna
991,sterben::V,مړل,dö
992,umkommen::V,تلفېدل,omkomma
993,sich bewegen::V,چلېدل,röra sig
994,sich bewegen::V,حرکت کول,röra sig
995,sich rühren::V,ښورېدل,röra på sig
996,sich erheben::V,درېدل,resa sig
997,sich setzen::V,کښېنستل,sätta sig
998,hinfallen::V,لوېدل,falla omkull
999,laufen::V,منډې وهل,löpa
1000,schreiten::V,قدم ایښودل,skrida
1001,spazierengehen::V,چکر وهل,promenera
1002,eilen::V,بېړه کول,ila
1003,sich beeilen::V,عجله کول,skynda sig
1004,sausen::V,ځغستل,susa
1005,rennen::V,زغلېدل,löpa
1006,rennen::V,زغلېدل,springa
1007,springen::V,ټوپ وهل,hoppa
1008,klettern::V,ختل,klättra
1009,schaukeln::V,زنګېدل,gunga
1010,kriechen::V,خاپوړی وهل,kräla
1011,schwimmen::V,لامبو وهل,simma
1012,tauchen::V,غوټه وهل,dyka
1013,rudern::V,پارو وهل,ro
1014,fahren::V,تلل,köra
1015,fliegen::V,الوتل,flyga
1016,gehen::V,تلل,gå
1017,weggehen::V,بهر وتل,gå bort
1018,abfahren::V,تلل,resa
1019,abfahren::V,تلل,avresa
1020,anhalten::V,ودرېدل,stanna
1021,hineingehen::V,داخلېدل,gå in
1022,eintreten::V,ننوتل,träda in
1023,kommen::V,راتلل,komma
1024,ankommen::V,رسېدل,ankomma
1025,zurückkommen::V,بېرته راتلل,återkomma
1026,bleiben::V,پاتې کېدل,bli
1027,bleiben::V,پاتې کېدل,förbli
1028,warten::V,انتظار وېستل,vänta
1029,erwarten::V,انتظار کول,vänta
1030,suchen::V,لټول,leta
1031,finden::V,میندل,finna
1032,finden::V,پیدا کول,finna
1033,versuchen::V,هڅه کول,försöka
1034,vorbereiten::V,چمتوکول,förbereda
1035,lieben::V,مینه لرل,älska
1036,mögen::V,خوښول,tycka om
1037,mögen::V,علاقه لرل,tycka om
1038,lachen::V,خندېدل,skratta
1039,rühren::V,اغېزه کول,röra
1040,weinen::V,ژړل,gråta
1041,schimpfen::V,ښکنځا کول,skälla
1042,sich ärgern::V,قهر راتلل,förargas
1043,sich fürchten::V,ډارېدل,vara rädd
1044,fürchten::V,ډارېدل,frukta
1045,fliehen::V,تښتېدل,fly
1046,fliehen::V,تښتېدل,rymma
1047,flüchten::V,تښتېدل,fly
1048,sehen::V,لیدل,se
1049,anschauen::V,کتل,se på
1050,anschauen::V,کتل,betrakta
1051,ansehen::V,ننداره کول,åse
1052,hören::V,اورېدل,höra
1053,zuhören::V,غوږ نیول,höra på
1054,zuhören::V,غوږ نیول,lyssna till
1055,probieren::V,څکه کول,smaka
1056,probieren::V,څکه کول,smaka på
1057,probieren::V,چاشنی کول,smaka
1058,probieren::V,چاشنی کول,smaka på
1059,riechen::V,بويول,lukta
1060,fühlen::V,حسول,känna
1061,scheinen::V,ښکارېدل,verka
1062,scheinen::V,ښکارېدل,tyckas
1063,zu sehen sein::V,ښکارېدل,synas
1064,zu sehen sein::V,ښکارېدل,kunna ses
1065,vernehmen::V,خبرېدل,få veta
1066,vernehmen::V,خبرېدل,förnimma
1067,frieren::V,ساړه کېتل,frysa
1068,tun::V,کول,göra
1069,können::V,کولای شول,kunna
1070,können::V,د لاسه کېدل,kunna
1071,wollen::V,غوښتل,vilja
1072,anfangen::V,شروع کول,börja
1073,beenden::V,ختمول,avsluta
1074,beenden::V,پای ته رسول,avsluta
1075,aufhören::V,بس کول,sluta
1076,aufhören::V,بس کول,upphöra
1077,gelingen::V,موفق کېدل,lyckas
1078,gelingen::V,بریالی کېدل,lyckas
1079,geraten::V,کېدل,bli
1080,öffnen::V,خلاصول,öppna
1081,öffnen::V,پرانیستل,öppna
1082,schließen::V,تړل,låsa
1083,schließen::V,تړل,stänga
1084,stellen::V,ایښودل,ställa
1085,setzen::V,کښېنول,sätta
1086,legen::V,ایښودل,lägga
1087,berühren::V,لاس وهل,beröra
1088,verbinden::V,تړل,förbinda
1089,bedecken::V,پوښول,täcka
1090,bedecken::V,پوښول,betäcka
1091,aufhängen::V,ځوړندول,hänga
1092,aufhängen::V,ځوړندول,hänga upp
1093,anzünden::V,بلول,tända
1094,anzünden::V,بلول,antända
1095,anzünden::V,بلول,tända på
1096,aufheben::V,پورته کول,lyfta
1097,zurücklassen::V,پرېښودل,lämna
1098,zurücklassen::V,پرېښودل,efterlämna
1099,verlieren::V,ورکول,mista
1100,verlieren::V,ورکول,förlora
1101,fallen lassen::V,له لاسه لوېدل,tappa
1102,fallen lassen::V,له لاسه لوېدل,släppa
1103,machen::V,کول,göra
1104,herstellen::V,جوړول,tillverka
1105,herstellen::V,جوړول,framställa
1106,herstellen::V,توليدول,tillverka
1107,herstellen::V,توليدول,framställa
1108,bauen::V,جوړول,bygga
1109,reparieren::V,ترمیمول,reparera
1110,verbessern::V,اصلاح کول,rätta
1111,verbessern::V,اصلاح کول,förbättra
1112,ändern::V,تغیر ورکول,ändra
1113,ändern::V,تغیر ورکول,förändra
1114,graben::V,کيندل,gräva
1115,beugen::V,ټیټول,böja
1116,biegen::V,کږول,böja
1117,biegen::V,کږول,kröka
1118,drehen::V,ګرځول,vrida
1119,wenden::V,اړول,vända
1120,umdrehen::V,اړول,vrida om
1121,heben::V,جګول,häva
1122,heben::V,پورته کول,häva
1123,hochheben::V,جګول,lyfta
1124,ergreifen::V,نیول,gripa
1125,halten::V,نیول,hålla
1126,drücken::V,کښېکښل,trycka
1127,schieben::V,پوری وهل,skjuta
1128,kratzen::V,ګرول,riva
1129,kratzen::V,ګرول,skrapa
1130,lecken::V,څټل,slicka
1131,beißen::V,چیچل,bita
1132,abreißen::V,شکول,slita_av
1133,abreißen::V,شکول,riva_av
1134,abschneiden::V,پرېکول,skära av
1135,binden::V,تړل,binda
1136,stecken::V,ټومبل,sticka
1137,brechen::V,ماتول,bryta
1138,brechen::V,ماتول,brista
1139,klopfen::V,ټکول,banka
1140,klopfen::V,ټکول,klappa
1141,hauen::V,ټکول,hugga
1142,kleben::V,نښلول,klistra
1143,kleben::V,سرېښول,klistra
1144,reiben::V,مږل,gnida
1145,streichen::V,مښل,smörja
1146,schleifen::V,تېره کول,slipa
1147,schneiden::V,غوڅول,skära
1148,schneiden::V,غوڅول,klippa
1149,schneiden::V,پرېکول,skära
1150,schneiden::V,پرېکول,klippa
1151,rütteln::V,خوڅول,skaka
1152,schütteln::V,ښورول,rista
1153,schwenken::V,خوڅول,svänga
1154,schütten::V,اچول,hälla
1155,schütten::V,تویول,hälla
1156,füllen::V,ډکول,fylla
1157,einwickeln::V,پېچل,slå in
1158,einwickeln::V,پېچل,veckla in
1159,einwickeln::V,نغښتل,slå in
1160,einwickeln::V,نغښتل,veckla in
1161,tragen::V,وړل,bära
1162,schleppen::V,وړل,släpa
1163,ziehen::V,کښل,dra
1164,aufbewahren::V,ساتل,förvara
1165,aufbewahren::V,ساتل,ta vara på
1166,werfen::V,اچول,kasta
1167,werfen::V,غورځول,kasta
1168,fangen::V,نیول,fånga
1169,fangen::V,ګیرول,fånga
1170,packen::V,نیول,gripa
1171,packen::V,نیول,gripa tag
1172,verstecken::V,پټول,gömma
1173,teilen::V,وېشل,dela
1174,teilen::V,تقسیمول,dela
1175,schicken::V,لېږل,skicka
1176,schicken::V,استول,skicka
1177,bringen::V,راوړل,bringa
1178,hinzufügen::V,زیاتول,tillägga
1179,bekommen::V,حاصلول,få
1180,bekommen::V,حاصلول,erhålla
1181,erhalten::V,اخیستل,få
1182,erhalten::V,اخیستل,erhålla
1183,nehmen::V,نیول,ta
1184,nehmen::V,نیول,taga
1185,nehmen::V,اخيستل,ta
1186,nehmen::V,اخيستل,taga
1187,wählen::V,خوښول,välja
1188,auswählen::V,چنده کول,utvälja
1189,bewahren::V,ساتل,bevara
1190,behindern::V,مانع کېدل,hindra
1191,behindern::V,مانع کېدل,förhindra
1192,behindern::V,ممانعت کول,hindra
1193,behindern::V,ممانعت کول,förhindra
1194,verderben::V,خرابېدل,förstöra
1195,beschädigen::V,ورانول,skada
1196,zerbrechen::V,ماتول,bryta isär
1197,zerbrechen::V,ماتول,bryta sönder
1198,zerreißen::V,څیرې کول,riva sönder
1199,zerreißen::V,څیرې کول,slita sönder
1200,zerstören::V,ړنګول,förstöra
1201,zerstören::V,ورانول,förstöra
1202,verbrennen::V,سوځول,bränna
1203,verbrennen::V,سوځول,bränna upp
1204,geben::V,ورکول,ge
1205,reichen::V,ورکول,räcka
1206,schenken::V,بښل,skänka
1207,versprechen::V,لوز کول,lova
1208,wünschen::V,غوښتل,önska
1209,loben::V,ستایل,lova
1210,loben::V,ستایل,beröma
1211,loben::V,تمجید کول,lova
1212,loben::V,تمجید کول,beröma
1213,küssen::V,ښکلول,pussa
1214,wiegen::V,زنګول,vagga
1215,zudecken::V,پوښول,täcka
1216,wecken::V,ويښول,väcka
1217,zeigen::V,ښودل,visa
1218,führen::V,بیول,föra
1219,lehren::V,درس ورکول,lära
1220,lehren::V,تعلیم ورکول,lära
1221,unterrichten::V,درس ورکول,undervisa
1222,aufziehen::V,روزل,uppfostra
1223,leiten::V,رهبری کول,leda
1224,leiten::V,لارښوونه کول,leda
1225,antreiben::V,چټک کول,driva på
1226,lassen::V,اړکول,få att
1227,einladen::V,بلل,bjuda
1228,einladen::V,بلل,inbjuda
1229,vereinigen::V,متحد کول,förena
1230,vereinigen::V,یوځای کول,förena
1231,besuchen::V,کتنه کول,besöka
1232,treffen::V,ليدل,möta
1233,treffen::V,ليدل,träffa
1234,treffen::V,تلقی کول,möta
1235,treffen::V,تلقی کول,träffa
1236,sich versammeln::V,راغونډېدل,församla sig
1237,spielen::V,لوبه کول,leka
1238,spielen::V,لوبه کول,spela
1239,singen::V,سندرې وېل,sjunga
1240,tanzen::V,ګډېدل,dansa
1241,sich trennen::V,بېلېدل,skiljas
1242,verlassen::V,ترک کول,lämna
1243,verlassen::V,ترک کول,överge
1244,retten::V,نجات ورکول,rädda
1245,bewachen::V,ساتل,bevaka
1246,bewachen::V,حفاظت کول,bevaka
1247,schützen::V,ژغورل,skydda
1248,schützen::V,ژغورل,beskydda
1249,verteidigen::V,دفاع کول,försvara
1250,sich schlagen::V,جنګېدل,slåss
1251,schießen::V,ویشتل,skjuta
1252,siegen::V,غالبېدل,segra
1253,ärgern::V,خپه کول,förarga
1254,schlagen::V,وهل,slå
1255,treten::V,په لغته وهل,sparka
1256,stechen::V,ټومبل,sticka
1257,stoßen::V,ټېل وهل,stöta
1258,stoßen::V,پوری وهل,stöta
1259,stehlen::V,تښتول,stjäla
1260,stehlen::V,غلا کول,stjäla
1261,stören::V,ماتول,störa
1262,belästigen::V,ځورول,genera
1263,belästigen::V,ځورول,besvära
1264,belästigen::V,تکلیف ورکول,genera
1265,belästigen::V,تکلیف ورکول,besvära
1266,verbergen::V,پټول,dölja
1267,täuschen::V,تېرایستل,vilseleda
1268,täuschen::V,خطا ایستل,vilseleda
1269,betrügen::V,غولول,bedra
1270,töten::V,وژل,döda
1271,töten::V,مړ کول,döda
1272,wohnen::V,اوسېدل,bo
1273,arbeiten::V,کار کول,arbeta
1274,sammeln::V,راټولول,samla
1275,sammeln::V,راغونډول,samla
1276,pflücken::V,شکول,plocka
1277,jagen::V,ښکار کول,jaga
1278,fischen::V,کب نيول,fiska
1279,fassen::V,نیول,fånga
1280,fassen::V,ګیرول,fånga
1281,hüten::V,پوول,vakta
1282,treiben::V,بیول,driva
1283,anbinden::V,تړل,binda fast
1284,füttern::V,خوراک ورکول,fodra
1285,melken::V,لوشل,mjölka
1286,hacken::V,پی کول,hacka
1287,gießen::V,اوبه کول,hälla
1288,gießen::V,اوبه کول,vattna
1289,reifen::V,رسېدل,mogna
1290,zubereiten::V,تیارول,tillaga
1291,zubereiten::V,تیارول,tillreda
1292,kochen::V,پخول,koka
1293,backen::V,پخول,baka
1294,braten::V,وريتول,steka
1295,umrühren::V,لړل,röra om
1296,stricken::V,اوبدل,sticka
1297,nähen::V,ګنډل,sy
1298,färben::V,رنګول,färga
1299,reinigen::V,صافول,rensa
1300,reinigen::V,صافول,rengöra
1301,waschen::V,مینځل,tvätta
1302,abwischen::V,وچول,torka av
1303,spülen::V,کنګالول,spola
1304,spülen::V,کنګالول,skölja
1305,fegen::V,جارو کول,feja
1306,kehren::V,جارو کول,sopa
1307,baden::V,لمبېدل,bada
1308,sich waschen::V,ځان مينځل,tvätta sig
1309,ausziehen::V,کښل,ta av
1310,ausziehen::V,ایستل,ta av
1311,anziehen::V,اغوستل,ta på
1312,sich anziehen::V,کالی اغوستل,klä på sig
1313,kämmen::V,ګمنځول,kamma
1314,schmücken::V,ښکلی کول,pynta
1315,schmücken::V,ښکلی کول,smycka
1316,sagen::V,وېل,säga
1317,sprechen::V,وېل,tala
1318,sprechen::V,غږېدل,tala
1319,reden::V,ګړېدل,tala
1320,reden::V,ګړېدل,prata
1321,reden::V,خبرې کول,tala
1322,reden::V,خبرې کول,prata
1323,sich unterhalten::V,خبری کول,prata
1324,fragen::V,پوښتنه کول,fråga
1325,fragen::V,پوښتنه کول,spörja
1326,bitten::V,غوښتل,be
1327,erzählen::V,کيسه کول,berätta
1328,erzählen::V,حکايت کول,berätta
1329,mitteilen::V,خبرول,meddela
1330,mitteilen::V,خبر ورکول,meddela
1331,nennen::V,نوم ايښودل,kalla
1332,rufen::V,بلل,ropa
1333,prahlen::V,لاپې وهل,pråla
1334,prahlen::V,لاپې وهل,skryta
1335,übersetzen::V,ژباړل,tolka
1336,übersetzen::V,ژباړل,översätta
1337,übersetzen::V,ترجمه کول,tolka
1338,übersetzen::V,ترجمه کول,översätta
1339,denken::V,فکر کول,tänka
1340,glauben::V,باور کول,tro
1341,bemerken::V,لیدل,uppmärksamma
1342,bemerken::V,لیدل,lägga märke till
1343,erkennen::V,پېژندل,känna igen
1344,begreifen::V,رسېدل,begripa
1345,begreifen::V,پوهېدل,begripa
1346,verstehen::V,پوهېدل,förstå
1347,lernen::V,زده کول,lära sig
1348,lernen::V,درس لوستل,lära sig
1349,wissen::V,پوهېدل,veta
1350,sich erinnern an::V,یادول,minnas
1351,sich erinnern an::V,یادول,komma ihåg
1352,sich erinnern an::V,په یاد راوړل,minnas
1353,sich erinnern an::V,په یاد راوړل,komma ihåg
1354,vergessen::V,هېرول,glömma
1355,messen::V,اندازه کول,mäta
1356,zählen::V,شمارل,räkna
1357,rechnen::V,حسابول,räkna
1358,lesen::V,لوستل,läsa
1359,malen::V,رسمول,måla
1360,zeichnen::V,رسمول,teckna
1361,schreiben::V,لیکل,skriva
1362,besitzen::V,لرل,äga
1363,besitzen::V,لرل,besitta
1364,kaufen::V,رانیول,köpa
1365,verkaufen::V,خرڅول,sälja
1366,bezahlen::V,تأدیه کول,betala
1367,zahlen::V,کسات اخيستل,betala
1368,beherrschen::V,تسلط لرل,behärska
1369,ertragen::V,زغمل,tåla
1370,ertragen::V,زغمل,uthärda
1371,Barsch::N,,abborre
1372,Hecht::N,,gädda
