,Concept_ID,fa,eu
1483,umrühren::V,هم زدن,eragin
1484,stricken::V,بافتن,trikotatu
1485,stricken::V,بافتن,puntu egin
1486,nähen::V,دوختن,josi
1487,färben::V,رنگ زدن,tindatu
1488,reinigen::V,پاک کردن,ikuzi
1489,reinigen::V,پاک کردن,garbitu
1490,reinigen::V,تمیز کردن,ikuzi
1491,reinigen::V,تمیز کردن,garbitu
1492,waschen::V,شستن,xahutu
1493,waschen::V,شستن,garbitu
1494,abwischen::V,زدودن,xukatu
1495,spülen::V,شستن,irakutzi
1496,fegen::V,جارو کردن,erraztatu
1497,kehren::V,جارو کردن,isastu
1498,baden::V,شنا کردن,bainatu
1499,baden::V,شنا کردن,bainua hartu
1500,baden::V,حمام کردن,bainatu
1501,baden::V,حمام کردن,bainua hartu
1502,sich waschen::V,شستشو کردن,burua garbitu
1503,ausziehen::V,درآوردن,erantzi
1504,anziehen::V,پوشیدن,jantzi
1505,sich anziehen::V,لباس پوشیدن,jantzi
1506,kämmen::V,شانه زدن,orraztu
1507,schmücken::V,زینت دادن,apaindu
1508,sagen::V,گفتن,esan
1509,sprechen::V,حرف زدن,mintzatu
1510,sprechen::V,حرف زدن,hitz egin
1511,sprechen::V,صحبت کردن,mintzatu
1512,sprechen::V,صحبت کردن,hitz egin
1513,reden::V,حرف زدن,hitz egin
1514,reden::V,صحبت کردن,hitz egin
1515,sich unterhalten::V,گپ زدن,solastu
1516,sich unterhalten::V,گپ زدن,solas egin
1517,fragen::V,پرسیدن,galdetu
1518,fragen::V,سؤال کردن,galdetu
1519,bitten::V,خواهش کردن,eskatu
1520,bitten::V,خواهش کردن,galdegin
1521,bitten::V,درخواست کردن,eskatu
1522,bitten::V,درخواست کردن,galdegin
1523,erzählen::V,نقل کردن,edestu
1524,erzählen::V,نقل کردن,kontatu
1525,erzählen::V,حکایت کردن,edestu
1526,erzählen::V,حکایت کردن,kontatu
1527,mitteilen::V,خبر دادن,jakinarazi
1528,nennen::V,نامیدن,izena eman
1529,rufen::V,صدا کردن,dei egin
1530,prahlen::V,پز آمدن,harrokerian ibili
1531,prahlen::V,پز آمدن,ahoberokeriak esan
1532,übersetzen::V,ترجمه کردن,itzuli
1533,denken::V,فکر کردن,pentsatu
1534,denken::V,فکر کردن,gogoeta egin
1535,glauben::V,باور کردن,sinetsi
1536,glauben::V,عقیده داشتن,sinetsi
1537,bemerken::V,متوجه شدن,ohartu
1538,bemerken::V,متوجه شدن,konturatu
1539,erkennen::V,شناختن,ezagutu
1540,erkennen::V,شناختن,antzeman
1541,erkennen::V,تشخیص دادن,ezagutu
1542,erkennen::V,تشخیص دادن,antzeman
1543,begreifen::V,فهمیدن,ulertu
1544,begreifen::V,درک کردن,ulertu
1545,verstehen::V,فهمیدن,aditu
1546,lernen::V,آموختن,ikasi
1547,lernen::V,یاد گرفتن,ikasi
1548,wissen::V,دانستن,jakin
1549,sich erinnern an::V,به یاد آوردن,gogoratu
1550,sich erinnern an::V,به یاد آوردن,gogoan izan
1551,vergessen::V,فراموش کردن,ahaztu
1552,vergessen::V,فراموش کردن,ahantzi
1553,messen::V,اندازه گرفتن,neurtu
1554,zählen::V,شمردن,zenbatu
1555,zählen::V,شمردن,kopuratu
1556,rechnen::V,حساب کردن,kalkulatu
1557,lesen::V,خواندن,irakurri
1558,malen::V,نقاشی کردن,margotu
1559,zeichnen::V,کشیدن,marraztu
1560,zeichnen::V,رسم کردن,marraztu
1561,schreiben::V,نوشتن,idatzi
1562,besitzen::V,داشتن,ukan
1563,besitzen::V,داشتن,eduki
1564,kaufen::V,خریدن,erosi
1565,kaufen::V,خرید کردن,erosi
1566,verkaufen::V,فروختن,saldu
1567,bezahlen::V,پرداختن,ordaindu
1568,zahlen::V,پرداخت کردن,ordaindu
1569,beherrschen::V,مسلط بودن,menpean izan
1570,ertragen::V,تحمل کردن,jasan
1571,ertragen::V,تحمل کردن,pairatu
