,Concept_ID,is,ru
835,glänzen::V,glóa,блестеть
836,glänzen::V,glampa,блестеть
837,funkeln::V,leiftra,сверкать
838,lärmen::V,hafa hátt,шуметь
839,läuten::V,hringja,звонить
840,klingeln::V,hringja,звонить
841,klirren::V,glamra,звякать
842,klirren::V,skrölta,звякать
843,brausen::V,ólga,бушевать
844,rauschen::V,suða,шелестеть
845,klingen::V,hljóma,звучать
846,bellen::V,gelta,лаять
847,heulen::V,væla,выть
848,heulen::V,ýlfra,выть
849,blasen::V,blása,дунуть
850,pfeifen::V,blístra,свистеть
851,schreien::V,æpa,кричать
852,stöhnen::V,stynja,стонать
853,zittern::V,titra,дрожать
854,zittern::V,skjálfa,дрожать
855,leben::V,lifa,жить
856,geboren werden::V,fæðast,родиться
857,atmen::V,anda,дышать
858,atmen::V,draga andann,дышать
859,trinken::V,drekka,пить
860,essen::V,borða,есть
861,essen::V,borða,кушать
862,schlucken::V,kingja,глотать
863,müde werden::V,þreytast,устать
864,einschlafen::V,sofna,заснуть
865,schlafen::V,sofa,спать
866,aufwachen::V,vakna,проснуться
867,aufstehen::V,fara á fætur,встать
868,sich erholen::V,hvíla sig,отдыхать
869,krank werden::V,veikjast,заболеть
870,krank werden::V,verða veikur,заболеть
871,krank sein::V,vera veikur,болеть
872,schmerzen::V,kenna til,болеть
873,husten::V,hósta,кашлять
874,genesen::V,batna,поправиться
875,genesen::V,frískast,поправиться
876,sterben::V,deyja,умереть
877,umkommen::V,farast,погибнуть
878,sich bewegen::V,bifast,двигаться
879,sich rühren::V,hreyfast,шевельнуться
880,sich erheben::V,standa upp,встать
881,sich setzen::V,setjast,сесть
882,hinfallen::V,detta,упасть
883,laufen::V,labba,ходить
884,schreiten::V,ganga,шагать
885,spazierengehen::V,ganga sér til skemmtunar,гулять
886,eilen::V,fara hratt,спешить
887,sich beeilen::V,flýta sér,торопиться
888,sausen::V,þjóta,мчаться
889,rennen::V,hlaupa,бегать
890,springen::V,stökkva,прыгать
891,klettern::V,klifra,лазать
892,schaukeln::V,róla,раскачиваться
893,schaukeln::V,rugga,раскачиваться
894,kriechen::V,skríða,ползать
895,schwimmen::V,synda,плавать
896,tauchen::V,kafa,нырять
897,rudern::V,róa,грести
898,fahren::V,aka,ехать
899,fahren::V,fara,ехать
900,fliegen::V,fljúga,летать
901,gehen::V,fara,идти
902,gehen::V,ganga,идти
903,weggehen::V,fara burt,уйти
904,weggehen::V,ganga burt,уйти
905,abfahren::V,aka burt,отправиться
906,anhalten::V,stöðva,остановиться
907,hineingehen::V,ganga inn,входить
908,eintreten::V,koma inn,войти
909,eintreten::V,ganga inn,войти
910,kommen::V,koma,прийти
911,ankommen::V,koma til,прибыть
912,zurückkommen::V,koma til baka,возвратиться
913,bleiben::V,haldast,остаться
914,bleiben::V,vera kyrr,остаться
915,warten::V,bíða,ждать
916,erwarten::V,búast við,ожидать
917,erwarten::V,eiga von á,ожидать
918,suchen::V,leita,искать
919,finden::V,finna,найти
920,versuchen::V,reyna,пытаться
921,vorbereiten::V,undirbúa,подготовить
922,lieben::V,elska,любить
923,mögen::V,þykja gott,любить
924,mögen::V,falla í geð,любить
925,lachen::V,hlæja,смеяться
926,rühren::V,snerta,растрогать
927,weinen::V,gráta,плакать
928,schimpfen::V,skammast,ругаться
929,sich ärgern::V,sárna,сердиться
930,sich ärgern::V,gremjast,сердиться
931,sich fürchten::V,óttast,бояться
932,fürchten::V,óttast,бояться
933,fliehen::V,flýja,убегать
934,flüchten::V,strjúka,убежать
935,sehen::V,sjá,видеть
936,anschauen::V,horfa á,посмотреть
937,ansehen::V,líta á,смотреть
938,hören::V,heyra,слышать
939,zuhören::V,hlusta,слушать
940,probieren::V,smakka,пробовать
941,riechen::V,þefa,нюхать
942,fühlen::V,finna til,чувствовать
943,scheinen::V,virðast,казаться
944,zu sehen sein::V,vera að sjá,виднеться
945,vernehmen::V,heyra,услышать
946,vernehmen::V,greina,услышать
947,frieren::V,frjósa,мерзнуть
948,tun::V,gera,делать
949,können::V,geta,мочь
950,können::V,geta,уметь
951,wollen::V,ætla,хотеть
952,wollen::V,vilja,хотеть
953,anfangen::V,hefja,начать
954,beenden::V,enda,закончить
955,beenden::V,ljúka,закончить
956,aufhören::V,lykta,перестать
957,gelingen::V,heppnast,удаться
958,geraten::V,lukkast,оказаться
959,öffnen::V,opna,открыть
960,schließen::V,loka,закрыть
961,stellen::V,láta,поставить
962,stellen::V,setja,поставить
963,setzen::V,láta,посадить
964,setzen::V,setja,посадить
965,legen::V,láta,класть
966,legen::V,leggja,класть
967,berühren::V,koma við,трогать
968,verbinden::V,sameina,связать
969,bedecken::V,hylja,покрыть
970,aufhängen::V,hengja,повесить
971,aufhängen::V,hengja upp,повесить
972,anzünden::V,kveikja í,зажечь
973,aufheben::V,taka upp,поднять
974,aufheben::V,lyfta upp,поднять
975,zurücklassen::V,skilja eftir,оставить
976,verlieren::V,týna,потерять
977,verlieren::V,glata,потерять
978,fallen lassen::V,missa,уронить
979,machen::V,búa til,сделать
980,herstellen::V,framleiða,изготовить
981,bauen::V,smíða,строить
982,bauen::V,byggja,строить
983,reparieren::V,gera við,чинить
984,verbessern::V,bæta,улучшить
985,ändern::V,breyta,изменить
986,graben::V,grafa,копать
987,beugen::V,beygja,согнуть
988,biegen::V,sveigja,погнуть
989,drehen::V,snúa,вертеть
990,wenden::V,snúa,повернуть
991,wenden::V,venda,повернуть
992,umdrehen::V,venda,перевернуть
993,umdrehen::V,snúa við,перевернуть
994,heben::V,hefja,поднимать
995,hochheben::V,lyfta upp,поднять
996,ergreifen::V,grípa,схватить
997,halten::V,rúma,держать
998,halten::V,halda,держать
999,drücken::V,þjá,нажимать
1000,drücken::V,þrýsta,нажимать
1001,schieben::V,ýta,толкать
1002,kratzen::V,klóra,скрести
1003,lecken::V,sleikja,лизать
1004,beißen::V,bíta,кусать
1005,abreißen::V,rífa af,оторвать
1006,abreißen::V,rífa frá,оторвать
1007,abschneiden::V,skera af,отрезать
1008,abschneiden::V,klippa af,отрезать
1009,binden::V,binda,вязать
1010,stecken::V,stinga,воткнуть
1011,brechen::V,brjóta,сломать
1012,klopfen::V,berja,стучать
1013,klopfen::V,klappa,стучать
1014,hauen::V,berja,бить
1015,hauen::V,höggva,бить
1016,kleben::V,líma,клеить
1017,reiben::V,núa,тереть
1018,streichen::V,smyrja,намазать
1019,schleifen::V,slípa,точить
1020,schneiden::V,skera,резать
1021,schneiden::V,klippa,резать
1022,rütteln::V,skaka,шатать
1023,schütteln::V,hrista,трясти
1024,schwenken::V,sveifla,махать
1025,schütten::V,hella,налить
1026,füllen::V,fylla,наполнить
1027,einwickeln::V,vefja inn í,завернуть
1028,tragen::V,bera,нести
1029,schleppen::V,draga,тащить
1030,ziehen::V,toga,тянуть
1031,ziehen::V,draga,тянуть
1032,aufbewahren::V,geyma,хранить
1033,werfen::V,kasta,бросать
1034,fangen::V,grípa,ловить
1035,packen::V,þrífa í,схватить
1036,verstecken::V,fela,спрятать
1037,teilen::V,deila,разделить
1038,schicken::V,senda,посылать
1039,bringen::V,færa,принести
1040,bringen::V,flytja,принести
1041,hinzufügen::V,bæta við,добавить
1042,bekommen::V,hljóta,достать
1043,bekommen::V,ná,достать
1044,erhalten::V,fá,получить
1045,nehmen::V,taka,взять
1046,wählen::V,velja,выбрать
1047,auswählen::V,velja úr,отобрать
1048,bewahren::V,gæta,сохранить
1049,bewahren::V,vernda,сохранить
1050,behindern::V,varna,препятствовать
1051,verderben::V,spilla,испортить
1052,beschädigen::V,skemma,повредить
1053,zerbrechen::V,brjóta,разбить
1054,zerreißen::V,rífa,разорвать
1055,zerreißen::V,rífa sundur,разорвать
1056,zerstören::V,rífa niður,разрушить
1057,verbrennen::V,brenna,сжечь
1058,geben::V,gefa,дать
1059,reichen::V,rétta,передать
1060,schenken::V,gefa,дарить
1061,versprechen::V,lofa,обещать
1062,versprechen::V,heita,обещать
1063,wünschen::V,óska,желать
1064,loben::V,lofa,хвалить
1065,loben::V,hrósa,хвалить
1066,küssen::V,kyssa,целовать
1067,wiegen::V,rugga,качать
1068,zudecken::V,þekja,накрыть
1069,zudecken::V,breiða yfir,накрыть
1070,wecken::V,vekja,разбудить
1071,zeigen::V,sýna,показать
1072,führen::V,leiða,вести
1073,lehren::V,kenna,учить
1074,unterrichten::V,fræða,преподавать
1075,aufziehen::V,ala upp,воспитать
1076,leiten::V,stjórna,руководить
1077,antreiben::V,hvetja,подгонять
1078,lassen::V,láta,заставить
1079,einladen::V,bjóða heim,пригласить
1080,vereinigen::V,sameina,объединить
1081,besuchen::V,heimsækja,посетить
1082,treffen::V,hitta,встретить
1083,sich versammeln::V,safnast saman,собраться
1084,spielen::V,leika sér,играть
1085,singen::V,syngja,петь
1086,tanzen::V,dansa,плясать
1087,tanzen::V,dansa,танцевать
1088,sich trennen::V,skiljast,расстаться
1089,verlassen::V,yfirgefa,покинуть
1090,retten::V,bjarga,спасти
1091,bewachen::V,gæta,охранять
1092,bewachen::V,hafa vörð á,охранять
1093,schützen::V,vernda,уберегать
1094,verteidigen::V,verja,защитить
1095,sich schlagen::V,slást,драться
1096,sich schlagen::V,berjast,драться
1097,schießen::V,skjóta,стрелять
1098,siegen::V,sigra,победить
1099,ärgern::V,ergja,сердить
1100,ärgern::V,skaprauna,сердить
1101,schlagen::V,slá,ударить
1102,schlagen::V,lemja,ударить
1103,treten::V,sparka,пинать
1104,stechen::V,stinga,уколоть
1105,stoßen::V,hrinda,толкнуть
1106,stehlen::V,stela,украсть
1107,stören::V,trufla,помешать
1108,belästigen::V,ónáða,надоедать
1109,verbergen::V,leyna,скрыть
1110,täuschen::V,gabba,обмануть
1111,täuschen::V,blekkja,обмануть
1112,betrügen::V,svíkja,смошенничать
1113,betrügen::V,blekkja,смошенничать
1114,töten::V,drepa,убить
1115,wohnen::V,búa,проживать
1116,arbeiten::V,vinna,работать
1117,sammeln::V,safna,собрать
1118,pflücken::V,tína,рвать
1119,pflücken::V,tína,срывать
1120,pflücken::V,reyta,рвать
1121,pflücken::V,reyta,срывать
1122,jagen::V,veiða,охотиться
1123,fischen::V,fiska,рыбачить
1124,fassen::V,veiða,поймать
1125,hüten::V,gæta,пасти
1126,hüten::V,vakta,пасти
1127,treiben::V,reka,гнать
1128,anbinden::V,binda við,привязать
1129,anbinden::V,binda fast,привязать
1130,füttern::V,fóðra,кормить
1131,melken::V,mjólka,доить
1132,hacken::V,höggva,рубить
1133,gießen::V,hella,полить
1134,reifen::V,þroskast,созреть
1135,zubereiten::V,elda,приготовить
1136,zubereiten::V,tilbúa,приготовить
1137,kochen::V,sjóða,варить
1138,backen::V,baka,печь
1139,braten::V,steikja,жарить
1140,umrühren::V,hræra í,перемешать
1141,stricken::V,prjóna,вязать
1142,nähen::V,sauma,шить
1143,färben::V,lita,покрасить
1144,reinigen::V,hreinsa,очистить
1145,waschen::V,þvo,стирать
1146,abwischen::V,þerra,вытереть
1147,spülen::V,skola,полоскать
1148,spülen::V,þvo upp,полоскать
1149,fegen::V,sópa,подметать
1150,fegen::V,hreinsa,подметать
1151,kehren::V,sópa,мести
1152,baden::V,baða sig,купаться
1153,sich waschen::V,þvo sér,мыться
1154,ausziehen::V,fara úr,снять
1155,anziehen::V,fara í,надеть
1156,sich anziehen::V,klæðast,одеться
1157,kämmen::V,greiða,причесать
1158,schmücken::V,prýða,украсить
1159,schmücken::V,skreyta,украсить
1160,sagen::V,segja,сказать
1161,sprechen::V,tala,говорить
1162,reden::V,ræða,разговаривать
1163,sich unterhalten::V,spjalla,беседовать
1164,sich unterhalten::V,ræðast við,беседовать
1165,fragen::V,spyrja,спросить
1166,bitten::V,biðja,просить
1167,erzählen::V,segja frá,рассказать
1168,mitteilen::V,tilkynna,сообщить
1169,nennen::V,nefna,назвать
1170,rufen::V,kalla,звать
1171,prahlen::V,gorta,хвастаться
1172,übersetzen::V,þýða,перевести
1173,denken::V,hugsa,думать
1174,glauben::V,trúa,верить
1175,bemerken::V,taka eftir,заметить
1176,erkennen::V,þekkja,узнать
1177,begreifen::V,skilja,понять
1178,begreifen::V,skilja,постичь
1179,verstehen::V,skilja,услышать
1180,lernen::V,læra,учиться
1181,wissen::V,vita,знать
1182,sich erinnern an::V,minnast,вспомнить
1183,vergessen::V,gleyma,забыть
1184,messen::V,mæla,мерить
1185,zählen::V,telja,считать
1186,rechnen::V,reikna,считать
1187,lesen::V,lesa,читать
1188,malen::V,mála,рисовать
1189,zeichnen::V,teikna,рисовать
1190,schreiben::V,skrifa,писать
1191,besitzen::V,hafa,иметь
1192,kaufen::V,kaupa,купить
1193,verkaufen::V,selja,продать
1194,bezahlen::V,borga,заплатить
1195,zahlen::V,borga,платить
1196,beherrschen::V,hafa á valdi sínu,владеть
1197,ertragen::V,þola,вытерпеть
