,Concept_ID,bn,lv
700,Norden::N,উত্তরদিক্,войвыв
701,Norden::N,উত্তরদিক্,ziemeļi
702,Süden::N,দক্ষিণদিক,лунвыв
703,Süden::N,দক্ষিণদিক,dienvidi
704,Westen::N,পশ্চিমদিক্,рытыв
705,Westen::N,পশ্চিমদিক্,rietumi
706,Osten::N,পূর্বদিক,асыв
707,Osten::N,পূর্বদিক,austrumi
708,Holz::N,কাঠ,пу
709,Holz::N,কাঠ,koks
710,Holz::N,কাঠ,koksne
711,Brett::N,তক্তা,пӧв
712,Brett::N,তক্তা,dēlis
713,Platte::N,ফলক,плита
714,Platte::N,ফলক,plate
715,Platte::N,ফলক,plāksne
716,Stütze::N,নাগদণ্ড,пыкӧд
717,Stütze::N,নাগদণ্ড,мыджӧд
718,Stütze::N,নাগদণ্ড,balsts
719,Stütze::N,নাগদণ্ড,atspaids
720,Stange::N,দণ্ড,потш
721,Stange::N,দণ্ড,maikste
722,Stock::N,ছড়ি,бедь
723,Stock::N,ছড়ি,boze
724,Stock::N,ছড়ি,spieķis
725,Stab::N,যষ্টি,зир
726,Stab::N,যষ্টি,zizlis
727,Rohr::N,নল,труба
728,Rohr::N,নল,caurule
729,Haus::N,ঘর,керка
730,Haus::N,ঘর,māja
731,Heim::N,বাসা,горт
732,Heim::N,বাসা,mājas
733,Ofen::N,স্টোভ্,пач
734,Ofen::N,স্টোভ্,krāsns
735,Fußboden::N,গহতল,джодж
736,Fußboden::N,গহতল,grīda
737,Tisch::N,মেজ,пызан
738,Tisch::N,মেজ,galds
739,Tisch::N,টেবিল,пызан
740,Tisch::N,টেবিল,galds
741,Stuhl::N,চেয়ার,улӧс
742,Stuhl::N,চেয়ার,krēsls
743,Stuhl::N,কেদারা,улӧс
744,Stuhl::N,কেদারা,krēsls
745,Wiege::N,দোলনা,зыбка
746,Wiege::N,দোলনা,šūpulis
747,Bett::N,শয্যা,вольпась
748,Bett::N,শয্যা,gulta
749,Regal::N,তাক,джадж
750,Regal::N,তাক,plaukts
751,Kiste::N,বাক্স,куд
752,Kiste::N,বাক্স,ящик
753,Kiste::N,বাক্স,kaste
754,Kiste::N,বাক্স,šķirsts
755,Fenster::N,জানালা,ӧшинь
756,Fenster::N,জানালা,logs
757,Tür::N,দ্বার,ӧдзӧс
758,Tür::N,দ্বার,durvis
759,Tor::N,দ্বার,дзиръя
760,Tor::N,দ্বার,vārti
761,Zaun::N,বেড়া,потшӧс
762,Zaun::N,বেড়া,žogs
763,Dach::N,ছাদ,вевт
764,Dach::N,ছাদ,jumts
765,Leiter::N,মই,пос
766,Leiter::N,মই,kāpnes
767,Leiter::N,মই,redeles
768,Besen::N,গুল্মবিশেষ,рос
769,Besen::N,গুল্মবিশেষ,slota
770,Spaten::N,কোদাল,зыр
771,Spaten::N,কোদাল,lāpsta
772,Schaufel::N,বেলচা,тэльӧб
773,Schaufel::N,বেলচা,liekšķere
774,Gabel::N,কাঁটা,вилки
775,Gabel::N,কাঁটা,dakšiņa
776,Löffel::N,চামচ,пань
777,Löffel::N,চামচ,karote
778,Messer::N,ছুরি,пурт
779,Messer::N,ছুরি,nazis
780,Nagel::N,পেরেক,тув
781,Nagel::N,পেরেক,кӧрт тув
782,Nagel::N,পেরেক,nagla
783,Netz::N,জাল,тыв
784,Netz::N,জাল,tīkls
785,Haken::N,কাচি,крук
786,Haken::N,কাচি,āķis
787,Haken::N,কাচি,kāsis
788,Haken::N,কাচি,krampis
789,Griff::N,হাতল,нуд
790,Griff::N,হাতল,kāts
791,Griff::N,হাতল,rokturis
792,Schloss::N,তালা,томан
793,Schloss::N,তালা,aizslēgs
794,Bild::N,ছবি,серпас
795,Bild::N,ছবি,glezna
796,Bild::N,চিত্র,серпас
797,Bild::N,চিত্র,glezna
798,Figur::N,আকার,пертас
799,Figur::N,আকার,вежньӧг
800,Figur::N,আকার,figūra
801,Puppe::N,পুতুল,акань
802,Puppe::N,পুতুল,lelle
803,Beutel::N,বটুয়া,мешӧк
804,Beutel::N,বটুয়া,kule
805,Beutel::N,বটুয়া,maisiņš
806,Bündel::N,আঁটি,кӧртӧд
807,Bündel::N,আঁটি,sainis
808,Tasche::N,থলি,сумка
809,Tasche::N,থলি,soma
810,Eimer::N,বাল্তি,ведра
811,Eimer::N,বাল্তি,spainis
812,Deckel::N,আবরণ,пӧдан
813,Deckel::N,আবরণ,тупкӧд
814,Deckel::N,আবরণ,vāks
815,Geschirr::N,থালা-বাসন,дозмук
816,Geschirr::N,থালা-বাসন,тасьті-пань
817,Geschirr::N,থালা-বাসন,trauki
818,Sack::N,বস্তা,мешӧк
819,Sack::N,বস্তা,maiss
820,Tasse::N,কাপ,бекар
821,Tasse::N,কাপ,тасьті
822,Tasse::N,কাপ,tase
823,Topf::N,পাত্র,гырнич
824,Topf::N,পাত্র,pods
825,Kessel::N,কেটলি,пӧрт
826,Kessel::N,কেটলি,katls
827,Essen::N,আহার,сёйӧм
828,Essen::N,আহার,ēdiens
829,Nahrung::N,খাদ্য,сёян
830,Nahrung::N,খাদ্য,barība
831,Speise::N,খাদ্য,сёян
832,Speise::N,খাদ্য,сёянтор
833,Speise::N,খাদ্য,ēdiens
834,Fleisch::N,মাংস,яй
835,Fleisch::N,মাংস,gaļa
836,Getreide::N,শস্য,нянь
837,Getreide::N,শস্য,labība
838,Brei::N,মণ্ড,рок
839,Brei::N,মণ্ড,putra
840,Brei::N,মণ্ড,biezenis
841,Brot::N,রুটি,нянь
842,Brot::N,রুটি,maize
843,Scheibe::N,ফালি,шӧрӧм
844,Scheibe::N,ফালি,чӧлан
845,Scheibe::N,ফালি,šķēle
846,Scheibe::N,ফালি,rieciens
847,Fett::N,মেদ,гос
848,Fett::N,মেদ,тшог
849,Fett::N,মেদ,tauki
850,Butter::N,মাখন,вый
851,Butter::N,মাখন,sviests
852,Öl::N,তৈল,вый
853,Öl::N,তৈল,eļļa
854,Salz::N,নুন,сов
855,Salz::N,নুন,sāls
856,Suppe::N,শুরুয়া,шыд
857,Suppe::N,শুরুয়া,zupa
858,Honig::N,মধু,ма
859,Honig::N,মধু,medus
860,Milch::N,দুধ,йӧв
861,Milch::N,দুধ,piens
862,Tee::N,চা,чай
863,Tee::N,চা,tēja
864,Leder::N,পাকা চামড়া,ку
865,Leder::N,পাকা চামড়া,āda
866,Wolle::N,পশম,вурун
867,Wolle::N,পশম,vilna
868,Stoff::N,বস্ত্র,дӧра
869,Stoff::N,বস্ত্র,drāna
870,Stoff::N,বস্ত্র,audums
871,Nadel::N,সুচ,ем
872,Nadel::N,সুচ,adata
873,Faden::N,সূত্র,сунис
874,Faden::N,সূত্র,diegs
875,Faden::N,সূত্র,pavediens
876,Knopf::N,বোতাম,кизь
877,Knopf::N,বোতাম,poga
878,Knoten::N,গিঁট,гӧрӧд
879,Knoten::N,গিঁট,mezgls
880,Farbe::N,রং,краска
881,Farbe::N,রং,вап
882,Farbe::N,রং,krāsa
883,Kleidung::N,কাপড়,паськӧм
884,Kleidung::N,কাপড়,tērps
885,Kleidung::N,কাপড়,drēbes
886,Hemd::N,শার্ট,дӧрӧм
887,Hemd::N,শার্ট,krekls
888,Kragen::N,গলবন্ধ,воротник
889,Kragen::N,গলবন্ধ,apkakle
890,Ärmel::N,আস্তিন্,сос
891,Ärmel::N,আস্তিন্,piedurkne
892,Hose::N,ট্রাউজার,гач
893,Hose::N,ট্রাউজার,bikses
894,Gürtel::N,কটিবন্ধ,вӧнь
895,Gürtel::N,কটিবন্ধ,josta
896,Mütze::N,টুপি,шапка
897,Mütze::N,টুপি,cepure
898,Schuh::N,জুতো,башмак
899,Schuh::N,জুতো,ботинки
900,Schuh::N,জুতো,kurpe
901,Stiefel::N,বুট,сапӧг
902,Stiefel::N,বুট,zābaks
903,Ring::N,আংটি,кытш
904,Ring::N,আংটি,gredzens
905,Band::N,ফিতা,лента
906,Band::N,ফিতা,вундас
907,Band::N,ফিতা,lente
908,Kamm::N,চিরুনি,сынан
909,Kamm::N,চিরুনি,ķemme
910,Spiegel::N,আয়না,рӧмпӧштан
911,Spiegel::N,আয়না,spogulis
912,Riemen::N,চাবুক,тасма
913,Riemen::N,চাবুক,siksna
914,Schnur::N,দড়ি,гез
915,Schnur::N,দড়ি,aukla
916,Leine::N,শিকল,юргез
917,Leine::N,শিকল,saite
918,Decke::N,কম্বল,эшкын
919,Decke::N,কম্বল,шебрас
920,Decke::N,কম্বল,sega
921,Kissen::N,উপাধান,юрлӧс
922,Kissen::N,উপাধান,spilvens
923,Tuch::N,বস্ত্র,чышъян
924,Tuch::N,বস্ত্র,vadmala
925,Handtuch::N,তোয়ালে,ки чышкӧд
926,Handtuch::N,তোয়ালে,кизьчышъян
927,Handtuch::N,তোয়ালে,dvielis
928,Kraft::N,জোর,этш
929,Kraft::N,জোর,эбӧс
930,Kraft::N,জোর,spēks
931,Stärke::N,শক্তি,ёнлун
932,Stärke::N,শক্তি,чорыдлун
933,Stärke::N,শক্তি,stiprums
934,Gesundheit::N,স্বাস্থ্য,дзоньвидзалун
935,Gesundheit::N,স্বাস্থ্য,veselība
936,Krankheit::N,অসুখ,висьӧм
937,Krankheit::N,অসুখ,slimība
938,Krankheit::N,ব্যামো,висьӧм
939,Krankheit::N,ব্যামো,slimība
940,Schmerz::N,যন্ত্রণা,висьӧм
941,Schmerz::N,যন্ত্রণা,sāpes
942,Wunde::N,ক্ষত,дой
943,Wunde::N,ক্ষত,brūce
944,Wunde::N,ক্ষত,jēlums
945,Fieber::N,জ্বর,жар
946,Fieber::N,জ্বর,drudzis
947,Fieber::N,জ্বর,karstums
948,Arznei::N,ঔষধ,лекарство
949,Arznei::N,ঔষধ,зелля
950,Arznei::N,ঔষধ,zāles
951,Arznei::N,ঔষধ,medikaments
952,Brücke::N,সেতু,пос
953,Brücke::N,সেতু,tilts
954,Brunnen::N,কূপ,юкмӧс
955,Brunnen::N,কূপ,aka
956,Weide::N,পশুচারণভূমি,пӧскӧтина
957,Weide::N,পশুচারণভূমি,ganības
958,Pfad::N,পথ,туй
959,Pfad::N,পথ,кыснан
960,Pfad::N,পথ,taka
961,Weg::N,পথ,туй
962,Weg::N,পথ,ceļš
963,Straße::N,রাস্তা,туй
964,Straße::N,রাস্তা,iela
965,Dorf::N,গ্রাম,сикт
966,Dorf::N,গ্রাম,ciems
967,Stadt::N,শহর,кар
968,Stadt::N,শহর,pilsēta
969,Brief::N,চিঠি,письмӧ
970,Brief::N,চিঠি,vēstule
971,Buch::N,বই,небӧг
972,Buch::N,বই,grāmata
973,Buchstabe::N,অক্ষর,шыпас
974,Buchstabe::N,অক্ষর,burts
975,Zeitung::N,সংবাদপত্র,газет
976,Zeitung::N,সংবাদপত্র,avīze
977,Zeitung::N,সংবাদপত্র,laikraksts
978,Leben::N,জীবন,лов
979,Leben::N,জীবন,олӧм
980,Leben::N,জীবন,dzīve
981,Tod::N,মৃত্যু,кулӧм
982,Tod::N,মৃত্যু,nāve
983,Grab::N,কবর,гу
984,Grab::N,কবর,kaps
985,Kirche::N,গির্জা,вичко
986,Kirche::N,গির্জা,baznīca
987,Sünde::N,পাপ,мыж
988,Sünde::N,পাপ,grēks
989,Gott::N,দেবতা,ен
990,Gott::N,দেবতা,dievs
991,Arbeiter::N,শ্রমিক,уджалысь
992,Arbeiter::N,শ্রমিক,strādnieks
993,Chef::N,নেতা,юралысь
994,Chef::N,নেতা,веськӧдлысь
995,Chef::N,নেতা,šefs
996,Chef::N,নেতা,vadītajs
997,Chef::N,নেতা,priekšnieks
998,Meister::N,ব্যক্তি,вӧчысь
999,Meister::N,ব্যক্তি,meistars
1000,Arzt::N,চিকিৎসক,врач
1001,Arzt::N,চিকিৎসক,бурдӧдысь
1002,Arzt::N,চিকিৎসক,ārsts
1003,Lehrer::N,অধ্যাপক,велӧдысь
1004,Lehrer::N,অধ্যাপক,skolotājs
1005,Geld::N,মুদ্রা,сьӧм
1006,Geld::N,মুদ্রা,nauda
1007,Geld::N,টাকাপয়সা,сьӧм
1008,Geld::N,টাকাপয়সা,nauda
1009,Geschäft::N,ব্যস্ততা,удж
1010,Geschäft::N,ব্যস্ততা,bizness
1011,Geschäft::N,ব্যস্ততা,darījums
1012,Laden::N,দোকান,вузасянін
1013,Laden::N,দোকান,bode
1014,Laden::N,দোকান,veikals
1015,Preis::N,মূল্য,дон
1016,Preis::N,মূল্য,cena
1017,Ware::N,পণ্যদ্রব্য,тӧвар
1018,Ware::N,পণ্যদ্রব্য,prece
1019,Nutzen::N,সুবিধা,воӧм
1020,Nutzen::N,সুবিধা,выгӧда
1021,Nutzen::N,সুবিধা,labums
1022,Reichtum::N,ধনদৌলত,озырлун
1023,Reichtum::N,ধনদৌলত,bagātība
1024,Welt::N,জগৎ,енкӧла
1025,Welt::N,জগৎ,pasaule
1026,Land::N,খেত,му
1027,Land::N,খেত,zeme
1028,Staat::N,রাষ্ট্র,канму
1029,Staat::N,রাষ্ট্র,государство
1030,Staat::N,রাষ্ট্র,valsts
1031,König::N,রাজা,кан
1032,König::N,রাজা,ķēniņš
1033,König::N,রাজা,karalis
1034,Macht::N,প্রভাব,каналӧм
1035,Macht::N,প্রভাব,vara
1036,Grenze::N,সীমা,су
1037,Grenze::N,সীমা,суйӧр
1038,Grenze::N,সীমা,robeža
1039,Krieg::N,যুদ্ধ,ожман
1040,Krieg::N,যুদ্ধ,karš
1041,Feind::N,শত্রু,враг
1042,Feind::N,শত্রু,вӧрӧг
1043,Feind::N,শত্রু,ienaidnieks
1044,Gewalt::N,জোর,мырдöналöм
1045,Gewalt::N,জোর,vara
1046,Gewalt::N,জোর,vardarbība
1047,Kampf::N,লড়াই,вермасьӧм
1048,Kampf::N,লড়াই,cīņa
1049,Bogen[Waffe]::N,ধনুক,ньӧввуж
1050,Bogen[Waffe]::N,ধনুক,loks
1051,Pfeil::N,বাণ,ньӧв
1052,Pfeil::N,বাণ,bulta
1053,Gewehr::N,বন্দুক,пишшаль
1054,Gewehr::N,বন্দুক,šautene
1055,Fehler::N,ভুল,сорсьӧм
1056,Fehler::N,ভুল,дзугсьӧм
1057,Fehler::N,ভুল,kļūda
1058,Lüge::N,মিথ্যা,пӧръясьӧм
1059,Lüge::N,মিথ্যা,ылӧдлӧм
1060,Lüge::N,মিথ্যা,meli
1061,Schaden::N,ক্ষতি,лёк
1062,Schaden::N,ক্ষতি,изъян
1063,Schaden::N,ক্ষতি,пакӧсьт
1064,Schaden::N,ক্ষতি,bojājums
1065,Schaden::N,ক্ষতি,kaitējums
1066,Unglück::N,দুর্ভাগ্য,шог
1067,Unglück::N,দুর্ভাগ্য,kļūme
1068,Unglück::N,দুর্ভাগ্য,klizma
1069,Unglück::N,দুর্ভাগ্য,nelaime
1070,Schuld::N,অপরাধ,мыж
1071,Schuld::N,অপরাধ,vaina
1072,Alter::N,আয়ু,арлыд
1073,Alter::N,আয়ু,vecums
1074,Schluss::N,শেষ,пом
1075,Schluss::N,শেষ,beigas
1076,Zeit::N,সময়,кад
1077,Zeit::N,সময়,laiks
1078,Tag::N,দিন,лун
1079,Tag::N,দিন,diena
1080,Morgen::N,সকাল,асыв
1081,Morgen::N,সকাল,rīts
1082,Mittag::N,মধ্যাহু,лун шӧр
1083,Mittag::N,মধ্যাহু,pusdiena
1084,Abend::N,সন্ধ্যা,рыт
1085,Abend::N,সন্ধ্যা,vakars
1086,Nacht::N,রাত্রি,вой
1087,Nacht::N,রাত্রি,nakts
1088,Woche::N,সপ্তাহ,вежон
1089,Woche::N,সপ্তাহ,nedēļa
1090,Monat::N,মাস,тӧлысь
1091,Monat::N,মাস,mēnesis
1092,Jahr::N,সৌরবর্ষ,во
1093,Jahr::N,সৌরবর্ষ,gads
1094,Frühling::N,বসন্তকাল,тулыс
1095,Frühling::N,বসন্তকাল,pavasaris
1096,Sommer::N,গ্রীষ্মকাল,гожӧм
1097,Sommer::N,গ্রীষ্মকাল,vasara
1098,Herbst::N,শরংঋতু,ар
1099,Herbst::N,শরংঋতু,rudens
1100,Winter::N,শীতকাল,тӧв
1101,Winter::N,শীতকাল,ziema
1102,Januar::N,জানুয়ারী,тӧв шӧр
1103,Januar::N,জানুয়ারী,janvāris
1104,Februar::N,ফেব্রুয়ারী,урасьӧм
1105,Februar::N,ফেব্রুয়ারী,februāris
1106,März::N,মার্চ,рака
1107,März::N,মার্চ,marts
1108,April::N,এপ্রিল,кос му
1109,April::N,এপ্রিল,aprīlis
1110,Mai::N,মে,ода-кора
1111,Mai::N,মে,maijs
1112,Juni::N,জুন,лӧддза-номъя
1113,Juni::N,জুন,jūnijs
1114,Juli::N,জুলাই,сора
1115,Juli::N,জুলাই,jūlijs
1116,August::N,অগাস্ট,моз
1117,August::N,অগাস্ট,augusts
1118,September::N,সেপ্টেম্বর,кӧч
1119,September::N,সেপ্টেম্বর,septembris
1120,Oktober::N,অক্টোবর,йирым
1121,Oktober::N,অক্টোবর,oktobris
1122,November::N,নভেম্বর,вӧльгым
1123,November::N,নভেম্বর,novembris
1124,Dezember::N,ডিসেম্বর,ӧшым
1125,Dezember::N,ডিসেম্বর,decembris
1126,Montag::N,সোমবার,выльлун
1127,Montag::N,সোমবার,pirmdiena
1128,Dienstag::N,মঙ্গলবার,воторник
1129,Dienstag::N,মঙ্গলবার,otrdiena
1130,Mittwoch::N,বুধবার,середа
1131,Mittwoch::N,বুধবার,trešdiena
1132,Donnerstag::N,বৃহম্পতিবার,четверг
1133,Donnerstag::N,বৃহম্পতিবার,ceturtdiena
1134,Freitag::N,শুক্রবার,пекнича
1135,Freitag::N,শুক্রবার,piektdiena
1136,Samstag::N,শনিবার,субӧта
1137,Samstag::N,শনিবার,sestdiena
1138,Sonntag::N,রবিবার,вӧскресенньӧ
1139,Sonntag::N,রবিবার,svētdiena
1140,groß::A,বৃহৎ,ыджыд
1141,groß::A,বৃহৎ,dižs
1142,groß::A,বৃহৎ,liels
1143,klein::A,ছোট,ичӧт
1144,klein::A,ছোট,mazs
1145,lang::A,দীর্ঘ,кузь
1146,lang::A,দীর্ঘ,garš
1147,kurz::A,খর্ব,дженьыд
1148,kurz::A,খর্ব,īss
1149,kurz::A,হ্রস্ব,дженьыд
1150,kurz::A,হ্রস্ব,īss
1151,breit::A,চওড়া,ота
1152,breit::A,চওড়া,паськыд
1153,breit::A,চওড়া,plats
1154,schmal::A,সরু,оттӧм
1155,schmal::A,সরু,tievs
1156,dicht::A,ঘন,сук
1157,dicht::A,ঘন,blīvs
1158,dick[Gegenstand]::A,পুরু,кыз
1159,dick[Gegenstand]::A,পুরু,biezs
1160,dünn::A,কৃশ,вӧсни
1161,dünn::A,কৃশ,вӧсньыд
1162,dünn::A,কৃশ,plāns
1163,fein::A,সূক্ষ্ম,посни
1164,fein::A,সূক্ষ্ম,smalks
1165,fest::A,দৃঢ়,зумыд
1166,fest::A,দৃঢ়,tvirts
1167,fest::A,দৃঢ়,noturīgs
1168,flach::A,সমতল,плавкӧс
1169,flach::A,সমতল,тшӧтшкӧс
1170,flach::A,সমতল,lēzens
1171,flach::A,সমতল,līdzens
1172,glatt::A,মসৃণ,вольк
1173,glatt::A,মসৃণ,мольыд
1174,glatt::A,মসৃণ,gluds
1175,glatt::A,মসৃণ,slidens
1176,hart::A,শক্ত,зумыд
1177,hart::A,শক্ত,ciets
1178,weich::A,নরম,небыд
1179,weich::A,নরম,mīksts
1180,rund::A,গোলাকার,гӧгрӧс
1181,rund::A,গোলাকার,apaļš
1182,spitz::A,তীক্ষ্ন,ёсь йыла
1183,spitz::A,তীক্ষ্ন,smails
1184,scharf::A,শাণিত,ёсь
1185,scharf::A,শাণিত,ass
1186,stumpf::A,ভোঁতা,ныж
1187,stumpf::A,ভোঁতা,truls
1188,stumpf::A,ভোঁতা,strups
1189,schwer::A,ভারী,сьӧкыд
1190,schwer::A,ভারী,smags
1191,schön::A,সুন্দর,мича
1192,schön::A,সুন্দর,лӧсьыд
1193,schön::A,সুন্দর,daiļš
1194,schön::A,সুন্দর,skaists
1195,heiß::A,গরম,пӧсь
1196,heiß::A,গরম,karsts
1197,warm::A,ঈষদুষ্ণ,шоныд
1198,warm::A,ঈষদুষ্ণ,silts
1199,kalt::A,ঠাণ্ডা,кӧдзыд
1200,kalt::A,ঠাণ্ডা,salts
1201,kalt::A,ঠাণ্ডা,auksts
1202,kühl::A,শীতল,юзыд
1203,kühl::A,শীতল,ыркыд
1204,kühl::A,শীতল,vēss
1205,kühl::A,শীতল,dzestrs
1206,frisch::A,তাজা,выль
1207,frisch::A,তাজা,svaigs
1208,feucht::A,ভিজা,уль
1209,feucht::A,ভিজা,mitrs
1210,feucht::A,ভিজা,drēgns
1211,nass::A,ভিজা,ва
1212,nass::A,ভিজা,slapjš
1213,trocken::A,শুষ্ক,кос
1214,trocken::A,শুষ্ক,sauss
1215,voll::A,পূর্ণ,кыз
1216,voll::A,পূর্ণ,pilns
1217,leer::A,খালি,куш
1218,leer::A,খালি,тыртӧм
1219,leer::A,খালি,tukšs
1220,offen::A,খোলা,восьса
1221,offen::A,খোলা,vaļējs
1222,offen::A,খোলা,atvērts
1223,geschlossen::A,বন্ধ,пӧдса
1224,geschlossen::A,বন্ধ,slēgts
1225,sauber::A,নির্মল,сӧстӧм
1226,sauber::A,নির্মল,tīrs
1227,sauber::A,নির্মল,spodrs
1228,schmutzig::A,নোংরা,няйт
1229,schmutzig::A,নোংরা,netīrs
1230,schmutzig::A,নোংরা,dubļains
1231,roh::A,কাঁচা,уль
1232,roh::A,কাঁচা,jēls
1233,reif::A,পাকা,кисьмӧм
1234,reif::A,পাকা,gatavs
1235,reif::A,পাকা,nobriedis
1236,lecker::A,সুস্বাদ,чӧскыд
1237,lecker::A,সুস্বাদ,gards
1238,lecker::A,সুস্বাদ,garšīgs
1239,süß::A,মিষ্ট,юмов
1240,süß::A,মিষ্ট,чӧскыд
1241,süß::A,মিষ্ট,salds
1242,bitter::A,তিক্ত,курыд
1243,bitter::A,তিক্ত,sūrs
1244,bitter::A,তিক্ত,rūgts
1245,sauer::A,টক,шома
1246,sauer::A,টক,skābs
1247,hell::A,উজ্জ্বল,югыд
1248,hell::A,উজ্জ্বল,gaišs
1249,dunkel::A,অন্ধকারময়,пемыд
1250,dunkel::A,অন্ধকারময়,tumšs
1251,schwarz::A,কালো,сьӧд
1252,schwarz::A,কালো,melns
1253,weiß::A,সাদা,еджыд
1254,weiß::A,সাদা,balts
1255,rot::A,লাল,гӧрд
1256,rot::A,লাল,sarkans
1257,gelb::A,হলদে,виж
1258,gelb::A,হলদে,dzeltens
1259,blau::A,নীল,лӧз
1260,blau::A,নীল,zils
1261,grün::A,সবুজ,веж
1262,grün::A,সবুজ,турунвиж
1263,grün::A,সবুজ,zaļš
1264,grau::A,ছাই-রঙা,руд
1265,grau::A,ছাই-রঙা,pelēks
1266,bunt::A,রঙিন,сера
1267,bunt::A,রঙিন,raibs
1268,bunt::A,রঙিন,krāsains
1269,billig::A,সস্তা,донтӧг
1270,billig::A,সস্তা,lēts
1271,teuer::A,আক্রা,дона
1272,teuer::A,আক্রা,dārgs
1273,wertvoll::A,মহার্ঘ,дона
1274,wertvoll::A,মহার্ঘ,vērtīgs
1275,blind::A,কানা,синтӧм
1276,blind::A,কানা,akls
1277,taub::A,বধির,пельтӧм
1278,taub::A,বধির,kurls
1279,kräftig::A,বিশাল,вынйӧра
1280,kräftig::A,বিশাল,spēcīgs
1281,stark::A,শক্তিশালী,ён
1282,stark::A,শক্তিশালী,вына
1283,stark::A,শক্তিশালী,stiprs
1284,schwach::A,দুর্বল,жеб
1285,schwach::A,দুর্বল,vājš
1286,fett::A,মোটা,госа
1287,fett::A,মোটা,brangs
1288,schlank::A,কৃশ,веськыд
1289,schlank::A,কৃশ,slaids
1290,hübsch::A,সুন্দর,мича
1291,hübsch::A,সুন্দর,лӧсьыд
1292,hübsch::A,সুন্দর,glīts
1293,böse::A,খারাপ,лёк
1294,böse::A,খারাপ,ļauns
1295,böse::A,খারাপ,negants
1296,dumm::A,মূর্খ,йӧй
1297,dumm::A,মূর্খ,вежӧртӧм
1298,dumm::A,মূর্খ,stulbs
1299,dumm::A,মূর্খ,muļķīgs
1300,faul::A,শ্রমবিমুখ,дыш
1301,faul::A,শ্রমবিমুখ,slinks
1302,fleißig::A,পরিশ্রমী,зільысь
1303,fleißig::A,পরিশ্রমী,čakls
1304,fleißig::A,পরিশ্রমী,cītīgs
1305,geizig::A,ব্যয়কুণ্ঠ,топыд
1306,geizig::A,ব্যয়কুণ্ঠ,skops
1307,geizig::A,ব্যয়কুণ্ঠ,sīksts
1308,klug::A,দক্ষ,юра
1309,klug::A,দক্ষ,вежӧра
1310,klug::A,দক্ষ,gudrs
1311,geschickt::A,পটু,кипода
1312,geschickt::A,পটু,кужысь
1313,geschickt::A,পটু,manīgs
1314,lieb::A,প্রেয়,муса
1315,lieb::A,প্রেয়,мича
1316,lieb::A,প্রেয়,лӧсьыд
1317,lieb::A,প্রেয়,mīļš
1318,lustig::A,প্রফুল্ল,кыпыд
1319,lustig::A,প্রফুল্ল,jautrs
1320,sanft::A,নম্র,мелі
1321,sanft::A,নম্র,liegs
1322,hungrig::A,ক্ষুধার্ত,тшыг
1323,hungrig::A,ক্ষুধার্ত,izsalcis
1324,krank::A,অসুস্থ,висьысь
1325,krank::A,অসুস্থ,slims
1326,nackt::A,উলঙ্গ,пасьтӧм
1327,nackt::A,উলঙ্গ,pliks
1328,traurig::A,দুঃখিত,гажтӧм
1329,traurig::A,দুঃখিত,bēdīgs
1330,traurig::A,দুঃখিত,skumīgs
1331,lebendig::A,জীবিত,ловъя
1332,lebendig::A,জীবিত,dzīvs
1333,gut::A,ভালো,бур
1334,gut::A,ভালো,labs
1335,schlecht::A,মন্দ,лёк
1336,schlecht::A,মন্দ,омӧль
1337,schlecht::A,মন্দ,slikts
1338,richtig::A,ঠিক,инӧд
1339,richtig::A,ঠিক,riktīgs
1340,schlimm::A,কদর্য,омӧль
1341,schlimm::A,কদর্য,туйтӧм
1342,schlimm::A,কদর্য,nelāgs
1343,schlimm::A,কদর্য,nejauks
1344,wahr::A,বাস্তব,абу ылӧг
1345,wahr::A,বাস্তব,īsts
1346,wahr::A,বাস্তব,patiess
1347,alt::A,পুরাতন,важ
1348,alt::A,পুরাতন,sens
1349,alt::A,পুরাতন,vęcs
1350,neu::A,নব,выль
1351,neu::A,নব,jauns
1352,neu::A,নূতন,выль
1353,neu::A,নূতন,jauns
1354,ehemalig::A,পূর্বকালীন,вӧвлӧм
1355,ehemalig::A,পূর্বকালীন,bijušais
1356,alt[Lebewesen]::A,বৃদ্ধ,пӧрысь
1357,alt[Lebewesen]::A,বৃদ্ধ,vecs
1358,jung::A,তরুণ,том
1359,jung::A,তরুণ,jauns
1360,arm::A,ক্ষুদ্র,гӧль
1361,arm::A,ক্ষুদ্র,nabags
1362,reich::A,ধনবান্,озыр
1363,reich::A,ধনবান্,bagāts
1364,bekannt::A,সুপরিচিত,тӧдса
1365,bekannt::A,সুপরিচিত,zināms
1366,bekannt::A,সুপরিচিত,pazīstams
1367,berühmt::A,বিখ্যাত,нималан
1368,berühmt::A,বিখ্যাত,кывсян
1369,berühmt::A,বিখ্যাত,slavens
1370,fremd::A,বিদেশি,йӧз
1371,fremd::A,বিদেশি,svešs
1372,verschieden::A,বিসদৃশ,абу ӧткодь
1373,verschieden::A,বিসদৃশ,разнӧй
1374,verschieden::A,বিসদৃশ,dažāds
1375,nah::A,নিকটবতী,матыс
1376,nah::A,নিকটবতী,tuvs
1377,fern::A,দুরবতী,ылі
1378,fern::A,দুরবতী,tāls
1379,linker::A,বাম,шуйга
1380,linker::A,বাম,kreisais
1381,rechter::A,ডান,веськыд
1382,rechter::A,ডান,labais
1383,rechter::A,ডাইন,веськыд
