,Concept_ID,eu,sk
1536,lesen::V,irakurri,čítať
1537,malen::V,margotu,maľovať
1538,zeichnen::V,marraztu,kresliť
1539,schreiben::V,idatzi,písať
1540,besitzen::V,ukan,mať
1541,besitzen::V,ukan,vlastniť
1542,besitzen::V,eduki,mať
1543,besitzen::V,eduki,vlastniť
1544,kaufen::V,erosi,kúpiť
1545,verkaufen::V,saldu,predať
1546,bezahlen::V,ordaindu,zaplatiť
1547,zahlen::V,ordaindu,platiť
1548,beherrschen::V,menpean izan,ovládať
1549,ertragen::V,jasan,znášať
1550,ertragen::V,jasan,vydržať
1551,ertragen::V,pairatu,znášať
1552,ertragen::V,pairatu,vydržať
