,Concept_ID,el,tr
1392,erkennen::V,αναγνωρίζω,tanımak
1393,begreifen::V,καταλαβαίνω,anlamak
1394,begreifen::V,καταλαβαίνω,kavramak
1395,verstehen::V,ακούω,duymak
1396,verstehen::V,ακούω,anlamak
1397,lernen::V,μαθαίνω,öğrenmek
1398,wissen::V,ξέρω,bilmek
1399,sich erinnern an::V,θυμάμαι,hatırlamak
1400,vergessen::V,ξεχνώ,unutmak
1401,messen::V,μετρώ,ölçmek
1402,zählen::V,μετρώ,saymak
1403,rechnen::V,λογαριάζω,hesap etmek
1404,lesen::V,διαβάζω,okumak
1405,malen::V,ζωγραφίζω,resmini yapmak
1406,zeichnen::V,σχεδιάζω,çizmek
1407,schreiben::V,γράφω,yazmak
1408,besitzen::V,κατέχω,haiz olmak
1409,besitzen::V,κατέχω,sahip olmak
1410,kaufen::V,αγοράζω,almak
1411,verkaufen::V,πουλώ,satmak
1412,bezahlen::V,πληρώνω,ödemek
1413,zahlen::V,πληρώνω,ödemek
1414,beherrschen::V,κυριαρχώ,hâkim olmak
1415,ertragen::V,βαστώ,dayanmak
1416,ertragen::V,βαστώ,katlanmak
1417,ertragen::V,αντέχω,dayanmak
1418,ertragen::V,αντέχω,katlanmak
