,Concept_ID,mn,be
794,auf einmal::ADV,нэгмөсөн,адразу
795,zusammen::ADV,цуг,разам
796,zusammen::ADV,хамт,разам
797,lange::ADV,удаан,доўга
798,plötzlich::ADV,гэнэт,раптам
799,sofort::ADV,дороо,зараз
800,später::ADV,дараа,пазней
801,jetzt::ADV,өнөө,цяпер
802,heute::ADV,өнөө,сёння
803,heute::ADV,өнөөдөр,сёння
804,morgen::ADV,маргааш,заўтра
805,morgen::ADV,маргаадар,заўтра
806,bald::ADV,түргэн,хутка
807,bald::ADV,түргэн,неўзабаве
808,bald::ADV,удахгүй,хутка
809,bald::ADV,удахгүй,неўзабаве
810,dann::ADV,хожим,потым
811,dann::ADV,тэгээд,потым
812,gestern::ADV,өчигдөр,учора
813,einst::ADV,нэг,аднойчы
814,damals::ADV,тэгэхэд,тады
815,danach::ADV,тэгээд,затым
816,danach::ADV,дараа нь,затым
817,vorher::ADV,урьд,раней
818,zuerst::ADV,анх,спярша
819,zuerst::ADV,анх,спачатку
820,zuerst::ADV,эхлээд,спярша
821,zuerst::ADV,эхлээд,спачатку
822,einmal::ADV,нэг удаа,адзін раз
823,manchmal::ADV,хааяа,часам
824,manchmal::ADV,заримдаа,часам
825,oft::ADV,олонтоо,часта
826,immer::ADV,байнга,заўсёды
827,niemals::ADV,хэзээ ч,ніколі
828,niemals::ADV,хэдийд ч,ніколі
829,hier::ADV,энд,тут
830,hierhin::ADV,нааш,сюды
831,von hier::ADV,эндээс,адсюль
832,von hier::ADV,эндээс,адгэтуль
833,dort::ADV,тэнд,там
834,dorthin::ADV,тийш,туды
835,geradeaus::ADV,шулуун,прама
836,vorwärts::ADV,урагшаа,наперад
837,rückwärts::ADV,буцаан,назад
838,rückwärts::ADV,сөөргөө,назад
839,zurück::ADV,буцаж,назад
840,zurück::ADV,гэдрэг,назад
841,unten::ADV,дор,унізе
842,hinab::ADV,уруу,уніз
843,oben::ADV,дээр,угары
844,oben::ADV,дээр,наверсе
845,hinauf::ADV,өөд,угару
846,hinauf::ADV,дээш,угару
847,überall::ADV,хааяагүй,усюды
848,überall::ADV,энд тэндгүй,усюды
849,nicht::ADV,эс,не
850,nicht::ADV,-гүй,не
851,ein wenig::ADV,жаахан,трошкі
852,kaum::ADV,арай,ледзьве
853,kaum::ADV,арай гэж,ледзьве
854,sehr::ADV,тун,вельмі
855,so::ADV,тэгж,так
856,so::ADV,ингээд,так
857,noch::ADV,дахин,яшчэ
858,noch::ADV,дахиад,яшчэ
859,nur::ADV,зөвхөн,толькі
860,nur::ADV,гагцхүү,толькі
861,schon::ADV,нэгэнт,ужо
862,wieder::ADV,дахин,зноў
863,wieder::ADV,дахиад,зноў
864,vergebens::ADV,хий,дарма
865,vergebens::ADV,хий,дарэмна
866,vor::PRP,өмнө,перад
867,hinter::PRP,ард,за
868,hinter::PRP,ард,ззаду
869,unter::PRP,доор,пад
870,durch::PRP,дундуур,праз
871,neben::PRP,хажууд,каля
872,zwischen::PRP,завсар,між
873,zwischen::PRP,завсар,паміж
874,zwischen::PRP,хооронд,між
875,zwischen::PRP,хооронд,паміж
876,wegen::PRP,төлөө,з-за
877,wegen::PRP,дээрээс,з-за
878,dies::PRN,энэ,гэта
879,das::PRN,тэр,тое
880,alles::PRN,цөм,усё
881,alles::PRN,бүгд,усё
882,ich::PRN,би,я
883,du::PRN,чи,ты
884,er::PRN,тэр,ён
885,er::PRN,тэр хүн,ён
886,wir::PRN,бид,мы
887,ihr::PRN,та нар,вы
888,sie::PRN,тэд,яны
889,was::FPRN,юу,што
890,wer::FPRN,хэн,хто
891,wo::FADV,хаа,дзе
892,wo::FADV,хаана,дзе
893,wohin::FADV,хааш,куды
894,wohin::FADV,хаана,куды
895,wie::FADV,яаж,як
896,wie::FADV,хэрхэн,як
897,warum::FADV,юунд,чаму
898,warum::FADV,яагаад,чаму
899,wieviel::FNUM,хэдий,колькі
900,wieviel::FNUM,хэд,колькі
901,eins::NUM,нэг,адзін
902,zwei::NUM,хоёр,два
903,drei::NUM,гурав,тры
904,vier::NUM,дөрөв,чатыры
905,fünf::NUM,тав,пяць
906,sechs::NUM,зургаа,шесць
907,sieben::NUM,долоо,сем
908,acht::NUM,найм,восем
909,neun::NUM,ес,дзевяць
910,zehn::NUM,арав,дзесяць
911,elf::NUM,арван нэг,адзінаццаць
912,zwölf::NUM,арван хоёр,дванаццаць
913,zwanzig::NUM,хорь,дваццаць
914,dreißig::NUM,гуч,трыццаць
915,vierzig::NUM,дөч,сорак
916,fünfzig::NUM,тавь,пядзесят
917,sechzig::NUM,жар,шесдзесят
918,siebzig::NUM,дал,семдзесят
919,achtzig::NUM,ная,восемдзесят
920,neunzig::NUM,ер,дзевяноста
921,hundert::NUM,зуу,сто
922,tausend::NUM,мянга,тысяча
923,und::CNJ,ч,і
924,und::CNJ,ч,ды
925,und::CNJ,болон,і
926,und::CNJ,болон,ды
927,oder::CNJ,буюу,або
928,stehen::V,зогсох,стаяць
929,sitzen::V,суух,сядзець
930,liegen::V,хэвтэх,ляжаць
931,hängen::V,өлгөөтэй байх,вісець
932,hängen::V,дүүжлээтэй байх,вісець
933,werden::V,болох,стаць
934,werden::V,болох,зрабіцца
935,passieren::V,тохиох,трапіцца
936,beginnen::V,эхлэх,пачацца
937,enden::V,дүүрэх,кончыцца
938,wechseln::V,хувирах,мяняцца
939,aufgehen[Sonne]::V,мандах,узысці
940,untergehen[Sonne]::V,жаргах,зайсці
941,scheinen[Sonne]::V,гэрэлтэх,свяціць
942,donnern::V,дуугарах,грымець
943,wehen::V,салхилах,дзьмуць
944,wehen::V,хөөрөгдөх,дзьмуць
945,strömen::V,гүйх,ліцца
946,strömen::V,урсах,ліцца
947,fließen::V,урсах,цячы
948,sich drehen::V,эргэлдэх,круціцца
949,sich drehen::V,эргэлдэх,варочацца
950,schwanken::V,хэлбэлзэх,хістацца
951,schwingen::V,ганхах,гайдацца
952,schwingen::V,ганхах,калыхацца
953,schwingen::V,хэлбэлзэх,гайдацца
954,schwingen::V,хэлбэлзэх,калыхацца
955,fallen::V,унах,падаць
956,brennen::V,шатах,гарэць
957,rauchen::V,баагих,дымець
958,regnen::V,бороо орно,дажджыць
959,gefrieren::V,хөлдөх,замерзнуць
960,tauen::V,хайлах,раставаць
961,schmelzen::V,уярах,плавіцца
962,trocknen::V,хатах,сохнуць
963,sieden::V,буцлах,кіпець
964,sieden::V,даргилах,кіпець
965,faulen::V,үжрэх,гнісці
966,faulen::V,өмхийрөх,гнісці
967,verfaulen::V,бээх,згнісці
968,verfaulen::V,өгрөх,згнісці
969,reißen::V,цуурах,ірвацца
970,versinken::V,живэх,тануць
971,vergehen::V,нөгчих,праходзіць
972,vergehen::V,өнгөрөх,праходзіць
973,erscheinen::V,гарах,зʼявіцца
974,erscheinen::V,бултайх,зʼявіцца
975,verschwinden::V,далд орох,знікнуць
976,verschwinden::V,алга болох,знікнуць
977,sinken::V,татрах,спадаць
978,sinken::V,доошлох,спадаць
979,abnehmen::V,багасах,паменшыцца
980,abnehmen::V,хорогдох,паменшыцца
981,zunehmen::V,ихсэх,павялічвацца
982,steigen::V,нэмэгдэх,паднімацца
983,wachsen::V,өсөх,расці
984,wachsen::V,ургах,расці
985,glänzen::V,гилгэнэх,блішчаць
986,glänzen::V,гилбэгнэх,блішчаць
987,funkeln::V,гялжах,бліскаць
988,funkeln::V,гялалзах,бліскаць
989,lärmen::V,шуугих,шумець
990,läuten::V,цохих,званіць
991,klingeln::V,хонхдох,званіць
992,klingeln::V,дуугарах,званіць
993,klirren::V,хангир жингэр хийх,бразгаць
994,brausen::V,бургилах,бушаваць
995,rauschen::V,сэржигнэх,шастаць
996,klingen::V,хангинах,гучаць
997,bellen::V,хуцах,брахаць
998,heulen::V,улих,выць
999,blasen::V,үлзэх,дзьмухнуць
1000,pfeifen::V,исгэрэх,свістаць
1001,schreien::V,хашгирах,крычаць
1002,stöhnen::V,ёолох,стагнаць
1003,stöhnen::V,гэнгэнэх,стагнаць
1004,zittern::V,дагжих,дрыжаць
1005,leben::V,амьдрах,жыць
1006,geboren werden::V,төрөх,нарадзіцца
1007,atmen::V,амьсгалах,дыхаць
1008,trinken::V,уух,піць
1009,essen::V,идэх,есці
1010,schlucken::V,залгих,глытаць
1011,müde werden::V,ядрах,стаміцца
1012,einschlafen::V,унтчих,заснуць
1013,schlafen::V,унтах,спаць
1014,aufwachen::V,сэрэх,рассыпацца
1015,aufstehen::V,босох,устаць
1016,sich erholen::V,амрах,адпачываць
1017,krank werden::V,өвдөж эхлэх,захварэць
1018,krank sein::V,өвдөх,хварэць
1019,schmerzen::V,өвдөх,балець
1020,schmerzen::V,шархирах,балець
1021,husten::V,ханиах,кашляць
1022,genesen::V,засрах,паправіцца
1023,genesen::V,засрах,паздаравець
1024,sterben::V,үхэх,памерці
1025,sterben::V,нас барах,памерці
1026,umkommen::V,үхэх,загінуць
1027,sich bewegen::V,хөдлөх,рухацца
1028,sich rühren::V,хөдлөх,варушыцца
1029,sich erheben::V,босох,устаць
1030,sich setzen::V,суух,сесці
1031,hinfallen::V,ойчих,упасці
1032,laufen::V,явган явах,хадзіць
1033,schreiten::V,алхах,шагаць
1034,schreiten::V,алхах,крочыць
1035,spazierengehen::V,зугаалах,гуляць
1036,eilen::V,хурдлах,спяшацца
1037,sich beeilen::V,яарах,спяшацца
1038,sich beeilen::V,шамдах,спяшацца
1039,sausen::V,давхих,імчацца
1040,rennen::V,гүйх,бегаць
1041,springen::V,харайх,скакаць
1042,springen::V,дэвхрэх,скакаць
1043,klettern::V,авирах,лазіць
1044,schaukeln::V,ганхалзах,гайдацца
1045,kriechen::V,мөлхөх,поўзаць
1046,schwimmen::V,сэлэх,плаваць
1047,tauchen::V,шунгах,ныраць
1048,rudern::V,сэлүүрдэх,веславаць
1049,fahren::V,явах,ехаць
1050,fliegen::V,нисэх,лятаць
1051,gehen::V,явах,ісці
1052,weggehen::V,явах,пайсці
1053,abfahren::V,одох,адʼяжджаць
1054,abfahren::V,хөдлөх,адʼяжджаць
1055,anhalten::V,зогсох,спыніцца
1056,anhalten::V,зогсох,затрымацца
1057,hineingehen::V,орох,уваходзіць
1058,eintreten::V,орох,увайсці
1059,kommen::V,ирэх,прыйсці
1060,ankommen::V,хүрэх,прыбыць
1061,zurückkommen::V,харих,вярнуцца
1062,zurückkommen::V,буцаж ирэх,вярнуцца
1063,bleiben::V,үлдэх,застацца
1064,warten::V,хүлээх,чакаць
1065,erwarten::V,хүлээх,чакаць
1066,suchen::V,эрэх,шукаць
1067,suchen::V,бэдрэх,шукаць
1068,finden::V,олох,знайсці
1069,versuchen::V,оролдох,прабаваць
1070,vorbereiten::V,бэлтгэх,падрыхтаваць
1071,lieben::V,янаглах,кахаць
1072,mögen::V,таалах,любіць
1073,lachen::V,инээх,смяяцца
1074,rühren::V,сэтгэл уяруулах,расчуліць
1075,weinen::V,уйлах,плакаць
1076,schimpfen::V,хараах,лаяцца
1077,sich ärgern::V,уурлах,сердаваць
1078,sich fürchten::V,айх,баяцца
1079,fürchten::V,айх,баяцца
1080,fliehen::V,зугтах,уцякаць
1081,fliehen::V,гүйж очих,уцякаць
1082,flüchten::V,оргох,уцячы
1083,sehen::V,үзэх,бачыць
1084,anschauen::V,харах,паглядзець
1085,ansehen::V,харах,глядзець
1086,hören::V,дуулах,чуць
1087,zuhören::V,чагнах,слухаць
1088,probieren::V,амсаж үзэх,каштаваць
1089,riechen::V,үнэрлэх,нюхаць
1090,fühlen::V,мэдрэх,адчуваць
1091,scheinen::V,шиг үзэгдэх,здавацца
1092,zu sehen sein::V,үзэгдэх,віднецца
1093,zu sehen sein::V,харагдах,віднецца
1094,vernehmen::V,дуулах,пачуць
1095,frieren::V,даарах,мёрзнуць
1096,tun::V,хийх,рабіць
1097,tun::V,үйлдэх,рабіць
1098,können::V,болох,умець
1099,wollen::V,хүсэх,хацець
1100,anfangen::V,эхлэх,пачаць
1101,beenden::V,дуусгах,закончыць
1102,aufhören::V,болих,перастаць
1103,aufhören::V,зогсох,перастаць
1104,gelingen::V,бүтэх,удацца
1105,geraten::V,илрэх,аказацца
1106,öffnen::V,нээх,адчыніць
1107,öffnen::V,тайлах,адчыніць
1108,schließen::V,хаах,зачыніць
1109,stellen::V,тавих,паставіць
1110,stellen::V,босгох,паставіць
1111,setzen::V,суулгах,пасадзіць
1112,legen::V,хийх,класці
1113,legen::V,тавих,класці
1114,berühren::V,шүргэх,чапаць
1115,verbinden::V,залгах,звязаць
1116,bedecken::V,бүрэх,накрыць
1117,aufhängen::V,өлгөх,павесіць
1118,aufhängen::V,дүүжлэх,павесіць
1119,anzünden::V,асаах,запаліць
1120,anzünden::V,ноцоох,запаліць
1121,aufheben::V,өргөх,падняць
1122,zurücklassen::V,орхих,пакінуць
1123,zurücklassen::V,үлдээх,пакінуць
1124,verlieren::V,гээх,згубіць
1125,fallen lassen::V,унагах,упусціць
1126,machen::V,хийх,зрабіць
1127,machen::V,гаргах,зрабіць
1128,herstellen::V,бүтээх,вырабіць
1129,bauen::V,барих,будаваць
1130,reparieren::V,засах,правіць
1131,reparieren::V,сэлбэх,правіць
1132,verbessern::V,засах,палепшыць
1133,verbessern::V,сайжруулах,палепшыць
1134,ändern::V,өөрчлөх,змяніць
1135,graben::V,малтах,капаць
1136,beugen::V,бөгтийлгөх,сагнуць
1137,biegen::V,матах,пагнуць
1138,biegen::V,муруйлгах,пагнуць
1139,drehen::V,эргүүлэх,вярцець
1140,wenden::V,эргүүлэх,павярнуць
1141,umdrehen::V,хөрвүүлэх,перавярнуць
1142,heben::V,өргөх,падымаць
1143,hochheben::V,өргөх,падняць
1144,ergreifen::V,атгах,схапіць
1145,ergreifen::V,атгах,схваціць
1146,halten::V,барих,трымаць
1147,drücken::V,дарах,націскаць
1148,schieben::V,түлхэх,пхаць
1149,schieben::V,түлхэх,штурхаць
1150,kratzen::V,хусах,скрэбці
1151,kratzen::V,маажих,скрэбці
1152,lecken::V,долоох,лізаць
1153,beißen::V,зуух,кусаць
1154,beißen::V,хазах,кусаць
1155,abreißen::V,таслах,адарваць
1156,abschneiden::V,тайрах,адрэзаць
1157,binden::V,боох,вязаць
1158,binden::V,хүлэх,вязаць
1159,stecken::V,шаах,уваткнуць
1160,stecken::V,шигтгэх,уваткнуць
1161,brechen::V,хугалах,зламаць
1162,klopfen::V,цохих,стукаць
1163,klopfen::V,тогших,стукаць
1164,hauen::V,дэлдэх,біць
1165,kleben::V,наах,клеіць
1166,reiben::V,нухах,церці
1167,reiben::V,нидчих,церці
1168,streichen::V,нялах,намазаць
1169,streichen::V,түрхэх,намазаць
1170,schleifen::V,билүүдэх,тачыць
1171,schleifen::V,гуранздах,тачыць
1172,schneiden::V,огтлох,рэзаць
1173,rütteln::V,холхнулах,хістаць
1174,schütteln::V,сэгсрэх,трэсці
1175,schwenken::V,дэвэх,махаць
1176,schwenken::V,даллах,махаць
1177,schütten::V,цутгах,наліць
1178,schütten::V,аягалах,наліць
1179,füllen::V,дүүргэх,напоўніць
1180,einwickeln::V,боох,загарнуць
1181,einwickeln::V,ороох,загарнуць
1182,tragen::V,авчрах,несці
1183,schleppen::V,чирэх,цягнуць
1184,ziehen::V,татах,цягнуць
1185,aufbewahren::V,хадгалах,захоўваць
1186,werfen::V,хаях,кідаць
1187,werfen::V,шидэх,кідаць
1188,fangen::V,барих,лавіць
1189,packen::V,шүүрэх,схапіць
1190,packen::V,шүүрэх,схваціць
1191,verstecken::V,нуух,схаваць
1192,teilen::V,хуваах,раздзяліць
1193,schicken::V,илгээх,пасылаць
1194,schicken::V,явуулах,пасылаць
1195,bringen::V,авчрах,прынесці
1196,bringen::V,аваачих,прынесці
1197,hinzufügen::V,нэмэх,дабавіць
1198,bekommen::V,хүлээн авах,дастаць
1199,erhalten::V,хүлээн авах,атрымаць
1200,nehmen::V,авах,ўзяць
1201,wählen::V,сонгох,выбраць
1202,auswählen::V,шилэх,адабраць
1203,bewahren::V,гамнах,захаваць
1204,behindern::V,саад хийх,перашкаджаць
1205,behindern::V,тотгор болох,перашкаджаць
1206,verderben::V,эвдэх,сапсаваць
1207,beschädigen::V,гэмтээх,пашкодзіць
1208,zerbrechen::V,хагалах,разбіць
1209,zerbrechen::V,хага цохих,разбіць
1210,zerreißen::V,урах,разадраць
1211,zerstören::V,эвдэх,разбурыць
1212,zerstören::V,сүйтгэх,разбурыць
1213,verbrennen::V,шатаах,спаліць
1214,geben::V,өгөх,даць
1215,reichen::V,өгөх,перадаць
1216,reichen::V,дамжуулах,перадаць
1217,schenken::V,бэлэглэх,дарыць
1218,versprechen::V,амлах,абяцаць
1219,wünschen::V,ерөөх,жадаць
1220,loben::V,магтах,хваліць
1221,loben::V,сайшаах,хваліць
1222,küssen::V,озох,цалаваць
1223,küssen::V,үнсэх,цалаваць
1224,wiegen::V,бүүвэйлэх,гушкаць
1225,wiegen::V,бүүвэйлэх,калыхаць
1226,zudecken::V,хучих,накрыць
1227,zudecken::V,бүтээх,накрыць
1228,wecken::V,сэрээх,пабудзіць
1229,zeigen::V,үзүүлэх,паказаць
1230,führen::V,хөтлөх,весці
1231,lehren::V,заах,вучыць
1232,unterrichten::V,сургах,выкладаць
1233,aufziehen::V,өсгөх,выхаваць
1234,aufziehen::V,хүмүүжүүлэх,выхаваць
1235,leiten::V,удирдах,кіраваць
1236,antreiben::V,шамдуулах,падганяць
1237,lassen::V,-уулах,прымусіць
1238,einladen::V,залах,запрасіць
1239,vereinigen::V,нэгтгэх,абʼяднаць
1240,vereinigen::V,хамтруулах,абʼяднаць
1241,besuchen::V,зочлох,наведаць
1242,treffen::V,учрах,сустрэць
1243,treffen::V,дайралдах,сустрэць
1244,sich versammeln::V,хуралдах,сабрацца
1245,spielen::V,наадах,гуляць
1246,singen::V,дуулах,пець
1247,singen::V,дуулах,спяваць
1248,tanzen::V,бүжиглэх,танцаваць
1249,sich trennen::V,салах,расстацца
1250,verlassen::V,хаях,пакінуць
1251,retten::V,гэтэлгэх,выратаваць
1252,bewachen::V,сахих,ахоўваць
1253,schützen::V,хамгаалах,уберагаць
1254,verteidigen::V,хамгаалах,абараніць
1255,sich schlagen::V,зодолдох,біцца
1256,sich schlagen::V,зодолдох,драцца
1257,schießen::V,харвах,страляць
1258,schießen::V,буу буудах,страляць
1259,siegen::V,ялах,перамагчы
1260,ärgern::V,уурлуулах,злаваць
1261,ärgern::V,уур хүргэх,злаваць
1262,schlagen::V,цохих,ударыць
1263,treten::V,өшиглөх,штурхаць
1264,stechen::V,хатгах,укалоць
1265,stoßen::V,ёврох,папхнуць
1266,stoßen::V,нудрах,папхнуць
1267,stehlen::V,хулгайлах,украсці
1268,stören::V,саад болох,перашкодзіць
1269,belästigen::V,зовоох,дакучаць
1270,belästigen::V,амраахгүй байх,дакучаць
1271,verbergen::V,нуух,скрыць
1272,verbergen::V,нуух,схаваць
1273,verbergen::V,далдлах,скрыць
1274,verbergen::V,далдлах,схаваць
1275,täuschen::V,мэхлэх,падмануць
1276,betrügen::V,хуурах,змахляваць
1277,töten::V,алах,забіць
1278,wohnen::V,суух,жыць
1279,wohnen::V,амьдрах,жыць
1280,arbeiten::V,ажиллах,працаваць
1281,arbeiten::V,хөдөлмөрлөх,працаваць
1282,sammeln::V,түүх,сабраць
1283,sammeln::V,хураах,сабраць
1284,pflücken::V,түүх,зрываць
1285,jagen::V,агнах,паляваць
1286,jagen::V,гөрөөлөх,паляваць
1287,fischen::V,загасчлах,рыбачыць
1288,fischen::V,загас барих,рыбачыць
1289,fassen::V,барих,злавіць
1290,hüten::V,маллах,пасвіць
1291,hüten::V,хариулах,пасвіць
1292,treiben::V,туух,гнаць
1293,anbinden::V,уях,прывязаць
1294,füttern::V,тэжээх,карміць
1295,melken::V,саах,даіць
1296,hacken::V,цавчих,сячы
1297,gießen::V,услах,паліць
1298,reifen::V,боловсрох,паспець
1299,zubereiten::V,бэлдэх,зварыць
1300,zubereiten::V,бэлдэх,згатаваць
1301,kochen::V,чанах,варыць
1302,backen::V,жигнэх,пячы
1303,braten::V,шарах,смажыць
1304,braten::V,хайрах,смажыць
1305,umrühren::V,хутгах,перамяшаць
1306,stricken::V,нэхэх,вязаць
1307,stricken::V,сүлжих,вязаць
1308,nähen::V,оёх,шыць
1309,färben::V,будах,пафарбаваць
1310,reinigen::V,арилгах,ачысціць
1311,reinigen::V,цэвэрлэх,ачысціць
1312,waschen::V,угаах,мыць
1313,abwischen::V,арчих,выцерці
1314,spülen::V,зайлах,паласкаць
1315,fegen::V,хамах,падмятаць
1316,fegen::V,шүүрдэх,падмятаць
1317,kehren::V,шүүрдэх,месці
1318,kehren::V,туужуудах,месці
1319,baden::V,усанд орох,купацца
1320,sich waschen::V,биеэ угаах,мыцца
1321,ausziehen::V,тайлах,зняць
1322,anziehen::V,өмсөх,надзець
1323,sich anziehen::V,хувцаслах,адзецца
1324,kämmen::V,самнах,прычасаць
1325,schmücken::V,гоёх,аздобіць
1326,schmücken::V,чимэх,аздобіць
1327,sagen::V,гэх,сказаць
1328,sagen::V,хэлэх,сказаць
1329,sprechen::V,ярих,гаварыць
1330,sprechen::V,өгүүлэх,гаварыць
1331,reden::V,хэлэх,размаўляць
1332,reden::V,хөөрөлдөх,размаўляць
1333,sich unterhalten::V,ярилцах,гутарыць
1334,fragen::V,асуух,спытаць
1335,bitten::V,гуйх,прасіць
1336,erzählen::V,өгүүлэх,расказаць
1337,mitteilen::V,дуулгах,паведаміць
1338,mitteilen::V,мэдээлэх,паведаміць
1339,nennen::V,нэрлэх,назваць
1340,rufen::V,дуудах,зваць
1341,prahlen::V,бардах,хваліцца
1342,prahlen::V,сайрхах,хваліцца
1343,übersetzen::V,орчуулах,перакласці
1344,denken::V,санах,думаць
1345,glauben::V,итгэх,верыць
1346,bemerken::V,ажих,заўважыць
1347,bemerken::V,ажиглах,заўважыць
1348,erkennen::V,таних,пазнаць
1349,begreifen::V,ойлгох,спасцігнуць
1350,verstehen::V,мэдэж авах,пачуць
1351,lernen::V,сурах,вучыцца
1352,wissen::V,мэдэх,знаць
1353,sich erinnern an::V,дурсах,памятаць
1354,vergessen::V,мартах,забыць
1355,messen::V,хэмжих,мераць
1356,zählen::V,тоолох,лічыць
1357,rechnen::V,тооцоох,лічыць
1358,lesen::V,унших,чытаць
1359,malen::V,зурах,маляваць
1360,zeichnen::V,дүрслэн бичих,рысаваць
1361,schreiben::V,бичих,пісаць
1362,besitzen::V,эзэмших,мець
1363,kaufen::V,худалдан авах,купіць
1364,verkaufen::V,худалдах,прадаць
1365,bezahlen::V,төлөх,заплаціць
1366,zahlen::V,төлөх,плаціць
1367,beherrschen::V,эзэмших,уладаць
1368,beherrschen::V,эзэмших,валодаць
1369,ertragen::V,тэсэх,выцерпець
