,Concept_ID,kk,os
1393,bringen::V,әкелу,æрхæссын
1394,bringen::V,әкелу,æрбахæссын
1395,bringen::V,алып келу,æрхæссын
1396,bringen::V,алып келу,æрбахæссын
1397,hinzufügen::V,қосу,ӕфтауын
1398,hinzufügen::V,үстеу,ӕфтауын
1399,bekommen::V,алу,ссарын
1400,bekommen::V,алу,сфæрæз кæнын
1401,bekommen::V,алу,самал кæнын
1402,erhalten::V,алмақ,райсын
1403,nehmen::V,алу,райсын
1404,nehmen::V,алмақ,райсын
1405,wählen::V,таңдау,равзарын
1406,auswählen::V,екшеу,авзарын
1407,auswählen::V,саралау,авзарын
1408,auswählen::V,сұрыптау,авзарын
1409,auswählen::V,сайлап алу,авзарын
1410,bewahren::V,сақтау,бавæрын
1411,bewahren::V,сақтау,нывæрын
1412,behindern::V,оралғы болу,цæлхдур æвæрын
1413,behindern::V,оралғы болу,ныхдур æвæрын
1414,behindern::V,оралғы болу,къуылымпы кæнын
1415,behindern::V,оралғы болу,хъыг дарын
1416,verderben::V,бүлдіру,фесафын
1417,beschädigen::V,бұзу,халын
1418,zerbrechen::V,уату,асӕттын
1419,zerreißen::V,жырту,аскъуынын
1420,zerstören::V,қирату,фехалын
1421,zerstören::V,талқандау,фехалын
1422,verbrennen::V,өртеу,басудзын
1423,verbrennen::V,жандыру,басудзын
1424,verbrennen::V,өртеп жіберу,басудзын
1425,verbrennen::V,жандырып жіберу,басудзын
1426,geben::V,беру,дӕттын
1427,reichen::V,беру,адæттын
1428,schenken::V,тарту,лæвар кæнын
1429,versprechen::V,уәде беру,дзырд раттын
1430,versprechen::V,уәде беру,зӕрдӕ бавӕрын
1431,wünschen::V,тілеу,зæрдæ зæгъы
1432,loben::V,мақтау,раппӕлын
1433,loben::V,дәріптеу,раппӕлын
1434,küssen::V,сүю,пъа кæнын
1435,küssen::V,сүю,ба кæнын
1436,wiegen::V,тербеу,узын
1437,zudecken::V,бүркеу,бамбӕрзын
1438,wecken::V,ояту,райхъал кӕнын
1439,zeigen::V,көрсету,амонын
1440,führen::V,ерту,кӕнын
1441,führen::V,ерту,фæкæнын
1442,führen::V,жетектеу,кӕнын
1443,führen::V,жетектеу,фæкæнын
1444,lehren::V,оқыту,ахуыр кæнын
1445,unterrichten::V,оқыту,ахуыр кæнын
1446,aufziehen::V,бағу,хъомыл кӕнын
1447,leiten::V,басқару,разамынд дӕттын
1448,leiten::V,жетекшілік ету,разамынд дӕттын
1449,antreiben::V,асықтыру,тагъд кæнын
1450,antreiben::V,асықтыру,рог кæнын
1451,lassen::V,-ткізу,кæнын
1452,lassen::V,мәжбүр ету,кæнын
1453,einladen::V,шақыру,ӕрхонын
1454,einladen::V,шақыру,ӕрбахонын
1455,vereinigen::V,біріктіру,баиу кӕнын
1456,vereinigen::V,біріктіріп қою,баиу кӕнын
1457,besuchen::V,кіріп шығу,абæрæг кæнын
1458,besuchen::V,кіріп шығу,бабæрæг кæнын
1459,besuchen::V,кіріп шығу,бауайын
1460,besuchen::V,барып шығу,абæрæг кæнын
1461,besuchen::V,барып шығу,бабæрæг кæнын
1462,besuchen::V,барып шығу,бауайын
1463,treffen::V,кездесу,фембæлын
1464,sich versammeln::V,топталу,æрæмбырд уын
1465,spielen::V,ойнау,хъазын
1466,singen::V,сайрау,зарын
1467,tanzen::V,билеу,кафын
1468,sich trennen::V,айрылысу,фæйнæрдæм фæцæуын айхæлын
1469,verlassen::V,тастау,ныууадзын
1470,retten::V,құтқару,фервӕзын кӕнын
1471,bewachen::V,күзету,хъахъхъӕнын
1472,schützen::V,жақтау,хъахъхъӕнын
1473,schützen::V,жақтасу,хъахъхъӕнын
1474,verteidigen::V,қорғау,бахизын
1475,sich schlagen::V,алысу,хыл кæнын
1476,schießen::V,ату,ӕхсын
1477,siegen::V,жеңу,басӕттын
1478,siegen::V,жеңу,фӕуӕлахиз уӕвын
1479,ärgern::V,ашуландыру,мӕсты кӕнын
1480,schlagen::V,ұру,ныццæвын
1481,treten::V,тебу,
1482,stechen::V,шаншу,фæрæхойын
1483,stoßen::V,түрту,риуыгъын
1484,stehlen::V,ұрлау,давын
1485,stören::V,кесірлен,хъыгдарын
1486,belästigen::V,мазасын алу,хъыгдарын
1487,verbergen::V,сездірмеу,бамбӕхсын
1488,verbergen::V,сездірмеу,басусӕг кӕнын
1489,täuschen::V,жалған айту,фӕливын
1490,täuschen::V,жалған айту,асайын
1491,betrügen::V,алдау,асайын
1492,betrügen::V,алдап кету,асайын
1493,betrügen::V,ақымақ қылу,асайын
1494,töten::V,құрту,амарын
1495,töten::V,өлтіру,амарын
1496,wohnen::V,мекендеу,цӕрын
1497,wohnen::V,өмір сүру,цӕрын
1498,arbeiten::V,істеу,кусын
1499,arbeiten::V,еңбектену,кусын
1500,sammeln::V,жыю,æртонын
1501,pflücken::V,жұлу,тонын
1502,jagen::V,аулау,цуан кæнын
1503,fischen::V,балык_аулау,кæсаг ахсын æнгуырæй
1504,fischen::V,балык_аулау,æнгуыр дарын
1505,fassen::V,ұстау,ӕрцахсын
1506,hüten::V,жаю,хизын
1507,hüten::V,бағу,хизын
1508,treiben::V,айдау,скъӕрын
1509,anbinden::V,байлау,бабæттын
1510,anbinden::V,байлау,æрбæттын
1511,füttern::V,ас ішкізу,холлаг дæттын
1512,füttern::V,ас ішкізу,холлаг æвæрын
1513,füttern::V,ас ішкізу,дарын
1514,füttern::V,азықтандыру,холлаг дæттын
1515,füttern::V,азықтандыру,холлаг æвæрын
1516,füttern::V,азықтандыру,дарын
1517,füttern::V,қоректендіру,холлаг дæттын
1518,füttern::V,қоректендіру,холлаг æвæрын
1519,füttern::V,қоректендіру,дарын
1520,melken::V,сауу,дуцын
1521,hacken::V,турау,кæрдын
1522,hacken::V,турау,лыгтæ кæнын
1523,gießen::V,суару,бакалын
1524,reifen::V,жетілу,срæгъæд уын
1525,reifen::V,жетілу,сцæттæ уын
1526,zubereiten::V,даяр ету,сцӕттӕ кӕнын
1527,kochen::V,асу,фыцын
1528,backen::V,пісіру,фыцын
1529,braten::V,қуыру,цурын
1530,umrühren::V,былғалау,ахæццæ кæнын
1531,umrühren::V,былғалау,азмæнтын
1532,umrühren::V,былғалау,астауын
1533,umrühren::V,сапырылыстыру,ахæццæ кæнын
1534,umrühren::V,сапырылыстыру,азмæнтын
1535,umrühren::V,сапырылыстыру,астауын
1536,stricken::V,торлау,кæнын
1537,stricken::V,торлау,бийын
1538,stricken::V,тоқу,кæнын
1539,stricken::V,тоқу,бийын
1540,nähen::V,тігу,хуыйын
1541,färben::V,бояу,ахорын
1542,färben::V,сырлау,ахорын
1543,reinigen::V,аршу,ссыгъдæг кæнын
1544,reinigen::V,аршу,ныссыгъдæг кæнын
1545,reinigen::V,аршу,ныссæрфын
1546,reinigen::V,тазалау,ссыгъдæг кæнын
1547,reinigen::V,тазалау,ныссыгъдæг кæнын
1548,reinigen::V,тазалау,ныссæрфын
1549,waschen::V,жуу,ӕхсын
1550,abwischen::V,сүрту,сӕрфын
1551,spülen::V,шаю,æнхъæвзын
1552,fegen::V,сыпыру,мӕрзын
1553,kehren::V,сыпыру,мӕрзын
1554,baden::V,шомылу,хи найын
1555,sich waschen::V,жуыну,хи æхсын
1556,ausziehen::V,шешу,ласын
1557,anziehen::V,кигізу,скæнын
1558,sich anziehen::V,киіну,дзаума скæнын
1559,sich anziehen::V,киіну,дарæс скæнын
1560,kämmen::V,тарау,ныффасын
1561,kämmen::V,тарау,æрфасын
1562,schmücken::V,әсемдеу,фӕлындын
1563,schmücken::V,мәнерлеу,фӕлындын
1564,schmücken::V,көріктендіру,фӕлындын
1565,sagen::V,деу,зæгъын
1566,sagen::V,айту,зæгъын
1567,sprechen::V,деу,дзурын
1568,sprechen::V,айту,дзурын
1569,reden::V,сөйлеу,ныхас кӕнын
1570,reden::V,сөйлесу,ныхас кӕнын
1571,reden::V,тіл қатысу,ныхас кӕнын
1572,sich unterhalten::V,сұхбаттасу,ныхас кæнын
1573,fragen::V,сұрау,фӕрсын
1574,bitten::V,өтіну,курын
1575,bitten::V,жалыну,курын
1576,erzählen::V,айту,радзурын
1577,erzählen::V,айту,ратаурæгъ кæнын
1578,mitteilen::V,білдіру,фехъусын кæнын
1579,nennen::V,атау,хонын
1580,rufen::V,шақыру,сидын
1581,prahlen::V,бөсу,ӕппӕлын
1582,übersetzen::V,аудару,ратæлмац кæнын
1583,denken::V,ойлау,ӕнхъӕлын
1584,denken::V,ойлау,хъуыды кӕнын
1585,glauben::V,нану,уырнын
1586,glauben::V,илану,уырнын
1587,bemerken::V,аңғару,фенын
1588,erkennen::V,тану,базонын
1589,begreifen::V,ұғу,ӕмбарын
1590,begreifen::V,ұғу,бамбарын
1591,begreifen::V,аңғарып алу,ӕмбарын
1592,begreifen::V,аңғарып алу,бамбарын
1593,verstehen::V,пайым,
1594,verstehen::V,түсіну,
1595,lernen::V,оқу,ахуыр кӕнын
1596,wissen::V,хабардар болу,зонын
1597,sich erinnern an::V,еске түсіру,зæрдыл æрлæууын
1598,sich erinnern an::V,еске түсіру,æрымысын
1599,sich erinnern an::V,еске түсіру,æрбаймысын
1600,sich erinnern an::V,еске түсіру,æрхъуыды кæнын
1601,vergessen::V,ұмыту,ферох кæнын
1602,vergessen::V,ұмыту,айрох кæнын
1603,messen::V,өлшеу,барын
1604,zählen::V,санау,нымайын
1605,rechnen::V,санап шығару,хынцын
1606,rechnen::V,санап шығу,хынцын
1607,rechnen::V,санау,хынцын
1608,lesen::V,оқу,кӕсын
1609,lesen::V,оқу,фӕрсын
1610,malen::V,сурет салу,ныв кӕнын
1611,zeichnen::V,сурет салу,ныв кӕнын
1612,schreiben::V,жазу,фыссын
1613,besitzen::V,болу,хицау уын
1614,kaufen::V,алу,балхӕнын
1615,kaufen::V,әперу,балхӕнын
1616,verkaufen::V,сату,уӕй кӕнын
1617,bezahlen::V,төлеу,бафидын
1618,bezahlen::V,ақы беру,бафидын
1619,bezahlen::V,ақы төлеу,бафидын
1620,zahlen::V,төлеу,фидын
1621,beherrschen::V,билеу,æлдариуæг кæнын
1622,ertragen::V,төзу,бавзарын
1623,ertragen::V,шыдау,бавзарын
