,Concept_ID,ml,ko
648,hinab::ADV,താഴേക്ക്,아래쪽으로
649,oben::ADV,മുകളിൽ,위에
650,hinauf::ADV,മുകളിൽ,위쪽으로
651,überall::ADV,എല്ലായിടത്തും,도처에
652,nicht::ADV,ഇല്ല,안
653,ein wenig::ADV,കുറച്ച്,적음
654,kaum::ADV,കഷ്ടിച്ച്,가의
655,sehr::ADV,വളരെ,자주
656,so::ADV,അങ്ങനെ,그와같이
657,noch::ADV,ഇപ്പോഴും,아직
658,nur::ADV,മാത്രം,다만
659,schon::ADV,നേരത്തേ തന്നെ,이미
660,wieder::ADV,വീണ്ടും,다시
661,vergebens::ADV,വിഫല,헛되이
662,vor::PRP,മുമ്പിൽ,앞에
663,hinter::PRP,പുറകിൽ,뒤에
664,unter::PRP,കീഴിൽ,잍에
665,durch::PRP,ഉള്ളിലൂടെ,통고하여
666,neben::PRP,അടുത്ത്,와나란히
667,zwischen::PRP,ഇടയ്ക്ക്,의사이로
668,wegen::PRP,നിമിത്തം,때문에
669,dies::PRN,ഇത്,이
670,das::PRN,അത്,저
671,alles::PRN,എല്ലാം,모든것
672,ich::PRN,ഞാൻ,나
673,du::PRN,നിങ്ങൾ,너
674,er::PRN,അദ്ദേഹം,그
675,er::PRN,അയാൾ,그
676,er::PRN,അവൻ,그
677,er::PRN,അവർ,그
678,er::PRN,അവൾ,그
679,wir::PRN,നമ്മൾ,우리
680,ihr::PRN,നിങ്ങൾ,너희들
681,sie::PRN,അവർ,그들
682,was::FPRN,എന്ത്,뭣
683,wer::FPRN,ആര്,누구
684,wo::FADV,എവിടെ,어디
685,wohin::FADV,എവിടേക്ക്,어디로
686,wie::FADV,എങ്ങനെ,어떻게
687,warum::FADV,എന്തുകൊണ്ട്,왜
688,wieviel::FNUM,എത്ര,얼마만큰
689,eins::NUM,ഒന്ന്,하나
690,zwei::NUM,രണ്ട്,둘
691,drei::NUM,മൂന്ന്,셋
692,vier::NUM,നാല്,넷
693,fünf::NUM,അഞ്ച്,다섯
694,sechs::NUM,ആറ്,여섯
695,sieben::NUM,ഏഴ്,일곱
696,acht::NUM,എട്ട്,여덟
697,neun::NUM,ഒമ്പത്,아홉
698,zehn::NUM,പത്ത്,열
699,elf::NUM,പതിനൊന്ന്,열하나
700,zwölf::NUM,പന്ത്രണ്ട്,열둘
701,zwanzig::NUM,ഇരുപത്,스물
702,dreißig::NUM,മുപ്പത്,서름
703,vierzig::NUM,നാൽപ്പത്,마흔
704,fünfzig::NUM,അൻപത്,숸
705,sechzig::NUM,അറുപത്,에순
706,siebzig::NUM,എഴുപത്,일흔
707,achtzig::NUM,എൺപത്,여든
708,neunzig::NUM,തൊണ്ണൂറ്,아흔
709,hundert::NUM,നൂറ്,백
710,tausend::NUM,ആയിരം,천
711,und::CNJ,ഉം,와
712,oder::CNJ,അഥവാ,아니면
713,stehen::V,നിൽക്കുക,서다
714,sitzen::V,ഇരിക്കുക,앉다
715,liegen::V,കിടക്കുക,눕다
716,hängen::V,തൂങ്ങുക,달다
717,werden::V,ആയിത്തീരുക,되다
718,passieren::V,സംഭവിക്കുക,지장옶다
719,beginnen::V,ആരംഭിക്കുക,시작되다
720,enden::V,അവസാനിപ്പിക്കുക,큳내다
721,wechseln::V,മാറ്റുക,병경하다
722,aufgehen[Sonne]::V,ഉയരുക,뜨다
723,untergehen[Sonne]::V,അടുക്കി_വയ്ക്കുക,지다
724,scheinen[Sonne]::V,പ്രകാശിക്കുക,빛나다
725,donnern::V,ഇടിവെട്ടുക,천둥치다
726,wehen::V,വീശുക,풀다
727,strömen::V,ഒഴുകുക,흐르다
728,fließen::V,ഒഴുകുക,흐르다
729,sich drehen::V,ചുറ്റുക,돌다
730,sich drehen::V,കറക്കുക,돌다
731,schwanken::V,ഇരുവശത്തേയ്ക്കും_ആടുക,동요하다
732,schwingen::V,ആടുക,흔들다
733,fallen::V,വീഴുക,떨어지다
734,brennen::V,കത്തുക,타다
735,rauchen::V,പുകയുക,김이나다
736,regnen::V,മഴ_പെയ്യുക,비가오다
737,gefrieren::V,തണത്ത്_മരവിക്കുക,얼다
738,tauen::V,അലിയുക,녹다
739,schmelzen::V,ഉരുകുക,녹다
740,trocknen::V,വരളുക,홈치다
741,sieden::V,തിളപ്പിക്കുക,끓다
742,faulen::V,ചീയുക,부패하다
743,verfaulen::V,അഴുകുക,썩다
744,reißen::V,ശബ്ദത്തോടെ_മുറിയുക,지바찢다
745,versinken::V,മുക്കുക,가라앉다
746,vergehen::V,കടന്നുപോകുക,지나가다
747,erscheinen::V,പ്രത്യക്ഷപ്പെടുക,나타나다
748,verschwinden::V,അദൃശ്യമാകുക,사라지다
749,sinken::V,താഴുക,가라앉다
750,abnehmen::V,കുറിയുക,떼어내다
751,zunehmen::V,വർദ്ധിക്കുക,증가하다
752,steigen::V,ഉയരുക,상승하다
753,wachsen::V,വളരുക,생기하다
754,glänzen::V,മിന്നുക,뛰오나다
755,funkeln::V,തിളങ്ങുക,불티가잍어나다
756,lärmen::V,ശബ്ദമുണ്ടാക്കുക,떠들다
757,läuten::V,മണിമുഴങ്ങുക,울시다
758,klingeln::V,ചിലമ്പുക,초닌총을울리다
759,klirren::V,കിലുക്കുക,탁탁울리다
760,brausen::V,മുഴങ്ങുക,쏴쏴소리내다
761,rauschen::V,അനങ്ങുക,솨솨
762,klingen::V,മുഴക്കുക,반향하다
763,bellen::V,കുരയ്ക്കുക,짖다
764,heulen::V,ഓരിയിടുക,포효하다
765,blasen::V,ഊതുക,불다
766,pfeifen::V,വിസിലടിക്കുക,피리를불다
767,schreien::V,ആക്രോശിക്കുക,절규하다
768,stöhnen::V,അരക്കം,신음하다
769,stöhnen::V,ആർത്തനാദം,신음하다
770,zittern::V,വിറയ്ക്കുക,저뉼하다
771,leben::V,താമസിക്കുക,살다
772,geboren werden::V,ജനിക്കുക,태어난
773,atmen::V,ശ്വസിക്കുക,숨쉬다
774,trinken::V,കുടിക്കുക,마시다
775,essen::V,കഴിക്കുക,먹다
776,schlucken::V,വിഴുങ്ങുക,들이켜다
777,müde werden::V,ക്ഷീണിക്കുക,
778,einschlafen::V,നിദ്രിക്കുക,잠들다
779,schlafen::V,ഉറങ്ങുക,자다
780,aufwachen::V,ഉണരുക,눈트다
781,aufstehen::V,എഴുന്നേൽക്കുക,서다
782,sich erholen::V,വിശ്രമിക്കുക,회복하다
783,krank werden::V,ദീനംപിടിക്കുക,
784,krank sein::V,രോഗികളാകുക,
785,schmerzen::V,വേദനിക്കുക,아프다
786,husten::V,ചുമയ്ക്കുക,잔기침하다
787,genesen::V,സുഖപ്പെടുക,낫다
788,sterben::V,മരിക്കുക,죽다
789,umkommen::V,മരിക്കുക,못쓰게되다
790,sich bewegen::V,സ്ഥലം_മാറുക,움직이다
791,sich rühren::V,ചലിക്കുക,움직이다
792,sich erheben::V,നിൽക്കുക,이러서다
793,sich setzen::V,ഇരിക്കുക,앉히다
794,hinfallen::V,വീഴുക,넘어지다
795,laufen::V,നടക്കുക,걷다
796,schreiten::V,നടക്കുക,보행하다
797,spazierengehen::V,ഉലാത്തുക,산보하다
798,eilen::V,പാഞ്ഞെത്തുക,서둘다
799,sich beeilen::V,തിരിക്കുകൂട്ടുക,서둘게하다
800,sich beeilen::V,തിടുക്കം_കാട്ടുക,서둘게하다
801,sausen::V,കുതിക്കുക,서들러 떠나다
802,rennen::V,ഓടുക,달리다
803,springen::V,ചാടുക,도약하다
804,klettern::V,കയറുക,갑겨오르다
805,schaukeln::V,ഇളകുക,흔들리게하다
806,kriechen::V,പതുങ്ങികയറുക,기다
807,schwimmen::V,നീന്തുക,헤엄치다
808,tauchen::V,വെള്ളത്തിലേക്ക് ചാടുക,잠기다
809,rudern::V,തുഴയുക,물을헤치다
810,fahren::V,വാഹനം ഓടിക്കുക,가다
811,fahren::V,വാഹനം ഓടിക്കുക,나르다
812,fliegen::V,പറക്കുക,날다
813,gehen::V,പോകുക,가다
814,weggehen::V,വിടുക,팔리다
815,abfahren::V,പുറപ്പെടുക,출발하다
816,anhalten::V,നിർത്തുക,멈추다
817,hineingehen::V,പ്രവേശിക്കുക,(그리로)가다
818,eintreten::V,പ്രവേശിക്കുക,들러가다
819,kommen::V,വരുക,오다
820,ankommen::V,എത്തിച്ചേരുക,고챀하다
821,zurückkommen::V,തിരിച്ചു വരുക,보기
822,bleiben::V,തുടരുക,체류
823,warten::V,കാത്തിരിക്കുക,기다리다
824,erwarten::V,പ്രതീക്ഷിക്കുക,기대하다
825,suchen::V,തിരയുക,찾다
826,suchen::V,തിരയുക,구하다
827,finden::V,കണ്ടെത്തുക,찾아내다
828,versuchen::V,ശ്രമിക്കുക,시험하다
829,vorbereiten::V,തയ്യാറെടുക്കുക,재비하다
830,lieben::V,സ്നേഹിക്കുക,사랑하다
831,mögen::V,ഇഷ്ടപ്പെടുക,줗아하다
832,lachen::V,ചിരിക്കുക,웃다
833,rühren::V,ഹൃദയം സ്പർശിക്കുക,건드리다
834,weinen::V,തേങ്ങുക,울다
835,schimpfen::V,പിറുപിറുക്കുക,꾸짖다
836,sich ärgern::V,കോപിക്കുക,화를내게 하다
837,sich fürchten::V,പേടിക്കുക,두려원하다
838,fürchten::V,പേടിക്കുക,두려원하다
839,fliehen::V,രക്ഷപ്പെടുക,도망치다
840,flüchten::V,രക്ഷപ്പെടുക,도주하다
841,sehen::V,കാണുക,보다
842,anschauen::V,നോക്കുക,바라보다
843,ansehen::V,നോക്കുക,바라보다
844,hören::V,കേൾക്കുക,듣다
845,zuhören::V,ശ്രദ്ധിക്കുക,듣다
846,probieren::V,രുചിയുള്ളതായി_തോന്നുക,시식하다
847,riechen::V,മണത്തു_നോക്കുക,내새를맡다
848,fühlen::V,സ്പർശിച്ചറിയുക,느끼다
849,scheinen::V,കാണപ്പെടുക,...것같다
850,zu sehen sein::V,വെളിച്ചപ്പെടുക,보이는
851,vernehmen::V,കേൾക്കുക,듣다
852,vernehmen::V,കേൾക്കുക,들어서일다
853,frieren::V,വിറയ്ക്കുക,춥다
854,tun::V,ചെയ്യുക,하다
855,können::V,കഴിയുക,할주릴다
856,wollen::V,വേണുക,바라다
857,anfangen::V,തുടങ്ങുക,시작하다
858,beenden::V,പൂർത്തിയാക്കുക,다하다
859,aufhören::V,നിർത്തുക,그만두다
860,gelingen::V,വിജയിക്കുക,성국하다
861,geraten::V,പരിണമിക്കുക,잘되어가다
862,öffnen::V,തുറക്കുക,열다
863,schließen::V,അടയ്ക്കുക,추측하다
864,stellen::V,വയ്ക്കുക,세우다
865,setzen::V,വയ്ക്കുക,놓다
866,legen::V,ഇടുക,눕히다
867,berühren::V,തൊടുക,대다
868,verbinden::V,ഘടിപ്പിക്കുക,옝열하다
869,bedecken::V,മുടുക,덮다
870,aufhängen::V,കെട്ടിതൂക്കുക,매달다
871,anzünden::V,കത്തിക്കുക,점화하다
872,aufheben::V,പെറുക്കിയെടുക്കുക,위로올리다
873,zurücklassen::V,വച്ചുപോരുക,튀에남기다
874,verlieren::V,നഷ്ടപ്പെടുക,잃다
875,fallen lassen::V,വീഴ്ത്തുക,떨어뜨리다
876,machen::V,ഉണ്ടാക്കുക,하다
877,herstellen::V,ഉൽപാദിപ്പിക്കുക,제조하다
878,bauen::V,നിർമ്മിക്കുക,짓다
879,reparieren::V,നന്നാക്കുക,수셩자다
880,verbessern::V,മെച്ചപ്പെടുക,정정하다
881,ändern::V,മാറ്റംവരുത്തുക,바꾸다
882,graben::V,കുഴിക്കുക,파다
883,beugen::V,വണങ്ങുക,구부리다
884,biegen::V,കുനിയുക,굽히다
885,drehen::V,തിരിക്കുക,회전
886,wenden::V,തിരിയുക,회전시키다
887,umdrehen::V,തിരിയുക,회전시키다
888,heben::V,ഉയർത്തുക,일으아키다
889,hochheben::V,ഉയർത്തുക,틀어올리다
890,ergreifen::V,ബലമായി_പിടിക്കുക,잡다
891,halten::V,പിടിക്കുക,잡다
892,drücken::V,അമർത്തുക,누르다
893,schieben::V,തള്ളുക,밀다
894,kratzen::V,ചുരണ്ടുക,긁다
895,lecken::V,നക്കുക,핥다
896,beißen::V,കടിക്കുക,물다
897,abreißen::V,കീറിക്കളയുക,
898,abschneiden::V,മുറിച്ചുമാറ്റുക,귾어내다
899,binden::V,കെട്ടുക,매다
900,stecken::V,തുളയ്ക്കുക,찌르다
901,brechen::V,ഉടയുക,금
902,klopfen::V,തട്ടുക,치다
903,hauen::V,അടിക്കുക,때리다
904,kleben::V,ഒട്ടിക്കുക,들러붙다
905,reiben::V,തിരുമ്മിത്തുടയ്ക്കുക,문지르다
906,streichen::V,പടർത്തുക,쓰다듬다
907,schleifen::V,പൊടിക്കുക,갈다
908,schneiden::V,മുറിക്കുക,베다
909,rütteln::V,മുട്ടുക,흔들다
910,schütteln::V,കുലുക്കുക,흔들다
911,schwenken::V,ആടുക,흔들다
912,schütten::V,ഒഴിക്കുക,따르다
913,füllen::V,നിറയ്ക്കുക,담다
914,einwickeln::V,പൊതിയുക,싸다
915,tragen::V,വഹിക്കുക,지우다
916,schleppen::V,വലിച്ചിഴയ്ക്കുക,끌다
917,ziehen::V,വലിക്കുക,당기다
918,aufbewahren::V,വയ്ക്കുക,간직하다
919,werfen::V,എറിയുക,던지다
920,fangen::V,പിടിക്കുക,밥다
921,packen::V,തട്ടിപ്പറിക്കുക,쥐다
922,verstecken::V,മറയ്ക്കുക,숨기다
923,teilen::V,വിഭജിക്കുക,나누다
924,schicken::V,അയയ്ക്കുക,보내다
925,bringen::V,കൊണ്ടുവരുക,가겨
926,hinzufügen::V,കൂട്ടുക,부가하다
927,bekommen::V,കിട്ടുക,얻다
928,erhalten::V,സ്വീകരിക്കുക,지니다
929,nehmen::V,എടുക്കുക,잡다
930,wählen::V,തിരഞ്ഞെടുക്കുക,선거하다
931,auswählen::V,തിരഞ്ഞെടുക്കുക,선출하다
932,bewahren::V,പുലർത്തുക,저장보종
933,behindern::V,തടയിടുക,훼방하다
934,verderben::V,നശിപ്പിക്കുക,못쓰게 되다
935,beschädigen::V,ക്ഷതമേൽപ്പിക്കുക,상하게하다
936,zerbrechen::V,ഉടയുക,깨뜨리다
937,zerreißen::V,കീറുക,잡아쫓다
938,zerstören::V,നശിപ്പിക്കുക,파괴하다
939,verbrennen::V,കത്തിനശിക്കുക,소실하다
940,verbrennen::V,കത്തിച്ചുകളയുക,소실하다
941,geben::V,കൊടുക്കുക,주다
942,geben::V,തരുക,주다
943,reichen::V,കൈമാറുക,내일다
944,schenken::V,സമ്മാനം കൊടുക്കുക,주다
945,versprechen::V,വാഗ്ദാനം_നൽകുക,약속하다
946,wünschen::V,ആഗ്രഹിക്കുക,바라다
947,loben::V,പുകഴ്ത്തുക,칭찬하다
948,küssen::V,ഉമ്മവയ്ക്കുക,키스하다
949,wiegen::V,ഇളകുക,어르다
950,zudecken::V,മുടുക,뚜꺼을하다
951,wecken::V,ഉണർത്തുക,깨우다
952,zeigen::V,കാണിക്കുക,보이다
953,führen::V,നടത്തുക,가게하다
954,lehren::V,പഠിപ്പിക്കുക,가르치다
955,unterrichten::V,പരിശീലിപ്പിക്കുക,가르지다
956,aufziehen::V,വളർത്തിക്കൊണ്ടുവരുക,사육하다
957,leiten::V,നയിക്കുക,이끌다
958,antreiben::V,പ്രേരിപ്പിക്കുക,몰다
959,lassen::V,അനുവദിക്കുക,내버려두다
960,einladen::V,ക്ഷണിക്കുക,초청하다
961,vereinigen::V,കൂടിച്ചേരുക,하나로하다
962,besuchen::V,സന്ദർശിക്കുക,방문하다
963,treffen::V,തമ്മിൽ കാണുക,만나다
964,sich versammeln::V,സംയോജിപ്പിക്കുക,조립하다
965,spielen::V,കളിക്കുക,눌다
966,singen::V,പാടുക,노래하다
967,tanzen::V,നൃത്തം ചെയ്യുക,춤추하다
968,sich trennen::V,നേർപെടുത്തുക,가르다
969,verlassen::V,പിൻവാങ്ങുക,버림받은
970,retten::V,രക്ഷിക്കുക,구조하다
971,bewachen::V,കാവൽനിൽക്കുക,치키다
972,schützen::V,പരിരക്ഷിക്കുക,보호하다
973,verteidigen::V,പ്രതിരോധിക്കുക,막다
974,sich schlagen::V,കലഹിക്കുക,치다
975,schießen::V,വെടിവെക്കുക,쏘다
976,siegen::V,വിജയിക്കുക,이기다
977,ärgern::V,വിഷമിപ്പിക്കുക,성을내게하다
978,schlagen::V,അടിക്കുക,치다
979,treten::V,തൊഴിക്കുക,디디다
980,stechen::V,കുത്തുക,찌르다
981,stoßen::V,തള്ളുക,찌르다
982,stehlen::V,മോഷ്ടിക്കുക,훔치다
983,stören::V,ശല്യപ്പെടുത്തുക,움직이다
984,belästigen::V,മെനക്കെടുക,괴롭히다
985,verbergen::V,മറയ്ക്കുക,숨기다
986,verbergen::V,ഒളിക്കുക,숨기다
987,täuschen::V,കബളിപ്പിക്കുക,속이다
988,betrügen::V,ചതിക്കുക,속이다
989,töten::V,കൊല്ലുക,죽이다
990,wohnen::V,താമസിക്കുക,실다
991,arbeiten::V,ജോലിചെയ്യുക,일하다
992,sammeln::V,സഞ്ചയിക്കുക,모으다
993,pflücken::V,പറിച്ചെടുക്കുക,꿔다
994,jagen::V,വേട്ടയാടുക,사냥하다
995,fischen::V,മീൻ പിടിക്കുക,고기를잡다
996,fassen::V,പിടിക്കുക,움켜쥐다
997,hüten::V,ചേർക്കുക,망보다
998,treiben::V,വാഹനം_ഓടിക്കുക,몰아세우다
999,anbinden::V,കെട്ടിയിടുക,묶다
1000,füttern::V,തീറ്റുക,사료를주다
1001,melken::V,പാലുകറക്കുക,젖을짜다
1002,hacken::V,വെട്ടിമുറിക്കുക,자르다
1003,gießen::V,നനയ്ക്കുക,물을대다
1004,reifen::V,പാകമാകുക,성숙하다
1005,zubereiten::V,പാചകം_ചെയ്യുക,조제하다
1006,kochen::V,വേവിക്കുക,요리하다
1007,backen::V,ബേക്ക് ചെയ്യുക,쿱다
1008,braten::V,പോരിക്കുക,굽다
1009,umrühren::V,ഇളക്കുക,교반하다
1010,stricken::V,മെടയുക,뜨개질하다
1011,nähen::V,തുന്നുക,꿰매다
1012,färben::V,ചായം പൂശുക,채색하다
1013,reinigen::V,വൃത്തിയാക്കുക,청소하다
1014,waschen::V,കഴുകുക,씻다
1015,abwischen::V,തുടയ്ക്കുക,닦다
1016,spülen::V,കഴുകുക,씻다
1017,fegen::V,അടിച്ചുവാരുക,소체하다
1018,kehren::V,അടിച്ചുവാരുക,청소하다
1019,baden::V,നീന്തിത്തുടിക്കുക,감다
1020,sich waschen::V,കഴുകുക,모믈 씻다
1021,ausziehen::V,ഇഴുക്കുക,벗다
1022,anziehen::V,ഉടുക്കുക,끌어움직이다
1023,sich anziehen::V,ധരിച്ച നേടുകയുക,
1024,kämmen::V,മുടിചീകുക,빗다
1025,schmücken::V,അലങ്കരിക്കുക,치레하다
1026,sagen::V,പറയുക,말하다
1027,sprechen::V,സംസാരിക്കുക,말하다
1028,reden::V,സംസാരിക്കുക,이야기하다
1029,sich unterhalten::V,നർമ്മസല്ലാപം നടത്തുക,
1030,fragen::V,ചോദിക്കുക,질문하다
1031,bitten::V,അപേക്ഷിക്കുക,원하다
1032,erzählen::V,പറയുക,이야기하다
1033,mitteilen::V,അറിയിക്കുക,이야기하다
1034,nennen::V,പേരിടുക,부르다
1035,rufen::V,വിളിക്കുക,불러내다
1036,prahlen::V,പൊങ്ങച്ചം പറയുക,자랑하다
1037,übersetzen::V,പരിഭാഷപ്പെടുത്തുക,번역하다
1038,denken::V,ചിന്തിക്കുക,생각하다
1039,glauben::V,വിശ്വസിക്കുക,믿다
1040,bemerken::V,ശ്രദ്ധിക്കുക,인자하다
1041,erkennen::V,തിരിചറിയുക,인식하다
1042,begreifen::V,കൈപ്പിടിയിലാക്കുക,파악하다
1043,verstehen::V,മനസ്സിലാക്കുക,이해하다
1044,lernen::V,പഠിക്കുക,배우다
1045,wissen::V,അറിയുക,알다
1046,sich erinnern an::V,ഓർമിക്കുക,상기하다
1047,vergessen::V,മറക്കുക,잊다
1048,messen::V,അളക്കുക,측정하다
1049,zählen::V,എണ്ണിത്തിട്ടപ്പെടുത്തുക,세다
1050,rechnen::V,ഗണിക്കുക,게산하다
1051,lesen::V,വായിക്കുക,읽다
1052,malen::V,ചിത്രം വരയ്ക്കുക,그리다
1053,zeichnen::V,വരയ്ക്കുക,소묘하다
1054,schreiben::V,എഴുതുക,쓰다
1055,besitzen::V,സ്വന്തമാക്കുക,소유하다
1056,kaufen::V,വാങ്ങുക,사다
1057,verkaufen::V,വിൽക്കുക,팔다
1058,bezahlen::V,പരിഹാരം ചെയ്യുക,지불하다
1059,zahlen::V,പണം അടയ്ക്കുക,치르다
1060,beherrschen::V,ഭരിക്കുക,지배하다
1061,ertragen::V,താങ്ങുക,참다
