,Concept_ID,fr,ka
754,dumm::A,bête,სულელი
755,faul::A,fainéant,ზანტი
756,faul::A,fainéant,ზარმაცი
757,faul::A,paresseux,ზანტი
758,faul::A,paresseux,ზარმაცი
759,fleißig::A,appliqué,ბეჯითი
760,fleißig::A,appliqué,მუყაითი
761,geizig::A,avare,ძუნწი
762,klug::A,intelligent,ჭკვიანი
763,geschickt::A,habile,მარჯვე
764,geschickt::A,habile,გაწაფული
765,lieb::A,cher,სატრფიალო
766,lieb::A,gentil,სატრფიალო
767,lustig::A,gai,მხიარული
768,lustig::A,joyeux,მხიარული
769,sanft::A,doux,ალერსიანი
770,sanft::A,doux,გრძნობიერი
771,hungrig::A,affamé,მშიერი
772,krank::A,malade,სნეული
773,krank::A,malade,ავადმყოფი
774,nackt::A,nu,ტიტველი
775,traurig::A,triste,მწუხარე
776,traurig::A,triste,სევდიანი
777,lebendig::A,vivant,ცოცხალი
778,gut::A,bon,კარგი
779,schlecht::A,mauvais,უხეირო
780,richtig::A,juste,ნამდვილი
781,richtig::A,correct,ნამდვილი
782,schlimm::A,grave,ცუდი
783,schlimm::A,mauvais,ცუდი
784,wahr::A,vrai,სწორი
785,wahr::A,vrai,ჭეშმარიტი
786,wahr::A,véritable,სწორი
787,wahr::A,véritable,ჭეშმარიტი
788,alt::A,vieux,ძველი
789,neu::A,neuf,ახალი
790,neu::A,nouveau,ახალი
791,ehemalig::A,ancien,ყოფილი
792,alt[Lebewesen]::A,âgé,ბებერი
793,alt[Lebewesen]::A,vieux,ბებერი
794,jung::A,jeune,ნორჩი
795,jung::A,jeune,ახალგაზრდა
796,arm::A,pauvre,ღარიბი
797,reich::A,riche,მდიდარი
798,bekannt::A,connu,ცნობილი
799,berühmt::A,fameux,გამოჩენილი
800,berühmt::A,célèbre,გამოჩენილი
801,fremd::A,étranger,უცხო
802,fremd::A,étranger,გარეშე
803,verschieden::A,différent,სხვაგვარი
804,nah::A,lié,ახლო
805,nah::A,proche,ახლო
806,fern::A,éloigné,შორი
807,fern::A,éloigné,შორეული
808,fern::A,lointain,შორი
809,fern::A,lointain,შორეული
810,linker::A,gauche,მარცხენა
811,rechter::A,droit,მარჯვენა
812,anderer::A,autre,სხვა
813,erster::A,premier,პირველი
814,zweiter::A,second,მეორე
815,zweiter::A,deuxième,მეორე
816,dritter::A,troisième,მესამე
817,letzter::A,dernier,ბოლო
818,letzter::A,dernier,უკანასკნელი
819,allein::ADV,seul,მარტო
820,auf einmal::ADV,à la fois,ერთდროულად
821,zusammen::ADV,ensemble,ერთად
822,lange::ADV,longtemps,დიდხანს
823,plötzlich::ADV,tout à coup,მოულოდნელად
824,sofort::ADV,immédiatement,ახლავე
825,später::ADV,plus tard,მოგვიანებით
826,jetzt::ADV,maintenant,ახლა
827,heute::ADV,aujourd'hui,დღეს
828,morgen::ADV,demain,ხვალ
829,bald::ADV,bientôt,მალე
830,dann::ADV,puis,მერე
831,dann::ADV,ensuite,მერე
832,gestern::ADV,hier,გუშინ
833,einst::ADV,jadis,ოდესღაც
834,einst::ADV,autrefois,ოდესღაც
835,damals::ADV,alors,მაშინ
836,damals::ADV,à l'époque,მაშინ
837,danach::ADV,après,მერმე
838,danach::ADV,après,შემდეგ
839,danach::ADV,ensuite,მერმე
840,danach::ADV,ensuite,შემდეგ
841,vorher::ADV,auparavant,ადრე
842,vorher::ADV,auparavant,წინათ
843,zuerst::ADV,d'abord,ჯერ
844,zuerst::ADV,premièrement,ჯერ
845,einmal::ADV,une fois,ერთხელ
846,manchmal::ADV,parfois,ხან
847,manchmal::ADV,parfois,ზოგჯერ
848,manchmal::ADV,quelquefois,ხან
849,manchmal::ADV,quelquefois,ზოგჯერ
850,oft::ADV,souvent,ხშირად
851,immer::ADV,toujours,მუდამ
852,immer::ADV,toujours,ყოველთვის
853,niemals::ADV,ne ... jamais,არასდროს
854,hier::ADV,ici,აქ
855,hierhin::ADV,par ici,აქეთ
856,von hier::ADV,d'ici,აქედან
857,dort::ADV,là,იქ
858,dort::ADV,là-bas,იქ
859,dorthin::ADV,y,იქით
860,dorthin::ADV,par là,იქით
861,geradeaus::ADV,tout droit,პირდაპირ
862,vorwärts::ADV,en avant,წინ
863,rückwärts::ADV,en arrière,უკან
864,zurück::ADV,de retour,უკანვე
865,unten::ADV,en bas,დაბლა
866,unten::ADV,en bas,ქვევით
867,unten::ADV,au-dessous,დაბლა
868,unten::ADV,au-dessous,ქვევით
869,hinab::ADV,en bas,ძირს
870,hinab::ADV,vers le bas,ძირს
871,oben::ADV,dessus,ზემოთ
872,oben::ADV,en haut,ზემოთ
873,hinauf::ADV,en haut,ზევით
874,hinauf::ADV,vers le haut,ზევით
875,überall::ADV,partout,ყველგან
876,nicht::ADV,ne ... pas,არ
877,ein wenig::ADV,un peu,ცოტა
878,kaum::ADV,à peine,ძლივს
879,sehr::ADV,très,მეტად
880,sehr::ADV,très,ძალიან
881,so::ADV,si,ისე
882,so::ADV,ainsi,ისე
883,noch::ADV,encore,ჯერ
884,nur::ADV,seulement,მხოლოდ
885,nur::ADV,ne ... que,მხოლოდ
886,schon::ADV,déjà,უკვე
887,wieder::ADV,de nouveau,ისევ
888,wieder::ADV,de nouveau,კიდევ
889,vergebens::ADV,en vain,ამაოდ
890,vergebens::ADV,en vain,ტყუილად
891,vor::PRP,devant,წინ
892,hinter::PRP,derrière,უკან
893,hinter::PRP,derrière,მიღმა
894,unter::PRP,sous,ქვეშ
895,unter::PRP,sous,ქვევით
896,unter::PRP,au-dessous de,ქვეშ
897,unter::PRP,au-dessous de,ქვევით
898,durch::PRP,par,გავლით
899,durch::PRP,à travers,გავლით
900,neben::PRP,à côté de,გვერდით
901,zwischen::PRP,entre,შუა
902,zwischen::PRP,entre,შორის
903,wegen::PRP,à cause de,გამო
904,wegen::PRP,à cause de,შედეგად
905,dies::PRN,ceci,ეს
906,das::PRN,ce,ეგ
907,das::PRN,cela,ეგ
908,alles::PRN,tout,ყველაფერი
909,ich::PRN,je,მე
910,ich::PRN,moi,მე
911,du::PRN,tu,შენ
912,du::PRN,toi,შენ
913,er::PRN,il,ის
914,er::PRN,il,იგი
915,er::PRN,lui,ის
916,er::PRN,lui,იგი
917,wir::PRN,nous,ჩვენ
918,ihr::PRN,vous,თქვენ
919,sie::PRN,ils,ისინი
920,sie::PRN,elles,ისინი
921,was::FPRN,que,რა
922,was::FPRN,quoi,რა
923,wer::FPRN,qui,ვინ
924,wo::FADV,où,სად
925,wohin::FADV,où,საით
926,wie::FADV,comment,როგორ
927,warum::FADV,pourquoi,რაზე
928,warum::FADV,pourquoi,რატომ
929,wieviel::FNUM,combien,რამდენი
930,eins::NUM,un,ერთი
931,zwei::NUM,deux,ორი
932,drei::NUM,trois,სამი
933,vier::NUM,quatre,ოთხი
934,fünf::NUM,cinq,ხუთი
935,sechs::NUM,six,ექვსი
936,sieben::NUM,sept,შვიდი
937,acht::NUM,huit,რვა
938,neun::NUM,neuf,ცხრა
939,zehn::NUM,dix,ათი
940,elf::NUM,onze,თერთმეტი
941,zwölf::NUM,douze,თორმეტი
942,zwanzig::NUM,vingt,ოცი
943,dreißig::NUM,trente,ოცდაათი
944,vierzig::NUM,quarante,ორმოცი
945,fünfzig::NUM,cinquante,ორმოცდაათი
946,sechzig::NUM,soixante,სამოცი
947,siebzig::NUM,soixante-dix,სამოცდაათი
948,achtzig::NUM,quatre-vingt,ოთხმოცი
949,neunzig::NUM,quatre-vingt-dix,ოთხმოცდაათი
950,hundert::NUM,cent,ასი
951,tausend::NUM,mille,ათასი
952,und::CNJ,et,და
953,oder::CNJ,ou,ან
954,stehen::V,être debout,დგას
955,sitzen::V,être assis,ზის
956,liegen::V,être couché,აწევს
957,hängen::V,pendre,კიდია
958,werden::V,devenir,გახდება
959,passieren::V,se passer,მოხდება
960,beginnen::V,commencer,იწყება
961,enden::V,finir,გათავდება
962,enden::V,se terminer,გათავდება
963,wechseln::V,changer,იცვლება
964,wechseln::V,alterner,იცვლება
965,aufgehen[Sonne]::V,se lever,ამოდის
966,untergehen[Sonne]::V,se coucher,ჩადის
967,scheinen[Sonne]::V,briller,ანათებს
968,donnern::V,tonner,ქუხს
969,wehen::V,souffler,ქრის
970,wehen::V,souffler,დაუბერავს
971,strömen::V,affluer,იღვრება
972,fließen::V,couler,დის
973,fließen::V,couler,მიედინება
974,sich drehen::V,tourner,ტრიალებს
975,schwanken::V,osciller,ირხევა
976,schwanken::V,chanceler,ირხევა
977,schwingen::V,vibrer,ირხევა
978,schwingen::V,osciller,ირხევა
979,fallen::V,tomber,დავარდება
980,brennen::V,brûler,იწვის
981,brennen::V,flamber,იწვის
982,rauchen::V,fumer,ბოლავს
983,rauchen::V,fumer,აბოლებს
984,regnen::V,pleuvoir,წვიმს
985,gefrieren::V,geler,იყინება
986,tauen::V,dégeler,დნება
987,schmelzen::V,fondre,დნება
988,trocknen::V,sécher,გაშრება
989,sieden::V,bouillir,დუღს
990,faulen::V,pourrir,ლპება
991,faulen::V,se putréfier,ლპება
992,verfaulen::V,pourrir,ლპება
993,reißen::V,rompre,დაიხევა
994,reißen::V,se déchirer,დაიხევა
995,versinken::V,s'enfoncer,ეფლობა
996,versinken::V,s'enfoncer,ჩაიძირება
997,vergehen::V,passer,გადის
998,erscheinen::V,apparaître,გამოჩნდება
999,verschwinden::V,disparaître,გააქრება
1000,verschwinden::V,disparaître,დაიკარგება
1001,sinken::V,descendre,დაიწევს
1002,sinken::V,s'abaisser,დაიწევს
1003,abnehmen::V,diminuer,შემცირდება
1004,zunehmen::V,augmenter,გასუქდება
1005,steigen::V,monter,მოიმატებს
1006,wachsen::V,croître,იზრდება
1007,wachsen::V,croître,მრავლდება
1008,glänzen::V,briller,ბრწყინავს
1009,funkeln::V,étinceler,კაშკაშებს
1010,lärmen::V,faire du bruit,ხმაურობს
1011,läuten::V,sonner,დარეკავს
1012,klingeln::V,sonner,დარეკავს
1013,klirren::V,cliqueter,დააწკარუნებს
1014,brausen::V,mugir,ბობოქრობს
1015,rauschen::V,bruire,შრიალებს
1016,klingen::V,sonner,ხმას გამოსცემს
1017,bellen::V,aboyer,უყეფს
1018,heulen::V,hurler,ღმუის
1019,blasen::V,souffler,დაუბერავს
1020,pfeifen::V,siffler,უსტვენს
1021,schreien::V,crier,ყვირის
1022,stöhnen::V,gémir,კვნესის
1023,zittern::V,trembler,აძაგძაგებს
1024,leben::V,vivre,ცოცხლობს
1025,geboren werden::V,naître,იშვება
1026,geboren werden::V,naître,იბადება
1027,atmen::V,respirer,სუნთქავს
1028,trinken::V,boire,სვამს
1029,trinken::V,boire,დალევს
1030,essen::V,manger,შეჭამს
1031,schlucken::V,avaler,ყლაპავს
1032,müde werden::V,se lasser,დაიქანცება
1033,müde werden::V,se fatiguer,დაიქანცება
1034,einschlafen::V,s'endormir,დაიძინებს
1035,schlafen::V,dormir,სძინავს
1036,aufwachen::V,se réveiller,გაიღვიძებს
1037,aufstehen::V,se lever,ადგება
1038,sich erholen::V,se reposer,დაისვენებს
1039,sich erholen::V,se détendre,დაისვენებს
1040,krank werden::V,tomber malade,ავად გახდება
1041,krank sein::V,être malade,ავადმყოფობს
1042,schmerzen::V,faire mal,სტკივა
1043,husten::V,tousser,ახველებს
1044,genesen::V,guérir,მორჩება
1045,genesen::V,se remettre,მორჩება
1046,sterben::V,mourir,კვდება
1047,umkommen::V,périr,დაიღუპება
1048,sich bewegen::V,bouger,იძვრის
1049,sich bewegen::V,bouger,მოძრაობს
1050,sich rühren::V,broncher,გაინძრევა
1051,sich erheben::V,se lever,ადგება
1052,sich setzen::V,s'asseoir,დაჯდება
1053,hinfallen::V,tomber,დაეცემა
1054,laufen::V,marcher,დადის
1055,laufen::V,aller à pied,დადის
1056,schreiten::V,marcher,აბიჯებს
1057,spazierengehen::V,se promener,დასეირნობს
1058,eilen::V,courir,მიიჩქარის
1059,sich beeilen::V,se hâter,აჩქარდება
1060,sich beeilen::V,se dépêcher,აჩქარდება
1061,sausen::V,filer,მიქრის
1062,rennen::V,courir,დარბის
1063,springen::V,sauter,ხტის
1064,klettern::V,grimper,ძვრება
1065,schaukeln::V,se balancer,ქანაობს
1066,kriechen::V,ramper,დაბობღავს
1067,schwimmen::V,nager,ცურავს
1068,tauchen::V,plonger,ჩაიძირება
1069,rudern::V,ramer,ნიჩაბს უსვამს
1070,fahren::V,aller,დადის
1071,fahren::V,aller,მგზავრობს
1072,fahren::V,rouler,დადის
1073,fahren::V,rouler,მგზავრობს
1074,fliegen::V,voler,იფრენს
1075,fliegen::V,voler,გაფრინდება
1076,gehen::V,aller,მიდის
1077,weggehen::V,s'en aller,წამოდის
1078,abfahren::V,partir,მიემგზავრება
1079,anhalten::V,s'arrêter,ჩერდება
1080,hineingehen::V,entrer,შედის
1081,eintreten::V,entrer,შედის
1082,kommen::V,venir,მოდის
1083,ankommen::V,arriver,ჩადის
1084,zurückkommen::V,revenir,დაბრუნდება
1085,bleiben::V,rester,დარჩება
1086,bleiben::V,demeurer,დარჩება
1087,warten::V,attendre,ელოდება
1088,erwarten::V,attendre,ელის
1089,erwarten::V,attendre,დაიცდის
1090,suchen::V,chercher,ეძებს
1091,suchen::V,chercher,მოძებნის
1092,finden::V,trouver,მიაგნებს
1093,finden::V,trouver,გამოძებნის
1094,versuchen::V,essayer,ცდის
1095,versuchen::V,essayer,ცდილობს
1096,vorbereiten::V,préparer,მოამზადებს
1097,lieben::V,aimer,უყვარს
1098,mögen::V,aimer,ეტრფის
1099,mögen::V,vouloir,ეტრფის
1100,lachen::V,rire,იცინის
1101,rühren::V,toucher,გულს აუჩუყებს
1102,rühren::V,attendrir,გულს აუჩუყებს
1103,weinen::V,pleurer,ტირის
1104,schimpfen::V,gronder,შეიგინება
1105,sich ärgern::V,se fâcher,გაბრაზობს
1106,sich fürchten::V,avoir peur,შიშობს
1107,fürchten::V,craindre,ფრთხილობს
1108,fürchten::V,avoir peur de,ფრთხილობს
1109,fliehen::V,fuir,გაიქცევა
1110,flüchten::V,s'enfuir,გაიქცევა
1111,sehen::V,voir,ხედავს
1112,anschauen::V,regarder,ნახავს
1113,ansehen::V,regarder,უყურებს
1114,hören::V,entendre,ისმენს
1115,zuhören::V,écouter,მოისმენს
1116,probieren::V,goûter,გასინჯავს
1117,riechen::V,sentir,ყნოსავს
1118,fühlen::V,sentir,გრძნობს
1119,scheinen::V,sembler,ეჩვენება
1120,scheinen::V,paraître,ეჩვენება
1121,zu sehen sein::V,se voir,მოჩანს
1122,zu sehen sein::V,être visible,მოჩანს
1123,vernehmen::V,entendre,გაიგებს
1124,vernehmen::V,percevoir,გაიგებს
1125,frieren::V,avoir froid,იყინება
1126,tun::V,faire,აკეთებს
1127,können::V,savoir,შეიძლება
1128,können::V,pouvoir,შეიძლება
1129,wollen::V,vouloir,უნდა
1130,anfangen::V,commencer,დაიწყებს
1131,beenden::V,finir,ამთავრებს
1132,beenden::V,terminer,ამთავრებს
1133,aufhören::V,cesser,შეწყვეტს
1134,aufhören::V,arrêter,შეწყვეტს
1135,gelingen::V,réussir,მოახერხებს
1136,geraten::V,réussir,გამოდის
1137,öffnen::V,ouvrir,გახსნის
1138,schließen::V,fermer,ხურავს
1139,schließen::V,fermer,დაკეტავს
1140,stellen::V,poser,დადგამს
1141,stellen::V,mettre,დადგამს
1142,setzen::V,placer,დასვამს
1143,legen::V,placer,დადებს
1144,berühren::V,toucher,შეახებს
1145,berühren::V,toucher,მიაკარებს
1146,verbinden::V,lier,შეაერთებს
1147,bedecken::V,couvrir,გადააფარებს
1148,aufhängen::V,accrocher,დაკიდებს
1149,anzünden::V,allumer,დაანთებს
1150,anzünden::V,allumer,მოუკიდებს
1151,aufheben::V,ramasser,აიღებს
1152,aufheben::V,ramasser,აიყვანს
1153,zurücklassen::V,laisser,დატოვებს
1154,verlieren::V,perdre,დაკარგავს
1155,fallen lassen::V,lâcher,გაუვარდება
1156,fallen lassen::V,laisser tomber,გაუვარდება
1157,machen::V,faire,გააკეთებს
1158,machen::V,faire,გამოიწვევს
1159,herstellen::V,produire,დაამზადებს
1160,herstellen::V,fabriquer,დაამზადებს
1161,bauen::V,bâtir,ააშენებს
1162,bauen::V,construire,ააშენებს
1163,reparieren::V,réparer,შეაკეთებს
1164,reparieren::V,réparer,გაარემონტებს
1165,verbessern::V,améliorer,გამოაკეთებს
1166,verbessern::V,améliorer,გააუმჯობესებს
1167,ändern::V,changer,შეცვლის
1168,ändern::V,modifier,შეცვლის
1169,graben::V,creuser,თხრის
1170,beugen::V,plier,ხრის
1171,beugen::V,ployer,ხრის
1172,biegen::V,courber,გაღუნავს
1173,drehen::V,tordre,ატრიალებს
1174,drehen::V,tourner,ატრიალებს
1175,wenden::V,retourner,მოაბრუნებს
1176,umdrehen::V,tourner,შეატრიალებს
1177,heben::V,soulever,ასწევს
1178,hochheben::V,lever,აიყვანს
1179,ergreifen::V,saisir,სტაცებს
1180,ergreifen::V,prendre,სტაცებს
1181,halten::V,tenir,უჭირავს
1182,drücken::V,presser,დააწვება
1183,schieben::V,pousser,მისწევს
1184,kratzen::V,gratter,მოფხანს
1185,kratzen::V,égratigner,მოფხანს
1186,lecken::V,lécher,ლოკავს
1187,beißen::V,mordre,უკბენს
1188,abreißen::V,arracher,გლეჯს
1189,abreißen::V,arracher,მოწყვეტს
1190,abschneiden::V,couper,გაჭრის
1191,binden::V,lier,შეკრავს
1192,binden::V,lier,გადააბამს
1193,binden::V,attacher,შეკრავს
1194,binden::V,attacher,გადააბამს
1195,stecken::V,enfoncer,ჩაასობს
1196,brechen::V,rompre,მოიტეხს
1197,klopfen::V,frapper,აკაკუნებს
1198,hauen::V,frapper,ლეწავს
1199,kleben::V,coller,წებავს
1200,kleben::V,coller,დააწებებს
1201,reiben::V,frotter,დაზელს
1202,streichen::V,empâter,უსვამს
1203,schleifen::V,affiler,ლესავს
1204,schleifen::V,aiguiser,ლესავს
1205,schneiden::V,couper,გაჭრის
1206,schneiden::V,trancher,გაჭრის
1207,rütteln::V,cahoter,არხევს
1208,schütteln::V,secouer,არყევს
1209,schütteln::V,secouer,ანძრევს
1210,schwenken::V,agiter,აქნევს
1211,schütten::V,verser,ღვრის
1212,schütten::V,verser,დააქცევს
1213,füllen::V,remplir,გაავსებს
1214,einwickeln::V,envelopper,შეახვევს
1215,tragen::V,porter,მიიტანს
1216,schleppen::V,traîner,მიათრევს
1217,ziehen::V,tirer,წევს
1218,ziehen::V,tirer,ათრევს
1219,aufbewahren::V,garder,შეინახავს
1220,aufbewahren::V,conserver,შეინახავს
1221,werfen::V,jeter,ისვრის
1222,werfen::V,lancer,ისვრის
1223,fangen::V,attraper,დაიჭერს
1224,packen::V,agripper,სტაცებს
1225,verstecken::V,cacher,მალავს
1226,teilen::V,diviser,დაყოფს
1227,schicken::V,envoyer,გაგზავნის
1228,bringen::V,apporter,მოიტანს
1229,hinzufügen::V,ajouter,დაამატებს
1230,bekommen::V,obtenir,ამოიღებს
1231,erhalten::V,recevoir,იღებს
1232,nehmen::V,prendre,აიღებს
1233,wählen::V,choisir,გადაარჩევს
1234,auswählen::V,choisir,ამოარჩევს
1235,auswählen::V,sélectionner,ამოარჩევს
1236,bewahren::V,préserver,ინარჩუნებს
1237,behindern::V,gêner,აბრკოლებს
1238,behindern::V,gêner,გააძნელებს
1239,verderben::V,gâter,გააფუჭებს
1240,verderben::V,corrompre,გააფუჭებს
1241,beschädigen::V,endommager,დააზიანებს
1242,zerbrechen::V,casser,დაამტვრევს
1243,zerreißen::V,déchirer,გახევს
1244,zerstören::V,détruire,მოსპობს
1245,zerstören::V,détruire,დაანგრევს
1246,verbrennen::V,brûler,დაწვავს
1247,geben::V,donner,აძლევს
1248,reichen::V,tendre,მიაწოდებს
1249,schenken::V,offrir,აჩუქებს
1250,versprechen::V,promettre,აღუთქვამს
1251,wünschen::V,souhaiter,უსურვებს
1252,loben::V,louer,აქებს
1253,loben::V,louer,ამკობს
1254,küssen::V,embrasser,აკოცებს
1255,wiegen::V,bercer,არხევს
1256,zudecken::V,couvrir,გადახურავს
1257,wecken::V,éveiller,გააღვიძებს
1258,wecken::V,réveiller,გააღვიძებს
1259,zeigen::V,montrer,დაანახვებს
1260,zeigen::V,faire voir,დაანახვებს
1261,führen::V,guider,მიჰყავს
1262,lehren::V,apprendre,ასწავლის
1263,unterrichten::V,instruire,ასწავლის
1264,aufziehen::V,élever,აღზრდის
1265,leiten::V,diriger,აწარმოებს
1266,leiten::V,diriger,ხელმძღვანელობს
1267,leiten::V,conduire,აწარმოებს
1268,leiten::V,conduire,ხელმძღვანელობს
1269,antreiben::V,pousser,დააჩქარებს
1270,lassen::V,faire,ა--ინებს
1271,einladen::V,inviter,მოიპატიჟებს
1272,vereinigen::V,unir,შეაერთებს
1273,vereinigen::V,réunir,შეაერთებს
1274,besuchen::V,visiter,სანახავად მიდის
1275,besuchen::V,aller voir,სანახავად მიდის
1276,treffen::V,rencontrer,შეხვდება
1277,sich versammeln::V,s'assembler,შეიკრიბება
1278,spielen::V,jouer,ეთამაშება
1279,singen::V,chanter,მღერის
1280,tanzen::V,danser,ცეკვავს
1281,sich trennen::V,se séparer,მოშორდება
1282,verlassen::V,quitter,მიატოვებს
1283,retten::V,sauver,იხსნის
1284,retten::V,sauver,გადაარჩენს
1285,bewachen::V,garder,დარაჯობს
1286,bewachen::V,garder,უთვალთვალებს
1287,schützen::V,protéger,დაიფარავს
1288,verteidigen::V,défendre,დაიცავს
1289,sich schlagen::V,se taper,იჩხუბებს
1290,schießen::V,tirer,ისვრის
1291,siegen::V,vaincre,გაიმარჯვებს
1292,ärgern::V,agacer,აჯავრებს
1293,schlagen::V,battre,ცემს
1294,schlagen::V,frapper,ცემს
1295,treten::V,botter,პანღურს ამოჰკრავს
1296,treten::V,donner un coup de pied à,პანღურს ამოჰკრავს
1297,stechen::V,piquer,სჩხვლეტს
1298,stoßen::V,heurter,დაეჯახება
1299,stehlen::V,voler,ქურდობს
1300,stehlen::V,voler,მოიპარავს
1301,stören::V,gêner,შეაწუხებს
1302,stören::V,déranger,შეაწუხებს
1303,belästigen::V,molester,მობეზრდება
1304,belästigen::V,importuner,მობეზრდება
1305,verbergen::V,cacher,დამალავს
1306,verbergen::V,dissimuler,დამალავს
1307,täuschen::V,abuser,შეცდებს
1308,täuschen::V,tromper,შეცდებს
1309,betrügen::V,duper,მოატყუებს
1310,betrügen::V,frauder,მოატყუებს
1311,töten::V,tuer,მოკლავს
1312,wohnen::V,habiter,ცხოვრობს
1313,wohnen::V,habiter,ბინადრობს
1314,wohnen::V,demeurer,ცხოვრობს
1315,wohnen::V,demeurer,ბინადრობს
1316,arbeiten::V,travailler,მუშაობს
1317,sammeln::V,collectionner,შეკრებს
1318,pflücken::V,cueillir,კრეფს
1319,jagen::V,chasser,ნადირობს
1320,fischen::V,pêcher,თევზაობს
1321,fassen::V,capturer,დააჭერს
1322,hüten::V,garder,მწყემსავს
1323,treiben::V,mener,მიერეკება
1324,anbinden::V,attacher,მიაბამს
1325,füttern::V,faire manger,აჭმევს
1326,melken::V,traire,წველის
1327,hacken::V,fendre,კეპავს
1328,gießen::V,arroser,რწყავს
1329,reifen::V,mûrir,მწიფდება
1330,zubereiten::V,préparer,მოამზადებს
1331,kochen::V,cuire,მოხარშავს
1332,backen::V,cuire,გამოაცხობს
1333,braten::V,rôtir,შეწვავს
1334,umrühren::V,remuer,შეურევს
1335,umrühren::V,remuer,გათქვეფს
1336,stricken::V,tricoter,ქსოვს
1337,nähen::V,coudre,გაკერავს
1338,färben::V,teindre,შეღებავს
1339,reinigen::V,nettoyer,გაწმენდს
1340,reinigen::V,nettoyer,გასუფთავებს
1341,waschen::V,laver,გარეცხავს
1342,abwischen::V,essuyer,წაშლის
1343,spülen::V,rincer,გაავლებს
1344,fegen::V,balayer,დაბლანდავს
1345,kehren::V,balayer,დაგვის
1346,baden::V,se baigner,ბანაობს
1347,sich waschen::V,se laver,იბანება
1348,ausziehen::V,ôter,გაიხდის
1349,ausziehen::V,enlever,გაიხდის
1350,anziehen::V,mettre,ჩაიცვამს
1351,sich anziehen::V,s'habiller,ჩაიცვამს
1352,kämmen::V,peigner,დავარცხნის
1353,schmücken::V,orner,მორთავს
1354,schmücken::V,décorer,მორთავს
1355,sagen::V,dire,იტყვის
1356,sprechen::V,parler,ლაპარაკობს
1357,reden::V,parler,საუბრობს
1358,sich unterhalten::V,bavarder,ბაასობს
1359,sich unterhalten::V,bavarder,მუსაიფობს
1360,sich unterhalten::V,s'entretenir,ბაასობს
1361,sich unterhalten::V,s'entretenir,მუსაიფობს
1362,fragen::V,demander,ჰკითხავს
1363,bitten::V,prier,სთხოვს
1364,erzählen::V,raconter,მოუთხრობს
1365,mitteilen::V,communiquer,აუწყებს
1366,mitteilen::V,communiquer,აცნობებს
1367,nennen::V,nommer,უწოდებს
1368,nennen::V,appeler,უწოდებს
1369,rufen::V,appeler,დაუძახებს
1370,prahlen::V,se vanter,ტრაბახობს
1371,übersetzen::V,traduire,გადათარგმნის
1372,denken::V,penser,ფიქრობს
1373,denken::V,penser,აზროვნებს
1374,glauben::V,croire,სჯერა
1375,bemerken::V,remarquer,შენიშვნავს
1376,bemerken::V,apercevoir,შენიშვნავს
1377,erkennen::V,reconnaître,გამოიცნობს
1378,begreifen::V,concevoir,გაიგებს
1379,verstehen::V,entendre,გაიგონებს
1380,verstehen::V,comprendre,გაიგონებს
1381,lernen::V,apprendre,ისწავლის
1382,wissen::V,savoir,ეცოდინება
1383,sich erinnern an::V,se souvenir de,მოიგონებს
1384,sich erinnern an::V,se souvenir de,გაიხსენებს
1385,vergessen::V,oublier,ივიწყებს
1386,messen::V,mesurer,ზომავს
1387,zählen::V,compter,ითვლის
1388,rechnen::V,calculer,გაიანგარიშებს
1389,lesen::V,lire,კითხულობს
1390,malen::V,peindre,ხატავს
1391,zeichnen::V,dessiner,ხაზავს
1392,schreiben::V,écrire,დაწერს
1393,besitzen::V,posséder,ექნება
1394,kaufen::V,acheter,ყიდულობს
1395,verkaufen::V,vendre,გაყიდის
1396,bezahlen::V,payer,გადაიხდის
1397,zahlen::V,payer,გადაიხდის
1398,beherrschen::V,dominer,ფლობს
1399,beherrschen::V,maîtriser,ფლობს
1400,ertragen::V,tolérer,მოითმენს
1401,ertragen::V,supporter,მოითმენს
