,Concept_ID,cs,mdf
805,kaum::ADV,sotva,а́ньцек
806,sehr::ADV,velmi,пяк
807,sehr::ADV,velice,пяк
808,so::ADV,tak,ста́не
809,so::ADV,takto,ста́не
810,noch::ADV,ještě,нинге
811,nur::ADV,jen,аньцек
812,nur::ADV,jenom,аньцек
813,schon::ADV,už,ни
814,schon::ADV,již,ни
815,wieder::ADV,zase,та́га
816,vergebens::ADV,marně,стак
817,vor::PRP,před,инголе
818,hinter::PRP,za,фтала
819,hinter::PRP,za,мельге
820,unter::PRP,pod,ала
821,durch::PRP,skrz,пачк
822,neben::PRP,vedle,ваксса
823,zwischen::PRP,mezi,ёткса
824,wegen::PRP,pro,сюнеда
825,dies::PRN,toto,тя
826,dies::PRN,tohle,тя
827,das::PRN,to,ся
828,das::PRN,to,тона
829,alles::PRN,všechno,сембе
830,ich::PRN,já,мон
831,du::PRN,ty,тон
832,er::PRN,on,сон
833,wir::PRN,my,минь
834,ihr::PRN,vy,тинь
835,sie::PRN,oni,синь
836,was::FPRN,co,мезе
837,wer::FPRN,kdo,кие
838,wo::FADV,kde,коса
839,wohin::FADV,kam,ков
840,wohin::FADV,kam,коза
841,wie::FADV,jak,ко́да
842,warum::FADV,proč,мес
843,wieviel::FNUM,kolik,мзя́ра
844,eins::NUM,jeden,фкя
845,zwei::NUM,dva,кафта
846,drei::NUM,tři,колма
847,vier::NUM,čtyři,ниле
848,fünf::NUM,pět,вете
849,sechs::NUM,šest,кота
850,sieben::NUM,sedm,сисем
851,acht::NUM,osm,кафкса
852,neun::NUM,devět,ве́йхкса
853,zehn::NUM,deset,кемонь
854,elf::NUM,jedenáct,кефкие
855,zwölf::NUM,dvanáct,кемгафтува
856,zwanzig::NUM,dvacet,комсь
857,dreißig::NUM,třicet,колмогемонь
858,vierzig::NUM,čtyřicet,нильге́монь
859,fünfzig::NUM,padesát,ве́дьгемонь
860,sechzig::NUM,šedesát,ко́дгемонь
861,siebzig::NUM,sedmdesát,сизьге́монь
862,achtzig::NUM,osmdesát,ка́фксогемонь
863,neunzig::NUM,devadesát,ве́йхксогемонь
864,hundert::NUM,sto,сяда
865,tausend::NUM,tisíc,тёжянь
866,und::CNJ,a,и
867,und::CNJ,a,дъ
868,oder::CNJ,nebo,или
869,oder::CNJ,nebo,али
870,stehen::V,stát,а́щемс стя́да
871,sitzen::V,sedět,ащемс озада
872,liegen::V,ležet,ма́дозь а́щемс
873,hängen::V,viset,нюрьгомс
874,werden::V,stát se,арамс
875,werden::V,stát se,тиевомс
876,passieren::V,stát se,лисэмс
877,passieren::V,stát se,эвондамс
878,beginnen::V,počít,ушедомс
879,enden::V,končit,лоткамс
880,enden::V,skončit,лоткамс
881,wechseln::V,měnit se,по́лафнемс
882,aufgehen[Sonne]::V,vyjít,стямс
883,aufgehen[Sonne]::V,vyjít,лисемс
884,untergehen[Sonne]::V,zapadnout,валгомс
885,scheinen[Sonne]::V,svítit,ва́лдоптомс
886,donnern::V,hřmět,торамс
887,wehen::V,vát,уфа́мс
888,wehen::V,vanout,уфа́мс
889,strömen::V,proudit,шудемс
890,fließen::V,téct,шудемс
891,sich drehen::V,točit se,шаромс
892,schwanken::V,kolísat,якамс
893,schwanken::V,houpat se,якамс
894,schwingen::V,kývat se,люксемс
895,schwingen::V,kývat se,нюрьсемс
896,fallen::V,padat,прамс
897,fallen::V,padat,прашендомс
898,brennen::V,hořet,паломс
899,rauchen::V,kouřit,качадомс
900,regnen::V,pršet,пиземс
901,gefrieren::V,zamrznout,эйндамс
902,gefrieren::V,zamrznout,кельмомс
903,tauen::V,tát,соламс
904,schmelzen::V,tavit,соламс
905,trocknen::V,schnout,коськомс
906,sieden::V,vřít,лакамс
907,faulen::V,hnít,наксадомс
908,verfaulen::V,shnít,наксадомс
909,reißen::V,roztrhat se,сязевомс
910,versinken::V,topit se,ваямс
911,versinken::V,ponořit se,ваямс
912,vergehen::V,plynout,ётамс
913,erscheinen::V,objevit se,эвондамс
914,verschwinden::V,zmizet,юма́мс
915,sinken::V,klesat,валгомс
916,abnehmen::V,ubýt,киремс
917,zunehmen::V,přibýt,ламокстомс
918,zunehmen::V,přibýt,рашнемс
919,steigen::V,stoupat,кеподемс
920,wachsen::V,růst,касомс
921,glänzen::V,lesknout se,цинзелдомс
922,glänzen::V,lesknout se,цифордомс
923,funkeln::V,jiskřit se,ци́фтордомс
924,lärmen::V,dělat hluk,жалнамс
925,läuten::V,zvonit,гайфтемс
926,klingeln::V,zvonit,гайфтемс
927,klirren::V,řinčet,ка́нзеркшнемс
928,brausen::V,hučet,жоледемс
929,rauschen::V,šumět,вжнамс
930,rauschen::V,šumět,гамнамс
931,klingen::V,znít,кайгомс
932,bellen::V,štěkat,ува́мс
933,heulen::V,výt,сувомс
934,heulen::V,výt,урнамс
935,blasen::V,foukat,уфа́мс
936,pfeifen::V,pískat,вяшкомс
937,schreien::V,křičet,пешкодомс
938,stöhnen::V,sténat,куфцемс
939,zittern::V,třást se,таромс
940,leben::V,žít,эрямс
941,geboren werden::V,rodit se,шачемс
942,atmen::V,dýchat,ажнамс
943,trinken::V,pít,симомс
944,essen::V,jíst,ярхцамс
945,schlucken::V,polykat,нилемс
946,müde werden::V,unavit se,сиземс
947,einschlafen::V,usnout,матодовомс
948,schlafen::V,spát,удомс
949,aufwachen::V,probudit se,съргоземс
950,aufstehen::V,vstát,стямс
951,sich erholen::V,zotavovat se,ваймосемс
952,krank werden::V,onemocnět,сярядькстомс
953,krank sein::V,být nemocný,сярядемс
954,schmerzen::V,bolet,сярядемс
955,husten::V,kašlat,козомс
956,genesen::V,uzdravit se,пъ́чкамс
957,sterben::V,umřít,куломс
958,umkommen::V,zahynout,юма́мс
959,sich bewegen::V,pohnout se,шаштомс
960,sich rühren::V,hnout se,сърхка́мс
961,sich erheben::V,zdvihnout se,стямс
962,sich setzen::V,posadit se,озамс
963,hinfallen::V,upadnout,прамс
964,hinfallen::V,upadnout,сяворемс
965,laufen::V,běžet,якамс
966,schreiten::V,kráčet,молемс
967,schreiten::V,kráčet,аськолямс
968,spazierengehen::V,procházet se,якамс
969,eilen::V,spěchat,эряскодомс
970,sich beeilen::V,pospíšit si,эряскодомс
971,sausen::V,fičet,лиемс
972,rennen::V,pádit,арнемс
973,springen::V,skákat,комотнемс
974,klettern::V,lézt,ку́цемс
975,klettern::V,šplhat,ку́цемс
976,schaukeln::V,houpat,нюрямс
977,kriechen::V,lézt,шаштомс комада
978,kriechen::V,plazit se,шаштомс комада
979,schwimmen::V,plavat,уемс
980,tauchen::V,nořit se,юпиемс
981,tauchen::V,nořit se,чёпафнемс
982,rudern::V,veslovat,па́немс ве́неж
983,fahren::V,jet,ардомс
984,fahren::V,jezdit,ардомс
985,fliegen::V,létat,лиемс
986,gehen::V,jít,молемс
987,weggehen::V,odejít,тумс
988,abfahren::V,odjet,тумс
989,anhalten::V,zastavit se,лоткамс
990,hineingehen::V,vcházet se,сува́мс
991,eintreten::V,vstoupit,сува́мс
992,kommen::V,přijít,самс
993,ankommen::V,dojít,самс
994,ankommen::V,dojít,пачкодемс
995,zurückkommen::V,vrátit se,мърдамс
996,bleiben::V,zůstat,иля́домс
997,warten::V,čekat,учемс
998,erwarten::V,čekat na,учемс
999,suchen::V,hledat,вешемс
1000,finden::V,najít,мумс
1001,versuchen::V,zkoušet,варчсемс
1002,vorbereiten::V,připravit,анокламс
1003,lieben::V,milovat,кельгомс
1004,mögen::V,mít rád,кельгомс
1005,lachen::V,smát se,рахамс
1006,lachen::V,smát se,рахсемс
1007,rühren::V,dojmout,токамс седи
1008,weinen::V,plakat,авардемс
1009,schimpfen::V,nadávat,сюцемс
1010,sich ärgern::V,pohoršit se,кяжиямс
1011,sich fürchten::V,bát se,пелемс
1012,fürchten::V,bát se,пелемс
1013,fliehen::V,utéct,ворьгодемс
1014,flüchten::V,prchnout,ша́домс
1015,flüchten::V,prchnout,во́рьгодемс
1016,sehen::V,vidět,няемс
1017,anschauen::V,podívat se na,ваномс
1018,ansehen::V,sledovat,ваномс
1019,hören::V,slyšet,марямс
1020,zuhören::V,poslouchat,ку́лхдоньомс
1021,probieren::V,ochutnávat,варжамс
1022,riechen::V,cítit,никса́мс
1023,fühlen::V,cítit,марямс
1024,scheinen::V,zdát se,ня́евомс
1025,zu sehen sein::V,moci být viděn,ня́евомс
1026,vernehmen::V,uslyšet,марямс
1027,frieren::V,mrznout,паломс
1028,frieren::V,mrznout,кельмомс
1029,tun::V,dělat,тиемс
1030,können::V,moct,маштомс
1031,wollen::V,chtít,-не-
1032,anfangen::V,začít,ушедомс
1033,beenden::V,ukončit,аде́ламс
1034,aufhören::V,přestat,лоткамс
1035,gelingen::V,podařit se,удалакшнемс
1036,geraten::V,dařit se,лисемс
1037,öffnen::V,otevřít,панжемс
1038,schließen::V,zavřít,сёлгомс
1039,stellen::V,postavit,путомс
1040,setzen::V,posadit,озафнемс
1041,setzen::V,posadit,озавтнемс
1042,legen::V,klást,путомс
1043,legen::V,položit,путомс
1044,berühren::V,dotýkat se,токамс
1045,verbinden::V,spojit,сотомс
1046,bedecken::V,pokrýt,комачамс
1047,bedecken::V,pokrýt,вельхтямс
1048,aufhängen::V,oběsit,повфтамс
1049,aufhängen::V,pověsit,повфтамс
1050,anzünden::V,zapálit,крьвя́стемс
1051,anzünden::V,podpálit,крьвя́стемс
1052,aufheben::V,zvednout,кеподемс
1053,aufheben::V,zvednout,касфтомс
1054,aufheben::V,zdvihnout,кеподемс
1055,aufheben::V,zdvihnout,касфтомс
1056,zurücklassen::V,zanechat,ка́домс
1057,verlieren::V,ztratit,юма́фтомс
1058,fallen lassen::V,upustit,прафтомс
1059,machen::V,udělat,тиемс
1060,herstellen::V,vyrobit,анокламс
1061,bauen::V,stavět,путомс
1062,bauen::V,budovat,путомс
1063,reparieren::V,opravit,петемс
1064,verbessern::V,zlepšit,цебярьгофтомс
1065,ändern::V,změnit,полафтомс
1066,graben::V,rýt,шу́вомс
1067,graben::V,rýt,та́ргамс
1068,graben::V,kopat,шу́вомс
1069,graben::V,kopat,та́ргамс
1070,beugen::V,ohnout,мяндемс
1071,biegen::V,ohnout,комафтомс
1072,drehen::V,točit,шо́вамс
1073,drehen::V,točit,ша́рфнемс
1074,wenden::V,obrátit,ша́рфтомс
1075,umdrehen::V,obrátit,шарфтомс
1076,heben::V,zdvihnout,ке́подемс
1077,hochheben::V,zvednout,ке́подемс
1078,hochheben::V,zvednout,ка́сфтомс
1079,ergreifen::V,chopit se,фатямс
1080,halten::V,držet,кирдемс
1081,drücken::V,stisknout,люпшта́мс
1082,schieben::V,posouvat,шашфтомс
1083,kratzen::V,škrábat,а́нгорямс
1084,kratzen::V,škrábat,киськоря́мс
1085,lecken::V,lízat,нолсемс
1086,beißen::V,kousat,сускомс
1087,abreißen::V,utrhat,сяземс
1088,abreißen::V,odtrhat,сяземс
1089,abschneiden::V,uřezat,керомс
1090,abschneiden::V,ukrojit,керомс
1091,binden::V,přivázat,сотомс
1092,stecken::V,strčit,сялгомс
1093,brechen::V,lomit,си́ннемс
1094,brechen::V,lomit,ка́лафтомс
1095,klopfen::V,ťukat,чакамс
1096,klopfen::V,ťukat,чакиемс
1097,klopfen::V,klepat,чакамс
1098,klopfen::V,klepat,чакиемс
1099,hauen::V,bít,шавомс
1100,hauen::V,bít,пиксомс
1101,kleben::V,lepit,пе́тфнемс
1102,reiben::V,třít,шо́вамс
1103,streichen::V,mazat,вадемс
1104,schleifen::V,brousit,шо́вамс
1105,schneiden::V,řezat,керомс
1106,schneiden::V,střihat,керомс
1107,rütteln::V,třást,та́рфтомс
1108,rütteln::V,otřást,та́рфтомс
1109,schütteln::V,třást,шука́демс
1110,schütteln::V,zatřást,шука́демс
1111,schwenken::V,mávat,яфодемс
1112,schütten::V,nasypat,каямс
1113,schütten::V,nasypat,нюрьхтя́мс
1114,füllen::V,naplnit,пяшкодемс
1115,einwickeln::V,zavinout,тапардамс
1116,tragen::V,nést,кандомс
1117,schleppen::V,vléct,ускомс
1118,ziehen::V,tahat,ускомс
1119,ziehen::V,táhnout,ускомс
1120,aufbewahren::V,schovat,ванфтомс
1121,werfen::V,házet,ёрямс
1122,fangen::V,chytat,кунда́мс
1123,packen::V,uchvátit,фатямс
1124,verstecken::V,schovat,кяшемс
1125,teilen::V,rozdělit,явомс
1126,schicken::V,posílat,кучемс
1127,bringen::V,přinést,кандомс
1128,bringen::V,přinést,пачфтемс
1129,hinzufügen::V,připojit,пу́томс та́га
1130,hinzufügen::V,připojit,ма́ксомс та́га
1131,bekommen::V,dostat,сявомс
1132,erhalten::V,uchovat,сявомс
1133,nehmen::V,vzít,сявомс
1134,wählen::V,zvolit,ко́чкамс
1135,auswählen::V,vybrat,кочкамс
1136,bewahren::V,uchránit,ванфтомс
1137,behindern::V,překážet,шорямс
1138,verderben::V,zkazit,коламс
1139,verderben::V,zkazit,гастямс
1140,beschädigen::V,porušit,тиендемс зиян
1141,beschädigen::V,poškodit,тиендемс зиян
1142,zerbrechen::V,rozlámat,тапамс
1143,zerreißen::V,roztrhnout,сяземс
1144,zerstören::V,zničit,ка́лафтомс
1145,verbrennen::V,spálit,пълхта́мс
1146,geben::V,dát,ма́ксомс
1147,reichen::V,podat,максомс
1148,schenken::V,darovat,каземс
1149,versprechen::V,slíbit,ма́ксомс вал
1150,wünschen::V,přát,арьсемс
1151,loben::V,chválit,шна́мс
1152,küssen::V,líbat,палсемс
1153,wiegen::V,chovat,нюря́фтомс
1154,wiegen::V,kolébat,нюря́фтомс
1155,zudecken::V,přikrýt,вельхтямс
1156,zudecken::V,přiklopit,вельхтямс
1157,wecken::V,vzbudit,стя́фтомс
1158,wecken::V,vzbudit,съ́ргозьфтемс
1159,zeigen::V,ukázat,няфтемс
1160,führen::V,vést,вятемс
1161,lehren::V,učit,тонафтомс
1162,unterrichten::V,vyučovat,тонафтомс
1163,aufziehen::V,vychovat,касфтомс
1164,leiten::V,vodit,вятемс
1165,antreiben::V,nutit,вятемс
1166,lassen::V,dát,кошардомс
1167,einladen::V,pozvat,тердемс
1168,einladen::V,pozvat,серьгядемс
1169,vereinigen::V,spojit,пуроптомс
1170,vereinigen::V,spojit,кочкамс марса
1171,besuchen::V,návštívit,варжамс
1172,treffen::V,potkat,васьфтомс
1173,sich versammeln::V,shromáždit se,кочкавомс
1174,spielen::V,hrát,налхксемс
1175,singen::V,zpívat,морамс
1176,tanzen::V,tančit,кштимс
1177,sich trennen::V,rozejít se,явомс
1178,verlassen::V,opustit,кадондомс
1179,retten::V,zachránit,идемс
1180,retten::V,zachránit,араламс
1181,bewachen::V,hlídat,ваномс
1182,schützen::V,chránit,а́раламс
1183,verteidigen::V,obhájit,а́раламс
1184,sich schlagen::V,bít se,тюремс
1185,schießen::V,střílet,ляцемс
1186,siegen::V,zvítězit,сяськомс
1187,ärgern::V,zlobit,кяжияфтомс
1188,ärgern::V,pohoršit,кяжияфтомс
1189,schlagen::V,udeřit,токамс
1190,schlagen::V,praštit,токамс
1191,treten::V,kopnout,тапамс
1192,stechen::V,bodnout,пупамс
1193,stechen::V,bodnout,сялгомс
1194,stechen::V,píchnout,пупамс
1195,stechen::V,píchnout,сялгомс
1196,stoßen::V,strčit,тостядемс
1197,stehlen::V,ukrást,саламс
1198,stören::V,vyrušit,шорсемс
1199,belästigen::V,obtěžovat,токсамс
1200,belästigen::V,obtěžovat,аф кадомс ваймама
1201,verbergen::V,skrýt,кяшемс
1202,täuschen::V,klamat,васькафтомс
1203,täuschen::V,klamat,кяльготнемс
1204,betrügen::V,podvést,васькафнемс
1205,töten::V,zabít,шавомс
1206,töten::V,zabít,аде́ламс
1207,wohnen::V,bydlit,эрямс
1208,arbeiten::V,pracovat,покодемс
1209,sammeln::V,sebrat,кочкамс
1210,sammeln::V,sebrat,пу́роптомс
1211,pflücken::V,česat,фатнемс
1212,pflücken::V,česat,нотфнемс
1213,jagen::V,uhonit,кунда́мс
1214,fischen::V,chytat ryby,калонь кунда́мс
1215,fassen::V,ulovit,кунда́мс
1216,hüten::V,pást,ваномс
1217,treiben::V,hnát,панемс
1218,anbinden::V,přivázat,сотомс
1219,füttern::V,krmit,трямс
1220,füttern::V,krmit,а́ндомс
1221,melken::V,dojit,потямс
1222,hacken::V,seknout,лазондомс
1223,gießen::V,zalít,валомс
1224,reifen::V,uzrát,кенеремс
1225,zubereiten::V,připravit,анокламс
1226,kochen::V,vařit,пидемс
1227,backen::V,péct,пидемс
1228,braten::V,smažit,пуштомс
1229,umrühren::V,zamíchat,шорямс
1230,stricken::V,plést,кодамс
1231,nähen::V,šít,стамс
1232,färben::V,nabarvit,а́рхтомс
1233,reinigen::V,očistit,ва́ткамс
1234,reinigen::V,očistit,а́роптомс
1235,waschen::V,mýt,муськомс
1236,abwischen::V,utřít,нардамс
1237,spülen::V,spláchnout,оргалдомс
1238,fegen::V,zamést,тяемс
1239,kehren::V,mést,тяемс
1240,baden::V,koupat se,э́шелямс
1241,sich waschen::V,mýt se,штамс
1242,ausziehen::V,svléct,кайсефтемс
1243,anziehen::V,obléct,ща́фтомс
1244,sich anziehen::V,oblékat se,щамс
1245,kämmen::V,učesat,се́ендемс
1246,schmücken::V,ozdobit,на́ряжамс
1247,schmücken::V,ozdobit,ма́зоптомс
1248,sagen::V,říct,азомс
1249,sagen::V,říct,мярьгомс
1250,sprechen::V,mluvit,корхтамс
1251,reden::V,hovořit,корхнемс
1252,sich unterhalten::V,povídat se,корхнемс
1253,fragen::V,zeptat se,ки́зефтемс
1254,bitten::V,prosit,а́намс
1255,bitten::V,prosit,ве́шемс
1256,erzählen::V,povídat,а́зондомс
1257,mitteilen::V,sdělit,азомс
1258,mitteilen::V,oznámit,азомс
1259,nennen::V,nazvat,лемдемс
1260,nennen::V,nazvat,путомс лем
1261,rufen::V,volat,серьгядемс
1262,rufen::V,zavolat,серьгядемс
1263,prahlen::V,chlubit se,шна́фтомс пря́
1264,übersetzen::V,přeložit,ётафтомс
1265,denken::V,myslit,арьсемс
1266,glauben::V,věřit,кемамс
1267,bemerken::V,zpozorovat,ня́емс
1268,erkennen::V,poznat,содамс
1269,begreifen::V,pochopit,сатомс
1270,verstehen::V,porozumět,шарьхкодемс
1271,lernen::V,učit se,тонафнемс
1272,wissen::V,vědět,со́дамс
1273,sich erinnern an::V,vzpomínat si na,лятфтамс
1274,vergessen::V,zapomínat,юкстамс
1275,messen::V,měřit,ункснемс
1276,zählen::V,spočítat,лу́вомс
1277,zählen::V,spočítat,а́рьсемс
1278,rechnen::V,počítat,лувомс
1279,lesen::V,číst,лувомс
1280,lesen::V,číst,морафтомс
1281,malen::V,malovat,рисова́ндамс
1282,zeichnen::V,rýsovat,рисова́ндамс
1283,schreiben::V,psát,сёрмадомс
1284,besitzen::V,mít,улемс азоркс
1285,besitzen::V,vlastnit,улемс азоркс
1286,kaufen::V,koupit,рамамс
1287,verkaufen::V,prodat,мимс
1288,bezahlen::V,zaplatit,пандомс
1289,zahlen::V,platit,па́ндомс
1290,beherrschen::V,ovládat,азорондамс
1291,ertragen::V,snést,кирдемс
