,Concept_ID,kn,lbe
1036,verstecken::V,ಮುಚ್ಚಿಡು,дахьлаган дан
1037,teilen::V,ವಿಭಜಿಸು,бачӏин
1038,teilen::V,ವಿಭಜಿಸು,бутӏа бан
1039,schicken::V,ಕಳುಹಿಸು,тӏайла буккан
1040,bringen::V,ತರು,диян дан
1041,hinzufügen::V,ಕೂಡಿಸು,ххи бан
1042,bekommen::V,ಸಂಪಾದಿಸು,ласун
1043,erhalten::V,ಪಡೆ,ласун
1044,nehmen::V,ಹಿಡಿ,ласун
1045,wählen::V,ಆರಿಸು,бувчӏин
1046,auswählen::V,ಆಯಿ,бувчӏин
1047,auswählen::V,ಆಯಿ,язи бугьан
1048,bewahren::V,ರಕ್ಷಿಸಿಡು,ядан
1049,behindern::V,ಅಡ್ಡಿಮಾಡು,дайщишруду дуллан
1050,verderben::V,ಕೆಡಿಸು,зия дан
1051,beschädigen::V,ಹಾಳುಮಾಡು,зарал буллан
1052,zerbrechen::V,ಮುರಿ,гьагъан
1053,zerbrechen::V,ಮುರಿ,гьагъан бан
1054,zerreißen::V,ಸೀಳು,ххяхха дуккан
1055,zerstören::V,ಅಳಿಸು,лекьан дан
1056,verbrennen::V,ಸುಡು,ччуччин
1057,geben::V,ಕೊಡು,дулун
1058,reichen::V,ಕೊಡು,дулун
1059,schenken::V,ಅರ್ಪಿಸು,пишкаш дан
1060,schenken::V,ಅರ್ಪಿಸು,багъишла дан
1061,schenken::V,ಅರ್ಪಿಸು,ихӏсандалун дуллун
1062,versprechen::V,ವಾಗ್ದಾನಮಾಡು,банна чин
1063,wünschen::V,ಬಯಸು,
1064,loben::V,ಹೊಗಳು,цӏа дан
1065,küssen::V,ಚುಂಬಿಸು,ппай тӏун
1066,wiegen::V,ತೂಗು,гьуркку тӏун
1067,wiegen::V,ತೂಗು,гьуркку буллан
1068,wiegen::V,ತೂಗು,гьуркку бан
1069,zudecken::V,ಹಾಸು,
1070,wecken::V,ಎಬ್ಬಿಸು,чантӏ учин ан
1071,zeigen::V,ತೋರಿಸು,ккаккан бан
1072,führen::V,ದಾರಿತೋರಿಸು,буцин
1073,lehren::V,ಕಲಿಸು,лахьхьин бан
1074,lehren::V,ಕಲಿಸು,лахьхьин буллан
1075,unterrichten::V,ಬೋಧಿಸು,дарс дишаван
1076,aufziehen::V,ಸಲಹು,хъуна ан
1077,aufziehen::V,ಸಲಹು,тарбия ан
1078,leiten::V,ಮುಂದಾಳಾಗಿರು ,каялувшиву дан
1079,antreiben::V,ಓಡಿಸು,
1080,lassen::V,ಮಾಡಲುಬಿಡು,
1081,einladen::V,ಆಹ್ವಾನಿಸು,хъамалу оьвчин
1082,vereinigen::V,ಒಂದಾಗು,ца бан
1083,besuchen::V,ಭೇಟಿಯಾಗು,ялун уххан
1084,treffen::V,ಸಂಧಿಸು,хьуна бакьин
1085,sich versammeln::V,ನೆರೆ,батӏин
1086,spielen::V,ಆಡು,тӏуркӏу тӏун
1087,singen::V,ಹಾಡು,балай тӏун
1088,tanzen::V,ಕುಣಿ,къавтӏун
1089,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,ппив хьун
1090,verlassen::V,ಕಳೆ,увккун гьан
1091,retten::V,ರಕ್ಷಿಸು,ххассал бан
1092,bewachen::V,ಕಾಪಾಡು,къарал бан
1093,schützen::V,ಸಂರಕ್ಷಿಸು,ябан
1094,verteidigen::V,ಕಾಪಿಡು,буруччин
1095,sich schlagen::V,ಕಿತ್ತಾಟ,биян
1096,schießen::V,ಎಸೆ,битлан
1097,siegen::V,ಗೆಲ್ಲು,ххув хьун
1098,siegen::V,ಗೆಲ್ಲು,ххувшаву ласун
1099,ärgern::V,ರೇಗಿಸು,ссибизан уллан
1100,schlagen::V,ಹೊಡೆ,рищун
1101,treten::V,ಒದೆ,
1102,stechen::V,ಚುಚ್ಚು,кьутӏин
1103,stoßen::V,ತಳ್ಳು,щун
1104,stehlen::V,ಕದಿ,дацин
1105,stören::V,ಕತಕು,кьючин
1106,belästigen::V,ತೊಂದರೆ,бизар уллан
1107,verbergen::V,ಮರೆಮಾಜು,лабитан
1108,verbergen::V,ಮರೆಮಾಜು,кӏучӏ бан
1109,täuschen::V,ಠಕ್ಕಿಸು,хъяврин ан
1110,betrügen::V,ವಂಚಿಸು,аьикьин ан
1111,töten::V,ಕೊಲ್ಲು,ивчӏан
1112,wohnen::V,ವಾಸಿಸು,оьрму бутлан
1113,arbeiten::V,ಕೆಲಸ ಮಾಡು,зун
1114,sammeln::V,ಸಂಚಯಿಸು,ттихӏин
1115,sammeln::V,ಸಂಚಯಿಸು,вив дишин
1116,pflücken::V,ಬಿಡಿಸು,риттун
1117,jagen::V,ಬೇಟೆಯಾಡು,авли занан
1118,fischen::V,ಮೀನು ಹಿಡಿ,чавахъру бугьлан
1119,fassen::V,ಹಿಡಿ,бугьан
1120,hüten::V,ಗುಂಪುಸೇರಿಸು,урттуйн бакьлан
1121,treiben::V,ದಬ್ಬು,дачин дуллан
1122,treiben::V,ದಬ್ಬು,лихъан буллан
1123,anbinden::V,ಬಿಗಿ,бахӏин
1124,füttern::V,ಮೇಯಿಸು,канаки буллан
1125,melken::V,ಹಾಲು ಕರೆ,ттизин
1126,hacken::V,ತುಂಡರಿಸು,мюрш буллан
1127,hacken::V,ತುಂಡರಿಸು,мюрш бан
1128,gießen::V,ನೀರುಹಾಕು,щин дишин
1129,reifen::V,ಕಳಿ,диян
1130,zubereiten::V,ಅಡಿಗೆಮಾಡು,хӏадур дан
1131,zubereiten::V,ಅಡಿಗೆಮಾಡು,хӏадур бан
1132,kochen::V,ಅಡು,шашан
1133,kochen::V,ಅಡು,шашан дуллан
1134,backen::V,ಬೇಯಿಸು,бишлан
1135,backen::V,ಬೇಯಿಸು,шахьлан
1136,braten::V,ಕರಿ,цӏарайх дуллан
1137,umrühren::V,ಕಲಕು,хӏала бан
1138,stricken::V,ಹೆಣೆ,щащлан
1139,stricken::V,ಹೆಣೆ,щащан
1140,nähen::V,ಹೊಲಿ,дуруххан
1141,färben::V,ಬಣ್ಣ ಹತ್ತು,ранг щун
1142,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,марцӏ бан
1143,waschen::V,ತೊಳೆ,шюшин
1144,abwischen::V,ಒರಸು,лишин
1145,spülen::V,ಗಲಬರಿಸು,вилаган
1146,fegen::V,ಗುಡಿಸು,башин
1147,kehren::V,ಗುಡಿಸು,бахьлан
1148,baden::V,ಸ್ನಾನಮಾಡು,щинавун учӏлан
1149,sich waschen::V,ತೊಳೆ,диссун
1150,sich waschen::V,ತೊಳೆ,лажин диссун
1151,sich waschen::V,ತೊಳೆ,лажин дислан
1152,sich waschen::V,ತೊಳೆ,биссун
1153,sich waschen::V,ತೊಳೆ,чурх бислан
1154,ausziehen::V,ಬಿಚ್ಚು,ликкан
1155,anziehen::V,ಹಾಕು,лаххан
1156,sich anziehen::V,ಹಾಕು,янна лаххан
1157,kämmen::V,ಬಾಚು,ттарал дуккан
1158,schmücken::V,ಅಲಂಕರಿಸು,чӏюлу бан
1159,sagen::V,ಹೇಳು,учин
1160,sprechen::V,ನುಡಿ,гъалгъа тӏун
1161,reden::V,ನುಡಿ,гъалгъа тӏун
1162,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,гъалгъа тӏун
1163,fragen::V,ವಿಚಾರಿಸು,цӏуххин
1164,bitten::V,ಬೇಡು,тавакъю буллан
1165,erzählen::V,ಹೇಳು,хавар бусан
1166,mitteilen::V,ತಿಳಿಸು,баян бан
1167,mitteilen::V,ತಿಳಿಸು,хавар бан
1168,nennen::V,ಹೆಸರಿಡು,цӏа дизан
1169,rufen::V,ಕರೆ,оьвтӏун
1170,prahlen::V,ಜಂಬ ಕೊಚ್ಚು,цӏа дуллан
1171,übersetzen::V,ಭಾಷಾಂತರಿಸು,таржума бан
1172,denken::V,ಯೋಚಿಸು,пикри буллан
1173,glauben::V,ನಂಬು,вих хьун
1174,bemerken::V,ಗಮನಿಸು,хӏисав хъун
1175,erkennen::V,ಗುರುತುಹಿಡಿ,увчӏин
1176,begreifen::V,ಗ್ರಹಿಸು,бувчӏин
1177,verstehen::V,ಅರ್ಥಮಾಡಿಕೊ,
1178,lernen::V,ಕಲಿ,лахьлан
1179,lernen::V,ಕಲಿ,лахьхьин
1180,wissen::V,ಅರಿ,кӏулну бикӏан
1181,wissen::V,ಅರಿ,хавар бикӏан
1182,sich erinnern an::V,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ,дакӏнин бутан
1183,vergessen::V,ಮರೆತುವಿಡು,хъама битан
1184,messen::V,ಅಳೆ,дуцин дуллан
1185,messen::V,ಅಳೆ,дуцин дан
1186,zählen::V,ಗಣಿಸು,дуккин
1187,rechnen::V,ಲೆಕ್ಕ ಹಾಕು,хӏисав дан
1188,lesen::V,ಓದು,ккалан
1189,malen::V,ಬಿಡಿಸು,сурат дуллан
1190,zeichnen::V,ಬಿಡಿಸು,сурат дуллан
1191,schreiben::V,ಬರೆ,чичин
1192,schreiben::V,ಬರೆ,чичлан
1193,besitzen::V,ಒಡೆಯನಾಗಿರು,дуну икӏан
1194,besitzen::V,ಒಡೆಯನಾಗಿರು,дуну дикӏан
1195,besitzen::V,ಒಡೆಯನಾಗಿರು,заллуну икӏан
1196,kaufen::V,ಕೊಳ್ಳು,машан ласун
1197,verkaufen::V,ಕೊಡು,баххан
1198,bezahlen::V,ಬೆಲೆತೆರು,арцу дулун
1199,bezahlen::V,ಬೆಲೆತೆರು,багьа булун
1200,zahlen::V,ಹಣವನ್ನುಕೊಡು,арцу дулун
1201,zahlen::V,ಹಣವನ್ನುಕೊಡು,багьа булун
1202,beherrschen::V,ಅಧಿಕಾರ ನಡೆಸು,дуну икӏан
1203,beherrschen::V,ಅಧಿಕಾರ ನಡೆಸು,заллуну икӏан
1204,ertragen::V,ಸಹಿಸು,бухӏан
