,Concept_ID,hy,cs
765,einmal::ADV,մի անգամ,jednou
766,manchmal::ADV,երբեմն,někdy
767,oft::ADV,հաճախ,často
768,immer::ADV,միշտ,vždy
769,immer::ADV,միշտ,stále
770,niemals::ADV,երբեք,nikdy
771,hier::ADV,այստեղ,zde
772,hier::ADV,այստեղ,tady
773,hierhin::ADV,այստեղ,sem
774,von hier::ADV,այդտեղից,odtud
775,dort::ADV,այնտեղ,tam
776,dorthin::ADV,այնտեղ,tam
777,geradeaus::ADV,ուղիղ,rovně
778,vorwärts::ADV,առաջ,kupředu
779,rückwärts::ADV,դեպի ետ,zpět
780,zurück::ADV,ետ,zpět
781,zurück::ADV,ետ,nazpět
782,unten::ADV,ներքեւում,dole
783,hinab::ADV,ներքեւ,dolů
784,oben::ADV,վերեւում,nahoře
785,oben::ADV,վերեւում,navrchu
786,hinauf::ADV,վերեւ,nahoru
787,überall::ADV,ամենուր,všude
788,nicht::ADV,չէ,ne
789,ein wenig::ADV,մի քիչ,trochu
790,kaum::ADV,հազիվ,sotva
791,sehr::ADV,շատ,velmi
792,sehr::ADV,շատ,velice
793,so::ADV,այդպես,tak
794,so::ADV,այդպես,takto
795,noch::ADV,դեռ,ještě
796,nur::ADV,միայն,jen
797,nur::ADV,միայն,jenom
798,schon::ADV,արդեն,už
799,schon::ADV,արդեն,již
800,wieder::ADV,նորից,zase
801,wieder::ADV,դարձյալ,zase
802,vergebens::ADV,իզուր,marně
803,vor::PRP,դիմացը,před
804,hinter::PRP,ետեւը,za
805,unter::PRP,տակ,pod
806,durch::PRP,միջով,skrz
807,neben::PRP,քովը,vedle
808,zwischen::PRP,միջեւ,mezi
809,wegen::PRP,պատճառով,pro
810,wegen::PRP,շնորհից,pro
811,dies::PRN,սա,toto
812,dies::PRN,սա,tohle
813,dies::PRN,այս,toto
814,dies::PRN,այս,tohle
815,das::PRN,դա,to
816,das::PRN,այդ,to
817,alles::PRN,ամեն ինչ,všechno
818,ich::PRN,ես,já
819,du::PRN,դու,ty
820,er::PRN,նա,on
821,wir::PRN,մենք,my
822,ihr::PRN,դուք,vy
823,sie::PRN,նրանք,oni
824,was::FPRN,ինչ,co
825,wer::FPRN,ով,kdo
826,wo::FADV,ուր,kde
827,wo::FADV,որտեղ,kde
828,wohin::FADV,դեպի ուր,kam
829,wie::FADV,ինչպես,jak
830,warum::FADV,ինչու,proč
831,wieviel::FNUM,որչափ,kolik
832,eins::NUM,մեկ,jeden
833,zwei::NUM,երկու,dva
834,drei::NUM,երեք,tři
835,vier::NUM,չորս,čtyři
836,fünf::NUM,հինգ,pět
837,sechs::NUM,վեց,šest
838,sieben::NUM,յոթ,sedm
839,acht::NUM,ութ,osm
840,neun::NUM,ինը,devět
841,zehn::NUM,տասը,deset
842,elf::NUM,տասնմեկ,jedenáct
843,zwölf::NUM,տասներկու,dvanáct
844,zwanzig::NUM,քսան,dvacet
845,dreißig::NUM,երեսուն,třicet
846,vierzig::NUM,քառասուն,čtyřicet
847,fünfzig::NUM,հիսուն,padesát
848,sechzig::NUM,վաթսուն,šedesát
849,siebzig::NUM,յոթանասուն,sedmdesát
850,achtzig::NUM,ութսուն,osmdesát
851,neunzig::NUM,իննսուն,devadesát
852,hundert::NUM,հարյուր,sto
853,tausend::NUM,հազար,tisíc
854,und::CNJ,ու,a
855,oder::CNJ,կամ,nebo
856,stehen::V,կանգնել,stát
857,sitzen::V,նստել,sedět
858,liegen::V,ստել,ležet
859,hängen::V,կախվել,viset
860,werden::V,դառնալ,stát se
861,passieren::V,պատահել,stát se
862,beginnen::V,սկսվել,počít
863,enden::V,վերջանալ,končit
864,enden::V,վերջանալ,skončit
865,wechseln::V,փոխվել,měnit se
866,aufgehen[Sonne]::V,բարձրանալ,vyjít
867,aufgehen[Sonne]::V,ելնել ,vyjít
868,untergehen[Sonne]::V,մտնել,zapadnout
869,scheinen[Sonne]::V,շողալ,svítit
870,scheinen[Sonne]::V,փայլել,svítit
871,donnern::V,որոտալ,hřmět
872,wehen::V,փչել,vát
873,wehen::V,փչել,vanout
874,strömen::V,հոսել,proudit
875,fließen::V,հոսել,téct
876,sich drehen::V,պտտվել,točit se
877,schwanken::V,տատանվել,kolísat
878,schwanken::V,տատանվել,houpat se
879,schwingen::V,ճոճվել,kývat se
880,fallen::V,ընկնել,padat
881,brennen::V,այրվել,hořet
882,rauchen::V,ծխել,kouřit
883,regnen::V,անձրեւ գալ,pršet
884,gefrieren::V,սառչել,zamrznout
885,tauen::V,լկիլ,tát
886,schmelzen::V,հալիլ,tavit
887,trocknen::V,չորանալ,schnout
888,sieden::V,եռալ,vřít
889,faulen::V,փտել,hnít
890,verfaulen::V,նեխել,shnít
891,reißen::V,պատռվել,roztrhat se
892,reißen::V,ճղվել,roztrhat se
893,versinken::V,սուզվել,topit se
894,versinken::V,սուզվել,ponořit se
895,vergehen::V,անցնել ,plynout
896,erscheinen::V,հայտնվել,objevit se
897,erscheinen::V,երեւալ,objevit se
898,verschwinden::V,անհետանալ,zmizet
899,sinken::V,ընկնել,klesat
900,abnehmen::V,փոքրանալ,ubýt
901,zunehmen::V,մեծանալ,přibýt
902,steigen::V,բարձրանալ,stoupat
903,wachsen::V,աճել,růst
904,glänzen::V,նշուլել,lesknout se
905,glänzen::V,փայլիլ,lesknout se
906,funkeln::V,փայլատակել,jiskřit se
907,lärmen::V,աղմուկ հանել,dělat hluk
908,läuten::V,զնգալ,zvonit
909,klingeln::V,զնգալ,zvonit
910,klirren::V,զնգզնգալ,řinčet
911,brausen::V,մոլեգնել,hučet
912,rauschen::V,սոսափել,šumět
913,klingen::V,հնչել,znít
914,bellen::V,հաչել,štěkat
915,heulen::V,ոռնալ ,výt
916,blasen::V,փչել ,foukat
917,pfeifen::V,սուլել,pískat
918,schreien::V,գոռալ ,křičet
919,stöhnen::V,տնքալ,sténat
920,zittern::V,դողալ,třást se
921,leben::V,ապրել,žít
922,geboren werden::V,ծնվել,rodit se
923,atmen::V,շնչել,dýchat
924,trinken::V,խմել,pít
925,essen::V,ուտել,jíst
926,schlucken::V,կլանել,polykat
927,schlucken::V,կուլ տալ,polykat
928,müde werden::V,հոգնել,unavit se
929,einschlafen::V,քուն մտնել,usnout
930,schlafen::V,քնել,spát
931,aufwachen::V,արթննալ,probudit se
932,aufstehen::V,ելլել,vstát
933,sich erholen::V,հանգստանալ,zotavovat se
934,krank werden::V,հիւանդանալ,onemocnět
935,krank sein::V,հիվանդ լինել,být nemocný
936,schmerzen::V,ցավել,bolet
937,husten::V,հազալ,kašlat
938,genesen::V,ապաքինվել,uzdravit se
939,sterben::V,մեռնել,umřít
940,sterben::V,վախճանվել,umřít
941,umkommen::V,կործանվել,zahynout
942,sich bewegen::V,ընթանալ,pohnout se
943,sich rühren::V,շարժվել,hnout se
944,sich erheben::V,կանգնել,zdvihnout se
945,sich erheben::V,վեր կենալ,zdvihnout se
946,sich setzen::V,նստել,posadit se
947,hinfallen::V,ընկնել,upadnout
948,laufen::V,քայլել,běžet
949,schreiten::V,ճեմել,kráčet
950,spazierengehen::V,շրջագայել,procházet se
951,eilen::V,շտապել,spěchat
952,sich beeilen::V,շտապել ,pospíšit si
953,sausen::V,սլանալ,fičet
954,rennen::V,վազել,pádit
955,springen::V,ցատկել,skákat
956,klettern::V,մագլցել,lézt
957,klettern::V,մագլցել,šplhat
958,schaukeln::V,ճոճվել,houpat
959,schaukeln::V,օրորվել,houpat
960,kriechen::V,սողալ,lézt
961,kriechen::V,սողալ,plazit se
962,schwimmen::V,լողալ,plavat
963,tauchen::V,սուզվել,nořit se
964,rudern::V,թիավարել,veslovat
965,fahren::V,ընթանալ,jet
966,fahren::V,ընթանալ,jezdit
967,fliegen::V,թռչել,létat
968,gehen::V,գնալ,jít
969,weggehen::V,հեռանալ,odejít
970,abfahren::V,ճանապարհվել,odjet
971,anhalten::V,կանգնել,zastavit se
972,hineingehen::V,մտնել,vcházet se
973,eintreten::V,մտնել,vstoupit
974,kommen::V,գալ,přijít
975,ankommen::V,ժամանել,dojít
976,zurückkommen::V,վերադառնալ,vrátit se
977,bleiben::V,մնալ,zůstat
978,warten::V,սպասել,čekat
979,erwarten::V,սպասել,čekat na
980,suchen::V,որոնել,hledat
981,finden::V,գտնել,najít
982,versuchen::V,փորձել,zkoušet
983,vorbereiten::V,պատրաստել,připravit
984,lieben::V,սիրել,milovat
985,mögen::V,հավանել,mít rád
986,mögen::V,սիրել,mít rád
987,lachen::V,ծիծաղել,smát se
988,rühren::V,հուզել,dojmout
989,weinen::V,լալ,plakat
990,schimpfen::V,տրտնջալ,nadávat
991,schimpfen::V,քրթմնջել,nadávat
992,sich ärgern::V,զայրանալ,pohoršit se
993,sich fürchten::V,վախնալ,bát se
994,fürchten::V,վախենալ,bát se
995,fliehen::V,փախչել,utéct
996,flüchten::V,փախչել,prchnout
997,sehen::V,տեսնել,vidět
998,anschauen::V,դիտել,podívat se na
999,ansehen::V,նայել,sledovat
1000,hören::V,լսել,slyšet
1001,zuhören::V,ունկնդրել,poslouchat
1002,probieren::V,համը տեսել,ochutnávat
1003,riechen::V,հոտ առնել,cítit
1004,fühlen::V,զգալ,cítit
1005,scheinen::V,երեւալ,zdát se
1006,zu sehen sein::V,երեւալ,moci být viděn
1007,vernehmen::V,իմանալ ,uslyšet
1008,frieren::V,մրսել,mrznout
1009,tun::V,անել,dělat
1010,können::V,կարողանալ,moct
1011,wollen::V,ուզել,chtít
1012,wollen::V,ցանկանալ,chtít
1013,anfangen::V,սկսել,začít
1014,beenden::V,վերջացնել,ukončit
1015,aufhören::V,դադարել,přestat
1016,gelingen::V,հաջողվել,podařit se
1017,gelingen::V,գլուխ գալ,podařit se
1018,geraten::V,ստացվել,dařit se
1019,öffnen::V,բաց անել,otevřít
1020,schließen::V,փակել ,zavřít
1021,stellen::V,դնել,postavit
1022,setzen::V,նստեցնել,posadit
1023,legen::V,դնել,klást
1024,legen::V,դնել,položit
1025,berühren::V,դիպչել,dotýkat se
1026,berühren::V,շոշափել,dotýkat se
1027,verbinden::V,շաղկապել,spojit
1028,bedecken::V,ծածկել,pokrýt
1029,aufhängen::V,կախել,oběsit
1030,aufhängen::V,կախել,pověsit
1031,anzünden::V,վառել,zapálit
1032,anzünden::V,վառել,podpálit
1033,aufheben::V,վերցնել,zvednout
1034,aufheben::V,վերցնել,zdvihnout
1035,zurücklassen::V,թողնել,zanechat
1036,verlieren::V,կորցնել,ztratit
1037,fallen lassen::V,գցել,upustit
1038,machen::V,անել,udělat
1039,herstellen::V,արտադրել,vyrobit
1040,bauen::V,կառուցել,stavět
1041,bauen::V,կառուցել,budovat
1042,reparieren::V,նորոգել,opravit
1043,verbessern::V,բարելավել,zlepšit
1044,ändern::V,փոխել,změnit
1045,graben::V,փորել,rýt
1046,graben::V,փորել,kopat
1047,beugen::V,ծռել,ohnout
1048,biegen::V,թեքել,ohnout
1049,drehen::V,ոլորել,točit
1050,wenden::V,պտտել,obrátit
1051,umdrehen::V,շրջել,obrátit
1052,heben::V,բարձրացնել,zdvihnout
1053,hochheben::V,բարձրացնել,zvednout
1054,ergreifen::V,վարակվել,chopit se
1055,halten::V,բռնել,držet
1056,drücken::V,ճնշել,stisknout
1057,schieben::V,հրել,posouvat
1058,kratzen::V,քերել,škrábat
1059,lecken::V,լիզել,lízat
1060,beißen::V,կծել,kousat
1061,abreißen::V,պոկել,utrhat
1062,abreißen::V,պոկել,odtrhat
1063,abschneiden::V,կտրել ,uřezat
1064,abschneiden::V,կտրել ,ukrojit
1065,binden::V,կապել,přivázat
1066,stecken::V,խրել,strčit
1067,brechen::V,կոտրել ,lomit
1068,klopfen::V,թակել,ťukat
1069,klopfen::V,թակել,klepat
1070,hauen::V,ծեծել,bít
1071,kleben::V,կպցնել,lepit
1072,reiben::V,շփել,třít
1073,streichen::V,վրան քսել,mazat
1074,schleifen::V,սրել ,brousit
1075,schneiden::V,կտրել,řezat
1076,schneiden::V,կտրել,střihat
1077,rütteln::V,ցնցել,třást
1078,rütteln::V,ցնցել,otřást
1079,schütteln::V,թափահարել,třást
1080,schütteln::V,թափահարել,zatřást
1081,schwenken::V,ճոճել,mávat
1082,schütten::V,լցնել,nasypat
1083,füllen::V,լիքը լցնել,naplnit
1084,einwickeln::V,փաթաթել,zavinout
1085,tragen::V,կրել,nést
1086,tragen::V,տանել,nést
1087,schleppen::V,քաշել,vléct
1088,ziehen::V,ձգել,tahat
1089,ziehen::V,ձգել,táhnout
1090,ziehen::V,քաշել,tahat
1091,ziehen::V,քաշել,táhnout
1092,aufbewahren::V,պահել ,schovat
1093,werfen::V,նետել,házet
1094,packen::V,հափշտակել,uchvátit
1095,verstecken::V,ծածկել,schovat
1096,teilen::V,բաժանել,rozdělit
1097,schicken::V,ուղարկել,posílat
1098,bringen::V,բերել,přinést
1099,hinzufügen::V,ավելացնել,připojit
1100,bekommen::V,հայթայթել,dostat
1101,erhalten::V,ստանալ,uchovat
1102,nehmen::V,վերցնել,vzít
1103,wählen::V,ընտրել,zvolit
1104,auswählen::V,գերադասել,vybrat
1105,bewahren::V,պահպանել,uchránit
1106,behindern::V,խոչընդոտել,překážet
1107,verderben::V,փչացնել,zkazit
1108,beschädigen::V,վնասել,porušit
1109,beschädigen::V,վնասել,poškodit
1110,zerbrechen::V,ջարդել,rozlámat
1111,zerbrechen::V,կոտրել,rozlámat
1112,zerreißen::V,պատռել,roztrhnout
1113,zerstören::V,քանդել,zničit
1114,verbrennen::V,այրել,spálit
1115,geben::V,տալ,dát
1116,reichen::V,հանձնել,podat
1117,schenken::V,նվիրել,darovat
1118,versprechen::V,խոստանալ,slíbit
1119,wünschen::V,մաղթել,přát
1120,loben::V,գովել,chválit
1121,küssen::V,համբուրել,líbat
1122,wiegen::V,օրորել,chovat
1123,wiegen::V,օրորել,kolébat
1124,zudecken::V,վրան գցել,přikrýt
1125,zudecken::V,վրան գցել,přiklopit
1126,wecken::V,զարթնեցնել,vzbudit
1127,zeigen::V,ցույց տալ,ukázat
1128,führen::V,ուղեկցել,vést
1129,lehren::V,սովորեցնել,učit
1130,unterrichten::V,ավանդել,vyučovat
1131,aufziehen::V,դաստիարակել,vychovat
1132,leiten::V,ղեկավարել,vodit
1133,leiten::V,կառավարել,vodit
1134,antreiben::V,շտապեցնել,nutit
1135,lassen::V,ստիպել,dát
1136,einladen::V,հրավիրել,pozvat
1137,vereinigen::V,միացնել,spojit
1138,besuchen::V,այցելել,návštívit
1139,treffen::V,հանդիպել,potkat
1140,sich versammeln::V,հավաքվել,shromáždit se
1141,spielen::V,խաղալ,hrát
1142,singen::V,երգել,zpívat
1143,tanzen::V,պարել,tančit
1144,sich trennen::V,ցրվել,rozejít se
1145,verlassen::V,լքել,opustit
1146,retten::V,փրկել,zachránit
1147,bewachen::V,պահել,hlídat
1148,schützen::V,պաշտպանել,chránit
1149,verteidigen::V,պաշտպանել,obhájit
1150,sich schlagen::V,կռվել,bít se
1151,schießen::V,կրակել,střílet
1152,siegen::V,հաղթել,zvítězit
1153,ärgern::V,ձանձրացնել,zlobit
1154,ärgern::V,ձանձրացնել,pohoršit
1155,schlagen::V,խփել,udeřit
1156,schlagen::V,խփել,praštit
1157,treten::V,քացի տալ,kopnout
1158,stechen::V,խայթել,bodnout
1159,stechen::V,խայթել,píchnout
1160,stoßen::V,մղել,strčit
1161,stehlen::V,գողանալ,ukrást
1162,stören::V,խանգարել,vyrušit
1163,belästigen::V,անհանգստացնել,obtěžovat
1164,verbergen::V,թաքցնել,skrýt
1165,täuschen::V,խաբել,klamat
1166,betrügen::V,խաբել,podvést
1167,töten::V,սպանել ,zabít
1168,wohnen::V,բնակվել,bydlit
1169,arbeiten::V,աշխատել,pracovat
1170,sammeln::V,հավաքել,sebrat
1171,pflücken::V,քաղել,česat
1172,jagen::V,որս անել,uhonit
1173,fischen::V,ձուկ բռնել,chytat ryby
1174,fassen::V,բռնել,ulovit
1175,hüten::V,արածեցնել,pást
1176,treiben::V,հովուել,hnát
1177,anbinden::V,չուանել,přivázat
1178,füttern::V,կերակրել,krmit
1179,melken::V,կթել,dojit
1180,hacken::V,կոտորել,seknout
1181,gießen::V,ջրել,zalít
1182,reifen::V,հասունանալ ,uzrát
1183,zubereiten::V,պատրաստել,připravit
1184,kochen::V,եփել,vařit
1185,backen::V,թխել,péct
1186,braten::V,տապակել,smažit
1187,umrühren::V,խառնել,zamíchat
1188,stricken::V,գործել,plést
1189,nähen::V,կարել,šít
1190,färben::V,ներկել,nabarvit
1191,reinigen::V,մաքրել,očistit
1192,waschen::V,լվանալ,mýt
1193,abwischen::V,սրբել,utřít
1194,spülen::V,ողողել,spláchnout
1195,spülen::V,պարզաջրել,spláchnout
1196,fegen::V,ավլել,zamést
1197,kehren::V,ավլել,mést
1198,baden::V,լողանալ,koupat se
1199,sich waschen::V,լվացվել,mýt se
1200,ausziehen::V,հանել,svléct
1201,anziehen::V,հագնել,obléct
1202,sich anziehen::V,հագնվել,oblékat se
1203,kämmen::V,սանրել,učesat
1204,schmücken::V,զարդարել,ozdobit
1205,sagen::V,ասել,říct
1206,sprechen::V,խոսել,mluvit
1207,reden::V,զրուցել,hovořit
1208,sich unterhalten::V,խոսակցել,povídat se
1209,fragen::V,հարցնել,zeptat se
1210,bitten::V,խնդրել,prosit
1211,erzählen::V,պատմել,povídat
1212,mitteilen::V,հաղորդել,sdělit
1213,mitteilen::V,հաղորդել,oznámit
1214,nennen::V,անվանել,nazvat
1215,rufen::V,կանչել,volat
1216,rufen::V,կանչել,zavolat
1217,prahlen::V,պարծենալ,chlubit se
1218,übersetzen::V,թարգմանել,přeložit
1219,denken::V,մտածել,myslit
1220,glauben::V,հավատալ,věřit
1221,bemerken::V,նկատել,zpozorovat
1222,erkennen::V,ճանաչել,poznat
1223,begreifen::V,հասկանալ,pochopit
1224,verstehen::V,ըմբռնել,porozumět
1225,lernen::V,սովորել,učit se
1226,wissen::V,իմանալ,vědět
1227,sich erinnern an::V,հիշել,vzpomínat si na
1228,sich erinnern an::V,մտաբերել,vzpomínat si na
1229,vergessen::V,մոռանալ,zapomínat
1230,messen::V,չափել,měřit
1231,zählen::V,թվել,spočítat
1232,zählen::V,հաշվել,spočítat
1233,rechnen::V,հաշվել,počítat
1234,rechnen::V,հաշվարկել,počítat
1235,lesen::V,կարդալ,číst
1236,malen::V,նկարել,malovat
1237,zeichnen::V,գծել,rýsovat
1238,schreiben::V,գրել,psát
1239,besitzen::V,ունենալ,mít
1240,besitzen::V,ունենալ,vlastnit
1241,besitzen::V,տեր լինել,mít
1242,besitzen::V,տեր լինել,vlastnit
1243,kaufen::V,գնել,koupit
1244,verkaufen::V,վաճառել,prodat
1245,bezahlen::V,վճարել,zaplatit
1246,zahlen::V,վճարել,platit
1247,beherrschen::V,ղեկավարել,ovládat
1248,ertragen::V,դիմանալ,snést
1249,Horn::N,,roh
1250,fangen::V,,chytat
