,Concept_ID,os,cy
742,fleißig::A,æнувыд,dyfal
743,geizig::A,чъынды,crintach
744,geizig::A,чъынды,cybyddlyd
745,geizig::A,æлгъин,crintach
746,geizig::A,æлгъин,cybyddlyd
747,geizig::A,мæрддзæст,crintach
748,geizig::A,мæрддзæст,cybyddlyd
749,klug::A,зондджын,deallus
750,geschickt::A,хӕрзарӕхст,medrus
751,geschickt::A,хӕрзарӕхст,deheuig
752,lieb::A,уарзон,hoff
753,lieb::A,уарзон,annwyl
754,lustig::A,хъӕлдзӕг,llon
755,sanft::A,мынчын,mwyn
756,hungrig::A,ӕххормаг,newynog
757,krank::A,нӕфӕразгӕ,sâl
758,krank::A,нӕфӕразгӕ,gwael
759,nackt::A,бӕгънӕг,noeth
760,traurig::A,ӕрхӕндӕг,trist
761,lebendig::A,цардӕгас,yn fyw
762,gut::A,хорз,da
763,schlecht::A,цауд,drwg
764,schlecht::A,цауд,gwael
765,richtig::A,раст,cywir
766,schlimm::A,ӕвзӕр,enbyd
767,wahr::A,ӕцӕг,gwir
768,alt::A,зӕронд,hen
769,neu::A,ног,newydd
770,ehemalig::A,раздӕры,blaenorol
771,alt[Lebewesen]::A,ацӕргӕ,oedrannus
772,jung::A,ӕрыгон,ifanc
773,arm::A,мӕгуыр,tlawd
774,reich::A,хъӕздыг,cyfoethog
775,bekannt::A,зонгӕ,cynefin
776,bekannt::A,зонгӕ,cyfarwydd
777,berühmt::A,номдзыд,enwog
778,fremd::A,æцæгæлон,estron
779,verschieden::A,æндæр æмæ æндæр,gwahanol
780,verschieden::A,алы,gwahanol
781,verschieden::A,алыхуызон,gwahanol
782,nah::A,хӕстӕг,agos
783,fern::A,дард,pell
784,fern::A,дӕрддаг,pell
785,linker::A,галиу,aswy
786,linker::A,галиу,chwith
787,rechter::A,рахиз,de
788,rechter::A,рахиз,deau
789,anderer::A,иннӕ,arall
790,anderer::A,ӕндӕр,arall
791,erster::A,фыццаг,cyntaf
792,erster::A,фыццӕгӕм,cyntaf
793,zweiter::A,дыккаг,ail
794,zweiter::A,дыккæгæм,ail
795,dritter::A,æртыккаг,trydydd
796,dritter::A,æртыккæгæм,trydydd
797,letzter::A,фӕстаг,olaf
798,allein::ADV,иунæг,unig
799,allein::ADV,иунæг,ar ei ben ei hun
800,auf einmal::ADV,уайтагъд,ar yr un pryd
801,auf einmal::ADV,æвиппайды,ar yr un pryd
802,auf einmal::ADV,æваст,ar yr un pryd
803,zusammen::ADV,иумӕ,ynghyd
804,zusammen::ADV,иумӕ,gyda'i gilydd
805,lange::ADV,бирæ рæстæг,amser hir
806,plötzlich::ADV,æвиппайды,yn sydyn
807,plötzlich::ADV,æваст,yn sydyn
808,sofort::ADV,уыцы сахат,ar unwaith
809,sofort::ADV,уайтагъд,ar unwaith
810,später::ADV,фæстæдæр,yn ddiweddarach
811,jetzt::ADV,ныр,yn awr
812,heute::ADV,абон,heddiw
813,morgen::ADV,райсом,yfory
814,bald::ADV,тагъд,yn fuan
815,bald::ADV,тагъд,gyda hyn
816,bald::ADV,рæхджы,yn fuan
817,bald::ADV,рæхджы,gyda hyn
818,dann::ADV,стæй,yna
819,dann::ADV,стæй,y pryd hwnnw
820,gestern::ADV,знон,ddoe
821,einst::ADV,кӕддӕр,gynt
822,damals::ADV,уæд,ar y pryd
823,damals::ADV,уæд,bryd hynny
824,danach::ADV,стæй,wedyn
825,danach::ADV,уый фæстæ,wedyn
826,vorher::ADV,раздæр,o'r blaen
827,zuerst::ADV,фыццаг,yn gyntaf
828,einmal::ADV,иу хатт,unwaith
829,manchmal::ADV,хатт,weithiau
830,manchmal::ADV,хатт,ar brydiau
831,oft::ADV,арæх,yn aml
832,oft::ADV,арæх,yn fynych
833,immer::ADV,ӕдзух,bob amser
834,niemals::ADV,никуы,ni ... byth
835,niemals::ADV,никуы,ni ... erioed
836,niemals::ADV,никæд,ni ... byth
837,niemals::ADV,никæд,ni ... erioed
838,hier::ADV,ам,yma
839,hierhin::ADV,ардӕм,hyd yma
840,von hier::ADV,ардыгæй,oddi yma
841,dort::ADV,уым,acw
842,dorthin::ADV,уырдӕм,tuag yno
843,geradeaus::ADV,æргом,syth ymlaen
844,vorwärts::ADV,размӕ,ymlaen
845,rückwärts::ADV,фӕстӕмӕ,yn ôl
846,zurück::ADV,фӕстӕмӕ,yn ôl
847,unten::ADV,дæлæ,isod
848,unten::ADV,дæлæ,oddi tanodd
849,unten::ADV,дæлейы,isod
850,unten::ADV,дæлейы,oddi tanodd
851,unten::ADV,бынæй,isod
852,unten::ADV,бынæй,oddi tanodd
853,hinab::ADV,дӕлӕмӕ,i lawr
854,hinab::ADV,дӕлӕмӕ,i waered
855,hinab::ADV,уырдыгмӕ,i lawr
856,hinab::ADV,уырдыгмӕ,i waered
857,oben::ADV,уӕле,fry
858,hinauf::ADV,уӕлӕмӕ,i fyny
859,hinauf::ADV,уӕлӕмӕ,i'r lan
860,überall::ADV,алыран,ym mhobman
861,überall::ADV,алкæм,ym mhobman
862,überall::ADV,кæмдæриддæр,ym mhobman
863,nicht::ADV,нӕ,ni
864,nicht::ADV,нӕ,nid
865,ein wenig::ADV,чысыл,tipyn
866,ein wenig::ADV,чысыл,ychydig
867,kaum::ADV,цъус,prin
868,sehr::ADV,тынг,iawn
869,sehr::ADV,иттӕг,iawn
870,so::ADV,афтӕ,fel
871,so::ADV,афтӕ,felly
872,noch::ADV,ма,eto
873,nur::ADV,канд,yn unig
874,nur::ADV,ӕрмӕст,yn unig
875,schon::ADV,нырид,eisoes
876,schon::ADV,нырид,yn barod
877,wieder::ADV,ногӕй,drachefn
878,vergebens::ADV,дзæгъæлы,yn ofer
879,vergebens::ADV,уæгъды,yn ofer
880,vergebens::ADV,æнæхъуаджы,yn ofer
881,vor::PRP,разы,o flaen
882,hinter::PRP,фӕстӕ,ar ôl
883,unter::PRP,бын,islaw
884,durch::PRP,æхсæнты,trwy
885,neben::PRP,цур,ar bwys
886,zwischen::PRP,астӕу,rhwng
887,zwischen::PRP,астӕу,cydrhwng
888,wegen::PRP,тыххай,o achos
889,wegen::PRP,тыххай,oherwydd
890,dies::PRN,ай,hyn
891,das::PRN,уый,hynny
892,alles::PRN,алцы,popeth
893,alles::PRN,æппæтдæр,popeth
894,alles::PRN,иууылдӕр,popeth
895,ich::PRN,æз,fi
896,du::PRN,ды,ti
897,er::PRN,уый,fe
898,wir::PRN,мах,ni
899,ihr::PRN,сымах,chi
900,sie::PRN,уыдон,hwy
901,was::FPRN,цы,pa beth
902,wer::FPRN,чи,pwy
903,wo::FADV,кӕм,ble
904,wo::FADV,кӕм,ym mha le
905,wohin::FADV,кӕдӕм,i ble
906,wohin::FADV,кӕдӕм,i ba le
907,wie::FADV,куыд,sut
908,warum::FADV,цӕмӕн,pam
909,wieviel::FNUM,цал,faint
910,eins::NUM,иу,un
911,zwei::NUM,дыууӕ,dau
912,drei::NUM,ӕртӕ,tri
913,vier::NUM,цыппар,pedwar
914,fünf::NUM,фондз,pump
915,sechs::NUM,ӕхсӕз,chwech
916,sieben::NUM,авд,saith
917,acht::NUM,аст,wyth
918,neun::NUM,фараст,naw
919,zehn::NUM,дӕс,deg
920,elf::NUM,иуæндæс,un ar ddeg
921,zwölf::NUM,дыууадæс,deuddeg
922,zwölf::NUM,дыууадæс,un deg dau
923,zwanzig::NUM,дыууын,ugain
924,dreißig::NUM,æртын,tri deg
925,dreißig::NUM,æртын,deg ar hugain
926,dreißig::NUM,дæсæмæссæдз,tri deg
927,dreißig::NUM,дæсæмæссæдз,deg ar hugain
928,vierzig::NUM,цыппор,deugain
929,vierzig::NUM,цыппур,deugain
930,vierzig::NUM,дыууиссæдзы,deugain
931,fünfzig::NUM,фӕндзай,hanner cant
932,sechzig::NUM,æхсай,chwe deg
933,sechzig::NUM,æртиссæдзы,chwe deg
934,siebzig::NUM,æвдай,saith deg
935,siebzig::NUM,æвдай,deg a thrigain
936,siebzig::NUM,дæс æмæ æртиссæдзы,saith deg
937,siebzig::NUM,дæс æмæ æртиссæдзы,deg a thrigain
938,achtzig::NUM,цыппарыссæдзы,wyth deg
939,achtzig::NUM,цыппарыссæдзы,pedar ugain
940,achtzig::NUM,æстай,wyth deg
941,achtzig::NUM,æстай,pedar ugain
942,neunzig::NUM,нæуæдз,naw deg
943,neunzig::NUM,нæуæдз,deg a phedwar ugain
944,neunzig::NUM,дæс æмæ цыппарыссæдзы,naw deg
945,neunzig::NUM,дæс æмæ цыппарыссæдзы,deg a phedwar ugain
946,hundert::NUM,сӕдӕ,cant
947,tausend::NUM,мин,mil
948,und::CNJ,ӕмӕ,a
949,oder::CNJ,кӕнӕ,neu
950,stehen::V,лӕууын,sefyll
951,sitzen::V,бадын,eistedd
952,liegen::V,хуыссын,gorwedd
953,hängen::V,ауыгъд уын,hongian
954,werden::V,суӕвын,dod yn
955,werden::V,суӕвын,mynd yn
956,passieren::V,æрцæуын,digwydd
957,beginnen::V,райдайын,cychwyn
958,enden::V,фæуын,gorffen
959,wechseln::V,ивын,newid
960,aufgehen[Sonne]::V,скæсын,codi
961,untergehen[Sonne]::V, аныгуылын,machlud
962,scheinen[Sonne]::V,рухс кӕнын,tywynnu
963,donnern::V,нæрын,taranu
964,wehen::V,дымын,chwythu
965,strömen::V,кӕлын,ffrydio
966,fließen::V,цæуын,llifo
967,fließen::V,уайын,llifo
968,fließen::V,кæлын,llifo
969,sich drehen::V,зилын,troi
970,sich drehen::V,зилын,cylchdroi
971,schwanken::V,æнкъуысын,siglo
972,schwingen::V,æнкъуысын,siglo
973,schwingen::V,змæлын,siglo
974,fallen::V,хауын,cwympo
975,brennen::V,судзын,llosgi
976,rauchen::V,фæздæг кæнын,mygu
977,regnen::V,уарын,glawio
978,gefrieren::V,сӕлын,rhewi
979,tauen::V,стайын,toddi
980,tauen::V,стайын,meirioli
981,schmelzen::V,тайын,toddi
982,trocknen::V,хус кæнын,sychu
983,sieden::V,фыцын,berwi
984,faulen::V,ӕмбийын,pydru
985,faulen::V,ӕмбийын,braenu
986,verfaulen::V,бамбийын,pydru
987,verfaulen::V,бамбийын,dadfeilio
988,reißen::V,скъуийын,clecian
989,reißen::V,скъуийын,torri'n glats
990,versinken::V,дӕлдон_кӕнын,suddo
991,vergehen::V,аивгъуийын,myned heibio
992,vergehen::V,аивгъуийын,pasio
993,erscheinen::V,разынын,ymddangos
994,verschwinden::V,фæтары уын,diflannu
995,verschwinden::V,фæдæлдзæх уын,diflannu
996,verschwinden::V,фесæфын,diflannu
997,verschwinden::V,æрбайсæфын,diflannu
998,sinken::V,дæлæмæ æрхауын,syrthio
999,abnehmen::V,фæкъаддæр уын,lleihau
1000,abnehmen::V,фæцух уын,lleihau
1001,zunehmen::V,фæфылдæр уын,cynyddu
1002,zunehmen::V,сбирæ уын,cynyddu
1003,zunehmen::V,сахадын,cynyddu
1004,steigen::V,сыстын,codi
1005,wachsen::V,рӕзын,tyfu
1006,glänzen::V,ӕрттивын,disgleirio
1007,funkeln::V,тыбар-тыбур_кӕнын,pefrio
1008,lärmen::V,хъæлæба кæнын,cadw sŵn
1009,lärmen::V,хъæлæба кæнын,gwneud twrw
1010,läuten::V,цæгъдын,canu
1011,klingeln::V,цæгъдын,canu
1012,klingeln::V,цæгъдын,seinio
1013,klirren::V,дзыгъал-мыгъул кæнын,tincian
1014,klirren::V,дзæгъ-дзæгъ кæнын,tincian
1015,brausen::V,абухын,rhuo
1016,klingen::V,зæлын,seinio
1017,klingen::V,азæлын,seinio
1018,klingen::V,хъуысын,seinio
1019,bellen::V,рæйын,cyfarth
1020,heulen::V,ниуын,udo
1021,heulen::V,ниуын,oernadu
1022,blasen::V,фу кӕнын,chwythu
1023,pfeifen::V,æхситт кæнын,chwibanu
1024,pfeifen::V,къуыззитт кæнын,chwibanu
1025,schreien::V,хъӕр кӕнын,gweiddi
1026,schreien::V,хъӕр кӕнын,bloeddio
1027,stöhnen::V,хъæрзын,griddfan
1028,stöhnen::V,дзыназын,griddfan
1029,zittern::V,ризын,crynu
1030,leben::V,цӕрын,byw
1031,geboren werden::V,райгуырын,cael eich geni
1032,atmen::V,улӕфын,anadlu
1033,trinken::V,нуазын,yfed
1034,essen::V,хӕрын,bwyta
1035,schlucken::V,ныхъуырын,llyncu
1036,müde werden::V,бафæллайын,blino
1037,müde werden::V,бафæлмæцын,blino
1038,müde werden::V,сфæлмæцын,blino
1039,einschlafen::V,бафынæй уын,mynd i gysgu
1040,einschlafen::V,бафынæй уын,syrthio i gysgu
1041,schlafen::V,хуыссын,huno
1042,schlafen::V,хуыссын,cysgu
1043,schlafen::V,фынӕй кӕнын,huno
1044,schlafen::V,фынӕй кӕнын,cysgu
1045,aufwachen::V,райхъал уын,dihuno
1046,aufstehen::V,стын,codi
1047,sich erholen::V,фæллад уадзын,ymlacio
1048,sich erholen::V,фæллад уадзын,dadflino
1049,sich erholen::V,улæфын,ymlacio
1050,sich erholen::V,улæфын,dadflino
1051,krank werden::V,фӕрынчын уын,mynd yn sâl
1052,krank werden::V,фӕрынчын уын,mynd yn wael
1053,krank sein::V,сӕйын,gwaelu
1054,schmerzen::V,риссын,brifo
1055,husten::V,хуыфын,pesychu
1056,genesen::V,сдзæбæх уын,gwella
1057,genesen::V,сдзæбæх уын,cael yn ôl
1058,genesen::V,рандидзын,gwella
1059,genesen::V,рандидзын,cael yn ôl
1060,genesen::V,сæндидзын,gwella
1061,genesen::V,сæндидзын,cael yn ôl
1062,sterben::V,мӕлын,marw
1063,umkommen::V,фесæфын,trengi
1064,umkommen::V,байсæфын,trengi
1065,umkommen::V,бабын уын,trengi
1066,umkommen::V,мард фæуын,trengi
1067,sich bewegen::V,тæлфын,symud
1068,sich bewegen::V,цæуын,symud
1069,sich rühren::V,змӕлын,syflyd
1070,sich erheben::V,стын,codi
1071,sich setzen::V,сбадын,eistedd
1072,hinfallen::V,ӕрхауын,cwympo
1073,laufen::V,цӕуын,cerdded
1074,laufen::V,рацу-бацу_кӕнын,cerdded
1075,schreiten::V,къахдзæф кæнын,camu
1076,schreiten::V,санчъех кæнын,camu
1077,schreiten::V,цæуын,camu
1078,spazierengehen::V,озер кæнын,mynd am dro
1079,spazierengehen::V,тезгъо кæнын,mynd am dro
1080,eilen::V,тагъд кæнын,rhuthro
1081,eilen::V,тындзын,rhuthro
1082,sich beeilen::V,тагъд кæнын,brysio
1083,sich beeilen::V,тындзын,brysio
1084,sausen::V,уайын,rhuthro
1085,sausen::V,тæхын,rhuthro
1086,rennen::V,згъорын,rhedeg
1087,springen::V,гæпп кæнын,llamu
1088,springen::V,гæпп кæнын,neidio
1089,springen::V,сæррæтт кæнын,llamu
1090,springen::V,сæррæтт кæнын,neidio
1091,springen::V,лиуырын,llamu
1092,springen::V,лиуырын,neidio
1093,klettern::V,хилын,dringo
1094,schaukeln::V,хецъро кæнын,siglo
1095,schaukeln::V,херыйыл бадын,siglo
1096,kriechen::V,бырын,cropian
1097,schwimmen::V,ленк кӕнын,nofio
1098,tauchen::V,ныгъуылын,plymio
1099,tauchen::V,ныгъуылын,ymsuddo
1100,rudern::V,бæлæгъ тæрын,rhwyfo
1101,rudern::V,чема тæрын,rhwyfo
1102,fahren::V,цӕуын,gyrru
1103,fahren::V,цӕуын,dreifio
1104,fliegen::V,тӕхын,hedfan
1105,gehen::V,цӕуын,mynd
1106,weggehen::V,ацӕуын,mynd
1107,weggehen::V,ацӕуын,ymadael
1108,abfahren::V,араст уын,ymadael
1109,anhalten::V,æрлæууын,stopio
1110,hineingehen::V,мидæмæ цæуын,mynd i mewn
1111,eintreten::V,бацӕуын,mynd i
1112,kommen::V,æрцæуын,dod
1113,ankommen::V,æрцæуын,cyrraedd
1114,zurückkommen::V,раздæхын,dychwelyd
1115,zurückkommen::V,фæстæмæ_раздæхын,dychwelyd
1116,zurückkommen::V,æрбаздæхын,dychwelyd
1117,zurückkommen::V,аздæхын,dychwelyd
1118,bleiben::V,лӕууын,aros
1119,bleiben::V,лӕууын,sefyll
1120,warten::V,ӕнхъӕлмӕ кӕсын,aros
1121,warten::V,ӕнхъӕлмӕ кӕсын,disgwyl
1122,erwarten::V,ӕнхъӕлмӕ кӕсын,disgwyl
1123,suchen::V,агурын,chwilio am
1124,finden::V,ссарын,darganfod
1125,versuchen::V,фӕлварын,profi
1126,versuchen::V,фӕлварын,ceisio
1127,vorbereiten::V,бацаттæ кæнын,paratoi
1128,vorbereiten::V,æрæввонг кæнын,paratoi
1129,lieben::V,уарзын,caru
1130,mögen::V,зæрдæмæ цæуын,hoffi
1131,lachen::V,худын,chwerthin
1132,rühren::V,зæрдæ суынгæг кæнын,cynhyrfu
1133,weinen::V,кӕуын,wylo
1134,weinen::V,кӕуын,llefain
1135,schimpfen::V,æлгъитын,grwgnach
1136,sich ärgern::V,мæсты кæнын,gofidio
1137,sich fürchten::V,тæрсын,ofni
1138,fürchten::V,тæрсын,arswydo
1139,fliehen::V,лидзын,ffoi
1140,flüchten::V,алидзын,dianc
1141,sehen::V,уынын,gweld
1142,anschauen::V,акӕсын,syllu
1143,anschauen::V,акӕсын,edrych
1144,ansehen::V,кӕсын,gwylio
1145,hören::V,хъусын,clywed
1146,zuhören::V,хъусын,gwrando
1147,probieren::V,уынын,profi
1148,probieren::V,аходын,profi
1149,riechen::V,смудын,arogli
1150,fühlen::V,ӕнкъарын,teimlo
1151,fühlen::V,ӕнкъарын,clywed
1152,scheinen::V,зынын,ymddangos
1153,zu sehen sein::V,зынын,dod i'r golwg
1154,vernehmen::V,фехъусын,clywed sôn am
1155,frieren::V,сийын,bod yn oer
1156,tun::V,кӕнын,gwneud
1157,können::V,фӕразын,gallu
1158,wollen::V,фӕндын,bod mewn angen
1159,anfangen::V,райдайын,dechrau
1160,beenden::V,фӕуын,darfod
1161,beenden::V,фӕуын,gorffen
1162,aufhören::V,банцайын,peidio
1163,aufhören::V,фенцайын,peidio
1164,gelingen::V,бантысын,llwyddo
1165,geraten::V,разынын,diweddu
1166,öffnen::V,гом кӕнын,agor
1167,schließen::V,ӕхгӕнын,cau
1168,stellen::V,ӕвӕрын,gosod
1169,setzen::V,сбадын кӕнын,gosod
1170,legen::V,ӕрӕвӕрын,gosod
1171,berühren::V,агайын,cyffwrdd
1172,verbinden::V,бӕттын,cysylltu
1173,bedecken::V,ӕмбӕрзын,gorchuddio
1174,aufhängen::V,ауындзын,crogi
1175,aufhängen::V,ауындзын,hongian
1176,anzünden::V,ссудзын,cynnau
1177,aufheben::V,сисын,codi
1178,zurücklassen::V,ныууадзын,gadael
1179,verlieren::V,фесафын,colli
1180,fallen lassen::V,ӕрӕппарын,gollwng
1181,fallen lassen::V,къухтӕй феуӕгъд кӕнын,gollwng
1182,machen::V,саразын,gwneud
1183,herstellen::V,сцæттæ кæнын,cynhyrchu
1184,herstellen::V,саразын,cynhyrchu
1185,bauen::V,амайын,adeiladu
1186,reparieren::V,æмпъузын,trwsio
1187,reparieren::V,æмпъузын,atgyweirio
1188,reparieren::V,цалцæг кæнын,trwsio
1189,reparieren::V,цалцæг кæнын,atgyweirio
1190,verbessern::V,фæхуыздæр кæнын,diwygio
1191,ändern::V,аивын,altro
1192,graben::V,къахын,palu
1193,graben::V,къахын,cloddio
1194,beugen::V,æркъæдз кæнын,plygu
1195,beugen::V,æртасын кæнын,plygu
1196,biegen::V,тасын кӕнын,plygu
1197,drehen::V,здухын,troelli
1198,wenden::V,афæлдахын,troi
1199,wenden::V,рафæлдахын,troi
1200,umdrehen::V,афæлдахын,troi
1201,heben::V,сдарын,codi
1202,heben::V,схæцын,codi
1203,hochheben::V,уæлæмæ хæцын,dyrchafu
1204,ergreifen::V,фӕлӕбурын,gafael
1205,halten::V,дарын,dal
1206,drücken::V,æлхъивын,pwyso
1207,drücken::V,æлхъивын,gwasgu
1208,drücken::V,хæцын,pwyso
1209,drücken::V,хæцын,gwasgu
1210,schieben::V,схойын,gwthio
1211,kratzen::V,хафын,crafu
1212,lecken::V,сдæрын,llyfu
1213,beißen::V,хæцын,cnoi
1214,beißen::V,хæцын,brathu
1215,abreißen::V,ратонын,tynnu ymaith
1216,abschneiden::V,ралыг кӕнын,torri
1217,binden::V,бабӕттын,clymu
1218,stecken::V,ныссадзын,plannu
1219,brechen::V,асæттын,torri
1220,brechen::V,басæттын,torri
1221,brechen::V,ныссæттын,torri
1222,klopfen::V,хойын,taro
1223,klopfen::V,гуыпп-гуыпп кæнын,taro
1224,klopfen::V,къуырцц-къуырцц кæнын,taro
1225,hauen::V,цӕвын,taro
1226,hauen::V,нӕмын,taro
1227,kleben::V,ныхасын,gludio
1228,kleben::V,æндадзын,gludio
1229,reiben::V,сӕрфын,rhwbio
1230,reiben::V,хафын,rhwbio
1231,streichen::V,байсæрдын,taenu
1232,streichen::V,сахорын,taenu
1233,schleifen::V,ссын,hogi
1234,schleifen::V,цыргъ кӕнын,hogi
1235,schneiden::V,кӕрдын,torri
1236,rütteln::V,æнкъусын,ysgytio
1237,schütteln::V,уигъын,siglo
1238,schütteln::V,уигъын,ysgwyd
1239,schwenken::V,тилын,siglo
1240,schwenken::V,уигъын,siglo
1241,schütten::V,ныккӕнын,tywallt
1242,füllen::V,байдзаг кæнын,llenwi
1243,einwickeln::V,батухын,lapio
1244,tragen::V,хӕссын,cludo
1245,schleppen::V,ласын,llusgo
1246,ziehen::V,ласын,tynnu
1247,aufbewahren::V,æвæрын,cadw
1248,werfen::V,зыввытт кӕнын,taflu
1249,fangen::V,ӕрцахсын,dal
1250,packen::V,рацахсын,cipio
1251,packen::V,рацахсын,crafangu
1252,verstecken::V,æмбæхсын,celu
1253,verstecken::V,æмбæхсын,cuddio
1254,verstecken::V,нымæхсын,celu
1255,verstecken::V,нымæхсын,cuddio
1256,teilen::V,уарын,rhannu
1257,schicken::V,ӕрвитын,anfon
1258,bringen::V,æрхæссын,dod â
1259,bringen::V,æрбахæссын,dod â
1260,hinzufügen::V,ӕфтауын,chwanegu
1261,bekommen::V,ссарын,cael
1262,bekommen::V,сфæрæз кæнын,cael
1263,bekommen::V,самал кæнын,cael
1264,erhalten::V,райсын,derbyn
1265,nehmen::V,райсын,cymryd
1266,wählen::V,равзарын,dewis
1267,auswählen::V,авзарын,dethol
1268,bewahren::V,бавæрын,cadw
1269,bewahren::V,нывæрын,cadw
1270,behindern::V,цæлхдур æвæрын,atal
1271,behindern::V,цæлхдур æвæрын,rhwystro
1272,behindern::V,ныхдур æвæрын,atal
1273,behindern::V,ныхдур æвæрын,rhwystro
1274,behindern::V,къуылымпы кæнын,atal
1275,behindern::V,къуылымпы кæнын,rhwystro
1276,behindern::V,хъыг дарын,atal
1277,behindern::V,хъыг дарын,rhwystro
1278,verderben::V,фесафын,difetha
1279,beschädigen::V,халын,niweidio
1280,zerbrechen::V,асӕттын,torri
1281,zerreißen::V,аскъуынын,rhwygo
1282,zerstören::V,фехалын,dinistrio
1283,verbrennen::V,басудзын,llosgi
1284,geben::V,дӕттын,rhoi
1285,reichen::V,адæттын,estyn
1286,schenken::V,лæвар кæнын,rhoddi
1287,versprechen::V,дзырд раттын,addo
1288,versprechen::V,зӕрдӕ бавӕрын,addo
1289,wünschen::V,зæрдæ зæгъы,dymuno
1290,loben::V,раппӕлын,canmol
1291,küssen::V,пъа кæнын,cusanu
1292,küssen::V,ба кæнын,cusanu
1293,wiegen::V,узын,siglo
1294,zudecken::V,бамбӕрзын,gorchuddio
1295,wecken::V,райхъал кӕнын,deffro
1296,zeigen::V,амонын,dangos
1297,führen::V,кӕнын,arwain
1298,führen::V,фæкæнын,arwain
1299,lehren::V,ахуыр кæнын,dysgu
1300,unterrichten::V,ахуыр кæнын,hyfforddi
1301,aufziehen::V,хъомыл кӕнын,dod i fyny
1302,leiten::V,разамынд дӕттын,arwain
1303,antreiben::V,тагъд кæнын,annog
1304,antreiben::V,рог кæнын,annog
1305,lassen::V,кæнын,gadael
1306,einladen::V,ӕрхонын,gwahodd
1307,einladen::V,ӕрбахонын,gwahodd
1308,vereinigen::V,баиу кӕнын,uno
1309,vereinigen::V,баиу кӕнын,cyfuno
1310,besuchen::V,абæрæг кæнын,ymweld â
1311,besuchen::V,бабæрæг кæнын,ymweld â
1312,besuchen::V,бауайын,ymweld â
1313,treffen::V,фембæлын,cwrdd
1314,treffen::V,фембæлын,cyfarfod
1315,sich versammeln::V,æрæмбырд уын,casglu
1316,sich versammeln::V,æрæмбырд уын,cynnull
1317,spielen::V,хъазын,chwarae
1318,singen::V,зарын,canu
1319,tanzen::V,кафын,dawnsio
1320,sich trennen::V,фæйнæрдæм фæцæуын айхæлын,ymwahanu
1321,verlassen::V,ныууадзын,gadael
1322,retten::V,фервӕзын кӕнын,achub
1323,bewachen::V,хъахъхъӕнын,gwarchod
1324,schützen::V,хъахъхъӕнын,noddi
1325,verteidigen::V,бахизын,amddiffyn
1326,sich schlagen::V,хыл кæнын,ffraeo
1327,sich schlagen::V,хыл кæнын,terfysgu
1328,schießen::V,ӕхсын,saethu
1329,siegen::V,басӕттын,ennill
1330,siegen::V,фӕуӕлахиз уӕвын,ennill
1331,ärgern::V,мӕсты кӕнын,cythruddo
1332,schlagen::V,ныццæвын,curo
1333,stechen::V,фæрæхойын,pigo
1334,stoßen::V,риуыгъын,gwthio
1335,stehlen::V,давын,dwyn
1336,stehlen::V,давын,lladrata
1337,stören::V,хъыгдарын,aflonyddu
1338,belästigen::V,хъыгдарын,trafferthu
1339,verbergen::V,бамбӕхсын,cuddio
1340,verbergen::V,басусӕг кӕнын,cuddio
1341,täuschen::V,фӕливын,twyllo
1342,täuschen::V,асайын,twyllo
1343,betrügen::V,асайын,hocedu
1344,töten::V,амарын,lladd
1345,wohnen::V,цӕрын,byw
1346,arbeiten::V,кусын,gweithio
1347,sammeln::V,æртонын,casglu
1348,pflücken::V,тонын,casglu
1349,jagen::V,цуан кæнын,hela
1350,fischen::V,кæсаг ахсын æнгуырæй,pysgota
1351,fischen::V,æнгуыр дарын,pysgota
1352,fassen::V,ӕрцахсын,dal
1353,hüten::V,хизын,bugeilio
1354,treiben::V,скъӕрын,gyrru
1355,anbinden::V,бабæттын,clymu
1356,anbinden::V,æрбæттын,clymu
1357,füttern::V,холлаг дæттын,porthi
1358,füttern::V,холлаг æвæрын,porthi
1359,füttern::V,дарын,porthi
1360,melken::V,дуцын,godro
1361,hacken::V,кæрдын,torri
1362,hacken::V,лыгтæ кæнын,torri
1363,gießen::V,бакалын,dyfrhau
1364,reifen::V,срæгъæд уын,aeddfedu
1365,reifen::V,сцæттæ уын,aeddfedu
1366,zubereiten::V,сцӕттӕ кӕнын,coginio
1367,kochen::V,фыцын,berwi
1368,backen::V,фыцын,pobi
1369,backen::V,фыцын,crasu
1370,braten::V,цурын,ffrio
1371,umrühren::V,ахæццæ кæнын,cyffroi
1372,umrühren::V,азмæнтын,cyffroi
1373,umrühren::V,астауын,cyffroi
1374,stricken::V,кæнын,gwau
1375,stricken::V,бийын,gwau
1376,nähen::V,хуыйын,gwnïo
1377,färben::V,ахорын,lliwio
1378,reinigen::V,ссыгъдæг кæнын,glanhau
1379,reinigen::V,ныссыгъдæг кæнын,glanhau
1380,reinigen::V,ныссæрфын,glanhau
1381,waschen::V,ӕхсын,golchi
1382,abwischen::V,сӕрфын,sychu
1383,spülen::V,æнхъæвзын,streulio
1384,fegen::V,мӕрзын,ysgubo
1385,kehren::V,мӕрзын,ysgubo
1386,baden::V,хи найын,cael bath
1387,sich waschen::V,хи æхсын,ymolchi
1388,ausziehen::V,ласын,tynnu
1389,anziehen::V,скæнын,gwisgo
1390,sich anziehen::V,дзаума скæнын,ymwisgo
1391,sich anziehen::V,дарæс скæнын,ymwisgo
1392,kämmen::V,ныффасын,cribo
1393,kämmen::V,æрфасын,cribo
1394,schmücken::V,фӕлындын,harddu
