,Concept_ID,pl,bg
846,unter::PRP,pod,под
847,durch::PRP,przez,през
848,neben::PRP,obok,до
849,neben::PRP,obok,при
850,zwischen::PRP,między,между
851,zwischen::PRP,między,помежду
852,wegen::PRP,z powodu,заради
853,dies::PRN,to,този
854,das::PRN,to,туй
855,das::PRN,to,това
856,alles::PRN,wszystko,всичко
857,ich::PRN,ja,аз
858,du::PRN,ty,ти
859,er::PRN,on,той
860,wir::PRN,my,ние
861,ihr::PRN,wy,вие
862,sie::PRN,oni,те
863,was::FPRN,co,що
864,was::FPRN,co,какво
865,wer::FPRN,kto,кой
866,wo::FADV,gdzie,къде
867,wohin::FADV,dokąd,накъде
868,wohin::FADV,dokąd,накъдето
869,wie::FADV,jak,как
870,warum::FADV,dlaczego,защо
871,wieviel::FNUM,ile,колко
872,eins::NUM,jeden,един
873,zwei::NUM,dwa,два
874,drei::NUM,trzy,три
875,vier::NUM,cztery,четири
876,fünf::NUM,pięć,пет
877,sechs::NUM,sześć,шест
878,sieben::NUM,siedem,седем
879,acht::NUM,osiem,осем
880,neun::NUM,dziewięć,девет
881,zehn::NUM,dziesięć,десет
882,elf::NUM,jedenaście,единайсет
883,elf::NUM,jedenaście,единадесет
884,zwölf::NUM,dwanaście,дванайсет
885,zwölf::NUM,dwanaście,дванадесет
886,zwanzig::NUM,dwadzieścia,двайсет
887,zwanzig::NUM,dwadzieścia,двадесет
888,dreißig::NUM,trzydzieści,тридесет
889,vierzig::NUM,czterdzieści,четиридесет
890,fünfzig::NUM,pięćdziesiąt,петдесет
891,sechzig::NUM,sześćdziesiąt,шестдесет
892,siebzig::NUM,siedemdziesiąt,седемдесет
893,achtzig::NUM,osiemdziesiąt,осемдесет
894,neunzig::NUM,dziewięćdziesiąt,деветдесет
895,hundert::NUM,sto,сто
896,tausend::NUM,tysiąc,хиляда
897,und::CNJ,i,а
898,und::CNJ,i,та
899,oder::CNJ,lub,или
900,oder::CNJ,albo,или
901,stehen::V,stać,стоя
902,sitzen::V,siedzieć,седя
903,liegen::V,leżeć,лежа
904,hängen::V,wisieć,вися
905,werden::V,zostać,бъда
906,werden::V,zostać,стана
907,werden::V,stać się,бъда
908,werden::V,stać się,стана
909,passieren::V,dziać się,случа се
910,passieren::V,zdarzyć się,случа се
911,beginnen::V,zacząć się,започна
912,enden::V,kończyć się,свърша
913,wechseln::V,zmienić się,променям
914,aufgehen[Sonne]::V,wzejść,изгрея
915,untergehen[Sonne]::V,zajść,заляза
916,scheinen[Sonne]::V,świecić,грея
917,scheinen[Sonne]::V,świecić,светя
918,donnern::V,grzmieć,гърмя
919,wehen::V,wiać,вея
920,wehen::V,wiać,духам
921,strömen::V,płynąć,тека
922,strömen::V,płynąć,лея се
923,strömen::V,lać się,тека
924,strömen::V,lać się,лея се
925,fließen::V,ciec,тека
926,fließen::V,płynąć,тека
927,sich drehen::V,obracać się,въртя се
928,schwanken::V,chwiać się,клатя се
929,schwingen::V,wahać się,трептя
930,fallen::V,padać,падам
931,brennen::V,palić się,горя
932,rauchen::V,dymić,димя
933,rauchen::V,dymić się,димя
934,regnen::V,padać,вали дъжд
935,gefrieren::V,zamarznąć,замръзна
936,tauen::V,tajać,топя се
937,schmelzen::V,topnieć,разтопя се
938,trocknen::V,schnąć,съхна
939,sieden::V,wrzeć,вря
940,sieden::V,wrzeć,кипя
941,sieden::V,kipieć,вря
942,sieden::V,kipieć,кипя
943,faulen::V,gnić,гния
944,verfaulen::V,zgnić,изгния
945,reißen::V,urywać się,напукам се
946,versinken::V,tonąć,потъна
947,vergehen::V,przechodzić,минавам
948,erscheinen::V,zjawiać się,явя се
949,verschwinden::V,zniknąć,изчезна
950,sinken::V,spadać,падна
951,abnehmen::V,spadać,отслабна
952,zunehmen::V,wzrosnąć,нарасна
953,steigen::V,wzrastać,увелича се
954,steigen::V,wzrastać,покачвам се
955,wachsen::V,rosnąć,раста
956,glänzen::V,błyszczeć,лъщя
957,glänzen::V,błyszczeć,блестя
958,funkeln::V,zabłyszczeć,искря
959,lärmen::V,hałasować,шумя
960,läuten::V,dzwonić,звъня
961,klingeln::V,dzwonić,звъня
962,klirren::V,brzęczeć,звънтя
963,klirren::V,brzęczeć,дрънкам
964,brausen::V,huczeć,буча
965,rauschen::V,szumieć,шумя
966,rauschen::V,szeleścić,шумя
967,klingen::V,brzmieć,звуча
968,klingen::V,dźwięczeć,звуча
969,bellen::V,szczekać,лая
970,heulen::V,wyć,вия
971,heulen::V,wyć,рева
972,blasen::V,dmuchnąć,духна
973,pfeifen::V,gwizdać,свиря
974,schreien::V,krzyczeć,крещя
975,stöhnen::V,stękać,стена
976,stöhnen::V,stękać,пъшкам
977,zittern::V,drżeć,треперя
978,leben::V,żyć,живея
979,geboren werden::V,urodzić się,родя се
980,atmen::V,oddychać,дишам
981,trinken::V,pić,пия
982,essen::V,jeść,ям
983,schlucken::V,połknąć,гълтам
984,müde werden::V,zmęczyć się,уморя се
985,einschlafen::V,zasnąć,заспя
986,schlafen::V,spać,спя
987,aufwachen::V,obudzić się,събудя се
988,aufstehen::V,wstać,стана
989,sich erholen::V,wypoczywać,отдъхвам си
990,krank werden::V,zachorować,заболея
991,krank sein::V,chorować,боледувам
992,schmerzen::V,boleć,боля
993,husten::V,kaszlać,кашлям
994,genesen::V,wyzdrowieć,оздравея
995,sterben::V,umrzeć,умра
996,umkommen::V,zginąć,загина
997,sich bewegen::V,poruszać się,движа се
998,sich bewegen::V,poruszać się,мърдам се
999,sich rühren::V,ruszyć się,движа се
1000,sich erheben::V,podnieść się,стана
1001,sich setzen::V,usiąść,седна
1002,hinfallen::V,upaść,падна
1003,laufen::V,chodzić,ходя
1004,schreiten::V,kroczyć,крача
1005,spazierengehen::V,iść na spacer,разхождам се
1006,eilen::V,pospieszać,бързам
1007,sich beeilen::V,pospieszyć się,побързам
1008,sausen::V,pędzić,тичам
1009,rennen::V,biec,бягам
1010,rennen::V,biegać,бягам
1011,springen::V,skakać,скачам
1012,klettern::V,wspinać się,катеря се
1013,schaukeln::V,huśtać,люлея се
1014,schaukeln::V,kołysać,люлея се
1015,kriechen::V,pełzać,лазя
1016,kriechen::V,pełzać,пълзя
1017,kriechen::V,czołgać się,лазя
1018,kriechen::V,czołgać się,пълзя
1019,schwimmen::V,pływać,плувам
1020,tauchen::V,zanurzać się,гмуркам се
1021,rudern::V,wiosłować,греба
1022,fahren::V,jechać,пътувам
1023,fliegen::V,latać,летя
1024,fliegen::V,latać,хвърча
1025,fliegen::V,lecieć,летя
1026,fliegen::V,lecieć,хвърча
1027,gehen::V,iść,ида
1028,gehen::V,iść,вървя
1029,weggehen::V,odejść,отида си
1030,abfahren::V,odjechać,отпътувам
1031,anhalten::V,zatrzymać się,спра се
1032,hineingehen::V,wchodzić,влизам
1033,eintreten::V,wejść,вляза
1034,eintreten::V,nastąpić,вляза
1035,kommen::V,przyjść,ида
1036,kommen::V,przyjść,дойда
1037,ankommen::V,przybyć,пристигна
1038,zurückkommen::V,wrócić,върна се
1039,bleiben::V,zostać,остана
1040,warten::V,czekać,чакам
1041,erwarten::V,oczekiwać,очаквам
1042,suchen::V,szukać,търся
1043,finden::V,znaleźć,намеря
1044,versuchen::V,próbować,опитам
1045,vorbereiten::V,przygotować,подготвя
1046,lieben::V,kochać,любя
1047,mögen::V,lubić,обичам
1048,lachen::V,śmiać się,смея се
1049,rühren::V,wzruszyć,трогна
1050,weinen::V,płakać,плача
1051,schimpfen::V,kląć,ругая
1052,schimpfen::V,kląć,псувам
1053,sich ärgern::V,gniewać się,ядосам се
1054,sich fürchten::V,bać się,боя се
1055,sich fürchten::V,bać się,страхувам се
1056,fürchten::V,bać się,боя се от
1057,fürchten::V,bać się,страхувам се от
1058,fliehen::V,uciekać,бягам
1059,flüchten::V,uciec,бягам
1060,flüchten::V,uciec,избягам
1061,sehen::V,widzieć,видя
1062,sehen::V,zobaczyć,видя
1063,anschauen::V,oglądać,гледам
1064,ansehen::V,popatrzeć na,поглеждам
1065,hören::V,słyszeć,чувам
1066,zuhören::V,słuchać,слушам
1067,probieren::V,kosztować,опитам
1068,riechen::V,wąchać,подуша
1069,fühlen::V,czuć,усещам
1070,fühlen::V,czuć,чувствувам
1071,fühlen::V,odczuwać,усещам
1072,fühlen::V,odczuwać,чувствувам
1073,scheinen::V,wydawać się,изглеждам
1074,zu sehen sein::V,widnieć,виждам се
1075,vernehmen::V,usłyszeć,доловя
1076,frieren::V,marznąć,мръзна
1077,tun::V,czynić,правя
1078,können::V,móc,мога
1079,können::V,umieć,мога
1080,wollen::V,chcieć,ща
1081,wollen::V,chcieć,искам
1082,anfangen::V,zacząć,започна
1083,beenden::V,zakończyć,свърша
1084,beenden::V,zakończyć,завърша
1085,aufhören::V,przestać,престана
1086,gelingen::V,udać się,успея
1087,gelingen::V,udać się,сполуча
1088,geraten::V,udać się,удам се
1089,öffnen::V,otworzyć,отворя
1090,schließen::V,zamknąć,затворя
1091,stellen::V,postawić,поставя
1092,setzen::V,posadzić,туря
1093,legen::V,kłaść,сложа
1094,legen::V,kłaść,слагам
1095,berühren::V,dotykać,докосна
1096,verbinden::V,łączyć,свържа
1097,bedecken::V,przykryć,покрия
1098,aufhängen::V,powiesić,закача
1099,anzünden::V,zapalić,запаля
1100,aufheben::V,podnieść,вдигна
1101,aufheben::V,podnieść,повдигна
1102,zurücklassen::V,zostawić,оставя
1103,verlieren::V,zgubić,загубя
1104,fallen lassen::V,upuścić,изпусна
1105,machen::V,zrobić,направя
1106,herstellen::V,wytworzyć,произведа
1107,bauen::V,budować,строя
1108,reparieren::V,naprawiać,поправя
1109,verbessern::V,ulepszyć,подобря
1110,ändern::V,zmienić,променя
1111,graben::V,kopać,копая
1112,beugen::V,zagiąć,прегъна
1113,biegen::V,zgiąć,прегъна
1114,drehen::V,obracać,въртя
1115,wenden::V,obrocić,обърна
1116,umdrehen::V,obrocić,обърна
1117,heben::V,podnosić,вдигам
1118,hochheben::V,podnieść,издигна
1119,ergreifen::V,chwycić,хвана
1120,ergreifen::V,chwycić,обхвана
1121,halten::V,trzymać,държа
1122,drücken::V,naciskać,натискам
1123,drücken::V,naciskać,притискам
1124,schieben::V,pchać,тикам
1125,schieben::V,posuwać,тикам
1126,kratzen::V,drapać,одраскам
1127,lecken::V,lizać,лижа
1128,lecken::V,lizać,ближа
1129,beißen::V,kąsać,хапя
1130,beißen::V,kąsać,ухапя
1131,abreißen::V,oderwać,откъсна
1132,abschneiden::V,odciąć,отрежа
1133,binden::V,wiązać,вържа
1134,stecken::V,wetknąć,пъхна
1135,brechen::V,złamać,троша
1136,klopfen::V,pukać,чукам
1137,klopfen::V,stukać,чукам
1138,hauen::V,bić,бия
1139,kleben::V,kleić,лепя
1140,kleben::V,kleić,залепя
1141,reiben::V,trzeć,трия
1142,reiben::V,trzeć,търкам
1143,streichen::V,smarować,намажа
1144,schleifen::V,ostrzyć,остря
1145,schneiden::V,ciąć,режа
1146,schneiden::V,krajać,режа
1147,rütteln::V,trząść,разтърсвам
1148,schütteln::V,trząść,клатя
1149,schütteln::V,trząść,друсам
1150,schwenken::V,machać,размахам
1151,schütten::V,nasypać,сипя
1152,füllen::V,napełnić,напълня
1153,einwickeln::V,zawinąć,увия
1154,einwickeln::V,zawinąć,завия
1155,tragen::V,nieść,нося
1156,schleppen::V,wlec,влача
1157,ziehen::V,ciągnąć,тегля
1158,ziehen::V,ciągnąć,дръпна
1159,aufbewahren::V,przechowywać,съхраня
1160,werfen::V,rzucać,хвърля
1161,fangen::V,łowić,ловя
1162,fangen::V,łowić,уловя
1163,packen::V,chwycić,хвана
1164,verstecken::V,ukryć,крия
1165,verstecken::V,ukryć,скрия
1166,verstecken::V,schować,крия
1167,verstecken::V,schować,скрия
1168,teilen::V,podzielić,разделя
1169,schicken::V,posyłać,изпращам
1170,bringen::V,przynieść,донеса
1171,hinzufügen::V,dodać,прибавя
1172,bekommen::V,dostać,сдобия се
1173,erhalten::V,otrzymać,получа
1174,nehmen::V,wziąć,взема
1175,wählen::V,wybrać,избирам
1176,auswählen::V,wybrać,избера
1177,bewahren::V,zachować,пазя
1178,behindern::V,utrudnić,преча
1179,behindern::V,utrudnić,спъвам
1180,behindern::V,przeszkadzać,преча
1181,behindern::V,przeszkadzać,спъвам
1182,verderben::V,zepsuć,разваля
1183,beschädigen::V,uszkodzić,повредя
1184,zerbrechen::V,złamać,счупя
1185,zerreißen::V,drzeć,скъсам
1186,zerreißen::V,rozdzierać,скъсам
1187,zerstören::V,zniszczyć,разруша
1188,verbrennen::V,spalić,изгоря
1189,geben::V,dać,дам
1190,reichen::V,podać,подам
1191,schenken::V,darować,подаря
1192,versprechen::V,obiecać,обещая
1193,wünschen::V,życzyć,желая
1194,loben::V,chwalić,хваля
1195,küssen::V,całować,целувам
1196,wiegen::V,kołysać,люлея
1197,zudecken::V,przykryć,покрия
1198,wecken::V,zbudzić,събудя
1199,zeigen::V,pokazać,покажа
1200,führen::V,wieść,водя
1201,führen::V,wieść,заведа
1202,führen::V,prowadzić,водя
1203,führen::V,prowadzić,заведа
1204,lehren::V,uczyć,уча
1205,unterrichten::V,nauczać,преподавам
1206,aufziehen::V,wychować,отгледам
1207,leiten::V,kierować,ръководя
1208,leiten::V,kierować,управлявам
1209,antreiben::V,popędzić,подкарвам
1210,lassen::V,zostawić,накарам
1211,einladen::V,zaprosić,поканя
1212,vereinigen::V,zjednoczyć,съединя
1213,besuchen::V,odwiedzić,посетя
1214,treffen::V,trafić,срещна
1215,treffen::V,spotkać,срещна
1216,sich versammeln::V,zebrać się,събера се
1217,sich versammeln::V,zgromadzić się,събера се
1218,spielen::V,grać,играя
1219,spielen::V,bawić się,играя
1220,singen::V,śpiewać,пея
1221,tanzen::V,pląsać,танцувам
1222,tanzen::V,tańczyć,танцувам
1223,sich trennen::V,rozstać się,разделя се
1224,verlassen::V,opuścić,напусна
1225,retten::V,ocalić,спася
1226,retten::V,uratować,спася
1227,bewachen::V,pilnować,охранявам
1228,schützen::V,ochronić,запазя
1229,verteidigen::V,bronić,защитя
1230,sich schlagen::V,pobić się,бия се
1231,schießen::V,strzelać,стрелям
1232,siegen::V,zwycziężyć,победя
1233,ärgern::V,gniewać,ядосам
1234,schlagen::V,bić,бия
1235,schlagen::V,bić,ударя
1236,schlagen::V,uderzyć,бия
1237,schlagen::V,uderzyć,ударя
1238,treten::V,kopnąć,ритам
1239,stechen::V,ukłuć,бодна
1240,stoßen::V,popchnąć,бутна
1241,stoßen::V,popchnąć,блъсна
1242,stehlen::V,ukraść,
1243,stören::V,zakłócić,смутя
1244,stören::V,przeszkodzić,смутя
1245,belästigen::V,dokuczać,отегча
1246,belästigen::V,dokuczać,безпокоя
1247,verbergen::V,ukryć,скрия
1248,täuschen::V,łudzić,измамя
1249,betrügen::V,oszukać,измамя
1250,töten::V,zabić,убия
1251,töten::V,zabić,умъртвя
1252,wohnen::V,mieszkać,живея
1253,arbeiten::V,pracować,работя
1254,sammeln::V,zebrać,събера
1255,pflücken::V,zerwać,бера
1256,pflücken::V,zerwać,откъсна
1257,jagen::V,polować,ловувам
1258,fischen::V,łowić ryby,ловя риба
1259,fassen::V,złapać,хвана
1260,hüten::V,paść,пазя
1261,treiben::V,pędzić,карам
1262,anbinden::V,przywiązać,завържа
1263,füttern::V,karmić,храня
1264,melken::V,doić,доя
1265,hacken::V,rąbać,сека
1266,gießen::V,lać,полея
1267,gießen::V,podlać,полея
1268,reifen::V,dojrzeć,узрея
1269,zubereiten::V,przyrządzić,приготвя
1270,kochen::V,gotować,варя
1271,backen::V,piec,пека
1272,braten::V,piec,пържа
1273,braten::V,smażyć,пържа
1274,umrühren::V,przemieszać,разбъркам
1275,stricken::V,dziać,плета
1276,nähen::V,szyć,шия
1277,färben::V,pofarbować,боядисам
1278,reinigen::V,oczyścić,почистя
1279,waschen::V,prać,мия
1280,waschen::V,prać,пера
1281,abwischen::V,obetrzeć,избърша
1282,spülen::V,płukać,плакна
1283,fegen::V,zamiatać,измета
1284,kehren::V,zamieść,мета
1285,baden::V,kąpać się,къпя се
1286,sich waschen::V,myć się,мия се
1287,ausziehen::V,zdjąć,съблека
1288,anziehen::V,włożyć,облека
1289,sich anziehen::V,ubrać się,облека се
1290,kämmen::V,uczesać,реша
1291,kämmen::V,uczesać,вчеша
1292,schmücken::V,ozdabiać,накича
1293,sagen::V,powiedzieć,кажа
1294,sprechen::V,mówić,говоря
1295,reden::V,mówić,говоря
1296,sich unterhalten::V,rozmawiać,разговарям
1297,fragen::V,zapytać,запитам
1298,bitten::V,prosić,моля
1299,erzählen::V,opowiedzieć,разкажа
1300,mitteilen::V,zawiadomić o,съобщя
1301,nennen::V,nazwać,нарека
1302,rufen::V,wołać,викам
1303,rufen::V,wołać,повикам
1304,prahlen::V,chełpić się,хваля се
1305,übersetzen::V,tłumaczyć,преведа
1306,denken::V,myśleć,мисля
1307,glauben::V,sądzić,вярвам
1308,glauben::V,wierzyć,вярвам
1309,bemerken::V,zauważyć,забележа
1310,erkennen::V,poznać,позная
1311,begreifen::V,zrozumieć,схвана
1312,verstehen::V,rozumieć,разбера
1313,verstehen::V,dosłyszeć,разбера
1314,lernen::V,uczyć się,уча се
1315,wissen::V,wiedzieć,зная
1316,sich erinnern an::V,przypomnieć sobie,спомня си за
1317,vergessen::V,zapomnieć,забравя
1318,messen::V,mierzyć,меря
1319,zählen::V,liczyć,броя
1320,rechnen::V,rachować,сметна
1321,lesen::V,czytać,чета
1322,malen::V,malować,рисувам
1323,zeichnen::V,rysować,рисувам
1324,schreiben::V,pisać,пиша
1325,besitzen::V,posiadać,имам
1326,besitzen::V,posiadać,притежавам
1327,kaufen::V,kupić,купя
1328,kaufen::V,kupić,купувам
1329,verkaufen::V,sprzedać,продам
1330,bezahlen::V,zapłacić,заплатя
1331,zahlen::V,płacić,платя
1332,beherrschen::V,opanować,владея
1333,ertragen::V,znieść,понеса
