,Concept_ID,eu,lt
1512,verteidigen::V,aldeztu,apginti
1513,sich schlagen::V,elkar jo,muštis
1514,sich schlagen::V,elkar borrokatu,muštis
1515,schießen::V,tiro egin,šauti
1516,schießen::V,tiro egin,šaudyti
1517,siegen::V,irabazi,nugalėti
1518,ärgern::V,ernegatu,pykinti
1519,ärgern::V,haserretu,pykinti
1520,schlagen::V,jo,mušti
1521,schlagen::V,jo,smogti
1522,schlagen::V,jo,trenkti
1523,schlagen::V,erauntsi,mušti
1524,schlagen::V,erauntsi,smogti
1525,schlagen::V,erauntsi,trenkti
1526,treten::V,zapaldu,mygti
1527,treten::V,ostiaktu,mygti
1528,stechen::V,sastatu,gelti
1529,stechen::V,sastatu,smeigti
1530,stoßen::V,bultzatu,stumti
1531,stoßen::V,bultzatu,pastumti
1532,stehlen::V,ostu,vogti
1533,stehlen::V,lapurtu,vogti
1534,stören::V,galarazi,trikdyti
1535,belästigen::V,gohaindu,apsunkinti
1536,belästigen::V,alamena eman,apsunkinti
1537,verbergen::V,ezkutatu,slėpti
1538,verbergen::V,ezkutatu,paslėpti
1539,täuschen::V,tronpatu,klaidinti
1540,täuschen::V,engainatu,klaidinti
1541,betrügen::V,iruzurtu,apgauti
1542,töten::V,hil,žudyti
1543,töten::V,hil,nužudyti
1544,töten::V,heriotza eman,žudyti
1545,töten::V,heriotza eman,nužudyti
1546,wohnen::V,bizi izan,gyventi
1547,arbeiten::V,lan egin,dirbti
1548,arbeiten::V,lan egin,triūsti
1549,arbeiten::V,behar egin,dirbti
1550,arbeiten::V,behar egin,triūsti
1551,sammeln::V,bildu,rinkti
1552,sammeln::V,bildumatu,rinkti
1553,pflücken::V,batu,skinti
1554,pflücken::V,batu,raškyti
1555,pflücken::V,bildu,skinti
1556,pflücken::V,bildu,raškyti
1557,jagen::V,ehizatu,medžioti
1558,fischen::V,arrantzatu,žvejoti
1559,fischen::V,arrantza egin,žvejoti
1560,fassen::V,harrapatu,sučiupti
1561,hüten::V,begiratu,ganyti
1562,treiben::V,bultza egin,ginti
1563,anbinden::V,estekatu,pririšti
1564,füttern::V,bazkatu,šerti
1565,melken::V,jetzi,melžti
1566,hacken::V,xehatu,kapoti
1567,gießen::V,isuri,lieti
1568,gießen::V,isuri,laistyti
1569,reifen::V,heldu,nokti
1570,reifen::V,heldu,sirpti
1571,reifen::V,zoritu,nokti
1572,reifen::V,zoritu,sirpti
1573,zubereiten::V,prestatu,ruošti
1574,zubereiten::V,prestatu,gaminti
1575,kochen::V,egosi,virti
1576,kochen::V,egosi,virinti
1577,backen::V,labean egin,kepti
1578,braten::V,erregosi,kepti
1579,braten::V,erregosi,kepinti
1580,umrühren::V,eragin,maišyti
1581,umrühren::V,eragin,pamaišyti
1582,stricken::V,trikotatu,megzti
1583,stricken::V,puntu egin,megzti
1584,nähen::V,josi,siūti
1585,färben::V,tindatu,dažyti
1586,färben::V,tindatu,nudažyti
1587,reinigen::V,ikuzi,valyti
1588,reinigen::V,ikuzi,švarinti
1589,reinigen::V,garbitu,valyti
1590,reinigen::V,garbitu,švarinti
1591,waschen::V,xahutu,plauti
1592,waschen::V,xahutu,mazgoti
1593,waschen::V,xahutu,skalbti
1594,waschen::V,garbitu,plauti
1595,waschen::V,garbitu,mazgoti
1596,waschen::V,garbitu,skalbti
1597,abwischen::V,xukatu,nušluostyti
1598,spülen::V,irakutzi,plauti
1599,spülen::V,irakutzi,skalauti
1600,fegen::V,erraztatu,šluoti
1601,kehren::V,isastu,šluoti
1602,baden::V,bainatu,maudytis
1603,baden::V,bainua hartu,maudytis
1604,sich waschen::V,burua garbitu,praustis
1605,ausziehen::V,erantzi,numauti
1606,ausziehen::V,erantzi,nuvilkti
1607,anziehen::V,jantzi,mauti
1608,anziehen::V,jantzi,apsivilkti
1609,sich anziehen::V,jantzi,rengtis
1610,sich anziehen::V,jantzi,apsirengti
1611,kämmen::V,orraztu,šukuoti
1612,schmücken::V,apaindu,puošti
1613,schmücken::V,apaindu,dabinti
1614,schmücken::V,apaindu,gražinti
1615,sagen::V,esan,tarti
1616,sprechen::V,mintzatu,kalbėti
1617,sprechen::V,hitz egin,kalbėti
1618,reden::V,hitz egin,šnekėti
1619,sich unterhalten::V,solastu,kalbėtis
1620,sich unterhalten::V,solastu,šnekučiuotis
1621,sich unterhalten::V,solas egin,kalbėtis
1622,sich unterhalten::V,solas egin,šnekučiuotis
1623,fragen::V,galdetu,klausti
1624,bitten::V,eskatu,prašyti
1625,bitten::V,galdegin,prašyti
1626,erzählen::V,edestu,pasakoti
1627,erzählen::V,kontatu,pasakoti
1628,mitteilen::V,jakinarazi,skelbti
1629,mitteilen::V,jakinarazi,pranešti
1630,nennen::V,izena eman,vadinti
1631,nennen::V,izena eman,vardyti
1632,rufen::V,dei egin,šaukti
1633,rufen::V,dei egin,kviesti
1634,prahlen::V,harrokerian ibili,girtis
1635,prahlen::V,ahoberokeriak esan,girtis
1636,übersetzen::V,itzuli,versti
1637,übersetzen::V,itzuli,išversti
1638,denken::V,pentsatu,galvoti
1639,denken::V,gogoeta egin,galvoti
1640,glauben::V,sinetsi,manyti
1641,glauben::V,sinetsi,tikėti
1642,bemerken::V,ohartu,pamatyti
1643,bemerken::V,ohartu,pastebėti
1644,bemerken::V,konturatu,pamatyti
1645,bemerken::V,konturatu,pastebėti
1646,erkennen::V,ezagutu,pažinti
1647,erkennen::V,ezagutu,atpažinti
1648,erkennen::V,antzeman,pažinti
1649,erkennen::V,antzeman,atpažinti
1650,begreifen::V,ulertu,suvokti
1651,verstehen::V,aditu,suprasti
1652,lernen::V,ikasi,mokytis
1653,wissen::V,jakin,žinoti
1654,sich erinnern an::V,gogoratu,prisiminti
1655,sich erinnern an::V,gogoan izan,prisiminti
1656,vergessen::V,ahaztu,užmiršti
1657,vergessen::V,ahantzi,užmiršti
1658,messen::V,neurtu,matuoti
1659,zählen::V,zenbatu,skaičiuoti
1660,zählen::V,kopuratu,skaičiuoti
1661,rechnen::V,kalkulatu,skaičiuoti
1662,lesen::V,irakurri,skaityti
1663,malen::V,margotu,tapyti
1664,zeichnen::V,marraztu,piešti
1665,zeichnen::V,marraztu,žymėti
1666,zeichnen::V,marraztu,braižyti
1667,schreiben::V,idatzi,rašyti
1668,besitzen::V,ukan,turėti
1669,besitzen::V,eduki,turėti
1670,kaufen::V,erosi,pirkti
1671,verkaufen::V,saldu,parduoti
1672,bezahlen::V,ordaindu,apmokėti
1673,zahlen::V,ordaindu,mokėti
1674,beherrschen::V,menpean izan,valdyti
1675,ertragen::V,jasan,kę̃sti
1676,ertragen::V,jasan,pakelti
1677,ertragen::V,jasan,iškę̃sti
1678,ertragen::V,pairatu,kę̃sti
1679,ertragen::V,pairatu,pakelti
1680,ertragen::V,pairatu,iškę̃sti
