,Concept_ID,sq,ta
683,später::ADV,më vonë,பிறகு
684,jetzt::ADV,tash,இப்பொழது
685,heute::ADV,sot,இன்று
686,morgen::ADV,nesër,நாளைக்கு
687,bald::ADV,shpejt,சீக்கிரம்
688,bald::ADV,së shpejti,சீக்கிரம்
689,dann::ADV,pastaj,அப்பொழுது
690,gestern::ADV,dje,நேற்று
691,einst::ADV,dikur,ஒரே முறை
692,damals::ADV,atëherë,அப்பொழுது
693,danach::ADV,mandej,பிற்பாடு
694,vorher::ADV,më parë,முன்பாக
695,zuerst::ADV,së pari,முதலில்
696,einmal::ADV,njëherë,ஒரே முறை
697,manchmal::ADV,nganjëherë,சில நேரங்களில்
698,oft::ADV,shpesh,அடிக்கடி
699,immer::ADV,përherë,எப்பொழுதும்
700,immer::ADV,gjithnjë,எப்பொழுதும்
701,niemals::ADV,kurrë,ஒருபோதும் இல்லை
702,niemals::ADV,asnjëherë,ஒருபோதும் இல்லை
703,hier::ADV,këtu,இங்கே
704,hierhin::ADV,knej,இவ்விடத்திற்கு
705,von hier::ADV,që këtej,இனி
706,von hier::ADV,prej këtej,இனி
707,dort::ADV,aty,அங்கே
708,dort::ADV,atje,அங்கே
709,dorthin::ADV,anej,அவ்விடத்திற்கு
710,geradeaus::ADV,drejt,முன்னாலிருக்கும்
711,vorwärts::ADV,mbroth,முன்புறமாக
712,vorwärts::ADV,përpara,முன்புறமாக
713,rückwärts::ADV,mbrapsht,பின்னோக்கி
714,zurück::ADV,prapa,பின்பக்கம்
715,zurück::ADV,mbrapsht,பின்பக்கம்
716,unten::ADV,poshtë,கீழாக
717,hinab::ADV,përposh,கீழ் நோக்கி
718,oben::ADV,lart,மேலே
719,oben::ADV,sipër,மேலே
720,hinauf::ADV,lart,மேலே
721,hinauf::ADV,përpjetë,மேலே
722,überall::ADV,kudo,எல்லா இடத்திலும்
723,nicht::ADV,s',இல்லை
724,nicht::ADV,nuk,இல்லை
725,ein wenig::ADV,një tis,கொஞ்சம்
726,kaum::ADV,mezi,அரிதாக
727,sehr::ADV,fort,மிக்க
728,sehr::ADV,shumë,மிக்க
729,so::ADV,ashtu,மிகவும்
730,so::ADV,kështu,மிகவும்
731,noch::ADV,ende,இப்பொழுதும்
732,noch::ADV,akoma,இப்பொழுதும்
733,nur::ADV,vetëm,மட்டும்
734,schon::ADV,tashmë,ஏற்கனவே
735,wieder::ADV,përsëri,மறுபடியும்
736,vergebens::ADV,kot,வீண்
737,vor::PRP,para,முன்
738,hinter::PRP,prapa,பின்பக்கம்
739,hinter::PRP,mbrapa,பின்பக்கம்
740,unter::PRP,nën,கீழே
741,durch::PRP,nëpër,ஊடே
742,neben::PRP,pranë,அடுத்து
743,neben::PRP,përbri,அடுத்து
744,zwischen::PRP,midis,இடையில்
745,zwischen::PRP,ndërmjet,இடையில்
746,wegen::PRP,për,ஏனெனில்
747,dies::PRN,ky,இது
748,das::PRN,ky,அது
749,alles::PRN,gjithçka,ஒவ்வொன்றும்
750,ich::PRN,unë,நான்
751,du::PRN,ti,நீ
752,er::PRN,ai,அவன்
753,wir::PRN,ne,நாம்
754,wir::PRN,ne,நாங்கள்
755,ihr::PRN,ju,நீங்கள்
756,sie::PRN,ata,அவர்கள்
757,was::FPRN,ç',என்ன
758,was::FPRN,çfarë,என்ன
759,wer::FPRN,kush,யார்
760,wo::FADV,ku,எங்கே
761,wohin::FADV,për ku,எதற்கு
762,wie::FADV,si,எப்படி
763,warum::FADV,pse,ஏன்
764,warum::FADV,përse,ஏன்
765,wieviel::FNUM,sa,எவ்வளவு
766,eins::NUM,një,ஒன்று
767,zwei::NUM,dy,இரண்டு
768,drei::NUM,tre,மூன்று
769,vier::NUM,katër,நான்கு
770,fünf::NUM,pesë,ஐந்து
771,sechs::NUM,gjashtë,ஆறு
772,sieben::NUM,shtatë,ஏழு
773,acht::NUM,tetë,எட்டு
774,neun::NUM,nëntë,ஒன்பது
775,zehn::NUM,dhjetë,பத்து
776,elf::NUM,njëmbëdhjetë,பதினொன்று
777,zwölf::NUM,dymbëdhjetë,பன்னிரண்டு
778,zwanzig::NUM,njëzet,இருபது
779,dreißig::NUM,tridhjetë,முப்பது
780,vierzig::NUM,dyzet,நாற்பது
781,fünfzig::NUM,pesëdhjetë,ஐமபது
782,sechzig::NUM,gjashtëdhjetë,அறுபது
783,siebzig::NUM,shtatëdhjetë,எழுபது
784,achtzig::NUM,tetëdhjetë,எண்பது
785,neunzig::NUM,nëntëdhjetë,தொன்னூறு
786,hundert::NUM,qind,நூறு
787,tausend::NUM,mijë,ஆயிரம்
788,und::CNJ,e,மற்றும்
789,und::CNJ,dhe,மற்றும்
790,oder::CNJ,a,அல்லது
791,oder::CNJ,apo,அல்லது
792,stehen::V,rri,நில்
793,sitzen::V,rri,உட்கார்
794,liegen::V,rri shtrirë,படு
795,hängen::V,varem,தொங்கச் செய்
796,werden::V,bëhem,ஆகு
797,passieren::V,ndodh,நிகழ்
798,beginnen::V,filloj,ஆரம்பி
799,enden::V,përfundoj,முடி
800,wechseln::V,ndërroj,மாற்று
801,aufgehen[Sonne]::V,hapem,உயர எழு
802,untergehen[Sonne]::V,hyj,பொறுத்து
803,untergehen[Sonne]::V,perëndoj,பொறுத்து
804,scheinen[Sonne]::V,ndriçoj,பிரகாசி
805,donnern::V,gjëmoj,இடி
806,donnern::V,bubulloj,இடி
807,wehen::V,fryj,வீசு
808,strömen::V,derdh,பாயதல்
809,fließen::V,rrjedh,நீரோட்டம் போக்கில் போ
810,sich drehen::V,rrotullohem,சுழல்
811,schwanken::V,dyzoj,தள்ளாடு
812,schwingen::V,dridhem,ஆடு
813,fallen::V,bie,விழு
814,brennen::V,digjem,எரி
815,rauchen::V,nxjerr tym,பகை பிடி
816,regnen::V,bie shi,மழை பெய்
817,gefrieren::V,ngrij,உறைந்துவிடு
818,tauen::V,shkrij,உருகு
819,schmelzen::V,shkrij,உருகு
820,trocknen::V,thaj,உலர்த்து
821,sieden::V,ziej,கொதிக்க வை
822,faulen::V,kalbem,அழுகச் செய்
823,faulen::V,prishem,அழுகச் செய்
824,verfaulen::V,kalbem,அழுகச் செய்
825,reißen::V,grisem,திடீரென அறு
826,reißen::V,shqyhem,திடீரென அறு
827,versinken::V,humboj,மூழ்கு
828,vergehen::V,kaloj,கடந்துசெல்
829,erscheinen::V,dukem,தோன்றச்
830,verschwinden::V,zhdukem,மறைந்து போ
831,sinken::V,ulem,பதைவுறு
832,abnehmen::V,pakësohem,குறை
833,abnehmen::V,zvogëlohem,குறை
834,zunehmen::V,shtohem,உயர்த்து
835,steigen::V,rritem,உயர எழு
836,wachsen::V,rritem,வளர்
837,glänzen::V,vezulloj,மிளிர்
838,funkeln::V,xixoj,பிரகாசி
839,funkeln::V,xixëlloj,பிரகாசி
840,lärmen::V,oshtij,கொம்பு
841,lärmen::V,zhurmoj,கொம்பு
842,läuten::V,bie,மணியொலியிசை
843,klingeln::V,i bie ziles,மணி அடி
844,klirren::V,kërcëlloj,கிலுங்கு
845,brausen::V,gjëmoj,இரைதல்
846,rauschen::V,fëshfërij,சலசலப்பு
847,klingen::V,tingëlloj,சிலம்புதல்
848,bellen::V,leh,குரை
849,heulen::V,ulërij,ஊளையிடு
850,blasen::V,fryj,ஊது
851,pfeifen::V,fishkëllej,சீழ்க்கை எழப்பு
852,schreien::V,bërtas,கூச்சலிடு
853,stöhnen::V,rënkoj,வேதனை
854,zittern::V,trembem,நடுங்கு
855,leben::V,rroj,உயிருடனிரு
856,leben::V,jetoj,உயிருடனிரு
857,geboren werden::V,lind,பிற
858,atmen::V,marr frymë,சுவாசி
859,trinken::V,pi,குடி
860,essen::V,ha,சாப்பிடு
861,schlucken::V,gëlltis,முழுங்கு
862,schlucken::V,kapërdij,முழுங்கு
863,müde werden::V,lodhem,கையயர்தல்
864,einschlafen::V,bie të fle,தூங்க
865,schlafen::V,fle,தூங்கு
866,aufwachen::V,zgjohem,எழுப்பு
867,aufstehen::V,çohem,எழுந்திரு
868,aufstehen::V,ngrihem,எழுந்திரு
869,sich erholen::V,qetësohem,இளைப்பாறு
870,sich erholen::V,shtendosem,இளைப்பாறு
871,krank werden::V,bie i sëmurë,விழுதல்
872,krank sein::V,jam i sëmurë,நருக்கலாயிருக்க
873,schmerzen::V,dhemb,நோவுறு
874,husten::V,kollitem,இருமு
875,genesen::V,shërohem,குணம் அடை
876,sterben::V,vdes,மரணமடை
877,umkommen::V,vdes,நசி
878,umkommen::V,mbaroj,நசி
879,sich bewegen::V,shkundem,நகர்த்து
880,sich rühren::V,lëviz,அசை
881,sich erheben::V,ngrihem,எழுந்து நில்
882,sich setzen::V,ulem,உட்கார்
883,hinfallen::V,gremisem,விழு
884,laufen::V,eci,நட
885,schreiten::V,çapem,கவடுவைத்தல்
886,spazierengehen::V,shëtis,உலவு
887,eilen::V,ngas,விரைந்து
888,sich beeilen::V,nxitoj,அவசரப்படுத்து
889,sausen::V,eci shpejt,விரைந்து செல்
890,rennen::V,vrapoj,ஓடு
891,springen::V,kërcej,குதி
892,klettern::V,hipi,ஏறு
893,schaukeln::V,kolovitem,தள்ளாடு
894,kriechen::V,zvarritem,மெதுவாக நடந்து செல்
895,schwimmen::V,notoj,நீந்து
896,tauchen::V,zhytem,மூழ்கி நீச்சலடி
897,rudern::V,vozis,துடுப்புப் போடு
898,fahren::V,shkoj,ஓட்டு
899,fliegen::V,fluturoj,பற
900,gehen::V,eci,போ
901,gehen::V,shkoj,போ
902,weggehen::V,vete,விலகிச் செல்
903,abfahren::V,nisem,புறப்பட்டுச் செல்
904,anhalten::V,ndalem,நின்றுவிடு
905,hineingehen::V,futem,மறையச் செய்
906,eintreten::V,hyj,நுழை
907,kommen::V,vij,வா
908,ankommen::V,arrij,வநது சேர்
909,ankommen::V,mbërrij,வநது சேர்
910,zurückkommen::V,kthehem,திரும்பி வா
911,bleiben::V,mbetem,இரு
912,bleiben::V,qëndroj,இரு
913,warten::V,pres,தாமதி
914,erwarten::V,pres,எதிர்நோக்கு
915,suchen::V,kërkoj,தேடு
916,finden::V,gjej,கண்டுபிடி
917,versuchen::V,mundohem,முயற்சி செய்
918,vorbereiten::V,përgatis,ஆயத்தம் செய்
919,lieben::V,dashuroj,அன்பு செலுத்து
920,mögen::V,dua,விரும்பு
921,lachen::V,qesh,சிரி
922,rühren::V,mallëngjej,இதயத்தைத் தொடு
923,weinen::V,qaj,அழு
924,schimpfen::V,shaj,சாபமிடு
925,sich ärgern::V,bëhem verem,கோப்பபடு
926,sich fürchten::V,kam frikë,பயப்படு
927,sich fürchten::V,frikësohem,பயப்படு
928,fürchten::V,kam frikë nga,பயப்படுத்து
929,fliehen::V,arratisem,ஓடு
930,flüchten::V,iki,தப்பிவிடு
931,sehen::V,shoh,பார்
932,anschauen::V,shikoj,கூர்ந்து கவனி
933,ansehen::V,shikoj,கவனி
934,hören::V,dëgjoj,கேள்
935,zuhören::V,veshtoj,சுவைத்துப் பார்
936,probieren::V,provoj,ருசி
937,riechen::V,nuhas,முகர்ந்து பார்
938,fühlen::V,ndiej,தொட்டுணர்
939,scheinen::V,ndriçoj,காணப்படு
940,zu sehen sein::V,dukem,தோன்றுதல்
941,vernehmen::V,dëgjoj,கேள்
942,frieren::V,mërdhij,குதுகுதுகு
943,tun::V,bëj,செய்
944,können::V,mund,இயல்வது
945,wollen::V,dua,விரும்பு
946,wollen::V,dëshiroj,விரும்பு
947,anfangen::V,filloj,தொடங்கு
948,beenden::V,kryej,முடி
949,beenden::V,mbaroj,முடி
950,aufhören::V,pushoj,நிறுத்து
951,gelingen::V,më shkon mbarë,வெற்றி
952,geraten::V,del,ஏற்படுத்து
953,öffnen::V,hap,திற
954,schließen::V,mbyll,மூடு
955,stellen::V,vë,வை
956,setzen::V,vë,வை
957,legen::V,vë,பரப்பி வை
958,berühren::V,rrok,பதி
959,verbinden::V,bashkoj,சேர்
960,bedecken::V,mbuloj,உறைபோடு
961,aufhängen::V,var,தொங்கவிடு
962,anzünden::V,ndez,எரியூட்டு
963,aufheben::V,ngre,பொறுக்கி எடு
964,zurücklassen::V,lë pas,விட்டுச் செல்
965,verlieren::V,humb,இழ
966,fallen lassen::V,lëshoj,அளவில் குறைவு
967,machen::V,bëj,தயார்செய்
968,herstellen::V,prodhoj,உற்பத்தி செய்
969,bauen::V,ndërtoj,கட்டு
970,reparieren::V,ndreq,பழுது பார்
971,reparieren::V,meremetoj,பழுது பார்
972,verbessern::V,përmirësoj,மேம்படுத்து
973,ändern::V,ndërroj,மாற்றி அமை
974,graben::V,gërmoj,குழி வெட்டு
975,beugen::V,kërrus,வனை
976,biegen::V,përkul,வனை
977,drehen::V,dredh,சுழல்
978,drehen::V,rrotulloj,சுழல்
979,wenden::V,kthej,குடைகவிழு
980,umdrehen::V,kthej,சுற்றும் முற்றும் பார்
981,heben::V,ngre,தூக்கு
982,hochheben::V,ngre,தூக்கு
983,ergreifen::V,rrëmbej,பறி
984,halten::V,mbaj,பிடித்துக் கொள்
985,drücken::V,shtyp,அழுத்து
986,schieben::V,shtyj,தள்ளு
987,kratzen::V,kruaj,கீறு
988,kratzen::V,gërvisht,கீறு
989,lecken::V,lëpij,நக்கு
990,beißen::V,kafshoj,கடி
991,abreißen::V,shkëpus,கிழி
992,abschneiden::V,cungoj,வெட்டி எடு
993,binden::V,lidh,கட்டு
994,stecken::V,fus,பதிய வை
995,stecken::V,ngul,பதிய வை
996,brechen::V,thyej,உடை
997,klopfen::V,trokas,தட்டு
998,hauen::V,godas,அடி
999,kleben::V,ngjis,ஒட்டு
1000,reiben::V,fërkoj,தேய்
1001,streichen::V,lyej,பரவச்செய்
1002,schleifen::V,mpreh,அரை
1003,schneiden::V,pres,துண்டாக்கு
1004,rütteln::V,shkund,மெல்ல தள்ளு
1005,schütteln::V,lëkund,குலுக்கு
1006,schwenken::V,valëvit,ஊஞ்சலாடு
1007,schütten::V,mbush,ஊற்று
1008,füllen::V,mbush,நிரப்பு
1009,einwickeln::V,mbështjell,சுற்று
1010,tragen::V,mbaj,எடுத்துச் செல்
1011,tragen::V,mbart,எடுத்துச் செல்
1012,schleppen::V,heq,இழுத்துச் செல்
1013,schleppen::V,zhgërryej,இழுத்துச் செல்
1014,ziehen::V,tërheq,இழு
1015,aufbewahren::V,ruaj,வைத்துக் கொள்
1016,werfen::V,hedh,வீசி எறி
1017,fangen::V,kap,பிடி
1018,packen::V,rrëmbej,பிடித்துக்கொள்
1019,verstecken::V,fsheh,மறை
1020,teilen::V,ndaj,பாகங்களாகப் பிரி
1021,schicken::V,dërgoj,அனுப்பு
1022,bringen::V,sjell,கொண்டு வா
1023,hinzufügen::V,shtoj,சேர்
1024,bekommen::V,kap,பெறு
1025,erhalten::V,marr,பெறு
1026,nehmen::V,marr,எடு
1027,wählen::V,zgjedh,தேர்ந்தெடு
1028,auswählen::V,përzgjedh,தேர்ல்தெடு
1029,bewahren::V,ruaj,கெடாது பேணு
1030,behindern::V,pengoj,தடங்கல் செய்
1031,verderben::V,prish,நாசமாக்கு
1032,beschädigen::V,dëmtoj,சேதப்படுத்து
1033,zerbrechen::V,thyej,உடை
1034,zerreißen::V,çjerr,கிழி
1035,zerreißen::V,zheloj,கிழி
1036,zerstören::V,prish,அழி
1037,zerstören::V,shkatërroj,அழி
1038,verbrennen::V,djeg,எரியூட்டு
1039,geben::V,jap,கொடு
1040,reichen::V,jap,வழங்கு
1041,schenken::V,fal,மொயத்தல்
1042,schenken::V,dhuroj,மொயத்தல்
1043,versprechen::V,premtoj,உறுதியளி
1044,wünschen::V,uroj,ஆசைப்படு
1045,loben::V,lëvdoj,புகழ்ச்சி கூறு
1046,loben::V,lavdëroj,புகழ்ச்சி கூறு
1047,küssen::V,puth,முத்தமிடு
1048,wiegen::V,tund,ஆட்டுத்தல்
1049,zudecken::V,mbuloj,உறைபோடு
1050,wecken::V,zgjoj,எழுப்பு
1051,zeigen::V,dëftej,காட்டு
1052,führen::V,çoj,வழிகாட்டி
1053,lehren::V,arsej,சொல்லிக் கொடு
1054,unterrichten::V,arsimoj,அறிவுரை கூறு
1055,aufziehen::V,rris,வளர்
1056,leiten::V,udhëheq,அழைத்துச் செல்
1057,antreiben::V,nxis,தூண்டு
1058,lassen::V,detyroj,விடு
1059,einladen::V,ftoj,அழை
1060,vereinigen::V,bashkoj,ஒன்றாகச் சேர்
1061,besuchen::V,vizitoj,வருகை புரி
1062,treffen::V,ndesh,சந்தி
1063,sich versammeln::V,tubohem,தொகுப்பு
1064,spielen::V,loz,விளையாடு
1065,spielen::V,luaj,விளையாடு
1066,singen::V,këndoj,பாடு
1067,tanzen::V,kërcej,நடனமாடு
1068,tanzen::V,vallëzoj,நடனமாடு
1069,sich trennen::V,ndahem,தனிப்படடுத்து
1070,verlassen::V,braktis,கைவிடு
1071,retten::V,shpëtoj,காப்பாற்று
1072,bewachen::V,ruaj,காவல் செய்
1073,schützen::V,ruaj,பாதுகாப்பு செய்
1074,schützen::V,mbroj,பாதுகாப்பு செய்
1075,verteidigen::V,mbroj,எதிர்த்து நில்
1076,sich schlagen::V,zihem,பூசலிடு
1077,schießen::V,shtie,சுட்டுக் கொல்
1078,siegen::V,fitoj,வெற்றி பெறு
1079,siegen::V,ngadhënjej,வெற்றி பெறு
1080,ärgern::V,zemëroj,எரிச்சலூட்டு
1081,schlagen::V,rrah,அடி
1082,schlagen::V,godas,அடி
1083,treten::V,shtyj,உதை
1084,treten::V,shtyj më këmbë,உதை
1085,stechen::V,ther,கொட்டு
1086,stechen::V,shpoj,கொட்டு
1087,stoßen::V,shtyj,நெருக்கு
1088,stehlen::V,vjedh,திருடு
1089,stören::V,pengoj,தொல்லைகொடு
1090,belästigen::V,bezdis,தொல்லை கொடு
1091,verbergen::V,fsheh,மறை
1092,täuschen::V,mashtroj,ஏமாற்று
1093,betrügen::V,kobis,ஏமாற்று
1094,töten::V,vras,கொல்
1095,wohnen::V,banoj,தங்கியிரு
1096,arbeiten::V,punoj,வேலை செய்
1097,arbeiten::V,vardoj,வேலை செய்
1098,sammeln::V,mbledh,ஒன்றுசேர்
1099,sammeln::V,grumbulloj,ஒன்றுசேர்
1100,pflücken::V,vjel,கொய்து எடு
1101,pflücken::V,mbledh,கொய்து எடு
1102,jagen::V,gjuaj,வேட்டையாடு
1103,fischen::V,peshkoj,மீன் பிடி
1104,fischen::V,gjuaj peshk,மீன் பிடி
1105,fassen::V,zë,பிடி
1106,hüten::V,kullos,காவல் செய்
1107,treiben::V,vë përpara,ஓட்டு
1108,anbinden::V,lidh,கட்டு
1109,füttern::V,grazhdoj,உணவளி
1110,melken::V,mjel,பால் கற
1111,hacken::V,grij,வெட்டி எடு
1112,gießen::V,ujis,நீர்ப் பாய்ச்சு
1113,reifen::V,piqem,பழு
1114,zubereiten::V,gatuaj,சமையல் செய்
1115,kochen::V,ziej,வேகவை
1116,backen::V,pjek,வெப்பத்தில் வாட்டு
1117,backen::V,furroj,வெப்பத்தில் வாட்டு
1118,braten::V,fërgoj,பொரியச் செய்
1119,braten::V,tiganis,பொரியச் செய்
1120,umrühren::V,trazoj,கலக்கு
1121,stricken::V,thur,பின்னியிழை
1122,nähen::V,qep,தையல் வேலை செய்
1123,färben::V,ngjyej,வண்ணம் பெறச் செய்
1124,färben::V,bojatis,வண்ணம் பெறச் செய்
1125,reinigen::V,qëroj,சுத்தம் செய்
1126,reinigen::V,pastroj,சுத்தம் செய்
1127,waschen::V,laj,கழுவு
1128,waschen::V,finjos,கழுவு
1129,abwischen::V,fshij,துடை
1130,spülen::V,kulloj,அலசு
1131,fegen::V,fshij,பெறுக்கு
1132,kehren::V,fshij,பெறுக்கு
1133,baden::V,lahem,குளி
1134,sich waschen::V,lahem,கழுவு
1135,ausziehen::V,heq,கழற்று
1136,ausziehen::V,zbath,கழற்று
1137,anziehen::V,vesh,புனைதல்
1138,anziehen::V,mbath,புனைதல்
1139,sich anziehen::V,vishem,உடுத்துதல்
1140,kämmen::V,kreh,தலை வாரிக் கொள்
1141,schmücken::V,hijeshoj,அழகுபடுத்து
1142,sagen::V,them,சொல்
1143,sprechen::V,flas,பேசு
1144,reden::V,fjalos,பெசு
1145,reden::V,fjalëtoj,பெசு
1146,sich unterhalten::V,bisedoj,இயல்பாக பேசிக்கொண்டிரு
1147,fragen::V,pyes,கேள்
1148,bitten::V,lus,வேண்டு
1149,bitten::V,lutem,வேண்டு
1150,erzählen::V,rrëfej,சொல்
1151,mitteilen::V,kumtoj,சொல்
1152,nennen::V,quaj,பெயரிடுதல்
1153,rufen::V,thërras,கூச்சலிடு
1154,prahlen::V,mburrem,தற்பெருமை பேசு
1155,prahlen::V,kapardisem,தற்பெருமை பேசு
1156,übersetzen::V,përkthej,மொழிபெயர்ப்பு செய்
1157,denken::V,mendoj,யோசி
1158,glauben::V,besoj,நம்பு
1159,bemerken::V,vërej,கவனி
1160,erkennen::V,njoh,அடையாளம் கண்டுகொள்
1161,erkennen::V,shquaj,அடையாளம் கண்டுகொள்
1162,begreifen::V,marr vesh,பற்றிக்கொள்
1163,verstehen::V,marr vesh,புரிந்து கொள்
1164,lernen::V,mësoj,கற்றுக்கொள்
1165,wissen::V,di,தெரிந்திரு
1166,sich erinnern an::V,kujtoj,நினைவு கூர்
1167,vergessen::V,harroj,மற
1168,messen::V,mas,அளவிடு
1169,zählen::V,njeh,எண்ணு
1170,rechnen::V,llogaris,கணக்கிடு
1171,lesen::V,lexoj,படி
1172,lesen::V,këndoj,படி
1173,malen::V,lyej,வண்ணச்சித்திரம்
1174,zeichnen::V,vizatoj,வரை
1175,schreiben::V,shkruaj,எழுது
1176,besitzen::V,kam,உடைமையாகக் கொண்டிரு
1177,kaufen::V,blej,வாங்கு
1178,verkaufen::V,shes,விற்பனை செய்
1179,bezahlen::V,paguaj,இறுத்தல்
1180,zahlen::V,paguaj,பணம் செலுத்து
1181,beherrschen::V,zotëroj,ஆட்சிசெய்
1182,ertragen::V,duroj,தாங்கு
